osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,maxspeed
43685055,True,Via Piave,residential,False,93.287,,"LINESTRING (13.7173446 42.823368, 13.716425 42.8228691)",,
234429950,False,Corso Adriatico,primary,False,52.763,SS259,"LINESTRING (13.7173446 42.823368, 13.7171787 42.8235311, 13.7170361 42.8236713, 13.7169577 42.8237483)",,
234429950,False,Corso Adriatico,primary,True,76.346,SS259,"LINESTRING (13.7173446 42.823368, 13.7178557 42.8228656, 13.7179044 42.8228177)",,
128109448,True,Via Cavour,residential,False,17.436,,"LINESTRING (13.716425 42.8228691, 13.7162972 42.8229948)",,
234429950,False,Corso Adriatico,primary,False,44.764,SS259,"LINESTRING (13.7167375 42.8239647, 13.7164077 42.8242865)",,
234429950,False,Corso Adriatico,primary,True,30.025,SS259,"LINESTRING (13.7167375 42.8239647, 13.7167752 42.8239276, 13.7169577 42.8237483)",,
43685056,True,Via Po,residential,False,93.256,,"LINESTRING (13.7158097 42.8234745, 13.7167375 42.8239647)",,
128109448,True,Via Cavour,residential,False,2.961,,"LINESTRING (13.7158097 42.8234745, 13.7157881 42.8234959)",,
125433686,False,Strada Provinciale 8/B Allacciamento per Sant'Egidio,tertiary,False,60.697,SP8/B,"LINESTRING (13.7186904 42.8220075, 13.7186138 42.821973, 13.7180688 42.8217074)",,
234429950,False,Corso Adriatico,primary,False,58.31,SS259,"LINESTRING (13.7186904 42.8220075, 13.7186207 42.8220794, 13.7185745 42.8221301, 13.718282 42.8224379)",,
379988443,False,Via Guglielmo Marconi,residential,True,79.429,,"LINESTRING (13.7186904 42.8220075, 13.7187568 42.8220374, 13.7188373 42.8220797, 13.7194842 42.8224211)",,
481094735,False,Corso Adriatico,primary,True,187.90699999999998,SS259,"LINESTRING (13.7186904 42.8220075, 13.7187504 42.8219456, 13.7187904 42.8219056, 13.7191502 42.8215451, 13.720049 42.8206427)",,
234422284,False,Corso Giacomo Matteotti,tertiary,False,58.729,,"LINESTRING (13.7194842 42.8224211, 13.7190563 42.8228459)",,
234422284,False,Corso Giacomo Matteotti,tertiary,True,94.909,,"LINESTRING (13.7194842 42.8224211, 13.7202022 42.8217494)",,
379988443,False,Via Guglielmo Marconi,residential,True,92.863,,"LINESTRING (13.7194842 42.8224211, 13.7204192 42.8228977)",,
379988443,False,Via Guglielmo Marconi,residential,False,79.42900000000002,,"LINESTRING (13.7194842 42.8224211, 13.7188373 42.8220797, 13.7187568 42.8220374, 13.7186904 42.8220075)",,
234422284,False,Corso Giacomo Matteotti,tertiary,False,94.909,,"LINESTRING (13.7202022 42.8217494, 13.7194842 42.8224211)",,
93903923,False,,tertiary,True,109.343,,"LINESTRING (13.7202022 42.8217494, 13.7214277 42.8215653, 13.7215156 42.8215521)",,
93903927,False,,unclassified,True,453.29900000000004,,"LINESTRING (13.7202022 42.8217494, 13.720443 42.8214612, 13.722342 42.8195647, 13.7234681 42.8184523)",,
297942300,False,Via Guido Rossa,residential,True,93.846,,"LINESTRING (13.7202022 42.8217494, 13.7202934 42.8218009, 13.7204112 42.8218668, 13.7206875 42.8220439, 13.7210144 42.8222932, 13.7210469 42.82232)",,
125433686,False,Strada Provinciale 8/B Allacciamento per Sant'Egidio,tertiary,False,79.378,SP8/B,"LINESTRING (13.7166849 42.8203823, 13.7161517 42.8197851)",,
43685057,False,,residential,False,282.385,,"LINESTRING (13.7166849 42.8203823, 13.7155248 42.8214641, 13.7156962 42.8216437, 13.7159607 42.8218305, 13.7167266 42.8222041)",,
125433686,False,Strada Provinciale 8/B Allacciamento per Sant'Egidio,tertiary,True,127.00899999999999,SP8/B,"LINESTRING (13.7166849 42.8203823, 13.7169699 42.8207119, 13.7175191 42.8213468)",,
125433686,False,Strada Provinciale 8/B Allacciamento per Sant'Egidio,tertiary,True,12.227,SP8/B,"LINESTRING (13.7160876 42.8196857, 13.7161517 42.8197851)",,
125433686,False,Strada Provinciale 8/B Allacciamento per Sant'Egidio,tertiary,False,330.309,SP8/B,"LINESTRING (13.7160876 42.8196857, 13.7160022 42.8195434, 13.7159446 42.8194111, 13.715904 42.8192443, 13.7158901 42.8190295, 13.7159122 42.8187695, 13.7159348 42.818503, 13.7159527 42.8182927, 13.7160987 42.8178068, 13.7162376 42.817383, 13.7162875 42.8172307, 13.7163289 42.8167683)",,
