osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width,junction,tunnel
139886641,False,1,Vicolo della spiga,residential,30,False,75.234,"LINESTRING (9.6475334 45.4934472, 9.6475896 45.4934525, 9.6484909 45.4935325)",,,,
"[589079106, 610019723, 139886660]",False,2,Via Panizzardo,residential,30,False,72.911,"LINESTRING (9.6475334 45.4934472, 9.6474903 45.4934318, 9.6474459 45.4934177, 9.6474228 45.4933917, 9.6474427 45.4932629, 9.6475065 45.492957, 9.6475505 45.4928428)",,,,
958118682,False,2,Via Spartaco,tertiary,30,True,41.068000000000005,"LINESTRING (9.6475334 45.4934472, 9.64746 45.493624, 9.6474182 45.4937353, 9.6473841 45.4938012)",,,,
144464504,True,1,Via Guglielmo Oberdan,tertiary,30,False,119.57799999999999,"LINESTRING (9.6468923 45.4946372, 9.6469376 45.4946487, 9.6477824 45.4948481, 9.6483615 45.4949425)",SP131,,,
958118682,False,2,Via Spartaco,tertiary,30,False,96.43699999999998,"LINESTRING (9.6468923 45.4946372, 9.6470129 45.494482, 9.6471591 45.4942602, 9.6472519 45.4941022, 9.6473359 45.4939279, 9.6473694 45.4938396)",,,,
958118682,False,2,Via Spartaco,tertiary,30,True,25.279,"LINESTRING (9.6468923 45.4946372, 9.6468112 45.4947398, 9.6467575 45.494799, 9.6467297 45.4948338)",,,,
610575234,True,1,Via Roma,residential,30,False,11.125,"LINESTRING (9.6449328 45.4963182, 9.6447911 45.4963302)",,,,
180708398,False,,Piazza Santi Fermo e Rustico,residential,30,False,24.204,"LINESTRING (9.6449328 45.4963182, 9.6449527 45.4963505, 9.6449646 45.4965328)",,,,
"[609512240, 26050709]",True,1,Via Folcero,residential,30,False,73.488,"LINESTRING (9.6459857 45.4956079, 9.6459492 45.4956575, 9.6459232 45.4956806, 9.6457955 45.4957838, 9.6457754 45.4958023, 9.6457197 45.4958535, 9.6456453 45.4959219, 9.6453451 45.4960836)",,,,
125490851,False,2,Via Spartaco,tertiary,30,False,43.326,"LINESTRING (9.6459857 45.4956079, 9.6460534 45.4955334, 9.6460934 45.4954939, 9.6461448 45.4954431, 9.646201 45.4953888, 9.6463046 45.4952889)",,,,
"[573568790, 1109106231]",False,2,Circonvallazione Pulcheria,tertiary,30,True,118.14900000000002,"LINESTRING (9.6459857 45.4956079, 9.6460364 45.4956626, 9.6461494 45.4957902, 9.6462434 45.4958962, 9.646468 45.4961364, 9.6466288 45.4962858, 9.6467163 45.4963625, 9.6467444 45.4964246, 9.6467471 45.4965092)",,,,
"[607675184, 609710983]",False,2,Circonvallazione Porta Nuova,tertiary,30,False,72.594,"LINESTRING (9.6459857 45.4956079, 9.6458914 45.4955464, 9.6458297 45.4955369, 9.645765 45.4955269, 9.6456381 45.4955084, 9.6451019 45.4954461)",,,,
582264047,False,,Circonvallazione Pulcheria,tertiary,30,True,20.67,"LINESTRING (9.6464202 45.4983985, 9.6464373 45.498213)",,,,
480077889,False,2,Via Nazario Sauro,tertiary,30,True,117.721,"LINESTRING (9.6464202 45.4983985, 9.6464997 45.49843, 9.6466122 45.4984746, 9.6467858 45.4985434, 9.6469008 45.498589, 9.6474087 45.4987903, 9.6476948 45.4989037, 9.6477348 45.4989198)",SP130,,,
"[574431496, 26050764, 868433852, 610165967]",False,2,Circonvallazione Specchio,tertiary,30,"[False, True]",134.94199999999998,"LINESTRING (9.6464202 45.4983985, 9.646383 45.4984402, 9.6462206 45.4986854, 9.6461353 45.4990198, 9.6461073 45.4991298, 9.646076 45.4993027, 9.6460368 45.4995696)",,,,
900513184,False,2,Circonvallazione Specchio,tertiary,30,True,6.362,"LINESTRING (9.6460368 45.4995696, 9.6459961 45.4996192)",,,,
"[574431496, 868433852, 26050764, 610165967]",False,2,Circonvallazione Specchio,tertiary,30,"[False, True]",134.942,"LINESTRING (9.6460368 45.4995696, 9.646076 45.4993027, 9.6461073 45.4991298, 9.6461353 45.4990198, 9.6462206 45.4986854, 9.646383 45.4984402, 9.6464202 45.4983985)",,,,
"[610020275, 139886662]",True,1,Via Trento,residential,30,False,183.00199999999995,"LINESTRING (9.6460368 45.4995696, 9.6461401 45.4995419, 9.6464497 45.4994385, 9.6467255 45.4993984, 9.6470068 45.4994094, 9.6472916 45.499444, 9.6475901 45.4995058, 9.6480497 45.4996379, 9.6482706 45.4996921)",,,,
26052039,False,2,Circonvallazione Seriola,tertiary,30,False,60.479,"LINESTRING (9.6434635 45.4994348, 9.6436156 45.4995004, 9.6437699 45.499553, 9.6439704 45.499608, 9.6441688 45.4996573)",,,,
26052039,False,2,Circonvallazione Seriola,tertiary,30,True,70.559,"LINESTRING (9.6434635 45.4994348, 9.6430416 45.4991845, 9.6428893 45.4990912, 9.6427761 45.4990219)",,,,
757815264,False,,Circonvallazione Seriola,residential,30,False,55.691,"LINESTRING (9.6434635 45.4994348, 9.6433398 45.4996277, 9.6432486 45.4999099)",,,,
578203107,False,2,Circonvallazione Specchio,tertiary,30,True,71.34199999999998,"LINESTRING (9.6456447 45.4997015, 9.6452022 45.4997043, 9.6448709 45.4996818, 9.6448199 45.4996822, 9.6447314 45.4996888)",,,,
579806966,False,2,Circonvallazione Specchio,tertiary,30,False,28.883,"LINESTRING (9.6456447 45.4997015, 9.6458002 45.4996682, 9.6459961 45.4996192)",,,,
"[610165968, 817829253]",False,2,Via Spiranella,tertiary,30,True,138.50099999999998,"LINESTRING (9.6456447 45.4997015, 9.645641 45.4997281, 9.6456344 45.49977, 9.6455563 45.5000336, 9.6455216 45.5001349, 9.6455125 45.5001584, 9.6453624 45.5005455, 9.6453459 45.5005879, 9.6453129 45.50067, 9.645301 45.500701, 9.6453048 45.5007331, 9.6453238 45.5007624, 9.6453551 45.5007893, 9.6454668 45.5008767)",,,,
26052039,False,2,Circonvallazione Seriola,tertiary,30,False,56.568999999999996,"LINESTRING (9.639933 45.498189, 9.639992 45.4982088, 9.6406035 45.4983836)",,,,
"[616536405, 28045134]",False,2,Via Giuseppe Mazzini,tertiary,30,False,227.97699999999998,"LINESTRING (9.639933 45.498189, 9.6398292 45.4985563, 9.6397084 45.4989835, 9.639683 45.4990733, 9.6395722 45.4994654, 9.639545 45.4995618, 9.6394764 45.4998064, 9.639433 45.4999592, 9.6393762 45.50014, 9.6393582 45.5001992)",,,,
"[578203089, 1154519303]",False,2,Circonvallazione Seriola,tertiary,30,True,82.58599999999998,"LINESTRING (9.639933 45.498189, 9.6400863 45.4976465, 9.6401234 45.497515, 9.6401551 45.497464)",,,,
180877887,True,1,Via Neera,residential,30,False,47.364,"LINESTRING (9.6410986 45.4947933, 9.64117 45.4943703)",,,,
263262455,True,1,Circonvallazione Calandra,tertiary,30,False,85.07999999999998,"LINESTRING (9.6410986 45.4947933, 9.6414558 45.4947744, 9.6416936 45.4947927, 9.6419084 45.4948246, 9.642019 45.494841, 9.6420707 45.4948422, 9.6421525 45.4948935)",,,,
263262455,True,1,Circonvallazione Calandra,tertiary,30,False,184.363,"LINESTRING (9.6403132 45.4962745, 9.6403281 45.4962107, 9.6404187 45.495943, 9.6405362 45.4956056, 9.6405677 45.4953358, 9.6405983 45.4951497, 9.640642 45.4950628, 9.6407932 45.4949456, 9.6410986 45.4947933)",,,,
609721530,False,2,Via Amilcare Bietti,residential,30,True,56.501000000000005,"LINESTRING (9.6403132 45.4962745, 9.6402706 45.4962708, 9.6395966 45.4961979)",,,,
"[609713057, 609713060, 396249725]",False,2,Piazza Antonio Locatelli,residential,30,False,63.833,"LINESTRING (9.6401551 45.497464, 9.6402497 45.4974689, 9.6403061 45.4974717, 9.6403749 45.4974695, 9.6405203 45.4974645, 9.6405559 45.4974633, 9.6406826 45.4974765, 9.6407191 45.4974839, 9.6407631 45.4974929, 9.6408697 45.497532, 9.6409442 45.4975611)",,,,
"[578203089, 1154519303]",False,2,Circonvallazione Seriola,tertiary,30,False,82.586,"LINESTRING (9.6401551 45.497464, 9.6401234 45.497515, 9.6400863 45.4976465, 9.639933 45.498189)",,,,
"[843901371, 26052053]",True,1,Circonvallazione Venticinque Aprile,tertiary,30,False,135.279,"LINESTRING (9.6401551 45.497464, 9.6402119 45.4973712, 9.6402311 45.4973231, 9.6403205 45.4970986, 9.6403393 45.4969999, 9.6403742 45.4968749, 9.6403793 45.4967954, 9.6403809 45.4967696, 9.6403769 45.4966765, 9.6402993 45.4963423, 9.6403132 45.4962745)",,,,
1101295953,False,2,Via Ventiquattro Maggio,tertiary,30,True,73.616,"LINESTRING (9.6401551 45.497464, 9.6400656 45.4974596, 9.6398431 45.4974267, 9.6392267 45.4973448)",,,,
1109108381,False,2,Via Ventiquattro Maggio,tertiary,30,True,6.426,"LINESTRING (9.6392267 45.4973448, 9.6391465 45.4973314)",,,,
"[607667299, 607667298, 47651891, 574747502]",True,1,Via guzzasete,residential,30,False,183.32100000000003,"LINESTRING (9.6392267 45.4973448, 9.6391655 45.4977119, 9.6390878 45.4980375, 9.6390019 45.49825, 9.6389674 45.4984682, 9.6390022 45.498676, 9.6390559 45.4988856, 9.6390572 45.4989213, 9.6390384 45.4989702)",,,,
1101295953,False,2,Via Ventiquattro Maggio,tertiary,30,False,73.616,"LINESTRING (9.6392267 45.4973448, 9.6398431 45.4974267, 9.6400656 45.4974596, 9.6401551 45.497464)",,,,
"[609710384, 609710382, 609710383]",False,2,Via Bernardo Zenale e Bernardino Butinone,tertiary,30,False,44.285,"LINESTRING (9.6374741 45.4975557, 9.6375783 45.4975108, 9.6378687 45.4974018, 9.6379756 45.4973694)",,,,
"[125489683, 613795726]",False,1,Via Redefossi,residential,30,True,143.04500000000002,"LINESTRING (9.6374741 45.4975557, 9.6375088 45.497598, 9.637522 45.4976143, 9.6375513 45.4976505, 9.6375989 45.4977538, 9.6376012 45.4979071, 9.6374205 45.4988137)",,,,
"[610165968, 817829253]",False,2,Via Spiranella,tertiary,30,False,138.50100000000003,"LINESTRING (9.6454668 45.5008767, 9.6453551 45.5007893, 9.6453238 45.5007624, 9.6453048 45.5007331, 9.645301 45.500701, 9.6453129 45.50067, 9.6453459 45.5005879, 9.6453624 45.5005455, 9.6455125 45.5001584, 9.6455216 45.5001349, 9.6455563 45.5000336, 9.6456344 45.49977, 9.645641 45.4997281, 9.6456447 45.4997015)",,,,
"[480077888, 817829255]",False,2,Via Damiano Chiesa,tertiary,30,True,87.495,"LINESTRING (9.6454668 45.5008767, 9.645663 45.5009718, 9.6459267 45.5011062, 9.6463649 45.5013484)",,,,
26052039,False,2,Circonvallazione Seriola,tertiary,30,True,44.702,"LINESTRING (9.6447314 45.4996888, 9.6446382 45.499709, 9.6444419 45.4996956, 9.6443982 45.4996926, 9.6441688 45.4996573)",,,,
180877858,False,2,Via Giovanni Moriggia,residential,30,True,60.427,"LINESTRING (9.6447314 45.4996888, 9.6447207 45.4996254, 9.6447247 45.4995567, 9.6447301 45.4994637, 9.6447328 45.4993998, 9.6447388 45.499146)",,,,
