osmid,highway,oneway,reversed,length,name,lanes,maxspeed,geometry,access,junction
521046812,primary,False,False,136.558,Via Drago di Ferro,2,50,"LINESTRING (12.5561433 37.9851304, 12.5561487 37.9849373, 12.556161 37.9839024)",,
521046812,primary,False,True,47.993,Via Drago di Ferro,2,50,"LINESTRING (12.5561433 37.9851304, 12.5560275 37.9855267, 12.5560204 37.985551)",,
101321732,tertiary,True,False,45.774,Via San Francesco,,,"LINESTRING (12.5548276 37.9806112, 12.5552739 37.9803974)",,
101321748,residential,False,True,41.759,,,,"LINESTRING (12.5548276 37.9806112, 12.554432 37.9808205)",,
521046809,primary,False,False,22.827,Via Tenente Colonnello Giovambattista Orombello,2,50,"LINESTRING (12.5548276 37.9806112, 12.5546864 37.9804387)",,
521046809,primary,False,True,34.54,Via Tenente Colonnello Giovambattista Orombello,2,50,"LINESTRING (12.5548276 37.9806112, 12.5550391 37.9808733)",,
521046809,primary,False,True,23.677,Via Tenente Colonnello Giovambattista Orombello,2,50,"LINESTRING (12.5544109 37.9801024, 12.5545574 37.9802813)",,
1180250021,primary,False,False,22.292,Via Tenente Colonnello Giovambattista Orombello,2,50,"LINESTRING (12.5544109 37.9801024, 12.5543279 37.9799129)",,
101321599,residential,False,False,44.974999999999994,Via Rapisardi,,,"LINESTRING (12.5544109 37.9801024, 12.5544597 37.9800781, 12.5548449 37.9798866)",,
262767582,tertiary,False,False,142.709,Via Verderame,,,"LINESTRING (12.5544109 37.9801024, 12.5543668 37.9800891, 12.5542519 37.9799791, 12.5542097 37.9798959, 12.5541781 37.9797587, 12.5541464 37.9794885, 12.5541201 37.9792099, 12.5540726 37.9791434, 12.5539354 37.9791267, 12.5537719 37.9791766)",,
101321632,primary,False,True,22.492,Via Marsala,2,50,"LINESTRING (12.5555603 37.9775945, 12.5554455 37.9777754)",,
101321632,primary,False,False,52.116,Via Marsala,2,50,"LINESTRING (12.5555603 37.9775945, 12.5555768 37.9775687, 12.5555845 37.9775567, 12.555828 37.977176)",,
101321771,residential,False,False,105.93100000000001,Via Ugo Foscolo,,,"LINESTRING (12.5555603 37.9775945, 12.5556202 37.9776684, 12.556211 37.9783973)",,
709045239,tertiary,False,False,29.681,Via Castelvetrano,,50,"LINESTRING (12.5614935 37.9771318, 12.5613113 37.9773568)",,
709045239,tertiary,False,True,16.532,Via Castelvetrano,,50,"LINESTRING (12.5614935 37.9771318, 12.5616132 37.9770169)",,
710766531,residential,False,True,60.98,,,,"LINESTRING (12.5614935 37.9771318, 12.561857 37.9775994)",,
101321627,tertiary,False,False,34.881,Via Torrearsa,,,"LINESTRING (12.5580204 37.9798433, 12.5583602 37.97968)",,
101321627,tertiary,False,True,23.374,Via Torrearsa,,,"LINESTRING (12.5580204 37.9798433, 12.5577965 37.9799575)",,
101321671,residential,True,False,40.5,Via Alessandro Manzoni,,,"LINESTRING (12.5580204 37.9798433, 12.5582716 37.980149)",,
248722842,residential,True,False,12.84,Via Francesco Crispi,,,"LINESTRING (12.5583725 37.9834687, 12.5584506 37.9835664)",,
101321740,residential,False,False,24.539,,,,"LINESTRING (12.5617929 37.9783512, 12.5620267 37.9782298)",,
101321740,residential,False,True,25.982,,,,"LINESTRING (12.5617929 37.9783512, 12.5615454 37.9784798)",,
101321746,residential,False,False,34.656,,,,"LINESTRING (12.5617929 37.9783512, 12.5620151 37.978609)",,
101321746,residential,False,True,34.619,,,,"LINESTRING (12.5617929 37.9783512, 12.5615709 37.9780937)",,
101321623,residential,False,False,27.93,Via Fratelli De Falco,,,"LINESTRING (12.5574383 37.9783732, 12.5577105 37.9782426)",,
101321623,residential,False,True,26.446,Via Fratelli De Falco,,,"LINESTRING (12.5574383 37.9783732, 12.5571806 37.9784969)",,
101321696,residential,False,False,27.13,Via Torquato Tasso,,,"LINESTRING (12.5574383 37.9783732, 12.5572612 37.9781731)",,
101321696,residential,False,True,39.576,Via Torquato Tasso,,,"LINESTRING (12.5574383 37.9783732, 12.5576981 37.9786643)",,
101321615,residential,True,False,54.57,Via Marcello Barbata,1,50,"LINESTRING (12.561159 37.9813622, 12.5616727 37.9810849)",permissive,
101321790,residential,True,False,49.42,Via Goldoni,,,"LINESTRING (12.561159 37.9813622, 12.5608419 37.9809947)",,
101321706,residential,False,False,7.475,,,,"LINESTRING (12.5555234 37.9829552, 12.5556086 37.9829582)",,
101321732,tertiary,True,False,47.072,Via San Francesco,,,"LINESTRING (12.5552739 37.9803974, 12.5557233 37.9801656)",,
443410593,residential,False,False,23.206,,,,"LINESTRING (12.5552739 37.9803974, 12.5551277 37.9802234)",,
101321764,residential,True,False,42.371,Via Ariosto,,,"LINESTRING (12.560301 37.9808235, 12.5605846 37.9811321)",,
101321788,residential,False,False,28.606,Via Salemi,,,"LINESTRING (12.560301 37.9808235, 12.5605712 37.9806792)",,
101321788,residential,False,True,20.359,Via Salemi,,,"LINESTRING (12.560301 37.9808235, 12.5601087 37.9809262)",,
710766538,residential,False,False,13.509,Via Giacomo Spadola,,,"LINESTRING (12.5629065 37.9785141, 12.5628199 37.9784136)",,
101321752,residential,False,True,44.946,,,,"LINESTRING (12.5580217 37.983788, 12.5584506 37.9835664)",,
189740184,residential,False,False,45.751,Via Dante,,,"LINESTRING (12.5580217 37.983788, 12.5583038 37.9841342)",,
189740184,residential,False,True,34.169,Via Dante,,,"LINESTRING (12.5580217 37.983788, 12.5578109 37.9835295)",,
443429104,residential,True,False,21.571,,,,"LINESTRING (12.5580217 37.983788, 12.5578181 37.983897)",,
101321748,residential,False,False,48.728,,,,"LINESTRING (12.5536124 37.9812682, 12.5540759 37.9810262)",,
101321740,residential,False,False,26.154,,,,"LINESTRING (12.5620267 37.9782298, 12.5622758 37.9781003)",,
101321740,residential,False,True,24.539,,,,"LINESTRING (12.5620267 37.9782298, 12.5617929 37.9783512)",,
101321741,residential,False,False,34.682,,,,"LINESTRING (12.5620267 37.9782298, 12.5622402 37.9784924)",,
101321741,residential,False,True,33.982,,,,"LINESTRING (12.5620267 37.9782298, 12.5618175 37.9779725)",,
101321615,residential,True,False,25.305,Via Marcello Barbata,1,50,"LINESTRING (12.5626409 37.9805623, 12.5628791 37.9804337)",permissive,
101321625,residential,False,False,27.771,,,,"LINESTRING (12.5626409 37.9805623, 12.5628126 37.9807722)",,
101321625,residential,False,True,48.589,,,,"LINESTRING (12.5626409 37.9805623, 12.5623319 37.9801995)",,
101321607,residential,False,False,15.144,,,,"LINESTRING (12.5555962 37.9823492, 12.5557435 37.982278)",,
101321607,residential,False,True,13.669,,,,"LINESTRING (12.5555962 37.9823492, 12.5554632 37.9824134)",,
101321717,residential,False,True,67.727,,,,"LINESTRING (12.5555962 37.9823492, 12.5556086 37.9829582)",,
101321623,residential,False,False,19.12,Via Fratelli De Falco,,,"LINESTRING (12.5555219 37.9792881, 12.5557087 37.9791993)",,
101321623,residential,False,True,23.658,Via Fratelli De Falco,,,"LINESTRING (12.5555219 37.9792881, 12.5552907 37.9793979)",,
101321636,residential,False,False,24.964,Via Porto Salvo,1,50,"LINESTRING (12.5555219 37.9792881, 12.5556635 37.9794829)",,
101321636,residential,False,True,59.941,Via Porto Salvo,1,50,"LINESTRING (12.5555219 37.9792881, 12.555494 37.9791926, 12.5553811 37.9790513, 12.555327 37.9789816, 12.5553123 37.9789332, 12.5554326 37.9788267)",,
101321663,residential,False,False,27.239,Via Partanna,,,"LINESTRING (12.5605846 37.9811321, 12.5608419 37.9809947)",,
101321663,residential,False,True,20.732,Via Partanna,,,"LINESTRING (12.5605846 37.9811321, 12.5603887 37.9812366)",,
101321764,residential,True,False,49.568,Via Ariosto,,,"LINESTRING (12.5605846 37.9811321, 12.5609134 37.9814948)",,
101321715,residential,False,True,50.783,,,,"LINESTRING (12.5564454 37.9826383, 12.5564446 37.983095)",,
101321742,residential,False,False,36.174,Via Renato Guttuso Pittore,,,"LINESTRING (12.5564454 37.9826383, 12.5562085 37.9823719)",,
101321742,residential,False,True,41.554,Via Renato Guttuso Pittore,,,"LINESTRING (12.5564454 37.9826383, 12.5566983 37.9829544)",,
101321639,residential,False,True,66.196,,,,"LINESTRING (12.5619509 37.983376, 12.5615131 37.9828909)",,
101321785,residential,False,False,27.581,Via Case popolari,,,"LINESTRING (12.5619509 37.983376, 12.5622124 37.983238)",,
101321785,residential,False,True,18.578,Via Case popolari,,,"LINESTRING (12.5619509 37.983376, 12.5617748 37.983469)",,
101321650,tertiary,True,False,25.064,Via Regina Margherita,,,"LINESTRING (12.5582902 37.9809766, 12.5585285 37.980852)",,
101321734,residential,False,False,49.958,,,,"LINESTRING (12.5582902 37.9809766, 12.5585981 37.9813547)",,
101321641,residential,True,False,25.889,Via Umberto I,,,"LINESTRING (12.5620151 37.978609, 12.5617682 37.9787368)",,
101321746,residential,False,False,34.877,,,,"LINESTRING (12.5620151 37.978609, 12.5622388 37.9788684)",,
101321746,residential,False,True,34.656,,,,"LINESTRING (12.5620151 37.978609, 12.5617929 37.9783512)",,
101321623,residential,False,False,23.658,Via Fratelli De Falco,,,"LINESTRING (12.5552907 37.9793979, 12.5555219 37.9792881)",,
101321626,residential,True,False,20.469,Via Nunzio Agate,,,"LINESTRING (12.5592625 37.9829987, 12.5590685 37.9831012)",,
101321809,residential,False,False,33.808,,,,"LINESTRING (12.5558886 37.978759, 12.5560752 37.9790251)",,
101321603,residential,False,False,36.205,,,,"LINESTRING (12.5612075 37.9790272, 12.561443 37.9792947)",,
101321603,residential,False,True,71.063,,,,"LINESTRING (12.5612075 37.9790272, 12.560745 37.9785023)",,
101321641,residential,True,False,25.812,Via Umberto I,,,"LINESTRING (12.5612075 37.9790272, 12.5609614 37.9791547)",,
101321599,residential,False,False,36.137,Via Rapisardi,,,"LINESTRING (12.555314 37.9796553, 12.5556635 37.9794829)",,
101321599,residential,False,True,25.564,Via Rapisardi,,,"LINESTRING (12.555314 37.9796553, 12.5550667 37.9797772)",,
248722841,tertiary,False,False,45.122,Via San Severino,,,"LINESTRING (12.555314 37.9796553, 12.5555891 37.9799983)",,
248722841,tertiary,False,True,23.418,Via San Severino,,,"LINESTRING (12.555314 37.9796553, 12.5551712 37.9794773)",,
101321596,residential,False,False,27.582,,,,"LINESTRING (12.5606856 37.9799412, 12.5608626 37.9801463)",,
101321596,residential,False,True,22.133,,,,"LINESTRING (12.5606856 37.9799412, 12.5605436 37.9797766)",,
101321690,residential,False,False,44.908,,,,"LINESTRING (12.5606856 37.9799412, 12.5611137 37.9797193)",,
101321608,residential,False,False,44.942,,,,"LINESTRING (12.5577071 37.9791392, 12.5574279 37.9788002)",,
101321732,tertiary,True,False,30.012,Via San Francesco,,,"LINESTRING (12.5577071 37.9791392, 12.5579937 37.9789915)",,
101321643,residential,False,True,27.127,Via Avvocato Salvatore Bologna,,,"LINESTRING (12.5599151 37.9829356, 12.55978 37.9827711, 12.5597222 37.982756)",,
101321598,residential,False,True,18.955,,,,"LINESTRING (12.5571431 37.9827104, 12.5569656 37.9828078)",,
189740184,residential,False,False,108.264,Via Dante,,,"LINESTRING (12.5571431 37.9827104, 12.5578109 37.9835295)",,
189740184,residential,False,True,105.133,Via Dante,,,"LINESTRING (12.5571431 37.9827104, 12.5564946 37.981915)",,
101321623,residential,False,False,23.056,Via Fratelli De Falco,,,"LINESTRING (12.5567662 37.9786957, 12.5569909 37.9785879)",,
101321623,residential,False,True,22.973,Via Fratelli De Falco,,,"LINESTRING (12.5567662 37.9786957, 12.5565423 37.9788031)",,
443410596,residential,False,False,53.295,,,,"LINESTRING (12.5567662 37.9786957, 12.5564349 37.9782938)",,
443410596,residential,False,True,40.987,,,,"LINESTRING (12.5567662 37.9786957, 12.557018 37.9790063)",,
101321711,residential,False,False,25.914,Via Monte Asaro,,,"LINESTRING (12.557349 37.9837675, 12.5575965 37.98364)",,
101321711,residential,False,True,21.318,Via Monte Asaro,,,"LINESTRING (12.557349 37.9837675, 12.5571454 37.9838724)",,
101321742,residential,False,False,89.281,Via Renato Guttuso Pittore,,,"LINESTRING (12.557349 37.9837675, 12.5568055 37.9830884)",,
101321733,residential,False,False,23.956,Via Venere,,,"LINESTRING (12.5547039 37.9797187, 12.5549325 37.9796006)",,
443410593,residential,False,False,45.079,,,,"LINESTRING (12.5547039 37.9797187, 12.5544199 37.9793807)",,
443410593,residential,False,True,22.389,,,,"LINESTRING (12.5547039 37.9797187, 12.5548449 37.9798866)",,
101321733,residential,False,True,39.400000000000006,Via Venere,,,"LINESTRING (12.5547039 37.9797187, 12.5543748 37.9798887, 12.5543279 37.9799129)",,
101321691,residential,False,False,30.427,,,,"LINESTRING (12.5619751 37.9836925, 12.5617748 37.983469)",,
710766530,residential,True,False,25.917,Via Custonaci,,,"LINESTRING (12.5626575 37.9785552, 12.5624938 37.9783611)",,
710766534,tertiary,True,False,22.658,,,,"LINESTRING (12.5626575 37.9785552, 12.5627965 37.9783834)",,
101321645,residential,False,True,79.158,,,,"LINESTRING (12.559278 37.9783227, 12.5587717 37.9777332)",,
101321732,tertiary,True,False,49.935,Via San Francesco,,,"LINESTRING (12.559278 37.9783227, 12.5597538 37.9780757)",,
101321609,residential,False,True,25.863,,,,"LINESTRING (12.5547808 37.9794011, 12.5549325 37.9796006)",,
101321701,residential,False,True,18.931,,,,"LINESTRING (12.5586838 37.9790537, 12.5585103 37.9791551)",,
101321764,residential,True,False,44.787,Via Ariosto,,,"LINESTRING (12.5586838 37.9790537, 12.5589775 37.9793833)",,
101321623,residential,False,False,47.807,Via Fratelli De Falco,,,"LINESTRING (12.5560752 37.9790251, 12.5565423 37.9788031)",,
101321623,residential,False,True,20.695,Via Fratelli De Falco,,,"LINESTRING (12.5560752 37.9790251, 12.555873 37.9791212)",,
101321809,residential,False,True,33.808,,,,"LINESTRING (12.5560752 37.9790251, 12.5558886 37.978759)",,
101321809,residential,False,False,32.984,,,,"LINESTRING (12.5560752 37.9790251, 12.556128 37.9791026, 12.5562688 37.9792793)",,
101321629,residential,True,False,50.891,Via Tenente Serafino Montalto,,,"LINESTRING (12.5576873 37.9818408, 12.5573706 37.9814572)",,
101321799,residential,False,True,66.08,,,,"LINESTRING (12.5572688 37.9800776, 12.5572206 37.9800182, 12.5568649 37.9795758)",,
710766529,residential,True,False,20.851,Via Regina Margherita,,,"LINESTRING (12.5627088 37.9786184, 12.5629065 37.9785141)",,
710766530,residential,True,False,8.343,Via Custonaci,,,"LINESTRING (12.5627088 37.9786184, 12.5626575 37.9785552)",,
101321677,residential,False,False,34.612,,,,"LINESTRING (12.5615454 37.9784798, 12.5617682 37.9787368)",,
101321677,residential,False,True,35.275,,,,"LINESTRING (12.5615454 37.9784798, 12.5613183 37.9782179)",,
101321740,residential,False,False,25.982,,,,"LINESTRING (12.5615454 37.9784798, 12.5617929 37.9783512)",,
101321740,residential,False,True,35.3,,,,"LINESTRING (12.5615454 37.9784798, 12.5612092 37.9786546)",,
101321615,residential,True,False,26.091,Via Marcello Barbata,1,50,"LINESTRING (12.5609134 37.9814948, 12.561159 37.9813622)",permissive,
101321764,residential,True,False,58.422,Via Ariosto,,,"LINESTRING (12.5609134 37.9814948, 12.5613009 37.9819223)",,
101321684,residential,False,False,22.936,,,,"LINESTRING (12.5564349 37.9782938, 12.5566534 37.9781803)",,
101321684,residential,False,True,22.75,,,,"LINESTRING (12.5564349 37.9782938, 12.556211 37.9783973)",,
443410596,residential,False,True,53.295,,,,"LINESTRING (12.5564349 37.9782938, 12.5567662 37.9786957)",,
189740184,residential,False,False,105.133,Via Dante,,,"LINESTRING (12.5564946 37.981915, 12.5571431 37.9827104)",,
443410572,residential,False,True,41.225,,,,"LINESTRING (12.5564946 37.981915, 12.5562427 37.9816019)",,
521046810,tertiary,False,False,46.826,Via Roma,,,"LINESTRING (12.5564946 37.981915, 12.5569399 37.9816823)",,
521046810,tertiary,False,True,19.429,Via Roma,,,"LINESTRING (12.5564946 37.981915, 12.5563122 37.9820143)",,
101321617,residential,False,False,18.912,,,,"LINESTRING (12.5557071 37.9795379, 12.5558934 37.9794521)",,
101321636,residential,False,False,31.156,Via Porto Salvo,1,50,"LINESTRING (12.5557071 37.9795379, 12.5558957 37.9797754)",,
101321636,residential,False,True,7.211,Via Porto Salvo,1,50,"LINESTRING (12.5557071 37.9795379, 12.5556635 37.9794829)",,
101321663,residential,False,False,46.411,Via Partanna,,,"LINESTRING (12.5599503 37.9814707, 12.5603887 37.9812366)",,
101321663,residential,False,True,43.341,Via Partanna,,,"LINESTRING (12.5599503 37.9814707, 12.5595408 37.9816892)",,
101321700,residential,False,False,42.335,Via Giovanni Meli,,,"LINESTRING (12.5599503 37.9814707, 12.5596733 37.9811588)",,
101321614,residential,True,False,25.317,Via Castelvetrano,,,"LINESTRING (12.5601429 37.9789278, 12.5602837 37.978729)",,
710766524,residential,False,False,12.17,,,,"LINESTRING (12.5601429 37.9789278, 12.5600695 37.9788349)",,
710766524,residential,False,True,60.48,,,,"LINESTRING (12.5601429 37.9789278, 12.5605157 37.9793855)",,
101321603,residential,False,False,27.33,,,,"LINESTRING (12.5605681 37.9782999, 12.560745 37.9785023)",,
101321603,residential,False,True,60.084,,,,"LINESTRING (12.5605681 37.9782999, 12.5601888 37.9778498)",,
709045239,tertiary,False,False,26.822,Via Castelvetrano,,50,"LINESTRING (12.5605681 37.9782999, 12.5604264 37.9785137)",,
709045239,tertiary,False,True,25.456,Via Castelvetrano,,50,"LINESTRING (12.5605681 37.9782999, 12.560711 37.9781006)",,
101321746,residential,False,False,33.078,,,,"LINESTRING (12.5613587 37.9778477, 12.5615709 37.9780937)",,
101321746,residential,False,True,35.521,,,,"LINESTRING (12.5613587 37.9778477, 12.5611254 37.9775865)",,
101321813,residential,False,False,25.759,,,,"LINESTRING (12.5613587 37.9778477, 12.5616071 37.9777239)",,
101321813,residential,False,True,26.161,,,,"LINESTRING (12.5613587 37.9778477, 12.5611064 37.9779734)",,
101321615,residential,True,False,21.469,Via Marcello Barbata,1,50,"LINESTRING (12.5587092 37.9826846, 12.5589113 37.9825755)",permissive,
101321647,residential,False,False,56.014,,,,"LINESTRING (12.5587092 37.9826846, 12.5590685 37.9831012)",,
101321647,residential,False,True,104.851,,,,"LINESTRING (12.5587092 37.9826846, 12.5580364 37.9819049)",,
101321677,residential,False,False,23.418,,,,"LINESTRING (12.5609508 37.9778022, 12.5611064 37.9779734)",,
709045239,tertiary,False,True,28.451,Via Castelvetrano,,50,"LINESTRING (12.5609508 37.9778022, 12.5611254 37.9775865)",,
709045239,tertiary,False,False,39.278,Via Castelvetrano,,50,"LINESTRING (12.5609508 37.9778022, 12.5607991 37.9779896, 12.560711 37.9781006)",,
101321636,residential,False,True,28.034,Via Porto Salvo,1,50,"LINESTRING (12.5560654 37.9799891, 12.5558957 37.9797754)",,
101321732,tertiary,True,False,10.6,Via San Francesco,,,"LINESTRING (12.5560654 37.9799891, 12.5561666 37.9799369)",,
101321648,residential,False,True,47.025,,,,"LINESTRING (12.5559799 37.9804855, 12.5555334 37.98072)",,
248722841,tertiary,False,False,37.268,Via San Severino,,,"LINESTRING (12.5559799 37.9804855, 12.5562071 37.9807688)",,
248722841,tertiary,False,True,42.085,Via San Severino,,,"LINESTRING (12.5559799 37.9804855, 12.5557233 37.9801656)",,
101321663,residential,False,False,43.341,Via Partanna,,,"LINESTRING (12.5595408 37.9816892, 12.5599503 37.9814707)",,
101321663,residential,False,True,24.1,Via Partanna,,,"LINESTRING (12.5595408 37.9816892, 12.5593131 37.9818107)",,
689532157,residential,True,False,50.158,Via Calatafimi,,,"LINESTRING (12.5595408 37.9816892, 12.5598529 37.9820673)",,
101321598,residential,False,False,12.619,,,,"LINESTRING (12.5568474 37.9828726, 12.5569656 37.9828078)",,
101321598,residential,False,True,15.922,,,,"LINESTRING (12.5568474 37.9828726, 12.5566983 37.9829544)",,
101321736,residential,False,True,76.991,,,,"LINESTRING (12.5568474 37.9828726, 12.5563651 37.9822939)",,
101321681,residential,False,False,42.387,,,,"LINESTRING (12.5549012 37.981412, 12.5553201 37.9812215)",,
101321681,residential,False,True,12.687,,,,"LINESTRING (12.5549012 37.981412, 12.5547758 37.981469)",,
101321737,residential,False,False,77.57,,,,"LINESTRING (12.5549012 37.981412, 12.554432 37.9808205)",,
101321737,residential,False,True,81.499,,,,"LINESTRING (12.5549012 37.981412, 12.5553943 37.9820334)",,
101321639,residential,False,False,66.196,,,,"LINESTRING (12.5615131 37.9828909, 12.5619509 37.983376)",,
101321639,residential,False,True,48.594,,,,"LINESTRING (12.5615131 37.9828909, 12.5611917 37.9825348)",,
101321651,residential,False,False,19.025,Via Maestro Gabriele Asaro,,,"LINESTRING (12.5615131 37.9828909, 12.5613318 37.982985)",,
101321651,residential,False,True,26.825,Via Maestro Gabriele Asaro,,,"LINESTRING (12.5615131 37.9828909, 12.5617687 37.9827582)",,
101321627,tertiary,False,False,25.472,Via Torrearsa,,,"LINESTRING (12.5615709 37.9780937, 12.5618175 37.9779725)",,
101321627,tertiary,False,True,26.094,Via Torrearsa,,,"LINESTRING (12.5615709 37.9780937, 12.5613183 37.9782179)",,
101321746,residential,False,False,34.619,,,,"LINESTRING (12.5615709 37.9780937, 12.5617929 37.9783512)",,
101321746,residential,False,True,33.078,,,,"LINESTRING (12.5615709 37.9780937, 12.5613587 37.9778477)",,
101321656,residential,True,False,45.08,Via Castore e Polluce,,,"LINESTRING (12.5581132 37.9816135, 12.5576873 37.9818408)",,
101321738,residential,True,False,127.81,,,,"LINESTRING (12.5581132 37.9816135, 12.5589113 37.9825755)",,
101321597,residential,False,False,75.051,Via Petrarca,,,"LINESTRING (12.5587907 37.9794725, 12.55928 37.9800264)",,
101321597,residential,False,True,43.007,Via Petrarca,,,"LINESTRING (12.5587907 37.9794725, 12.5585103 37.9791551)",,
101321627,tertiary,False,False,19.143,Via Torrearsa,,,"LINESTRING (12.5587907 37.9794725, 12.5589775 37.9793833)",,
101321627,tertiary,False,True,26.841,Via Torrearsa,,,"LINESTRING (12.5587907 37.9794725, 12.5585288 37.9795976)",,
101321641,residential,True,False,24.107,Via Umberto I,,,"LINESTRING (12.5614374 37.9789082, 12.5612075 37.9790272)",,
101321716,residential,False,False,35.832,,,,"LINESTRING (12.5614374 37.9789082, 12.5616738 37.9791711)",,
101321716,residential,False,True,34.572,,,,"LINESTRING (12.5614374 37.9789082, 12.5612092 37.9786546)",,
101321752,residential,False,False,44.946,,,,"LINESTRING (12.5584506 37.9835664, 12.5580217 37.983788)",,
248722842,residential,True,False,44.113,Via Francesco Crispi,,,"LINESTRING (12.5584506 37.9835664, 12.5587292 37.9838968)",,
101321619,residential,False,False,49.507,,,,"LINESTRING (12.5614402 37.982396, 12.5617687 37.9827582)",,
101321619,residential,False,True,50.589,,,,"LINESTRING (12.5614402 37.982396, 12.5611045 37.9820259)",,
101321805,residential,False,False,20.685,Via Parallela Abitabile,,,"LINESTRING (12.5614402 37.982396, 12.561633 37.9822887)",,
101321805,residential,False,True,26.694,Via Parallela Abitabile,,,"LINESTRING (12.5614402 37.982396, 12.5611917 37.9825348)",,
101321598,residential,False,False,18.955,,,,"LINESTRING (12.5569656 37.9828078, 12.5571431 37.9827104)",,
101321598,residential,False,True,12.619,,,,"LINESTRING (12.5569656 37.9828078, 12.5568474 37.9828726)",,
101321744,residential,True,False,108.35300000000001,Via Dante Alighieri,,,"LINESTRING (12.5569656 37.9828078, 12.5572697 37.9831816, 12.5572942 37.9832687, 12.5575965 37.98364)",,
101321619,residential,False,False,34.781,,,,"LINESTRING (12.5598787 37.9806713, 12.5601087 37.9809262)",,
101321619,residential,False,True,49.553,,,,"LINESTRING (12.5598787 37.9806713, 12.5595511 37.9803081)",,
101321656,residential,True,False,26.853,Via Castore e Polluce,,,"LINESTRING (12.5598787 37.9806713, 12.559625 37.9808067)",,
101321607,residential,False,False,13.669,,,,"LINESTRING (12.5554632 37.9824134, 12.5555962 37.9823492)",,
101321617,residential,False,False,21.039,,,,"LINESTRING (12.5560615 37.9793747, 12.5562688 37.9792793)",,
101321617,residential,False,True,17.063,,,,"LINESTRING (12.5560615 37.9793747, 12.5558934 37.9794521)",,
101321652,residential,False,False,32.673,,,,"LINESTRING (12.5560615 37.9793747, 12.555873 37.9791212)",,
101321641,residential,True,False,26.594,Via Umberto I,,,"LINESTRING (12.5624938 37.9783611, 12.5622402 37.9784924)",,
710766531,residential,False,False,34.729,,,,"LINESTRING (12.5624938 37.9783611, 12.5622758 37.9781003)",,
101321615,residential,True,False,65.483,Via Marcello Barbata,1,50,"LINESTRING (12.5598529 37.9820673, 12.5604693 37.9817345)",permissive,
689532157,residential,True,False,57.248,Via Calatafimi,,,"LINESTRING (12.5598529 37.9820673, 12.560209 37.9824989)",,
101321728,residential,False,True,46.927,,,,"LINESTRING (12.5559398 37.9812252, 12.556391 37.980998)",,
443410597,residential,True,False,29.864,,,,"LINESTRING (12.5559398 37.9812252, 12.5557573 37.9809984)",,
101321651,residential,False,False,7.535,Via Maestro Gabriele Asaro,,,"LINESTRING (12.5627663 37.9822434, 12.5626937 37.9822797)",,
101321750,residential,False,False,65.078,Via Concordia,,,"LINESTRING (12.5627663 37.9822434, 12.5627922 37.9824209, 12.5628414 37.9825828, 12.5629046 37.9827041, 12.5629872 37.9827915)",,
101321750,residential,False,True,66.116,Via Concordia,,,"LINESTRING (12.5627663 37.9822434, 12.5626947 37.9817246, 12.5627476 37.981665)",,
