osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
357813085,2,SP31,Via Dell'Aeronautica,secondary,50,False,False,142.854,"LINESTRING (11.2824535 45.5447035, 11.2837162 45.5437716)",,
357813085,2,SP31,Via Dell'Aeronautica,secondary,50,False,True,49.936,"LINESTRING (11.2824535 45.5447035, 11.28203 45.5450407)",,
132915882,,,Piazza Giovanni Paolo II,residential,,False,False,26.936999999999998,"LINESTRING (11.2824535 45.5447035, 11.2825961 45.5447807, 11.2827281 45.5448508)",,
357813085,2,SP31,Via Dell'Aeronautica,secondary,50,False,True,128.738,"LINESTRING (11.2848499 45.542929, 11.2837162 45.5437716)",,
119280150,,,Via Venticinque Aprile,residential,,False,False,32.104,"LINESTRING (11.2848499 45.542929, 11.2849156 45.5429765, 11.2849738 45.5430215, 11.2851347 45.5431377)",,
"[264034765, 132915879]",,,Via Dal Maso Bruno,residential,,False,True,36.163,"LINESTRING (11.2848499 45.542929, 11.2846016 45.5427644, 11.2845155 45.5427034)",yes,
"[38764384, 264034764, 690644982]",,,Via B. Isnardo,unclassified,50,False,False,52.705999999999996,"LINESTRING (11.2797346 45.5467876, 11.2797095 45.5467749, 11.2796518 45.5467456, 11.2794418 45.5466467, 11.2793382 45.546592, 11.2791755 45.5465209)",yes,
499552659,2,SP31,Via Tommaso Dal Molin,secondary,50,False,False,119.691,"LINESTRING (11.2797346 45.5467876, 11.2801256 45.5464213, 11.2805581 45.5461331, 11.2807486 45.5459828)",,
"[132915873, 499552659]",2,SP31,Via Tommaso Dal Molin,secondary,50,False,True,68.955,"LINESTRING (11.2797346 45.5467876, 11.2796143 45.5469041, 11.2792091 45.5472867)",,
377881543,,,Via Alessandro Volta,residential,,False,True,103.712,"LINESTRING (11.281186 45.5447193, 11.2805294 45.5452336, 11.2804758 45.5452777, 11.2803964 45.5453424, 11.2803047 45.5454185)",,
908661961,,,Piazza Giacomo Zanella,tertiary,,True,False,15.201,"LINESTRING (11.281186 45.5447193, 11.2811623 45.5447037, 11.2811457 45.5446841, 11.2811378 45.544662, 11.2811391 45.5446392, 11.2811495 45.5446176, 11.2811682 45.544599)",,roundabout
357813085,2,SP31,Via Dell'Aeronautica,secondary,50,False,False,49.936,"LINESTRING (11.28203 45.5450407, 11.2824535 45.5447035)",,
"[784047740, 38764516, 172083534, 264034759]",,,Piazza Giacomo Zanella,tertiary,,False,False,65.495,"LINESTRING (11.28203 45.5450407, 11.2819912 45.5450192, 11.2818089 45.5449239, 11.2817145 45.5448758, 11.2813462 45.544698)",yes,
499552659,2,SP31,Via Tommaso Dal Molin,secondary,50,False,True,68.473,"LINESTRING (11.28203 45.5450407, 11.281818 45.5452051, 11.2814095 45.5454764)",,
671535203,,,Via Giacomo Zanella,residential,50,False,False,4.333,"LINESTRING (11.2774587 45.5458018, 11.277462 45.5457629)",,
671535206,1,,Via Canareggio,tertiary_link,50,True,False,12.989,"LINESTRING (11.2774587 45.5458018, 11.2773039 45.5457583)",,
132915861,,,Via Bonifacio Biolo,residential,,False,True,27.227999999999998,"LINESTRING (11.2774587 45.5458018, 11.2774732 45.5458313, 11.2774786 45.5458543, 11.2774692 45.5458896, 11.2774491 45.5459553, 11.2774169 45.5460396)",,
132915128,,,Via San Martino,tertiary,,False,True,13.584,"LINESTRING (11.2795603 45.5438323, 11.2796421 45.5437244)",,
132915863,,,Piazza Giacomo Zanella,tertiary,,False,False,151.503,"LINESTRING (11.2795603 45.5438323, 11.2798791 45.5439881, 11.2799839 45.5440407, 11.2803235 45.5441964, 11.2805962 45.5443266, 11.2807226 45.5443884, 11.2811128 45.5445754, 11.2811682 45.544599)",,
172083549,,,Via Giacomo Zanella,tertiary,,False,True,48.196,"LINESTRING (11.2795603 45.5438323, 11.2795056 45.5438932, 11.279418 45.5439821, 11.279262 45.5441142, 11.2791932 45.5441806)",,
