osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,ref,name,bridge,tunnel,junction
232342938,True,motorway_link,40,False,20.157,"LINESTRING (8.5097452 44.3361471, 8.5098563 44.336198, 8.5098957 44.3362255, 8.5099252 44.3362681)",,,,,,
232342942,True,motorway_link,40,False,30.773,"LINESTRING (8.5097452 44.3361471, 8.5098132 44.3361285, 8.509894 44.3361098, 8.5099583 44.3360821, 8.5099928 44.3360593, 8.5100714 44.3360072)",,,,,,
1169732775,False,primary,,False,29.303,"LINESTRING (8.5097823 44.336511, 8.5099252 44.3362681)",2,SS334,Corso Giuseppe Mazzini,,,
1170983845,False,primary,,False,35.492,"LINESTRING (8.5097823 44.336511, 8.5096217 44.3368088)",2,SS334,Corso Giuseppe Mazzini,,,
119869548,True,residential,,False,37.348,"LINESTRING (8.5097823 44.336511, 8.5098691 44.3365383, 8.5102105 44.3366489)",,,Via dell'Arte Figulina,,,
119869519,True,residential,,False,93.086,"LINESTRING (8.5100017 44.3383468, 8.5100681 44.3383451, 8.5101491 44.3383397, 8.5106144 44.3383282, 8.5110784 44.3382259, 8.5111446 44.3382065)",,,Via Vittorio Veneto,,,
352966865,False,primary,,False,40.028000000000006,"LINESTRING (8.5100017 44.3383468, 8.5101394 44.33863, 8.510169 44.3386863)",2,SS334,Via Filippo Turati,,,
352966865,False,primary,,True,109.38399999999999,"LINESTRING (8.5100017 44.3383468, 8.5099773 44.3383099, 8.5098994 44.3381826, 8.5096547 44.3377835, 8.5095004 44.3375088, 8.5094669 44.3374408)",2,SS334,Via Filippo Turati,,,
352966865,False,primary,,True,40.028000000000006,"LINESTRING (8.510169 44.3386863, 8.5101394 44.33863, 8.5100017 44.3383468)",2,SS334,Via Filippo Turati,,,
571999490,True,primary,,False,17.567,"LINESTRING (8.510169 44.3386863, 8.5102119 44.338727, 8.5102479 44.3387599, 8.5103037 44.3388115)",2,SS334,Via Filippo Turati,,,
120738164,False,unclassified,,False,34.992,"LINESTRING (8.5111924 44.339921, 8.510786 44.3400416)",,,Via sotto l'Olmo,,,
361705409,False,primary,,False,27.498,"LINESTRING (8.5111924 44.339921, 8.5110847 44.3397402, 8.5110535 44.3396946)",2,SS334,Via Alessandria,,,
361705409,False,primary,,True,115.211,"LINESTRING (8.5111924 44.339921, 8.5112531 44.3400859, 8.5112723 44.3402488, 8.5112517 44.3403798, 8.5111016 44.3409399)",2,SS334,Via Alessandria,,,
361705409,False,primary,,False,52.891,"LINESTRING (8.5110535 44.3396946, 8.5107142 44.3392855)",2,SS334,Via Alessandria,,,
361705409,False,primary,,True,27.498,"LINESTRING (8.5110535 44.3396946, 8.5110847 44.3397402, 8.5111924 44.339921)",2,SS334,Via Alessandria,,,
"[463213320, 435662061]",False,residential,,True,81.79,"LINESTRING (8.5110535 44.3396946, 8.510217 44.3398733, 8.5102125 44.3398743, 8.5100713 44.339912)",,,"['Via Spotorno', 'Piazza della Libertà']",,,
435787514,False,residential,,False,28.302,"LINESTRING (8.5110535 44.3396946, 8.5112178 44.3396593, 8.5114016 44.3396493)",,,Via Spotorno,,,
119869524,False,residential,,False,81.782,"LINESTRING (8.5114016 44.3396493, 8.5114719 44.3396689, 8.5116487 44.3396982, 8.5118817 44.3397206, 8.5121381 44.3397083, 8.5124133 44.3396741)",,,Via Nifossè,,,
193063778,True,residential,30,False,157.835,"LINESTRING (8.5114016 44.3396493, 8.511805 44.3392984, 8.5120136 44.3391732, 8.512143 44.3390784, 8.5123046 44.3389409, 8.5125355 44.3385134)",,,Via Spotorno,,,
435787514,False,residential,,True,28.302,"LINESTRING (8.5114016 44.3396493, 8.5112178 44.3396593, 8.5110535 44.3396946)",,,Via Spotorno,,,
28305966,False,residential,,False,67.534,"LINESTRING (8.5124133 44.3396741, 8.5128462 44.3401966)",,,Via Nifossè,,,
119869524,False,residential,,False,280.575,"LINESTRING (8.5124133 44.3396741, 8.5132091 44.3394373, 8.5135527 44.339369, 8.513772 44.339348, 8.5139258 44.3393667, 8.5141353 44.3395189, 8.5142793 44.3397389, 8.5144626 44.3400479, 8.5147147 44.3403757, 8.5147972 44.3404719, 8.5149138 44.340532)",,,Via Nifossè,,,
119869524,False,residential,,True,81.78200000000001,"LINESTRING (8.5124133 44.3396741, 8.5121381 44.3397083, 8.5118817 44.3397206, 8.5116487 44.3396982, 8.5114719 44.3396689, 8.5114016 44.3396493)",,,Via Nifossè,,,
28305966,False,residential,,True,67.534,"LINESTRING (8.5128462 44.3401966, 8.5124133 44.3396741)",,,Via Nifossè,,,
361705409,False,primary,,True,52.891,"LINESTRING (8.5107142 44.3392855, 8.5110535 44.3396946)",2,SS334,Via Alessandria,,,
361705409,False,primary,,False,50.32899999999999,"LINESTRING (8.5107142 44.3392855, 8.5104876 44.3390415, 8.5104163 44.338975, 8.5103569 44.3389324, 8.5103477 44.3389181)",2,SS334,Via Alessandria,,,
28306159,False,secondary,,True,15.536,"LINESTRING (8.506236 44.3402297, 8.5063874 44.3401414)",,SP2,Via Lino Saettone,,,
28306159,False,secondary,,False,208.40800000000002,"LINESTRING (8.506236 44.3402297, 8.5060111 44.3404302, 8.5059084 44.3405257, 8.5057687 44.3405933, 8.505652 44.3406366, 8.5049379 44.3411402, 8.5043174 44.3414896)",,SP2,Via Lino Saettone,,,
115330744,False,residential,,False,60.381,"LINESTRING (8.506236 44.3402297, 8.5061893 44.3401941, 8.505704 44.3398423)",,,Via Fodrato,,,
28306115,False,tertiary,,False,53.504999999999995,"LINESTRING (8.5043174 44.3414896, 8.5041883 44.3413642, 8.5040492 44.3412428, 8.503862 44.3411405)",,,Via Grana,,,
28306159,False,secondary,,True,208.408,"LINESTRING (8.5043174 44.3414896, 8.5049379 44.3411402, 8.505652 44.3406366, 8.5057687 44.3405933, 8.5059084 44.3405257, 8.5060111 44.3404302, 8.506236 44.3402297)",,SP2,Via Lino Saettone,,,
38530977,True,motorway_link,40,False,32.873,"LINESTRING (8.5088149 44.3359802, 8.5085481 44.3357544)",,,,,,
279527558,True,motorway_link,40,False,17.889,"LINESTRING (8.5085481 44.3357544, 8.5087388 44.3358397)",,,,,,
299745911,True,motorway_link,40,False,13.07,"LINESTRING (8.5096152 44.3360752, 8.5097452 44.3361471)",,,,,,
62021643,False,residential,,True,70.811,"LINESTRING (8.5125355 44.3385134, 8.5123439 44.3378915)",,,Via Fratelli Vezzolla,,,
62021643,False,residential,,False,70.811,"LINESTRING (8.5123439 44.3378915, 8.5125355 44.3385134)",,,Via Fratelli Vezzolla,,,
368472175,False,residential,,False,32.653,"LINESTRING (8.5123439 44.3378915, 8.5119493 44.3379726)",,,Via Vittorio Veneto,,,
"[463213315, 368472175]",False,residential,,True,55.839,"LINESTRING (8.5123439 44.3378915, 8.5123717 44.3378865, 8.5128186 44.3378061, 8.5129141 44.3377984, 8.5130238 44.3377703)",,,"['Via Vittorio Veneto', 'Via San Sebastiano']",,,
120597457,True,residential,,False,4.019,"LINESTRING (8.5102105 44.3366489, 8.5102572 44.3366627)",,,Via alla Massa,,,
115311733,True,unclassified,,False,32.146,"LINESTRING (8.5102105 44.3366489, 8.5103102 44.3366047, 8.5105593 44.3365029)",,,Via dell'Arte Figulina,,,
115330649,False,residential,,True,94.19900000000001,"LINESTRING (8.5095208 44.3394301, 8.5093401 44.3395072, 8.5085283 44.3398922)",,,Via Giovanni Battista Schiappapietra,,,
115330747,False,residential,,False,17.931,"LINESTRING (8.5095208 44.3394301, 8.5095321 44.3393859, 8.5095292 44.339337, 8.5094923 44.339275)",,,,,,
"[463213317, 463213318]",False,unclassified,30,False,67.96000000000001,"LINESTRING (8.5095208 44.3394301, 8.5095736 44.339431, 8.5096089 44.3394434, 8.5096668 44.3394752, 8.5097507 44.3395585, 8.5097912 44.3396176, 8.5098432 44.339783, 8.5098697 44.3398915, 8.5098823 44.3399355)",,,Via della Pace,,,
