osmid,ref,name,highway,oneway,reversed,length,geometry,width,maxspeed,lanes,junction,access,bridge
37238378,,Via San Nicolò,residential,False,False,68.793,"LINESTRING (12.3272876 45.6004056, 12.3273534 45.6003765, 12.3276249 45.6002683, 12.327775 45.6002023, 12.3279411 45.6001334, 12.3280523 45.6000957)",,,,,,
"[364408737, 45407482]",SP64,Via Belvedere,secondary,False,True,59.141999999999996,"LINESTRING (12.3272876 45.6004056, 12.3271856 45.6003373, 12.32705 45.600243, 12.3267225 45.6000504)",,,,,,
8062118,SP64,Via Nuova Trevigiana Casale,secondary,True,False,67.175,"LINESTRING (12.3259429 45.6003243, 12.3258136 45.6003262, 12.3257131 45.6003063, 12.3256193 45.6002475, 12.3255835 45.6001924, 12.325535 45.6000973, 12.325484 45.5999745, 12.3254676 45.5999125)",,,2,roundabout,,
8062118,SP64,Via Nuova Trevigiana Casale,secondary,True,False,9.048,"LINESTRING (12.3256382 45.599683, 12.325753 45.59967)",,,2,roundabout,,
8062118,SP64,Via Nuova Trevigiana Casale,secondary,True,False,23.177,"LINESTRING (12.325753 45.59967, 12.325884 45.5996884, 12.3260174 45.5997555)",,,2,roundabout,,
45407539,SP67,Via Nuova Trevigiana Casale,secondary,True,False,47.122,"LINESTRING (12.325753 45.59967, 12.3259135 45.5995407, 12.3259904 45.5994172, 12.326056 45.5993087)",,,,,,
8062118,SP64,Via Nuova Trevigiana Casale,secondary,True,False,12.013,"LINESTRING (12.3260174 45.5997555, 12.3261207 45.5998358)",,,2,roundabout,,
7029439,SP64,Via Belvedere,secondary,True,False,53.473,"LINESTRING (12.3261207 45.5998358, 12.3263249 45.5999012, 12.3265335 45.5999418, 12.3266669 45.6000062, 12.3267225 45.6000504)",,,,,,
8062118,SP64,Via Nuova Trevigiana Casale,secondary,True,False,35.467,"LINESTRING (12.3261207 45.5998358, 12.3261293 45.5999305, 12.3261554 45.6000064, 12.3261688 45.6001521)",,,2,roundabout,,
8062118,SP64,Via Nuova Trevigiana Casale,secondary,True,False,2.973,"LINESTRING (12.3261688 45.6001521, 12.3261599 45.6001781)",,,2,roundabout,,
855785299,SP67,Via Nuova Trevigiana Casale,secondary,False,False,13.157,"LINESTRING (12.3263621 45.6006271, 12.3264001 45.6007424)",,,,,,
45407552,SP67,Via Nuova Trevigiana Casale,secondary,True,False,48.94,"LINESTRING (12.3263621 45.6006271, 12.3262775 45.6004824, 12.3260938 45.6003795, 12.3259429 45.6003243)",,,,,,
8062118,SP64,Via Nuova Trevigiana Casale,secondary,True,False,24.112,"LINESTRING (12.3261599 45.6001781, 12.3260957 45.600255, 12.3260257 45.6002926, 12.3259429 45.6003243)",,,2,roundabout,,
45407548,SP67,Via Nuova Trevigiana Casale,secondary,True,False,53.141000000000005,"LINESTRING (12.3261599 45.6001781, 12.3262533 45.6002996, 12.3263633 45.6005312, 12.3263621 45.6006271)",,,,,,
49687760,SP67,Via Roma,secondary,False,False,171.938,"LINESTRING (12.3274072 45.5936545, 12.327213 45.5938777, 12.3269628 45.5941597, 12.3268848 45.5942476, 12.326244 45.5949692)",,,,,,
52490174,,Via Re Ashoka,residential,False,True,120.258,"LINESTRING (12.3205469 45.5951922, 12.320993 45.5950809, 12.3217325 45.5951726, 12.3220164 45.5952774)",,,,,,
27736954,SP64,Via Trento e Trieste,secondary,False,True,102.539,"LINESTRING (12.3208698 45.5963404, 12.3210958 45.5964858, 12.3218307 45.5969715)",,,,,,
52490176,,Via Re Ashoka,residential,False,False,151.812,"LINESTRING (12.3208698 45.5963404, 12.3209246 45.5963062, 12.3209544 45.5962876, 12.321429 45.5959918, 12.321691 45.5958042, 12.3217824 45.5955612, 12.3220164 45.5952774)",,,,,,
52490176,,Via Re Ashoka,residential,False,True,48.428,"LINESTRING (12.3229193 45.594392, 12.3225374 45.5947359)",,,,,,
52490180,,Via Re Ashoka,residential,False,False,60.844,"LINESTRING (12.3218729 45.5944936, 12.3225294 45.5941963)",,,,,,
52490180,,Via Re Ashoka,residential,False,True,52.181,"LINESTRING (12.3218729 45.5944936, 12.3213144 45.5947534)",,,,,,
52490179,,Via Re Ashoka,residential,False,True,58.759,"LINESTRING (12.3218729 45.5944936, 12.3222442 45.5945919, 12.3225374 45.5947359)",,,,,,
52490176,,Via Re Ashoka,residential,False,False,72.586,"LINESTRING (12.3220164 45.5952774, 12.3225374 45.5947359)",,,,,,
52490174,,Via Re Ashoka,residential,False,False,120.25800000000001,"LINESTRING (12.3220164 45.5952774, 12.3217325 45.5951726, 12.320993 45.5950809, 12.3205469 45.5951922)",,,,,,
52490176,,Via Re Ashoka,residential,False,True,151.81199999999998,"LINESTRING (12.3220164 45.5952774, 12.3217824 45.5955612, 12.321691 45.5958042, 12.321429 45.5959918, 12.3209544 45.5962876, 12.3209246 45.5963062, 12.3208698 45.5963404)",,,,,,
52490176,,Via Re Ashoka,residential,False,False,48.428,"LINESTRING (12.3225374 45.5947359, 12.3229193 45.594392)",,,,,,
52490176,,Via Re Ashoka,residential,False,True,72.586,"LINESTRING (12.3225374 45.5947359, 12.3220164 45.5952774)",,,,,,
52490179,,Via Re Ashoka,residential,False,False,58.759,"LINESTRING (12.3225374 45.5947359, 12.3222442 45.5945919, 12.3218729 45.5944936)",,,,,,
52490180,,Via Re Ashoka,residential,False,False,52.181,"LINESTRING (12.3213144 45.5947534, 12.3218729 45.5944936)",,,,,,
52490175,,Vicolo G.Borsi,residential,False,True,57.877,"LINESTRING (12.3223861 45.595746, 12.3229289 45.5961019)",,,,,,
52490175,,Vicolo G.Borsi,residential,False,False,57.877,"LINESTRING (12.3229289 45.5961019, 12.3223861 45.595746)",,,,,,
52490185,,Via Podgora,residential,False,True,53.458,"LINESTRING (12.3229289 45.5961019, 12.322474 45.5964622)",,30,,,,
"[52490186, 52490175]",,"['Via Fabio Filzi', 'Vicolo G.Borsi']",residential,False,True,95.662,"LINESTRING (12.3229289 45.5961019, 12.3235186 45.5964839, 12.3232276 45.5967015)",,,,,,
52490184,,Via Podgora,residential,False,False,35.921,"LINESTRING (12.322474 45.5964622, 12.3221458 45.596235)",,,,,,
52490185,,Via Podgora,residential,False,False,53.458,"LINESTRING (12.322474 45.5964622, 12.3229289 45.5961019)",,30,,,,
"[52490185, 52490187]",,Via Podgora,residential,False,True,75.579,"LINESTRING (12.322474 45.5964622, 12.322425 45.5965009, 12.321872 45.5969388, 12.3218307 45.5969715)",,30,,,,
52490184,,Via Podgora,residential,False,True,35.921,"LINESTRING (12.3221458 45.596235, 12.322474 45.5964622)",,,,,,
27736954,SP64,Via Trento e Trieste,secondary,False,False,58.832,"LINESTRING (12.3223835 45.5973325, 12.3218307 45.5969715)",,,,,,
27736954,SP64,Via Trento e Trieste,secondary,False,True,62.17,"LINESTRING (12.3223835 45.5973325, 12.3225044 45.5974114, 12.3229526 45.5977249)",,,,,,
52490186,,Via Fabio Filzi,residential,False,False,96.104,"LINESTRING (12.3223835 45.5973325, 12.3224252 45.5973014, 12.3232276 45.5967015)",,,,,,
52490181,,Via Sernaglia della Battaglia,residential,False,False,148.035,"LINESTRING (12.3232276 45.5967015, 12.3234313 45.596831, 12.3240097 45.5978954)",,,,,,
"[52490186, 52490175]",,"['Via Fabio Filzi', 'Vicolo G.Borsi']",residential,False,False,95.662,"LINESTRING (12.3232276 45.5967015, 12.3235186 45.5964839, 12.3229289 45.5961019)",,,,,,
52490186,,Via Fabio Filzi,residential,False,True,96.104,"LINESTRING (12.3232276 45.5967015, 12.3224252 45.5973014, 12.3223835 45.5973325)",,,,,,
52490183,,Vicolo Antonio Meucci,residential,False,True,80.572,"LINESTRING (12.3246491 45.5971451, 12.3244732 45.5972, 12.3245863 45.5973851, 12.3245705 45.5974306, 12.3246069 45.5975229, 12.3245793 45.597555, 12.3246735 45.5977528)",,,1,,,
364397096,,Via Guglielmo Marconi,unclassified,False,True,5.086,"LINESTRING (12.3240097 45.5978954, 12.3239482 45.5979109)",,,,,,
52490181,,Via Sernaglia della Battaglia,residential,False,True,148.035,"LINESTRING (12.3240097 45.5978954, 12.3234313 45.596831, 12.3232276 45.5967015)",,,,,,
364397096,,Via Guglielmo Marconi,unclassified,False,False,54.029999999999994,"LINESTRING (12.3240097 45.5978954, 12.3240879 45.5978791, 12.3244998 45.597793, 12.3245311 45.5977865, 12.3246735 45.5977528)",,,,,,
52490183,,Vicolo Antonio Meucci,residential,False,False,80.572,"LINESTRING (12.3246735 45.5977528, 12.3245793 45.597555, 12.3246069 45.5975229, 12.3245705 45.5974306, 12.3245863 45.5973851, 12.3244732 45.5972, 12.3246491 45.5971451)",,,1,,,
364397096,,Via Guglielmo Marconi,unclassified,False,False,49.230999999999995,"LINESTRING (12.3246735 45.5977528, 12.324842 45.5977126, 12.3252307 45.597617, 12.3252707 45.5976065)",,,,,,
364397096,,Via Guglielmo Marconi,unclassified,False,True,54.03,"LINESTRING (12.3246735 45.5977528, 12.3245311 45.5977865, 12.3244998 45.597793, 12.3240879 45.5978791, 12.3240097 45.5978954)",,,,,,
49687760,SP67,Via Roma,secondary,False,True,33.463,"LINESTRING (12.3260316 45.5952308, 12.3261654 45.5950597, 12.326244 45.5949692)",,,,,,
84954558,,Via dei Bersaglieri,residential,False,False,77.66499999999999,"LINESTRING (12.3260316 45.5952308, 12.3260929 45.5952582, 12.3261288 45.5952698, 12.3262501 45.5953284, 12.3264062 45.5953981, 12.3267333 45.5955446, 12.3268717 45.5956074)",,,,,,
"[8062120, 8156545, 295379538]",SP67,Via Vittorio Veneto,secondary,False,"[False, True]",134.794,"LINESTRING (12.3260316 45.5952308, 12.3258497 45.5954564, 12.3258442 45.5954632, 12.3257955 45.5955237, 12.3257055 45.5956849, 12.3256162 45.595911, 12.3255725 45.5962074, 12.3255614 45.5963243, 12.3255574 45.5963774)",,,,,,
295379539,,Vicolo Vittorio Veneto,residential,True,False,113.107,"LINESTRING (12.3260316 45.5952308, 12.3259465 45.5952204, 12.3258836 45.5952128, 12.3250827 45.5951151, 12.3247279 45.5948781)",,,,,,
131569779,,Vicolo Tagliamento,residential,False,True,92.029,"LINESTRING (12.3280523 45.6000957, 12.32784 45.5992815)",,,,,,
888262763,,Via San Nicolò,residential,False,False,6.781,"LINESTRING (12.3280523 45.6000957, 12.3281199 45.6000572)",,,,,,
37238378,,Via San Nicolò,residential,False,True,68.79299999999999,"LINESTRING (12.3280523 45.6000957, 12.3279411 45.6001334, 12.327775 45.6002023, 12.3276249 45.6002683, 12.3273534 45.6003765, 12.3272876 45.6004056)",,,,,,
888262760,,Via Fornasetta,residential,False,False,59.212,"LINESTRING (12.3280523 45.6000957, 12.3281179 45.600106, 12.3282145 45.600106, 12.3284531 45.6000898, 12.3287333 45.6000441, 12.3288031 45.6000428)",,,,,,
364399710,SP67,Via Vittorio Veneto,secondary,False,True,5.887,"LINESTRING (12.3256369 45.5974753, 12.3256283 45.5974227)",,,,,,
364408742,SP67,Piazza all'arma dei Carabinieri,secondary,False,False,23.123,"LINESTRING (12.3256369 45.5974753, 12.3256765 45.5976814)",,,,,,
"[131569796, 117396878]",,Via San Nicolò,residential,False,"[False, True]",480.524,"LINESTRING (12.3256369 45.5974753, 12.3257014 45.5974675, 12.3260005 45.5974312, 12.3263299 45.5973825, 12.3269885 45.5972865, 12.327293 45.5972584, 12.3273535 45.5972854, 12.3275534 45.597408, 12.3279165 45.5976642, 12.3284701 45.5982155, 12.3283539 45.5982972, 12.3283367 45.5983722, 12.3283967 45.5985853, 12.3284217 45.5987661, 12.3283665 45.5990903, 12.3283104 45.5996059, 12.3282927 45.5997121, 12.3282547 45.599941, 12.3282225 45.5999855, 12.32818 45.6000238, 12.3281783 45.6000253)",,,,,destination,
364408736,SP64,Via Belvedere,secondary,False,False,33.513,"LINESTRING (12.3294944 45.6017359, 12.3298214 45.6019321)",,,,,,
"[117408040, 1090407198]",,"['Via Bigonzo', 'Via Fornasetta']",residential,False,True,197.00200000000004,"LINESTRING (12.3294944 45.6017359, 12.3294722 45.6015361, 12.3294647 45.601504, 12.3293953 45.601207, 12.3293768 45.6011143, 12.3293298 45.6008783, 12.3293184 45.6008209, 12.3292666 45.6005781, 12.3292279 45.6003968, 12.3292084 45.6003117, 12.3291691 45.6001404, 12.3290787 45.6000613, 12.3290517 45.6000535, 12.3290018 45.6000391)",,,,,,
364408736,SP64,Via Belvedere,secondary,False,True,113.96199999999999,"LINESTRING (12.3294944 45.6017359, 12.3289042 45.6013739, 12.3283856 45.6010662)",,,,,,
511820822,,Via Giovanni Falcone,residential,False,False,129.396,"LINESTRING (12.3303198 45.6015183, 12.3300076 45.6003753)",,,,,,
117408022,,Via Giovanni Falcone,residential,False,False,94.412,"LINESTRING (12.3303198 45.6015183, 12.3304748 45.6015255, 12.3306035 45.6015241, 12.3315064 45.6013696)",,,,,,
117408022,,Via Giovanni Falcone,residential,False,True,60.172,"LINESTRING (12.3303198 45.6015183, 12.3299288 45.6018411, 12.3298214 45.6019321)",,,,,,
364408738,SP64,Via Belvedere,secondary,False,True,18.396,"LINESTRING (12.3274628 45.6005167, 12.3272876 45.6004056)",,,,,,
"[855785300, 117408031]",,Via Giuseppe Garibaldi,residential,False,False,6.534000000000001,"LINESTRING (12.3274628 45.6005167, 12.3274132 45.6005503, 12.3274034 45.6005582)",,,,,,
"[364408736, 364408738]",SP64,Via Belvedere,secondary,False,False,94.27799999999999,"LINESTRING (12.3274628 45.6005167, 12.3276027 45.6006028, 12.3279338 45.6008012, 12.3283856 45.6010662)",,,,,,
"[117408040, 1090407198]",,"['Via Fornasetta', 'Via Bigonzo']",residential,False,False,197.00199999999995,"LINESTRING (12.3290018 45.6000391, 12.3290517 45.6000535, 12.3290787 45.6000613, 12.3291691 45.6001404, 12.3292084 45.6003117, 12.3292279 45.6003968, 12.3292666 45.6005781, 12.3293184 45.6008209, 12.3293298 45.6008783, 12.3293768 45.6011143, 12.3293953 45.601207, 12.3294647 45.601504, 12.3294722 45.6015361, 12.3294944 45.6017359)",,,,,,
117408036,,Via General Cantore,residential,False,False,130.565,"LINESTRING (12.3283856 45.6010662, 12.3283332 45.6011104, 12.3285721 45.6022146)",,,,,,
364408736,SP64,Via Belvedere,secondary,False,False,113.96199999999999,"LINESTRING (12.3283856 45.6010662, 12.3289042 45.6013739, 12.3294944 45.6017359)",,,,,,
"[364408736, 364408738]",SP64,Via Belvedere,secondary,False,True,94.27799999999999,"LINESTRING (12.3283856 45.6010662, 12.3279338 45.6008012, 12.3276027 45.6006028, 12.3274628 45.6005167)",,,,,,
117408022,,Via Giovanni Falcone,residential,False,True,94.412,"LINESTRING (12.3315064 45.6013696, 12.3306035 45.6015241, 12.3304748 45.6015255, 12.3303198 45.6015183)",,,,,,
27737017,,Via Guglielmo Marconi,secondary,False,True,90.13099999999999,"LINESTRING (12.3201603 45.5988375, 12.3203412 45.5987861, 12.320839 45.59866, 12.3211059 45.5985954, 12.3212357 45.5985639, 12.3212494 45.5985618)",,50,,,,
123152499,,Via Massiego,residential,False,False,72.212,"LINESTRING (12.3201603 45.5988375, 12.3197615 45.5983814, 12.3196801 45.5982818)",,,,,,
27737017,,Via Guglielmo Marconi,secondary,False,True,19.52,"LINESTRING (12.3212494 45.5985618, 12.3214859 45.5985032)",,50,,,,
27737017,,Via Guglielmo Marconi,secondary,False,False,90.131,"LINESTRING (12.3212494 45.5985618, 12.3212357 45.5985639, 12.3211059 45.5985954, 12.320839 45.59866, 12.3203412 45.5987861, 12.3201603 45.5988375)",,50,,,,
131569801,,Via Monte Nero,residential,False,False,124.208,"LINESTRING (12.3212494 45.5985618, 12.3212894 45.5986758, 12.3215025 45.5992832, 12.3215382 45.5993819, 12.3215668 45.5994612, 12.3215867 45.5995163, 12.3216336 45.599646)",,,,,,
123152500,,Via Giacomo Leopardi,residential,False,True,169.78900000000002,"LINESTRING (12.320505 45.5971635, 12.3209876 45.5979259, 12.3212016 45.5980376, 12.3214553 45.5984532, 12.3214859 45.5985032)",,,,,,
27737017,,Via Guglielmo Marconi,secondary,False,False,19.52,"LINESTRING (12.3214859 45.5985032, 12.3212494 45.5985618)",,50,,,,
27737017,,Via Guglielmo Marconi,secondary,False,True,111.457,"LINESTRING (12.3214859 45.5985032, 12.3221522 45.5983417, 12.3228407 45.5981774)",,50,,,,
123152500,,Via Giacomo Leopardi,residential,False,False,169.789,"LINESTRING (12.3214859 45.5985032, 12.3214553 45.5984532, 12.3212016 45.5980376, 12.3209876 45.5979259, 12.320505 45.5971635)",,,,,,
123152499,,Via Massiego,residential,False,False,211.347,"LINESTRING (12.3196801 45.5982818, 12.3190689 45.5975338, 12.3188278 45.5973822, 12.3196324 45.5967967)",,,,,,
123152499,,Via Massiego,residential,False,True,72.212,"LINESTRING (12.3196801 45.5982818, 12.3197615 45.5983814, 12.3201603 45.5988375)",,,,,,
8156546,SP67,Via Nuova Trevigiana Casale,secondary,False,True,162.439,"LINESTRING (12.3267249 45.6021854, 12.3265951 45.6016413, 12.3264583 45.6010256, 12.3264274 45.6008867, 12.3264001 45.6007424)",,,,,,
"[131569801, 364425103, 364425104, 332974267, 332974268]",,Via Monte Nero,residential,False,False,215.243,"LINESTRING (12.3216336 45.599646, 12.3218653 45.600333, 12.3219831 45.6007004, 12.3220555 45.6008756, 12.3221111 45.6010099, 12.3221218 45.6010358, 12.3221786 45.6011744, 12.3222569 45.6015302)",,,,,,yes
131569801,,Via Monte Nero,residential,False,True,124.208,"LINESTRING (12.3216336 45.599646, 12.3215867 45.5995163, 12.3215668 45.5994612, 12.3215382 45.5993819, 12.3215025 45.5992832, 12.3212894 45.5986758, 12.3212494 45.5985618)",,,,,,
146069754,,Via Monte Cervino,residential,False,False,136.15900000000002,"LINESTRING (12.3216336 45.599646, 12.3215947 45.5996515, 12.3215364 45.5996598, 12.3209474 45.5997432, 12.3201739 45.5998517, 12.3201537 45.5998721, 12.3201461 45.5998928, 12.3201566 45.6000291)",,,,,,
123152499,,Via Massiego,residential,False,True,211.347,"LINESTRING (12.3196324 45.5967967, 12.3188278 45.5973822, 12.3190689 45.5975338, 12.3196801 45.5982818)",,,,,,
131569779,,Vicolo Tagliamento,residential,False,False,92.029,"LINESTRING (12.32784 45.5992815, 12.3280523 45.6000957)",,,,,,
172382960,,Vicolo Vittorio Veneto,residential,True,False,62.679,"LINESTRING (12.3240138 45.59463, 12.324296 45.5946889, 12.3245503 45.5947841, 12.3247279 45.5948781)",,,,,,
172382962,,Via Torcelle,residential,True,False,145.61,"LINESTRING (12.3247279 45.5948781, 12.3247531 45.5948458, 12.3247446 45.5948074, 12.3245709 45.5946528, 12.3245709 45.5946068, 12.3246331 45.5945899, 12.3246958 45.5945905, 12.3259763 45.5944995)",,,,,,
8156545,SP67,Via Vittorio Veneto,secondary,False,False,90.059,"LINESTRING (12.3255722 45.596614, 12.3255731 45.5966484, 12.3255987 45.5971877, 12.3256225 45.5973766, 12.3256283 45.5974227)",,,,,,
8156545,SP67,Via Vittorio Veneto,secondary,False,True,26.337,"LINESTRING (12.3255722 45.596614, 12.3255591 45.5964413, 12.3255574 45.5963774)",,,,,,
