osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,access,tunnel
197021186,,Via Cesare Battisti,residential,,False,True,89.029,"LINESTRING (7.3333731 44.8873219, 7.3334792 44.8873612, 7.3344112 44.8876376)",,,,
537927511,2,Piazza Vittorio Veneto,residential,,False,False,85.999,"LINESTRING (7.3333731 44.8873219, 7.3334103 44.887235, 7.3337299 44.8866979, 7.3337814 44.8866051)",,,,
24630578,,,secondary,,True,False,20.779000000000003,"LINESTRING (7.3360977 44.8860761, 7.3360457 44.8860696, 7.3359995 44.8860516, 7.3359639 44.886024, 7.3359429 44.8859897, 7.3359386 44.8859525)",6,roundabout,,
60965339,2,Via Giovanni Giolitti,tertiary,,False,True,111.649,"LINESTRING (7.3374628 44.8864712, 7.3373272 44.8864336, 7.3368496 44.886289, 7.3363944 44.8861646, 7.3362914 44.8861253, 7.3361727 44.8860635)",,,,
315008045,,Corso Bosio,tertiary,,False,True,58.394,"LINESTRING (7.3374628 44.8864712, 7.3375118 44.8863831, 7.3375906 44.8862486, 7.3376962 44.8860687, 7.3377552 44.885989)",,,,
342870456,3,Piazza Giuseppe Garibaldi,tertiary,,False,False,66.429,"LINESTRING (7.3374628 44.8864712, 7.337402 44.886573, 7.337177 44.8869785, 7.3371577 44.8870278)",,,,
39478245,,Piazza Giuseppe Garibaldi,tertiary,,True,False,46.64999999999999,"LINESTRING (7.3371577 44.8870278, 7.337201 44.8870271, 7.3372423 44.8870361, 7.3372776 44.8870538, 7.3373032 44.8870785, 7.3373144 44.8870998, 7.3373182 44.8871223, 7.3373127 44.8871495, 7.3372965 44.8871746, 7.3372806 44.8871889, 7.3372611 44.8872008, 7.3372205 44.8872148, 7.3371756 44.8872185, 7.3371315 44.8872117, 7.337093 44.8871949, 7.3370644 44.8871701)",6,roundabout,,
342870456,3,Piazza Giuseppe Garibaldi,tertiary,,False,True,66.429,"LINESTRING (7.3371577 44.8870278, 7.337177 44.8869785, 7.337402 44.886573, 7.3374628 44.8864712)",,,,
39478246,,Piazza Giuseppe Garibaldi,tertiary,,False,False,52.632,"LINESTRING (7.3369852 44.887281, 7.336874 44.8873904, 7.3368287 44.8874353, 7.3367987 44.8874734, 7.3367804 44.8875018, 7.3367643 44.8875379, 7.3367475 44.8876058, 7.3367442 44.8876462, 7.3367388 44.8877073)",4,,,
539606362,,Piazza Giuseppe Garibaldi,residential,,True,False,53.554,"LINESTRING (7.3369852 44.887281, 7.3369762 44.8874363, 7.3369642 44.8874657, 7.336944 44.887517, 7.3368864 44.8875911, 7.3368542 44.8876301, 7.33683 44.8876491, 7.3367388 44.8877073)",,,no,
39478246,,Piazza Giuseppe Garibaldi,tertiary,,False,True,13.82,"LINESTRING (7.3369852 44.887281, 7.3370556 44.8871824, 7.3370644 44.8871701)",4,,,
39478245,,Piazza Giuseppe Garibaldi,tertiary,,True,False,20.31,"LINESTRING (7.3370644 44.8871701, 7.3370493 44.8871416, 7.3370475 44.8871112, 7.3370592 44.8870819, 7.3370833 44.8870567, 7.3371172 44.887038, 7.3371577 44.8870278)",6,roundabout,,
39478246,,Piazza Giuseppe Garibaldi,tertiary,,False,False,13.82,"LINESTRING (7.3370644 44.8871701, 7.3370556 44.8871824, 7.3369852 44.887281)",4,,,
145315508,,Viale Cavalieri d'Italia,residential,,False,True,11.18,"LINESTRING (7.3354048 44.8901727, 7.3354577 44.8900794)",,,,
145341925,,Viale Cavalieri d'Italia,residential,,False,False,114.493,"LINESTRING (7.3354048 44.8901727, 7.334896 44.8911372)",,,,
39478236,,Via Palladio,residential,,False,False,129.565,"LINESTRING (7.3354048 44.8901727, 7.3361922 44.8907095, 7.33651 44.89088, 7.3366422 44.890935)",,,,
39478236,,Via Palladio,residential,,False,True,134.22,"LINESTRING (7.3382434 44.8913288, 7.3381557 44.8913139, 7.3379626 44.891284, 7.3377485 44.8912442, 7.3374473 44.8911941, 7.3371262 44.8911024, 7.3367922 44.8909945, 7.3366422 44.890935)",,,,
39478242,2,Corso Ernesto Bosio,residential,,False,True,84.323,"LINESTRING (7.3377552 44.885989, 7.3378029 44.8859092, 7.3381339 44.8852798)",,,,
315008045,,Corso Bosio,tertiary,,False,False,58.39399999999999,"LINESTRING (7.3377552 44.885989, 7.3376962 44.8860687, 7.3375906 44.8862486, 7.3375118 44.8863831, 7.3374628 44.8864712)",,,,
343734918,,Corso Torino,secondary,,False,False,125.48800000000001,"LINESTRING (7.3377552 44.885989, 7.3374845 44.8859495, 7.3368533 44.8858691, 7.3365036 44.8858228, 7.3363598 44.8858177, 7.3362046 44.8858756)",,,,
39478246,,Piazza Giuseppe Garibaldi,tertiary,,False,True,62.316,"LINESTRING (7.3364616 44.8882316, 7.3364934 44.8881758, 7.3367044 44.8877988, 7.3367388 44.8877073)",4,,,
145315508,,Viale Cavalieri d'Italia,residential,,False,False,220.168,"LINESTRING (7.3364616 44.8882316, 7.3364246 44.8882947, 7.3358197 44.8893977, 7.3354577 44.8900794)",,,,
197021186,,Via Cesare Battisti,residential,,False,False,105.79999999999998,"LINESTRING (7.3364616 44.8882316, 7.336354 44.8882011, 7.3353244 44.8879022, 7.3353122 44.8879007, 7.3352201 44.8878696)",,,,
60735609,,Via della Cittadella,unclassified,,False,True,182.09099999999998,"LINESTRING (7.3295541 44.8905702, 7.3294584 44.8906202, 7.3293426 44.8906487, 7.3292167 44.890663, 7.3290204 44.8906487, 7.3287736 44.890638, 7.3286175 44.8906095, 7.3284665 44.8905488, 7.3282751 44.8905025, 7.3280737 44.8904668, 7.3279126 44.8904347, 7.3278069 44.890399, 7.3277414 44.8903419, 7.3277364 44.8902884, 7.3277213 44.8902171, 7.3276759 44.8901636, 7.3275903 44.8901279)",,,,
60894563,,Viale Savorgnan d'Osoppo,residential,,False,False,45.547000000000004,"LINESTRING (7.3295541 44.8905702, 7.3296296 44.8905025, 7.3297815 44.8901976)",,,,
60735609,,Via della Cittadella,unclassified,,False,False,182.09099999999995,"LINESTRING (7.3275903 44.8901279, 7.3276759 44.8901636, 7.3277213 44.8902171, 7.3277364 44.8902884, 7.3277414 44.8903419, 7.3278069 44.890399, 7.3279126 44.8904347, 7.3280737 44.8904668, 7.3282751 44.8905025, 7.3284665 44.8905488, 7.3286175 44.8906095, 7.3287736 44.890638, 7.3290204 44.8906487, 7.3292167 44.890663, 7.3293426 44.8906487, 7.3294584 44.8906202, 7.3295541 44.8905702)",,,,
60740890,,Via Edmondo De Amicis,residential,50,False,True,290.92400000000004,"LINESTRING (7.3275903 44.8901279, 7.3278447 44.8901152, 7.3281973 44.8901251, 7.3282907 44.8901235, 7.3283608 44.8900937, 7.3283608 44.8900573, 7.3282627 44.890001, 7.3279685 44.8899431, 7.327759 44.8898978, 7.3276556 44.8898732, 7.3274317 44.8898514, 7.3272454 44.8898229, 7.3269685 44.8897872, 7.3268643 44.8897683, 7.3267721 44.8897515, 7.3264901 44.889698, 7.326183 44.8896124, 7.3259866 44.8895553, 7.3256761 44.8894211)",,,,
60738096,,Viale della Rimembranza,residential,,True,False,90.008,"LINESTRING (7.3300294 44.8913063, 7.3295541 44.8905702)",,,,
264001256,,Piazzale San Maurizio,residential,,False,False,77.107,"LINESTRING (7.3256486 44.8891049, 7.3266013 44.8892639)",,,,
60738522,,Viale Gabotto,residential,,False,False,35.352,"LINESTRING (7.3256486 44.8891049, 7.3256442 44.8892485, 7.3256543 44.8893377, 7.3256761 44.8894211)",,,,
60738522,,Viale Gabotto,residential,,False,True,35.352000000000004,"LINESTRING (7.3256761 44.8894211, 7.3256543 44.8893377, 7.3256442 44.8892485, 7.3256486 44.8891049)",,,,
60740890,,Via Edmondo De Amicis,residential,50,False,False,290.92400000000004,"LINESTRING (7.3256761 44.8894211, 7.3259866 44.8895553, 7.326183 44.8896124, 7.3264901 44.889698, 7.3267721 44.8897515, 7.3268643 44.8897683, 7.3269685 44.8897872, 7.3272454 44.8898229, 7.3274317 44.8898514, 7.3276556 44.8898732, 7.327759 44.8898978, 7.3279685 44.8899431, 7.3282627 44.890001, 7.3283608 44.8900573, 7.3283608 44.8900937, 7.3282907 44.8901235, 7.3281973 44.8901251, 7.3278447 44.8901152, 7.3275903 44.8901279)",,,,
264001256,,Piazzale San Maurizio,residential,,False,True,77.107,"LINESTRING (7.3266013 44.8892639, 7.3256486 44.8891049)",,,,
60894564,,Corso Porporato,residential,,False,False,47.82599999999999,"LINESTRING (7.3323479 44.8891906, 7.3323843 44.8891285, 7.3325825 44.8887939)",,,,
760129468,,Via Gian Battista Rossi,residential,,False,False,87.772,"LINESTRING (7.3323479 44.8891906, 7.3325707 44.8892577, 7.3332976 44.8894639, 7.3333808 44.8894864)",,,,
760129468,,Via Gian Battista Rossi,residential,,False,True,67.349,"LINESTRING (7.3323479 44.8891906, 7.3322193 44.889157, 7.3315455 44.8889816)",,,,
60894564,,Corso Porporato,residential,,False,False,101.614,"LINESTRING (7.3325825 44.8887939, 7.3326109 44.8887427, 7.3330518 44.8879427)",,,,
60894564,,Corso Porporato,residential,,False,True,47.82599999999999,"LINESTRING (7.3325825 44.8887939, 7.3323843 44.8891285, 7.3323479 44.8891906)",,,,
438245419,,Via Cernaia,residential,,False,False,86.275,"LINESTRING (7.3325825 44.8887939, 7.3326847 44.8888216, 7.3335949 44.8890897)",,,,
537927522,,Piazza Marconi,residential,,False,False,19.564,"LINESTRING (7.3307153 44.8885632, 7.3306123 44.8887233)",,,,
197378695,,Piazza Marconi,residential,,False,True,25.342,"LINESTRING (7.3307153 44.8885632, 7.3304794 44.8884817, 7.3304224 44.8884703)",,,,
"[537927523, 539790540, 145473303]",,Via Trieste,residential,,True,False,207.51299999999998,"LINESTRING (7.331681 44.8868274, 7.3316655 44.8868526, 7.3316333 44.8869051, 7.3314335 44.8872804, 7.3313332 44.8874582, 7.3307508 44.8885156, 7.3307153 44.8885632)",,,,
197021086,,Via Stefano Cambiano,residential,,False,False,105.629,"LINESTRING (7.3342091 44.8897332, 7.3342712 44.8897518, 7.3348147 44.8899009, 7.3354577 44.8900794)",,,,
200954008,,Viale della Rimembranza,residential,,True,False,25.302,"LINESTRING (7.3342091 44.8897332, 7.3342308 44.8896776, 7.3343085 44.8895169)",,,,
438245422,,Via Stefano Cambiano,residential,,False,True,70.79299999999999,"LINESTRING (7.3342091 44.8897332, 7.3340902 44.8896995, 7.3334478 44.8895047, 7.3333808 44.8894864)",,,,
"[537927522, 60894563]",,"[""Viale Savorgnan d'Osoppo"", 'Piazza Marconi']",residential,,False,"[False, True]",167.98799999999997,"LINESTRING (7.3297815 44.8901976, 7.3299925 44.8898048, 7.3305473 44.8888362, 7.3305714 44.8887944)",,,,
60894563,,Viale Savorgnan d'Osoppo,residential,,False,True,45.547000000000004,"LINESTRING (7.3297815 44.8901976, 7.3296296 44.8905025, 7.3295541 44.8905702)",,,,
61736287,,Via Duca d'Aosta,residential,,False,True,143.393,"LINESTRING (7.3297815 44.8901976, 7.3305417 44.8904131, 7.3307603 44.8904512, 7.3308188 44.8904646, 7.3308591 44.8904897, 7.3309348 44.8905744, 7.3311609 44.8909059)",,,,
438245421,,Via Brunetta d'Usseaux,residential,,True,False,107.16799999999999,"LINESTRING (7.3333808 44.8894864, 7.3333445 44.889556, 7.3331056 44.8899872, 7.3329205 44.8903019, 7.3328136 44.8903414)",,,,
438245422,,Via Stefano Cambiano,residential,,False,False,70.79299999999999,"LINESTRING (7.3333808 44.8894864, 7.3334478 44.8895047, 7.3340902 44.8896995, 7.3342091 44.8897332)",,,,
760129468,,Via Gian Battista Rossi,residential,,False,True,87.772,"LINESTRING (7.3333808 44.8894864, 7.3332976 44.8894639, 7.3325707 44.8892577, 7.3323479 44.8891906)",,,,
60894564,,Corso Porporato,residential,,False,False,73.601,"LINESTRING (7.3330518 44.8879427, 7.3333499 44.8873944, 7.3333644 44.8873491, 7.3333731 44.8873219)",,,,
60894564,,Corso Porporato,residential,,False,True,101.614,"LINESTRING (7.3330518 44.8879427, 7.3326109 44.8887427, 7.3325825 44.8887939)",,,,
60894566,,Piazza Marconi,residential,,False,False,78.928,"LINESTRING (7.3306123 44.8887233, 7.3315455 44.8889816)",,,,
537927522,,Piazza Marconi,residential,,False,False,8.537,"LINESTRING (7.3306123 44.8887233, 7.3305714 44.8887944)",,,,
537927522,,Piazza Marconi,residential,,False,True,19.564,"LINESTRING (7.3306123 44.8887233, 7.3307153 44.8885632)",,,,
60959639,,Via Montegrappa,residential,50,False,True,102.31599999999999,"LINESTRING (7.3298697 44.8829341, 7.3309784 44.8832519, 7.3310735 44.8832793)",,,,
536019575,,Via Montegrappa,residential,,True,False,133.24699999999999,"LINESTRING (7.3298697 44.8829341, 7.3296672 44.882937, 7.3287834 44.8830259, 7.3285881 44.8830522, 7.3283246 44.8830767, 7.3281938 44.8830861)",,,,
60965736,,Via dei Mille,residential,50,False,True,29.037,"LINESTRING (7.3262115 44.8851285, 7.3261889 44.8850504, 7.3261863 44.8850287, 7.3261412 44.8848723)",,,,
77908121,,Piazza Santa Croce,residential,20,False,False,25.779000000000003,"LINESTRING (7.3262115 44.8851285, 7.3262309 44.8851974, 7.3262544 44.8852753, 7.3262786 44.8853554)",,,,
537927514,2,Via Clemente Lequio,secondary,,False,True,45.546,"LINESTRING (7.3262115 44.8851285, 7.3263601 44.8851077, 7.3267785 44.8850486)",,,,
537927515,2,Stradale Fenestrelle,secondary,50,False,False,37.944,"LINESTRING (7.3262115 44.8851285, 7.3260851 44.8851463, 7.3257387 44.8851935)",,,,
39478242,2,Corso Ernesto Bosio,residential,,False,False,84.323,"LINESTRING (7.3381339 44.8852798, 7.3378029 44.8859092, 7.3377552 44.885989)",,,,
77907088,,Via Enrico Cravero,residential,,True,False,215.709,"LINESTRING (7.3381339 44.8852798, 7.3365522 44.8848369, 7.336068 44.8847013, 7.335585 44.8845715)",,,,
536019576,1,Via Montegrappa,residential,,True,False,87.547,"LINESTRING (7.3267073 44.8832335, 7.3266339 44.8832424, 7.3258598 44.8833162, 7.3256225 44.8833836)",,,,
536019577,,Via Fiume,residential,,False,False,105.99300000000001,"LINESTRING (7.3267073 44.8832335, 7.3267219 44.8832856, 7.3269795 44.884167)",,,,
197344784,,Via Giuseppe Di Vittorio,residential,50,False,False,100.24600000000001,"LINESTRING (7.3281938 44.8830861, 7.3282185 44.8831877, 7.3283234 44.8836218, 7.3284172 44.8839736)",,,,
536019575,,Via Montegrappa,residential,,True,False,72.729,"LINESTRING (7.3281938 44.8830861, 7.3280713 44.8830987, 7.3272793 44.8831752)",,,,
60965736,,Via dei Mille,residential,50,False,False,107.672,"LINESTRING (7.3256225 44.8833836, 7.3257029 44.8834654, 7.3257351 44.8835157, 7.3257629 44.8835894, 7.3259792 44.8843104)",,,,
60965736,,Via dei Mille,residential,50,False,False,63.771,"LINESTRING (7.3259792 44.8843104, 7.3259971 44.8843724, 7.3261412 44.8848723)",,,,
60965736,,Via dei Mille,residential,50,False,True,107.672,"LINESTRING (7.3259792 44.8843104, 7.3257629 44.8835894, 7.3257351 44.8835157, 7.3257029 44.8834654, 7.3256225 44.8833836)",,,,
234444035,1,Via Armando Diaz,residential,50,True,False,80.406,"LINESTRING (7.3259792 44.8843104, 7.3260516 44.8843006, 7.3269795 44.884167)",,,,
77907091,,Via Michele Buniva,residential,,True,False,65.19,"LINESTRING (7.335033 44.884412, 7.3349212 44.8843803, 7.3343321 44.8842122, 7.3342654 44.8841931)",,,,
264001254,,Via Moirano,residential,,True,False,15.833000000000002,"LINESTRING (7.335033 44.884412, 7.3350564 44.8843956, 7.3350812 44.8843947, 7.3351067 44.8843971, 7.3351349 44.8843928, 7.335155 44.8843814, 7.3351812 44.8843728, 7.3352133 44.8843648)",,,,
538859764,,Piazza Roma,residential,,False,True,26.258,"LINESTRING (7.335033 44.884412, 7.3349795 44.8845031, 7.3349049 44.88463)",,,,
538860144,,Via Michele Buniva,residential,,False,False,31.113,"LINESTRING (7.335033 44.884412, 7.3350826 44.8842816, 7.3351094 44.8841381)",,,,
60959639,,Via Montegrappa,residential,50,False,False,102.31599999999999,"LINESTRING (7.3310735 44.8832793, 7.3309784 44.8832519, 7.3298697 44.8829341)",,,,
536123111,2,Piazza Barbieri,residential,,False,True,33.922,"LINESTRING (7.3310735 44.8832793, 7.3311568 44.8833031, 7.3314727 44.8833936)",,,,
537098575,2,Piazza Barbieri,secondary,50,False,True,120.611,"LINESTRING (7.3310735 44.8832793, 7.3310661 44.8833598, 7.3309571 44.8839256, 7.3308434 44.884351)",,,,
234444035,1,Via Armando Diaz,residential,50,True,False,115.295,"LINESTRING (7.3269795 44.884167, 7.3276462 44.8840773, 7.3282872 44.8839928, 7.3284172 44.8839736)",,,,
536019577,,Via Fiume,residential,,False,True,105.99300000000001,"LINESTRING (7.3269795 44.884167, 7.3267219 44.8832856, 7.3267073 44.8832335)",,,,
61736282,,Piazza Solferino,residential,,True,False,45.317,"LINESTRING (7.3297653 44.8834165, 7.3297624 44.8836631, 7.3298209 44.8838186)",,,,
536019574,1,Via Michele Bravo,residential,,True,False,54.268,"LINESTRING (7.3297653 44.8834165, 7.3297719 44.8833859, 7.3298528 44.8830122, 7.3298697 44.8829341)",,,,
60964856,2,Piazza Vittorio Veneto,residential,,False,False,59.799,"LINESTRING (7.3325057 44.8862915, 7.3325241 44.8862602, 7.3325451 44.8862246, 7.3327645 44.8858328, 7.332789 44.8857926)",,,,
60964924,,Piazza Vittorio Veneto,residential,,False,False,106.38000000000001,"LINESTRING (7.3325057 44.8862915, 7.3326377 44.886324, 7.3327951 44.8863626, 7.3329762 44.8864072, 7.3331575 44.8864517, 7.3332938 44.8864852, 7.3334784 44.8865306, 7.3336496 44.8865727, 7.3337814 44.8866051)",,,,
537927520,,Piazza Tegas,residential,,False,True,37.887,"LINESTRING (7.3325057 44.8862915, 7.3324299 44.8862709, 7.3320542 44.8861742)",,,,
60964856,2,Piazza Vittorio Veneto,residential,,False,True,59.799,"LINESTRING (7.332789 44.8857926, 7.3327645 44.8858328, 7.3325451 44.8862246, 7.3325241 44.8862602, 7.3325057 44.8862915)",,,,
60964922,,Via Savoia,residential,,True,False,37.982,"LINESTRING (7.332789 44.8857926, 7.332737 44.8857801, 7.3323843 44.8856874, 7.3323352 44.8856776)",,,,
537927518,2,Piazza Vittorio Veneto,residential,,False,False,67.63900000000001,"LINESTRING (7.332789 44.8857926, 7.3328805 44.8856319, 7.3330503 44.8853337, 7.3330707 44.8853035, 7.3331099 44.8852285)",,,,
24630509,4,Corso Torino,secondary,50,False,True,42.302,"LINESTRING (7.3331099 44.8852285, 7.333607 44.8853723)",,,,
537927516,4,Corso Torino,secondary,50,False,False,44.946,"LINESTRING (7.3331099 44.8852285, 7.3327297 44.8851258, 7.3325761 44.8850859)",,,,
537927518,2,Piazza Vittorio Veneto,residential,,False,True,67.63900000000001,"LINESTRING (7.3331099 44.8852285, 7.3330707 44.8853035, 7.3330503 44.8853337, 7.3328805 44.8856319, 7.332789 44.8857926)",,,,
60964923,,Via Trieste,residential,,True,False,78.38600000000001,"LINESTRING (7.3320542 44.8861742, 7.3320141 44.8862457, 7.3319182 44.8864158, 7.3318308 44.8865842, 7.3317119 44.8867711, 7.331681 44.8868274)",,,,
537927520,,Piazza Tegas,residential,,False,False,37.887,"LINESTRING (7.3320542 44.8861742, 7.3324299 44.8862709, 7.3325057 44.8862915)",,,,
145315508,,Viale Cavalieri d'Italia,residential,,False,False,11.18,"LINESTRING (7.3354577 44.8900794, 7.3354048 44.8901727)",,,,
145315508,,Viale Cavalieri d'Italia,residential,,False,True,220.168,"LINESTRING (7.3354577 44.8900794, 7.3358197 44.8893977, 7.3364246 44.8882947, 7.3364616 44.8882316)",,,,
197021086,,Via Stefano Cambiano,residential,,False,True,105.62900000000002,"LINESTRING (7.3354577 44.8900794, 7.3348147 44.8899009, 7.3342712 44.8897518, 7.3342091 44.8897332)",,,,
197021186,,Via Cesare Battisti,residential,,False,False,89.029,"LINESTRING (7.3344112 44.8876376, 7.3334792 44.8873612, 7.3333731 44.8873219)",,,,
197021186,,Via Cesare Battisti,residential,,False,True,68.754,"LINESTRING (7.3344112 44.8876376, 7.3347842 44.8877435, 7.335151 44.8878477, 7.3352201 44.8878696)",,,,
438245420,,Via Massimo Piatti,residential,,True,False,70.08500000000001,"LINESTRING (7.3344112 44.8876376, 7.3343986 44.8876599, 7.334199 44.8880115, 7.3340844 44.8882238)",,,,
438245420,,Via Massimo Piatti,residential,,True,False,103.719,"LINESTRING (7.3340844 44.8882238, 7.3335949 44.8890897)",,,,
200954005,1,Via Alberto Pittavino,residential,,True,False,87.151,"LINESTRING (7.3340844 44.8882238, 7.3331514 44.8879674, 7.3330518 44.8879427)",,,,
539794822,,Via Sommelier,residential,,True,False,10.844,"LINESTRING (7.3305944 44.8860241, 7.3304591 44.8860062)",,,,
60965134,,Piazza Cavour,residential,,False,True,18.679,"LINESTRING (7.3307426 44.8851198, 7.3307587 44.8849522)",,,,
197353487,,Via Duca degli Abruzzi,residential,20,True,False,101.304,"LINESTRING (7.3307426 44.8851198, 7.3306603 44.8854741, 7.3306532 44.8855296, 7.3305944 44.8860241)",4,,,
438245423,,Via Cernaia,residential,,True,False,70.049,"LINESTRING (7.3335949 44.8890897, 7.3344238 44.8893177)",,,,
145330782,,Via Brunetta d'Usseaux,residential,,True,False,47.226,"LINESTRING (7.3335949 44.8890897, 7.3334062 44.8894411, 7.3333808 44.8894864)",,,,
438245419,,Via Cernaia,residential,,False,True,86.275,"LINESTRING (7.3335949 44.8890897, 7.3326847 44.8888216, 7.3325825 44.8887939)",,,,
266390084,,Via Moirano,residential,,False,True,15.341000000000001,"LINESTRING (7.3355848 44.8835643, 7.3356307 44.883483, 7.3356571 44.8834362)",,,,
538859765,,Via Moirano,residential,,False,True,77.92599999999999,"LINESTRING (7.3355848 44.8835643, 7.3353755 44.8841489, 7.3353417 44.8842436)",,,,
266390085,,Via Moirano,residential,,True,False,37.857,"LINESTRING (7.3356571 44.8834362, 7.3357807 44.8831072)",,,,
266390084,,Via Moirano,residential,,False,False,15.341000000000001,"LINESTRING (7.3356571 44.8834362, 7.3356307 44.883483, 7.3355848 44.8835643)",,,,
538944823,,Corso Piave,residential,,True,False,17.576,"LINESTRING (7.3358103 44.8828954, 7.3359677 44.8829693, 7.3359943 44.8829846)",,,,
538859763,,Via Moirano,residential,,True,False,12.052999999999999,"LINESTRING (7.3352175 44.8844731, 7.3352147 44.8844503, 7.3352133 44.8843648)",,,,
538860158,,Via Michele Buniva,residential,,True,False,16.116,"LINESTRING (7.3352175 44.8844731, 7.3351188 44.8844479, 7.335033 44.884412)",,,,
60965342,1,Via Carlo Alberto,residential,50,True,False,103.747,"LINESTRING (7.3337076 44.8830353, 7.3336807 44.8830827, 7.3332687 44.8838567, 7.3332415 44.8839079)",,,,
