osmid,oneway,name,highway,reversed,length,geometry,junction,bridge,lanes,maxspeed
441627082,True,Viale Varallo,tertiary,False,23.328,"LINESTRING (8.2741725 45.7185732, 8.274309 45.7183863)",,,,
90690255,False,Viale Varallo,tertiary,False,127.102,"LINESTRING (8.2741725 45.7185732, 8.2737868 45.7189434, 8.2737244 45.7190026, 8.2733922 45.7193329, 8.2733742 45.7193503, 8.2732181 45.7195019)",,,,
"[90629233, 1254846883]",False,Viale Vittorio Veneto,secondary,False,248.872,"LINESTRING (8.281315 45.713743, 8.2809957 45.7138743, 8.2807066 45.7139939, 8.2799171 45.7143158, 8.2799055 45.7143206, 8.2798688 45.7143353, 8.2789423 45.7147061, 8.2786379 45.71484, 8.2785427 45.7148638)",,,,
90629233,False,Viale Vittorio Veneto,secondary,True,134.433,"LINESTRING (8.281315 45.713743, 8.2821498 45.713407, 8.2824113 45.7133017, 8.2827188 45.7131783, 8.2828153 45.7131395)",,,,
232548860,False,Viale Vittorio Veneto,residential,False,74.642,"LINESTRING (8.281315 45.713743, 8.2812792 45.713692, 8.2810381 45.7133483, 8.2808932 45.7131398)",,,,
39446829,True,Via Venticinque Aprile,residential,False,11.013,"LINESTRING (8.2717137 45.718214, 8.2715968 45.7182701)",,,,
438302239,True,,residential,False,43.4,"LINESTRING (8.2717137 45.718214, 8.2715284 45.7182425, 8.271348 45.7182289, 8.2711835 45.7181656)",,,,
"[71501722, 691053557]",True,,secondary,False,22.388,"LINESTRING (8.2708425 45.7161255, 8.270835 45.7161538, 8.2708147 45.7161788, 8.2707838 45.7161978, 8.2707457 45.7162088, 8.2707046 45.7162104, 8.2706649 45.7162026, 8.2706311 45.7161862)",roundabout,,,
691053557,True,,secondary,False,5.933,"LINESTRING (8.270652 45.7160529, 8.2706806 45.7160412, 8.2707235 45.7160373)",roundabout,,,
71501722,True,,secondary,False,4.804,"LINESTRING (8.2708283 45.7160838, 8.2708392 45.716104, 8.2708425 45.7161255)",roundabout,,,
71501731,True,Via alle Manifatture,secondary,False,67.847,"LINESTRING (8.2708283 45.7160838, 8.2709366 45.7160455, 8.2711332 45.7159947, 8.2716189 45.7158254)",,,,
206356911,False,Via Venticinque Aprile,residential,False,4.914,"LINESTRING (8.2712775 45.7184988, 8.271314 45.7184627)",,,,
90690253,True,Via Costantino Gilodi,unclassified,False,40.283,"LINESTRING (8.2712775 45.7184988, 8.2713562 45.7185395, 8.2716945 45.7187144)",,,,
90690264,False,Via Partigiani,tertiary,False,110.05000000000001,"LINESTRING (8.2801681 45.7182096, 8.2806887 45.7180391, 8.2810579 45.7180004, 8.2811174 45.7179941, 8.2812203 45.7179941, 8.2813359 45.7179954, 8.2815243 45.7180149)",,,,
"[303485707, 303485686, 888860007]",False,Via Partigiani,tertiary,True,38.885,"LINESTRING (8.2801681 45.7182096, 8.2800701 45.7181912, 8.2797555 45.7181449, 8.2796793 45.7181337)",,viaduct,,
653188554,False,Via Fontana Caggi,unclassified,False,31.034000000000002,"LINESTRING (8.2801681 45.7182096, 8.2800422 45.7182923, 8.2799478 45.718386, 8.279913 45.7184225)",,,,
90690264,False,Via Partigiani,tertiary,True,110.05000000000001,"LINESTRING (8.2815243 45.7180149, 8.2813359 45.7179954, 8.2812203 45.7179941, 8.2811174 45.7179941, 8.2810579 45.7180004, 8.2806887 45.7180391, 8.2801681 45.7182096)",,,,
320102483,True,,tertiary,False,11.018,"LINESTRING (8.2815243 45.7180149, 8.2815281 45.7180025, 8.2815377 45.7179917, 8.2815519 45.7179839, 8.2815691 45.7179799, 8.2815873 45.7179802, 8.2816042 45.7179848, 8.2816179 45.7179931, 8.2816256 45.718002)",roundabout,,1,
90690255,False,Viale Varallo,tertiary,False,75.523,"LINESTRING (8.2732181 45.7195019, 8.2726739 45.7200304, 8.2726503 45.7200534)",,,,
90690255,False,Viale Varallo,tertiary,True,127.102,"LINESTRING (8.2732181 45.7195019, 8.2733742 45.7193503, 8.2733922 45.7193329, 8.2737244 45.7190026, 8.2737868 45.7189434, 8.2741725 45.7185732)",,,,
1032616725,False,Via Costantino Gilodi,unclassified,True,80.751,"LINESTRING (8.2732181 45.7195019, 8.2724383 45.7190989, 8.2723821 45.7190698)",,,,
112182588,True,Via Professor Calderini,residential,False,2.895,"LINESTRING (8.2757245 45.7164356, 8.2757055 45.7164132)",,,,
112306745,True,Piazza Parrocchiale,residential,False,37.129000000000005,"LINESTRING (8.2757245 45.7164356, 8.275843 45.7166184, 8.2758994 45.7167457)",,,,50
90690250,False,Via Partigiani,residential,False,135.783,"LINESTRING (8.2779532 45.7179525, 8.2781122 45.7179891, 8.2789156 45.7180465, 8.2795871 45.7181201, 8.2796793 45.7181337)",,,,
90690250,False,Via Partigiani,residential,True,130.947,"LINESTRING (8.2779532 45.7179525, 8.2779108 45.7178957, 8.2778601 45.7177945, 8.277793 45.7176334, 8.2777394 45.717478, 8.2776857 45.7173094, 8.2776133 45.7171109, 8.2775436 45.7168956, 8.2775357 45.7168851, 8.2774899 45.7168244)",,,,
90690275,True,Piazza Giuseppe Garibaldi,residential,False,24.235,"LINESTRING (8.2747569 45.7182462, 8.2744875 45.7183563)",,,,
232185660,True,,residential,False,13.198,"LINESTRING (8.2747569 45.7182462, 8.2746864 45.7183542)",,,,
1107135590,False,Via Panacea Cantone,tertiary,False,15.352,"LINESTRING (8.2744842 45.7183798, 8.2746803 45.7183976)",,,,
90690261,True,,tertiary,False,12.748,"LINESTRING (8.2744842 45.7183798, 8.2744729 45.7183972, 8.2744548 45.7184115, 8.2744314 45.7184215, 8.274405 45.7184264, 8.2743776 45.7184256, 8.2743518 45.7184193)",roundabout,,,
199151681,False,Via Colle dei Fiori,residential,True,431.83500000000004,"LINESTRING (8.2782585 45.720011, 8.2788966 45.719877, 8.2793706 45.7198131, 8.2796787 45.7198558, 8.2798561 45.7198804, 8.2802228 45.7199268, 8.2802818 45.7199255, 8.2803309 45.7199068, 8.2803314 45.7198656, 8.2803169 45.7198312, 8.2800147 45.7196309, 8.2798474 45.7195538, 8.2793929 45.7193681, 8.279082 45.7192784, 8.2789184 45.7192297, 8.2788707 45.7191475, 8.278839 45.7190679, 8.279913 45.7184225)",,,,
320101002,False,Via Partigiani,tertiary,True,42.056,"LINESTRING (8.2821447 45.7178952, 8.2820363 45.7179104, 8.2816256 45.718002)",,,,
"[438308761, 438308762, 438308763]",True,"['Via Prevosto Bocciolone', 'Via dei Borgognoni', 'Piazza Martiri']",residential,False,111.19399999999999,"LINESTRING (8.2758994 45.7167457, 8.2764693 45.716609, 8.2765801 45.7169615, 8.2766539 45.7171737)",,,,
438308764,True,Via Fratelli Cairoli,residential,False,46.915,"LINESTRING (8.2758994 45.7167457, 8.2757604 45.7170804, 8.2757576 45.7171538)",,,,50
90690250,False,Via Partigiani,residential,False,130.947,"LINESTRING (8.2774899 45.7168244, 8.2775357 45.7168851, 8.2775436 45.7168956, 8.2776133 45.7171109, 8.2776857 45.7173094, 8.2777394 45.717478, 8.277793 45.7176334, 8.2778601 45.7177945, 8.2779108 45.7178957, 8.2779532 45.7179525)",,,,
112306748,True,Piazza Martiri,residential,False,48.108000000000004,"LINESTRING (8.2774899 45.7168244, 8.2773933 45.716742, 8.27735 45.7166671, 8.2772807 45.7165472, 8.2772807 45.7164311)",,,,
"[521579641, 90690257]",True,"['Piazza Mazzini', 'Piazza Martiri']",residential,False,113.27999999999999,"LINESTRING (8.2771362 45.7163175, 8.2769584 45.7162733, 8.2768294 45.7162687, 8.2764769 45.7162888, 8.2761424 45.7163198, 8.2760002 45.7163548, 8.2759106 45.7163859, 8.2757245 45.7164356)",,,,
438308759,True,Via Santa Giovanna Antida,residential,False,92.3,"LINESTRING (8.2734042 45.71715, 8.2732433 45.7170872, 8.2730306 45.71701, 8.2726283 45.7169032, 8.2724758 45.7168698, 8.2724069 45.7168815, 8.2723704 45.7169072, 8.2723339 45.7169329)",,,,
438308760,True,Via Alberto Giordano,residential,False,117.16699999999999,"LINESTRING (8.2734042 45.71715, 8.2734358 45.7170799, 8.2735199 45.7169093, 8.2736603 45.7167427, 8.2737809 45.7166585, 8.2738282 45.7166255, 8.2739821 45.716518, 8.2741514 45.7164032, 8.2742787 45.7163168)",,,,
206356899,False,Via Fratelli Antongini,secondary,False,19.406,"LINESTRING (8.2753758 45.7141502, 8.2751302 45.7141826)",,,,
206356899,False,Via Fratelli Antongini,secondary,True,19.274,"LINESTRING (8.2753758 45.7141502, 8.2754711 45.7141376, 8.2756204 45.7141207)",,,,
112182591,True,Via Giovan Battista della Bianca,residential,False,36.732,"LINESTRING (8.2758162 45.7142407, 8.2756507 45.7141753, 8.2754665 45.7141774, 8.2753758 45.7141502)",,,,
521579645,True,Via Giovan Battista della Bianca,residential,False,20.182000000000002,"LINESTRING (8.2758162 45.7142407, 8.2758436 45.7141464, 8.2759294 45.7140857)",,,,
90690250,False,Via Partigiani,residential,True,135.783,"LINESTRING (8.2796793 45.7181337, 8.2795871 45.7181201, 8.2789156 45.7180465, 8.2781122 45.7179891, 8.2779532 45.7179525)",,,,
"[303485707, 303485686, 888860007]",False,Via Partigiani,tertiary,False,38.885,"LINESTRING (8.2796793 45.7181337, 8.2797555 45.7181449, 8.2800701 45.7181912, 8.2801681 45.7182096)",,viaduct,,
"[1253673922, 1253673923, 112182590]",False,"['Piazzale Enrico Lora', 'Via Panacea Cantone']",tertiary,True,264.797,"LINESTRING (8.2796793 45.7181337, 8.2796404 45.7181565, 8.2796333 45.7181606, 8.2796015 45.7181793, 8.2794731 45.7182546, 8.2792134 45.7183602, 8.2786868 45.7184561, 8.2784537 45.7184748, 8.2779832 45.7184644, 8.2777885 45.7184656, 8.2773803 45.7184762, 8.2771694 45.7184891, 8.2768784 45.7185181, 8.2766524 45.7185474, 8.276633 45.7185499, 8.2764048 45.7185827)",,,,
438308760,True,Via Alberto Giordano,residential,False,85.053,"LINESTRING (8.2742787 45.7163168, 8.2743328 45.7161318, 8.274351 45.7161062, 8.2744488 45.7160057, 8.2745466 45.7159204, 8.2747052 45.7157744, 8.2746795 45.7157389, 8.2746334 45.7156509)",,,,
112182594,True,Via Alberto Giordano,residential,False,40.120999999999995,"LINESTRING (8.2731445 45.7174616, 8.2732633 45.717327, 8.2733818 45.7171856, 8.2734042 45.71715)",,,,
232285728,True,Via Nicolao Sottile,tertiary,False,44.47,"LINESTRING (8.2731445 45.7174616, 8.2733531 45.7176006, 8.2734625 45.717664, 8.2735719 45.7177275)",,,,
112182591,True,Via Giovan Battista della Bianca,residential,False,127.08000000000001,"LINESTRING (8.2765955 45.7152457, 8.2760895 45.7145881, 8.2758162 45.7142407)",,,,
232285732,False,Via Fra' Dolcino,residential,False,63.011,"LINESTRING (8.2765955 45.7152457, 8.2767526 45.715204, 8.2769647 45.7151482, 8.2770026 45.7151295, 8.2770369 45.715075, 8.277045 45.7150523, 8.2770074 45.7149231, 8.2769954 45.71488)",,,,
112182593,True,Via Dottor Ferro,residential,False,95.809,"LINESTRING (8.2746334 45.7156509, 8.2744728 45.7155186, 8.2743172 45.7153838, 8.2742367 45.7153032, 8.2740127 45.7149859, 8.2739415 45.7149471)",,,,
232285729,True,Via Dottor Ferro,residential,False,119.06,"LINESTRING (8.2746334 45.7156509, 8.2748082 45.7157689, 8.2753103 45.7161223, 8.2756338 45.7163382, 8.2756666 45.7163639, 8.2757055 45.7164132)",,,,
232285730,True,Via Gaudenzio Ferrari,residential,False,53.249,"LINESTRING (8.2746334 45.7156509, 8.2746473 45.7156116, 8.2747142 45.7155835, 8.2748465 45.7155595, 8.2751907 45.7154995, 8.2752483 45.715493)",,,,
"[521579641, 112180303]",True,Piazza Mazzini,residential,False,119.403,"LINESTRING (8.2765122 45.7152906, 8.2767858 45.7155771, 8.2769964 45.7158821, 8.2770231 45.7159208, 8.2771379 45.7161117, 8.277206 45.7162443)",,,,
112182591,True,Via Giovan Battista della Bianca,residential,False,8.235,"LINESTRING (8.2765122 45.7152906, 8.2765726 45.7152635, 8.2765955 45.7152457)",,,,
90629893,False,Via Guglielmo Marconi,residential,True,132.406,"LINESTRING (8.2796937 45.716426, 8.2800112 45.7163457, 8.2800939 45.7163302, 8.280425 45.716268, 8.2809017 45.7161659, 8.2812995 45.7160336)",,,,20
112183260,True,,residential,False,5.678,"LINESTRING (8.2796937 45.716426, 8.2797077 45.7164399, 8.2797143 45.7164563, 8.2797128 45.7164733)",roundabout,,,
112183264,True,Piazza Vincenzo Moscatelli,secondary,False,12.011,"LINESTRING (8.2775918 45.7136947, 8.2776231 45.7136789, 8.2776597 45.71367, 8.2776983 45.7136688, 8.2777358 45.7136754)",roundabout,,,
206356894,True,Corso Vercelli,tertiary,False,48.758,"LINESTRING (8.2775918 45.7136947, 8.2776426 45.7136243, 8.2776372 45.7135346, 8.2776514 45.7134715, 8.2776723 45.7133749, 8.2776903 45.7133425, 8.2777283 45.7132739)",,,,
112183264,True,Piazza Vincenzo Moscatelli,secondary,False,5.91,"LINESTRING (8.2777694 45.7138334, 8.2777368 45.7138471, 8.2777 45.7138539)",roundabout,,,
112183260,True,,residential,False,13.209999999999999,"LINESTRING (8.2797128 45.7164733, 8.2797033 45.7164889, 8.2796869 45.7165014, 8.2796655 45.7165095, 8.2796414 45.7165121, 8.2796175 45.716509, 8.2795964 45.7165006, 8.2795805 45.7164878)",roundabout,,,
"[1255966011, 112183261]",False,Viale Duca D'Aosta,residential,False,253.569,"LINESTRING (8.2797128 45.7164733, 8.279826 45.7164869, 8.2798877 45.7164779, 8.2801488 45.7164431, 8.2805249 45.7163932, 8.2809625 45.7163267, 8.2813947 45.7162589, 8.2815084 45.7162459, 8.2825116 45.7161081, 8.2826827 45.716091, 8.2828788 45.7161854)",,,,
112183264,True,Piazza Vincenzo Moscatelli,secondary,False,7.172,"LINESTRING (8.2775522 45.7137519, 8.2775648 45.7137209, 8.2775788 45.7137074, 8.2775918 45.7136947)",roundabout,,,
26548248,True,Piazza Vincenzo Moscatelli,secondary,False,41.452,"LINESTRING (8.2775958 45.7138307, 8.2773394 45.7138746, 8.2770771 45.713919)",,,,
112183264,True,Piazza Vincenzo Moscatelli,secondary,False,9.709999999999999,"LINESTRING (8.2775958 45.7138307, 8.2775695 45.7138081, 8.2775545 45.713781, 8.2775522 45.7137519)",roundabout,,,
112183262,True,Piazza Camillo Benso Conte di Cavour,secondary,False,19.199,"LINESTRING (8.2784367 45.7147343, 8.2784764 45.714742, 8.2785108 45.7147579, 8.2785365 45.7147803, 8.2785512 45.7148072, 8.2785533 45.7148359, 8.2785427 45.7148638)",roundabout,,,
112183260,True,,residential,False,6.62,"LINESTRING (8.2796146 45.716415, 8.2796353 45.7164113, 8.2796566 45.7164121, 8.2796766 45.7164171, 8.2796937 45.716426)",roundabout,,,
232285716,False,Viale Duca D'Aosta,residential,True,53.696999999999996,"LINESTRING (8.2796146 45.716415, 8.2795772 45.7163716, 8.2793558 45.7160436, 8.2793148 45.7159801)",,,,
112183264,True,Piazza Vincenzo Moscatelli,secondary,False,14.288,"LINESTRING (8.2777358 45.7136754, 8.2777746 45.7136926, 8.2778028 45.713718, 8.2778169 45.7137486, 8.2778152 45.7137807)",roundabout,,,
"[1255966011, 112183261]",False,Viale Duca D'Aosta,residential,True,253.56900000000002,"LINESTRING (8.2828788 45.7161854, 8.2826827 45.716091, 8.2825116 45.7161081, 8.2815084 45.7162459, 8.2813947 45.7162589, 8.2809625 45.7163267, 8.2805249 45.7163932, 8.2801488 45.7164431, 8.2798877 45.7164779, 8.279826 45.7164869, 8.2797128 45.7164733)",,,,
112183260,True,,residential,False,9.620999999999999,"LINESTRING (8.2795805 45.7164878, 8.2795715 45.7164717, 8.2795708 45.7164544, 8.2795785 45.7164379, 8.2795937 45.7164242, 8.2796146 45.716415)",roundabout,,,
112183265,True,Via Geometra Sesone,residential,False,86.47999999999999,"LINESTRING (8.2795805 45.7164878, 8.2793652 45.7165473, 8.2793265 45.7165525, 8.2784988 45.7166639)",,,,
112183262,True,Piazza Camillo Benso Conte di Cavour,secondary,False,3.573,"LINESTRING (8.2785427 45.7148638, 8.2785171 45.7148905)",roundabout,,,
"[90629233, 1254846883]",False,Viale Vittorio Veneto,secondary,True,248.872,"LINESTRING (8.2785427 45.7148638, 8.2786379 45.71484, 8.2789423 45.7147061, 8.2798688 45.7143353, 8.2799055 45.7143206, 8.2799171 45.7143158, 8.2807066 45.7139939, 8.2809957 45.7138743, 8.281315 45.713743)",,,,
112183262,True,Piazza Camillo Benso Conte di Cavour,secondary,False,7.223,"LINESTRING (8.2783479 45.7147492, 8.2783755 45.7147394, 8.2784057 45.7147343, 8.2784367 45.7147343)",roundabout,,,
1254846884,True,Piazza Camillo Benso Conte di Cavour,secondary,False,23.078999999999997,"LINESTRING (8.2783479 45.7147492, 8.2783503 45.714677, 8.2783168 45.7146109, 8.2782792 45.7145512)",,,,
"[1254846885, 38326431]",True,"['Viale Carlo Fassò', 'Piazza Camillo Benso Conte di Cavour']",secondary,False,98.078,"LINESTRING (8.2778152 45.7137807, 8.2779191 45.7138661, 8.2779533 45.7139178, 8.2781764 45.714255, 8.2783535 45.7145288, 8.2783778 45.7145663)",,,,
112183264,True,Piazza Vincenzo Moscatelli,secondary,False,6.952999999999999,"LINESTRING (8.2778152 45.7137807, 8.2777987 45.7138098, 8.2777694 45.7138334)",roundabout,,,
112183262,True,Piazza Camillo Benso Conte di Cavour,secondary,False,34.475,"LINESTRING (8.2785171 45.7148905, 8.2784931 45.7149043, 8.278465 45.7149138, 8.2784346 45.7149185, 8.2783909 45.7149165, 8.2783504 45.7149046, 8.2783178 45.7148842, 8.2782964 45.7148575, 8.2782887 45.7148274, 8.2782954 45.7147972, 8.2783159 45.7147701, 8.2783479 45.7147492)",roundabout,,,
112183263,False,Viale Duca D'Aosta,residential,False,129.102,"LINESTRING (8.2785171 45.7148905, 8.2785724 45.7149208, 8.2786164 45.7149449, 8.2787286 45.7151118, 8.2792274 45.7158526, 8.2792662 45.7159171)",,,,
546350694,False,Via Osella,unclassified,False,74.657,"LINESTRING (8.2819733 45.7203795, 8.2819068 45.7202322, 8.2818224 45.7197186)",,,,50
"[546350695, 1023961414, 1023961415]",False,Regione Tamarone,unclassified,True,97.172,"LINESTRING (8.2819733 45.7203795, 8.2820795 45.7204226, 8.2822524 45.7204794, 8.2823581 45.7205228, 8.2824525 45.7205637, 8.2828463 45.7207497, 8.2830024 45.7208663)",,yes,,50
199151681,False,Via Colle dei Fiori,residential,False,431.8350000000001,"LINESTRING (8.279913 45.7184225, 8.278839 45.7190679, 8.2788707 45.7191475, 8.2789184 45.7192297, 8.279082 45.7192784, 8.2793929 45.7193681, 8.2798474 45.7195538, 8.2800147 45.7196309, 8.2803169 45.7198312, 8.2803314 45.7198656, 8.2803309 45.7199068, 8.2802818 45.7199255, 8.2802228 45.7199268, 8.2798561 45.7198804, 8.2796787 45.7198558, 8.2793706 45.7198131, 8.2788966 45.719877, 8.2782585 45.720011)",,,,
199151682,False,Via Fontana Caggi,unclassified,False,215.96299999999997,"LINESTRING (8.279913 45.7184225, 8.2799103 45.7184615, 8.2798639 45.7188596, 8.2798757 45.7189553, 8.2798858 45.7190322, 8.2799504 45.7191261, 8.2800094 45.7192088, 8.2801196 45.7192883, 8.2805042 45.7195372, 8.2806547 45.719638, 8.2808577 45.7197995, 8.2809146 45.7198844, 8.2810008 45.7199897, 8.2810828 45.7200479)",,,,
653188554,False,Via Fontana Caggi,unclassified,True,31.034,"LINESTRING (8.279913 45.7184225, 8.2799478 45.718386, 8.2800422 45.7182923, 8.2801681 45.7182096)",,,,
199151682,False,Via Fontana Caggi,unclassified,True,215.963,"LINESTRING (8.2810828 45.7200479, 8.2810008 45.7199897, 8.2809146 45.7198844, 8.2808577 45.7197995, 8.2806547 45.719638, 8.2805042 45.7195372, 8.2801196 45.7192883, 8.2800094 45.7192088, 8.2799504 45.7191261, 8.2798858 45.7190322, 8.2798757 45.7189553, 8.2798639 45.7188596, 8.2799103 45.7184615, 8.279913 45.7184225)",,,,
199151683,True,,unclassified,False,11.462,"LINESTRING (8.2810828 45.7200479, 8.2811184 45.7200545, 8.2811459 45.7200718, 8.281159 45.7200959, 8.2811551 45.7201215)",roundabout,,,
653188553,True,,unclassified,False,16.358,"LINESTRING (8.2810458 45.7201522, 8.2810144 45.7201326, 8.281002 45.7201045, 8.2810122 45.7200759, 8.2810419 45.7200551, 8.2810828 45.7200479)",roundabout,,,
546350694,False,Via Osella,unclassified,False,74.648,"LINESTRING (8.2818099 45.7196249, 8.2817115 45.7189571)",,,,50
546350694,False,Via Osella,unclassified,True,10.464,"LINESTRING (8.2818099 45.7196249, 8.2818224 45.7197186)",,,,50
199151684,False,Via Fontana,unclassified,True,113.36700000000002,"LINESTRING (8.2818099 45.7196249, 8.2817192 45.7196516, 8.2816839 45.7196777, 8.281657 45.7197269, 8.2816445 45.7197892, 8.2816881 45.7200773, 8.2816881 45.7201221, 8.2816694 45.7201685, 8.2816279 45.7202076, 8.2815823 45.7202293, 8.2815201 45.7202409, 8.2814517 45.7202293, 8.2812567 45.7201429, 8.2811551 45.7201215)",,,,
"[1253673922, 1253673923, 112182590]",False,"['Piazzale Enrico Lora', 'Via Panacea Cantone']",tertiary,False,264.797,"LINESTRING (8.2764048 45.7185827, 8.276633 45.7185499, 8.2766524 45.7185474, 8.2768784 45.7185181, 8.2771694 45.7184891, 8.2773803 45.7184762, 8.2777885 45.7184656, 8.2779832 45.7184644, 8.2784537 45.7184748, 8.2786868 45.7184561, 8.2792134 45.7183602, 8.2794731 45.7182546, 8.2796015 45.7181793, 8.2796333 45.7181606, 8.2796404 45.7181565, 8.2796793 45.7181337)",,,,
"[1107135590, 112182590, 1107135591]",False,Via Panacea Cantone,tertiary,"[False, True]",136.508,"LINESTRING (8.2764048 45.7185827, 8.2762154 45.7186024, 8.2761099 45.7185949, 8.2759106 45.718587, 8.2756671 45.7185643, 8.275656 45.7185629, 8.2753061 45.7185031, 8.2752253 45.7184903, 8.274989 45.7184556, 8.2749857 45.7184549, 8.2749222 45.7184422, 8.2746803 45.7183976)",,,,
691053557,True,,secondary,False,17.009999999999998,"LINESTRING (8.2706311 45.7161862, 8.2706064 45.7161623, 8.2705945 45.716134, 8.2705968 45.7161046, 8.2706135 45.7160864, 8.270652 45.7160529)",roundabout,,,
206356911,False,Via Venticinque Aprile,residential,True,4.914,"LINESTRING (8.271314 45.7184627, 8.2712775 45.7184988)",,,,
206356909,True,,residential,False,36.182,"LINESTRING (8.271314 45.7184627, 8.2713224 45.7183502, 8.2712979 45.718274, 8.2711835 45.7181656)",,,,
232548860,False,Viale Vittorio Veneto,residential,True,74.642,"LINESTRING (8.2808932 45.7131398, 8.2810381 45.7133483, 8.2812792 45.713692, 8.281315 45.713743)",,,,
232185659,False,,residential,False,4.849,"LINESTRING (8.2746803 45.7183976, 8.2746864 45.7183542)",,,,
1107135590,False,Via Panacea Cantone,tertiary,True,15.352,"LINESTRING (8.2746803 45.7183976, 8.2744842 45.7183798)",,,,
"[112182590, 1107135590, 1107135591]",False,Via Panacea Cantone,tertiary,"[False, True]",136.508,"LINESTRING (8.2746803 45.7183976, 8.2749222 45.7184422, 8.2749857 45.7184549, 8.274989 45.7184556, 8.2752253 45.7184903, 8.2753061 45.7185031, 8.275656 45.7185629, 8.2756671 45.7185643, 8.2759106 45.718587, 8.2761099 45.7185949, 8.2762154 45.7186024, 8.2764048 45.7185827)",,,,
232185659,False,,residential,True,4.849,"LINESTRING (8.2746864 45.7183542, 8.2746803 45.7183976)",,,,
232185662,False,Piazza Giuseppe Garibaldi,residential,False,52.174,"LINESTRING (8.2753505 45.7178558, 8.2754623 45.7179547, 8.2755887 45.7180467, 8.2757008 45.7181461, 8.2757684 45.7182218)",,,,
521579640,True,Piazza Giuseppe Garibaldi,residential,False,63.422,"LINESTRING (8.2753505 45.7178558, 8.2753255 45.7178794, 8.2753045 45.7178992, 8.2750764 45.7180388, 8.2747569 45.7182462)",,,,
232185662,False,Piazza Giuseppe Garibaldi,residential,True,52.174,"LINESTRING (8.2757684 45.7182218, 8.2757008 45.7181461, 8.2755887 45.7180467, 8.2754623 45.7179547, 8.2753505 45.7178558)",,,,
112306748,True,Piazza Martiri,residential,False,16.924999999999997,"LINESTRING (8.2772807 45.7164311, 8.2772424 45.716396, 8.2772297 45.7163843, 8.2771362 45.7163175)",,,,
232285718,True,Via Combattenti d'Italia,residential,False,10.6,"LINESTRING (8.2772807 45.7164311, 8.277333 45.7164179, 8.2774091 45.7163987)",,,,
"[232285730, 112180303]",True,"['Via Gaudenzio Ferrari', 'Piazza Mazzini']",residential,False,51.31999999999999,"LINESTRING (8.2758735 45.7154065, 8.2761381 45.7153719, 8.276186 45.7153615, 8.2765122 45.7152906)",,,,
206356899,False,Via Fratelli Antongini,secondary,False,50.523,"LINESTRING (8.2751302 45.7141826, 8.2744899 45.7142636)",,,,
