osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
32550649,Viale della Pesca,residential,False,True,32.253,"LINESTRING (12.2243311 41.774829, 12.2243147 41.7745392)",,,
23906576,Via dei Veienti,residential,False,True,147.238,"LINESTRING (12.2247611 41.7722211, 12.2248573 41.7735433)",,,
23906580,Via della Fossa Traiana,residential,False,False,63.79,"LINESTRING (12.2247611 41.7722211, 12.2255287 41.772184)",,,
23906580,Via della Fossa Traiana,residential,False,True,50.462,"LINESTRING (12.2247611 41.7722211, 12.2241534 41.7722443)",,,
23906565,Viale della Pesca,residential,True,False,132.667,"LINESTRING (12.2241534 41.7722443, 12.2242221 41.7734363)",,,
23906580,Via della Fossa Traiana,residential,False,False,50.462,"LINESTRING (12.2241534 41.7722443, 12.2247611 41.7722211)",,,
23906580,Via della Fossa Traiana,residential,False,True,74.991,"LINESTRING (12.2241534 41.7722443, 12.2240852 41.772248, 12.2235022 41.7722746, 12.2232513 41.7722905)",,,
23906556,Via del Canale,unclassified,False,False,30.414,"LINESTRING (12.2255287 41.772184, 12.2253366 41.771951)",2,50,
23906556,Via del Canale,unclassified,False,True,20.058,"LINESTRING (12.2255287 41.772184, 12.2256553 41.7723377)",2,50,
23906580,Via della Fossa Traiana,residential,False,True,63.79,"LINESTRING (12.2255287 41.772184, 12.2247611 41.7722211)",,,
23906565,Viale della Pesca,residential,True,False,100.70700000000001,"LINESTRING (12.2240918 41.7713398, 12.2240963 41.7714178, 12.2241499 41.7721702, 12.2241534 41.7722443)",,,
159348733,Via della Torre Clementina,residential,True,False,78.999,"LINESTRING (12.2240918 41.7713398, 12.2240263 41.7713416, 12.2232675 41.7713478, 12.2231393 41.7713488)",,50,
23906556,Via del Canale,unclassified,False,True,85.5,"LINESTRING (12.2247968 41.7712959, 12.2248639 41.7713773, 12.2253366 41.771951)",2,50,
159348733,Via della Torre Clementina,residential,True,False,58.671,"LINESTRING (12.2247968 41.7712959, 12.2246273 41.771308, 12.2240918 41.7713398)",,50,
"[23906584, 32550645]",Via della Torre Clementina,residential,True,False,315.93199999999996,"LINESTRING (12.2299139 41.7713096, 12.2298086 41.7712996, 12.229069 41.771229, 12.2289195 41.7712137, 12.2284631 41.7711683, 12.2282186 41.7711749, 12.2272313 41.7712093, 12.2261183 41.7712323)",2,50,
23906576,Via dei Veienti,residential,False,False,147.238,"LINESTRING (12.2248573 41.7735433, 12.2247611 41.7722211)",,,
23906576,Via dei Veienti,residential,False,True,62.506,"LINESTRING (12.2248573 41.7735433, 12.2248929 41.7741048)",,,
23906595,Via delle Balene,residential,False,False,96.365,"LINESTRING (12.2248573 41.7735433, 12.2260192 41.7735296)",,,
23906556,Via del Canale,unclassified,False,False,38.179,"LINESTRING (12.226608 41.7734936, 12.2263669 41.7732011)",2,50,
23906556,Via del Canale,unclassified,False,True,81.141,"LINESTRING (12.226608 41.7734936, 12.2271203 41.7741153)",2,50,
