osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
233733189,Piazza Borgo Serio,residential,False,True,33.61,"LINESTRING (9.7613517 45.2931822, 9.760923 45.2932024)",,
1097501745,Piazza Borgo Serio,residential,False,False,36.105,"LINESTRING (9.7613517 45.2931822, 9.761813 45.2931712)",,
107919185,Via Romualdo Cappi,residential,False,True,64.215,"LINESTRING (9.7613517 45.2931822, 9.7614267 45.2928421, 9.7615261 45.2926195)",,
84952824,,residential,False,False,62.861,"LINESTRING (9.7615261 45.2926195, 9.7607227 45.292607)",,
107919185,Via Romualdo Cappi,residential,False,True,7.503,"LINESTRING (9.7615261 45.2926195, 9.761586 45.2925668)",,
107919185,Via Romualdo Cappi,residential,False,False,64.215,"LINESTRING (9.7615261 45.2926195, 9.7614267 45.2928421, 9.7613517 45.2931822)",,
159102531,Via Cappi,residential,False,True,19.36,"LINESTRING (9.7631276 45.2917191, 9.7633105 45.2916018)",,
84952826,Via Baluardo,unclassified,False,False,90.232,"LINESTRING (9.7631276 45.2917191, 9.7630341 45.2916371, 9.7629485 45.2915224, 9.7628353 45.2913257, 9.7628123 45.2911303, 9.7628549 45.2910447, 9.7629212 45.2909824)",,
107919185,Via Romualdo Cappi,residential,False,False,153.214,"LINESTRING (9.7631276 45.2917191, 9.7620423 45.2923512, 9.761586 45.2925668)",,
84952826,Via Baluardo,unclassified,False,True,90.232,"LINESTRING (9.7629212 45.2909824, 9.7628549 45.2910447, 9.7628123 45.2911303, 9.7628353 45.2913257, 9.7629485 45.2915224, 9.7630341 45.2916371, 9.7631276 45.2917191)",,
177955019,Via Castel Manzano,residential,False,False,71.128,"LINESTRING (9.7629212 45.2909824, 9.7630279 45.291038, 9.7636389 45.2913751)",,
"[84952841, 177955018, 177955019]",Via Castel Manzano,residential,False,True,106.69,"LINESTRING (9.7629212 45.2909824, 9.7625114 45.2907806, 9.7622397 45.2907203, 9.7619663 45.2907136, 9.7617353 45.2907298, 9.7616626 45.2907347)",yes,
158752140,Via Romualdo Cappi,residential,True,False,75.277,"LINESTRING (9.7641136 45.2916022, 9.7648305 45.2920538)",,
73594256,Via Beccadello,residential,False,False,148.078,"LINESTRING (9.7641136 45.2916022, 9.7642 45.2914598, 9.7642278 45.2914137, 9.7643885 45.2910814, 9.7644508 45.2909526, 9.764585 45.2906751, 9.7647326 45.290421, 9.7647776 45.2903562)",,
84953987,Via Lamme,residential,False,True,93.61,"LINESTRING (9.7669472 45.2934491, 9.7671046 45.2932279, 9.7674222 45.292677)",,
1097501743,Piazza Strafurini,residential,False,False,44.434,"LINESTRING (9.7669472 45.2934491, 9.7669246 45.2934905, 9.7668509 45.2936714, 9.7667775 45.2938303)",,
107919182,Via Cappi,residential,True,False,24.127,"LINESTRING (9.7663332 45.2944965, 9.7663625 45.2947125)",,
158752139,Via Romualdo Cappi,residential,False,True,69.736,"LINESTRING (9.7663332 45.2944965, 9.7663483 45.2944015, 9.7666806 45.2939241)",,
107919181,Via Cappi,residential,True,False,50.628,"LINESTRING (9.7658631 45.2947821, 9.7660832 45.2947135, 9.7662195 45.2946431, 9.7663332 45.2944965)",,
158947649,Piazza Borgo Isso,secondary,True,False,7.231999999999999,"LINESTRING (9.7658631 45.2947821, 9.7658881 45.2947948, 9.7659072 45.2948118, 9.7659191 45.2948318)",,roundabout
