osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,access,junction
550161629,Via Vittorio Emanuele III,secondary,False,False,109.786,"LINESTRING (18.0906562 39.9792744, 18.0893698 39.9792184)",,,,
550161629,Via Vittorio Emanuele III,secondary,False,True,22.5,"LINESTRING (18.0906562 39.9792744, 18.0909198 39.9792864)",,,,
194526343,Via Vittorio Emanuele III,secondary,True,False,51.02,"LINESTRING (18.0875753 39.9791356, 18.0869776 39.979108)",,,,
194526343,Via Vittorio Emanuele III,secondary,True,False,82.441,"LINESTRING (18.0887488 39.9791897, 18.0877832 39.9791427)",,,,
550161629,Via Vittorio Emanuele III,secondary,False,True,53.009,"LINESTRING (18.0887488 39.9791897, 18.0893698 39.9792184)",,,,
194526564,Via Generale Amelio,residential,False,False,126.748,"LINESTRING (18.0875001 39.9796817, 18.0889734 39.9798391)",,,,
226542721,Via Immacolata,residential,True,False,35.836,"LINESTRING (18.0875001 39.9796817, 18.0875442 39.9793612)",,,,
226542721,Via Immacolata,residential,True,False,110.528,"LINESTRING (18.0872388 39.981396, 18.0874 39.9804097)",,,,
193753085,Corso Vittorio Emanuele II,residential,False,True,113.15,"LINESTRING (18.0872388 39.981396, 18.0864719 39.9812191, 18.0860166 39.9810156)",,,,
191364870,Via Ludovico Ariosto,residential,False,False,32.031,"LINESTRING (18.0913709 39.9864837, 18.0911188 39.98627)",,,,
191364870,Via Ludovico Ariosto,residential,False,True,14.92,"LINESTRING (18.0913709 39.9864837, 18.091505 39.98657)",,,,
191366751,Via Alessandro Manzoni,residential,False,True,37.446,"LINESTRING (18.0913709 39.9864837, 18.0911152 39.9867576)",,,,
191366751,Via Alessandro Manzoni,residential,False,False,47.409,"LINESTRING (18.0907915 39.9871044, 18.0911152 39.9867576)",,,,
191366751,Via Alessandro Manzoni,residential,False,True,41.403,"LINESTRING (18.0907915 39.9871044, 18.0904965 39.9874003)",,,,
319081451,Via Principessa Giovanna,tertiary,True,False,49.878,"LINESTRING (18.0907915 39.9871044, 18.0904013 39.98677)",,,,
191364876,Via Giordano Bruno,residential,True,False,48.299,"LINESTRING (18.0896114 39.981868, 18.0890449 39.9818524)",,,,
191364873,Via Santacroce,residential,False,False,135.035,"LINESTRING (18.0896114 39.981868, 18.0896704 39.9816296, 18.0897511 39.9813753, 18.0898206 39.9812227, 18.0901415 39.9807325)",,,,
191364880,Via Montessori,residential,False,False,135.793,"LINESTRING (18.0890451 39.9818232, 18.0890535 39.980602)",,,,
191364880,Via Montessori,residential,False,True,3.247,"LINESTRING (18.0890451 39.9818232, 18.0890449 39.9818524)",,,,
191364870,Via Ludovico Ariosto,residential,False,False,14.92,"LINESTRING (18.091505 39.98657, 18.0913709 39.9864837)",,,,
191364870,Via Ludovico Ariosto,residential,False,True,47.899,"LINESTRING (18.091505 39.98657, 18.0918805 39.9868906)",,,,
191536320,Via Galileo Ferraris,residential,True,False,119.203,"LINESTRING (18.091505 39.98657, 18.0925262 39.9858372)",,,,
191364891,Via Santacroce,residential,True,False,46.196,"LINESTRING (18.0894992 39.9841748, 18.0895535 39.9840443, 18.0895202 39.983767)",,,,
191364870,Via Ludovico Ariosto,residential,False,True,32.031,"LINESTRING (18.0911188 39.98627, 18.0913709 39.9864837)",,,,
191366757,Via Torquato Tasso,residential,True,False,82.631,"LINESTRING (18.0911188 39.98627, 18.0904013 39.98677)",,,,
191364891,Via Santacroce,residential,True,False,36.673,"LINESTRING (18.0895255 39.9832779, 18.0893592 39.9829737)",,,,
3194121,Via XXIV Maggio,residential,False,False,82.147,"LINESTRING (18.0907133 39.9859402, 18.090013 39.986448)",,,,
3194121,Via XXIV Maggio,residential,False,True,78.431,"LINESTRING (18.0907133 39.9859402, 18.0914017 39.9854719)",,,,
191364872,Via Ludovico Ariosto,residential,True,False,50.382,"LINESTRING (18.0907133 39.9859402, 18.0911188 39.98627)",,,,
191364872,Via Ludovico Ariosto,residential,True,False,64.07,"LINESTRING (18.0907125 39.9854134, 18.0905837 39.9858288, 18.0907133 39.9859402)",,,,
191364879,Via Rene,residential,True,False,184.60399999999998,"LINESTRING (18.0907125 39.9854134, 18.0903356 39.9847124, 18.0900137 39.9842973, 18.0896123 39.9842346, 18.0894992 39.9841748)",,,,
310651607,Via Matino,tertiary,False,False,59.19,"LINESTRING (18.0907125 39.9854134, 18.0909096 39.9854153, 18.0914017 39.9854719)",,,,
191364870,Via Ludovico Ariosto,residential,False,False,47.899,"LINESTRING (18.0918805 39.9868906, 18.091505 39.98657)",,,,
191364870,Via Ludovico Ariosto,residential,False,True,82.635,"LINESTRING (18.0918805 39.9868906, 18.0925459 39.9874313)",,,,
74997341,Via Immacolata,residential,True,False,88.291,"LINESTRING (18.087251 39.9814323, 18.0871508 39.9822226)",,,,
226542721,Via Immacolata,residential,True,False,4.168,"LINESTRING (18.087251 39.9814323, 18.0872388 39.981396)",,,,
319081451,Via Principessa Giovanna,tertiary,True,False,129.326,"LINESTRING (18.0918322 39.9879511, 18.0907915 39.9871044)",,,,
194170582,Piazza Giacomo Matteotti,residential,False,True,16.076,"LINESTRING (18.0877875 39.9825093, 18.0876251 39.9824357)",,,,
191364893,Via Giordano Bruno,residential,True,False,52.594,"LINESTRING (18.0877875 39.9825093, 18.0878961 39.982409, 18.087998 39.9822569, 18.0880181 39.9820859)",,,,
194170585,Via Matteotti,residential,True,False,79.59899999999999,"LINESTRING (18.0877875 39.9825093, 18.0879405 39.9826366, 18.0881077 39.9827584, 18.0882838 39.9828504, 18.0885156 39.9829481)",,,,
191364880,Via Montessori,residential,False,True,135.793,"LINESTRING (18.0890535 39.980602, 18.0890451 39.9818232)",,,,
191364883,Via Enrico Toti,residential,False,False,44.175,"LINESTRING (18.0890535 39.980602, 18.0887966 39.9805585, 18.0885562 39.9804925)",,,,
191364883,Via Enrico Toti,residential,False,True,94.00200000000001,"LINESTRING (18.0890535 39.980602, 18.0891056 39.9806087, 18.0898748 39.9807225, 18.0901415 39.9807325)",,,,
3194121,Via XXIV Maggio,residential,False,False,87.069,"LINESTRING (18.090013 39.986448, 18.0892707 39.9869862)",,,,
3194121,Via XXIV Maggio,residential,False,True,82.147,"LINESTRING (18.090013 39.986448, 18.0907133 39.9859402)",,,,
319081451,Via Principessa Giovanna,tertiary,True,False,55.361,"LINESTRING (18.090013 39.986448, 18.0895788 39.9860776)",,,,
191364882,Via Superga,residential,False,True,128.763,"LINESTRING (18.0885562 39.9804925, 18.0882721 39.9805749, 18.0881205 39.9814928)",,,,
191364883,Via Enrico Toti,residential,False,True,44.175,"LINESTRING (18.0885562 39.9804925, 18.0887966 39.9805585, 18.0890535 39.980602)",,,,
194526567,Via Barberini,residential,False,False,80.885,"LINESTRING (18.0885562 39.9804925, 18.0889475 39.9798797, 18.0889734 39.9798391)",,,,
191364887,,residential,True,False,74.389,"LINESTRING (18.0881205 39.9814928, 18.087251 39.9814323)",,,,
310651608,Via Superga,residential,False,True,32.506,"LINESTRING (18.0881205 39.9814928, 18.08809 39.9817842)",,,,
191364882,Via Superga,residential,False,False,128.763,"LINESTRING (18.0881205 39.9814928, 18.0882721 39.9805749, 18.0885562 39.9804925)",,,,
191364873,Via Santacroce,residential,False,False,80.67,"LINESTRING (18.0901415 39.9807325, 18.0906189 39.980106)",,,,
191364873,Via Santacroce,residential,False,True,135.035,"LINESTRING (18.0901415 39.9807325, 18.0898206 39.9812227, 18.0897511 39.9813753, 18.0896704 39.9816296, 18.0896114 39.981868)",,,,
191364883,Via Enrico Toti,residential,False,False,94.00200000000001,"LINESTRING (18.0901415 39.9807325, 18.0898748 39.9807225, 18.0891056 39.9806087, 18.0890535 39.980602)",,,,
191364891,Via Santacroce,residential,True,False,54.659,"LINESTRING (18.0895202 39.983767, 18.0894933 39.9836355, 18.0895255 39.9832779)",,,,
319081451,Via Principessa Giovanna,tertiary,True,False,48.748,"LINESTRING (18.0904013 39.98677, 18.090013 39.986448)",,,,
191364876,Via Giordano Bruno,residential,True,False,91.258,"LINESTRING (18.0890449 39.9818524, 18.0880181 39.9820859)",,,,
191364880,Via Montessori,residential,False,False,3.247,"LINESTRING (18.0890449 39.9818524, 18.0890451 39.9818232)",,,,
191364889,Via Superga,residential,True,False,34.102,"LINESTRING (18.0880181 39.9820859, 18.08809 39.9817842)",,,,
194170579,Via Fersini,residential,False,True,43.595,"LINESTRING (18.0893592 39.9829737, 18.0888476 39.9829672)",,,,
194175090,Via Tommaso Tempesta,residential,True,False,47.641,"LINESTRING (18.0893592 39.9829737, 18.0899171 39.982945)",,,,
191364891,Via Santacroce,residential,True,False,129.691,"LINESTRING (18.0893592 39.9829737, 18.0892734 39.982501, 18.0893539 39.9822421, 18.0896114 39.981868)",,,,
191364875,Via Matino,tertiary,True,False,130.1,"LINESTRING (18.0891876 39.9854728, 18.0897462 39.985444, 18.0900504 39.985432, 18.0907125 39.9854134)",,,,
191364891,Via Santacroce,residential,True,False,148.167,"LINESTRING (18.0891876 39.9854728, 18.0892601 39.9851665, 18.0892923 39.9847802, 18.0893647 39.9843753, 18.0894992 39.9841748)",,,,
191364884,Piazza Radice,residential,True,False,81.493,"LINESTRING (18.08809 39.9817842, 18.0890451 39.9818232)",,,,
310651608,Via Superga,residential,False,False,32.506,"LINESTRING (18.08809 39.9817842, 18.0881205 39.9814928)",,,,
191366750,Via Serrazite,residential,False,True,21.623,"LINESTRING (18.086942 39.9877526, 18.0871352 39.9878787)",,,,
3194123,Via Alezio,secondary,False,True,73.261,"LINESTRING (18.086942 39.9877526, 18.0871092 39.9875127, 18.0873645 39.9871789)",SP54,,,
191366751,Via Alessandro Manzoni,residential,False,False,41.403,"LINESTRING (18.0904965 39.9874003, 18.0907915 39.9871044)",,,,
191366754,Via Jacopo Sannazzaro,residential,False,True,64.318,"LINESTRING (18.0904965 39.9874003, 18.0910383 39.9878031)",,,,
3194120,Via Matino,tertiary,False,True,52.376,"LINESTRING (18.0919719 39.9856335, 18.0925262 39.9858372)",,,,
191366757,Via Torquato Tasso,residential,True,False,101.449,"LINESTRING (18.0919719 39.9856335, 18.0911188 39.98627)",,,,
3194120,Via Matino,tertiary,False,False,52.022000000000006,"LINESTRING (18.0919719 39.9856335, 18.0918567 39.9855817, 18.0914017 39.9854719)",,,,
194175094,Via De Razza,residential,False,False,83.814,"LINESTRING (18.0919719 39.9856335, 18.0922614 39.9849303, 18.0922719 39.984916)",,,,
191366754,Via Jacopo Sannazzaro,residential,False,False,64.318,"LINESTRING (18.0910383 39.9878031, 18.0904965 39.9874003)",,,,
191368969,Via Corsica,residential,True,False,30.727,"LINESTRING (18.0837651 39.9815209, 18.0840168 39.9817188)",,,,
193747208,Via Regina Margherita,secondary,False,False,54.731,"LINESTRING (18.0837651 39.9815209, 18.0833626 39.9819045)",SP350,2,,
193747208,Via Regina Margherita,secondary,False,True,15.506,"LINESTRING (18.0837651 39.9815209, 18.0838791 39.9814122)",SP350,2,,
191368969,Via Corsica,residential,True,False,16.742,"LINESTRING (18.0857655 39.9830908, 18.0859117 39.9831914)",,,,
191694500,Via Francesco Ferruccio,residential,True,False,98.46,"LINESTRING (18.0857655 39.9830908, 18.0855721 39.9832984, 18.0847739 39.9834512)",,,,
191536316,Via Nino Bixio,residential,False,False,38.658,"LINESTRING (18.0837244 39.9821249, 18.0840739 39.9823466)",,,,
191536316,Via Nino Bixio,residential,False,True,39.381,"LINESTRING (18.0837244 39.9821249, 18.0833626 39.9819045)",,,,
191536317,Via Principessa Maria,residential,False,False,42.322,"LINESTRING (18.0837244 39.9821249, 18.0834154 39.9824229)",,,,
191366751,Via Alessandro Manzoni,residential,False,False,37.446,"LINESTRING (18.0911152 39.9867576, 18.0913709 39.9864837)",,,,
191366751,Via Alessandro Manzoni,residential,False,True,47.409,"LINESTRING (18.0911152 39.9867576, 18.0907915 39.9871044)",,,,
191536321,Via Giuseppe Di Vittorio,residential,False,False,138.314,"LINESTRING (18.0911152 39.9867576, 18.0922054 39.9876793)",,,,
3194120,Via Matino,tertiary,False,False,52.376,"LINESTRING (18.0925262 39.9858372, 18.0919719 39.9856335)",,,,
191536316,Via Nino Bixio,residential,False,False,39.381,"LINESTRING (18.0833626 39.9819045, 18.0837244 39.9821249)",,,,
193747208,Via Regina Margherita,secondary,False,False,39.627,"LINESTRING (18.0833626 39.9819045, 18.0830618 39.9821763)",SP350,2,,
193747208,Via Regina Margherita,secondary,False,True,54.731,"LINESTRING (18.0833626 39.9819045, 18.0837651 39.9815209)",SP350,2,,
73548830,Via Dante Alighieri,residential,True,False,44.044,"LINESTRING (18.0838888 39.9831703, 18.0834889 39.9829193)",,,,
191536313,Via Giuseppe Mazzini,residential,False,True,82.521,"LINESTRING (18.0838888 39.9831703, 18.0841664 39.9828873, 18.083774 39.9826419)",,,,
191536328,Via Generoso Premitero,residential,True,False,56.115,"LINESTRING (18.0849605 39.981683, 18.0851932 39.9812109)",,,,
194170572,Via G. Libertini,residential,False,True,41.838,"LINESTRING (18.0849605 39.981683, 18.0852914 39.981961)",,,,
191368969,Via Corsica,residential,True,False,42.919,"LINESTRING (18.0844498 39.9820599, 18.0848018 39.982336)",,,,
191536311,Via Giovanni Arimondi,residential,False,True,45.268,"LINESTRING (18.0844498 39.9820599, 18.0842377 39.9822048, 18.0840739 39.9823466)",,,,
191536328,Via Generoso Premitero,residential,True,False,60.531,"LINESTRING (18.0844498 39.9820599, 18.0845307 39.9820165, 18.0849605 39.981683)",,,,
191536319,Via Nicolò Tommaseo,tertiary,True,False,43.867,"LINESTRING (18.0922054 39.9876793, 18.0918322 39.9879511)",,,,
191536321,Via Giuseppe Di Vittorio,residential,False,True,138.314,"LINESTRING (18.0922054 39.9876793, 18.0911152 39.9867576)",,,,
3194121,Via XXIV Maggio,residential,False,True,119.698,"LINESTRING (18.0882587 39.9877329, 18.0892707 39.9869862)",,,,
191536325,Via Leonardo Tunno,residential,False,True,54.746,"LINESTRING (18.0882587 39.9877329, 18.0877629 39.9874197)",,,,
191536330,Via Alcide De Gasperi,residential,False,False,96.499,"LINESTRING (18.0895788 39.9860776, 18.0887636 39.9866801)",,,,
319081451,Via Principessa Giovanna,tertiary,True,False,77.303,"LINESTRING (18.0895788 39.9860776, 18.0889725 39.9855604)",,,,
191536325,Via Leonardo Tunno,residential,False,False,54.746,"LINESTRING (18.0877629 39.9874197, 18.0882587 39.9877329)",,,,
191536325,Via Leonardo Tunno,residential,False,True,43.232,"LINESTRING (18.0877629 39.9874197, 18.0873645 39.9871789)",,,,
191536330,Via Alcide De Gasperi,residential,False,False,73.924,"LINESTRING (18.0877629 39.9874197, 18.0871352 39.9878787)",,,,
191536330,Via Alcide De Gasperi,residential,False,True,118.457,"LINESTRING (18.0877629 39.9874197, 18.0887636 39.9866801)",,,,
193753085,Corso Vittorio Emanuele II,residential,False,True,11.322,"LINESTRING (18.0860166 39.9810156, 18.0859256 39.9809414)",,,,
193753085,Corso Vittorio Emanuele II,residential,False,False,113.15,"LINESTRING (18.0860166 39.9810156, 18.0864719 39.9812191, 18.0872388 39.981396)",,,,
191536328,Via Generoso Premitero,residential,True,False,90.16000000000001,"LINESTRING (18.0851932 39.9812109, 18.0854513 39.9810582, 18.0857651 39.9812123, 18.0860166 39.9810156)",,,,
194170580,Via 20 settembre,residential,False,True,137.794,"LINESTRING (18.0851932 39.9812109, 18.0849239 39.9810402, 18.0840168 39.9817188)",,,no,
73548830,Via Dante Alighieri,residential,True,False,39.596,"LINESTRING (18.0831183 39.9826866, 18.0827598 39.98246)",,,,
191536317,Via Principessa Maria,residential,False,True,38.737,"LINESTRING (18.0831183 39.9826866, 18.0834154 39.9824229)",,,,
191536322,Via Massimo D'Azeglio,residential,True,False,48.076,"LINESTRING (18.0922923 39.986595, 18.0918805 39.9868906)",,,,
191536311,Via Giovanni Arimondi,residential,False,True,41.607,"LINESTRING (18.0840739 39.9823466, 18.083774 39.9826419)",,,,
191536316,Via Nino Bixio,residential,False,True,38.658,"LINESTRING (18.0840739 39.9823466, 18.0837244 39.9821249)",,,,
191536311,Via Giovanni Arimondi,residential,False,False,45.268,"LINESTRING (18.0840739 39.9823466, 18.0842377 39.9822048, 18.0844498 39.9820599)",,,,
191536313,Via Giuseppe Mazzini,residential,False,False,39.071,"LINESTRING (18.0834154 39.9824229, 18.083774 39.9826419)",,,,
191536313,Via Giuseppe Mazzini,residential,False,True,40.738,"LINESTRING (18.0834154 39.9824229, 18.0830618 39.9821763)",,,,
191536317,Via Principessa Maria,residential,False,False,38.737,"LINESTRING (18.0834154 39.9824229, 18.0831183 39.9826866)",,,,
191536317,Via Principessa Maria,residential,False,True,42.322,"LINESTRING (18.0834154 39.9824229, 18.0837244 39.9821249)",,,,
191536311,Via Giovanni Arimondi,residential,False,False,41.607,"LINESTRING (18.083774 39.9826419, 18.0840739 39.9823466)",,,,
191536311,Via Giovanni Arimondi,residential,False,True,39.262,"LINESTRING (18.083774 39.9826419, 18.0834889 39.9829193)",,,,
191536313,Via Giuseppe Mazzini,residential,False,True,39.071,"LINESTRING (18.083774 39.9826419, 18.0834154 39.9824229)",,,,
191536313,Via Giuseppe Mazzini,residential,False,False,82.521,"LINESTRING (18.083774 39.9826419, 18.0841664 39.9828873, 18.0838888 39.9831703)",,,,
191536313,Via Giuseppe Mazzini,residential,False,False,40.738,"LINESTRING (18.0830618 39.9821763, 18.0834154 39.9824229)",,,,
193747208,Via Regina Margherita,secondary,False,False,40.709,"LINESTRING (18.0830618 39.9821763, 18.0827598 39.98246)",SP350,2,,
193747208,Via Regina Margherita,secondary,False,True,39.627,"LINESTRING (18.0830618 39.9821763, 18.0833626 39.9819045)",SP350,2,,
193747210,Viale Stazione,residential,False,True,53.104,"LINESTRING (18.0830618 39.9821763, 18.0825758 39.9818773)",,,,
191536325,Via Leonardo Tunno,residential,False,False,43.232,"LINESTRING (18.0873645 39.9871789, 18.0877629 39.9874197)",,,,
589791569,Via De Biasi,unclassified,False,False,50.893,"LINESTRING (18.0873645 39.9871789, 18.0869016 39.9868896)",,,,
3194123,Via Alezio,secondary,False,False,73.261,"LINESTRING (18.0873645 39.9871789, 18.0871092 39.9875127, 18.086942 39.9877526)",SP54,,,
3194123,Via Alezio,secondary,False,True,61.48,"LINESTRING (18.0873645 39.9871789, 18.0876522 39.9868028, 18.0877468 39.986711)",SP54,,,
191694504,Via Gioacchino Rossini,residential,True,False,79.15,"LINESTRING (18.0820472 39.9831517, 18.0827691 39.9835997)",,,,
193747208,Via Regina Margherita,secondary,False,False,58.361,"LINESTRING (18.0820472 39.9831517, 18.0816176 39.9835605)",SP350,2,,
193747208,Via Regina Margherita,secondary,False,True,20.325,"LINESTRING (18.0820472 39.9831517, 18.0821902 39.9830054)",SP350,2,,
191694487,Via Sant'Agostino,residential,False,False,97.438,"LINESTRING (18.0869508 39.9850793, 18.0862379 39.9857645)",,,,
191536312,Via Capitano Alberto Melica,residential,True,False,63.329,"LINESTRING (18.0869508 39.9850793, 18.0867266 39.9849412, 18.0863725 39.9847215)",,,,
191694483,Via Don G. Bosco,unclassified,False,True,62.791,"LINESTRING (18.0839251 39.9843342, 18.0832974 39.9846301)",,,,
191694504,Via Gioacchino Rossini,residential,True,False,131.617,"LINESTRING (18.0839251 39.9843342, 18.0851267 39.9850781)",,,,
1190201165,Via Ottaviano,residential,True,False,58.424,"LINESTRING (18.0839251 39.9843342, 18.0835171 39.9847565)",,,,
1190201168,Via Ottaviano,residential,False,False,58.973,"LINESTRING (18.0839251 39.9843342, 18.0843624 39.9839231)",,,,
191694476,Via Benedetto Croce,residential,False,True,291.508,"LINESTRING (18.083501 39.9874405, 18.0856521 39.9854018)",,,,
191694502,Via Martin Luther King,residential,False,False,83.385,"LINESTRING (18.083501 39.9874405, 18.0833764 39.9866967)",,,,
191694506,,residential,False,True,32.603,"LINESTRING (18.083501 39.9874405, 18.0831927 39.9876142)",,,,
191536312,Via Capitano Alberto Melica,residential,True,False,62.241,"LINESTRING (18.0880822 39.9858006, 18.0875323 39.9854321)",,,,
191694496,Via Stampacchia,residential,False,False,96.08,"LINESTRING (18.0880822 39.9858006, 18.0873634 39.9864664)",,,,
191694488,Via Filippo Turati,residential,False,False,128.418,"LINESTRING (18.0846742 39.9854966, 18.0835171 39.9847565)",,,,
191694503,Via Luigi Einaudi,residential,False,False,60.43,"LINESTRING (18.0846742 39.9854966, 18.0851267 39.9850781)",,,,
191694503,Via Luigi Einaudi,residential,False,True,57.292,"LINESTRING (18.0846742 39.9854966, 18.0842451 39.9858933)",,,,
191368969,Via Corsica,residential,True,False,29.355,"LINESTRING (18.0855231 39.9829032, 18.0857655 39.9830908)",,,,
191694479,Via Conte di Torino,residential,False,True,88.248,"LINESTRING (18.0855231 39.9829032, 18.0847739 39.9834512)",,,,
194170572,Via G. Libertini,residential,False,False,101.939,"LINESTRING (18.0855231 39.9829032, 18.0860022 39.9825241, 18.0856527 39.9822419)",,,,
191694486,Via V. Scategni,residential,False,False,131.602,"LINESTRING (18.0843624 39.9839231, 18.0855505 39.9846794)",,,,
191694486,Via V. Scategni,residential,False,True,128.167,"LINESTRING (18.0843624 39.9839231, 18.0831974 39.9831939)",,,,
1190201168,Via Ottaviano,residential,False,False,38.847,"LINESTRING (18.0843624 39.9839231, 18.0846411 39.9836466)",,,,
1190201168,Via Ottaviano,residential,False,True,58.973,"LINESTRING (18.0843624 39.9839231, 18.0839251 39.9843342)",,,,
191694487,Via Sant'Agostino,residential,False,True,48.798,"LINESTRING (18.0858777 39.9861057, 18.0862379 39.9857645)",,,,
191694482,Via Miggiano,residential,False,False,59.661,"LINESTRING (18.0873634 39.9864664, 18.0868219 39.9861262)",,,,
191694482,Via Miggiano,residential,False,True,42.506,"LINESTRING (18.0873634 39.9864664, 18.0877468 39.986711)",,,,
191694496,Via Stampacchia,residential,False,False,61.338,"LINESTRING (18.0873634 39.9864664, 18.0869016 39.9868896)",,,,
191694496,Via Stampacchia,residential,False,True,96.08,"LINESTRING (18.0873634 39.9864664, 18.0880822 39.9858006)",,,,
191694498,Via Francesco Cilea,residential,False,True,46.903,"LINESTRING (18.0831201 39.9851675, 18.0826861 39.984908)",,,,
1190201166,,residential,False,False,2.035,"LINESTRING (18.0831201 39.9851675, 18.0831205 39.9851858)",,,,
