osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,width,junction,bridge,access,tunnel
123923682,True,Via Cesare Battisti,tertiary,False,42.394,"LINESTRING (10.4886208 45.461493, 10.4888546 45.461525, 10.4890427 45.4615318, 10.4891585 45.46152)",,,,,,,,
208408065,False,Via Cesare Battisti,tertiary,False,245.417,"LINESTRING (10.4886208 45.461493, 10.4884165 45.4614099, 10.488149 45.4612319, 10.4879793 45.4610642, 10.487836 45.4609024, 10.4875959 45.4605817, 10.4873761 45.4602152, 10.4871647 45.4597796, 10.4870832 45.459623)",,,,,,,,
288774709,False,Via Montebello,tertiary,False,348.67299999999994,"LINESTRING (10.4826098 45.4571047, 10.4819418 45.4571435, 10.4814691 45.4571867, 10.4813235 45.4572081, 10.4811157 45.4572836, 10.480624 45.4576799, 10.4798576 45.4582543, 10.4796556 45.4583612, 10.4794801 45.4584259, 10.4790616 45.45853, 10.4788956 45.4585682)",,,,,,,,
288774709,False,Via Montebello,tertiary,True,186.12500000000003,"LINESTRING (10.4826098 45.4571047, 10.4834447 45.4570821, 10.483763 45.4570895, 10.4838823 45.4570907, 10.4842041 45.4571053, 10.4843133 45.4571251, 10.4844174 45.4571521, 10.4847203 45.4572808, 10.4849215 45.457329)",,,,,,,,
570678616,False,Strada Provinciale BS668 Lenese,secondary,True,17.401,"LINESTRING (10.486147 45.4568466, 10.4859239 45.4568468)",2,SPBS668,50,6,,,,
299040183,False,Via Filatoio,secondary,False,159.966,"LINESTRING (10.486147 45.4568466, 10.486948 45.4568203, 10.4875465 45.456798, 10.4877797 45.4567874, 10.4880077 45.4567612, 10.4881902 45.45674)",2,SPBS668,50,6,,,,
75476028,True,,secondary,False,11.279,"LINESTRING (10.4886133 45.4567351, 10.4885787 45.4567278, 10.4885491 45.4567132, 10.4885274 45.4566929, 10.4885158 45.4566689)",1,,,2,roundabout,,,
362983929,True,Via Filatoio,secondary,False,33.006,"LINESTRING (10.4886133 45.4567351, 10.4884007 45.4567386, 10.4881902 45.45674)",,SPBS668,50,7,,,,
1156964848,True,Via Marziale Cerutti,tertiary,False,16.73,"LINESTRING (10.4900003 45.4572211, 10.4898948 45.4573521)",2,,50,7,,,,
75476028,True,,secondary,False,3.67,"LINESTRING (10.4885158 45.4566689, 10.4885143 45.4566525, 10.4885177 45.4566361)",1,,,2,roundabout,,,
75476028,True,,secondary,False,2.809,"LINESTRING (10.4886493 45.4567345, 10.4886133 45.4567351)",1,,,2,roundabout,,,
112994182,False,Via Monte Grappa,secondary,False,23.312,"LINESTRING (10.4897275 45.4576105, 10.4895955 45.4577986)",2,,50,7,,,,
362977035,True,Via Monte Grappa,secondary,False,24.813,"LINESTRING (10.4897275 45.4576105, 10.4897848 45.457391)",1,,,,,,,
112994175,True,Via Cesare Battisti,tertiary,False,17.482,"LINESTRING (10.4894827 45.4618275, 10.4894083 45.461823, 10.4893371 45.461807, 10.4892729 45.4617802)",,,50,,roundabout,,,
112994175,True,Via Cesare Battisti,tertiary,False,25.353,"LINESTRING (10.4896206 45.4613849, 10.4897088 45.4614291, 10.489772 45.4614908, 10.4898036 45.4615635)",,,50,,roundabout,,,
208408085,True,,tertiary,False,93.50299999999999,"LINESTRING (10.4896206 45.4613849, 10.4897922 45.4613849, 10.4899 45.4613737, 10.4899698 45.4613407, 10.4900565 45.4613032, 10.4901922 45.4612329, 10.4903109 45.4611528, 10.4903743 45.4611036, 10.4903933 45.4610847, 10.4904412 45.4610305, 10.4904481 45.4609841, 10.4904633 45.4609049)",,,50,,,,,
112994175,True,Via Cesare Battisti,tertiary,False,22.627000000000002,"LINESTRING (10.4891904 45.4617165, 10.4891523 45.4616541, 10.4891414 45.4615867, 10.4891585 45.46152)",,,50,,roundabout,,,
112994192,True,Via Cesare Battisti,tertiary,False,51.494,"LINESTRING (10.4891904 45.4617165, 10.4890181 45.4616446, 10.4887967 45.4615931, 10.4886208 45.461493)",,,,,,,,
1156964847,True,Via Marziale Cerutti,tertiary,False,15.625,"LINESTRING (10.4898566 45.457319, 10.4900003 45.4572211)",2,,50,7,,,,
362977053,True,,secondary,False,4.911,"LINESTRING (10.4898566 45.457319, 10.4898743 45.4573268, 10.4898876 45.4573383, 10.4898948 45.4573521)",1,,,,roundabout,,,
112994175,True,Via Cesare Battisti,tertiary,False,19.506,"LINESTRING (10.4897079 45.4617601, 10.4896418 45.4617957, 10.4895651 45.4618187, 10.4894827 45.4618275)",,,50,,roundabout,,,
208408074,True,,tertiary,False,49.837999999999994,"LINESTRING (10.4897079 45.4617601, 10.4897266 45.4618768, 10.4897326 45.4618994, 10.489911 45.4621806)",,,,,,,,
112994175,True,Via Cesare Battisti,tertiary,False,23.846,"LINESTRING (10.4898036 45.4615635, 10.4898014 45.461635, 10.4897685 45.4617026, 10.4897079 45.4617601)",,,50,,roundabout,,,
362987705,True,Via Quattro Novembre,residential,False,15.561,"LINESTRING (10.4866826 45.4577069, 10.4868821 45.4577059)",,,,,,,,
362994670,False,Via Montebello,tertiary,False,7.914,"LINESTRING (10.4866826 45.4577069, 10.4867104 45.4577342, 10.4867216 45.457771)",,,,,,,,
312634007,False,Via Monte Grappa,secondary,False,179.34499999999997,"LINESTRING (10.489367 45.4599624, 10.4892432 45.459797, 10.4891614 45.4596383, 10.4890902 45.459445, 10.4890418 45.4593059, 10.4890009 45.4590955, 10.4890034 45.4589099, 10.4890514 45.4587229, 10.4891237 45.4585388, 10.4891886 45.4584111)",2,,50,7,,,,
312634007,False,Via Monte Grappa,secondary,True,60.602000000000004,"LINESTRING (10.489367 45.4599624, 10.4894427 45.4600435, 10.4896223 45.4602445, 10.4898537 45.4603791)",2,,50,7,,,,
"[570678603, 570678605]",False,,residential,True,226.649,"LINESTRING (10.489367 45.4599624, 10.4892069 45.4599999, 10.4886824 45.4600167, 10.48854 45.460024, 10.4884785 45.4600214, 10.4884455 45.4599984, 10.4882599 45.4597199, 10.4881669 45.4595629, 10.4880087 45.459227, 10.4879178 45.4590365, 10.4878007 45.4588806, 10.4876432 45.4587549)",2,,,,,,,
265699401,False,via Salmister,residential,True,102.43,"LINESTRING (10.4876432 45.4587549, 10.488084 45.4585195, 10.4884026 45.4583565, 10.4885348 45.4582951, 10.4886483 45.4582305, 10.4886871 45.4581982)",2,,,,,,,
"[570678603, 570678605]",False,,residential,False,226.64900000000003,"LINESTRING (10.4876432 45.4587549, 10.4878007 45.4588806, 10.4879178 45.4590365, 10.4880087 45.459227, 10.4881669 45.4595629, 10.4882599 45.4597199, 10.4884455 45.4599984, 10.4884785 45.4600214, 10.48854 45.460024, 10.4886824 45.4600167, 10.4892069 45.4599999, 10.489367 45.4599624)",2,,,,,,,
906097675,False,via Salmister,unclassified,False,60.785000000000004,"LINESTRING (10.4876432 45.4587549, 10.4875298 45.4588001, 10.4872072 45.4589859, 10.4870643 45.4590591, 10.4870207 45.4590821)",,,,,,,,
265699401,False,via Salmister,residential,False,102.43,"LINESTRING (10.4886871 45.4581982, 10.4886483 45.4582305, 10.4885348 45.4582951, 10.4884026 45.4583565, 10.488084 45.4585195, 10.4876432 45.4587549)",2,,,,,,,
265699402,True,,residential,False,32.789,"LINESTRING (10.4886871 45.4581982, 10.4886949 45.4581343, 10.4886898 45.4580779, 10.4886703 45.4580093, 10.4885952 45.4579193)",1,,,,,,,
903745620,False,,residential,True,23.887999999999998,"LINESTRING (10.4886871 45.4581982, 10.4887479 45.4581324, 10.4888162 45.4580487, 10.488845 45.4580142)",2,,,,,,,
329581904,False,Via Quattro Novembre,residential,False,7.009,"LINESTRING (10.4889234 45.458045, 10.488845 45.4580142)",,,,,,,,
114924364,True,Via Quattro Novembre,residential,False,31.492,"LINESTRING (10.4889234 45.458045, 10.4891656 45.4580727, 10.4893166 45.4581062)",1,,,,,,,
441640550,True,,tertiary,False,51.553,"LINESTRING (10.489911 45.4621806, 10.4895927 45.4619216, 10.4894827 45.4618275)",,,,,,,,
362983924,False,Via Piave,secondary,True,55.532,"LINESTRING (10.4891257 45.4568738, 10.4893959 45.4570522, 10.489646 45.4572147)",2,,50,7,,,,
362984628,True,Via Piave,secondary,False,40.43,"LINESTRING (10.4891257 45.4568738, 10.4888762 45.4567827, 10.4886493 45.4567345)",1,,50,7,,,,
363002088,True,,residential,False,30.297,"LINESTRING (10.4782111 45.464845, 10.4783647 45.4649306, 10.4785377 45.4649895)",,,30,,,,,
363008744,False,Via del Santuario,tertiary,True,13.957999999999998,"LINESTRING (10.4782111 45.464845, 10.4782518 45.4648965, 10.478266 45.4649624)",,,50,,,,,
112994175,True,Via Cesare Battisti,tertiary,False,44.053,"LINESTRING (10.4891585 45.46152, 10.4892008 45.461461, 10.489265 45.4614127, 10.4893459 45.4613789, 10.489437 45.4613624, 10.4895311 45.4613644, 10.4896206 45.4613849)",,,50,,roundabout,,,
903136121,False,Piazzale Gramsci,tertiary,True,4.478,"LINESTRING (10.4865118 45.4593251, 10.4865692 45.459326)",,,,,,,,
160230805,True,Via Barzoni,residential,False,94.569,"LINESTRING (10.4865118 45.4593251, 10.4865196 45.4594082, 10.4865454 45.459453, 10.4866442 45.4595989, 10.4866484 45.4596231, 10.4866529 45.4596581, 10.4866287 45.4597157, 10.4863903 45.4601203)",1,,40,,,,,
558930504,True,Corso Giuseppe Garibaldi,tertiary,False,72.92,"LINESTRING (10.4865118 45.4593251, 10.4864421 45.459332, 10.4855986 45.459465)",,,,,,,,
558930504,True,Corso Giuseppe Garibaldi,tertiary,False,114.991,"LINESTRING (10.4827642 45.4599046, 10.4813225 45.4601211)",,,,,,,,
160233055,True,Via Pozzolo,residential,False,78.872,"LINESTRING (10.4827642 45.4599046, 10.4827796 45.4598456, 10.4827897 45.4596072, 10.4828304 45.4594396, 10.482961 45.4592169)",,,,,,,,
160226904,True,Via Gerardi,residential,False,53.514,"LINESTRING (10.4847082 45.4596092, 10.4847516 45.4591289)",,,,,,,,
558930504,True,Corso Giuseppe Garibaldi,tertiary,False,86.589,"LINESTRING (10.4847082 45.4596092, 10.4836237 45.4597758)",,,,,,,,
362997586,False,,residential,True,13.019,"LINESTRING (10.4846072 45.4608705, 10.4846298 45.4609865)",,,,,,,,
"[1222473718, 160226903]",True,Via Tarello,residential,False,76.86699999999999,"LINESTRING (10.4846072 45.4608705, 10.4846196 45.4607297, 10.4846388 45.460481, 10.4846621 45.4601803)",,,,,,,,
362997585,False,Via Repubblica,residential,False,35.647,"LINESTRING (10.4849527 45.461387, 10.4846871 45.4616479)",,,30,,,,,
129875099,True,,residential,False,33.943,"LINESTRING (10.4849527 45.461387, 10.4849048 45.4613718, 10.4847403 45.461297, 10.4846528 45.4611814)",,,,,,,,
"[570678609, 288774708]",True,Via Montebello,tertiary,False,147.73,"LINESTRING (10.4849215 45.457329, 10.4851146 45.4573421, 10.4853712 45.4573341, 10.4856416 45.4573458, 10.4858494 45.4573955, 10.4860802 45.4574841, 10.4863791 45.4576314, 10.4864844 45.4576702, 10.4865797 45.4576926, 10.4866826 45.4577069)",,,,,,,,
288774709,False,Via Montebello,tertiary,False,186.125,"LINESTRING (10.4849215 45.457329, 10.4847203 45.4572808, 10.4844174 45.4571521, 10.4843133 45.4571251, 10.4842041 45.4571053, 10.4838823 45.4570907, 10.483763 45.4570895, 10.4834447 45.4570821, 10.4826098 45.4571047)",,,,,,,,
160226899,True,Via Gerardi,residential,False,85.025,"LINESTRING (10.4846709 45.4583787, 10.4847463 45.4584851, 10.4847695 45.4585546, 10.4847609 45.4587285, 10.4847516 45.4591289)",,,,,,,,
903347124,True,Via Barzoni,residential,False,39.138,"LINESTRING (10.4862977 45.4601963, 10.4860048 45.4604821)",1,,40,,,,,
160230808,True,Via Gaspari,residential,False,71.607,"LINESTRING (10.4846621 45.4601803, 10.4855797 45.4601586)",,,,,,,,
1222473718,True,Via Tarello,residential,False,63.605,"LINESTRING (10.4846621 45.4601803, 10.4847082 45.4596092)",,,,,,,,
160227137,False,Via San Giuseppe,residential,True,71.234,"LINESTRING (10.4826961 45.4602061, 10.4836092 45.4601915)",,,,,,,,
160233005,True,Via Sorattino,residential,False,33.943,"LINESTRING (10.4826961 45.4602061, 10.4827642 45.4599046)",,,40,,,,,
"[562016905, 562016906]",True,Via Repubblica,residential,False,66.857,"LINESTRING (10.4854744 45.4609111, 10.4852505 45.4610883, 10.4849527 45.461387)",,,,,,,,
160233018,False,Via degli Artigiani,residential,False,136.883,"LINESTRING (10.4813209 45.4649459, 10.4813661 45.4646126, 10.4814138 45.4642853, 10.4814254 45.464152, 10.4814332 45.4640552, 10.4814257 45.4640036, 10.4813466 45.4639667, 10.4810436 45.4639172)",,,30,,,,,
363002085,False,,residential,False,38.314,"LINESTRING (10.4813209 45.4649459, 10.4816209 45.4648941, 10.4817837 45.4648365)",,,30,,,,,
363002085,False,,residential,True,107.2,"LINESTRING (10.4813209 45.4649459, 10.4810648 45.4649445, 10.4810124 45.4649483, 10.4802051 45.4650063, 10.4799523 45.4650256)",,,30,,,,,
112994182,False,Via Monte Grappa,secondary,True,23.312,"LINESTRING (10.4895955 45.4577986, 10.4897275 45.4576105)",2,,50,7,,,,
"[582060562, 112994182, 75476055]",False,Via Monte Grappa,secondary,"[False, True]",39.42100000000001,"LINESTRING (10.4895955 45.4577986, 10.4895773 45.4578254, 10.4894331 45.4580169, 10.4893612 45.4581127)","['1', '2']",,50,7,,yes,,
146019323,False,Via Lazzaretto,residential,False,78.22200000000001,"LINESTRING (10.4895955 45.4577986, 10.4902069 45.4580146, 10.4903675 45.4580679, 10.4905023 45.4580961)",,,,,,,,
146019323,False,Via Lazzaretto,residential,True,78.222,"LINESTRING (10.4905023 45.4580961, 10.4903675 45.4580679, 10.4902069 45.4580146, 10.4895955 45.4577986)",,,,,,,,
160225826,True,Via Monte Grappa,secondary,False,2.262,"LINESTRING (10.4893003 45.4581736, 10.4892893 45.458167, 10.4892813 45.4581585)",1,,30,3,roundabout,,,
160225826,True,Via Monte Grappa,secondary,False,2.082,"LINESTRING (10.4893254 45.4581795, 10.4893123 45.4581777, 10.4893003 45.4581736)",1,,30,3,roundabout,,,
329581909,True,Via Monte Grappa,secondary,False,28.015,"LINESTRING (10.4893254 45.4581795, 10.4892314 45.4583656, 10.4891886 45.4584111)",2,,50,7,,,,
"[903136121, 160225828]",False,Piazzale Gramsci,tertiary,False,55.827,"LINESTRING (10.4870832 45.459623, 10.4870154 45.4595274, 10.4869665 45.4594769, 10.4868988 45.4594123, 10.4868069 45.4593628, 10.4867267 45.4593408, 10.4866338 45.4593249, 10.4865692 45.459326)",,,,,,,,
208408065,False,Via Cesare Battisti,tertiary,True,245.41700000000003,"LINESTRING (10.4870832 45.459623, 10.4871647 45.4597796, 10.4873761 45.4602152, 10.4875959 45.4605817, 10.487836 45.4609024, 10.4879793 45.4610642, 10.488149 45.4612319, 10.4884165 45.4614099, 10.4886208 45.461493)",,,,,,,,
558930503,False,Via Borgo Clio,tertiary,True,184.46900000000002,"LINESTRING (10.4870832 45.459623, 10.487114 45.4595698, 10.4871099 45.4595029, 10.4870532 45.4593719, 10.4869439 45.4591329, 10.4869226 45.4590619, 10.4869105 45.4589691, 10.4868803 45.4584622, 10.4868327 45.4582331, 10.4867852 45.4580609, 10.4867616 45.4579963)",,,,,,,,
160225826,True,Via Monte Grappa,secondary,False,3.657,"LINESTRING (10.4893166 45.4581062, 10.4893322 45.4581052, 10.4893475 45.4581075, 10.4893612 45.4581127)",1,,30,3,roundabout,,,
160225826,True,Via Monte Grappa,secondary,False,10.568000000000001,"LINESTRING (10.4893612 45.4581127, 10.4893721 45.4581205, 10.4893792 45.4581302, 10.4893821 45.4581409, 10.4893805 45.4581517, 10.4893744 45.4581617, 10.4893645 45.4581701, 10.4893515 45.4581761, 10.4893388 45.458179, 10.4893254 45.4581795)",1,,30,3,roundabout,,,
"[582060562, 112994182, 75476055]",False,Via Monte Grappa,secondary,"[False, True]",39.42100000000001,"LINESTRING (10.4893612 45.4581127, 10.4894331 45.4580169, 10.4895773 45.4578254, 10.4895955 45.4577986)","['1', '2']",,50,7,,yes,,
160226901,True,Via Zambelli,residential,False,69.687,"LINESTRING (10.4847516 45.4591289, 10.4849966 45.459086, 10.485623 45.4589907)",,,,,,,,
160226905,True,Via Zambelli,residential,False,89.73599999999999,"LINESTRING (10.4847516 45.4591289, 10.4845081 45.4591646, 10.4842993 45.4591921, 10.4840922 45.4592107, 10.4836126 45.4592319)",,,,,,,,
"[160226906, 160226907]",True,Via Girelli,residential,False,149.55599999999998,"LINESTRING (10.4856337 45.4585521, 10.4856389 45.4583239, 10.4856573 45.458047, 10.485645 45.4579824, 10.4856078 45.4579589, 10.4855512 45.4579551, 10.485491 45.4579713, 10.485336 45.4580446, 10.4851 45.4581562, 10.4847184 45.4583377)",,,,,,,,
160226908,True,Via Noce,residential,False,115.474,"LINESTRING (10.4865984 45.4588496, 10.4864661 45.4584264, 10.486422 45.4584111, 10.4859821 45.4584845, 10.4856337 45.4585521)",,,,,,,,
362994887,True,Via Nazario Sauro,residential,False,53.666,"LINESTRING (10.4865984 45.4588496, 10.486613 45.4589193, 10.4866073 45.4590333, 10.486548 45.4592433, 10.4865692 45.459326)",,,30,,,,,
299060062,False,Via Roma,tertiary,False,4.924,"LINESTRING (10.4813225 45.4601211, 10.4812638 45.4601374)",2,,50,8,,,,
