osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,junction
224961602,False,2,SP50,Via Santa Fosca,secondary,50,False,21.838,"LINESTRING (11.5458143 45.6398934, 11.5459481 45.6398915, 11.5459877 45.6398906, 11.546095 45.6398865)",,
1211521169,False,2,,Via Gaetano Rossi,tertiary,30,False,21.023000000000003,"LINESTRING (11.5458143 45.6398934, 11.5458696 45.6398072, 11.545925 45.6397209)",,
185945427,False,2,,Via Gaetano Rossi,tertiary,30,False,102.919,"LINESTRING (11.5470549 45.6383137, 11.5463906 45.6391143)",,
47356782,False,,,Via Monte Ortigara,residential,,False,129.54,"LINESTRING (11.5470549 45.6383137, 11.5468825 45.6382794, 11.5464029 45.6381317, 11.5459641 45.6379573, 11.5456661 45.637714)",,
"[448050928, 1158923428, 1237626644, 44957342]",False,2,,Via Gaetano Rossi,tertiary,30,True,233.23700000000002,"LINESTRING (11.5470549 45.6383137, 11.547102 45.6382582, 11.5471767 45.6381667, 11.5472812 45.6380384, 11.5474704 45.6378091, 11.5475414 45.6377237, 11.5476227 45.637626, 11.5476792 45.6375719, 11.5477308 45.6375284, 11.5480379 45.6373195, 11.5485423 45.6370026, 11.5488695 45.6367961, 11.5488943 45.6367804, 11.5489268 45.6367553, 11.5489659 45.636725)",,
50633327,True,1,,Via Gaetano Rossi,tertiary,30,False,17.225,"LINESTRING (11.5489659 45.636725, 11.5490285 45.6365764)",,
"[448050928, 1158923428, 1237626644, 44957342]",False,2,,Via Gaetano Rossi,tertiary,30,False,233.23700000000002,"LINESTRING (11.5489659 45.636725, 11.5489268 45.6367553, 11.5488943 45.6367804, 11.5488695 45.6367961, 11.5485423 45.6370026, 11.5480379 45.6373195, 11.5477308 45.6375284, 11.5476792 45.6375719, 11.5476227 45.637626, 11.5475414 45.6377237, 11.5474704 45.6378091, 11.5472812 45.6380384, 11.5471767 45.6381667, 11.547102 45.6382582, 11.5470549 45.6383137)",,
44957350,False,,SP86,Via Guglielmo Marconi,tertiary,,True,89.78,"LINESTRING (11.5512331 45.6311348, 11.5511467 45.6315964, 11.5510813 45.6319352)",,
169231724,False,,,Via San Francesco,residential,,False,131.95000000000002,"LINESTRING (11.5512331 45.6311348, 11.5512995 45.6311389, 11.5524552 45.6311693, 11.5529285 45.6311845)",,
96383514,False,,,Via Rinaldo Arnaldi,tertiary,,True,29.201,"LINESTRING (11.5488132 45.6349673, 11.5487436 45.6351023, 11.5487335 45.6352212)",,
