osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,access,junction,tunnel
74695083,Via Cesare Battisti,residential,True,False,110.75399999999999,"LINESTRING (18.0512562 40.2741404, 18.0516025 40.2736599, 18.0518901 40.2733203, 18.0519229 40.2732849)",,,,,
74695062,Via Giuseppe Di Vagno,residential,False,True,47.801,"LINESTRING (18.0540335 40.2728775, 18.0535115 40.2727157)",,,,,
74695075,Via Nazario Sauro,residential,False,False,90.257,"LINESTRING (18.0540335 40.2728775, 18.0544271 40.2721234)",,,,,
74695075,Via Nazario Sauro,residential,False,True,121.586,"LINESTRING (18.0540335 40.2728775, 18.0534655 40.2738814)",,,,,
74695062,Via Giuseppe Di Vagno,residential,False,False,186.582,"LINESTRING (18.0540335 40.2728775, 18.0545524 40.273053, 18.0546986 40.2742929)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,False,52.843,"LINESTRING (18.0497176 40.273447, 18.0492558 40.2731281)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,True,51.528,"LINESTRING (18.0497176 40.273447, 18.0501814 40.2737462)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,False,68.211,"LINESTRING (18.0520048 40.2743642, 18.0512562 40.2741404)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,True,20.936,"LINESTRING (18.0520048 40.2743642, 18.0522315 40.2744386)",,,,,
286640002,Via Armando Diaz,residential,True,False,50.237,"LINESTRING (18.0501814 40.2737462, 18.0498326 40.2741113)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,False,51.528,"LINESTRING (18.0501814 40.2737462, 18.0497176 40.273447)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,True,77.043,"LINESTRING (18.0501814 40.2737462, 18.0504944 40.273893, 18.0509919 40.2740546)",,,,,
74695053,Via Re Galantuomo,tertiary,False,True,24.959,"LINESTRING (18.0474237 40.2740132, 18.0471371 40.2740639)",,,,,
287015204,Piazza Antonio Venturi,residential,True,False,40.204,"LINESTRING (18.0474237 40.2740132, 18.047549 40.2743619)",,,,,
74695053,Via Re Galantuomo,tertiary,False,False,33.643,"LINESTRING (18.0474237 40.2740132, 18.0477338 40.273934, 18.0477972 40.2739122)",,,,,
74695051,Via IV Novembre,residential,True,False,123.174,"LINESTRING (18.0530016 40.272555, 18.0524397 40.2735764)",,,,,
74695062,Via Giuseppe Di Vagno,residential,False,False,46.805,"LINESTRING (18.0530016 40.272555, 18.0535115 40.2727157)",,,,,
74695062,Via Giuseppe Di Vagno,residential,False,False,63.686,"LINESTRING (18.0546986 40.2742929, 18.0547831 40.274862)",,,,,
74695066,,residential,False,True,114.182,"LINESTRING (18.0546986 40.2742929, 18.0534655 40.2738814)",,,,,
74695062,Via Giuseppe Di Vagno,residential,False,True,186.582,"LINESTRING (18.0546986 40.2742929, 18.0545524 40.273053, 18.0540335 40.2728775)",,,,,
182584367,Piazza Umberto I,tertiary,True,False,13.872,"LINESTRING (18.0486428 40.2727047, 18.0486567 40.2725804)",,,,,
74695053,Via Re Galantuomo,tertiary,False,True,56.259,"LINESTRING (18.0486428 40.2727047, 18.0486163 40.272781, 18.0484731 40.2731938)",,,,,
286905061,Via Magistrato Cosimo Mariano,tertiary,True,False,70.151,"LINESTRING (18.0486428 40.2727047, 18.0487351 40.2727685, 18.0492558 40.2731281)",,,,,
287050162,Via Maggiore Pietro Toselli,residential,False,True,92.81,"LINESTRING (18.0549286 40.2744569, 18.0560185 40.2743849)",,,,,
287055585,Via Amatore Sciesa,residential,False,True,64.344,"LINESTRING (18.0549286 40.2744569, 18.0550138 40.2750319)",,,,,
287055585,Via Amatore Sciesa,residential,False,False,102.32,"LINESTRING (18.0549286 40.2744569, 18.0548716 40.2738484, 18.0552749 40.2738097)",,,,,
77472160,via Dante Alighieri,residential,False,False,61.557,"LINESTRING (18.0531613 40.2719609, 18.0526421 40.2715742)",,,,,
286621543,Via Antonio Quarta,tertiary,False,False,18.624,"LINESTRING (18.0531613 40.2719609, 18.0533626 40.2718941)",,,,,
286621543,Via Antonio Quarta,tertiary,False,True,17.758,"LINESTRING (18.0531613 40.2719609, 18.0529697 40.2720252)",,,,,
455727269,Piazza Umberto I,tertiary,True,False,83.791,"LINESTRING (18.0492366 40.2716545, 18.0491511 40.271794, 18.0489613 40.2721034, 18.0488682 40.2722683, 18.0488276 40.2723403)",,,,,
455727269,Piazza Umberto I,tertiary,True,False,18.999,"LINESTRING (18.0488006 40.2723881, 18.048721 40.2725478)",,,,,
286621540,Via Antonio Quarta,residential,True,False,103.90899999999999,"LINESTRING (18.0488006 40.2723881, 18.0488888 40.2723826, 18.0497003 40.2723443, 18.0500219 40.272369)",,,,,
182582692,via Martiri del Risorgimento,tertiary,False,True,85.716,"LINESTRING (18.0555923 40.2712401, 18.0557433 40.2704779)",,,,,
232381726,Via Pietro Maroncelli,residential,True,False,70.251,"LINESTRING (18.0555923 40.2712401, 18.0556897 40.2718675)",,,,,
"[286927681, 286621543]","['Via Antonio Quarta', 'Via Grottella']",tertiary,False,True,202.69400000000002,"LINESTRING (18.0555923 40.2712401, 18.0549032 40.2714431, 18.0544793 40.2715795, 18.0540214 40.2717085, 18.0533626 40.2718941)",,,,,
182584372,Via Pietro Mascagni,residential,True,False,54.548,"LINESTRING (18.0501467 40.2723805, 18.0503708 40.2719207)",,,,,
286621540,Via Antonio Quarta,residential,True,False,58.284,"LINESTRING (18.0501467 40.2723805, 18.0508287 40.2724436)",,,,,
74695065,Via Silvio Pellico,residential,False,False,59.564,"LINESTRING (18.0549274 40.271548, 18.0550049 40.2720804)",,,,,
74695051,Via IV Novembre,residential,True,False,79.616,"LINESTRING (18.0533626 40.2718941, 18.0530016 40.272555)",,,,,
286621543,Via Antonio Quarta,tertiary,False,True,18.624,"LINESTRING (18.0533626 40.2718941, 18.0531613 40.2719609)",,,,,
"[286927681, 286621543]","['Via Antonio Quarta', 'Via Grottella']",tertiary,False,False,202.69400000000002,"LINESTRING (18.0533626 40.2718941, 18.0540214 40.2717085, 18.0544793 40.2715795, 18.0549032 40.2714431, 18.0555923 40.2712401)",,,,,
74695053,Via Re Galantuomo,tertiary,False,False,32.438,"LINESTRING (18.0480489 40.2737982, 18.0481753 40.273694, 18.0482743 40.2735647)",,,,,
74695053,Via Re Galantuomo,tertiary,False,True,24.848,"LINESTRING (18.0480489 40.2737982, 18.0479293 40.2738569, 18.0477972 40.2739122)",,,,,
74695051,Via IV Novembre,residential,True,False,95.052,"LINESTRING (18.0524397 40.2735764, 18.0520048 40.2743642)",,,,,
74695066,,residential,False,False,50.296,"LINESTRING (18.0524397 40.2735764, 18.0529921 40.2737406)",,,,,
74695084,Via Oronzo Quarta,residential,True,False,146.063,"LINESTRING (18.0508287 40.2724436, 18.0497176 40.273447)",,,,,
286621543,Via Antonio Quarta,tertiary,False,False,58.469,"LINESTRING (18.0508287 40.2724436, 18.0515071 40.272351)",,,,,
74695066,,residential,False,False,114.182,"LINESTRING (18.0534655 40.2738814, 18.0546986 40.2742929)",,,,,
74695066,,residential,False,True,43.106,"LINESTRING (18.0534655 40.2738814, 18.0529921 40.2737406)",,,,,
74695075,Via Nazario Sauro,residential,False,False,121.586,"LINESTRING (18.0534655 40.2738814, 18.0540335 40.2728775)",,,,,
74695075,Via Nazario Sauro,residential,False,True,57.623,"LINESTRING (18.0534655 40.2738814, 18.0532016 40.2743589)",,,,,
287050162,Via Maggiore Pietro Toselli,residential,False,False,92.81,"LINESTRING (18.0560185 40.2743849, 18.0549286 40.2744569)",,,,,
74695053,Via Re Galantuomo,tertiary,False,False,154.098,"LINESTRING (18.0453379 40.2741972, 18.0458786 40.2742008, 18.0460982 40.2742002, 18.0463465 40.274185, 18.0469157 40.2741088, 18.0471371 40.2740639)",,,,,
74695053,Via Re Galantuomo,tertiary,False,True,14.505,"LINESTRING (18.0453379 40.2741972, 18.0452186 40.2742044, 18.0451683 40.2742121)",,,,,
74695075,Via Nazario Sauro,residential,False,True,90.257,"LINESTRING (18.0544271 40.2721234, 18.0540335 40.2728775)",,,,,
77472160,via Dante Alighieri,residential,False,False,61.782,"LINESTRING (18.0516355 40.2708594, 18.0511116 40.2704735)",,,,,
77472160,via Dante Alighieri,residential,False,True,58.108,"LINESTRING (18.0516355 40.2708594, 18.0521282 40.2712224)",,,,,
77472161,,residential,False,False,88.518,"LINESTRING (18.0516355 40.2708594, 18.0523547 40.2702827)",,,,,
77472160,via Dante Alighieri,residential,False,True,40.71,"LINESTRING (18.0507664 40.2702192, 18.0511116 40.2704735)",,,,,
287104745,via Roma,tertiary,False,False,22.506,"LINESTRING (18.0507664 40.2702192, 18.0505955 40.270374)",,,,,
287104745,via Roma,tertiary,False,True,88.693,"LINESTRING (18.0507664 40.2702192, 18.0514429 40.2696111)",,,,,
182584375,,residential,True,False,42.896,"LINESTRING (18.0499786 40.2709623, 18.0495899 40.2707156)",,,,,
286438636,via Tenente Giuseppe Colaci,tertiary,True,False,99.44800000000001,"LINESTRING (18.0499786 40.2709623, 18.0496719 40.2712368, 18.0492366 40.2716545)",,,,,
77472168,via Milano,residential,False,False,39.396,"LINESTRING (18.0500293 40.2698834, 18.0497189 40.2696199)",,,,,
77472168,via Milano,residential,False,True,72.688,"LINESTRING (18.0500293 40.2698834, 18.0505955 40.270374)",,,,,
77472169,via Palermo,residential,False,False,104.659,"LINESTRING (18.0500293 40.2698834, 18.0508613 40.2691885)",,,,,
77472160,via Dante Alighieri,residential,False,False,58.108,"LINESTRING (18.0521282 40.2712224, 18.0516355 40.2708594)",,,,,
77472160,via Dante Alighieri,residential,False,True,58.576,"LINESTRING (18.0521282 40.2712224, 18.0526421 40.2715742)",,,,,
286930046,Via Sergente Maggiore G. Nestola,residential,True,False,78.014,"LINESTRING (18.0521282 40.2712224, 18.0527638 40.2707154)",,,,,
77472161,,residential,False,False,129.585,"LINESTRING (18.0523547 40.2702827, 18.053418 40.2694461)",,,,,
77472161,,residential,False,True,88.518,"LINESTRING (18.0523547 40.2702827, 18.0516355 40.2708594)",,,,,
286930044,Via Galileo Galilei,residential,False,False,107.524,"LINESTRING (18.0523547 40.2702827, 18.0514429 40.2696111)",,,,,
"[182584361, 286930044]","['Via Sergente Maggiore G. Nestola', 'Via Galileo Galilei']",residential,False,True,161.292,"LINESTRING (18.0523547 40.2702827, 18.0528488 40.2706447, 18.0529583 40.2705667, 18.0536807 40.2699683)",,,,,
77472163,Via Puglia,residential,False,False,82.872,"LINESTRING (18.0461615 40.2677922, 18.0471349 40.2677306)",,,,,
218454884,Via Messapia,residential,False,False,67.852,"LINESTRING (18.0461615 40.2677922, 18.0460936 40.2671842)",,,,,
218454884,Via Messapia,residential,False,True,82.338,"LINESTRING (18.0461615 40.2677922, 18.046236 40.2685305)",,,,,
77472161,,residential,False,True,129.585,"LINESTRING (18.053418 40.2694461, 18.0523547 40.2702827)",,,,,
74437184,via Trento,residential,False,False,101.87,"LINESTRING (18.0497189 40.2696199, 18.05053 40.2689444)",,,,,
77472168,via Milano,residential,False,True,39.396,"LINESTRING (18.0497189 40.2696199, 18.0500293 40.2698834)",,,,,
77472168,via Milano,residential,False,False,72.688,"LINESTRING (18.0505955 40.270374, 18.0500293 40.2698834)",,,,,
286438636,via Tenente Giuseppe Colaci,tertiary,True,False,47.977,"LINESTRING (18.0505955 40.270374, 18.0502437 40.2707118)",,,,,
287104745,via Roma,tertiary,False,True,22.506,"LINESTRING (18.0505955 40.270374, 18.0507664 40.2702192)",,,,,
182580304,Via Eritrea,residential,False,False,67.791,"LINESTRING (18.0508349 40.2753675, 18.050513 40.2759255)",,,,,
182580304,Via Eritrea,residential,False,True,60.8,"LINESTRING (18.0508349 40.2753675, 18.0510967 40.2748585)",,,,,
182580353,Via Carlo Del Prete,residential,True,False,58.928,"LINESTRING (18.0508349 40.2753675, 18.0514625 40.2755946)",,,,,
286640002,Via Armando Diaz,residential,True,False,83.879,"LINESTRING (18.0490997 40.2748794, 18.0485177 40.2754892)",,,,,
"[182580312, 182584938]","['Via Don Rosario Trono', 'Via Don Rosario Trno']",residential,False,False,135.885,"LINESTRING (18.0490997 40.2748794, 18.0486968 40.2746489, 18.0481097 40.274313, 18.0477488 40.2743509)",,,,,
182580304,Via Eritrea,residential,False,True,67.791,"LINESTRING (18.050513 40.2759255, 18.0508349 40.2753675)",,,,,
182580334,Via Maggiore Francesco Baracca,residential,False,False,87.424,"LINESTRING (18.050513 40.2759255, 18.0495662 40.2756151)",,,,,
182580334,Via Maggiore Francesco Baracca,residential,False,True,58.321,"LINESTRING (18.050513 40.2759255, 18.0511433 40.2761349)",,,,,
287018021,Via Goffredo Mameli,residential,True,False,125.178,"LINESTRING (18.0544773 40.2759814, 18.0531308 40.275521)",,,,,
182580303,,residential,False,False,37.171,"LINESTRING (18.0544773 40.2759814, 18.0544317 40.2760688, 18.0547214 40.2761629)",,,,,
182580303,,residential,False,True,32.153,"LINESTRING (18.0544773 40.2759814, 18.0545122 40.2759139, 18.0547804 40.2759849)",,,,,
286640000,Via Mogadiscio,residential,True,False,98.61699999999999,"LINESTRING (18.0480221 40.2760084, 18.0477695 40.2758669, 18.0470851 40.2754835)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,True,24.368,"LINESTRING (18.0509919 40.2740546, 18.0512562 40.2741404)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,False,77.043,"LINESTRING (18.0509919 40.2740546, 18.0504944 40.273893, 18.0501814 40.2737462)",,,,,
182580351,Via Principe di Piemonte,residential,False,False,62.567,"LINESTRING (18.0528358 40.2760367, 18.0531308 40.275521)",,,,,
182580351,Via Principe di Piemonte,residential,False,False,78.56,"LINESTRING (18.0531308 40.275521, 18.0534588 40.2748603)",,,,,
182580351,Via Principe di Piemonte,residential,False,True,62.567,"LINESTRING (18.0531308 40.275521, 18.0528358 40.2760367)",,,,,
287018021,Via Goffredo Mameli,residential,True,False,118.266,"LINESTRING (18.0531308 40.275521, 18.0518568 40.2750892)",,,,,
182580351,Via Principe di Piemonte,residential,False,True,78.56,"LINESTRING (18.0534588 40.2748603, 18.0531308 40.275521)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,False,41.825,"LINESTRING (18.0534588 40.2748603, 18.0530155 40.2746957)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,True,137.953,"LINESTRING (18.0534588 40.2748603, 18.0543851 40.2752044, 18.0548804 40.2754571)",,,,,
182580302,Via Po,residential,False,False,65.9,"LINESTRING (18.0511433 40.2761349, 18.0514625 40.2755946)",,,,,
182580334,Via Maggiore Francesco Baracca,residential,False,False,58.321,"LINESTRING (18.0511433 40.2761349, 18.050513 40.2759255)",,,,,
182580352,Via Luigi Cadorna,residential,False,True,27.264,"LINESTRING (18.0491464 40.2748305, 18.0494041 40.274977)",,,,,
286640002,Via Armando Diaz,residential,True,False,6.728,"LINESTRING (18.0491464 40.2748305, 18.0490997 40.2748794)",,,,,
182580306,Via Massaua,residential,False,False,18.433,"LINESTRING (18.0500302 40.2751199, 18.0499041 40.2752549)",,,,,
182580333,Via dei Domenicani,residential,True,False,91.4,"LINESTRING (18.0500302 40.2751199, 18.0503923 40.2752236, 18.0506578 40.2747372)",,,,,
182580322,Via XX Settembre,residential,False,True,91.302,"LINESTRING (18.0494041 40.274977, 18.0487701 40.2756405)",,,,,
182580352,Via Luigi Cadorna,residential,False,False,27.264,"LINESTRING (18.0494041 40.274977, 18.0491464 40.2748305)",,,,,
182580352,Via Luigi Cadorna,residential,False,True,52.48,"LINESTRING (18.0494041 40.274977, 18.0499041 40.2752549)",,,,,
287018020,Via XX Settembre,residential,True,False,126.02499999999999,"LINESTRING (18.0494041 40.274977, 18.0500876 40.2742511, 18.0498326 40.2741113)",,,,,
287015198,,residential,False,True,21.558,"LINESTRING (18.0470851 40.2754835, 18.0472494 40.2753356)",,,,,
287034238,Via Adua,residential,True,False,94.923,"LINESTRING (18.0470851 40.2754835, 18.0463904 40.2761527)",,,,,
286640000,Via Mogadiscio,residential,True,False,216.406,"LINESTRING (18.0470851 40.2754835, 18.0453718 40.2744922, 18.0453292 40.2744475, 18.0453379 40.2741972)",,,,,
286927774,Via Maggiore Giuseppe Galliano,residential,False,False,20.416,"LINESTRING (18.0547804 40.2759849, 18.0547214 40.2761629)",,,,,
286927774,Via Maggiore Giuseppe Galliano,residential,False,True,59.299,"LINESTRING (18.0547804 40.2759849, 18.0548804 40.2754571)",,,,,
182580303,,residential,False,False,32.153,"LINESTRING (18.0547804 40.2759849, 18.0545122 40.2759139, 18.0544773 40.2759814)",,,,,
182580333,Via dei Domenicani,residential,True,False,81.021,"LINESTRING (18.0506578 40.2747372, 18.0509919 40.2740546)",,,,,
182580306,Via Massaua,residential,False,False,49.254,"LINESTRING (18.0499041 40.2752549, 18.0495662 40.2756151)",,,,,
182580306,Via Massaua,residential,False,True,18.433,"LINESTRING (18.0499041 40.2752549, 18.0500302 40.2751199)",,,,,
182580352,Via Luigi Cadorna,residential,False,False,52.48,"LINESTRING (18.0499041 40.2752549, 18.0494041 40.274977)",,,,,
182580304,Via Eritrea,residential,False,False,60.8,"LINESTRING (18.0510967 40.2748585, 18.0508349 40.2753675)",,,,,
287018021,Via Goffredo Mameli,residential,True,False,39.602,"LINESTRING (18.0510967 40.2748585, 18.0506578 40.2747372)",,,,,
286927774,Via Maggiore Giuseppe Galliano,residential,False,True,20.416,"LINESTRING (18.0547214 40.2761629, 18.0547804 40.2759849)",,,,,
182580303,,residential,False,True,37.171,"LINESTRING (18.0547214 40.2761629, 18.0544317 40.2760688, 18.0544773 40.2759814)",,,,,
182580324,Via Monsignor Salvatore Nestola,residential,True,False,79.019,"LINESTRING (18.0522315 40.2744386, 18.0518568 40.2750892)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,False,20.936,"LINESTRING (18.0522315 40.2744386, 18.0520048 40.2743642)",,,,,
286647915,Via Magistrato Cosimo Mariano,tertiary,False,True,72.396,"LINESTRING (18.0522315 40.2744386, 18.0530155 40.2746957)",,,,,
286640002,Via Armando Diaz,residential,True,False,98.916,"LINESTRING (18.0498326 40.2741113, 18.0491464 40.2748305)",,,,,
287018021,Via Goffredo Mameli,residential,True,False,69.399,"LINESTRING (18.0518568 40.2750892, 18.0510967 40.2748585)",,,,,
287055585,Via Amatore Sciesa,residential,False,False,64.344,"LINESTRING (18.0550138 40.2750319, 18.0549286 40.2744569)",,,,,
182580315,Via Tenente Fortunato Cesari,residential,False,False,51.44,"LINESTRING (18.0487701 40.2756405, 18.049247 40.2759262)",,,,,
182580315,Via Tenente Fortunato Cesari,residential,False,True,27.231,"LINESTRING (18.0487701 40.2756405, 18.0485177 40.2754892)",,,,,
182580322,Via XX Settembre,residential,False,False,91.302,"LINESTRING (18.0487701 40.2756405, 18.0494041 40.274977)",,,,,
182580306,Via Massaua,residential,False,False,43.931,"LINESTRING (18.0495662 40.2756151, 18.049247 40.2759262)",,,,,
182580306,Via Massaua,residential,False,True,49.254,"LINESTRING (18.0495662 40.2756151, 18.0499041 40.2752549)",,,,,
182580334,Via Maggiore Francesco Baracca,residential,False,True,87.424,"LINESTRING (18.0495662 40.2756151, 18.050513 40.2759255)",,,,,
182580306,Via Massaua,residential,False,True,43.931,"LINESTRING (18.049247 40.2759262, 18.0495662 40.2756151)",,,,,
182580315,Via Tenente Fortunato Cesari,residential,False,True,51.44,"LINESTRING (18.049247 40.2759262, 18.0487701 40.2756405)",,,,,
182580315,Via Tenente Fortunato Cesari,residential,False,False,27.231,"LINESTRING (18.0485177 40.2754892, 18.0487701 40.2756405)",,,,,
286640002,Via Armando Diaz,residential,True,False,71.42,"LINESTRING (18.0485177 40.2754892, 18.0480221 40.2760084)",,,,,
