osmid,name,highway,oneway,reversed,length,geometry,junction,tunnel
93641734,Via Giovanni Boccaccio,residential,False,False,11.442,"LINESTRING (12.9733771 37.6041699, 12.9733141 37.6042104, 12.9732762 37.6042347)",,
93641734,Via Giovanni Boccaccio,residential,False,True,60.871,"LINESTRING (12.9713557 37.6054688, 12.9718924 37.605124)",,
369783100,Via Giovanni Boccaccio,residential,False,False,23.878,"LINESTRING (12.9713557 37.6054688, 12.9711447 37.6056036)",,
1226119264,Via Francesco Petrarca,residential,False,False,52.072,"LINESTRING (12.9713557 37.6054688, 12.9709945 37.6050981)",,
93641712,Via Giuseppe Volpe,residential,False,True,121.075,"LINESTRING (12.9713557 37.6054688, 12.9714913 37.6055959, 12.9716278 37.6057246, 12.9716692 37.6057635, 12.9719094 37.6059893, 12.9719808 37.6060564, 12.9721869 37.6062501, 12.9722414 37.6063014)",,
113153753,Via Francia,residential,False,True,49.464999999999996,"LINESTRING (12.9679868 37.6084575, 12.9680685 37.6085358, 12.968348 37.6087981)",,
93641766,Via Ludovico Viviani,residential,False,False,78.401,"LINESTRING (12.9693149 37.6081773, 12.9700031 37.6077302)",,
93641766,Via Ludovico Viviani,residential,False,True,109.634,"LINESTRING (12.9693149 37.6081773, 12.968348 37.6087981)",,
93641769,Via Pietro Bivona,residential,False,False,46.599000000000004,"LINESTRING (12.9693149 37.6081773, 12.9695662 37.6084255, 12.9696459 37.6085042)",,
93641769,Via Pietro Bivona,residential,False,True,50.501999999999995,"LINESTRING (12.9693149 37.6081773, 12.9690482 37.6079138, 12.9690398 37.6079056, 12.9689562 37.607823)",,
1225861493,Via Sindaco Rosario Giaccone,residential,False,True,35.008,"LINESTRING (12.9702573 37.6071579, 12.9705151 37.6073975)",,
93641752,Via Melchiorro Cacioppo,residential,False,False,79.386,"LINESTRING (12.9700998 37.6089525, 12.9707948 37.608498)",,
93641752,Via Melchiorro Cacioppo,residential,False,True,109.283,"LINESTRING (12.9700998 37.6089525, 12.9691375 37.6095728)",,
93641769,Via Pietro Bivona,residential,False,False,47.265,"LINESTRING (12.9700998 37.6089525, 12.9703435 37.6091932, 12.9703664 37.6092158, 12.9704355 37.6092841)",,
93641769,Via Pietro Bivona,residential,False,True,52.002,"LINESTRING (12.9700998 37.6089525, 12.9698251 37.6086813, 12.9697304 37.6085877)",,
93641752,Via Melchiorro Cacioppo,residential,False,False,30.64,"LINESTRING (12.9710684 37.6083205, 12.9713376 37.608146)",,
93641752,Via Melchiorro Cacioppo,residential,False,True,31.151,"LINESTRING (12.9710684 37.6083205, 12.970837 37.6084706, 12.9707948 37.608498)",,
369782667,Corso Alessandro Bilello,residential,False,False,110.14,"LINESTRING (12.9710684 37.6083205, 12.9708734 37.6081295, 12.9706165 37.6078778, 12.970327 37.6075942, 12.9702822 37.6075503)",,
369782667,Corso Alessandro Bilello,residential,False,True,109.009,"LINESTRING (12.9710684 37.6083205, 12.9714038 37.6086491, 12.9718086 37.6090456, 12.9718465 37.6090828)",,
1225507388,Via Vincenzo Antonio Giattini,residential,False,True,108.936,"LINESTRING (12.9708759 37.6097191, 12.9699194 37.6103401)",,
93641769,Via Pietro Bivona,residential,False,False,46.265,"LINESTRING (12.9708759 37.6097191, 12.9711168 37.6099579, 12.9711563 37.6099924, 12.9712105 37.6100396)",,
93641769,Via Pietro Bivona,residential,False,True,48.49,"LINESTRING (12.9708759 37.6097191, 12.9706047 37.6094513, 12.9705315 37.6093789)",,
1225507388,Via Vincenzo Antonio Giattini,residential,False,False,81.602,"LINESTRING (12.9708759 37.6097191, 12.9714067 37.6093719, 12.9715395 37.609285, 12.9715907 37.6092523)",,
113240106,Via Alessandro Abruzzo,residential,False,False,38.653,"LINESTRING (12.9664422 37.6073685, 12.9660978 37.6075839)",,
1226678656,Via Inico,residential,False,True,18.257,"LINESTRING (12.9664422 37.6073685, 12.9665471 37.6075101)",,
1226678656,Via Inico,residential,False,False,49.259,"LINESTRING (12.9664422 37.6073685, 12.9664162 37.6073395, 12.9661206 37.6070061)",,
93641706,Via Francesco Valenti,residential,False,True,30.001,"LINESTRING (12.9726405 37.6098606, 12.9724471 37.6099833, 12.9723741 37.6100287)",,
369782667,Corso Alessandro Bilello,residential,False,False,111.22899999999998,"LINESTRING (12.9726405 37.6098606, 12.9721793 37.6094089, 12.9718465 37.6090828)",,
369782667,Corso Alessandro Bilello,residential,False,True,101.831,"LINESTRING (12.9726405 37.6098606, 12.9728741 37.6100894, 12.9729432 37.6101571, 12.9732595 37.6104731, 12.9733544 37.6105806)",,
93641706,Via Francesco Valenti,residential,False,False,109.53,"LINESTRING (12.9707076 37.6111133, 12.9716692 37.6104888)",,
93641727,Via Giuseppe Giambalvo,residential,False,False,48.893,"LINESTRING (12.9707076 37.6111133, 12.9704412 37.6108519, 12.9704185 37.6108297, 12.9703589 37.6107712)",,
93641712,Via Giuseppe Volpe,residential,False,False,64.804,"LINESTRING (12.9730012 37.6070671, 12.9726891 37.6067525, 12.9725466 37.6066089)",,
93641712,Via Giuseppe Volpe,residential,False,True,49.797,"LINESTRING (12.9730012 37.6070671, 12.9731427 37.6072151, 12.9732471 37.6073146, 12.9732868 37.6073546, 12.973351 37.6074188)",,
93641752,Via Melchiorro Cacioppo,residential,False,True,110.975,"LINESTRING (12.9730012 37.6070671, 12.9729162 37.6071222, 12.9720262 37.6076991)",,
93641712,Via Giuseppe Volpe,residential,False,False,121.07499999999999,"LINESTRING (12.9722414 37.6063014, 12.9721869 37.6062501, 12.9719808 37.6060564, 12.9719094 37.6059893, 12.9716692 37.6057635, 12.9716278 37.6057246, 12.9714913 37.6055959, 12.9713557 37.6054688)",,
93641712,Via Giuseppe Volpe,residential,False,True,43.497,"LINESTRING (12.9722414 37.6063014, 12.9722926 37.606353, 12.9724729 37.6065347, 12.9725466 37.6066089)",,
93641766,Via Ludovico Viviani,residential,False,True,112.01100000000001,"LINESTRING (12.9722414 37.6063014, 12.9721258 37.6063743, 12.9712467 37.6069289)",,
93641766,Via Ludovico Viviani,residential,False,False,69.033,"LINESTRING (12.9677508 37.6092001, 12.968348 37.6087981)",,
60732796,Via Inico,residential,False,False,123.92299999999999,"LINESTRING (12.9677508 37.6092001, 12.9675306 37.6088817, 12.9673549 37.6086277, 12.9672436 37.6084666, 12.9671829 37.6083789, 12.9670749 37.6082227)",,
60732796,Via Inico,residential,False,True,111.251,"LINESTRING (12.9677508 37.6092001, 12.9678117 37.6092873, 12.967969 37.6095125, 12.9679867 37.6095379, 12.9680943 37.609694, 12.9681661 37.6097981, 12.9683623 37.6100755)",,
113264078,Viale Risorgimento,residential,False,False,20.602,"LINESTRING (12.9648359 37.6055753, 12.9646556 37.6056933)",,
113264078,Viale Risorgimento,residential,False,True,26.522,"LINESTRING (12.9648359 37.6055753, 12.9650724 37.6054277)",,
1226678656,Via Inico,residential,False,True,50.038,"LINESTRING (12.9648359 37.6055753, 12.9651646 37.6059423)",,
369783613,Via Inico,residential,True,False,41.609,"LINESTRING (12.9648359 37.6055753, 12.9647925 37.6055276, 12.9645923 37.6053077, 12.9645596 37.6052718)",,
369783614,Via Giovanni Boccaccio,residential,False,False,28.627,"LINESTRING (12.9670749 37.6082227, 12.9668323 37.608394)",,
1226678656,Via Inico,residential,False,False,31.031,"LINESTRING (12.9670749 37.6082227, 12.9668975 37.6079816)",,
60732796,Via Inico,residential,False,True,123.923,"LINESTRING (12.9670749 37.6082227, 12.9671829 37.6083789, 12.9672436 37.6084666, 12.9673549 37.6086277, 12.9675306 37.6088817, 12.9677508 37.6092001)",,
369783100,Via Giovanni Boccaccio,residential,False,True,266.707,"LINESTRING (12.9670749 37.6082227, 12.9689812 37.6070035, 12.9694286 37.606714)",,
93641751,Viale Raffaello,residential,False,False,62.988,"LINESTRING (12.9733601 37.6023354, 12.9733299 37.6023549, 12.9729112 37.6026257, 12.9728201 37.6027052)",,
60732796,Via Inico,residential,False,False,108.264,"LINESTRING (12.9691511 37.6108203, 12.9685662 37.610305, 12.9684189 37.610137, 12.9683623 37.6100755)",,
1225507388,Via Vincenzo Antonio Giattini,residential,False,False,86.20499999999998,"LINESTRING (12.9691511 37.6108203, 12.9692998 37.6107274, 12.9693406 37.6107019, 12.9699194 37.6103401)",,
93641752,Via Melchiorro Cacioppo,residential,False,False,88.246,"LINESTRING (12.9683623 37.6100755, 12.9691375 37.6095728)",,
60732796,Via Inico,residential,False,False,111.251,"LINESTRING (12.9683623 37.6100755, 12.9681661 37.6097981, 12.9680943 37.609694, 12.9679867 37.6095379, 12.967969 37.6095125, 12.9678117 37.6092873, 12.9677508 37.6092001)",,
60732796,Via Inico,residential,False,True,108.264,"LINESTRING (12.9683623 37.6100755, 12.9684189 37.610137, 12.9685662 37.610305, 12.9691511 37.6108203)",,
93641700,Via Lucania,residential,False,True,37.971,"LINESTRING (12.9700394 37.6077081, 12.9697634 37.6074458)",,
93641766,Via Ludovico Viviani,residential,False,False,27.665,"LINESTRING (12.9700394 37.6077081, 12.9702822 37.6075503)",,
93641766,Via Ludovico Viviani,residential,False,True,4.033,"LINESTRING (12.9700394 37.6077081, 12.9700031 37.6077302)",,
1225507388,Via Vincenzo Antonio Giattini,residential,False,False,29.376,"LINESTRING (12.9715907 37.6092523, 12.9718465 37.6090828)",,
113153452,Via Lucania,residential,False,False,45.398,"LINESTRING (12.9715907 37.6092523, 12.9718777 37.6095291, 12.9719178 37.6095678)",,
1225507388,Via Vincenzo Antonio Giattini,residential,False,True,81.602,"LINESTRING (12.9715907 37.6092523, 12.9715395 37.609285, 12.9714067 37.6093719, 12.9708759 37.6097191)",,
93641766,Via Ludovico Viviani,residential,False,True,78.455,"LINESTRING (12.9712467 37.6069289, 12.9705528 37.6073712)",,
93641766,Via Ludovico Viviani,residential,False,False,112.01100000000001,"LINESTRING (12.9712467 37.6069289, 12.9721258 37.6063743, 12.9722414 37.6063014)",,
1230201234,Via Bartolomeo Messina,residential,False,True,44.837999999999994,"LINESTRING (12.9712467 37.6069289, 12.9714899 37.6071692, 12.9715145 37.6071935, 12.9715651 37.6072435)",,
93641752,Via Melchiorro Cacioppo,residential,False,True,79.386,"LINESTRING (12.9707948 37.608498, 12.9700998 37.6089525)",,
93641752,Via Melchiorro Cacioppo,residential,False,False,31.151,"LINESTRING (12.9707948 37.608498, 12.970837 37.6084706, 12.9710684 37.6083205)",,
113153364,Via Lucania,residential,False,False,45.568,"LINESTRING (12.9707948 37.608498, 12.9710462 37.6087366, 12.9711263 37.6088126)",,
93641706,Via Francesco Valenti,residential,False,True,80.454,"LINESTRING (12.9723741 37.6100287, 12.9716692 37.6104888)",,
93641706,Via Francesco Valenti,residential,False,False,30.001,"LINESTRING (12.9723741 37.6100287, 12.9724471 37.6099833, 12.9726405 37.6098606)",,
113153531,Via Lucania,residential,False,False,81.649,"LINESTRING (12.9723741 37.6100287, 12.9726748 37.6103313, 12.9726999 37.6103565, 12.9729523 37.6106026)",,
369782669,,secondary,True,False,10.661,"LINESTRING (12.9733455 37.6106681, 12.9733368 37.6106579, 12.9733291 37.6106345, 12.9733319 37.6106104, 12.9733447 37.6105884, 12.9733544 37.6105806)",roundabout,
93641752,Via Melchiorro Cacioppo,residential,False,True,78.414,"LINESTRING (12.9720262 37.6076991, 12.9713376 37.608146)",,
93641725,Via Sindaco Natale Bacarella,residential,False,True,43.186,"LINESTRING (12.9720262 37.6076991, 12.9723048 37.6079743, 12.9723329 37.6080021)",,
93641752,Via Melchiorro Cacioppo,residential,False,False,110.975,"LINESTRING (12.9720262 37.6076991, 12.9729162 37.6071222, 12.9730012 37.6070671)",,
1230201234,Via Bartolomeo Messina,residential,False,False,47.67,"LINESTRING (12.9720262 37.6076991, 12.9717426 37.6074189, 12.9716879 37.6073645)",,
93641752,Via Melchiorro Cacioppo,residential,False,False,78.414,"LINESTRING (12.9713376 37.608146, 12.9720262 37.6076991)",,
93641752,Via Melchiorro Cacioppo,residential,False,True,30.64,"LINESTRING (12.9713376 37.608146, 12.9710684 37.6083205)",,
1225861498,Via Sindaco Rosario Giaccone,residential,False,True,40.713,"LINESTRING (12.9713376 37.608146, 12.9716276 37.6084311)",,
1225861498,Via Sindaco Rosario Giaccone,residential,False,False,65.999,"LINESTRING (12.9713376 37.608146, 12.971294 37.6081032, 12.9711426 37.6079549, 12.9710657 37.6078795, 12.9709143 37.6077311, 12.9708918 37.6077091, 12.9708666 37.6076844)",,
93641727,Via Giuseppe Giambalvo,residential,False,True,40.883,"LINESTRING (12.9691375 37.6095728, 12.969429 37.6098589)",,
93641752,Via Melchiorro Cacioppo,residential,False,False,109.283,"LINESTRING (12.9691375 37.6095728, 12.9700998 37.6089525)",,
93641752,Via Melchiorro Cacioppo,residential,False,True,88.246,"LINESTRING (12.9691375 37.6095728, 12.9683623 37.6100755)",,
