osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,tunnel,bridge
37196360,Via Trucco,secondary,False,False,102.38300000000001,"LINESTRING (8.4687463 44.6723164, 8.4684729 44.6723278, 8.4682017 44.672353, 8.4674796 44.6724901)",,,,,
58233144,Corso Bagni,secondary,False,True,44.452,"LINESTRING (8.4687463 44.6723164, 8.4687354 44.672126, 8.4687379 44.6719168)",,,,,
58235338,Via Vittorio Alfieri,residential,False,False,64.292,"LINESTRING (8.470152 44.6709954, 8.470965 44.67099)",,,,,
58235338,Via Vittorio Alfieri,residential,False,True,112.714,"LINESTRING (8.470152 44.6709954, 8.4687964 44.671014, 8.4687269 44.671015)",,,,,
58235338,Via Vittorio Alfieri,residential,False,False,13.878,"LINESTRING (8.470965 44.67099, 8.4711405 44.6709896)",,,,,
58235338,Via Vittorio Alfieri,residential,False,True,64.292,"LINESTRING (8.470965 44.67099, 8.470152 44.6709954)",,,,,
37196324,,residential,False,True,65.378,"LINESTRING (8.470965 44.67099, 8.4709653 44.6710486, 8.4709658 44.6710607, 8.4709709 44.6714876, 8.4709704 44.6715371, 8.4709678 44.6715779)",,,,,
58233125,Via Palestro,residential,False,False,64.757,"LINESTRING (8.4709678 44.6715779, 8.4701489 44.6715741)",,,,,
58233125,Via Palestro,residential,False,True,14.266,"LINESTRING (8.4709678 44.6715779, 8.4711482 44.6715793)",,,,,
37196324,,residential,False,False,65.378,"LINESTRING (8.4709678 44.6715779, 8.4709704 44.6715371, 8.4709709 44.6714876, 8.4709658 44.6710607, 8.4709653 44.6710486, 8.470965 44.67099)",,,,,
37196326,,residential,True,False,64.349,"LINESTRING (8.4701489 44.6715741, 8.470152 44.6709954)",,,,,
58233125,Via Palestro,residential,False,True,64.757,"LINESTRING (8.4701489 44.6715741, 8.4709678 44.6715779)",,,,,
37196360,Via Trucco,secondary,False,True,52.396,"LINESTRING (8.4668621 44.672661, 8.4674796 44.6724901)",,,,,
37196360,Via Trucco,secondary,False,False,27.461000000000002,"LINESTRING (8.4668621 44.672661, 8.4666408 44.6727401, 8.4665509 44.6727706)",,,,,
58243329,Via Salvo D'Acquisto,residential,False,True,27.060000000000002,"LINESTRING (8.4668621 44.672661, 8.4668323 44.6725927, 8.4667606 44.6724286)",,,,,
267705372,Corso Dante Alighieri,unclassified,True,False,14.551,"LINESTRING (8.4671413 44.674905, 8.4672916 44.6748295)",,,,,
267705373,Corso Dante Alighieri,residential,False,True,9.756,"LINESTRING (8.4671413 44.674905, 8.4670411 44.6749562)",,,,,
40222446,SP456 del Turchino,primary,False,True,25.031,"LINESTRING (8.4709363 44.6766575, 8.470984 44.6767301, 8.4710615 44.6768642)",2,,,,
267705382,,secondary,True,False,16.566,"LINESTRING (8.4709363 44.6766575, 8.4708982 44.6766698, 8.4708566 44.6766733, 8.4708154 44.6766675, 8.4707788 44.6766531, 8.47075 44.6766314)",,SP456,roundabout,,
267705378,Corso Roma,secondary,False,True,60.23800000000001,"LINESTRING (8.47075 44.6766314, 8.4706443 44.6766603, 8.4703101 44.676718, 8.470015 44.6767719)",,,,,
267705382,,secondary,True,False,30.319,"LINESTRING (8.47075 44.6766314, 8.4707327 44.6766062, 8.4707263 44.6765785, 8.4707314 44.6765507, 8.4707476 44.6765251, 8.4707735 44.6765039, 8.4708134 44.6764869, 8.4708591 44.6764806, 8.4709051 44.6764856, 8.470946 44.6765014)",,SP456,roundabout,,
39366354,Piazza San Guido,secondary,False,False,93.63,"LINESTRING (8.470946 44.6765014, 8.4710191 44.6764559, 8.4712979 44.6763092, 8.4715406 44.6761783, 8.4718819 44.6759859)",,,,,
267705382,,secondary,True,False,20.178,"LINESTRING (8.470946 44.6765014, 8.4709748 44.6765236, 8.4709924 44.6765511, 8.4709973 44.6765812, 8.4709888 44.6766108, 8.4709678 44.6766371, 8.4709363 44.6766575)",,SP456,roundabout,,
39406592,Corso Cavour,secondary,False,False,120.475,"LINESTRING (8.4667033 44.6752483, 8.4667272 44.6753225, 8.4669875 44.676192, 8.4670274 44.6763069)",,,,,
267705396,,secondary,True,False,17.37,"LINESTRING (8.4667033 44.6752483, 8.4666667 44.6752479, 8.4666317 44.6752402, 8.4666012 44.6752257, 8.4665777 44.6752058, 8.4665631 44.6751819, 8.4665586 44.6751561)",1,,roundabout,,
250852486,Via Mariscotti,secondary,False,False,116.76999999999998,"LINESTRING (8.4662939 44.674087, 8.4663024 44.6741561, 8.4665256 44.6750103, 8.4665719 44.6751173)",,,,,
250853327,,secondary,True,False,6.198,"LINESTRING (8.4662939 44.674087, 8.466258 44.6740758, 8.4662303 44.6740561)",,,roundabout,,
"[58233128, 58233143]","['Via Giuseppe Romita', 'Via Chiabrera']",secondary,False,True,150.381,"LINESTRING (8.4707115 44.6729267, 8.4709241 44.6723259, 8.4709391 44.6722861, 8.4709546 44.6722483, 8.4709672 44.6722152, 8.4710051 44.6721243, 8.4711466 44.6716772, 8.471146 44.6716123)",,,,,
"[58233130, 642252038]","['Via Alessandria', 'Via Monteverde']",secondary,False,"[False, True]",88.12599999999999,"LINESTRING (8.4707115 44.6729267, 8.4697776 44.6732141, 8.4696838 44.6732313)",,,,,
40765063,,secondary,True,False,8.036,"LINESTRING (8.4733649 44.675259, 8.4733419 44.6752268, 8.4733339 44.6751911)",1,,roundabout,,
258538081,Piazza San Guido,secondary,True,False,21.229,"LINESTRING (8.4733649 44.675259, 8.4732495 44.6752679, 8.4731083 44.6753087)",1,,,,
40765063,,secondary,True,False,12.395,"LINESTRING (8.4735469 44.6750795, 8.4735936 44.6750962, 8.4736306 44.6751224, 8.4736541 44.6751556)",1,,roundabout,,
58480197,Via al Castello,residential,False,True,66.45899999999999,"LINESTRING (8.4735469 44.6750795, 8.4735148 44.6749711, 8.4734157 44.6747976, 8.4733998 44.6745574, 8.473354 44.674508)",,,,,
83599305,,residential,False,False,5.951,"LINESTRING (8.4734242 44.6752949, 8.4733615 44.6753245)",,,,,
40765063,,secondary,True,False,6.202999999999999,"LINESTRING (8.4734242 44.6752949, 8.4733915 44.6752795, 8.4733649 44.675259)",1,,roundabout,,
58233115,Via Monteverde,secondary,True,False,15.855,"LINESTRING (8.4687459 44.6724342, 8.4688351 44.6725619)",1,,,,
58233141,Via Monteverde,secondary,False,True,13.099,"LINESTRING (8.4687459 44.6724342, 8.4687463 44.6723164)",,,,,
58233129,,secondary,True,False,12.828,"LINESTRING (8.468733 44.6726907, 8.4687079 44.6726566, 8.4687087 44.6726182, 8.4687353 44.6725847)",1,,roundabout,,
58233134,Corso Bagni,residential,True,False,45.66,"LINESTRING (8.468733 44.6726907, 8.4687354 44.6728243, 8.4687307 44.6731013)",,,,,
58233129,,secondary,True,False,12.828,"LINESTRING (8.4688351 44.6725619, 8.4688841 44.6725781, 8.4689163 44.672609, 8.4689238 44.6726471)",1,,roundabout,,
58233128,Via Giuseppe Romita,secondary,False,False,65.575,"LINESTRING (8.4711405 44.6709896, 8.4711482 44.6715793)",,,,,
58235338,Via Vittorio Alfieri,residential,False,True,13.878,"LINESTRING (8.4711405 44.6709896, 8.470965 44.67099)",,,,,
58233129,,secondary,True,False,10.72,"LINESTRING (8.4688579 44.6727103, 8.4688136 44.6727166, 8.4687695 44.6727097, 8.468733 44.6726907)",1,,roundabout,,
58233125,Via Palestro,residential,False,False,14.266,"LINESTRING (8.4711482 44.6715793, 8.4709678 44.6715779)",,,,,
58233128,Via Giuseppe Romita,secondary,False,False,3.674,"LINESTRING (8.4711482 44.6715793, 8.471146 44.6716123)",,,,,
58233128,Via Giuseppe Romita,secondary,False,True,65.575,"LINESTRING (8.4711482 44.6715793, 8.4711405 44.6709896)",,,,,
58233150,Via Monteverde,secondary,True,False,13.982,"LINESTRING (8.4689238 44.6726471, 8.4690146 44.672755)",1,,,,
58233129,,secondary,True,False,9.062999999999999,"LINESTRING (8.4689238 44.6726471, 8.4689029 44.672685, 8.4688579 44.6727103)",1,,roundabout,,
58233123,Via Monteverde,secondary,True,False,13.351,"LINESTRING (8.4690146 44.672755, 8.4688579 44.6727103)",1,,,,
58233130,Via Monteverde,secondary,False,False,76.104,"LINESTRING (8.4690146 44.672755, 8.4692996 44.6729814, 8.4695175 44.6731693, 8.4695939 44.6732151, 8.4696838 44.6732313)",,,,,
267706824,Via Monteverde,secondary,True,False,16.756,"LINESTRING (8.4687353 44.6725847, 8.4687459 44.6724342)",1,,,,
58233129,,secondary,True,False,8.556999999999999,"LINESTRING (8.4687353 44.6725847, 8.4687811 44.6725642, 8.4688351 44.6725619)",1,,roundabout,,
58233119,Via Palestro,residential,True,False,111.725,"LINESTRING (8.4687361 44.6715637, 8.4701489 44.6715741)",,,,,
58233144,Corso Bagni,secondary,False,False,39.263,"LINESTRING (8.4687361 44.6715637, 8.4687379 44.6719168)",,,,,
58233144,Corso Bagni,secondary,False,True,61.017,"LINESTRING (8.4687361 44.6715637, 8.4687269 44.671015)",,,,,
37196308,Via Moriondo,residential,True,False,11.977,"LINESTRING (8.4634122 44.671044, 8.4632836 44.6711009)",,,,,
58235192,Via Moriondo,residential,False,False,42.417,"LINESTRING (8.4634122 44.671044, 8.4639485 44.6710366)",,,,,
58235187,Via Moriondo,residential,True,False,12.578,"LINESTRING (8.4632541 44.6710564, 8.4634122 44.671044)",,,,,
58235189,,residential,True,False,5.556,"LINESTRING (8.4632541 44.6710564, 8.4632744 44.6710768, 8.4632836 44.6711009)",,,roundabout,,
58235185,Via Cassarogna,residential,True,False,13.865,"LINESTRING (8.4630852 44.6711055, 8.46297 44.6710115)",,,,,
58235189,,residential,True,False,12.157,"LINESTRING (8.4630852 44.6711055, 8.4630934 44.6710788, 8.4631152 44.6710563, 8.4631474 44.6710414, 8.4631852 44.6710363)",,,roundabout,,
58235189,,residential,True,False,10.025,"LINESTRING (8.4632836 44.6711009, 8.4632812 44.6711234, 8.463269 44.6711442, 8.4632483 44.6711612, 8.463221 44.6711727)",,,roundabout,,
58235189,,residential,True,False,5.9990000000000006,"LINESTRING (8.4631852 44.6710363, 8.4632224 44.6710416, 8.4632541 44.6710564)",,,roundabout,,
58235184,Via Cassarogna,residential,True,False,17.239,"LINESTRING (8.46297 44.6710115, 8.4631852 44.6710363)",,,,,
58235191,Via Cassarogna,residential,False,False,9.561,"LINESTRING (8.46297 44.6710115, 8.4628635 44.6709708)",,,,,
27647250,,residential,True,False,37.3,"LINESTRING (8.4674815 44.6731563, 8.4672476 44.6734476)",,,,,
58243331,Via Dabormida,residential,False,False,61.755,"LINESTRING (8.4667629 44.6744319, 8.4674154 44.6741267)",,,,,
58243354,Via Cesare Battisti,residential,True,False,60.52,"LINESTRING (8.4667629 44.6744319, 8.4671413 44.674905)",,,,,
58243314,Via Ottavio Morelli,residential,False,False,14.355,"LINESTRING (8.4721843 44.6741842, 8.472317 44.6742723)",,,,,
58243314,Via Ottavio Morelli,residential,False,True,83.298,"LINESTRING (8.4721843 44.6741842, 8.4720637 44.6738123, 8.4718399 44.6734811)",,,,,
58417491,Via Domenico Barone,residential,False,True,30.186,"LINESTRING (8.4721843 44.6741842, 8.4719732 44.6742464, 8.4718291 44.6742835)",,,,,
27647250,,residential,True,False,53.38,"LINESTRING (8.4669823 44.6737224, 8.4664516 44.6739659, 8.4664149 44.6739825)",,,,,
39406593,Corso Dante Alighieri,residential,True,False,29.635,"LINESTRING (8.4667003 44.6750671, 8.4670411 44.6749562)",,,,,
267705396,,secondary,True,False,12.205,"LINESTRING (8.4667003 44.6750671, 8.4667376 44.675074, 8.4667704 44.6750885, 8.4667955 44.6751093, 8.4668109 44.6751345)",1,,roundabout,,
58243317,Via Biorci,residential,True,False,183.829,"LINESTRING (8.469752 44.6733561, 8.4699174 44.6733054, 8.4709276 44.6730699, 8.4709747 44.6730813, 8.4718399 44.6734811)",,,,,
58243366,,residential,False,True,14.898,"LINESTRING (8.469752 44.6733561, 8.4697202 44.6732912, 8.4696838 44.6732313)",,,,,
"[1113412720, 37195433]","['Corso Vigano', 'Piazza Italia']",living_street,False,True,106.566,"LINESTRING (8.469752 44.6733561, 8.4696691 44.6733896, 8.4696041 44.6734497, 8.4689833 44.6740408, 8.4689199 44.6741032)",,,,,
267705396,,secondary,True,False,4.468,"LINESTRING (8.4665586 44.6751561, 8.4665622 44.6751362, 8.4665719 44.6751173)",1,,roundabout,,
668228791,Via don Giovanni Bosco,residential,False,True,79.596,"LINESTRING (8.4665586 44.6751561, 8.4664183 44.6751623, 8.4656442 44.6752672, 8.4655669 44.6752748)",,,,,
58243350,,residential,False,False,14.14,"LINESTRING (8.4719862 44.6760892, 8.4718819 44.6759859)",,,,,
83599305,,residential,False,True,5.495,"LINESTRING (8.4719862 44.6760892, 8.4720411 44.6760589)",,,,,
83599305,,residential,False,False,57.229,"LINESTRING (8.4719862 44.6760892, 8.4718178 44.6761826, 8.4714136 44.676404)",,,,,
58243335,,residential,True,False,37.519999999999996,"LINESTRING (8.4673516 44.6759659, 8.467339 44.6757574, 8.4673554 44.6756292)",,,,,
58243338,,residential,True,False,299.36299999999994,"LINESTRING (8.4673516 44.6759659, 8.4673872 44.6759615, 8.468144 44.6758664, 8.4681479 44.6758659, 8.469056 44.6757014, 8.4689827 44.6754367, 8.4680331 44.6755919, 8.4680012 44.6755971, 8.4675104 44.6756493, 8.4674087 44.6756361, 8.4673554 44.6756292)",,,,,
"[1113412721, 267705372]","['Corso Dante Alighieri', 'Piazza Italia']","['unclassified', 'living_street']",True,False,55.351,"LINESTRING (8.468032 44.6744523, 8.46836 44.6742823, 8.4686093 44.6741713)",,,,,
"[267705388, 405847151]","['Corso Dante Alighieri', 'Via Giosuè Carducci']",residential,False,True,117.58699999999999,"LINESTRING (8.468032 44.6744523, 8.4681591 44.6745796, 8.4682694 44.6746901, 8.467669 44.6748558, 8.467479 44.6749093, 8.4674205 44.6749076, 8.4673513 44.6748728, 8.4672916 44.6748295)",,,,,
58243314,Via Ottavio Morelli,residential,False,False,35.381,"LINESTRING (8.473354 44.674508, 8.473467 44.6743738, 8.4735936 44.6742394)",,,,,
58243314,Via Ottavio Morelli,residential,False,True,75.749,"LINESTRING (8.473354 44.674508, 8.4732513 44.6745108, 8.4728291 44.6745825, 8.4727642 44.6745463, 8.4725258 44.6744131, 8.4725014 44.6743948)",,,,,
58480197,Via al Castello,residential,False,False,66.459,"LINESTRING (8.473354 44.674508, 8.4733998 44.6745574, 8.4734157 44.6747976, 8.4735148 44.6749711, 8.4735469 44.6750795)",,,,,
58243363,Via Jona Ottolenghi,residential,True,False,58.491,"LINESTRING (8.4678472 44.6745538, 8.4674154 44.6741267)",,,,,
267705372,Corso Dante Alighieri,unclassified,True,False,18.464,"LINESTRING (8.4678472 44.6745538, 8.468032 44.6744523)",,,,,
58243314,Via Ottavio Morelli,residential,False,True,35.381,"LINESTRING (8.4735936 44.6742394, 8.473467 44.6743738, 8.473354 44.674508)",,,,,
58243356,Via Mariscotti,secondary,False,False,39.394999999999996,"LINESTRING (8.4660965 44.6734226, 8.4661419 44.6735672, 8.4661801 44.6736982, 8.4662029 44.6737687)",,,,,
"[37196360, 58243356]","['Via Mariscotti', 'Via Trucco']",secondary,False,True,89.036,"LINESTRING (8.4660965 44.6734226, 8.4660789 44.6733065, 8.4660846 44.6731664, 8.4661108 44.673074, 8.4661687 44.6729728, 8.4661835 44.6729633, 8.4663229 44.6728736, 8.4664208 44.6728231, 8.4665509 44.6727706)",,,,,
58276296,Via Angela Casagrande,residential,False,False,52.452,"LINESTRING (8.4660965 44.6734226, 8.4659987 44.6734291, 8.4657268 44.6734301, 8.4656417 44.6734163, 8.4655766 44.6733943, 8.4655204 44.6733643, 8.4654768 44.6733314)",,,,,
"[37196456, 58243335]",Via Palmiro Togliatti,residential,True,False,83.154,"LINESTRING (8.4673554 44.6756292, 8.4673715 44.6755276, 8.4673377 44.6753635, 8.4672081 44.6750301, 8.4671413 44.674905)",,,,,
58243362,Via Franco Ghione,residential,True,False,98.968,"LINESTRING (8.4687307 44.6731013, 8.4674815 44.6731563)",,,,,
"[1113412728, 58233134]","['Corso Bagni', 'Piazza Italia']","['residential', 'living_street']",True,False,98.67099999999999,"LINESTRING (8.4687307 44.6731013, 8.46874 44.6736181, 8.468743 44.6737854, 8.4687427 44.673851, 8.4687579 44.6739882)",,,,,
58243331,Via Dabormida,residential,False,True,61.755,"LINESTRING (8.4674154 44.6741267, 8.4667629 44.6744319)",,,,,
58243363,Via Jona Ottolenghi,residential,True,False,56.514,"LINESTRING (8.4674154 44.6741267, 8.4669823 44.6737224)",,,,,
37196360,Via Trucco,secondary,False,False,52.396,"LINESTRING (8.4674796 44.6724901, 8.4668621 44.672661)",,,,,
37196360,Via Trucco,secondary,False,True,102.38300000000001,"LINESTRING (8.4674796 44.6724901, 8.4682017 44.672353, 8.4684729 44.6723278, 8.4687463 44.6723164)",,,,,
58243328,Via Baretti,residential,True,False,74.78,"LINESTRING (8.4674796 44.6724901, 8.4675353 44.6729664, 8.4675245 44.6730503, 8.4674815 44.6731563)",,,,,
58243335,,residential,True,False,41.836,"LINESTRING (8.4673979 44.6763407, 8.4673516 44.6759659)",,,,,
58480200,,residential,False,True,18.294,"LINESTRING (8.4673979 44.6763407, 8.4673289 44.6763666, 8.467179 44.6763896)",,,,,
"[58233130, 642252038]","['Via Alessandria', 'Via Monteverde']",secondary,False,"[False, True]",88.12599999999999,"LINESTRING (8.4696838 44.6732313, 8.4697776 44.6732141, 8.4707115 44.6729267)",,,,,
58233130,Via Monteverde,secondary,False,True,76.104,"LINESTRING (8.4696838 44.6732313, 8.4695939 44.6732151, 8.4695175 44.6731693, 8.4692996 44.6729814, 8.4690146 44.672755)",,,,,
58243366,,residential,False,False,14.898,"LINESTRING (8.4696838 44.6732313, 8.4697202 44.6732912, 8.469752 44.6733561)",,,,,
58243314,Via Ottavio Morelli,residential,False,False,83.298,"LINESTRING (8.4718399 44.6734811, 8.4720637 44.6738123, 8.4721843 44.6741842)",,,,,
"[37196360, 58243356]","['Via Mariscotti', 'Via Trucco']",secondary,False,False,89.036,"LINESTRING (8.4665509 44.6727706, 8.4664208 44.6728231, 8.4663229 44.6728736, 8.4661835 44.6729633, 8.4661687 44.6729728, 8.4661108 44.673074, 8.4660846 44.6731664, 8.4660789 44.6733065, 8.4660965 44.6734226)",,,,,
37196360,Via Trucco,secondary,False,True,27.461000000000002,"LINESTRING (8.4665509 44.6727706, 8.4666408 44.6727401, 8.4668621 44.672661)",,,,,
58243359,,residential,True,False,85.173,"LINESTRING (8.4665509 44.6727706, 8.4671868 44.6730347, 8.4674815 44.6731563)",,,,,
58235192,Via Moriondo,residential,False,False,59.066,"LINESTRING (8.4669142 44.6710079, 8.4676611 44.6710135)",,,,,
58235192,Via Moriondo,residential,False,True,5.251,"LINESTRING (8.4669142 44.6710079, 8.4668478 44.6710085)",,,,,
58243329,Via Salvo D'Acquisto,residential,False,False,33.994,"LINESTRING (8.4669142 44.6710079, 8.466857 44.6713109)",,,,,
58276307,,residential,False,True,72.572,"LINESTRING (8.4649602 44.6713817, 8.4649685 44.6716712, 8.4653145 44.6719382)",,,,,
58276310,Via don Gnocchi,residential,False,True,109.691,"LINESTRING (8.4633265 44.672705, 8.4639478 44.672531, 8.4643332 44.6724212, 8.4646046 44.6723234)",,,,,
58276294,Via Martiri della Libertà,residential,False,False,63.829,"LINESTRING (8.4625599 44.6723934, 8.4618343 44.6726449)",,,,,
58276313,Via Guerrini,residential,False,True,180.398,"LINESTRING (8.4625599 44.6723934, 8.463369 44.6739103)",,,,,
58276294,Via Martiri della Libertà,residential,False,True,133.427,"LINESTRING (8.4625599 44.6723934, 8.4636664 44.6720184, 8.4638336 44.6719628, 8.4639494 44.6719165, 8.4640735 44.6718643)",,,,,
58276313,Via Guerrini,residential,False,False,100.121,"LINESTRING (8.4625599 44.6723934, 8.462332 44.6720048, 8.4622694 44.6719229, 8.462184 44.6718427, 8.4619104 44.6716337)",,,,,
58235189,,residential,True,False,15.352999999999998,"LINESTRING (8.463221 44.6711727, 8.4631828 44.6711776, 8.4631448 44.6711717, 8.463113 44.6711559, 8.463092 44.6711327, 8.4630852 44.6711055)",,,roundabout,,
667479251,Via Emilia,residential,False,False,33.069,"LINESTRING (8.4650947 44.6742323, 8.4646792 44.6742661)",,,,,
667479251,Via Emilia,residential,False,True,35.33,"LINESTRING (8.4650947 44.6742323, 8.4655386 44.6741961)",,,,,
58276295,Via Antonio Gramsci,residential,False,True,115.828,"LINESTRING (8.4650947 44.6742323, 8.4650928 44.6752317, 8.4650894 44.6752739)",,,,,
58276294,Via Martiri della Libertà,residential,False,True,63.829,"LINESTRING (8.4618343 44.6726449, 8.4625599 44.6723934)",,,,,
310587777,Via Verrini,residential,False,False,105.421,"LINESTRING (8.4619104 44.6716337, 8.4628635 44.6709708)",,,,,
58276313,Via Guerrini,residential,False,True,100.12100000000001,"LINESTRING (8.4619104 44.6716337, 8.462184 44.6718427, 8.4622694 44.6719229, 8.462332 44.6720048, 8.4625599 44.6723934)",,,,,
689989642,Corso Divisione Acqui,secondary,False,False,51.931,"LINESTRING (8.4650712 44.6764872, 8.464416 44.6764548)",,,,,
58276295,Via Antonio Gramsci,residential,False,False,134.931,"LINESTRING (8.4650712 44.6764872, 8.4650766 44.6763591, 8.4650853 44.6753206, 8.4650894 44.6752739)",,,,,
689989642,Corso Divisione Acqui,secondary,False,True,55.023,"LINESTRING (8.4650712 44.6764872, 8.4653507 44.6764987, 8.4657658 44.6765172)",,,,,
58276303,Via del Soprano,residential,False,True,70.794,"LINESTRING (8.4653145 44.6719382, 8.4646413 44.6723579)",,,,,
58276303,Via del Soprano,residential,False,False,115.82499999999999,"LINESTRING (8.4653145 44.6719382, 8.4656432 44.671748, 8.4656851 44.6717028, 8.4657021 44.6716586, 8.4657086 44.671607, 8.4656926 44.6710186)",,,,,
58276307,,residential,False,False,72.572,"LINESTRING (8.4653145 44.6719382, 8.4649685 44.6716712, 8.4649602 44.6713817)",,,,,
58235192,Via Moriondo,residential,False,False,91.357,"LINESTRING (8.4656926 44.6710186, 8.4668478 44.6710085)",,,,,
58235192,Via Moriondo,residential,False,True,52.886,"LINESTRING (8.4656926 44.6710186, 8.4650239 44.6710267)",,,,,
58276303,Via del Soprano,residential,False,True,115.82499999999999,"LINESTRING (8.4656926 44.6710186, 8.4657086 44.671607, 8.4657021 44.6716586, 8.4656851 44.6717028, 8.4656432 44.671748, 8.4653145 44.6719382)",,,,,
58276313,Via Guerrini,residential,False,False,180.398,"LINESTRING (8.463369 44.6739103, 8.4625599 44.6723934)",,,,,
58276315,Via Santa Caterina,residential,False,True,175.932,"LINESTRING (8.463369 44.6739103, 8.4652243 44.673037)",,,,,
58276290,Via don Giovanni Bosco,residential,False,False,37.757,"LINESTRING (8.4650894 44.6752739, 8.4655669 44.6752748)",,,,,
58276290,Via don Giovanni Bosco,residential,False,True,52.646,"LINESTRING (8.4650894 44.6752739, 8.4645083 44.6752712, 8.4644236 44.6752711)",,,,,
58276295,Via Antonio Gramsci,residential,False,False,115.828,"LINESTRING (8.4650894 44.6752739, 8.4650928 44.6752317, 8.4650947 44.6742323)",,,,,
58276295,Via Antonio Gramsci,residential,False,True,134.93099999999998,"LINESTRING (8.4650894 44.6752739, 8.4650853 44.6753206, 8.4650766 44.6763591, 8.4650712 44.6764872)",,,,,
58276315,Via Santa Caterina,residential,False,False,175.932,"LINESTRING (8.4652243 44.673037, 8.463369 44.6739103)",,,,,
462429474,Via Angela Casagrande,residential,True,False,88.473,"LINESTRING (8.4652243 44.673037, 8.4646413 44.6723579)",,,,,
"[58276296, 243266301, 243266303]",Via Angela Casagrande,residential,False,True,25.734,"LINESTRING (8.4652243 44.673037, 8.4652726 44.6730992, 8.4653429 44.6731898, 8.4653816 44.6732396)",,,,,
58276312,Via Galeazzo,residential,False,False,14.757,"LINESTRING (8.4658431 44.6765138, 8.4658292 44.6764648, 8.4658062 44.6763837)",,,,,
"[1113112368, 689989642]","['Corso Divisione Acqui', 'Corso Guglielmo Marconi']",secondary,False,False,6.1240000000000006,"LINESTRING (8.4658431 44.6765138, 8.4658084 44.6765153, 8.4657658 44.6765172)",2,,,,
1113112368,Corso Guglielmo Marconi,secondary,False,True,87.477,"LINESTRING (8.4658431 44.6765138, 8.4659356 44.6765068, 8.466534 44.6764414, 8.466756 44.6764229, 8.4669391 44.6764076)",2,,,,
58276290,Via don Giovanni Bosco,residential,False,True,37.757,"LINESTRING (8.4655669 44.6752748, 8.4650894 44.6752739)",,,,,
668228791,Via don Giovanni Bosco,residential,False,False,79.59599999999999,"LINESTRING (8.4655669 44.6752748, 8.4656442 44.6752672, 8.4664183 44.6751623, 8.4665586 44.6751561)",,,,,
668228794,Via Galeazzo,residential,False,False,119.967,"LINESTRING (8.4655669 44.6752748, 8.4655655 44.6752228, 8.4655386 44.6741961)",,,,,
667479252,Via Galeazzo,residential,False,True,96.274,"LINESTRING (8.4654768 44.6733314, 8.4655386 44.6741961)",,,,,
