osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,maxspeed
36730739,True,2,SR48,Via Dante Alighieri,primary,False,12.226,"LINESTRING (12.438919 46.5524845, 12.4387815 46.5524284)",,
172386372,False,,,Via Monti,residential,True,22.42,"LINESTRING (12.438919 46.5524845, 12.4387202 46.5526327)",,
787208314,True,2,SR48,Via Corte,primary,False,104.70400000000001,"LINESTRING (12.439317 46.5523409, 12.4396468 46.5523002, 12.4399605 46.5522715, 12.4406762 46.5522344)",,
787208314,True,2,SR48,Via Corte,primary,False,30.374,"LINESTRING (12.4406762 46.5522344, 12.4410688 46.5521929)",,
787208313,True,,,,primary,False,17.574,"LINESTRING (12.4406762 46.5522344, 12.4407197 46.5522497, 12.4407538 46.5522728, 12.44077 46.5522883, 12.4407776 46.5523126, 12.4407688 46.5523598)",,
787178080,False,,,Via Ospitale,residential,True,17.746,"LINESTRING (12.4399846 46.5527415, 12.4399927 46.552901)",,
36730739,True,2,SR48,Via Dante Alighieri,primary,False,25.231,"LINESTRING (12.4399846 46.5527415, 12.4397229 46.5527434, 12.4396586 46.5527277)",,
198380170,True,,,Via Trento,residential,False,138.60000000000002,"LINESTRING (12.4395856 46.5504923, 12.4395917 46.5506268, 12.4396248 46.5507094, 12.4396409 46.5508155, 12.439656 46.5509367, 12.4396668 46.5510104, 12.4396668 46.551099, 12.4396453 46.5512539, 12.4395702 46.5513941, 12.4394951 46.5514974, 12.4393598 46.5516909)",,
"[714751073, 497853051, 69753813]",False,,,Via Zardus,unclassified,False,383.524,"LINESTRING (12.4395856 46.5504923, 12.4397309 46.5503134, 12.4398535 46.5502061, 12.4398851 46.5501712, 12.4399593 46.5500894, 12.4400455 46.5499462, 12.440066 46.5498805, 12.440086 46.5498163, 12.4400827 46.5497423, 12.4400513 46.5496283, 12.439988 46.5494995, 12.4399393 46.5494005, 12.4398781 46.5492897, 12.4394259 46.5485412, 12.4393847 46.5484785, 12.4393597 46.5483552, 12.4394495 46.5482668, 12.4396673 46.5480992, 12.4399107 46.5479452, 12.4400993 46.5478432, 12.4405823 46.5476126)",yes,
787208315,False,2,SR48,Via Vecellio,primary,True,7.646,"LINESTRING (12.4374722 46.5520343, 12.437568 46.552054)",,
69753812,False,,,Via Zardus,unclassified,False,92.90299999999999,"LINESTRING (12.4374722 46.5520343, 12.4375526 46.5519222, 12.4376361 46.5518058, 12.4377292 46.5516291, 12.4378691 46.5512483)",,
69753812,False,,,Via Zardus,unclassified,True,23.056,"LINESTRING (12.4379748 46.5510557, 12.4379078 46.5511428, 12.4378691 46.5512483)",,
180925851,False,,,,unclassified,False,117.06400000000001,"LINESTRING (12.4379748 46.5510557, 12.4377478 46.5509412, 12.4376237 46.5509117, 12.4375746 46.5509, 12.4373214 46.5507425, 12.4372585 46.5506705, 12.437124 46.5506196, 12.4366799 46.5505742)",,
714751072,True,,,Via Zardus,unclassified,False,142.223,"LINESTRING (12.4379748 46.5510557, 12.4381958 46.5508687, 12.4383657 46.5507895, 12.4385507 46.5507401, 12.4386938 46.5507324, 12.4388794 46.5507076, 12.4391741 46.5506279, 12.4392106 46.550618, 12.4394252 46.5505435, 12.4395856 46.5504923)",,
988950059,False,,,Via Venezia,residential,False,73.226,"LINESTRING (12.4440692 46.5517462, 12.4447768 46.5513025)",,
365978029,False,,,Largo Tarin,residential,False,92.737,"LINESTRING (12.4440692 46.5517462, 12.4437454 46.5517032, 12.4436941 46.5517024, 12.4435464 46.5517, 12.4434034 46.5516977, 12.4432593 46.5517132, 12.4432294 46.5517195, 12.4431921 46.5517355, 12.4429658 46.5518324, 12.4429207 46.5518518)",,50
988950058,False,,,Via Venezia,residential,True,102.009,"LINESTRING (12.4440692 46.5517462, 12.4436273 46.5519861, 12.4430258 46.5523178)",,
787208315,False,2,SR48,Via Vecellio,primary,False,7.646,"LINESTRING (12.437568 46.552054, 12.4374722 46.5520343)",,
787208315,False,2,SR48,Via Vecellio,primary,True,102.023,"LINESTRING (12.437568 46.552054, 12.4376637 46.5520737, 12.4382617 46.5522297, 12.4387815 46.5524284)",,
804467605,False,,,Via Pais,residential,True,116.488,"LINESTRING (12.437568 46.552054, 12.4375613 46.5520917, 12.4375447 46.5524015, 12.4373208 46.5526885, 12.4371069 46.5527999, 12.4369955 46.5529016, 12.4369605 46.5529588)",,
804467605,False,,,Via Pais,residential,False,116.48800000000001,"LINESTRING (12.4369605 46.5529588, 12.4369955 46.5529016, 12.4371069 46.5527999, 12.4373208 46.5526885, 12.4375447 46.5524015, 12.4375613 46.5520917, 12.437568 46.552054)",,
804467605,False,,,Via Pais,residential,True,51.54,"LINESTRING (12.4369605 46.5529588, 12.4368993 46.5531195, 12.4367143 46.5533883)",,
804467605,False,,,Via Pais,residential,False,51.54,"LINESTRING (12.4367143 46.5533883, 12.4368993 46.5531195, 12.4369605 46.5529588)",,
180925851,False,,,,unclassified,True,117.06400000000001,"LINESTRING (12.4366799 46.5505742, 12.437124 46.5506196, 12.4372585 46.5506705, 12.4373214 46.5507425, 12.4375746 46.5509, 12.4376237 46.5509117, 12.4377478 46.5509412, 12.4379748 46.5510557)",,
279061218,False,,,Via Prof. Carlo Pais,residential,True,12.427,"LINESTRING (12.4392125 46.5516437, 12.4393598 46.5516909)",,
279061218,False,,,Via Prof. Carlo Pais,residential,False,112.059,"LINESTRING (12.4392125 46.5516437, 12.4390116 46.5515787, 12.4388119 46.551501, 12.4383318 46.5513485, 12.4378691 46.5512483)",,
1197780620,True,,,Via Trento,residential,False,86.25999999999999,"LINESTRING (12.4392125 46.5516437, 12.4391196 46.5517483, 12.4390659 46.5518294, 12.4391196 46.5519475, 12.439184 46.552036, 12.4392698 46.5520729, 12.4392825 46.552102, 12.439302 46.5521467, 12.439302 46.5522426, 12.439317 46.5523409)",,
279061217,False,,,,residential,True,132.537,"LINESTRING (12.4402441 46.5508269, 12.4409502 46.5511354, 12.4411475 46.5512529, 12.4413423 46.5514166, 12.4414072 46.5515059, 12.4414057 46.5515814, 12.4414096 46.5516316)",,
69753812,False,,,Via Zardus,unclassified,False,23.056,"LINESTRING (12.4378691 46.5512483, 12.4379078 46.5511428, 12.4379748 46.5510557)",,
69753812,False,,,Via Zardus,unclassified,True,92.903,"LINESTRING (12.4378691 46.5512483, 12.4377292 46.5516291, 12.4376361 46.5518058, 12.4375526 46.5519222, 12.4374722 46.5520343)",,
279061218,False,,,Via Prof. Carlo Pais,residential,True,112.059,"LINESTRING (12.4378691 46.5512483, 12.4383318 46.5513485, 12.4388119 46.551501, 12.4390116 46.5515787, 12.4392125 46.5516437)",,
833520559,False,,,Via Trieste,residential,False,62.783,"LINESTRING (12.4414096 46.5516316, 12.4407687 46.5519845)",,
279061217,False,,,,residential,False,132.537,"LINESTRING (12.4414096 46.5516316, 12.4414057 46.5515814, 12.4414072 46.5515059, 12.4413423 46.5514166, 12.4411475 46.5512529, 12.4409502 46.5511354, 12.4402441 46.5508269)",,
279061217,False,,,,residential,True,36.452,"LINESTRING (12.4414096 46.5516316, 12.4414072 46.5516747, 12.4414289 46.5517243, 12.4414783 46.5517909, 12.4415443 46.5518798, 12.4415825 46.5519153, 12.4415947 46.5519267)",,
279061219,True,,,Via Trieste,residential,False,117.789,"LINESTRING (12.4414096 46.5516316, 12.4414433 46.5516143, 12.4416863 46.5514844, 12.4417643 46.5514296, 12.4421449 46.551162, 12.4425982 46.550967)",,
833520559,False,,,Via Trieste,residential,True,62.783,"LINESTRING (12.4407687 46.5519845, 12.4414096 46.5516316)",,
279061218,False,,,Via Prof. Carlo Pais,residential,False,112.832,"LINESTRING (12.4407687 46.5519845, 12.4404548 46.551941, 12.4404228 46.5519352, 12.4400603 46.5518698, 12.4394181 46.5517094, 12.4393598 46.5516909)",,
715174334,False,2,SR48,Via Corte,primary,True,49.934,"LINESTRING (12.4410688 46.5521929, 12.4415947 46.5519267)",,
1197780622,True,,,Via Prof. Carlo Pais,residential,False,33.275999999999996,"LINESTRING (12.4410688 46.5521929, 12.4409454 46.552065, 12.4407687 46.5519845)",,
1254919920,True,2,SR48,Via Dante Alighieri,primary,False,29.506999999999998,"LINESTRING (12.4410688 46.5521929, 12.4409769 46.552244, 12.4407688 46.5523598)",,
279066033,False,,,Via Stadio,residential,True,47.876000000000005,"LINESTRING (12.4486228 46.5489512, 12.4486155 46.5489059, 12.4486318 46.5488802, 12.4486787 46.5488559, 12.4487489 46.5488411, 12.448815 46.5488199, 12.4488868 46.5487851, 12.4489372 46.5487485, 12.4490333 46.5486668)",,
400618976,False,2,SR48,Via Unione,primary,True,57.628,"LINESTRING (12.4486228 46.5489512, 12.4487532 46.5489168, 12.4488132 46.548901, 12.4489685 46.5488469, 12.449096 46.5487907, 12.449279 46.5487017)",,
715174333,False,2,SR48,Via Roma,primary,False,250.44,"LINESTRING (12.4486228 46.5489512, 12.4478646 46.5491539, 12.4476071 46.5492228, 12.4472887 46.5493206, 12.4472294 46.5493375, 12.4469982 46.5494129, 12.4467691 46.5494875, 12.44661 46.5495451, 12.4463046 46.5496556, 12.4460509 46.5497473, 12.4459992 46.5497663, 12.4456528 46.5498936)",,
715174334,False,2,SR48,Via Corte,primary,False,49.934,"LINESTRING (12.4415947 46.5519267, 12.4410688 46.5521929)",,
