osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,ref,access,bridge
1104012685,False,2,Via Roma,primary,50,True,18.201,"LINESTRING (9.2855894 45.3934484, 9.2857502 45.3933299)",,,,
23312936,False,2,Via Roma,primary,50,False,66.663,"LINESTRING (9.2855894 45.3934484, 9.2851984 45.3937298, 9.2850388 45.3938447, 9.2849932 45.3938775)",,,,
203671029,False,,Via Cavour,unclassified,,True,79.319,"LINESTRING (9.2895239 45.3959425, 9.2887923 45.3964374)",,,,
49126424,False,,Via Campo Verde,residential,,False,119.95399999999998,"LINESTRING (9.2895239 45.3959425, 9.2897774 45.3957096, 9.2899059 45.3955915, 9.2899734 45.3955296, 9.2900025 45.3955028, 9.2901612 45.395357, 9.2903269 45.3952048, 9.2904568 45.3950854)",,,,
379908737,False,,Via Trieste,residential,50,False,50.492999999999995,"LINESTRING (9.2895239 45.3959425, 9.2895895 45.3959832, 9.2899364 45.3961983, 9.2900086 45.3962431)",,,,
379908738,False,,Via Trieste,residential,50,False,99.348,"LINESTRING (9.2895239 45.3959425, 9.2894174 45.3958748, 9.2885805 45.395343)",,,,
379908737,False,,Via Trieste,residential,50,False,28.781,"LINESTRING (9.2900086 45.3962431, 9.2902132 45.3964584)",,,,
379908737,False,,Via Trieste,residential,50,True,50.493,"LINESTRING (9.2900086 45.3962431, 9.2899364 45.3961983, 9.2895895 45.3959832, 9.2895239 45.3959425)",,,,
203671029,False,,Via Cavour,unclassified,,False,6.617,"LINESTRING (9.2842208 45.3994876, 9.284262 45.3994356)",,,,
111499683,True,,Via Fratelli Cervi,residential,,False,130.391,"LINESTRING (9.2842208 45.3994876, 9.2841778 45.3994537, 9.2831863 45.3986728, 9.2831357 45.3986462, 9.2830839 45.3986415)",,,,
203671029,False,,Via Cavour,unclassified,,False,70.454,"LINESTRING (9.2853016 45.3985069, 9.2858575 45.3982169, 9.2860259 45.398129)",,,,
203671029,False,,Via Cavour,unclassified,,True,28.808,"LINESTRING (9.2853016 45.3985069, 9.2851939 45.3985918, 9.2851693 45.3986112, 9.2850561 45.3987003)",,,,
599286250,True,,Via Marco Polo,residential,,False,98.45400000000001,"LINESTRING (9.284288 45.3979828, 9.2851678 45.3984238, 9.285206 45.398443, 9.2852537 45.3984669, 9.2853016 45.3985069)",,,,
201504997,True,,Via Filippo Turati,residential,,False,96.494,"LINESTRING (9.2836413 45.3976679, 9.2843543 45.3969591)",,,,
599286250,True,,Via Marco Polo,residential,,False,61.447,"LINESTRING (9.2836413 45.3976679, 9.284288 45.3979828)",,,,
201504999,True,,Via Marco Polo,residential,,False,72.393,"LINESTRING (9.2836413 45.3976679, 9.2835687 45.3976303, 9.2828953 45.3972813)",,,,
201504997,True,,Via Filippo Turati,residential,,False,90.657,"LINESTRING (9.2843543 45.3969591, 9.2849748 45.39627)",,,,
24536470,True,,Via Trieste,residential,50,False,23.042,"LINESTRING (9.2870578 45.3943944, 9.2868364 45.3942574)",,,,
39375180,True,1,,primary,50,False,29.725,"LINESTRING (9.2870134 45.3924122, 9.2870656 45.3923193, 9.2870709 45.3922986, 9.2870709 45.392276, 9.2870602 45.3922421, 9.2870468 45.3922214, 9.2869977 45.3921647)",,,,
1104012685,False,2,Via Roma,primary,50,False,79.036,"LINESTRING (9.2870134 45.3924122, 9.2867014 45.3926418, 9.2865383 45.3927618, 9.2863146 45.3929264)",,,,
203619411,True,,,primary,,False,16.109,"LINESTRING (9.287199 45.3917619, 9.2872573 45.3917734, 9.2873141 45.3917959, 9.2873553 45.3918198, 9.2873712 45.3918352)",roundabout,,,
203619411,True,,,primary,,False,24.185000000000002,"LINESTRING (9.2874348 45.3920337, 9.2873639 45.392121, 9.2872668 45.3921699, 9.2872225 45.3921812)",roundabout,,,
492871661,False,2,Via Emilia,primary,,False,47.19,"LINESTRING (9.2877333 45.3918173, 9.2881226 45.3914927)",,SS9,,
44128862,True,2,,primary,,False,33.656,"LINESTRING (9.2877333 45.3918173, 9.2876174 45.3918863, 9.2875592 45.3919229, 9.2875174 45.3919588, 9.2874348 45.3920337)",,,,
203619403,True,,Via per Locate,secondary,,False,45.95399999999999,"LINESTRING (9.2872607 45.3913968, 9.2871352 45.3915321, 9.2871149 45.3915717, 9.2871069 45.3916182, 9.2871116 45.3916502, 9.2871141 45.3916672, 9.2871382 45.3917085, 9.2871627 45.3917374, 9.287199 45.3917619)",,SP164,,
203671024,False,,Via Giacinto Menotti Serrati,residential,,True,57.417,"LINESTRING (9.2881226 45.3914927, 9.2886721 45.3918358)",,,,
492871661,False,2,Via Emilia,primary,,True,47.19,"LINESTRING (9.2881226 45.3914927, 9.2877333 45.3918173)",,SS9,,
24536470,True,,Via Trieste,residential,50,False,79.957,"LINESTRING (9.2885805 45.395343, 9.2878169 45.3948639)",,,,
111499714,False,,Via Vincenzo Monti,residential,,True,88.086,"LINESTRING (9.2885805 45.395343, 9.2885058 45.3954142, 9.2879116 45.3959809)",,,,
379908738,False,,Via Trieste,residential,50,True,99.348,"LINESTRING (9.2885805 45.395343, 9.2894174 45.3958748, 9.2895239 45.3959425)",,,,
111499688,True,,Via Undici Febbraio,residential,,False,12.394,"LINESTRING (9.2873501 45.3965219, 9.2872275 45.3964511)",,,,
111499714,False,,Via Vincenzo Monti,residential,,False,74.439,"LINESTRING (9.2873501 45.3965219, 9.2876365 45.3962433, 9.287787 45.3960998, 9.2879116 45.3959809)",,,,
599293523,False,,Via Milano,residential,,False,99.043,"LINESTRING (9.2806395 45.3984621, 9.2813794 45.3977386)",,,,
599293523,False,,Via Milano,residential,,True,100.392,"LINESTRING (9.2806395 45.3984621, 9.2799041 45.3992027)",,,,
49126348,True,,Via Nazario Sauro,residential,,False,68.573,"LINESTRING (9.2813495 45.3988251, 9.2806395 45.3984621)",,,,
49126371,False,,Via Resistenza,residential,,False,107.407,"LINESTRING (9.2906541 45.3969057, 9.2894363 45.3973549)",,,,
379908737,False,,Via Trieste,residential,50,True,34.31,"LINESTRING (9.2906541 45.3969057, 9.290404 45.396652)",,,,
111499680,True,,Via Cristoforo Colombo,residential,,False,62.988,"LINESTRING (9.2829283 45.3962576, 9.2829956 45.39629, 9.2835857 45.3965859)",,,,
599357169,False,,Via Milano,residential,,True,49.092,"LINESTRING (9.2829283 45.3962576, 9.2829023 45.3962825, 9.2827824 45.3963974, 9.2827387 45.3964393, 9.2825904 45.3965814, 9.2825574 45.3966141)",,,,
111499669,True,,Via Sanremo,residential,,False,94.261,"LINESTRING (9.2835857 45.3965859, 9.2828953 45.3972813)",,,,
111499680,True,,Via Cristoforo Colombo,residential,,False,72.963,"LINESTRING (9.2835857 45.3965859, 9.2843543 45.3969591)",,,,
