osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,ref,geometry,junction,width
364974966,2,Via Torino,primary,50,False,True,17.355,,,"LINESTRING (8.3445474 44.1704844, 8.3446429 44.1705252, 8.3447423 44.1705525)",,
180067107,,Via Domenico Brunenghi,tertiary,,True,False,26.37,,,"LINESTRING (8.3386465 44.1703324, 8.3384641 44.1705302)",,6
"[908834235, 908834236]",,"['Via Domenico Brunenghi', 'Via delle Pleiadi']",residential,,False,False,141.987,,,"LINESTRING (8.3386465 44.1703324, 8.3385493 44.1702704, 8.3384889 44.1702281, 8.3383374 44.1700607, 8.3380866 44.1697914, 8.3380236 44.1697134, 8.3377124 44.1698414, 8.3379015 44.170054)",,
29065380,2,Via Domenico Brunenghi,tertiary,,False,True,63.219,,,"LINESTRING (8.3388737 44.1701669, 8.3390049 44.1700855, 8.3394472 44.1698156, 8.3394752 44.1697967)",,
180067107,,Via Domenico Brunenghi,tertiary,,True,False,25.826999999999998,,,"LINESTRING (8.3388737 44.1701669, 8.3388049 44.1702175, 8.3386465 44.1703324)",,6
29065380,2,Via Domenico Brunenghi,tertiary,,False,False,20.876,,,"LINESTRING (8.3402538 44.169672, 8.3399922 44.1696783)",,
29065380,2,Via Domenico Brunenghi,tertiary,,False,True,50.289,,,"LINESTRING (8.3402538 44.169672, 8.3405068 44.1696691, 8.3407231 44.1696593, 8.3408784 44.1696295)",,
29065387,,Via Cassiopea,residential,,False,False,63.37,,,"LINESTRING (8.3402538 44.169672, 8.3401951 44.1695255, 8.3401023 44.1692892, 8.3399307 44.1691691)",,
29254910,,Via Venticinque Aprile,tertiary,,False,True,229.18200000000002,,,"LINESTRING (8.3374158 44.1710856, 8.3374533 44.1711287, 8.3377148 44.1714546, 8.337842 44.1717223, 8.3379512 44.1718681, 8.3380726 44.1720001, 8.3381976 44.1720845, 8.338405 44.1721289, 8.3385534 44.1722089, 8.3388556 44.1724297, 8.3391065 44.1726135, 8.3391595 44.1726454)",,
517319158,2,,primary,,True,False,10.067,,SS1,"LINESTRING (8.3408729 44.1686851, 8.3408604 44.1686643, 8.3408563 44.1686419, 8.3408609 44.1686195, 8.340874 44.1685989)",roundabout,
26530607,,,tertiary,,True,False,45.91200000000001,,,"LINESTRING (8.3408784 44.1696295, 8.3409676 44.1695859, 8.3410472 44.1695212, 8.3411226 44.1694502, 8.3411632 44.1694014, 8.3411789 44.169383, 8.3411925 44.1693645, 8.3412033 44.1693379, 8.3412075 44.1693251, 8.3412096 44.1693054)",,
29065380,2,Via Domenico Brunenghi,tertiary,,False,False,50.289,,,"LINESTRING (8.3408784 44.1696295, 8.3407231 44.1696593, 8.3405068 44.1696691, 8.3402538 44.169672)",,
"[1214806266, 382347182]",,Via Giovanni Andrea Silla,residential,,False,False,27.043,,,"LINESTRING (8.3408784 44.1696295, 8.3409718 44.1696551, 8.3410287 44.1697058, 8.3410941 44.1698013)",,
26516057,,Piazza Vittorio Veneto,tertiary,,True,False,80.51100000000001,,,"LINESTRING (8.3412096 44.1693054, 8.3412014 44.169282, 8.341148 44.1691985, 8.3411122 44.1691452, 8.3410588 44.1691006, 8.3409506 44.1690277, 8.3409278 44.169012, 8.3408528 44.1689467, 8.3408253 44.1689034, 8.3408095 44.1688384, 8.34082 44.1687595, 8.3408729 44.1686851)",,
220247008,2,Via Giuseppe Mazzini,primary,50,False,False,109.24499999999999,,,"LINESTRING (8.3421094 44.1693235, 8.3415125 44.1689606, 8.3413473 44.1688609, 8.3411882 44.1687649, 8.3410632 44.1686894)",,
364974966,2,Via Torino,primary,50,False,True,179.829,,,"LINESTRING (8.3421094 44.1693235, 8.3424929 44.1695151, 8.3428097 44.1696612, 8.3428528 44.169681, 8.3430161 44.1697513, 8.3435261 44.1699954, 8.3435899 44.170026, 8.3437021 44.1700797, 8.3439885 44.1702168)",,
"[1214806265, 220247006]","['1', '2']",Via Domenico Brunenghi,tertiary,,True,False,65.018,,,"LINESTRING (8.3421094 44.1693235, 8.3420724 44.169357, 8.342017 44.169393, 8.3419411 44.1694233, 8.3416681 44.1694898, 8.3415113 44.1695246, 8.3413765 44.1695556)",,3
29065380,2,Via Domenico Brunenghi,tertiary,,False,True,20.876,,,"LINESTRING (8.3399922 44.1696783, 8.3402538 44.169672)",,
28091723,,,residential,,False,False,22.103,,,"LINESTRING (8.3399922 44.1696783, 8.3399558 44.1695789, 8.339891 44.1694949)",,
29065380,2,Via Domenico Brunenghi,tertiary,,False,False,43.733,,,"LINESTRING (8.3399922 44.1696783, 8.3397699 44.1697019, 8.3396092 44.1697457, 8.3395432 44.1697708, 8.3394752 44.1697967)",,
28091723,,,residential,,False,True,22.103,,,"LINESTRING (8.339891 44.1694949, 8.3399558 44.1695789, 8.3399922 44.1696783)",,
28168169,,,unclassified,,True,False,31.027,,,"LINESTRING (8.3413765 44.1695556, 8.3413459 44.1695304, 8.3413234 44.1695028, 8.3412867 44.1694434, 8.3412096 44.1693054)",,
339947170,,Via Domenico Brunenghi,tertiary,,True,False,40.722,,,"LINESTRING (8.3413765 44.1695556, 8.3410484 44.1696196, 8.3408784 44.1696295)",,
29029023,1,Via delle Pleiadi,residential,,True,False,27.63,,,"LINESTRING (8.3381232 44.1707539, 8.3379244 44.1705504)",,
180067107,,Via Domenico Brunenghi,tertiary,,True,False,67.554,,,"LINESTRING (8.3381232 44.1707539, 8.3379333 44.1708563, 8.3377806 44.1709386, 8.3375441 44.1710339, 8.3374158 44.1710856)",,6
29029025,,Salita del Grillo,tertiary,,False,False,250.619,,,"LINESTRING (8.3447423 44.1705525, 8.3446901 44.1706422, 8.3446303 44.1707139, 8.344559 44.1707662, 8.3444745 44.1707892, 8.3443041 44.1707754, 8.3440229 44.1707195, 8.3431958 44.170466, 8.3431309 44.1704557, 8.3430762 44.1704805, 8.3429238 44.170696, 8.3426056 44.1711444, 8.3425934 44.171186, 8.3426015 44.1712228, 8.3426302 44.171256)",,
364974966,2,Via Torino,primary,50,False,False,17.355,,,"LINESTRING (8.3447423 44.1705525, 8.3446429 44.1705252, 8.3445474 44.1704844)",,
364974966,2,Via Torino,primary,50,False,True,210.981,,,"LINESTRING (8.3447423 44.1705525, 8.3451886 44.1705668, 8.3452999 44.17057, 8.3454138 44.1705802, 8.3455232 44.1705986, 8.3458107 44.1706625, 8.3459002 44.1706708, 8.3459892 44.1706661, 8.3462161 44.1706463, 8.3462675 44.1706451, 8.3463598 44.1706449, 8.3464095 44.170643, 8.3466661 44.1706143, 8.34688 44.1706011, 8.3473627 44.1706143)",,
29029025,,Salita del Grillo,tertiary,,False,True,250.61899999999994,,,"LINESTRING (8.3426302 44.171256, 8.3426015 44.1712228, 8.3425934 44.171186, 8.3426056 44.1711444, 8.3429238 44.170696, 8.3430762 44.1704805, 8.3431309 44.1704557, 8.3431958 44.170466, 8.3440229 44.1707195, 8.3443041 44.1707754, 8.3444745 44.1707892, 8.344559 44.1707662, 8.3446303 44.1707139, 8.3446901 44.1706422, 8.3447423 44.1705525)",,
29029047,,Via Venticinque Aprile,tertiary,,True,False,414.7849999999999,,,"LINESTRING (8.3426302 44.171256, 8.3425691 44.1713366, 8.3425023 44.1713986, 8.3423926 44.1714663, 8.3422914 44.1715101, 8.3421467 44.1715552, 8.3415559 44.1716881, 8.3414541 44.1716977, 8.3413557 44.1716806, 8.3412826 44.1716474, 8.3406842 44.1712278, 8.3405756 44.1711215, 8.3405216 44.171019, 8.3404517 44.1709429, 8.3402593 44.1708451, 8.3400578 44.17079, 8.3400049 44.1707723, 8.3399381 44.1707635, 8.3396656 44.1708427, 8.3395216 44.1709228, 8.3394214 44.1710099, 8.3393622 44.1711134, 8.3393446 44.1712218, 8.3393734 44.1713311, 8.3394417 44.1714401, 8.3395387 44.1715851, 8.3396696 44.1717523)",,
29029045,,Via della Pineta,tertiary,,False,False,154.21,,,"LINESTRING (8.3396696 44.1717523, 8.3396995 44.1717549, 8.3397204 44.1717608, 8.3397458 44.1718032, 8.3397785 44.1718784, 8.3398141 44.1719976, 8.3398512 44.1720872, 8.3398832 44.1721769, 8.3399409 44.1722884, 8.3399889 44.1724754, 8.3399948 44.1726099, 8.3399983 44.1726861, 8.3400168 44.1727786, 8.3400035 44.172855, 8.3399153 44.1729767, 8.3399001 44.1730648)",,
29254910,,Via Venticinque Aprile,tertiary,,False,False,133.384,,,"LINESTRING (8.3396696 44.1717523, 8.3396693 44.1718102, 8.3396929 44.1720144, 8.3397171 44.1722969, 8.3397107 44.1724107, 8.3396748 44.1725122, 8.3395777 44.1725954, 8.3394501 44.1726576, 8.3393234 44.1726784, 8.3392017 44.1726596, 8.3391595 44.1726454)",,
29029045,,Via della Pineta,tertiary,,False,False,111.95,,,"LINESTRING (8.3403314 44.1725188, 8.3403356 44.1725788, 8.340346 44.1726697, 8.3403633 44.172745, 8.3403691 44.1728222, 8.3404021 44.1729672, 8.3404658 44.1730376, 8.3405251 44.1731012, 8.3406934 44.1732119, 8.3408332 44.1733158, 8.3408788 44.1733957)",,
29029045,,Via della Pineta,tertiary,,False,True,151.55599999999998,,,"LINESTRING (8.3403314 44.1725188, 8.3403441 44.1723848, 8.3403419 44.1722782, 8.3403352 44.1721839, 8.3403392 44.172122, 8.3403097 44.1720997, 8.3402793 44.1720847, 8.3402328 44.1720974, 8.3402116 44.1721334, 8.340182 44.1722943, 8.3401777 44.172451, 8.3401566 44.1726542, 8.3401523 44.1728786, 8.3401332 44.172964)",,
"[29051492, 524396550]",,Via dei Forti di Legnino,"['residential', 'tertiary']",,False,False,207.56699999999995,,,"LINESTRING (8.3473026 44.1718922, 8.3472926 44.1719657, 8.3472635 44.1720111, 8.3470773 44.1720989, 8.3469177 44.1721211, 8.3469023 44.1721267, 8.3468901 44.1721355, 8.3468823 44.1721466, 8.3468796 44.1721589, 8.3468824 44.1721712, 8.3468903 44.1721822, 8.3469026 44.172191, 8.3469181 44.1721966, 8.3469352 44.1721984, 8.3469523 44.1721964, 8.3470527 44.1721734, 8.3471927 44.1721412, 8.3472113 44.1721427, 8.3472285 44.1721483, 8.3472424 44.1721573, 8.3472519 44.1721689, 8.347256 44.172182, 8.3472543 44.1721954, 8.3472471 44.1722078, 8.3472349 44.1722181, 8.3469688 44.1722603, 8.3468676 44.1722702, 8.3467721 44.1722693, 8.3466921 44.1722624, 8.3465241 44.1722574, 8.3463305 44.1722658, 8.3461027 44.1722624, 8.3459041 44.1722816, 8.345777 44.1722902)",,
"[524396547, 524396548]",,Via Generale Enrico Caviglia,tertiary,,True,False,456.5059999999999,,,"LINESTRING (8.3473026 44.1718922, 8.3471996 44.1718804, 8.3467484 44.1718263, 8.3461319 44.1717602, 8.3459335 44.1717228, 8.3458301 44.1716689, 8.3456568 44.1715219, 8.3455508 44.1714656, 8.3453839 44.171429, 8.3452368 44.1714241, 8.344558 44.1714365, 8.3443085 44.1714293, 8.3441109 44.1713777, 8.3439285 44.1712874, 8.3438044 44.1711802, 8.3436651 44.1709687, 8.3435604 44.1708339, 8.3434186 44.1707625, 8.343226 44.1707036, 8.3430483 44.1707637, 8.3429396 44.170848, 8.342818 44.1710309, 8.3427538 44.1711076, 8.3426596 44.1712178, 8.3426302 44.171256)",,
"[29051498, 230822548]",,"['Via dei Forti di Legnino II', 'Via dei Forti di Legnino']",residential,,False,True,202.52700000000002,,,"LINESTRING (8.3436566 44.1714502, 8.3437541 44.1714882, 8.344005 44.1716589, 8.3442938 44.1718438, 8.3445498 44.171969, 8.3446874 44.1720218, 8.3447936 44.1720459, 8.3448832 44.172051, 8.3450616 44.1720288, 8.3452225 44.1720093, 8.3453427 44.1720691, 8.3454765 44.1721219, 8.3456624 44.1722017, 8.345777 44.1722902)",,
"[29051498, 230822548]",,"['Via dei Forti di Legnino II', 'Via dei Forti di Legnino']",residential,,False,False,202.527,,,"LINESTRING (8.345777 44.1722902, 8.3456624 44.1722017, 8.3454765 44.1721219, 8.3453427 44.1720691, 8.3452225 44.1720093, 8.3450616 44.1720288, 8.3448832 44.172051, 8.3447936 44.1720459, 8.3446874 44.1720218, 8.3445498 44.171969, 8.3442938 44.1718438, 8.344005 44.1716589, 8.3437541 44.1714882, 8.3436566 44.1714502)",,
524396550,,Via dei Forti di Legnino,residential,,False,False,327.329,,,"LINESTRING (8.345777 44.1722902, 8.3455626 44.1722975, 8.3455104 44.1723169, 8.3454721 44.172362, 8.345495 44.1724333, 8.3455404 44.1725142, 8.3456342 44.1725926, 8.3457549 44.1726386, 8.3458775 44.1726667, 8.3459443 44.1726864, 8.3460165 44.1726939, 8.3460544 44.1727125, 8.346064 44.1727425, 8.3460481 44.1727701, 8.3459766 44.1727894, 8.3458682 44.1727808, 8.3457557 44.1727671, 8.345494 44.1726979, 8.3452643 44.1726342, 8.3449661 44.1725852, 8.3448389 44.1725807, 8.3447492 44.1726021, 8.3446827 44.1726435, 8.3446215 44.1726965, 8.3446236 44.172733, 8.3446195 44.1730384, 8.3446262 44.1731932, 8.3446078 44.1732259, 8.3445702 44.1732481, 8.3445202 44.173252, 8.3444728 44.1732374, 8.3444226 44.1731981, 8.3443107 44.1729639)",,
"[29051492, 524396550]",,Via dei Forti di Legnino,"['residential', 'tertiary']",,False,True,207.56699999999998,,,"LINESTRING (8.345777 44.1722902, 8.3459041 44.1722816, 8.3461027 44.1722624, 8.3463305 44.1722658, 8.3465241 44.1722574, 8.3466921 44.1722624, 8.3467721 44.1722693, 8.3468676 44.1722702, 8.3469688 44.1722603, 8.3472349 44.1722181, 8.3472471 44.1722078, 8.3472543 44.1721954, 8.347256 44.172182, 8.3472519 44.1721689, 8.3472424 44.1721573, 8.3472285 44.1721483, 8.3472113 44.1721427, 8.3471927 44.1721412, 8.3470527 44.1721734, 8.3469523 44.1721964, 8.3469352 44.1721984, 8.3469181 44.1721966, 8.3469026 44.172191, 8.3468903 44.1721822, 8.3468824 44.1721712, 8.3468796 44.1721589, 8.3468823 44.1721466, 8.3468901 44.1721355, 8.3469023 44.1721267, 8.3469177 44.1721211, 8.3470773 44.1720989, 8.3472635 44.1720111, 8.3472926 44.1719657, 8.3473026 44.1718922)",,
524396550,,Via dei Forti di Legnino,residential,,False,True,327.32900000000006,,,"LINESTRING (8.3443107 44.1729639, 8.3444226 44.1731981, 8.3444728 44.1732374, 8.3445202 44.173252, 8.3445702 44.1732481, 8.3446078 44.1732259, 8.3446262 44.1731932, 8.3446195 44.1730384, 8.3446236 44.172733, 8.3446215 44.1726965, 8.3446827 44.1726435, 8.3447492 44.1726021, 8.3448389 44.1725807, 8.3449661 44.1725852, 8.3452643 44.1726342, 8.345494 44.1726979, 8.3457557 44.1727671, 8.3458682 44.1727808, 8.3459766 44.1727894, 8.3460481 44.1727701, 8.346064 44.1727425, 8.3460544 44.1727125, 8.3460165 44.1726939, 8.3459443 44.1726864, 8.3458775 44.1726667, 8.3457549 44.1726386, 8.3456342 44.1725926, 8.3455404 44.1725142, 8.345495 44.1724333, 8.3454721 44.172362, 8.3455104 44.1723169, 8.3455626 44.1722975, 8.345777 44.1722902)",,
"[29065382, 29065391]",,"['Via Giovanni Andrea Silla', 'Via Stefano Cagna']",residential,,True,False,379.402,,,"LINESTRING (8.3410941 44.1698013, 8.341535 44.1700087, 8.3415798 44.1700459, 8.341615 44.1700931, 8.3420717 44.1707059, 8.3420752 44.1707682, 8.3420232 44.1709712, 8.3419852 44.1711137, 8.3419257 44.171188, 8.3418462 44.1711879, 8.3410209 44.1707168, 8.3409903 44.1706558, 8.3410288 44.1701483, 8.3410811 44.1698708, 8.3410941 44.1698013)",,
"[1214806266, 382347182]",,Via Giovanni Andrea Silla,residential,,False,True,27.043,,,"LINESTRING (8.3410941 44.1698013, 8.3410287 44.1697058, 8.3409718 44.1696551, 8.3408784 44.1696295)",,
29065383,,Via San Francesco d'Assisi,residential,,False,False,31.893,,,"LINESTRING (8.3394752 44.1697967, 8.339222 44.1695747)",,
29065380,2,Via Domenico Brunenghi,tertiary,,False,False,63.219,,,"LINESTRING (8.3394752 44.1697967, 8.3394472 44.1698156, 8.3390049 44.1700855, 8.3388737 44.1701669)",,
29065380,2,Via Domenico Brunenghi,tertiary,,False,True,43.733000000000004,,,"LINESTRING (8.3394752 44.1697967, 8.3395432 44.1697708, 8.3396092 44.1697457, 8.3397699 44.1697019, 8.3399922 44.1696783)",,
29065383,,Via San Francesco d'Assisi,residential,,False,True,31.893,,,"LINESTRING (8.339222 44.1695747, 8.3394752 44.1697967)",,
29065384,,Via San Francesco d'Assisi,residential,,False,True,16.4,,,"LINESTRING (8.339222 44.1695747, 8.339051 44.1696566)",,
29065390,,Via San Francesco d'Assisi,residential,,False,False,18.862,,,"LINESTRING (8.339222 44.1695747, 8.3394163 44.169478)",,
29065383,,Via San Francesco d'Assisi,residential,,False,False,28.287,,,"LINESTRING (8.339222 44.1695747, 8.3391519 44.1694782, 8.3390017 44.1693803)",,
29065385,,Via San Francesco d'Assisi,residential,,False,False,5.804,,,"LINESTRING (8.3390017 44.1693803, 8.3389412 44.1694093)",,
29065383,,Via San Francesco d'Assisi,residential,,False,True,28.287,,,"LINESTRING (8.3390017 44.1693803, 8.3391519 44.1694782, 8.339222 44.1695747)",,
29065389,,Via San Francesco d'Assisi,residential,,False,False,64.25,,,"LINESTRING (8.3390017 44.1693803, 8.3392967 44.1692255, 8.3395917 44.1689913)",,
29065389,,Via San Francesco d'Assisi,residential,,False,True,64.25,,,"LINESTRING (8.3395917 44.1689913, 8.3392967 44.1692255, 8.3390017 44.1693803)",,
29065390,,Via San Francesco d'Assisi,residential,,False,True,18.862,,,"LINESTRING (8.3394163 44.169478, 8.339222 44.1695747)",,
29065384,,Via San Francesco d'Assisi,residential,,False,False,16.4,,,"LINESTRING (8.339051 44.1696566, 8.339222 44.1695747)",,
29065387,,Via Cassiopea,residential,,False,True,63.370000000000005,,,"LINESTRING (8.3399307 44.1691691, 8.3401023 44.1692892, 8.3401951 44.1695255, 8.3402538 44.169672)",,
29065385,,Via San Francesco d'Assisi,residential,,False,False,25.187,,,"LINESTRING (8.3389412 44.1694093, 8.3386698 44.1695251)",,
29065385,,Via San Francesco d'Assisi,residential,,False,True,5.804,,,"LINESTRING (8.3389412 44.1694093, 8.3390017 44.1693803)",,
29065388,,Via San Francesco d'Assisi,residential,,False,False,49.979,,,"LINESTRING (8.3389412 44.1694093, 8.3388259 44.1692687, 8.3384861 44.169419)",,
29065388,,Via San Francesco d'Assisi,residential,,False,True,49.979,,,"LINESTRING (8.3384861 44.169419, 8.3388259 44.1692687, 8.3389412 44.1694093)",,
29065385,,Via San Francesco d'Assisi,residential,,False,True,25.187,,,"LINESTRING (8.3386698 44.1695251, 8.3389412 44.1694093)",,
61227889,,Piazza Cavour,residential,,False,False,30.799,,,"LINESTRING (8.3498156 44.1704983, 8.3495679 44.1704842, 8.3494323 44.1704671)",,
13860768,,Via Nicolò Saccone,unclassified,,True,False,3.545,,,"LINESTRING (8.3411571 44.1684302, 8.3411862 44.1684061)",,
1188588554,,,residential,,False,False,18.484,,,"LINESTRING (8.3412172 44.1679918, 8.3410295 44.1678943)",,
143121647,,Via del Pora,residential,,True,False,62.614000000000004,,,"LINESTRING (8.3412172 44.1679918, 8.3409419 44.1682639, 8.3411571 44.1684302)",,
"[13860768, 27854946]",,"['Via Concezione', 'Via Nicolò Saccone']",unclassified,,True,False,89.064,,,"LINESTRING (8.341494 44.1681345, 8.3417888 44.1678184, 8.3418233 44.1677852, 8.3418844 44.1677998, 8.3422901 44.1679618)",,
143121647,,Via del Pora,residential,,True,False,27.191999999999997,,,"LINESTRING (8.341494 44.1681345, 8.3414065 44.1680875, 8.3412829 44.1680258, 8.3412172 44.1679918)",,
143273818,,Salita al Boschetto,residential,,False,True,38.216,,,"LINESTRING (8.3384641 44.1705302, 8.3386155 44.1705678, 8.3389318 44.1705971)",,4
180067107,,Via Domenico Brunenghi,tertiary,,True,False,37.111,,,"LINESTRING (8.3384641 44.1705302, 8.3383174 44.1706532, 8.3381232 44.1707539)",,6
"[143273818, 143652228]",,Salita al Boschetto,residential,,False,False,42.931999999999995,,,"LINESTRING (8.3393501 44.17038, 8.3391197 44.1705532, 8.3390009 44.1705997, 8.3389318 44.1705971)",,4
220247007,,Via De Raymondi,unclassified,,False,False,7.166,,,"LINESTRING (8.3425231 44.168859, 8.3426075 44.1688811)",,6
382347436,,Via Lorenzo De Raymondi,unclassified,,True,False,36.922,,,"LINESTRING (8.3425231 44.168859, 8.3423398 44.168804, 8.3420917 44.1687388)",,
143273818,,Salita al Boschetto,residential,,False,False,38.216,,,"LINESTRING (8.3389318 44.1705971, 8.3386155 44.1705678, 8.3384641 44.1705302)",,4
"[143273818, 143652228]",,Salita al Boschetto,residential,,False,True,42.932,,,"LINESTRING (8.3389318 44.1705971, 8.3390009 44.1705997, 8.3391197 44.1705532, 8.3393501 44.17038)",,4
180067102,,Salita al Boschetto,residential,,False,False,92.32300000000001,,,"LINESTRING (8.3389318 44.1705971, 8.3388942 44.1707078, 8.3388385 44.1708758, 8.3388959 44.1714179)",,
180067102,,Salita al Boschetto,residential,,False,True,92.323,,,"LINESTRING (8.3388959 44.1714179, 8.3388385 44.1708758, 8.3388942 44.1707078, 8.3389318 44.1705971)",,
25037011,,Via Lorenzo De Raymondi,unclassified,,True,False,19.313,,,"LINESTRING (8.3412875 44.1685511, 8.3412516 44.1685571, 8.3411845 44.1685722, 8.3410835 44.1686364)",,
1079698491,,Via Lorenzo De Raymondi,unclassified,,True,False,18.176,,,"LINESTRING (8.3412875 44.1685511, 8.3412539 44.1685216, 8.3412217 44.1684721, 8.3411862 44.1684061)",,
220247007,,Via De Raymondi,unclassified,,False,True,7.166,,,"LINESTRING (8.3426075 44.1688811, 8.3425231 44.168859)",,6
220247005,,Via Bardineto,residential,,False,False,32.681,,,"LINESTRING (8.3439885 44.1702168, 8.3442312 44.16998)",,
364974966,2,Via Torino,primary,50,False,True,53.595,,,"LINESTRING (8.3439885 44.1702168, 8.3445474 44.1704844)",,
364974966,2,Via Torino,primary,50,False,False,179.829,,,"LINESTRING (8.3439885 44.1702168, 8.3437021 44.1700797, 8.3435899 44.170026, 8.3435261 44.1699954, 8.3430161 44.1697513, 8.3428528 44.169681, 8.3428097 44.1696612, 8.3424929 44.1695151, 8.3421094 44.1693235)",,
