osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed,junction,lanes
43001207,Via Roma,tertiary,False,True,44.587,"LINESTRING (9.201528 45.3553424, 9.2015203 45.3550614, 9.201517 45.3549415)",,,50,,2
43000875,Via Dante,residential,True,False,64.455,"LINESTRING (9.2025096 45.3549558, 9.2024568 45.3549903, 9.2019055 45.3553505)",,,50,,
43000877,Via Lombardia,residential,False,False,68.545,"LINESTRING (9.2025096 45.3549558, 9.2024635 45.3549219, 9.2019039 45.3545099)",,,50,,
43000877,Via Lombardia,residential,False,True,72.73100000000001,"LINESTRING (9.2025096 45.3549558, 9.202552 45.3549832, 9.2031717 45.3554155)",,,50,,
43000878,Via Viquarterio,residential,True,False,116.643,"LINESTRING (9.201517 45.3549415, 9.2010325 45.3544944, 9.2007144 45.3542252, 9.2006408 45.3541581, 9.2006054 45.3541332, 9.2005852 45.3541235)",,,,,
43001207,Via Roma,tertiary,False,False,44.587,"LINESTRING (9.201517 45.3549415, 9.2015203 45.3550614, 9.201528 45.3553424)",,,50,,2
43001207,Via Roma,tertiary,False,True,112.121,"LINESTRING (9.201517 45.3549415, 9.2014983 45.3541337, 9.201472 45.3540132, 9.2014457 45.3539369)",,,50,,2
43000875,Via Dante,residential,True,False,60.377,"LINESTRING (9.2030516 45.3545688, 9.2029993 45.3546061, 9.2025579 45.3549213, 9.2025096 45.3549558)",,,50,,
166710272,Via Venezia,residential,False,False,66.896,"LINESTRING (9.2030516 45.3545688, 9.2030944 45.3545997, 9.2036486 45.355)",,,50,,
166710272,Via Venezia,residential,False,True,161.934,"LINESTRING (9.2030516 45.3545688, 9.2030154 45.3545428, 9.2025072 45.3541776, 9.2020515 45.3538654, 9.2020148 45.3538211, 9.2020068 45.3537783, 9.2020196 45.3537327, 9.2020492 45.3536955, 9.2022095 45.353589, 9.2022418 45.3535646, 9.2022942 45.353528, 9.2023319 45.3535006)",,,50,,
166710282,Via Dante,residential,True,False,86.495,"LINESTRING (9.2030516 45.3545688, 9.2031031 45.3545318, 9.2034067 45.3543205, 9.203443 45.3542952, 9.2035011 45.3542769, 9.2035902 45.3541779, 9.2036711 45.3541111, 9.2038006 45.3540043)",,,50,,
43000877,Via Lombardia,residential,False,True,66.36,"LINESTRING (9.2031717 45.3554155, 9.2037557 45.3558488)",,,50,,
43000880,Via Alessandro Manzoni,residential,True,False,59.356,"LINESTRING (9.2031717 45.3554155, 9.2036486 45.355)",,,50,,
43000877,Via Lombardia,residential,False,False,72.73100000000001,"LINESTRING (9.2031717 45.3554155, 9.202552 45.3549832, 9.2025096 45.3549558)",,,50,,
166710272,Via Venezia,residential,False,False,72.82000000000001,"LINESTRING (9.2036486 45.355, 9.2042594 45.3554364, 9.2042998 45.3554684)",,,50,,
166710272,Via Venezia,residential,False,True,66.896,"LINESTRING (9.2036486 45.355, 9.2030944 45.3545997, 9.2030516 45.3545688)",,,50,,
190900905,Via Roma,residential,True,False,37.973,"LINESTRING (9.2015265 45.3569182, 9.2015352 45.3570459, 9.2014866 45.3572568)",,,,,
1065960040,Via Roma,tertiary,True,False,15.365,"LINESTRING (9.2015265 45.3569182, 9.2014913 45.3569656, 9.2014199 45.3569875, 9.2013774 45.3569901)",,,,,
43001207,Via Roma,tertiary,False,True,113.111,"LINESTRING (9.2015301 45.3567523, 9.2015339 45.3565645, 9.2015347 45.3565254, 9.201533 45.3562257, 9.2015302 45.3557351)",,,50,,2
59529162,Via Roma,tertiary,True,False,18.45,"LINESTRING (9.2015301 45.3567523, 9.2015282 45.356849, 9.2015265 45.3569182)",,,,,
43000876,Via San Francesco,residential,True,False,61.865,"LINESTRING (9.2031774 45.3562288, 9.2037557 45.3558488)",,,,,
"[43000881, 43000874, 141629331]","['Via Luigi Gemelli', 'Piazza della Chiesa', 'Viale del Popolo']",residential,True,False,204.755,"LINESTRING (9.2031774 45.3562288, 9.2034694 45.3564163, 9.2035019 45.3564612, 9.2035136 45.3564833, 9.203516 45.3565083, 9.2034892 45.3565519, 9.2034223 45.3566065, 9.2033767 45.3566295, 9.2033256 45.356645, 9.2031798 45.3566568, 9.2025227 45.356699, 9.201638 45.3567446, 9.2015301 45.3567523)",,,50,,
43000877,Via Lombardia,residential,False,False,66.36,"LINESTRING (9.2037557 45.3558488, 9.2031717 45.3554155)",,,50,,
43000876,Via San Francesco,residential,True,False,59.995000000000005,"LINESTRING (9.2037557 45.3558488, 9.2041257 45.3555999, 9.2042446 45.3555101, 9.2042998 45.3554684)",,,,,
43000880,Via Alessandro Manzoni,residential,True,False,63.866,"LINESTRING (9.2026279 45.3558443, 9.2031717 45.3554155)",,,50,,
43000881,Viale del Popolo,residential,True,False,60.66799999999999,"LINESTRING (9.2026279 45.3558443, 9.2026752 45.355868, 9.2027355 45.3559069, 9.2031774 45.3562288)",,,50,,
166710269,Via San Francesco,residential,False,True,77.25800000000001,"LINESTRING (9.2050015 45.354979, 9.2046669 45.3552191, 9.2042998 45.3554684)",,,,,
166710269,Via San Francesco,residential,False,False,77.25800000000001,"LINESTRING (9.2042998 45.3554684, 9.2046669 45.3552191, 9.2050015 45.354979)",,,,,
166710272,Via Venezia,residential,False,True,72.82000000000001,"LINESTRING (9.2042998 45.3554684, 9.2042594 45.3554364, 9.2036486 45.355)",,,50,,
44050328,Via Pio La Torre,residential,False,True,127.118,"LINESTRING (9.2037566 45.3529553, 9.2038198 45.35299, 9.2049757 45.353624, 9.205039 45.3536587)",,,,,
166710312,Via Brodolini,residential,False,False,44.906000000000006,"LINESTRING (9.2037566 45.3529553, 9.203506 45.3531857, 9.2034812 45.3532086, 9.2034077 45.3532762)",,,,,
166710312,Via Brodolini,residential,False,True,46.919,"LINESTRING (9.2037566 45.3529553, 9.2038296 45.3528985, 9.2039034 45.3528412, 9.2039521 45.3528033, 9.2041831 45.3526592)",,,,,
166710324,Via Brodolini,residential,False,True,309.19,"LINESTRING (9.2037566 45.3529553, 9.2036765 45.3528668, 9.2025669 45.351937, 9.2021257 45.3515593, 9.2020661 45.3523007, 9.2020426 45.3525311)",,,,,
44050329,Via don Luigi Sturzo,residential,False,True,128.548,"LINESTRING (9.2034077 45.3532762, 9.2046485 45.35396, 9.2047022 45.3539896)",,,,,
166710312,Via Brodolini,residential,False,False,36.606,"LINESTRING (9.2034077 45.3532762, 9.2032314 45.3534153, 9.2030504 45.3534805)",,,,,
166710312,Via Brodolini,residential,False,True,44.906000000000006,"LINESTRING (9.2034077 45.3532762, 9.2034812 45.3532086, 9.203506 45.3531857, 9.2037566 45.3529553)",,,,,
166710312,Via Brodolini,residential,False,False,40.534,"LINESTRING (9.2048125 45.3523311, 9.2043885 45.3525411)",,,,,
166710317,Via Ferdinando Santi,residential,False,False,55.979,"LINESTRING (9.2048125 45.3523311, 9.2050415 45.3525246, 9.2052705 45.3527182)",,,,,
166710327,Via Tiziano Vecellio,residential,False,True,37.385000000000005,"LINESTRING (9.2048125 45.3523311, 9.2048837 45.3522863, 9.2051832 45.3521187)",,,,,
44050330,Via A. Novella,residential,True,False,58.582,"LINESTRING (9.2043885 45.3525411, 9.204783 45.3529891)",,,,,
166710312,Via Brodolini,residential,False,False,20.738,"LINESTRING (9.2043885 45.3525411, 9.2041831 45.3526592)",,,,,
166710312,Via Brodolini,residential,False,True,40.534,"LINESTRING (9.2043885 45.3525411, 9.2048125 45.3523311)",,,,,
166710312,Via Brodolini,residential,False,True,20.738,"LINESTRING (9.2041831 45.3526592, 9.2043885 45.3525411)",,,,,
166710312,Via Brodolini,residential,False,False,46.919,"LINESTRING (9.2041831 45.3526592, 9.2039521 45.3528033, 9.2039034 45.3528412, 9.2038296 45.3528985, 9.2037566 45.3529553)",,,,,
44050326,Via Anna Kuliscioff,residential,True,False,45.206,"LINESTRING (9.2053062 45.3533988, 9.2056238 45.3532122, 9.20575 45.353138)",,,50,,
59529184,Via A. Novella,residential,False,True,61.297,"LINESTRING (9.2053062 45.3533988, 9.2052494 45.3533499, 9.205029 45.3531601, 9.204783 45.3529891)",,,,,
166710263,Via E. De Filippo,residential,False,False,110.127,"LINESTRING (9.20575 45.353138, 9.2068413 45.3525113)",,,,,
166710317,Via Ferdinando Santi,residential,False,False,28.416,"LINESTRING (9.20575 45.353138, 9.2059769 45.3533377)",,,,,
166710317,Via Ferdinando Santi,residential,False,True,59.857,"LINESTRING (9.20575 45.353138, 9.2053445 45.352782, 9.2052705 45.3527182)",,,,,
44050326,Via Anna Kuliscioff,residential,True,False,35.653,"LINESTRING (9.205039 45.3536587, 9.2053062 45.3533988)",,,50,,
44050328,Via Pio La Torre,residential,False,False,127.118,"LINESTRING (9.205039 45.3536587, 9.2049757 45.353624, 9.2038198 45.35299, 9.2037566 45.3529553)",,,,,
44050326,Via Anna Kuliscioff,residential,True,False,45.238,"LINESTRING (9.2047022 45.3539896, 9.205039 45.3536587)",,,50,,
44050329,Via don Luigi Sturzo,residential,False,False,128.548,"LINESTRING (9.2047022 45.3539896, 9.2046485 45.35396, 9.2034077 45.3532762)",,,,,
166710310,Via A. Novella,residential,True,False,59.524,"LINESTRING (9.204783 45.3529891, 9.2041831 45.3526592)",,,,,
59529184,Via A. Novella,residential,False,False,61.297,"LINESTRING (9.204783 45.3529891, 9.205029 45.3531601, 9.2052494 45.3533499, 9.2053062 45.3533988)",,,,,
166710273,Via Papa Giovanni XXIII,residential,False,False,35.689,"LINESTRING (9.2056295 45.3536818, 9.2059089 45.3539357)",,,,,
166710298,Via Papa Giovanni XXIII,residential,True,False,58.194,"LINESTRING (9.2056295 45.3536818, 9.2055856 45.353645, 9.2055238 45.3535974, 9.2059769 45.3533377)",,,,,
44050321,Via Papa Giovanni XXIII,residential,True,False,45.083,"LINESTRING (9.2060735 45.3534229, 9.2056295 45.3536818)",,,,,
166710295,Via G. La Pira,residential,False,False,34.525,"LINESTRING (9.2060735 45.3534229, 9.2064042 45.353217)",,,,,
166710317,Via Ferdinando Santi,residential,False,True,12.113,"LINESTRING (9.2060735 45.3534229, 9.2059769 45.3533377)",,,,,
"[166710273, 166710317]","['Via Ferdinando Santi', 'Via Papa Giovanni XXIII']",residential,False,"[False, True]",217.41500000000002,"LINESTRING (9.2060735 45.3534229, 9.2064223 45.353737, 9.2067714 45.3540504, 9.2070523 45.3543026, 9.2071386 45.3543801, 9.2067009 45.3546189, 9.2063871 45.3543461)",,,,,
44050322,Via I. Silone,residential,False,False,74.438,"LINESTRING (9.2059089 45.3539357, 9.2051757 45.3543631)",,,,,
166710273,Via Papa Giovanni XXIII,residential,False,False,58.981,"LINESTRING (9.2059089 45.3539357, 9.2063871 45.3543461)",,,,,
166710273,Via Papa Giovanni XXIII,residential,False,True,35.689,"LINESTRING (9.2059089 45.3539357, 9.2056295 45.3536818)",,,,,
44050322,Via I. Silone,residential,False,True,74.438,"LINESTRING (9.2051757 45.3543631, 9.2059089 45.3539357)",,,,,
44050331,Via Gandhi,residential,False,False,75.674,"LINESTRING (9.2063871 45.3543461, 9.2056361 45.3547758)",,,,,
166710273,Via Papa Giovanni XXIII,residential,False,True,58.981,"LINESTRING (9.2063871 45.3543461, 9.2059089 45.3539357)",,,,,
"[166710273, 166710317]","['Via Ferdinando Santi', 'Via Papa Giovanni XXIII']",residential,False,"[False, True]",217.415,"LINESTRING (9.2063871 45.3543461, 9.2067009 45.3546189, 9.2071386 45.3543801, 9.2070523 45.3543026, 9.2067714 45.3540504, 9.2064223 45.353737, 9.2060735 45.3534229)",,,,,
44050331,Via Gandhi,residential,False,True,75.674,"LINESTRING (9.2056361 45.3547758, 9.2063871 45.3543461)",,,,,
166710263,Via E. De Filippo,residential,False,True,110.127,"LINESTRING (9.2068413 45.3525113, 9.20575 45.353138)",,,,,
166710315,Via Cesare Pavese,residential,False,False,11.155,"LINESTRING (9.2068413 45.3525113, 9.2067565 45.3524306)",,,,,
166710263,Via E. De Filippo,residential,False,False,47.085,"LINESTRING (9.2068413 45.3525113, 9.2069161 45.3524704, 9.2073192 45.3522534)",,,,,
190900889,Via Roma,residential,False,True,141.302,"LINESTRING (9.2020683 45.3584813, 9.2017963 45.3581643, 9.2016236 45.3579401, 9.2015372 45.3577738, 9.2014997 45.3575944, 9.2014886 45.3573072)",,,,,
43000877,Via Lombardia,residential,False,True,68.545,"LINESTRING (9.2019039 45.3545099, 9.2024635 45.3549219, 9.2025096 45.3549558)",,,50,,
59529192,Via G. La Pira,residential,False,True,122.567,"LINESTRING (9.2075154 45.3540402, 9.2072806 45.3538317, 9.2068216 45.3534338, 9.2065872 45.3532384, 9.2064912 45.353226)",,,,,
"[166710267, 166710270]","['Via Pier Paolo Pasolini', 'Via Padre Pio']",residential,False,True,93.184,"LINESTRING (9.2083501 45.3532212, 9.2080051 45.3534225, 9.2075413 45.3530136)",,,,,
59529158,Via Leonardo da Vinci,residential,False,False,46.131,"LINESTRING (9.2051832 45.3521187, 9.2048022 45.3518018)",,,,,
166710327,Via Tiziano Vecellio,residential,False,True,55.42,"LINESTRING (9.2051832 45.3521187, 9.2057069 45.3517826)",,,,,
166710327,Via Tiziano Vecellio,residential,False,False,37.385000000000005,"LINESTRING (9.2051832 45.3521187, 9.2048837 45.3522863, 9.2048125 45.3523311)",,,,,
59529128,Via Palmiro Togliatti,residential,False,False,117.41900000000001,"LINESTRING (9.2023665 45.3532297, 9.2027604 45.3528969, 9.2020426 45.3525311)",,,,,
166710292,Via Antonio Gramsci,residential,False,False,96.473,"LINESTRING (9.2023665 45.3532297, 9.2019769 45.3530502, 9.2019264 45.3529961, 9.2019142 45.3529417, 9.2019312 45.3528965, 9.2020426 45.3525311)",,,,,
166710292,Via Antonio Gramsci,residential,False,True,16.999000000000002,"LINESTRING (9.2023665 45.3532297, 9.2023725 45.3532484, 9.2023891 45.3532672, 9.2024684 45.3533051, 9.2025186 45.3533317)",,,,,
166710263,Via E. De Filippo,residential,False,True,47.085,"LINESTRING (9.2073192 45.3522534, 9.2069161 45.3524704, 9.2068413 45.3525113)",,,,,
59529158,Via Leonardo da Vinci,residential,False,True,46.131,"LINESTRING (9.2048022 45.3518018, 9.2051832 45.3521187)",,,,,
59529198,Via Raffaello Sanzio,residential,True,False,112.519,"LINESTRING (9.2052705 45.3527182, 9.2063876 45.3520797)",,,,,
166710317,Via Ferdinando Santi,residential,False,False,59.857,"LINESTRING (9.2052705 45.3527182, 9.2053445 45.352782, 9.20575 45.353138)",,,,,
166710317,Via Ferdinando Santi,residential,False,True,55.979,"LINESTRING (9.2052705 45.3527182, 9.2050415 45.3525246, 9.2048125 45.3523311)",,,,,
166710292,Via Antonio Gramsci,residential,False,False,16.999000000000002,"LINESTRING (9.2025186 45.3533317, 9.2024684 45.3533051, 9.2023891 45.3532672, 9.2023725 45.3532484, 9.2023665 45.3532297)",,,,,
166710292,Via Antonio Gramsci,residential,False,True,17.057,"LINESTRING (9.2025186 45.3533317, 9.2026007 45.3533981, 9.202625 45.3534278, 9.2026298 45.3534588)",,,,,
59529172,Via C. Carrà,residential,False,False,43.062,"LINESTRING (9.2057069 45.3517826, 9.2053655 45.3514786)",,,,,
166710327,Via Tiziano Vecellio,residential,False,False,55.42,"LINESTRING (9.2057069 45.3517826, 9.2051832 45.3521187)",,,,,
"[166710315, 166710327]","['Via Cesare Pavese', 'Via Tiziano Vecellio']",residential,False,True,80.38499999999999,"LINESTRING (9.2057069 45.3517826, 9.2059202 45.3516626, 9.2063876 45.3520797)",,,,,
166710295,Via G. La Pira,residential,False,True,34.525,"LINESTRING (9.2064042 45.353217, 9.2060735 45.3534229)",,,,,
166710255,Via G. La Pira,residential,True,False,12.33,"LINESTRING (9.2064042 45.353217, 9.2063944 45.3532034, 9.2063919 45.3531882, 9.2063968 45.3531734, 9.2064095 45.3531601, 9.206427 45.3531512, 9.2064529 45.3531468, 9.2064743 45.3531492)",,,,roundabout,
59529128,Via Palmiro Togliatti,residential,False,True,117.41900000000001,"LINESTRING (9.2020426 45.3525311, 9.2027604 45.3528969, 9.2023665 45.3532297)",,,,,
166710292,Via Antonio Gramsci,residential,False,True,96.473,"LINESTRING (9.2020426 45.3525311, 9.2019312 45.3528965, 9.2019142 45.3529417, 9.2019264 45.3529961, 9.2019769 45.3530502, 9.2023665 45.3532297)",,,,,
166710324,Via Brodolini,residential,False,False,309.19000000000005,"LINESTRING (9.2020426 45.3525311, 9.2020661 45.3523007, 9.2021257 45.3515593, 9.2025669 45.351937, 9.2036765 45.3528668, 9.2037566 45.3529553)",,,,,
166710315,Via Cesare Pavese,residential,False,True,48.512,"LINESTRING (9.2063876 45.3520797, 9.2067565 45.3524306)",,,,,
"[166710315, 166710327]","['Via Cesare Pavese', 'Via Tiziano Vecellio']",residential,False,False,80.38499999999999,"LINESTRING (9.2063876 45.3520797, 9.2059202 45.3516626, 9.2057069 45.3517826)",,,,,
59529192,Via G. La Pira,residential,False,False,122.56700000000001,"LINESTRING (9.2064912 45.353226, 9.2065872 45.3532384, 9.2068216 45.3534338, 9.2072806 45.3538317, 9.2075154 45.3540402)",,,,,
166710255,Via G. La Pira,residential,True,False,7.567,"LINESTRING (9.2064912 45.353226, 9.2064726 45.3532326, 9.2064511 45.3532345, 9.20643 45.3532311, 9.2064042 45.353217)",,,,roundabout,
59529150,Via Viquarterio,residential,False,True,153.657,"LINESTRING (9.1991859 45.3528918, 9.1997855 45.3533977, 9.2000285 45.3536008, 9.200159 45.3537098, 9.2001927 45.353738, 9.2002088 45.3537482, 9.2002647 45.3537835, 9.2003523 45.3538274, 9.2004268 45.3538594, 9.2005179 45.3538962)",,,,,
59529172,Via C. Carrà,residential,False,True,43.062,"LINESTRING (9.2053655 45.3514786, 9.2057069 45.3517826)",,,,,
166710321,Via Primo Levi,residential,False,False,34.397,"LINESTRING (9.2075413 45.3530136, 9.2078912 45.3528259)",,,,,
"[166710267, 166710270]","['Via Pier Paolo Pasolini', 'Via Padre Pio']",residential,False,False,93.184,"LINESTRING (9.2075413 45.3530136, 9.2080051 45.3534225, 9.2083501 45.3532212)",,,,,
"[166710267, 171571814]","['Via Pier Paolo Pasolini', 'Via G. La Pira']",residential,False,True,52.012,"LINESTRING (9.2075413 45.3530136, 9.2072794 45.3527724, 9.2072261 45.3527593, 9.2070833 45.3528333)",,,,,
166710255,Via G. La Pira,residential,True,False,5.086,"LINESTRING (9.2065162 45.3531858, 9.2065149 45.353201, 9.2065062 45.353215, 9.2064912 45.353226)",,,,roundabout,
166710276,,residential,True,False,13.037,"LINESTRING (9.2030504 45.3534805, 9.2030725 45.3534981, 9.2030801 45.3535209, 9.2030714 45.3535436, 9.2030485 45.3535606, 9.2030169 45.3535681)",,,,roundabout,
166710312,Via Brodolini,residential,False,True,36.606,"LINESTRING (9.2030504 45.3534805, 9.2032314 45.3534153, 9.2034077 45.3532762)",,,,,
166710272,Via Venezia,residential,False,False,23.738,"LINESTRING (9.2026298 45.3534588, 9.202495 45.3534777, 9.2023319 45.3535006)",,,50,,
166710292,Via Antonio Gramsci,residential,False,False,17.057000000000002,"LINESTRING (9.2026298 45.3534588, 9.202625 45.3534278, 9.2026007 45.3533981, 9.2025186 45.3533317)",,,,,
1079994543,Via Venezia,residential,True,False,28.354,"LINESTRING (9.2026298 45.3534588, 9.2028325 45.3534476, 9.2029112 45.3534542, 9.202934 45.3534609, 9.2029752 45.3534871)",,,,,
166710272,Via Venezia,residential,False,False,161.93399999999997,"LINESTRING (9.2023319 45.3535006, 9.2022942 45.353528, 9.2022418 45.3535646, 9.2022095 45.353589, 9.2020492 45.3536955, 9.2020196 45.3537327, 9.2020068 45.3537783, 9.2020148 45.3538211, 9.2020515 45.3538654, 9.2025072 45.3541776, 9.2030154 45.3545428, 9.2030516 45.3545688)",,,50,,
166710272,Via Venezia,residential,False,True,23.738,"LINESTRING (9.2023319 45.3535006, 9.202495 45.3534777, 9.2026298 45.3534588)",,,50,,
166710308,Via Venezia,residential,True,False,23.966,"LINESTRING (9.2023319 45.3535006, 9.2024312 45.3533895, 9.2025186 45.3533317)",,,,,
166710255,Via G. La Pira,residential,True,False,5.482,"LINESTRING (9.2064743 45.3531492, 9.2064973 45.3531589, 9.2065101 45.3531712, 9.2065162 45.3531858)",,,,roundabout,
166710320,Via G. La Pira,residential,True,False,64.23100000000001,"LINESTRING (9.2064743 45.3531492, 9.2064931 45.3530953, 9.206992 45.3528081, 9.2070833 45.3528333)",,,,,
166710321,Via Primo Levi,residential,False,True,34.397,"LINESTRING (9.2078912 45.3528259, 9.2075413 45.3530136)",,,,,
166710317,Via Ferdinando Santi,residential,False,False,12.113,"LINESTRING (9.2059769 45.3533377, 9.2060735 45.3534229)",,,,,
166710317,Via Ferdinando Santi,residential,False,True,28.416,"LINESTRING (9.2059769 45.3533377, 9.20575 45.353138)",,,,,
"[166710267, 171571814]","['Via Pier Paolo Pasolini', 'Via G. La Pira']",residential,False,False,52.012,"LINESTRING (9.2070833 45.3528333, 9.2072261 45.3527593, 9.2072794 45.3527724, 9.2075413 45.3530136)",,,,,
171571845,,residential,True,False,62.543000000000006,"LINESTRING (9.2070833 45.3528333, 9.2070402 45.3528865, 9.2068454 45.3530019, 9.2068356 45.3530539, 9.2065941 45.3531859, 9.2065162 45.3531858)",,,,,
59529163,Via Roma,tertiary,False,True,59.080999999999996,"LINESTRING (9.2001887 45.3571024, 9.2005562 45.3570138, 9.2007171 45.3569875, 9.2009186 45.3569741)",,,,,
190900669,Via Roma,tertiary,True,False,51.729000000000006,"LINESTRING (9.2001887 45.3571024, 9.2000372 45.3571495, 9.1999205 45.3572061, 9.1998132 45.3572909, 9.1997247 45.3574115)",,,,,
1226427405,,secondary,True,False,25.018,"LINESTRING (9.1997247 45.3574115, 9.199622 45.3576246)",,,,roundabout,
190900889,Via Roma,residential,False,False,5.606,"LINESTRING (9.2014866 45.3572568, 9.2014886 45.3573072)",,,,,
59529194,Via Roma,residential,True,False,30.953,"LINESTRING (9.2014866 45.3572568, 9.2014507 45.3571552, 9.2014199 45.3570591, 9.2013774 45.3569901)",,,,,
190900890,Via Roma,tertiary,True,False,15.576,"LINESTRING (9.2013743 45.3568744, 9.2014467 45.3568612, 9.2014976 45.3568725, 9.2015265 45.3569182)",,,,,
722589141,Via Roma,tertiary,True,False,18.242,"LINESTRING (9.2013743 45.3568744, 9.2014628 45.3568084, 9.2015301 45.3567523)",,,,,
190900906,Via Roma,tertiary,True,False,13.424,"LINESTRING (9.2013774 45.3569901, 9.2013515 45.3569215, 9.2013743 45.3568744)",,,,,
722589140,Via Roma,tertiary,True,False,35.978,"LINESTRING (9.2013774 45.3569901, 9.2012992 45.356995, 9.2011355 45.3569818, 9.2009186 45.3569741)",,,,,
190901154,Via Roma,tertiary,False,False,239.78099999999998,"LINESTRING (9.2015352 45.3516647, 9.2014984 45.3528507, 9.2014976 45.3528766, 9.2014949 45.3534025, 9.2014951 45.3536132, 9.2014761 45.3537173, 9.2014464 45.3538178)",,,,,2
166710276,,residential,True,False,6.220000000000001,"LINESTRING (9.2030169 45.3535681, 9.202978 45.3535619, 9.2029506 45.3535417)",,,,roundabout,
166710276,,residential,True,False,6.7379999999999995,"LINESTRING (9.2029752 45.3534871, 9.2029871 45.3534753, 9.2030197 45.3534724, 9.2030504 45.3534805)",,,,roundabout,
166710276,,residential,True,False,6.984999999999999,"LINESTRING (9.2029506 45.3535417, 9.2029439 45.3535141, 9.2029752 45.3534871)",,,,roundabout,
1079994541,,residential,True,False,26.874000000000002,"LINESTRING (9.2029506 45.3535417, 9.2028425 45.3535129, 9.2027831 45.3534907, 9.2027448 45.3534765, 9.2026298 45.3534588)",,,,,
