osmid,oneway,name,highway,reversed,length,geometry,maxspeed,width,lanes,junction
166358403,True,Via Giuseppe Caimi,residential,False,253.628,"LINESTRING (9.2143506 45.6959592, 9.2130201 45.6960438, 9.212877 45.6960587, 9.2126862 45.6960797, 9.2124459 45.6961365, 9.2120687 45.6962324, 9.2111903 45.6964596)",,,,
170930154,True,Via G. Caimi,residential,False,15.154,"LINESTRING (9.2143506 45.6959592, 9.2144116 45.6959332, 9.2144607 45.6959083, 9.2145058 45.6958776)",,,,
79867306,False,Viale Piave,residential,True,201.053,"LINESTRING (9.2047837 45.7020308, 9.2071668 45.7027374)",,,,
166932882,False,Via Giuseppe Garibaldi,residential,True,21.309,"LINESTRING (9.2047837 45.7020308, 9.2049726 45.7018918)",50,5,,
166932882,False,Via Giuseppe Garibaldi,residential,False,140.523,"LINESTRING (9.2047837 45.7020308, 9.2042517 45.7023773, 9.203493 45.7028716, 9.2034593 45.7028919)",50,5,,
166100845,True,Via Giuseppe Garibaldi,residential,False,196.902,"LINESTRING (9.2068543 45.700705, 9.2067036 45.700804, 9.2063332 45.7010369, 9.2058 45.7013741, 9.2049726 45.7018918)",50,5,,
166101363,True,Via Silvio Pellico,residential,False,118.877,"LINESTRING (9.2068543 45.700705, 9.2072793 45.7010266, 9.2079233 45.7014698)",,,,
166100844,False,Via Santa Chiara,residential,True,61.214,"LINESTRING (9.2081622 45.7003023, 9.2078302 45.699803)",,,,
202300658,True,Via Addolorata,residential,False,111.28699999999999,"LINESTRING (9.2081622 45.7003023, 9.2080323 45.7003485, 9.2078249 45.7004307, 9.2076529 45.7004934, 9.2073689 45.7005802, 9.2068543 45.700705)",50,5,,
85717270,True,,residential,False,59.255,"LINESTRING (9.2089985 45.7003285, 9.2091759 45.7000745, 9.2092084 45.7000118, 9.209298 45.6998392)",,,,
"[166358721, 202300658]",True,"['Piazza San Giacomo', 'Via Addolorata']",residential,False,68.676,"LINESTRING (9.2089985 45.7003285, 9.2089747 45.700309, 9.2089458 45.7002948, 9.2086479 45.700232, 9.208588 45.7002274, 9.208524 45.7002288, 9.2084689 45.7002395, 9.2083975 45.7002529, 9.2081622 45.7003023)",50,5,,
202300713,True,Via Alberto da Giussano,residential,False,45.45700000000001,"LINESTRING (9.2090729 45.701337, 9.2090717 45.7013047, 9.2091179 45.7011181, 9.2091185 45.701076, 9.2091157 45.7010416, 9.2090949 45.700932)",50,5,,
202346780,False,Via Alberto da Giussano,residential,True,130.944,"LINESTRING (9.2090729 45.701337, 9.2090788 45.7013677, 9.2090882 45.701395, 9.2091139 45.7014447, 9.2091603 45.7015004, 9.2093242 45.7016639, 9.2095423 45.7019142, 9.2096843 45.7020849, 9.2098057 45.7022264, 9.2099178 45.70235)",50,5,,
46582129,False,Via Alberto da Giussano,tertiary,True,26.709,"LINESTRING (9.210123 45.7025548, 9.2100424 45.702605, 9.2099767 45.7026492, 9.2099166 45.7027105, 9.2099002 45.7027347)",50,5,,
202346768,False,Via Alcide De Gasperi,tertiary,True,88.18299999999999,"LINESTRING (9.210123 45.7025548, 9.2101655 45.7025359, 9.210221 45.7025098, 9.2102727 45.7024742, 9.2104229 45.7023563, 9.210904 45.7019825)",,,2,
202346780,False,Via Alberto da Giussano,residential,False,27.826,"LINESTRING (9.210123 45.7025548, 9.210084 45.7025225, 9.2100225 45.7024628, 9.2099914 45.7024312, 9.2099178 45.70235)",50,5,,
"[1150038944, 1150038941, 1150038940, 82327741, 1150038942, 1150038943]",False,Via General Cantore,residential,True,199.34199999999996,"LINESTRING (9.210123 45.7025548, 9.2101599 45.7025881, 9.2103319 45.7027616, 9.2106198 45.7030264, 9.210711 45.7031103, 9.2107734 45.7031677, 9.2108146 45.7032043, 9.2109424 45.7033178, 9.211008 45.7033669, 9.2111311 45.7034464, 9.2111687 45.7034715, 9.2112104 45.7034995, 9.2112521 45.7035274, 9.2113779 45.7036016, 9.2117146 45.7037793, 9.2117946 45.7038233, 9.2118582 45.7038584)",30,,,
165293402,False,Via Giulio Pastore,residential,True,80.967,"LINESTRING (9.2044944 45.6949194, 9.2034817 45.6950922)",,,,
201944895,True,Via Giulio Pastore,residential,False,7.46,"LINESTRING (9.2044944 45.6949194, 9.204533 45.694908, 9.204581 45.6948905)",,,,
79803994,True,Via Ambrogio Viganò,secondary,False,18.62,"LINESTRING (9.2159351 45.7022633, 9.2160149 45.7022567, 9.2160938 45.7022641, 9.2161675 45.7022855)",,,1,roundabout
202300665,True,Via Ambrogio Viganò,secondary,False,32.22,"LINESTRING (9.2159351 45.7022633, 9.2159762 45.702213, 9.2160119 45.7021607, 9.2160421 45.7021067, 9.2160665 45.7020514, 9.2160857 45.7019949)",,,1,
79867804,True,Via dei Giardini,residential,False,209.88,"LINESTRING (9.2111249 45.7018142, 9.2130651 45.7031282)",,,,
202346768,False,Via Alcide De Gasperi,tertiary,False,25.387,"LINESTRING (9.2111249 45.7018142, 9.210904 45.7019825)",,,2,
202346768,False,Via Alcide De Gasperi,tertiary,True,68.979,"LINESTRING (9.2111249 45.7018142, 9.2117331 45.7013621)",,,2,
170932632,False,Via Francesco Baracca,residential,False,62.371,"LINESTRING (9.2150685 45.6988301, 9.2144775 45.6984503)",,,,
202346768,False,Via Alcide De Gasperi,tertiary,False,58.741,"LINESTRING (9.2150685 45.6988301, 9.2145602 45.6992213)",,,2,
202346768,False,Via Alcide De Gasperi,tertiary,True,28.892,"LINESTRING (9.2150685 45.6988301, 9.2153244 45.6986415)",,,2,
79867306,False,Viale Piave,residential,False,94.955,"LINESTRING (9.2094605 45.7034508, 9.2083355 45.7031162)",,,,
46582129,False,Via Alberto da Giussano,tertiary,False,86.64200000000001,"LINESTRING (9.2094605 45.7034508, 9.2098699 45.7027796, 9.2099002 45.7027347)",50,5,,
79867306,False,Viale Piave,residential,False,201.053,"LINESTRING (9.2071668 45.7027374, 9.2047837 45.7020308)",,,,
79867306,False,Viale Piave,residential,True,100.055,"LINESTRING (9.2071668 45.7027374, 9.2083355 45.7031162)",,,,
201931870,True,Via Giuseppe Parini,residential,False,152.704,"LINESTRING (9.2071668 45.7027374, 9.2079233 45.7014698)",,,,
79867800,False,Via Lega Lombarda,residential,True,124.002,"LINESTRING (9.2118582 45.7038584, 9.2129325 45.7032086, 9.2130651 45.7031282)",,,2,
"[1150038944, 1150038941, 1150038940, 82327741, 1150038942, 1150038943]",False,Via General Cantore,residential,False,199.34199999999998,"LINESTRING (9.2118582 45.7038584, 9.2117946 45.7038233, 9.2117146 45.7037793, 9.2113779 45.7036016, 9.2112521 45.7035274, 9.2112104 45.7034995, 9.2111687 45.7034715, 9.2111311 45.7034464, 9.211008 45.7033669, 9.2109424 45.7033178, 9.2108146 45.7032043, 9.2107734 45.7031677, 9.210711 45.7031103, 9.2106198 45.7030264, 9.2103319 45.7027616, 9.2101599 45.7025881, 9.210123 45.7025548)",30,,,
79867800,False,Via Lega Lombarda,residential,True,11.844,"LINESTRING (9.2130651 45.7031282, 9.2131803 45.7030584)",,,2,
79867800,False,Via Lega Lombarda,residential,False,124.002,"LINESTRING (9.2130651 45.7031282, 9.2129325 45.7032086, 9.2118582 45.7038584)",,,2,
85717241,False,Via Carroccio,residential,True,33.063,"LINESTRING (9.2146221 45.701787, 9.2142933 45.7015981)",,,,
79867800,False,Via Lega Lombarda,residential,False,108.24600000000001,"LINESTRING (9.2146221 45.701787, 9.2145829 45.7018202, 9.2137849 45.7025192, 9.213754 45.7025486)",,,2,
85717241,False,Via Carroccio,residential,False,97.08699999999999,"LINESTRING (9.2146221 45.701787, 9.2146993 45.7018266, 9.2148218 45.7019059, 9.2151178 45.7021346, 9.2152641 45.702255, 9.2153084 45.7022943, 9.2153942 45.7023711, 9.2154318 45.7024011, 9.2154744 45.7024215)",,,,
85717241,False,Via Carroccio,residential,False,164.305,"LINESTRING (9.2127257 45.7006088, 9.2128636 45.7007115, 9.2132927 45.7010168, 9.2134161 45.7010852, 9.2138292 45.7013278, 9.2141022 45.7014873, 9.2142933 45.7015981)",,,,
85717241,False,Via Carroccio,residential,True,151.184,"LINESTRING (9.2127257 45.7006088, 9.2125994 45.7004989, 9.2113409 45.6996547)",,,,
202346768,False,Via Alcide De Gasperi,tertiary,False,82.447,"LINESTRING (9.2127257 45.7006088, 9.2125685 45.7007265, 9.2121263 45.7010546, 9.2119979 45.7011486)",,,2,
202346768,False,Via Alcide De Gasperi,tertiary,True,60.361000000000004,"LINESTRING (9.2127257 45.7006088, 9.2128703 45.7005007, 9.2132561 45.700212)",,,2,
202346768,False,Via Alcide De Gasperi,tertiary,False,68.979,"LINESTRING (9.2117331 45.7013621, 9.2111249 45.7018142)",,,2,
202346768,False,Via Alcide De Gasperi,tertiary,True,31.408,"LINESTRING (9.2117331 45.7013621, 9.2119979 45.7011486)",,,2,
85716969,False,Vicolo San Luigi,residential,True,206.01100000000002,"LINESTRING (9.2117331 45.7013621, 9.2117719 45.7013858, 9.2131612 45.7023001, 9.2133538 45.7023918, 9.2135153 45.7024621, 9.213754 45.7025486)",,,,
79867800,False,Via Lega Lombarda,residential,False,72.574,"LINESTRING (9.213754 45.7025486, 9.213714 45.7025781, 9.2134977 45.7028249, 9.2134469 45.7028724, 9.2133634 45.7029335, 9.2132514 45.7030154, 9.2131803 45.7030584)",,,2,
79867800,False,Via Lega Lombarda,residential,True,108.24600000000001,"LINESTRING (9.213754 45.7025486, 9.2137849 45.7025192, 9.2145829 45.7018202, 9.2146221 45.701787)",,,2,
85716969,False,Vicolo San Luigi,residential,False,206.01099999999997,"LINESTRING (9.213754 45.7025486, 9.2135153 45.7024621, 9.2133538 45.7023918, 9.2131612 45.7023001, 9.2117719 45.7013858, 9.2117331 45.7013621)",,,,
85716969,False,Vicolo San Luigi,residential,True,47.608,"LINESTRING (9.213754 45.7025486, 9.2138157 45.7025625, 9.2139588 45.7025927, 9.2143499 45.7026469)",,,,
202300697,False,Via Umberto Primo,tertiary,True,81.711,"LINESTRING (9.2104791 45.6990744, 9.2110647 45.6984639)",,,,
85717241,False,Via Carroccio,residential,False,92.968,"LINESTRING (9.2104791 45.6990744, 9.2112294 45.6995796, 9.2113409 45.6996547)",,,,
167327889,False,,tertiary,True,17.224,"LINESTRING (9.2104791 45.6990744, 9.2104302 45.6991141, 9.2103761 45.6991458, 9.2103125 45.6991751)",,,,
167327891,True,Piazza Roma,residential,False,12.847,"LINESTRING (9.2099145 45.6993481, 9.2099414 45.6992842, 9.20995 45.6992679, 9.2099518 45.6992645, 9.2099649 45.699249, 9.2099739 45.6992413)",,,,
202300682,True,Piazza Roma,residential,False,13.583,"LINESTRING (9.2099145 45.6993481, 9.2099037 45.6993008, 9.2099006 45.6992938, 9.2098936 45.6992836, 9.2098876 45.6992747, 9.2098784 45.6992655, 9.209872 45.6992592, 9.209858 45.6992491, 9.209843 45.6992418)",,,,
167327889,False,,tertiary,False,17.224,"LINESTRING (9.2103125 45.6991751, 9.2103761 45.6991458, 9.2104302 45.6991141, 9.2104791 45.6990744)",,,,
202300692,True,Via Cavour,tertiary,False,28.185,"LINESTRING (9.2103125 45.6991751, 9.210277 45.6991997, 9.210182 45.6992281, 9.2100861 45.6992398, 9.2099739 45.6992413)",,,,
128572962,True,,secondary,False,15.756,"LINESTRING (9.2158829 45.6985, 9.2159058 45.6985316, 9.215916 45.6985663, 9.2159125 45.6986016, 9.2158958 45.6986351)",,,,roundabout
202346812,True,Via Dante Alighieri,residential,False,22.78,"LINESTRING (9.2158829 45.6985, 9.2159297 45.6985162, 9.2159859 45.6985297, 9.2160593 45.6985366, 9.2161657 45.6985255)",,,,
158536065,False,Via Gabrio Piola,tertiary,False,149.51999999999998,"LINESTRING (9.214474 45.6965767, 9.2138204 45.6968832, 9.2131395 45.6972108, 9.2128801 45.6973308)",,,,
