osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,access
68299066,,,Via Dante Alighieri,unclassified,False,False,56.343,"LINESTRING (9.2963339 45.5486222, 9.2956223 45.5485305)",,,
15135896,,,Via Ugo Foscolo,residential,False,False,72.884,"LINESTRING (9.2963339 45.5486222, 9.2963462 45.5485602, 9.296463 45.547973)",,,
68299066,,,Via Dante Alighieri,unclassified,False,True,152.75,"LINESTRING (9.2963339 45.5486222, 9.2969506 45.5486938, 9.2981543 45.5488567, 9.298263 45.5488707)",,,
60954092,,,Viale Vittorio Veneto,residential,False,True,17.701,"LINESTRING (9.298013 45.5539198, 9.2980449 45.5538818, 9.2980871 45.5538317, 9.2981382 45.5537874)",,,
102501778,,,Via Monza,tertiary,False,True,39.123000000000005,"LINESTRING (9.298013 45.5539198, 9.2979016 45.554106, 9.297823 45.5542455)",,,
162866304,,SP113,Viale Lombardia,secondary,False,False,129.626,"LINESTRING (9.298013 45.5539198, 9.2980332 45.5539481, 9.2981214 45.5540719, 9.2981253 45.5540773, 9.2987566 45.5549628)",,,
162866308,2,SP113,Viale Lombardia,secondary,False,True,304.924,"LINESTRING (9.298013 45.5539198, 9.2978502 45.5536979, 9.2971264 45.5527117, 9.2963464 45.551649, 9.296223 45.5514808)",,,
15135765,,,Via Francesco Baracca,residential,True,False,157.378,"LINESTRING (9.297919 45.5506989, 9.2959019 45.5507879)",,,
1036041352,,,Via Fabio Filzi,unclassified,False,False,77.536,"LINESTRING (9.297919 45.5506989, 9.2979998 45.5513939)",30,,
"[1036041352, 15135614]",2,,Via Fabio Filzi,unclassified,False,True,206.14100000000002,"LINESTRING (9.297919 45.5506989, 9.2979109 45.5505472, 9.2979031 45.5504026, 9.2978919 45.5501923, 9.2979474 45.5499945, 9.2982461 45.5489309, 9.298263 45.5488707)",30,,
15135807,2,,Via Alessandro Manzoni,residential,False,True,243.153,"LINESTRING (9.2959019 45.5507879, 9.2963339 45.5486222)",,,
15135896,,,Via Ugo Foscolo,residential,False,True,104.19200000000001,"LINESTRING (9.2960053 45.5473774, 9.2965671 45.5474392, 9.2965368 45.5475984, 9.2965276 45.547645, 9.2964957 45.5478069, 9.296463 45.547973)",,,
15136103,2,SP208,Via Marsala,secondary,False,False,60.921,"LINESTRING (9.302777 45.5465394, 9.3026305 45.5465285, 9.3022105 45.5464973, 9.3019982 45.5465056)",,,
302026588,,SP208,Via dei Mille,secondary,False,True,71.529,"LINESTRING (9.302777 45.5465394, 9.303053 45.5465476, 9.3036947 45.5465668)",,,
15137134,,,Via Francesco Petrarca,residential,False,False,101.31200000000001,"LINESTRING (9.2990409 45.549891, 9.2990361 45.5495741, 9.2992166 45.5489935)",,,
15137134,,,Via Francesco Petrarca,residential,False,True,101.31200000000001,"LINESTRING (9.2992166 45.5489935, 9.2990361 45.5495741, 9.2990409 45.549891)",,,
68299066,,,Via Dante Alighieri,unclassified,False,False,75.502,"LINESTRING (9.2992166 45.5489935, 9.2986356 45.5489199, 9.298362 45.5488835, 9.298263 45.5488707)",,,
15600451,,,Via Luigi Teruzzi,unclassified,True,False,266.007,"LINESTRING (9.3017899 45.5488296, 9.302777 45.5465394)",,,
15132463,,,Via Dante Alighieri,unclassified,True,False,203.615,"LINESTRING (9.3017899 45.5488296, 9.300199 45.5490552, 9.30015 45.5490608, 9.300105 45.5490645, 9.3000566 45.5490672, 9.3000122 45.5490679, 9.2999732 45.5490678, 9.2999073 45.5490661, 9.2998414 45.5490625, 9.2997625 45.5490565, 9.2996835 45.5490487, 9.2992166 45.5489935)",,,
60954092,,,Viale Vittorio Veneto,residential,False,False,99.584,"LINESTRING (9.298869 45.5530525, 9.2986615 45.5532622, 9.2984586 45.5534628, 9.2984513 45.5534701, 9.2983756 45.5535433, 9.2981892 45.5537371, 9.2981777 45.5537484, 9.2981382 45.5537874)",,,
68298928,,,Via Sabotino,residential,True,False,164.511,"LINESTRING (9.298869 45.5530525, 9.2991145 45.5531802, 9.2994933 45.5533571, 9.2995311 45.5534175, 9.2995534 45.5534532, 9.2995629 45.5539202, 9.2995706 45.5542947)",,,
"[1167897488, 15140369]",2,,Via Luigi Galvani,unclassified,False,False,200.94800000000004,"LINESTRING (9.298869 45.5530525, 9.2987902 45.5529832, 9.2987775 45.5529721, 9.2985053 45.5526423, 9.2984366 45.5525485, 9.2983554 45.5524438, 9.2983062 45.5523777, 9.2982954 45.5523633, 9.2981221 45.5521347, 9.298101 45.5521028, 9.2980856 45.5520749, 9.2980747 45.5520465, 9.2980677 45.5520128, 9.2980649 45.5519911, 9.2979998 45.5513939)",30,,
102501778,,,Via Monza,tertiary,False,False,95.865,"LINESTRING (9.2973577 45.5550437, 9.297823 45.5542455)",,,
102501778,,,Via Monza,tertiary,False,True,24.321,"LINESTRING (9.2973577 45.5550437, 9.297179 45.5552231)",,,
458507311,2,SP208,Via Marsala,secondary,False,True,69.217,"LINESTRING (9.2962141 45.5466733, 9.2966802 45.5467176, 9.2970933 45.5467644)",,,
458507311,2,SP208,Via Marsala,secondary,False,False,69.217,"LINESTRING (9.2970933 45.5467644, 9.2966802 45.5467176, 9.2962141 45.5466733)",,,
458507311,2,SP208,Via Marsala,secondary,False,True,139.687,"LINESTRING (9.2970933 45.5467644, 9.2975386 45.5468055, 9.2977205 45.5468138, 9.2980276 45.5467984, 9.2985088 45.5467742, 9.2988806 45.5467652)",,,
210660626,,SP208,,secondary,True,False,12.141,"LINESTRING (9.3052446 45.5465462, 9.3052383 45.5464371)",,roundabout,
441619111,,SP208,Via dei Mille,secondary,True,False,23.596,"LINESTRING (9.3052446 45.5465462, 9.3051457 45.5465214, 9.3049485 45.5465092)",,,
210660616,,SP208,,secondary,True,False,15.29,"LINESTRING (9.3053967 45.5466281, 9.3053077 45.5465986, 9.3052626 45.546561, 9.3052446 45.5465462)",,roundabout,
68298962,2,,Via san Pio decimo,residential,False,True,89.145,"LINESTRING (9.3050336 45.5535813, 9.3047891 45.5527981)",,,
72836105,,,Via San Giovanni Bosco,unclassified,False,False,111.428,"LINESTRING (9.3050336 45.5535813, 9.3064232 45.5533418)",,,
72836105,,,Via San Giovanni Bosco,unclassified,False,True,89.298,"LINESTRING (9.3050336 45.5535813, 9.30392 45.5537733)",,,
15596998,,,Piazza Papa Giovanni Ventitreesimo,unclassified,True,False,52.663,"LINESTRING (9.3028951 45.5539951, 9.3030234 45.5539518, 9.3032822 45.553871, 9.3034069 45.5538428, 9.3035264 45.5538411)",,,
210660621,,,Piazza Papa Giovanni Ventitreesimo,unclassified,True,False,17.207,"LINESTRING (9.3028951 45.5539951, 9.3029872 45.5540419, 9.3030332 45.5541097)",,roundabout,
72836105,,,Via San Giovanni Bosco,unclassified,False,True,111.428,"LINESTRING (9.3064232 45.5533418, 9.3050336 45.5535813)",,,
24527260,,,Via Andrea Doria,residential,False,False,89.365,"LINESTRING (9.3064232 45.5533418, 9.3062999 45.5528892, 9.3062275 45.5526376, 9.3062034 45.552553)",,,
210660621,,,Piazza Papa Giovanni Ventitreesimo,unclassified,True,False,12.195,"LINESTRING (9.3030253 45.554302, 9.3029627 45.5543319, 9.3028868 45.5543514)",,roundabout,
15600411,2,,Via Italia,unclassified,False,False,106.043,"LINESTRING (9.3024654 45.5517623, 9.3026507 45.5527071)",,,
15600411,2,,Via Italia,unclassified,False,True,25.953,"LINESTRING (9.3024654 45.5517623, 9.3024079 45.5515324)",,,
68299012,1,,Via Daniele Manin,unclassified,True,False,74.366,"LINESTRING (9.3024654 45.5517623, 9.3033977 45.5516172)",,,
15599847,,,Via Sabotino,residential,True,False,68.46300000000001,"LINESTRING (9.2995487 45.554909, 9.2995706 45.554826, 9.2995706 45.5542947)",,,
71866908,,,Via Federico Sciviero,residential,True,False,125.681,"LINESTRING (9.2995706 45.5542947, 9.3011712 45.5541486)",,,
210660620,,,Piazza Papa Giovanni Ventitreesimo,unclassified,True,False,5.128,"LINESTRING (9.302793 45.5540005, 9.3028577 45.5539919)",,roundabout,
210660620,,,Piazza Papa Giovanni Ventitreesimo,unclassified,True,False,2.934,"LINESTRING (9.3028577 45.5539919, 9.3028951 45.5539951)",,roundabout,
68299078,,,Via Italia,unclassified,True,False,100.176,"LINESTRING (9.3028577 45.5539919, 9.3028877 45.5538631, 9.3027228 45.5531014)",,,
75355545,1,,Via Italia,residential,True,False,43.448,"LINESTRING (9.302094 45.5504841, 9.3022052 45.550867)",,,
15731373,,,Via Guglielmo Oberdan,residential,False,False,305.67699999999996,"LINESTRING (9.302094 45.5504841, 9.3035449 45.5503486, 9.3036029 45.5503428, 9.3036781 45.5503345, 9.3037493 45.5503263, 9.3038315 45.5503161, 9.3039097 45.5503059, 9.3039571 45.5502991, 9.3050614 45.550134, 9.3059536 45.5499939)",,,
15600608,,,Via Enrico Fermi,residential,True,False,151.402,"LINESTRING (9.3033977 45.5516172, 9.3037162 45.5529604)",,,
210660615,2,,Via Daniele Manin,unclassified,False,True,78.004,"LINESTRING (9.3033977 45.5516172, 9.3043756 45.551465)",,,
68298894,,,Via Enrico Fermi,residential,False,True,91.773,"LINESTRING (9.30392 45.5537733, 9.3037162 45.5529604)",,,
72836105,,,Via San Giovanni Bosco,unclassified,False,False,89.298,"LINESTRING (9.30392 45.5537733, 9.3050336 45.5535813)",,,
785762260,,,Piazza Papa Giovanni Ventitreesimo,unclassified,False,True,31.561,"LINESTRING (9.30392 45.5537733, 9.3036874 45.5538134, 9.3035264 45.5538411)",,,
210660615,2,,Via Daniele Manin,unclassified,False,False,78.004,"LINESTRING (9.3043756 45.551465, 9.3033977 45.5516172)",,,
210660615,2,,Via Daniele Manin,unclassified,False,True,120.123,"LINESTRING (9.3043756 45.551465, 9.3058815 45.5512305)",,,
15600411,2,,Via Italia,unclassified,False,True,44.202,"LINESTRING (9.3027228 45.5531014, 9.3026507 45.5527071)",,,
15600781,1,,Via San Domenico Savio,residential,True,False,78.923,"LINESTRING (9.3027228 45.5531014, 9.3037162 45.5529604)",,,
68298894,,,Via Enrico Fermi,residential,False,False,91.773,"LINESTRING (9.3037162 45.5529604, 9.30392 45.5537733)",,,
951752142,,,Via San Domenico Savio,residential,True,False,85.468,"LINESTRING (9.3037162 45.5529604, 9.3047891 45.5527981)",,,
15600666,,,Via San Pio Decimo,residential,True,False,151.691,"LINESTRING (9.3047891 45.5527981, 9.3043756 45.551465)",,,
68298870,,,Via San Domenico Savio,residential,False,False,113.446,"LINESTRING (9.3047891 45.5527981, 9.3062034 45.552553)",,,
68298962,2,,Via san Pio decimo,residential,False,False,89.145,"LINESTRING (9.3047891 45.5527981, 9.3050336 45.5535813)",,,
15730634,,,Viale Lombardia,residential,False,False,105.78899999999999,"LINESTRING (9.297934 45.5535103, 9.2974855 45.5529072, 9.2974023 45.5527955, 9.2973064 45.5526665)",,,
15135656,,,Via Alcide De Gasperi,residential,False,False,122.963,"LINESTRING (9.2964242 45.5514681, 9.2979998 45.5513939)",,,
15135656,,,Via Alcide De Gasperi,residential,False,True,15.73,"LINESTRING (9.2964242 45.5514681, 9.2963227 45.5514742, 9.296223 45.5514808)",,,
15600513,1,,Via Tre Re,unclassified,True,False,27.305,"LINESTRING (9.3018136 45.5490746, 9.3017899 45.5488296)",,,
68299006,,,Via Tre Re,residential,True,False,141.08899999999997,"LINESTRING (9.3018136 45.5490746, 9.3018581 45.5494994, 9.3019499 45.5502374, 9.3019542 45.5502615, 9.3019625 45.5502866, 9.3019727 45.5503107, 9.3019869 45.5503357)",,,
15731279,,,Via Angelo Cazzaniga,unclassified,False,False,142.20600000000002,"LINESTRING (9.3039607 45.5489666, 9.3040384 45.5489627, 9.3044821 45.5489404, 9.3049088 45.5489189, 9.3057822 45.548875)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,False,81.238,"LINESTRING (9.3039607 45.5489666, 9.3039519 45.5489001, 9.3038649 45.5482391)",,,
951753902,1,,Via Angelo Cazzaniga,unclassified,True,False,80.632,"LINESTRING (9.3039607 45.5489666, 9.3038641 45.5489715, 9.3033966 45.548995, 9.3029279 45.5490186)",,,
15731647,,,Via Santa Clotilde,unclassified,False,True,125.13,"LINESTRING (9.3057822 45.548875, 9.3059536 45.5499939)",,,
15731279,,,Via Angelo Cazzaniga,unclassified,False,True,142.206,"LINESTRING (9.3057822 45.548875, 9.3049088 45.5489189, 9.3044821 45.5489404, 9.3040384 45.5489627, 9.3039607 45.5489666)",,,
15731647,,,Via Santa Clotilde,unclassified,False,False,102.378,"LINESTRING (9.3057822 45.548875, 9.3056973 45.5483122, 9.305644 45.5479594)",,,
15731647,,,Via Santa Clotilde,unclassified,False,False,125.13,"LINESTRING (9.3059536 45.5499939, 9.3057822 45.548875)",,,
15731373,,,Via Guglielmo Oberdan,residential,False,True,305.677,"LINESTRING (9.3059536 45.5499939, 9.3050614 45.550134, 9.3039571 45.5502991, 9.3039097 45.5503059, 9.3038315 45.5503161, 9.3037493 45.5503263, 9.3036781 45.5503345, 9.3036029 45.5503428, 9.3035449 45.5503486, 9.302094 45.5504841)",,,
15731586,,,Via Don Primo Mazzolari,unclassified,False,True,133.08800000000002,"LINESTRING (9.3059536 45.5499939, 9.3060221 45.5502505, 9.3062677 45.5511704)",,,
210660617,,,Via Daniele Manin,unclassified,False,False,30.806,"LINESTRING (9.3062677 45.5511704, 9.3058815 45.5512305)",,,
15731586,,,Via Don Primo Mazzolari,unclassified,False,False,133.08800000000002,"LINESTRING (9.3062677 45.5511704, 9.3060221 45.5502505, 9.3059536 45.5499939)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,False,77.104,"LINESTRING (9.3038478 45.5480708, 9.3037705 45.5473795)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,True,18.761,"LINESTRING (9.3038478 45.5480708, 9.3038649 45.5482391)",,,
15731780,,,Via Edmondo De Amicis,residential,False,False,140.42,"LINESTRING (9.3038478 45.5480708, 9.305644 45.5479594)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,True,77.104,"LINESTRING (9.3037705 45.5473795, 9.3038478 45.5480708)",,,
15731839,,,Via Giosuè Carducci,residential,False,False,139.541,"LINESTRING (9.3037705 45.5473795, 9.3055565 45.5472775)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,False,90.56099999999999,"LINESTRING (9.3037705 45.5473795, 9.3037448 45.547109, 9.3036947 45.5465668)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,True,90.56099999999999,"LINESTRING (9.3036947 45.5465668, 9.3037448 45.547109, 9.3037705 45.5473795)",,,
302026588,,SP208,Via dei Mille,secondary,False,False,71.529,"LINESTRING (9.3036947 45.5465668, 9.303053 45.5465476, 9.302777 45.5465394)",,,
302026588,,SP208,Via dei Mille,secondary,False,True,97.851,"LINESTRING (9.3036947 45.5465668, 9.3038943 45.5465548, 9.3049485 45.5465092)",,,
15731647,,,Via Santa Clotilde,unclassified,False,False,76.129,"LINESTRING (9.305644 45.5479594, 9.3055565 45.5472775)",,,
15731780,,,Via Edmondo De Amicis,residential,False,True,140.42,"LINESTRING (9.305644 45.5479594, 9.3038478 45.5480708)",,,
15731647,,,Via Santa Clotilde,unclassified,False,True,102.378,"LINESTRING (9.305644 45.5479594, 9.3056973 45.5483122, 9.3057822 45.548875)",,,
15731647,,,Via Santa Clotilde,unclassified,False,False,60.502,"LINESTRING (9.3055565 45.5472775, 9.3054805 45.546736)",,,
15731647,,,Via Santa Clotilde,unclassified,False,True,76.129,"LINESTRING (9.3055565 45.5472775, 9.305644 45.5479594)",,,
15731839,,,Via Giosuè Carducci,residential,False,True,139.541,"LINESTRING (9.3055565 45.5472775, 9.3037705 45.5473795)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,False,18.761,"LINESTRING (9.3038649 45.5482391, 9.3038478 45.5480708)",,,
15731732,,,Via Paolo Cazzaniga,unclassified,False,True,81.238,"LINESTRING (9.3038649 45.5482391, 9.3039519 45.5489001, 9.3039607 45.5489666)",,,
15732429,,,Via Antonio Stoppani,residential,False,False,156.05399999999997,"LINESTRING (9.3038649 45.5482391, 9.3029818 45.5482872, 9.3029527 45.54829, 9.3029275 45.5482956, 9.3029094 45.5483017, 9.302889 45.5483151, 9.3028737 45.5483291, 9.3028638 45.5483478, 9.3028599 45.5483647, 9.3028601 45.5483873, 9.3029105 45.5488565, 9.3029279 45.5490186)",,,
15732429,,,Via Antonio Stoppani,residential,False,True,156.054,"LINESTRING (9.3029279 45.5490186, 9.3029105 45.5488565, 9.3028601 45.5483873, 9.3028599 45.5483647, 9.3028638 45.5483478, 9.3028737 45.5483291, 9.302889 45.5483151, 9.3029094 45.5483017, 9.3029275 45.5482956, 9.3029527 45.54829, 9.3029818 45.5482872, 9.3038649 45.5482391)",,,
951753902,1,,Via Angelo Cazzaniga,unclassified,True,False,86.993,"LINESTRING (9.3029279 45.5490186, 9.3028568 45.5490221, 9.3018136 45.5490746)",,,
15600411,2,,Via Italia,unclassified,False,False,25.953,"LINESTRING (9.3024079 45.5515324, 9.3024654 45.5517623)",,,
15799577,,,Via Camillo Benso Conte di Cavour,residential,True,False,51.282,"LINESTRING (9.3024079 45.5515324, 9.3017587 45.55161)",,,
71866908,,,Via Federico Sciviero,residential,True,False,66.908,"LINESTRING (9.3011712 45.5541486, 9.3020233 45.5540708)",,,
15733184,,,Via Antonio Gramsci,residential,False,False,283.565,"LINESTRING (9.3011712 45.5541486, 9.3011012 45.5535584, 9.3012042 45.5532879, 9.3011184 45.551611)",,,
15733184,,,Via Antonio Gramsci,residential,False,True,283.565,"LINESTRING (9.3011184 45.551611, 9.3012042 45.5532879, 9.3011012 45.5535584, 9.3011712 45.5541486)",,,
"[15799577, 68298970, 1169325396]",,,"['Piazza Cesare Battisti', 'Via Camillo Benso Conte di Cavour']",residential,True,False,61.11599999999999,"LINESTRING (9.3011184 45.551611, 9.3010255 45.5516021, 9.3008877 45.551589, 9.3008669 45.5515847, 9.3008454 45.5515766, 9.3008241 45.5515634, 9.3008081 45.5515472, 9.3008007 45.5515348, 9.300792 45.5515186, 9.3007472 45.5514006, 9.3007401 45.5513858, 9.3007278 45.5513668, 9.3007115 45.5513478, 9.3006911 45.5513327, 9.3006667 45.5513175, 9.3006443 45.5513067, 9.3005941 45.5512866)",30,,
15733251,,,Via Giuseppe Mazzini,residential,False,True,145.978,"LINESTRING (9.3020233 45.5540708, 9.301863 45.5527628)",,,
15733294,,,Via Giuseppe Mazzini,residential,False,False,46.674,"LINESTRING (9.3020233 45.5540708, 9.3020539 45.55449)",,,
71866908,,,Via Federico Sciviero,residential,True,False,60.439,"LINESTRING (9.3020233 45.5540708, 9.302793 45.5540005)",,,
68298891,,,Via Giuseppe Mazzini,residential,True,False,128.443,"LINESTRING (9.3017587 45.55161, 9.301863 45.5527628)",,,
15799577,,,Via Camillo Benso Conte di Cavour,residential,True,False,49.858000000000004,"LINESTRING (9.3017587 45.55161, 9.3014016 45.551611, 9.3011184 45.551611)",,,
15733294,,,Via Giuseppe Mazzini,residential,False,True,46.674,"LINESTRING (9.3020539 45.55449, 9.3020233 45.5540708)",,,
24527303,1,,Via Virgilio,unclassified,True,False,200.869,"LINESTRING (9.3020539 45.55449, 9.2999557 45.5548016, 9.2995487 45.554909)",,,
15733251,,,Via Giuseppe Mazzini,residential,False,False,145.978,"LINESTRING (9.301863 45.5527628, 9.3020233 45.5540708)",,,
15733332,,,Via Silvio Pellico,residential,False,False,61.646,"LINESTRING (9.301863 45.5527628, 9.3026507 45.5527071)",,,
75355545,1,,Via Italia,residential,True,False,75.654,"LINESTRING (9.3022052 45.550867, 9.3024079 45.5515324)",,,
15799544,,,Piazza Vincenzo Sangalli,residential,False,False,83.07400000000001,"LINESTRING (9.3022052 45.550867, 9.3024881 45.5508326, 9.3025804 45.5508225, 9.3026034 45.550821, 9.3026313 45.5508205, 9.3026552 45.5508209, 9.3026857 45.5508251, 9.3027122 45.5508302, 9.3027323 45.5508359, 9.3027456 45.5508422, 9.302763 45.5508525, 9.3027798 45.550866, 9.3027922 45.550882, 9.3028019 45.5508998, 9.3028083 45.550917, 9.3028841 45.5511836)",,,
15136103,2,SP208,Via Marsala,secondary,False,False,192.20999999999998,"LINESTRING (9.3013201 45.5465296, 9.3012406 45.5465334, 9.3007536 45.5465815, 9.3005711 45.5465995, 9.3003481 45.5466386, 9.2999875 45.5467017, 9.2991945 45.5467395, 9.2988806 45.5467652)",,,
15136103,2,SP208,Via Marsala,secondary,False,True,52.873,"LINESTRING (9.3013201 45.5465296, 9.3013935 45.546527, 9.3019982 45.5465056)",,,
15136103,2,SP208,Via Marsala,secondary,False,False,52.873,"LINESTRING (9.3019982 45.5465056, 9.3013935 45.546527, 9.3013201 45.5465296)",,,
15136103,2,SP208,Via Marsala,secondary,False,True,60.921,"LINESTRING (9.3019982 45.5465056, 9.3022105 45.5464973, 9.3026305 45.5465285, 9.302777 45.5465394)",,,
24527260,,,Via Andrea Doria,residential,False,True,149.176,"LINESTRING (9.3058815 45.5512305, 9.3062034 45.552553)",,,
210660615,2,,Via Daniele Manin,unclassified,False,False,120.123,"LINESTRING (9.3058815 45.5512305, 9.3043756 45.551465)",,,
210660617,,,Via Daniele Manin,unclassified,False,True,30.806,"LINESTRING (9.3058815 45.5512305, 9.3062677 45.5511704)",,,
24527303,1,,Via Virgilio,unclassified,True,False,66.67,"LINESTRING (9.3028868 45.5543514, 9.3026988 45.5543875, 9.3020539 45.55449)",,,
210660621,,,Piazza Papa Giovanni Ventitreesimo,unclassified,True,False,46.839999999999996,"LINESTRING (9.3028868 45.5543514, 9.3028107 45.5543213, 9.3027598 45.5542952, 9.3027431 45.5542532, 9.3027145 45.5541038, 9.3027207 45.5540627, 9.302793 45.5540005)",,roundabout,
162866304,,SP113,Viale Lombardia,secondary,False,True,129.626,"LINESTRING (9.2987566 45.5549628, 9.2981253 45.5540773, 9.2981214 45.5540719, 9.2980332 45.5539481, 9.298013 45.5539198)",,,
204018494,,SP113,Viale Lombardia,secondary,True,False,24.353,"LINESTRING (9.2987566 45.5549628, 9.2988574 45.55506, 9.2989326 45.5551437)",,,
24527260,,,Via Andrea Doria,residential,False,False,149.176,"LINESTRING (9.3062034 45.552553, 9.3058815 45.5512305)",,,
68298870,,,Via San Domenico Savio,residential,False,True,113.446,"LINESTRING (9.3062034 45.552553, 9.3047891 45.5527981)",,,
24527260,,,Via Andrea Doria,residential,False,True,89.36500000000001,"LINESTRING (9.3062034 45.552553, 9.3062275 45.5526376, 9.3062999 45.5528892, 9.3064232 45.5533418)",,,
68251541,,,Via Goffredo Mameli,residential,False,False,77.743,"LINESTRING (9.2954342 45.5543462, 9.2953364 45.5536504)",,,
68251571,,,Via Grazia Deledda,residential,False,False,186.60199999999998,"LINESTRING (9.2954342 45.5543462, 9.295831 45.5543164, 9.296674 45.554253, 9.2967215 45.5542501, 9.2967874 45.5542469, 9.2968426 45.5542441, 9.2969162 45.5542421, 9.296979 45.5542405, 9.2970474 45.5542398, 9.297823 45.5542455)",,,
68251541,,,Via Goffredo Mameli,residential,False,True,77.743,"LINESTRING (9.2953364 45.5536504, 9.2954342 45.5543462)",,,
102501778,,,Via Monza,tertiary,False,True,95.865,"LINESTRING (9.297823 45.5542455, 9.2973577 45.5550437)",,,
