osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,tunnel
26975473,,,Via Luigi Carlo Farini,residential,False,True,67.14,"LINESTRING (11.9786678 44.4180615, 11.9792641 44.4184895)",,
27012116,,,Via Francesco Berti,residential,True,False,270.69,"LINESTRING (11.9786678 44.4180615, 11.9785143 44.4181934, 11.978469 44.4182632, 11.9782749 44.4184667, 11.9780481 44.4186182, 11.9770987 44.4190911, 11.9767099 44.4192523, 11.9762546 44.4193934, 11.9759622 44.4194469)",,
26975472,,,Via di Piazza Garibaldi,residential,True,False,35.996,"LINESTRING (11.9756362 44.4179511, 11.9759295 44.4181979)",,
26995748,,,Via Giuseppe Garibaldi,residential,False,True,36.709,"LINESTRING (11.9756362 44.4179511, 11.9752602 44.4181431)",,
27145362,,,Via Giuseppe Garibaldi,unclassified,True,False,12.921,"LINESTRING (11.9756362 44.4179511, 11.9757729 44.4178881)",,
26975472,,,Via di Piazza Garibaldi,residential,True,False,32.884,"LINESTRING (11.9759295 44.4181979, 11.9759489 44.4182843, 11.9759352 44.4184923)",,
27591081,,,Via Giacomo Gaiani,residential,True,False,52.053,"LINESTRING (11.9759295 44.4181979, 11.9762253 44.4181739, 11.9765763 44.4181247)",,
27145378,,SP8,Via Fratelli Bedeschi,secondary,False,False,80.409,"LINESTRING (11.9721705 44.4153737, 11.9721503 44.4154581, 11.9721619 44.4155329, 11.9722308 44.4157472, 11.9723701 44.4160748)",,
27176283,,SP8,Via Fratelli Berardi,secondary,False,False,66.498,"LINESTRING (11.9721705 44.4153737, 11.9722323 44.4152576, 11.9723253 44.4151358, 11.9724439 44.4149969, 11.9725855 44.4148573)",,
28205315,,,Via Arturo Toscanini,residential,True,False,141.535,"LINESTRING (11.9721705 44.4153737, 11.9719623 44.4154283, 11.9711862 44.4156598, 11.9705189 44.4158513)",,
27145378,,SP8,Via Fratelli Bedeschi,secondary,False,False,46.983,"LINESTRING (11.9723701 44.4160748, 11.9725456 44.4164783)",,
28205314,,,Via Pietro Mascagni,residential,False,True,131.439,"LINESTRING (11.9723701 44.4160748, 11.9708087 44.4164665)",,
27145378,,SP8,Via Fratelli Bedeschi,secondary,False,True,80.40899999999999,"LINESTRING (11.9723701 44.4160748, 11.9722308 44.4157472, 11.9721619 44.4155329, 11.9721503 44.4154581, 11.9721705 44.4153737)",,
27145378,,SP8,Via Fratelli Bedeschi,secondary,False,False,21.676,"LINESTRING (11.972644 44.4167078, 11.9727296 44.4168929)",,
27145378,,SP8,Via Fratelli Bedeschi,secondary,False,True,26.689,"LINESTRING (11.972644 44.4167078, 11.9725456 44.4164783)",,
27145377,,,Via Edmondo De Amicis,residential,False,False,36.99,"LINESTRING (11.972644 44.4167078, 11.9727321 44.4166881, 11.9730826 44.4165961)",,
27766034,,,Via Luigi Cadorna,residential,False,True,61.462,"LINESTRING (11.9730826 44.4165961, 11.9727829 44.4160865)",,
27145376,,,Via Luigi Cadorna,residential,True,False,161.97,"LINESTRING (11.9730826 44.4165961, 11.9731798 44.4166072, 11.9732455 44.4167197, 11.9732606 44.416891, 11.9732666 44.4169385, 11.9734351 44.4171882, 11.9734697 44.417239, 11.973677 44.4175927, 11.9738765 44.4178881)",,
27145377,,,Via Edmondo De Amicis,residential,False,False,73.92099999999999,"LINESTRING (11.9730826 44.4165961, 11.9735959 44.4163477, 11.9738531 44.4162232)",,
27145377,,,Via Edmondo De Amicis,residential,False,True,36.99,"LINESTRING (11.9730826 44.4165961, 11.9727321 44.4166881, 11.972644 44.4167078)",,
1259012516,,,Via Luigi Cadorna,residential,False,False,78.548,"LINESTRING (11.9738765 44.4178881, 11.9740946 44.4182619, 11.9742058 44.4184307, 11.9743269 44.4185063)",,
26975474,,,Via Giuseppe Garibaldi,residential,False,False,55.763000000000005,"LINESTRING (11.9743269 44.4185063, 11.9745895 44.4183246, 11.9748727 44.4182436, 11.9749028 44.4182371)",,
"[26975474, 26975475]",,,Via Giuseppe Garibaldi,residential,False,True,20.84,"LINESTRING (11.9743269 44.4185063, 11.9742559 44.4185631, 11.9741552 44.418648)",,
1259012516,,,Via Luigi Cadorna,residential,False,True,78.548,"LINESTRING (11.9743269 44.4185063, 11.9742058 44.4184307, 11.9740946 44.4182619, 11.9738765 44.4178881)",,
27145382,,,Via Onofrio Taglioni,residential,True,False,49.364000000000004,"LINESTRING (11.9764113 44.4176967, 11.9764771 44.417862, 11.9765763 44.4181247)",,
27201742,,,Via Giuseppe Garibaldi,residential,True,False,79.868,"LINESTRING (11.9764113 44.4176967, 11.9764182 44.4175746, 11.9764928 44.4174757, 11.9765994 44.4174188, 11.9767617 44.4173581, 11.9768865 44.4173263, 11.9770505 44.41728, 11.9770908 44.4172564)",,
26995749,,,Via Tommaso Garzoni,residential,True,False,133.358,"LINESTRING (11.9766986 44.4183988, 11.976909 44.4183291, 11.9771998 44.4181724, 11.9773432 44.4180811, 11.9775338 44.4179191, 11.9778887 44.4175784)",,
27635673,,,Via Tommaso Garzoni,residential,True,False,62.292,"LINESTRING (11.9766986 44.4183988, 11.9764601 44.4184623, 11.9761751 44.4184994, 11.9759352 44.4184923)",,
25544093,,,Largo Alcide De Gasperi,tertiary,False,True,42.488,"LINESTRING (11.9792597 44.4143547, 11.9788963 44.4140743)",,
27629327,,,Largo Alcide De Gasperi,tertiary,True,False,56.495,"LINESTRING (11.9792597 44.4143547, 11.9788669 44.4141819, 11.9786473 44.4140966)",,
27629328,,,Largo Alcide De Gasperi,tertiary,False,False,109.411,"LINESTRING (11.9792597 44.4143547, 11.9793973 44.414414, 11.9795412 44.4144941, 11.9796706 44.4146201, 11.9798602 44.414805, 11.9800949 44.4151161)",,
27201464,,,Via Giacomo Matteotti,residential,False,True,21.371,"LINESTRING (11.9793445 44.4156836, 11.9795683 44.4155769)",,
27145372,,,Via Alessandro Manzoni,residential,True,False,102.288,"LINESTRING (11.9793445 44.4156836, 11.9795039 44.4158714, 11.9797446 44.4162904, 11.9799137 44.4165063)",,
27201464,,,Via Giacomo Matteotti,residential,False,False,54.545,"LINESTRING (11.9793445 44.4156836, 11.979008 44.4158549, 11.9788551 44.4159241, 11.9787658 44.4159414)",,
27757184,,,Via Giuseppe Verdi,residential,False,True,87.53999999999999,"LINESTRING (11.9793445 44.4156836, 11.9791797 44.4154424, 11.9787805 44.4150089)",,
27145370,,,Largo Alcide De Gasperi,tertiary,True,False,10.318999999999999,"LINESTRING (11.9800755 44.4152992, 11.9801259 44.4152936, 11.9801774 44.4153006, 11.9802012 44.4153089)",roundabout,
27757323,,,Largo Alcide De Gasperi,tertiary,True,False,20.625999999999998,"LINESTRING (11.9800755 44.4152992, 11.9801019 44.4152222, 11.9800949 44.4151161)",,
27145370,,,Largo Alcide De Gasperi,tertiary,True,False,10.591999999999999,"LINESTRING (11.9802012 44.4153089, 11.9802534 44.4153462, 11.9802732 44.4153863)",roundabout,
27145370,,,Largo Alcide De Gasperi,tertiary,True,False,14.158999999999999,"LINESTRING (11.9802732 44.4153863, 11.9802689 44.415431, 11.9802488 44.4154666, 11.9802022 44.4154956)",roundabout,
27145371,,,Largo Alcide De Gasperi,tertiary,True,False,26.207,"LINESTRING (11.9802732 44.4153863, 11.980344 44.4154824, 11.9803866 44.4156058)",,
27757321,,,Largo Alcide De Gasperi,tertiary,True,False,19.101,"LINESTRING (11.9803866 44.4156058, 11.9802923 44.415552, 11.9802022 44.4154956)",,
27757322,,,Largo Alcide De Gasperi,tertiary,False,False,139.59900000000002,"LINESTRING (11.9803866 44.4156058, 11.980412 44.4156492, 11.980442 44.4156912, 11.9806212 44.4159792, 11.9806324 44.4160039, 11.9808524 44.4163881, 11.9810568 44.4167659)",,
775640136,,,Largo Alcide De Gasperi,tertiary,True,False,13.122,"LINESTRING (11.9811381 44.416888, 11.9811758 44.4168941, 11.981213 44.4169031, 11.9812469 44.4169115, 11.9812852 44.416936)",roundabout,
27569738,,,Via Palmiro Togliatti,unclassified,True,False,15.646,"LINESTRING (11.9812852 44.416936, 11.9814808 44.4169527)",,
775640136,,,Largo Alcide De Gasperi,tertiary,True,False,13.636,"LINESTRING (11.9812852 44.416936, 11.9813229 44.4169855, 11.9813274 44.4170517)",roundabout,
775640136,,,Largo Alcide De Gasperi,tertiary,True,False,5.623,"LINESTRING (11.9813274 44.4170517, 11.9813145 44.4170811, 11.9813014 44.4170985)",roundabout,
253469120,,,Largo Alcide De Gasperi,tertiary,False,False,105.78,"LINESTRING (11.9813437 44.4172362, 11.9818486 44.4181165)",,
253469121,,,Largo Alcide De Gasperi,tertiary,True,False,13.711,"LINESTRING (11.9813437 44.4172362, 11.9812208 44.4171496)",,
27145368,,,Largo Alcide De Gasperi,tertiary,True,False,27.462,"LINESTRING (11.9818486 44.4181165, 11.9819978 44.4183393)",,
253469120,,,Largo Alcide De Gasperi,tertiary,False,True,105.78,"LINESTRING (11.9818486 44.4181165, 11.9813437 44.4172362)",,
27145368,,,Largo Alcide De Gasperi,tertiary,True,False,23.069,"LINESTRING (11.9819978 44.4183393, 11.9821405 44.41852)",,
27569737,,,Via Forma,unclassified,False,False,71.833,"LINESTRING (11.9819978 44.4183393, 11.9823546 44.4180284, 11.9825717 44.41784)",,
775640137,,,Largo Alcide De Gasperi,unclassified,True,False,5.723,"LINESTRING (11.9821405 44.41852, 11.9821588 44.4185335, 11.9821812 44.418562)",roundabout,
27145367,,,Largo Alcide De Gasperi,tertiary,True,False,10.861,"LINESTRING (11.9820987 44.4186893, 11.9820718 44.4186943, 11.9820356 44.418695, 11.9819982 44.4186885, 11.9819682 44.4186767)",roundabout,
27151879,,,Via Bruno Buozzi,tertiary,True,False,30.122999999999998,"LINESTRING (11.9820987 44.4186893, 11.9820081 44.4188343, 11.9818803 44.4188994)",,
27145367,,,Largo Alcide De Gasperi,tertiary,True,False,11.225999999999999,"LINESTRING (11.9819682 44.4186767, 11.9819301 44.418647, 11.9819166 44.4186253, 11.9819108 44.4185886)",roundabout,
27145367,,,Largo Alcide De Gasperi,tertiary,True,False,16.419,"LINESTRING (11.9819517 44.4185251, 11.9819683 44.4185151, 11.9819862 44.4185072, 11.982033 44.4184969, 11.9820808 44.4184987, 11.9821242 44.4185115, 11.9821405 44.41852)",roundabout,
27145370,,,Largo Alcide De Gasperi,tertiary,True,False,14.116,"LINESTRING (11.979973 44.4153953, 11.9799824 44.4153632, 11.9799976 44.4153469, 11.9800135 44.4153298, 11.9800409 44.4153134, 11.9800755 44.4152992)",roundabout,
27145370,,,Largo Alcide De Gasperi,tertiary,True,False,8.265,"LINESTRING (11.9800021 44.4154655, 11.9799788 44.4154319, 11.979973 44.4153953)",roundabout,
27459292,,,Via Giacomo Matteotti,unclassified,True,False,17.105,"LINESTRING (11.9800021 44.4154655, 11.9799531 44.4154729, 11.9797881 44.4154661)",,
27145370,,,Largo Alcide De Gasperi,tertiary,True,False,17.568,"LINESTRING (11.9802022 44.4154956, 11.980169 44.4155043, 11.9801026 44.4155081, 11.9801016 44.4155081, 11.9800574 44.4154984, 11.9800021 44.4154655)",roundabout,
27145373,,,Largo Alcide De Gasperi,tertiary,True,False,15.676,"LINESTRING (11.9813014 44.4170985, 11.9813437 44.4172362)",,
27145363,,,Largo Alcide De Gasperi,tertiary,True,False,8.645999999999999,"LINESTRING (11.9813014 44.4170985, 11.9812714 44.4171248, 11.9812208 44.4171496)",roundabout,
27145363,,,Largo Alcide De Gasperi,tertiary,True,False,3.405,"LINESTRING (11.9811146 44.4171618, 11.9810729 44.4171547)",roundabout,
27152122,,,Largo Alcide De Gasperi,residential,True,False,164.847,"LINESTRING (11.9811146 44.4171618, 11.9811126 44.4172606, 11.9817706 44.4184809, 11.9818653 44.4185156)",,
27629317,,,Largo Alcide De Gasperi,tertiary,True,False,15.699,"LINESTRING (11.9810404 44.4169066, 11.9810568 44.4167659)",,
27145363,,,Largo Alcide De Gasperi,tertiary,True,False,8.106,"LINESTRING (11.9810404 44.4169066, 11.9810839 44.4168932, 11.9811381 44.416888)",roundabout,
26975475,,,Via Giuseppe Garibaldi,residential,False,False,38.348,"LINESTRING (11.9738375 44.4189077, 11.9741552 44.418648)",,
27145378,,SP8,Via Fratelli Bedeschi,secondary,False,True,31.431,"LINESTRING (11.9738375 44.4189077, 11.9736819 44.4186478)",,
27766280,,,Via Pieve Masiera,tertiary,False,False,26.935,"LINESTRING (11.9738375 44.4189077, 11.973632 44.4191004)",,
"[687345529, 687345531]",,SP8,Via Fratelli Bedeschi,secondary,False,False,24.451999999999998,"LINESTRING (11.9738375 44.4189077, 11.9738921 44.4190055, 11.9739514 44.419112)",,
30308817,,,Via della Fiera,residential,False,False,184.593,"LINESTRING (11.9741414 44.4194281, 11.9744342 44.4193136, 11.9746049 44.4194766, 11.9747198 44.419607, 11.9748089 44.4197178, 11.9749059 44.4197814, 11.9749638 44.4198051, 11.9750378 44.4198218, 11.9751838 44.4198259, 11.9755292 44.4197807, 11.9760463 44.4196757)",,
687345529,,SP8,Via Fratelli Bedeschi,secondary,False,False,77.71,"LINESTRING (11.9741414 44.4194281, 11.9743774 44.4197763, 11.9744718 44.4199108, 11.9745817 44.420052)",,
687345529,,SP8,Via Fratelli Bedeschi,secondary,False,True,38.261,"LINESTRING (11.9741414 44.4194281, 11.9740258 44.4192454, 11.9739514 44.419112)",,
687345529,,SP8,Via Fratelli Bedeschi,secondary,False,False,15.892999999999999,"LINESTRING (11.9745817 44.420052, 11.9746423 44.4200968, 11.9747477 44.4201257)",,
687345529,,SP8,Via Fratelli Bedeschi,secondary,False,True,77.71000000000001,"LINESTRING (11.9745817 44.420052, 11.9744718 44.4199108, 11.9743774 44.4197763, 11.9741414 44.4194281)",,
27145381,,SP8,Via Fossa,secondary,False,False,92.49600000000001,"LINESTRING (11.9747477 44.4201257, 11.9750955 44.4201022, 11.975887 44.4199625)",,
27654203,,,Via Stradello,unclassified,True,False,23.44,"LINESTRING (11.9747477 44.4201257, 11.974643 44.4201949, 11.9745302 44.4202682)",,
687345529,,SP8,Via Fratelli Bedeschi,secondary,False,True,15.892999999999999,"LINESTRING (11.9747477 44.4201257, 11.9746423 44.4200968, 11.9745817 44.420052)",,
27145381,,SP8,Via Fossa,secondary,False,False,10.397,"LINESTRING (11.9784156 44.419026, 11.9785245 44.4189741)",,
27145381,,SP8,Via Fossa,secondary,False,True,58.134,"LINESTRING (11.9784156 44.419026, 11.9778361 44.4193454)",,
30308817,,,Via della Fiera,residential,False,True,221.82899999999998,"LINESTRING (11.9784156 44.419026, 11.9781953 44.4188451, 11.9776997 44.4191106, 11.9773354 44.4192718, 11.9768653 44.4194233, 11.9764551 44.4195708, 11.9760463 44.4196757)",,
27151877,,SP88,Via Cogollo,tertiary,True,False,41.256,"LINESTRING (11.9825528 44.4188287, 11.982305 44.4187938, 11.9821491 44.4187508, 11.9820987 44.4186893)",,
27766266,,,Via Bruno Buozzi,tertiary,False,False,40.231,"LINESTRING (11.9818803 44.4188994, 11.9814802 44.4191213)",,
27766265,,,Via Bruno Buozzi,tertiary,True,False,26.274,"LINESTRING (11.9818803 44.4188994, 11.9819546 44.4187994, 11.9819682 44.4186767)",,
26995610,,,Via Vittorio Veneto,residential,False,True,27.549,"LINESTRING (11.9761167 44.4199183, 11.9760463 44.4196757)",,
27145381,,SP8,Via Fossa,secondary,False,True,18.893,"LINESTRING (11.9761167 44.4199183, 11.975887 44.4199625)",,
27145381,,SP8,Via Fossa,secondary,False,False,151.56900000000002,"LINESTRING (11.9761167 44.4199183, 11.9764925 44.4198394, 11.9775004 44.4195153, 11.9778361 44.4193454)",,
27012117,,,Strada Provinciale Canale Naviglio,secondary,False,True,32.057,"LINESTRING (11.9805501 44.4196371, 11.9802941 44.4194142)",,
27766266,,,Via Bruno Buozzi,tertiary,False,True,93.52,"LINESTRING (11.9805501 44.4196371, 11.9814802 44.4191213)",,
687345523,,,Via Giuseppe Mazzini,residential,False,True,3.986,"LINESTRING (11.9734938 44.4142003, 11.973519 44.4142313)",,
27176283,,SP8,Via Fratelli Berardi,secondary,False,True,102.679,"LINESTRING (11.9734938 44.4142003, 11.9727589 44.4147262, 11.9725855 44.4148573)",,
27201461,,SP8,Via Fratelli Berardi,secondary,True,False,20.961,"LINESTRING (11.9734938 44.4142003, 11.9735908 44.4141329, 11.9736829 44.4140688)",,
27176885,,SP8,Via Fratelli Berardi,secondary,True,False,5.007,"LINESTRING (11.9736829 44.4140688, 11.9737239 44.4140346)",,
27201460,,,Via Vecchia Darsena,residential,True,False,19.083,"LINESTRING (11.9736829 44.4140688, 11.973829 44.4140686, 11.9739229 44.4140736)",,
"[27176885, 27176886]",,SP8,Via Fratelli Berardi,secondary,True,False,25.354,"LINESTRING (11.9737239 44.4140346, 11.9738864 44.4139697, 11.9740035 44.4139246)",,
27277282,,SP8,Via Fratelli Berardi,secondary,True,False,15.234,"LINESTRING (11.9737239 44.4140346, 11.9737298 44.4139874, 11.9737326 44.4139483, 11.9737268 44.413898)",,
27019076,2,SP253,Via Italo Cristofori,primary,False,False,61.436,"LINESTRING (11.9737268 44.413898, 11.9736216 44.4138821, 11.9734449 44.4138211, 11.9732761 44.4137469, 11.9730749 44.4136167)",,
27019076,2,SP253,Via Italo Cristofori,primary,False,True,22.191000000000003,"LINESTRING (11.9737268 44.413898, 11.9737798 44.413906, 11.9740035 44.4139246)",,
27019076,2,SP253,Via Italo Cristofori,primary,False,True,10.829,"LINESTRING (11.9725852 44.4130015, 11.9726462 44.4130886)",,
27019076,2,SP253,Via Italo Cristofori,primary,False,False,24.234,"LINESTRING (11.9725852 44.4130015, 11.9725012 44.412889, 11.9724419 44.4128091)",,
30599583,,,Via Giovanni Pascoli,residential,True,False,72.311,"LINESTRING (11.9725852 44.4130015, 11.9721895 44.4131058, 11.9717087 44.413168)",,
27019075,2,SP253,Via Guglielmo Marconi,primary,False,False,61.062000000000005,"LINESTRING (11.9750946 44.4139774, 11.9748844 44.413969, 11.9743279 44.4139375)",,
