osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,tunnel,width,junction,ref
"[32368868, 673347318]",False,,Via Cammino Nuovo,residential,30,False,83.597,"LINESTRING (9.1134869 39.2207052, 9.1136349 39.2206511, 9.1136884 39.2206315, 9.1137562 39.2206068, 9.1138207 39.2205749, 9.1138741 39.2205252, 9.1139021 39.2204653, 9.1139194 39.2204043, 9.1139314 39.2201923, 9.11394 39.2201529, 9.1139441 39.2201343)",,,,,
"[655854265, 28537761]",True,,Via San Giorgio,tertiary,50,False,83.262,"LINESTRING (9.1134869 39.2207052, 9.1127474 39.2208558, 9.1126843 39.2208686, 9.1126462 39.2208768, 9.1126265 39.2208811, 9.1125522 39.2208958)",,,,,
241411748,True,,Via San Giorgio,tertiary,,False,16.13,"LINESTRING (9.1125522 39.2208958, 9.112515 39.2208062, 9.1124949 39.2207577)",,,,,
35021308,True,1,Via Ospedale,residential,20,False,242.351,"LINESTRING (9.1124949 39.2207577, 9.1124544 39.2206767, 9.1122674 39.2202965, 9.1120761 39.2198662, 9.1118297 39.2194063, 9.1115553 39.2187051)",,,,,
"[237405824, 241411747]",True,,Via San Giorgio,tertiary,50,False,99.062,"LINESTRING (9.1124949 39.2207577, 9.1125752 39.2207404, 9.112597 39.2207369, 9.1130193 39.220669, 9.1133896 39.2206022, 9.1134496 39.2205914, 9.1135993 39.220527)",,,,,
655854269,False,2,Viale Regina Elena,tertiary,50,False,88.189,"LINESTRING (9.1171002 39.2166812, 9.1169082 39.2160681, 9.1168314 39.2159172)",,,,,
1211272895,False,1,Pratza/Piazza Giovanni Marghinotti,residential,30,False,20.653,"LINESTRING (9.1171002 39.2166812, 9.1171497 39.2166961, 9.1173278 39.2167393)",,,,,
260067468,True,2,Viale Regina Elena,tertiary_link,50,False,21.007,"LINESTRING (9.1168314 39.2159172, 9.1167953 39.215869, 9.1167639 39.215846, 9.1167228 39.2157996, 9.1166943 39.2157622)",,,,,
655854269,False,2,Viale Regina Elena,tertiary,50,True,88.189,"LINESTRING (9.1168314 39.2159172, 9.1169082 39.2160681, 9.1171002 39.2166812)",,,,,
154483735,True,4,Viale Regina Margherita,tertiary,50,False,14.151,"LINESTRING (9.1168462 39.2143978, 9.1169264 39.2144386, 9.1169549 39.2144867)",,,,,
671061709,False,4,Viale Regina Margherita,tertiary,50,True,127.01299999999999,"LINESTRING (9.1168462 39.2143978, 9.1166427 39.2141314, 9.1161037 39.213411)",,,,,
671061709,False,4,Viale Regina Margherita,tertiary,50,True,48.052,"LINESTRING (9.1161037 39.213411, 9.1158109 39.2130432)",,,,,
671061709,False,4,Viale Regina Margherita,tertiary,50,False,127.01299999999999,"LINESTRING (9.1161037 39.213411, 9.1166427 39.2141314, 9.1168462 39.2143978)",,,,,
671061709,False,4,Viale Regina Margherita,tertiary,50,False,48.052,"LINESTRING (9.1158109 39.2130432, 9.1161037 39.213411)",,,,,
32707936,True,,Via dei Genovesi,residential,,False,28.677,"LINESTRING (9.115724 39.2208403, 9.115723 39.2206394, 9.1157227 39.2205824)",,,,,
"[667466920, 671061727]",True,,Ruga/Via Fiume,tertiary,50,False,10.928,"LINESTRING (9.115724 39.2208403, 9.1157423 39.2208145, 9.1157592 39.2208059, 9.1157788 39.220802, 9.1157949 39.2208026, 9.1158102 39.2208065, 9.1158237 39.2208134)",yes,,,,
277184104,True,1,Piazza Yenne,tertiary,50,False,42.495000000000005,"LINESTRING (9.1134953 39.2172119, 9.113485 39.2172572, 9.1134458 39.2173602, 9.1134229 39.2174307, 9.1134056 39.2175862)",,,,,
653255320,True,1,,tertiary_link,50,False,30.994999999999997,"LINESTRING (9.1134953 39.2172119, 9.1134749 39.2172291, 9.113442 39.2172638, 9.113419 39.2172811, 9.1133946 39.2172908, 9.1133722 39.2172961, 9.1133448 39.2172985, 9.1133251 39.2172975, 9.1132721 39.2172742, 9.1132268 39.2172535, 9.113197 39.2172493)",,,,roundabout,
140534782,False,,Via Cammino Nuovo,residential,30,False,125.573,"LINESTRING (9.1142392 39.2196689, 9.114319 39.2193815, 9.1143524 39.219261, 9.1144559 39.2188846, 9.1146439 39.2186721, 9.1146419 39.2186025)",,,,,
"[140534810, 32369415]",True,,Via Cammino Nuovo,residential,30,False,67.137,"LINESTRING (9.1142392 39.2196689, 9.1141305 39.2201085, 9.1140436 39.2200972, 9.1139915 39.2201054, 9.1139441 39.2201343)",,,,,
"[32707952, 277184193, 277184192]",False,,Via Corte d'Appello,residential,,False,65.10300000000001,"LINESTRING (9.1150216 39.2202422, 9.1150208 39.220154, 9.115019 39.2199513, 9.1150315 39.219818, 9.1150465 39.2196575)",,building_passage,,,
32707966,False,,Vico Terzo dei Genovesi,residential,,False,30.35,"LINESTRING (9.1150465 39.2196575, 9.115223 39.2196625, 9.1153954 39.2196363)",,,,,
146939655,False,1,Via Corte d'Appello,residential,20,False,122.494,"LINESTRING (9.1150465 39.2196575, 9.1150562 39.2195139, 9.1150668 39.2193575, 9.1151158 39.2190565, 9.1151049 39.2188348, 9.1152295 39.2187111, 9.1153481 39.2186354)",,,,,
"[277184192, 277184193, 32707952]",False,,Via Corte d'Appello,residential,,True,65.103,"LINESTRING (9.1150465 39.2196575, 9.1150315 39.219818, 9.115019 39.2199513, 9.1150208 39.220154, 9.1150216 39.2202422)",,building_passage,,,
1082446816,False,,Via Corte d'Appello,residential,,False,5.285,"LINESTRING (9.1153654 39.218681, 9.1153481 39.2186354)",,,,,
117198849,False,,Vico Secondo dei Genovesi,residential,,False,32.635000000000005,"LINESTRING (9.1153654 39.218681, 9.1155202 39.2186696, 9.1155454 39.2186444, 9.1157269 39.2186322)",,,,,
1082446817,False,,Via Stretta,residential,,True,46.561,"LINESTRING (9.1153654 39.218681, 9.1153865 39.2188334, 9.1154224 39.2190974)",,,,,
423771007,True,,Piazza San Giuseppe,residential,,False,5.987,"LINESTRING (9.1151191 39.2179976, 9.1150498 39.2179935)",,,,,
140534773,True,1,Via Cammino Nuovo,residential,30,False,121.871,"LINESTRING (9.1148903 39.2178251, 9.1148209 39.2177569, 9.1147858 39.2177372, 9.1147471 39.2177259, 9.114687 39.2177318, 9.1146569 39.2177469, 9.1146461 39.2177692, 9.1147695 39.2181365, 9.1148315 39.2184742, 9.114762 39.2185269, 9.1147214 39.2185645)",,,,,
140534797,True,1,Via Università,residential,30,False,157.20800000000003,"LINESTRING (9.1148903 39.2178251, 9.114991 39.217733, 9.1152018 39.2172518, 9.1152849 39.2169967, 9.1153953 39.2167573, 9.1154715 39.2167085, 9.1156626 39.2165878)",,,,,
1082446814,False,,Via Stretta,residential,,False,41.678,"LINESTRING (9.1153726 39.2200107, 9.1153954 39.2196363)",,,,,
1082446814,False,,Via Stretta,residential,,True,41.678,"LINESTRING (9.1153954 39.2196363, 9.1153726 39.2200107)",,,,,
32707966,False,,Vico Terzo dei Genovesi,residential,,True,30.35,"LINESTRING (9.1153954 39.2196363, 9.115223 39.2196625, 9.1150465 39.2196575)",,,,,
1082446813,True,,Vico Terzo dei Genovesi,residential,,False,31.29,"LINESTRING (9.1153954 39.2196363, 9.1155674 39.2196205, 9.1157568 39.2196087)",,,,,
1082446817,False,,Via Stretta,residential,,False,46.561,"LINESTRING (9.1154224 39.2190974, 9.1153865 39.2188334, 9.1153654 39.218681)",,,,,
671061725,True,,Via dei Genovesi,residential,,False,77.297,"LINESTRING (9.1157568 39.2196087, 9.115753 39.2196535, 9.1157457 39.2199038, 9.1157276 39.2202862, 9.1157312 39.2203032)",,,,,
117198856,False,,Portico Vivaldi Pasqua,residential,,False,26.509999999999998,"LINESTRING (9.1157506 39.2187227, 9.1159292 39.2186775, 9.1160433 39.2186491)",,,,,
671061725,True,,Via dei Genovesi,residential,,False,98.619,"LINESTRING (9.1157506 39.2187227, 9.1157649 39.2188473, 9.1157765 39.2192135, 9.1157568 39.2196087)",,,,,
"[32708010, 423771006]",True,,"['Vico I dei Genovesi', 'Piazza San Giuseppe']",residential,,False,42.637,"LINESTRING (9.1156084 39.2180466, 9.1154799 39.2180406, 9.1152601 39.2180255, 9.1151191 39.2179976)",,,,,
671061725,True,,Via dei Genovesi,residential,,False,65.91499999999999,"LINESTRING (9.1156084 39.2180466, 9.1156435 39.2182032, 9.1157269 39.2186322)",,,,,
32708005,True,,Via Alberto Lamarmora,residential,,False,119.52,"LINESTRING (9.1167374 39.2211365, 9.1166545 39.2210135, 9.1165402 39.2209064, 9.1163457 39.2206689, 9.1162435 39.2205212, 9.1161701 39.2203556, 9.1161033 39.2201903)",,,,,
146936423,False,,Piazza Indipendenza,residential,,True,53.634,"LINESTRING (9.1167374 39.2211365, 9.1168109 39.2209058, 9.1168354 39.2208121, 9.1168333 39.2207388, 9.1168202 39.2206637)",,,,,
117199474,True,,Via Nicolò Canelles,residential,,False,73.37299999999999,"LINESTRING (9.1168202 39.2206637, 9.1167445 39.2206095, 9.1167054 39.2205845, 9.1166465 39.2204995, 9.1165444 39.2203165, 9.1164475 39.2200834)",,,,,
146936423,False,,Piazza Indipendenza,residential,,False,53.634,"LINESTRING (9.1168202 39.2206637, 9.1168333 39.2207388, 9.1168354 39.2208121, 9.1168109 39.2209058, 9.1167374 39.2211365)",,,,,
32708005,True,,Via Alberto Lamarmora,residential,,False,80.342,"LINESTRING (9.1161033 39.2201903, 9.1160535 39.220034, 9.1160402 39.2199646, 9.1160402 39.2198851, 9.1160708 39.2194739)",,,,,
32708030,True,,Vico Pietro Martini,residential,,False,32.058,"LINESTRING (9.1161033 39.2201903, 9.1162769 39.2201234, 9.1164475 39.2200834)",,,,,
32708023,True,,Vico II Alberto Lamarmora,residential,,False,33.004,"LINESTRING (9.1160708 39.2194739, 9.116436 39.2193842)",,,,,
32708005,True,,Via Alberto Lamarmora,residential,,False,165.78500000000003,"LINESTRING (9.1160708 39.2194739, 9.1161019 39.2187975, 9.1161001 39.2186349, 9.1160709 39.2185137, 9.1159556 39.2179931)",,,,,
118563140,True,1,Vico Primo Alberto Lamarmora,residential,20,False,32.726,"LINESTRING (9.1159556 39.2179931, 9.1163117 39.2178906)",,,,,
32708005,True,,Via Alberto Lamarmora,residential,,False,123.006,"LINESTRING (9.1159556 39.2179931, 9.1159408 39.2178089, 9.1159727 39.2174197, 9.1159718 39.2172435, 9.1159248 39.2168899)",,,,,
117199474,True,,Via Nicolò Canelles,residential,,False,78.47800000000001,"LINESTRING (9.1164475 39.2200834, 9.1164143 39.2199713, 9.116387 39.2198665, 9.1164018 39.2196858, 9.1164074 39.2196184, 9.116436 39.2193842)",,,,,
117199474,True,,Via Nicolò Canelles,residential,,False,167.044,"LINESTRING (9.116436 39.2193842, 9.1164389 39.2193579, 9.1164629 39.2188349, 9.1164594 39.2187493, 9.1164586 39.2187316, 9.1164429 39.2185509, 9.1163117 39.2178906)",,,,,
"[1218097332, 146936429, 117194791]",True,1,"['Via del Fossario', 'Piazza Goffredo Angioni', 'Vico Primo Alberto Lamarmora']",residential,20,False,167.771,"LINESTRING (9.1163117 39.2178906, 9.1165383 39.2178953, 9.1167446 39.2178705, 9.116731 39.2176865, 9.1167523 39.2175495, 9.1167264 39.2173649, 9.1166396 39.2169413, 9.1164824 39.2169592, 9.1163397 39.2169733)",,,,,
117199474,True,,Via Nicolò Canelles,residential,,False,102.086,"LINESTRING (9.1163117 39.2178906, 9.116308 39.217631, 9.116337 39.2172606, 9.1163363 39.2170127, 9.1163397 39.2169733)",,,,,
27490431,True,1,Via Sassari,residential,50,False,73.90700000000001,"LINESTRING (9.1105553 39.2169637, 9.1110459 39.2174409, 9.1110898 39.2174836)",,,,,
92416130,True,1,Via Maddalena,residential,50,False,64.538,"LINESTRING (9.1098207 39.2181537, 9.1093482 39.2177033)",,,,,
1224792390,False,,Via Maddalena,residential,,True,16.632,"LINESTRING (9.1098207 39.2181537, 9.1099472 39.2182667)",,,4.3,,
27752606,True,1,Via Goffredo Mameli,secondary,50,False,132.307,"LINESTRING (9.1098207 39.2181537, 9.1099001 39.2181118, 9.1110246 39.2175183, 9.1110898 39.2174836)",,,,,
671061725,True,,Via dei Genovesi,residential,,False,10.268,"LINESTRING (9.1157269 39.2186322, 9.1157506 39.2187227)",,,,,
117198849,False,,Vico Secondo dei Genovesi,residential,,True,32.635000000000005,"LINESTRING (9.1157269 39.2186322, 9.1155454 39.2186444, 9.1155202 39.2186696, 9.1153654 39.218681)",,,,,
146944443,True,2,Largo Carlo Felice,tertiary,50,False,73.755,"LINESTRING (9.1131243 39.2171583, 9.1130148 39.2170351, 9.1127056 39.2166976, 9.1126395 39.2166119)",yes,,,,
653255321,True,1,,tertiary_link,50,False,25.907999999999998,"LINESTRING (9.1131243 39.2171583, 9.1131331 39.2171135, 9.1131546 39.2170766, 9.1131932 39.2170452, 9.1132205 39.2170325, 9.1132505 39.2170242, 9.1132854 39.2170206, 9.1133204 39.2170228)",,,,roundabout,
656774926,True,2,,tertiary,50,False,11.9,"LINESTRING (9.113197 39.2172493, 9.1131243 39.2171583)",,,,roundabout,
1221768634,False,4,Viale Regina Margherita,tertiary,50,True,37.64,"LINESTRING (9.1168419 39.2150325, 9.1169278 39.2147006)",,,,,
"[148800108, 148800990]",True,1,"['Via Torino', 'Via San Salvatore da Horta']",residential,30,False,68.714,"LINESTRING (9.1168419 39.2150325, 9.1166663 39.2150232, 9.1163395 39.2150427, 9.1161974 39.2150588, 9.116128 39.2149556)",,,,,
154483734,False,1,Viale Regina Margherita,tertiary,50,False,46.803999999999995,"LINESTRING (9.1168419 39.2150325, 9.1168286 39.2151082, 9.1167689 39.2154496)",,,,,
154483732,True,1,Via Eleonora d'Arborea,residential,50,False,7.671,"LINESTRING (9.118472 39.2153874, 9.1185254 39.2154426)",,,,,
118583885,False,1,Via San Lucifero,residential,20,False,69.544,"LINESTRING (9.118472 39.2153874, 9.1182177 39.215515, 9.1180193 39.2155971, 9.1178835 39.2156426, 9.1177612 39.2156798)",,,,,
118583885,False,1,Via San Lucifero,residential,20,True,69.544,"LINESTRING (9.1177612 39.2156798, 9.1178835 39.2156426, 9.1180193 39.2155971, 9.1182177 39.215515, 9.118472 39.2153874)",,,,,
154483734,False,1,Viale Regina Margherita,tertiary,50,True,46.803999999999995,"LINESTRING (9.1167689 39.2154496, 9.1168286 39.2151082, 9.1168419 39.2150325)",,,,,
853258658,True,,Viale Regina Margherita,tertiary_link,,False,17.124,"LINESTRING (9.1167689 39.2154496, 9.1167959 39.2154923, 9.1167995 39.2155654, 9.1168089 39.2155979)",,,,,
154483735,True,4,Viale Regina Margherita,tertiary,50,False,18.42,"LINESTRING (9.1169904 39.2145468, 9.1169744 39.2146474, 9.1169278 39.2147006)",,,,,
1221768637,True,,,residential,,False,8.983,"LINESTRING (9.1169904 39.2145468, 9.1169545 39.2145565, 9.1169245 39.2145565, 9.1168904 39.214547)",,,,,
27490433,True,1,Via Giovanni Maria Angioy,residential,50,False,55.969,"LINESTRING (9.1099715 39.2153267, 9.1103787 39.2157189)",yes,,,,
154845944,False,4,Via Roma,secondary,50,True,73.51,"LINESTRING (9.1099715 39.2153267, 9.1105605 39.2149745, 9.110647 39.2149228)",,,,,
"[1126447022, 155434631]",False,4,Via Roma,secondary,50,False,73.432,"LINESTRING (9.1099715 39.2153267, 9.1097397 39.2154561, 9.1096247 39.2155203, 9.1093844 39.2156517, 9.1093292 39.2156819, 9.1093252 39.2156842, 9.1092776 39.2157102)",,,,,
154741860,False,4,Via Roma,secondary,50,True,134.801,"LINESTRING (9.1080626 39.216474, 9.1082935 39.2163235, 9.1092243 39.215742, 9.1092776 39.2157102)",,,,,
653255318,True,1,Via Goffredo Mameli,residential,50,False,11.466999999999999,"LINESTRING (9.1126395 39.2166119, 9.1126925 39.2165837, 9.1127493 39.2165536)",,,,,
653255319,True,2,Largo Carlo Felice,secondary,50,False,73.622,"LINESTRING (9.1126395 39.2166119, 9.1125786 39.2165528, 9.1121995 39.2161846, 9.1121282 39.2160832)",yes,,,,
"[140534787, 277184199, 140534794, 1082437546, 1068438580, 32708346]",True,1,"['Via Università', 'Via Giuseppe Mazzini', 'Via Giovanni Spano', 'Piazza Costituzione']",residential,"['50', '30']",False,224.16399999999996,"LINESTRING (9.1156626 39.2165878, 9.1159635 39.2163995, 9.1159697 39.2163866, 9.1159674 39.2163761, 9.1159178 39.216333, 9.1158775 39.2163, 9.1158421 39.2163022, 9.1157349 39.2163441, 9.1157066 39.2163563, 9.1156845 39.2163641, 9.1156577 39.2163669, 9.1156315 39.2163633, 9.1156094 39.216354, 9.1155888 39.2163384, 9.1155738 39.2163182, 9.1155675 39.2162929, 9.1155752 39.2162662, 9.1155883 39.2162432, 9.1157238 39.2160284, 9.115785 39.2159301, 9.1158824 39.2158049, 9.1159925 39.215719, 9.1161511 39.2155976, 9.1162052 39.2155633, 9.1162756 39.215532, 9.1164119 39.2155352, 9.1165056 39.2155565, 9.1165281 39.2155649, 9.1165901 39.2155881, 9.1166273 39.2155988, 9.1166471 39.2156011, 9.1166901 39.2155955)",,building_passage,,,
655854267,False,,Piazza Alberto Lamarmora,residential,,False,4.523,"LINESTRING (9.1159739 39.2168755, 9.1159248 39.2168899)",,,,,
"[296368090, 296368091, 32708140]",True,1,Via Mario De Candia,residential,30,False,84.89500000000001,"LINESTRING (9.1159739 39.2168755, 9.1159588 39.216821, 9.1159156 39.2167168, 9.1159045 39.2166906, 9.1159172 39.2166766, 9.1159345 39.2166693, 9.1159852 39.2166569, 9.116032 39.2166482, 9.1160788 39.2166394, 9.1160928 39.2166322, 9.1160987 39.2166207, 9.1160905 39.2165948, 9.1160802 39.2165818, 9.1160576 39.2165801, 9.1158265 39.2166143, 9.1157209 39.2166321, 9.1156944 39.2166323, 9.1156765 39.2166124, 9.1156626 39.2165878)",,building_passage,,,
655854267,False,,Piazza Alberto Lamarmora,residential,,True,4.523,"LINESTRING (9.1159248 39.2168899, 9.1159739 39.2168755)",,,,,
