osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,junction,bridge
669440678,False,Viale Santa Lucia,primary,True,84.802,"LINESTRING (13.7882269 41.8063887, 13.7885423 41.8071142)",2,SS83,,
842376343,False,Viale Santa Lucia,primary,False,20.209,"LINESTRING (13.7882269 41.8063887, 13.7881565 41.8062147)",2,SS83,,
"[639048729, 842376346]",False,Via Oppieto,residential,False,30.871999999999996,"LINESTRING (13.7882269 41.8063887, 13.7882924 41.8063654, 13.7883393 41.8063364, 13.7883769 41.8062834, 13.7883984 41.8062205, 13.7884095 41.8061679)",,,,
842376343,False,Viale Santa Lucia,primary,True,20.209,"LINESTRING (13.7881565 41.8062147, 13.7882269 41.8063887)",2,SS83,,
842376344,False,Viale Santa Lucia,primary,False,20.184,"LINESTRING (13.7881565 41.8062147, 13.7881153 41.8060358)",2,SS83,,
639048726,False,,residential,False,23.448,"LINESTRING (13.7881565 41.8062147, 13.7882307 41.8061635, 13.7883085 41.8061535, 13.7884095 41.8061679)",,,,
23321240,False,Via Isonzo,residential,False,40.877,"LINESTRING (13.79018 41.8067069, 13.7897122 41.8068233)",,,,
23321241,False,,residential,False,57.191,"LINESTRING (13.79018 41.8067069, 13.7900593 41.8062005)",,,,
23321241,False,,residential,True,45.419,"LINESTRING (13.79018 41.8067069, 13.7902717 41.8071096)",,,,
342148158,False,,residential,True,63.147,"LINESTRING (13.79018 41.8067069, 13.7909071 41.8065373)",,,,
27073969,False,Via Principe di Napoli,primary,False,16.258,"LINESTRING (13.7909107 41.8099012, 13.7909447 41.8100452)",2,SR83;SS83,,
27073969,False,Via Principe di Napoli,primary,True,83.848,"LINESTRING (13.7909107 41.8099012, 13.7909048 41.809875, 13.7908635 41.8096929, 13.7908262 41.8095284, 13.7907839 41.8093414, 13.7907684 41.8092731, 13.7907047 41.8091661)",2,SR83;SS83,,
342159993,False,,residential,True,51.632999999999996,"LINESTRING (13.7909107 41.8099012, 13.7907254 41.809945, 13.7903929 41.8100517, 13.790356 41.810093)",,,,
342159988,False,,residential,True,40.861,"LINESTRING (13.7907047 41.8091661, 13.7902513 41.8093104)",,,,
23321238,True,Viale Santa Lucia,primary,False,85.733,"LINESTRING (13.7907047 41.8091661, 13.7905212 41.8090546, 13.7902094 41.8089122, 13.7898438 41.8087407)",2,SS83,,
27073969,False,Via Principe di Napoli,primary,False,83.848,"LINESTRING (13.7907047 41.8091661, 13.7907684 41.8092731, 13.7907839 41.8093414, 13.7908262 41.8095284, 13.7908635 41.8096929, 13.7909048 41.809875, 13.7909107 41.8099012)",2,SR83;SS83,,
159479762,False,,residential,True,36.483,"LINESTRING (13.7907047 41.8091661, 13.7907853 41.8091531, 13.7911363 41.8091017)",,,,
23321238,True,Viale Santa Lucia,primary,False,34.569,"LINESTRING (13.7898438 41.8087407, 13.7894838 41.8085837)",2,SS83,,
50544713,False,Viale Fausto Grassi,tertiary,True,74.237,"LINESTRING (13.7848199 41.8050433, 13.7840048 41.80532)",,,,
340370638,True,Viale Fausto Grassi,tertiary,False,19.45,"LINESTRING (13.7848199 41.8050433, 13.7850178 41.8049493)",,,,
883848980,True,,tertiary,False,11.935,"LINESTRING (13.7850178 41.8049493, 13.785031 41.8049234, 13.7850681 41.8048868, 13.7851057 41.804868)",,,roundabout,
37353458,True,Viale Colli Dell'Oro,tertiary,False,11.485,"LINESTRING (13.785443 41.8048815, 13.7853222 41.8049321)",,,,
23321242,False,Viale Colli Dell'Oro,tertiary,True,266.671,"LINESTRING (13.785443 41.8048815, 13.7856457 41.8048616, 13.7859522 41.8048967, 13.7864637 41.8050002, 13.7866088 41.8050611, 13.786854 41.805164, 13.7870828 41.8052806, 13.787293 41.805417, 13.7877056 41.8057201, 13.788009 41.805943, 13.7881153 41.8060358)",,,,
30830340,True,Viale Fausto Grassi,tertiary,False,20.103,"LINESTRING (13.7850616 41.8050283, 13.7848199 41.8050433)",,,,
30830317,True,,tertiary,False,9.725999999999999,"LINESTRING (13.7850616 41.8050283, 13.785033 41.8050003, 13.7850232 41.8049722, 13.7850178 41.8049493)",,,roundabout,
30830318,True,Via Collacchi,residential,False,11.465,"LINESTRING (13.7851057 41.804868, 13.785092 41.8047654)",,,,
883848979,True,,tertiary,False,6.986,"LINESTRING (13.7851057 41.804868, 13.7851848 41.8048463)",,,roundabout,
30830317,True,,tertiary,False,7.129,"LINESTRING (13.7852941 41.8048723, 13.7853078 41.8048922, 13.7853185 41.8049103, 13.7853222 41.8049321)",,,roundabout,
30830338,True,Viale Colli Dell'Oro,tertiary,False,12.405999999999999,"LINESTRING (13.7852941 41.8048723, 13.7853199 41.8048764, 13.785443 41.8048815)",,,,
30830317,True,,tertiary,False,10.82,"LINESTRING (13.7853222 41.8049321, 13.785304 41.8049645, 13.7852789 41.8049939, 13.7852488 41.8050095)",,,roundabout,
30830317,True,,tertiary,False,16.971,"LINESTRING (13.7852488 41.8050095, 13.785221 41.805023, 13.7851702 41.8050405, 13.7851337 41.8050454, 13.785094 41.8050442, 13.7850616 41.8050283)",,,roundabout,
342148189,False,,unclassified,False,324.081,"LINESTRING (13.7852488 41.8050095, 13.7855576 41.8052205, 13.7857583 41.8054527, 13.7860551 41.8063549, 13.7860425 41.806869, 13.7859882 41.8070685, 13.78589 41.8072726, 13.7857081 41.8074377, 13.7855509 41.8076573)",,,,
340370640,True,Via Collacchi,residential,False,11.836,"LINESTRING (13.785092 41.8047654, 13.7851848 41.8048463)",,,,
30830339,False,Via Collacchi,residential,False,86.37200000000001,"LINESTRING (13.785092 41.8047654, 13.7849213 41.804604, 13.78477 41.804449, 13.7844064 41.8041833)",,,,
842376344,False,Viale Santa Lucia,primary,True,20.184,"LINESTRING (13.7881153 41.8060358, 13.7881565 41.8062147)",2,SS83,,
23321242,False,Viale Colli Dell'Oro,tertiary,False,266.671,"LINESTRING (13.7881153 41.8060358, 13.788009 41.805943, 13.7877056 41.8057201, 13.787293 41.805417, 13.7870828 41.8052806, 13.786854 41.805164, 13.7866088 41.8050611, 13.7864637 41.8050002, 13.7859522 41.8048967, 13.7856457 41.8048616, 13.785443 41.8048815)",,,,
42047357,False,,residential,True,29.394000000000002,"LINESTRING (13.7890466 41.8082801, 13.7889787 41.8082975, 13.7887112 41.808366)",,,,
669440678,False,Viale Santa Lucia,primary,False,44.39,"LINESTRING (13.7890466 41.8082801, 13.7890419 41.8082683, 13.788896 41.807897)",2,SS83,,
669441130,False,Viale Santa Lucia,primary,True,12.183,"LINESTRING (13.7890466 41.8082801, 13.7890843 41.8083262, 13.7891295 41.8083704)",2,SS83,,
669440984,False,Via Principe di Napoli,primary,False,13.716,"LINESTRING (13.7912458 41.8117182, 13.791241 41.8118415)",2,SR83;SS83,,
669440672,False,Via della Piazza,residential,False,84.551,"LINESTRING (13.7912458 41.8117182, 13.7911033 41.811645, 13.7909936 41.8115826, 13.7908377 41.8114939, 13.7907063 41.8114191, 13.7906196 41.8113447, 13.7905718 41.8113036, 13.7904909 41.8112162)",,,,
669440984,False,Via Principe di Napoli,primary,True,61.82,"LINESTRING (13.7912458 41.8117182, 13.7912459 41.8115056, 13.7912108 41.8112102, 13.7912 41.8111641)",2,SR83;SS83,,
"[37480128, 159479754, 96960708]",False,,residential,True,34.844,"LINESTRING (13.7912315 41.8123133, 13.7912964 41.8123155, 13.7915641 41.8123293, 13.7916512 41.812331)",,,,yes
669440984,False,Via Principe di Napoli,primary,True,52.468,"LINESTRING (13.7912315 41.8123133, 13.7912348 41.8120842, 13.791241 41.8118415)",2,SR83;SS83,,
23321240,False,Via Isonzo,residential,True,40.908,"LINESTRING (13.7885423 41.8071142, 13.7890105 41.8069978)",,,,
369656363,False,,residential,True,23.773,"LINESTRING (13.7885423 41.8071142, 13.7882832 41.8072059)",,,,
669440678,False,Viale Santa Lucia,primary,False,84.802,"LINESTRING (13.7885423 41.8071142, 13.7882269 41.8063887)",2,SS83,,
669440678,False,Viale Santa Lucia,primary,True,41.735,"LINESTRING (13.7885423 41.8071142, 13.788557 41.8071467, 13.788703 41.8074699)",2,SS83,,
42047355,False,,residential,False,16.626,"LINESTRING (13.7894323 41.8085612, 13.7892425 41.8086096)",,,,
669440677,True,Viale Santa Lucia,primary,False,33.292,"LINESTRING (13.7894323 41.8085612, 13.7892714 41.808491, 13.7891802 41.8084155, 13.7891295 41.8083704)",2,SS83,,
369656363,False,,residential,False,23.995,"LINESTRING (13.7888397 41.8087365, 13.7887703 41.808527)",,,,
669440676,False,Via Della Chiesa,residential,True,22.54,"LINESTRING (13.7888397 41.8087365, 13.7889021 41.8089338)",,,,
42047355,False,,residential,True,36.73,"LINESTRING (13.7888397 41.8087365, 13.7889321 41.8086818, 13.7892425 41.8086096)",,,,
183990226,False,Via Colli dell' Oro,residential,True,229.216,"LINESTRING (13.7888397 41.8087365, 13.7887919 41.8087242, 13.788633 41.8087406, 13.788224 41.8088025, 13.7876393 41.8088875, 13.7864397 41.809068, 13.7863222 41.80908, 13.7861993 41.8090637, 13.7861274 41.8090497)",,,,
369656363,False,,residential,True,4.826,"LINESTRING (13.7887112 41.808366, 13.7887264 41.8084079)",,,,
42047357,False,,residential,False,29.394000000000002,"LINESTRING (13.7887112 41.808366, 13.7889787 41.8082975, 13.7890466 41.8082801)",,,,
369656363,False,,residential,False,44.917,"LINESTRING (13.7887112 41.808366, 13.7887054 41.8083525, 13.7885459 41.8079813)",,,,
42047360,True,Via Piave,residential,False,35.66,"LINESTRING (13.7891295 41.8083704, 13.7893179 41.8083219, 13.7895364 41.8082662)",,SS83,,
669441130,False,Viale Santa Lucia,primary,False,12.183,"LINESTRING (13.7891295 41.8083704, 13.7890843 41.8083262, 13.7890466 41.8082801)",2,SS83,,
280835440,False,Via Gabriele D'Annunzio,residential,True,41.932,"LINESTRING (13.7883682 41.8092501, 13.7887643 41.8090155)",,,,
280835440,False,Via Gabriele D'Annunzio,residential,False,92.87,"LINESTRING (13.7883682 41.8092501, 13.7880427 41.8094352, 13.7877255 41.8096411, 13.7876222 41.8096967, 13.7874674 41.8097349)",,,,
340371389,False,,residential,False,58.5,"LINESTRING (13.7883682 41.8092501, 13.7883821 41.8093018, 13.7883465 41.8096149, 13.7883313 41.8097095, 13.7883042 41.8097701)",,,,
280835440,False,Via Gabriele D'Annunzio,residential,False,14.594,"LINESTRING (13.7889021 41.8089338, 13.7887643 41.8090155)",,,,
669440676,False,Via Della Chiesa,residential,False,22.54,"LINESTRING (13.7889021 41.8089338, 13.7888397 41.8087365)",,,,
669440676,False,Via Della Chiesa,residential,True,42.404,"LINESTRING (13.7889021 41.8089338, 13.7890216 41.8093046)",,,,
42047358,False,Via Della Chiesa,residential,True,21.432,"LINESTRING (13.7890216 41.8093046, 13.7891282 41.8094802)",,,,
342159978,False,,residential,True,23.422,"LINESTRING (13.7890216 41.8093046, 13.7892999 41.809268)",,,,
669440676,False,Via Della Chiesa,residential,False,42.404,"LINESTRING (13.7890216 41.8093046, 13.7889021 41.8089338)",,,,
342148180,False,,residential,False,22.731,"LINESTRING (13.7890216 41.8093046, 13.7888922 41.8093363, 13.7888229 41.8094253)",,,,
61576825,False,Viale Benedetto Croce,residential,False,25.379,"LINESTRING (13.7912815 41.8080934, 13.7913461 41.8083165)",,,,
280835444,False,,residential,False,93.469,"LINESTRING (13.7912815 41.8080934, 13.7923953 41.8079617)",,,,
61576825,False,Viale Benedetto Croce,residential,True,33.846,"LINESTRING (13.7912815 41.8080934, 13.7912528 41.8079525, 13.7913618 41.8078125)",,,,
61576825,False,Viale Benedetto Croce,residential,False,18.443,"LINESTRING (13.7913461 41.8083165, 13.7914001 41.8084774)",,,,
"[280835442, 280835447]",False,,residential,"[False, True]",145.594,"LINESTRING (13.7913461 41.8083165, 13.7921192 41.8082079, 13.7921557 41.8082678, 13.7921539 41.8083485, 13.7914001 41.8084774)",,,,
61576825,False,Viale Benedetto Croce,residential,True,25.379,"LINESTRING (13.7913461 41.8083165, 13.7912815 41.8080934)",,,,
117809983,False,Via Pratorosso,residential,False,131.073,"LINESTRING (13.7916512 41.812331, 13.7916747 41.8117376, 13.7916703 41.8111525)",,,,
"[37480128, 159479754, 96960708]",False,,residential,False,34.844,"LINESTRING (13.7916512 41.812331, 13.7915641 41.8123293, 13.7912964 41.8123155, 13.7912315 41.8123133)",,,,yes
42766036,False,Via Colli Bassi,residential,False,149.35999999999999,"LINESTRING (13.7930876 41.8075132, 13.7930338 41.8074927, 13.7929983 41.8074402, 13.7929697 41.8073412, 13.7929272 41.8072922, 13.7928281 41.8072673, 13.7921744 41.8071888, 13.7920595 41.8072155, 13.7919313 41.8072551, 13.7918139 41.8073366, 13.7916456 41.8074866)",,,,
159479763,False,Via delle Pinete,residential,True,298.485,"LINESTRING (13.7930876 41.8075132, 13.7930452 41.8076305, 13.7929567 41.807815, 13.7927904 41.8080709, 13.7926831 41.8083368, 13.7926161 41.8086402, 13.7925329 41.8091959, 13.7924782 41.8093997, 13.792429 41.8094771, 13.7923533 41.8095715, 13.7922326 41.8096128, 13.7921109 41.8096134, 13.7917536 41.8095842, 13.7916501 41.8095867)",,,,
61576825,False,Viale Benedetto Croce,residential,True,57.032,"LINESTRING (13.7916515 41.810481, 13.7916507 41.8099681)",,,,
117809983,False,Via Pratorosso,residential,True,74.684,"LINESTRING (13.7916515 41.810481, 13.7916703 41.8111525)",,,,
340370641,False,Corso Plistia,residential,False,86.926,"LINESTRING (13.7873977 41.810189, 13.7874621 41.8102458, 13.7875213 41.8103316, 13.7875716 41.8104682, 13.7876052 41.810604, 13.7876378 41.8106945, 13.7877394 41.8108536, 13.7877847 41.8109047)",,,,
340370641,False,Corso Plistia,residential,True,73.296,"LINESTRING (13.7873977 41.810189, 13.7872995 41.810136, 13.7869692 41.8099567, 13.7868248 41.8098706, 13.7867806 41.8098006, 13.7867709 41.8097521)",,,,
369732557,False,Via Don Luigi di Genova,residential,True,226.75099999999998,"LINESTRING (13.7873977 41.810189, 13.7873044 41.8101736, 13.7872413 41.8101712, 13.7871619 41.8101782, 13.7869657 41.8102373, 13.7866627 41.8103145, 13.7864614 41.8103452, 13.78636 41.810348, 13.785957 41.8103592, 13.7856721 41.8104044, 13.7851631 41.8104914, 13.7847475 41.8106028)",,,,
23321241,False,,residential,False,45.419,"LINESTRING (13.7902717 41.8071096, 13.79018 41.8067069)",,,,
23321241,False,,residential,True,48.622,"LINESTRING (13.7902717 41.8071096, 13.7903832 41.8075389)",,,,
342148156,False,,residential,True,55.411,"LINESTRING (13.7902717 41.8071096, 13.7909118 41.8069658)",,,,
280835440,False,Via Gabriele D'Annunzio,residential,False,66.13300000000001,"LINESTRING (13.7874674 41.8097349, 13.7874047 41.8097331, 13.7873141 41.8097305, 13.7872195 41.8097108, 13.7871058 41.8096653, 13.7870291 41.8096359, 13.7869465 41.8096385, 13.7868327 41.8096725, 13.7867919 41.8097071, 13.7867709 41.8097521)",,,,
280835440,False,Via Gabriele D'Annunzio,residential,True,92.87,"LINESTRING (13.7874674 41.8097349, 13.7876222 41.8096967, 13.7877255 41.8096411, 13.7880427 41.8094352, 13.7883682 41.8092501)",,,,
340371385,False,,residential,False,128.493,"LINESTRING (13.7874674 41.8097349, 13.7874225 41.8099737, 13.7874442 41.809999, 13.7876186 41.8101035, 13.7877962 41.8102664, 13.7879614 41.810395, 13.7880572 41.8105021, 13.7880716 41.8105574, 13.7881075 41.8106181, 13.7881674 41.8106824)",,,,
669440678,False,Viale Santa Lucia,primary,True,50.113,"LINESTRING (13.788703 41.8074699, 13.788896 41.807897)",2,SS83,,
119613921,True,Via Tagliamento,residential,False,40.321,"LINESTRING (13.788703 41.8074699, 13.7887603 41.8074567, 13.7891679 41.8073631)",,,,
669440678,False,Viale Santa Lucia,primary,False,41.735,"LINESTRING (13.788703 41.8074699, 13.788557 41.8071467, 13.7885423 41.8071142)",2,SS83,,
669440984,False,Via Principe di Napoli,primary,False,35.581,"LINESTRING (13.791126 41.8108489, 13.7912 41.8111641)",2,SR83;SS83,,
669440984,False,Via Principe di Napoli,primary,True,25.256,"LINESTRING (13.791126 41.8108489, 13.7910764 41.8106248)",2,SR83;SS83,,
159479741,False,Via Carmelo Spirati,residential,True,66.725,"LINESTRING (13.791126 41.8108489, 13.7910055 41.8109027, 13.7904909 41.8112162)",,,,
61576829,False,Via Piave,residential,False,34.864,"LINESTRING (13.7908812 41.8079371, 13.7904779 41.8080262)",,,,
61576829,False,Via Piave,residential,True,7.394,"LINESTRING (13.7908812 41.8079371, 13.7909632 41.8079109)",,,,
159479757,False,Via Lungo Sangro,residential,True,47.128,"LINESTRING (13.7908812 41.8079371, 13.7909728 41.8083554)",,,,
61576825,False,Viale Benedetto Croce,residential,False,45.208,"LINESTRING (13.7914573 41.8086481, 13.7915731 41.8090454)",,,,
61576825,False,Viale Benedetto Croce,residential,True,19.564,"LINESTRING (13.7914573 41.8086481, 13.7914001 41.8084774)",,,,
280835445,False,,residential,False,84.344,"LINESTRING (13.7914573 41.8086481, 13.7924544 41.8084965)",,,,
159479762,False,,residential,True,21.353,"LINESTRING (13.7911363 41.8091017, 13.7913909 41.8090723)",,,,
159479757,False,Via Lungo Sangro,residential,False,84.084,"LINESTRING (13.7911363 41.8091017, 13.791097 41.8089225, 13.7910591 41.8087491, 13.7909728 41.8083554)",,,,
159479757,False,Via Lungo Sangro,residential,True,79.544,"LINESTRING (13.7911363 41.8091017, 13.7911775 41.8092897, 13.791218 41.8094744, 13.7912542 41.8096396, 13.791291 41.8098077)",,,,
159479762,False,,residential,False,36.483,"LINESTRING (13.7911363 41.8091017, 13.7907853 41.8091531, 13.7907047 41.8091661)",,,,
159479757,False,Via Lungo Sangro,residential,False,79.544,"LINESTRING (13.791291 41.8098077, 13.7912542 41.8096396, 13.791218 41.8094744, 13.7911775 41.8092897, 13.7911363 41.8091017)",,,,
159479758,False,,residential,True,3.29,"LINESTRING (13.7915344 41.809052, 13.7915731 41.8090454)",,,,
42047355,False,,residential,True,16.626,"LINESTRING (13.7892425 41.8086096, 13.7894323 41.8085612)",,,,
669440672,False,Via della Piazza,residential,True,74.099,"LINESTRING (13.7892425 41.8086096, 13.7895512 41.809235)",,,,
42047355,False,,residential,False,36.73,"LINESTRING (13.7892425 41.8086096, 13.7889321 41.8086818, 13.7888397 41.8087365)",,,,
61576825,False,Viale Benedetto Croce,residential,False,42.41,"LINESTRING (13.7916501 41.8095867, 13.7916507 41.8099681)",,,,
61576825,False,Viale Benedetto Croce,residential,True,60.527,"LINESTRING (13.7916501 41.8095867, 13.7915731 41.8090454)",,,,
159479763,False,Via delle Pinete,residential,False,298.48499999999996,"LINESTRING (13.7916501 41.8095867, 13.7917536 41.8095842, 13.7921109 41.8096134, 13.7922326 41.8096128, 13.7923533 41.8095715, 13.792429 41.8094771, 13.7924782 41.8093997, 13.7925329 41.8091959, 13.7926161 41.8086402, 13.7926831 41.8083368, 13.7927904 41.8080709, 13.7929567 41.807815, 13.7930452 41.8076305, 13.7930876 41.8075132)",,,,
669440672,False,Via della Piazza,residential,False,4.441,"LINESTRING (13.7904909 41.8112162, 13.7904666 41.8111806)",,,,
159479741,False,Via Carmelo Spirati,residential,False,66.725,"LINESTRING (13.7904909 41.8112162, 13.7910055 41.8109027, 13.791126 41.8108489)",,,,
669440672,False,Via della Piazza,residential,True,84.551,"LINESTRING (13.7904909 41.8112162, 13.7905718 41.8113036, 13.7906196 41.8113447, 13.7907063 41.8114191, 13.7908377 41.8114939, 13.7909936 41.8115826, 13.7911033 41.811645, 13.7912458 41.8117182)",,,,
61576825,False,Viale Benedetto Croce,residential,False,60.527,"LINESTRING (13.7915731 41.8090454, 13.7916501 41.8095867)",,,,
61576825,False,Viale Benedetto Croce,residential,True,45.208,"LINESTRING (13.7915731 41.8090454, 13.7914573 41.8086481)",,,,
159479758,False,,residential,False,3.29,"LINESTRING (13.7915731 41.8090454, 13.7915344 41.809052)",,,,
159479758,False,,residential,True,66.621,"LINESTRING (13.7915731 41.8090454, 13.7923622 41.8089313)",,,,
159479762,False,,residential,False,21.353,"LINESTRING (13.7913909 41.8090723, 13.7911363 41.8091017)",,,,
669440672,False,Via della Piazza,residential,False,31.838,"LINESTRING (13.7903415 41.8110532, 13.7903071 41.8109664, 13.7902327 41.8107786)",,,,
669440672,False,Via della Piazza,residential,True,17.572,"LINESTRING (13.7903415 41.8110532, 13.7903563 41.8110724, 13.7904398 41.8111543, 13.7904666 41.8111806)",,,,
669440674,False,Via Valle San Paolo,residential,False,19.885,"LINESTRING (13.7903415 41.8110532, 13.7901701 41.8110078, 13.7901291 41.8109772)",,,,
183990225,False,,residential,True,166.87,"LINESTRING (13.7850478 41.8074718, 13.7853384 41.8074027, 13.7854489 41.8073468, 13.7856869 41.8070578, 13.7857078 41.8070441, 13.7857336 41.8070365, 13.7857614 41.8070358, 13.7857879 41.8070422, 13.7858099 41.8070548, 13.785825 41.8070722, 13.7858312 41.8070924, 13.785828 41.807113, 13.7857422 41.8072367, 13.7856308 41.8073614, 13.7854653 41.8075009, 13.7854496 41.8075245, 13.7854434 41.8075504, 13.7854473 41.8075766, 13.785461 41.8076009, 13.7854833 41.8076213, 13.7855509 41.8076573)",,,,
369656363,False,,residential,False,13.734,"LINESTRING (13.7887703 41.808527, 13.7887264 41.8084079)",,,,
369656363,False,,residential,True,23.995,"LINESTRING (13.7887703 41.808527, 13.7888397 41.8087365)",,,,
340371355,False,Via Vicenna,residential,True,219.802,"LINESTRING (13.7887703 41.808527, 13.7874101 41.808729, 13.7861708 41.8089183)",,,,
340371355,False,Via Vicenna,residential,True,26.16,"LINESTRING (13.7861708 41.8089183, 13.7858735 41.8089973)",,,,
183990228,False,Via Vicenna,residential,True,15.073999999999998,"LINESTRING (13.7861708 41.8089183, 13.7861388 41.8089987, 13.7861274 41.8090497)",,,,
340371355,False,Via Vicenna,residential,False,219.802,"LINESTRING (13.7861708 41.8089183, 13.7874101 41.808729, 13.7887703 41.808527)",,,,
340371355,False,Via Vicenna,residential,False,26.16,"LINESTRING (13.7858735 41.8089973, 13.7861708 41.8089183)",,,,
183990225,False,,residential,False,159.43300000000002,"LINESTRING (13.7858735 41.8089973, 13.7858339 41.8089095, 13.7858284 41.8088298, 13.7859043 41.8085133, 13.7858674 41.8081708, 13.7857957 41.8078549, 13.785768 41.8077982, 13.7857274 41.8077616, 13.7856253 41.8076969, 13.7855509 41.8076573)",,,,
183990225,False,,residential,True,27.843000000000004,"LINESTRING (13.7858735 41.8089973, 13.7859016 41.8090443, 13.7860049 41.8091485, 13.7860602 41.8092043)",,,,
183990226,False,Via Colli dell' Oro,residential,False,229.216,"LINESTRING (13.7861274 41.8090497, 13.7861993 41.8090637, 13.7863222 41.80908, 13.7864397 41.809068, 13.7876393 41.8088875, 13.788224 41.8088025, 13.788633 41.8087406, 13.7887919 41.8087242, 13.7888397 41.8087365)",,,,
183990228,False,Via Vicenna,residential,False,15.073999999999998,"LINESTRING (13.7861274 41.8090497, 13.7861388 41.8089987, 13.7861708 41.8089183)",,,,
183990228,False,Via Vicenna,residential,True,18.335,"LINESTRING (13.7861274 41.8090497, 13.7861183 41.8091149, 13.7860602 41.8092043)",,,,
183990225,False,,residential,False,27.843000000000004,"LINESTRING (13.7860602 41.8092043, 13.7860049 41.8091485, 13.7859016 41.8090443, 13.7858735 41.8089973)",,,,
183990225,False,,residential,True,85.11099999999999,"LINESTRING (13.7860602 41.8092043, 13.7866058 41.809663, 13.7866739 41.8097072, 13.7867062 41.8097222, 13.7867709 41.8097521)",,,,
183990228,False,Via Vicenna,residential,False,18.335,"LINESTRING (13.7860602 41.8092043, 13.7861183 41.8091149, 13.7861274 41.8090497)",,,,
183990225,False,,residential,False,85.111,"LINESTRING (13.7867709 41.8097521, 13.7867062 41.8097222, 13.7866739 41.8097072, 13.7866058 41.809663, 13.7860602 41.8092043)",,,,
280835440,False,Via Gabriele D'Annunzio,residential,True,66.133,"LINESTRING (13.7867709 41.8097521, 13.7867919 41.8097071, 13.7868327 41.8096725, 13.7869465 41.8096385, 13.7870291 41.8096359, 13.7871058 41.8096653, 13.7872195 41.8097108, 13.7873141 41.8097305, 13.7874047 41.8097331, 13.7874674 41.8097349)",,,,
340370641,False,Corso Plistia,residential,False,73.296,"LINESTRING (13.7867709 41.8097521, 13.7867806 41.8098006, 13.7868248 41.8098706, 13.7869692 41.8099567, 13.7872995 41.810136, 13.7873977 41.810189)",,,,
