osmid,oneway,name,highway,reversed,length,geometry,lanes,access,bridge,maxspeed,junction
22972537,True,Via Ponte di Pisa,tertiary,False,25.198999999999998,"LINESTRING (10.2536572 43.8665255, 10.2537138 43.8665241, 10.2537626 43.8665195, 10.2538075 43.8665099, 10.2538492 43.8664965, 10.253894 43.8664726, 10.253938 43.8664429)",,,,,
358292895,False,Via Francesco Burlamacchi,tertiary,True,7.365,"LINESTRING (10.2557209 43.8684193, 10.2556647 43.8684717)",,,,,
273914397,True,Via San Francesco,unclassified,False,76.407,"LINESTRING (10.2557209 43.8684193, 10.2557192 43.8684505, 10.2557128 43.8684776, 10.2557001 43.8685116, 10.2556322 43.868596, 10.2555606 43.8686804, 10.2554632 43.8687649, 10.2554158 43.8688031, 10.2553746 43.868838, 10.2553345 43.8688706, 10.2553059 43.8688901, 10.2552748 43.8689108, 10.2552507 43.8689239, 10.2552213 43.8689382, 10.2551726 43.8689573)",1,,,,
273914399,False,Via Francesco Burlamacchi,tertiary,False,41.246,"LINESTRING (10.2557209 43.8684193, 10.2559608 43.8681744, 10.2560163 43.8681156)",2,,,,
23023024,True,Via delle Catene,residential,False,32.323,"LINESTRING (10.2563362 43.8676067, 10.2559771 43.8674745)",,,,,
"[22986417, 1248302274, 1248302273]",False,Via Francesco Burlamacchi,tertiary,False,26.05,"LINESTRING (10.2563362 43.8676067, 10.2563736 43.8675194, 10.2564049 43.8674409, 10.2564325 43.867383)",,,,,
273914399,False,Via Francesco Burlamacchi,tertiary,True,62.178,"LINESTRING (10.2563362 43.8676067, 10.2561868 43.8678651, 10.2560989 43.8680058, 10.2560556 43.8680644, 10.2560163 43.8681156)",2,,,,
"[23035866, 77018898]",False,Via Francesco Burlamacchi,tertiary,True,63.108999999999995,"LINESTRING (10.2567003 43.8668493, 10.2565789 43.8670924, 10.2564325 43.867383)",,,yes,,
23035867,True,Via Michele Coppino,tertiary,False,28.564,"LINESTRING (10.2567003 43.8668493, 10.256687 43.8668308, 10.2566737 43.8668153, 10.2566578 43.8667996, 10.2566243 43.8667752, 10.2565617 43.8667347, 10.2565329 43.8667187, 10.256444 43.8666757)",,,,,
23035867,True,Via Michele Coppino,tertiary,False,57.757999999999996,"LINESTRING (10.256444 43.8666757, 10.2560965 43.8665357, 10.2558208 43.8664152)",,,,,
29555059,True,,tertiary,False,36.493,"LINESTRING (10.2558208 43.8664152, 10.2556842 43.8663476, 10.2556582 43.866335, 10.2556149 43.866315, 10.2555835 43.8662987, 10.2555522 43.8662807, 10.2555297 43.8662668, 10.2555079 43.8662524, 10.2554567 43.8662192)",,,,,
30669724,True,,tertiary,False,79.904,"LINESTRING (10.2558208 43.8664152, 10.2557148 43.8663357, 10.2556839 43.8663117, 10.2555914 43.866233, 10.2555686 43.8662115, 10.2555297 43.8661716, 10.2555166 43.8661548, 10.2555051 43.8661329, 10.2554982 43.8661126, 10.255496 43.8661007, 10.2554969 43.8660864, 10.2555025 43.8660682, 10.2555114 43.8660469, 10.2555229 43.8660291, 10.2555458 43.8660012, 10.255728 43.8658326)",,,,,
22968726,True,Piazza Santa Maria,tertiary,False,62.66199999999999,"LINESTRING (10.2542991 43.8667599, 10.2539676 43.8666656, 10.2539168 43.8666561, 10.2538634 43.8666495, 10.2538313 43.8666492, 10.2537858 43.8666547, 10.2537548 43.8666624, 10.2537238 43.866676, 10.2536992 43.8666921, 10.2536746 43.8667159, 10.2536466 43.8667475, 10.2536212 43.8667742)",,,,,
29555059,True,,tertiary,False,38.089999999999996,"LINESTRING (10.2554567 43.8662192, 10.2553774 43.8661922, 10.2553359 43.866178, 10.2553012 43.8661705, 10.255275 43.866168, 10.2552489 43.866168, 10.2552266 43.8661696, 10.2552013 43.8661745, 10.2551782 43.86618, 10.2550172 43.8662377)",,,,,
121535814,True,,tertiary,False,31.124000000000002,"LINESTRING (10.2554567 43.8662192, 10.2554264 43.8661909, 10.2554136 43.8661807, 10.2553946 43.8661693, 10.2553666 43.866156, 10.2553293 43.8661439, 10.2552961 43.8661339, 10.2552736 43.8661272, 10.2552597 43.8661202, 10.2552458 43.8661109, 10.2552366 43.8661019, 10.2552295 43.8660924, 10.2552102 43.8660653, 10.2551909 43.8660309)",,,,,
22980586,True,Viale dei Tigli,tertiary,False,68.49,"LINESTRING (10.2514891 43.8639857, 10.2512189 43.8644983, 10.2511496 43.8645438)",,,,,
23035825,True,Via Paolo Savi,residential,False,41.567,"LINESTRING (10.2514891 43.8639857, 10.2514064 43.863962, 10.2510502 43.8638587, 10.2510079 43.8638465)",,,,,
1209897227,False,Via Michele Coppino,unclassified,True,93.641,"LINESTRING (10.2511496 43.8645438, 10.2522324 43.8648596)",2,,,,
23591185,True,Via Alfredo Cappellini,tertiary,False,27.378,"LINESTRING (10.2511496 43.8645438, 10.2510181 43.8647499, 10.2510026 43.8647657)",,,,,
1209897227,False,Via Michele Coppino,unclassified,False,40.978,"LINESTRING (10.2511496 43.8645438, 10.251012 43.8645038, 10.2507389 43.8644262, 10.2506741 43.8644086)",2,,,,
23104365,False,Piazza Benedetto Brin,unclassified,True,94.93700000000001,"LINESTRING (10.2510026 43.8647657, 10.2510705 43.8647863, 10.2521017 43.8650835)",,,,,
23591185,True,Via Alfredo Cappellini,tertiary,False,42.818999999999996,"LINESTRING (10.2510026 43.8647657, 10.2509789 43.8647753, 10.2509447 43.8647828, 10.2509169 43.8647866, 10.2508977 43.864788, 10.2508797 43.8647882, 10.2508625 43.8647869, 10.2508453 43.8647839, 10.2505926 43.8647007, 10.2505221 43.8646775, 10.250508 43.8646732)",,,,,
22985720,True,Via Guglielmo Oberdan,tertiary,False,32.3,"LINESTRING (10.250508 43.8646732, 10.2506312 43.8644821, 10.2506741 43.8644086)",,,,,
23104316,True,Via dei Mille,unclassified,False,55.285,"LINESTRING (10.250508 43.8646732, 10.25044 43.8646526, 10.2498716 43.8644817)",,,,,
23104376,False,Via Guglielmo Oberdan,tertiary,False,47.897000000000006,"LINESTRING (10.250508 43.8646732, 10.2504146 43.864834, 10.2502775 43.8650706)",2,,,,
1209897228,False,Via Michele Coppino,unclassified,True,63.312,"LINESTRING (10.2466284 43.8632329, 10.2472902 43.8634282, 10.2473592 43.8634487)",2,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,False,40.382,"LINESTRING (10.2513368 43.8677489, 10.2513914 43.8677659, 10.2517447 43.8678736, 10.2518 43.8678916)",,,,,
299228599,True,Via Vittorio Veneto,residential,False,66.319,"LINESTRING (10.2513368 43.8677489, 10.251371 43.8676921, 10.2516377 43.8672486, 10.2516659 43.8672017)",,,,50,
299228599,True,Via Vittorio Veneto,residential,False,29.171,"LINESTRING (10.2523778 43.8660184, 10.2525125 43.8657747)",,,,50,
23023093,True,Via della Foce,tertiary,False,117.83499999999998,"LINESTRING (10.2523778 43.8660184, 10.2527836 43.8661425, 10.2531276 43.8662554, 10.2534706 43.8664487, 10.2535055 43.866467, 10.2535366 43.8664815, 10.2535952 43.866507, 10.2536572 43.8665255)",,,,,
358292714,False,Via Francesco Burlamacchi,tertiary,True,3.102,"LINESTRING (10.2551921 43.8689332, 10.2551726 43.8689573)",2,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,True,112.08200000000001,"LINESTRING (10.2551921 43.8689332, 10.2550911 43.8689021, 10.2544866 43.8687171, 10.2539717 43.8685594, 10.253905 43.8685395)",,,,,
358292895,False,Via Francesco Burlamacchi,tertiary,False,63.789,"LINESTRING (10.2551921 43.8689332, 10.2553155 43.8688087, 10.2556647 43.8684717)",,,,,
358292714,False,Via Francesco Burlamacchi,tertiary,False,3.102,"LINESTRING (10.2551726 43.8689573, 10.2551921 43.8689332)",2,,,,
23023063,False,Via Francesco Burlamacchi,tertiary,True,180.61399999999998,"LINESTRING (10.2551726 43.8689573, 10.2551043 43.8690315, 10.2550214 43.8691352, 10.25445 43.8698896, 10.2541321 43.8703333, 10.2540963 43.8703837)",2,,,,
24578451,True,Via Giuseppe Mazzini,residential,False,52.558,"LINESTRING (10.2445999 43.8709807, 10.2446623 43.8709994, 10.2451435 43.871148, 10.2452029 43.8711663)",,,,50,
22986525,False,,residential,True,77.425,"LINESTRING (10.2458451 43.8683319, 10.2450471 43.8680886, 10.2449559 43.8680601)",,,,,
22986530,True,Via Quattro Novembre,residential,False,91.613,"LINESTRING (10.2458451 43.8683319, 10.2455147 43.8690427, 10.2455026 43.8690644, 10.2454789 43.8691123)",,,,50,
22986420,True,Corso Giuseppe Garibaldi,residential,False,61.05,"LINESTRING (10.2460785 43.8661209, 10.2461962 43.8661551, 10.2467156 43.8663166, 10.2467793 43.8663357)",,,,,
22986529,True,Piazza Massimo D'Azeglio,tertiary,False,114.07300000000001,"LINESTRING (10.2460785 43.8661209, 10.2450495 43.8657897, 10.2447788 43.8657033)",,,,,
850840259,False,Viale Ugo Foscolo,residential,True,34.249,"LINESTRING (10.2460785 43.8661209, 10.2460187 43.8662202, 10.2459045 43.8664022)",,,,,
22979783,True,Via Rosolino Pilo,tertiary,False,5.744,"LINESTRING (10.2463934 43.8656541, 10.2463652 43.8656679, 10.2463352 43.8656842)",,,,,
22979783,True,Via Rosolino Pilo,tertiary,False,67.262,"LINESTRING (10.2471864 43.8654679, 10.2469005 43.8655184, 10.2467752 43.8655384, 10.2466574 43.8655631, 10.2465507 43.8655913, 10.2464946 43.8656108, 10.246444 43.8656312, 10.2463934 43.8656541)",,,,,
22986785,False,Via Rosolino Pilo,tertiary,True,64.24,"LINESTRING (10.2471864 43.8654679, 10.2472216 43.865466, 10.2479838 43.865411)",,,,,
1011016056,True,Piazza Fiamme Gialle,residential,False,35.374,"LINESTRING (10.2471864 43.8654679, 10.2470659 43.8657129, 10.2470564 43.8657324, 10.2470392 43.8657678)",,,,,
64971746,False,Viale dei Tigli,tertiary,True,14.499,"LINESTRING (10.2518133 43.8633921, 10.2518705 43.8632684)",,,,,
350086350,True,Via Virgilio,unclassified,False,92.201,"LINESTRING (10.2518133 43.8633921, 10.2528799 43.8637022)",,yes,,,
22980586,True,Viale dei Tigli,tertiary,False,70.938,"LINESTRING (10.2518133 43.8633921, 10.2515229 43.8639253, 10.2514891 43.8639857)",,,,,
332508059,True,Via Rosolino Pilo,tertiary,False,29.048,"LINESTRING (10.2498296 43.8657351, 10.2495069 43.8656163)",,,,,
23023058,True,,tertiary,False,10.333,"LINESTRING (10.2498296 43.8657351, 10.2498248 43.8657168, 10.249826 43.8656983, 10.2498332 43.8656804, 10.249846 43.8656643, 10.2498636 43.8656507)",,,,,roundabout
22986525,False,,residential,False,77.425,"LINESTRING (10.2449559 43.8680601, 10.2450471 43.8680886, 10.2458451 43.8683319)",,,,,
24382909,False,Viale Ugo Foscolo,residential,False,39.024,"LINESTRING (10.2449559 43.8680601, 10.2449897 43.8680019, 10.245101 43.8678108, 10.2451443 43.8677365)",,,,,
24382909,False,Viale Ugo Foscolo,residential,True,90.462,"LINESTRING (10.2449559 43.8680601, 10.2449324 43.8681001, 10.2445457 43.868759, 10.2445164 43.8688094)",,,,,
84036143,True,Via Guglielmo Oberdan,tertiary,False,55.89000000000001,"LINESTRING (10.2511245 43.8636323, 10.25125 43.8635233, 10.2512887 43.8634941, 10.251331 43.8634637, 10.2513625 43.8634439, 10.2513978 43.8634224, 10.2514335 43.8634032, 10.251458 43.8633928, 10.2514947 43.8633812, 10.2515521 43.8633652, 10.2516088 43.8633513, 10.2516685 43.8633381)",,,,,
348374499,True,Via Guglielmo Oberdan,unclassified,False,54.851000000000006,"LINESTRING (10.2511245 43.8636323, 10.2511508 43.8635748, 10.2511745 43.863527, 10.2511897 43.8634997, 10.2512025 43.8634829, 10.2512161 43.8634714, 10.2512313 43.8634599, 10.2512662 43.8634383, 10.2513361 43.8633964, 10.2513945 43.8633632, 10.2514194 43.8633523, 10.2514422 43.8633428, 10.2514657 43.8633347, 10.2514863 43.8633288, 10.2515297 43.8633207, 10.2515575 43.8633166, 10.2515883 43.8633126)",,,,,
348494496,True,Via Virgilio,unclassified,False,13.07,"LINESTRING (10.2516685 43.8633381, 10.2518133 43.8633921)",,yes,,,
1209897226,True,Via della Pineta,unclassified,False,12.328999999999999,"LINESTRING (10.2517209 43.8632936, 10.2517577 43.8632883, 10.2518015 43.8632822, 10.2518231 43.8632788, 10.2518705 43.8632684)",1,,,,
64971746,False,Viale dei Tigli,tertiary,False,14.499,"LINESTRING (10.2518705 43.8632684, 10.2518133 43.8633921)",,,,,
1210323180,True,Via Guglielmo Oberdan,tertiary,False,25.587,"LINESTRING (10.2510079 43.8638465, 10.2511245 43.8636323)",,,,,
23035825,True,Via Paolo Savi,residential,False,115.823,"LINESTRING (10.2510079 43.8638465, 10.2509358 43.8638258, 10.2497195 43.8634761, 10.2496659 43.8634608)",,,,,
57932691,False,Via Michele Coppino,unclassified,False,56.82900000000001,"LINESTRING (10.2506741 43.8644086, 10.2506034 43.8643879, 10.2500669 43.8642353, 10.250015 43.8642205)",2,,,,
1209897227,False,Via Michele Coppino,unclassified,True,40.978,"LINESTRING (10.2506741 43.8644086, 10.2507389 43.8644262, 10.251012 43.8645038, 10.2511496 43.8645438)",2,,,,
1210323180,True,Via Guglielmo Oberdan,tertiary,False,67.99199999999999,"LINESTRING (10.2506741 43.8644086, 10.2507105 43.8643492, 10.2509754 43.8639015, 10.2510079 43.8638465)",,,,,
22979796,True,Via Paolo Savi,unclassified,False,97.736,"LINESTRING (10.2533851 43.8645333, 10.2545156 43.8648623)",,,,,
22986792,True,Via Indipendenza,unclassified,False,70.107,"LINESTRING (10.2533851 43.8645333, 10.2533572 43.8645916, 10.2531519 43.8650353, 10.253126 43.8650907, 10.2531064 43.8651309)",,,,,
23035825,True,Via Paolo Savi,residential,False,71.204,"LINESTRING (10.2533851 43.8645333, 10.25263 43.8643275, 10.2526008 43.8643194, 10.2525545 43.8643065)",,,,,
23022350,True,Via Pinciana,residential,False,37.919000000000004,"LINESTRING (10.2540147 43.8665883, 10.2543427 43.866691, 10.2544474 43.866726)",,,,,
23107794,True,Via Ponte di Pisa,tertiary,False,20.041999999999998,"LINESTRING (10.2540147 43.8665883, 10.2541563 43.8666725, 10.254183 43.8666887, 10.254205 43.866705)",,,,,
23026733,True,Via della Pineta,unclassified,False,14.358,"LINESTRING (10.2511292 43.8630383, 10.2510587 43.863157)",,,,,
64971748,True,Via della Pineta,unclassified,False,58.078,"LINESTRING (10.2511292 43.8630383, 10.251142 43.8630871, 10.2511529 43.863105, 10.2511725 43.8631216, 10.2512005 43.8631323, 10.2514391 43.8632034, 10.2514996 43.8632226, 10.2517209 43.8632936)",1,,,,
23023025,True,Via Pinciana,residential,False,30.068,"LINESTRING (10.2564325 43.867383, 10.2560875 43.8672769)",,,,,
"[23035866, 77018898]",False,Via Francesco Burlamacchi,tertiary,False,63.108999999999995,"LINESTRING (10.2564325 43.867383, 10.2565789 43.8670924, 10.2567003 43.8668493)",,,yes,,
"[1248302273, 1248302274, 22986417]",False,Via Francesco Burlamacchi,tertiary,True,26.05,"LINESTRING (10.2564325 43.867383, 10.2564049 43.8674409, 10.2563736 43.8675194, 10.2563362 43.8676067)",,,,,
23023024,True,Via delle Catene,residential,False,78.874,"LINESTRING (10.2559771 43.8674745, 10.255101 43.8671517)",,,,,
23023026,True,Via Raimondo Del Prete,residential,False,65.628,"LINESTRING (10.2559771 43.8674745, 10.2556812 43.8680248)",,,,,
45420363,False,Via delle Catene,residential,True,78.226,"LINESTRING (10.2542503 43.8668071, 10.2547523 43.867013, 10.255101 43.8671517)",,,,,
23023026,True,Via Raimondo Del Prete,residential,False,23.688,"LINESTRING (10.2560875 43.8672769, 10.2559771 43.8674745)",,,,,
45559619,False,,residential,False,44.569,"LINESTRING (10.2554236 43.8684244, 10.2551982 43.8687908)",,,,,
47154539,False,Via Raimondo Del Prete,residential,True,12.0,"LINESTRING (10.2554236 43.8684244, 10.2554785 43.868324)",,,,,
23023029,True,Via San Francesco,residential,False,105.83500000000001,"LINESTRING (10.2554236 43.8684244, 10.2553689 43.8684103, 10.2542625 43.868077, 10.2542044 43.8680594)",,,,,
276702378,True,Via Sant'Antonio,residential,False,39.125,"LINESTRING (10.2535811 43.8668838, 10.2533642 43.867199)",,,,,
23591184,True,Via Regia,tertiary,False,25.764,"LINESTRING (10.2535811 43.8668838, 10.2535182 43.8668582, 10.2532956 43.8667775)",,,,,
47154539,False,Via Raimondo Del Prete,residential,False,37.025999999999996,"LINESTRING (10.2556812 43.8680248, 10.2556638 43.8680499, 10.2554785 43.868324)",,,,,
47154541,True,Via Regia,unclassified,False,28.698,"LINESTRING (10.2556812 43.8680248, 10.2559609 43.8681006, 10.2560163 43.8681156)",,,,,
273914399,False,Via Francesco Burlamacchi,tertiary,False,62.178,"LINESTRING (10.2560163 43.8681156, 10.2560556 43.8680644, 10.2560989 43.8680058, 10.2561868 43.8678651, 10.2563362 43.8676067)",2,,,,
273914399,False,Via Francesco Burlamacchi,tertiary,True,41.246,"LINESTRING (10.2560163 43.8681156, 10.2559608 43.8681744, 10.2557209 43.8684193)",2,,,,
24661903,True,Via San Francesco,residential,False,9.644,"LINESTRING (10.2528713 43.8676078, 10.2527633 43.8675696)",,,,,
23023030,True,Piazza Sant'Antonio,residential,False,20.691000000000003,"LINESTRING (10.2528713 43.8676078, 10.2528388 43.8676339, 10.2528081 43.8676605, 10.2527922 43.8676761, 10.2527763 43.8676951, 10.2527487 43.8677284, 10.2527246 43.86776)",,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,True,17.601,"LINESTRING (10.2525104 43.8681133, 10.2523082 43.8680516)",,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,False,13.46,"LINESTRING (10.2525104 43.8681133, 10.2525986 43.8681414, 10.252664 43.8681622)",,,,,
23023031,False,Via del Signore,residential,False,56.457,"LINESTRING (10.2533642 43.867199, 10.2539477 43.8674833)",,,,,
701315185,True,Via Sant'Antonio,residential,False,47.617,"LINESTRING (10.2533642 43.867199, 10.2531105 43.8675862)",,,,,
23023035,True,Via Giacomo Puccini,residential,False,33.687,"LINESTRING (10.25443 43.8677095, 10.2547035 43.8674795)",,,,,
23023031,False,Via del Signore,residential,True,46.126000000000005,"LINESTRING (10.25443 43.8677095, 10.2543776 43.8676856, 10.2539477 43.8674833)",,,,,
23023034,True,Via San Francesco,residential,False,101.52,"LINESTRING (10.2531105 43.8675862, 10.2542747 43.8679455)",,,,,
701315185,True,Via Sant'Antonio,residential,False,20.197,"LINESTRING (10.2531105 43.8675862, 10.2530776 43.8675998, 10.2530488 43.8676108, 10.2530323 43.8676164, 10.2530087 43.8676204, 10.2529888 43.867621, 10.2529666 43.86762, 10.2528713 43.8676078)",,,,,
47154539,False,Via Raimondo Del Prete,residential,False,12.0,"LINESTRING (10.2554785 43.868324, 10.2554236 43.8684244)",,,,,
23023034,True,Via San Francesco,residential,False,22.134,"LINESTRING (10.2554785 43.868324, 10.2556682 43.868399, 10.2557209 43.8684193)",,,,,
47154539,False,Via Raimondo Del Prete,residential,True,37.025999999999996,"LINESTRING (10.2554785 43.868324, 10.2556638 43.8680499, 10.2556812 43.8680248)",,,,,
47154544,True,Via Giacomo Puccini,unclassified,False,48.415,"LINESTRING (10.255101 43.8671517, 10.2547035 43.8674795)",,,,,
45420363,False,Via delle Catene,residential,False,78.226,"LINESTRING (10.255101 43.8671517, 10.2547523 43.867013, 10.2542503 43.8668071)",,,,,
47154541,True,Via Regia,unclassified,False,99.094,"LINESTRING (10.2547035 43.8674795, 10.2556812 43.8680248)",,,,,
23023027,True,Via Regia,unclassified,False,56.242000000000004,"LINESTRING (10.2547035 43.8674795, 10.2544253 43.8673256, 10.2541407 43.8671776)",,,,,
23023035,True,Via Giacomo Puccini,residential,False,29.045,"LINESTRING (10.2542747 43.8679455, 10.25443 43.8677095)",,,,,
23023034,True,Via San Francesco,residential,False,105.284,"LINESTRING (10.2542747 43.8679455, 10.2554397 43.8683132, 10.2554785 43.868324)",,,,,
47154537,True,Via Giacomo Puccini,residential,False,96.918,"LINESTRING (10.2535249 43.8691819, 10.2530505 43.8699836)",,,,50,
23023047,True,Via Felice Cavallotti,residential,False,109.054,"LINESTRING (10.2535249 43.8691819, 10.2534732 43.8691637, 10.2523296 43.8687482, 10.2523098 43.8687409)",,,,,
23023035,True,Via Giacomo Puccini,residential,False,13.862,"LINESTRING (10.2542044 43.8680594, 10.2542747 43.8679455)",,,,,
"[23023029, 24661903]",True,Via San Francesco,residential,False,118.97600000000001,"LINESTRING (10.2542044 43.8680594, 10.2541492 43.8680421, 10.2529271 43.86766, 10.2528965 43.8676368, 10.2528713 43.8676078)",,,,,
23023035,True,Via Giacomo Puccini,residential,False,58.532000000000004,"LINESTRING (10.253905 43.8685395, 10.253935 43.8684905, 10.2542044 43.8680594)",,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,False,112.082,"LINESTRING (10.253905 43.8685395, 10.2539717 43.8685594, 10.2544866 43.8687171, 10.2550911 43.8689021, 10.2551921 43.8689332)",,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,True,107.97,"LINESTRING (10.253905 43.8685395, 10.253851 43.8685223, 10.253241 43.8683361, 10.252664 43.8681622)",,,,,
47154537,True,Via Giacomo Puccini,residential,False,77.66,"LINESTRING (10.253905 43.8685395, 10.2538586 43.8686158, 10.2535249 43.8691819)",,,,50,
23023063,False,Via Francesco Burlamacchi,tertiary,True,53.44,"LINESTRING (10.2540963 43.8703837, 10.2537969 43.8708131)",2,,,,
23023063,False,Via Francesco Burlamacchi,tertiary,False,180.61399999999998,"LINESTRING (10.2540963 43.8703837, 10.2541321 43.8703333, 10.25445 43.8698896, 10.2550214 43.8691352, 10.2551043 43.8690315, 10.2551726 43.8689573)",2,,,,
23029754,True,Via Giacomo Matteotti,residential,False,94.908,"LINESTRING (10.2540963 43.8703837, 10.2540347 43.8703597, 10.2530973 43.8700004, 10.2530505 43.8699836)",,,,50,
47154537,True,Via Giacomo Puccini,residential,False,57.599,"LINESTRING (10.2530505 43.8699836, 10.2527585 43.8704569)",,,,50,
23029754,True,Via Giacomo Matteotti,residential,False,112.97,"LINESTRING (10.2530505 43.8699836, 10.2518527 43.8695372, 10.2517988 43.8695168)",,,,50,
107030807,True,Viale Ugo Foscolo,tertiary,False,52.75,"LINESTRING (10.2463352 43.8656842, 10.246126 43.8660489, 10.2460785 43.8661209)",2,,,,
24382909,False,Viale Ugo Foscolo,residential,True,67.509,"LINESTRING (10.2454706 43.8671768, 10.2454276 43.8672506, 10.2451762 43.8676809, 10.2451443 43.8677365)",,,,,
850840259,False,Viale Ugo Foscolo,residential,False,92.892,"LINESTRING (10.2454706 43.8671768, 10.245514 43.8670976, 10.2458816 43.866441, 10.2459045 43.8664022)",,,,,
24661903,True,Via San Francesco,residential,False,42.582,"LINESTRING (10.252655 43.8675397, 10.2521791 43.8673696)",,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,False,17.601,"LINESTRING (10.2523082 43.8680516, 10.2525104 43.8681133)",,,,,
23023045,True,Piazza Sant'Antonio,residential,False,47.813,"LINESTRING (10.2523082 43.8680516, 10.2523587 43.8679732, 10.2525229 43.8677141, 10.2525402 43.8676955, 10.2525576 43.8676815, 10.252575 43.8676693)",,,,,
45172808,False,Corso Giuseppe Garibaldi,residential,True,44.458000000000006,"LINESTRING (10.2523082 43.8680516, 10.2521921 43.868013, 10.2518556 43.8679092, 10.2518 43.8678916)",,,,,
57932691,False,Via Michele Coppino,unclassified,False,73.019,"LINESTRING (10.2488758 43.8638882, 10.2485408 43.8637905, 10.2480328 43.8636396)",2,,,,
57932691,False,Via Michele Coppino,unclassified,True,43.723,"LINESTRING (10.2488758 43.8638882, 10.2489557 43.8639152, 10.2493138 43.8640224, 10.249378 43.8640414)",2,,,,
45421569,False,Piazza Massimo D'Azeglio,residential,False,88.67999999999999,"LINESTRING (10.2459045 43.8664022, 10.245816 43.8663702, 10.2451244 43.8661148, 10.244917 43.8660429)",,,,,
850840259,False,Viale Ugo Foscolo,residential,False,34.249,"LINESTRING (10.2459045 43.8664022, 10.2460187 43.8662202, 10.2460785 43.8661209)",,,,,
850840259,False,Viale Ugo Foscolo,residential,True,92.892,"LINESTRING (10.2459045 43.8664022, 10.2458816 43.866441, 10.245514 43.8670976, 10.2454706 43.8671768)",,,,,
23023063,False,Via Francesco Burlamacchi,tertiary,False,25.624,"LINESTRING (10.253659 43.871021, 10.2537969 43.8708131)",2,,,,
24729212,True,Via Niccolò Machiavelli,residential,False,92.18299999999999,"LINESTRING (10.2527585 43.8704569, 10.2528104 43.8704747, 10.2536464 43.8707615, 10.2537252 43.870789, 10.2537969 43.8708131)",,,,50,
47154537,True,Via Giacomo Puccini,residential,False,51.709999999999994,"LINESTRING (10.2527585 43.8704569, 10.2525296 43.8708405, 10.252503 43.8708839)",,,,50,
24729212,True,Via Niccolò Machiavelli,residential,False,112.91600000000001,"LINESTRING (10.2502256 43.8695832, 10.2502806 43.8696023, 10.2514277 43.8700023, 10.2514937 43.8700253)",,,,50,
299228599,True,Via Vittorio Veneto,residential,False,65.175,"LINESTRING (10.2502256 43.8695832, 10.2502578 43.8695306, 10.2505275 43.8690908, 10.2505543 43.8690471)",,,,50,
23023051,True,Via Sant'Antonio Pucci,residential,False,42.224999999999994,"LINESTRING (10.2510315 43.8708117, 10.2512238 43.8704908, 10.2512404 43.8704631)",,,,50,
23023051,True,Via Sant'Antonio Pucci,residential,False,52.746,"LINESTRING (10.2512404 43.8704631, 10.2514937 43.8700253)",,,,50,
26621310,True,Via Fratelli Cairoli,residential,False,111.50599999999999,"LINESTRING (10.2512404 43.8704631, 10.2512985 43.8704825, 10.25209 43.8707466, 10.2524595 43.8708683, 10.252503 43.8708839)",,,,,
