osmid,highway,junction,oneway,reversed,length,geometry,name,tunnel
27855423,tertiary,,False,False,67.039,"LINESTRING (14.6373361 37.2183692, 14.6373771 37.2183405, 14.6373983 37.2182774, 14.6374225 37.2180895, 14.6374342 37.2180371, 14.6374802 37.2179077, 14.6375195 37.2178693, 14.6375888 37.2178296)",Via Vittorio Veneto,
27855423,tertiary,,False,True,75.657,"LINESTRING (14.6373361 37.2183692, 14.6372818 37.2183749, 14.6372334 37.2183472, 14.6371103 37.2181213, 14.6370828 37.2180989, 14.6370412 37.2180701, 14.636991 37.2180522, 14.6369503 37.2180494, 14.6369071 37.2180584, 14.6367256 37.218117)",Via Vittorio Veneto,
81126821,residential,,False,False,10.043,"LINESTRING (14.636909 37.2121139, 14.6368412 37.2120415)",Via Federico II di Svevia,
900998423,secondary,,False,False,26.059,"LINESTRING (14.636909 37.2121139, 14.6366448 37.2122171)",Via Francesco Crispi,
900998423,secondary,,False,True,11.002,"LINESTRING (14.636909 37.2121139, 14.6370101 37.2121714)",Via Francesco Crispi,
900594935,residential,,False,False,3.858,"LINESTRING (14.636367 37.2171448, 14.6364009 37.2171666)",,
900998440,tertiary,,False,False,22.102,"LINESTRING (14.636367 37.2171448, 14.6365938 37.2170618)",Via Francesco Crispi,
900998440,tertiary,,False,True,14.959,"LINESTRING (14.636367 37.2171448, 14.6362222 37.2170755)",Via Francesco Crispi,
900998451,tertiary,,False,False,19.736,"LINESTRING (14.6338208 37.2144764, 14.6338012 37.2146532)",,
900998452,residential,,False,True,19.255,"LINESTRING (14.6338208 37.2144764, 14.6340372 37.2144933)",,
900998453,secondary,,False,False,18.329,"LINESTRING (14.6338208 37.2144764, 14.6336146 37.2144621)",,
900998453,secondary,,False,True,18.915,"LINESTRING (14.6338208 37.2144764, 14.6338402 37.214307)",,
228195549,residential,,False,True,22.266,"LINESTRING (14.6371008 37.214975, 14.6372198 37.2151514)",,
81126787,residential,,False,False,21.341,"LINESTRING (14.6351681 37.2134557, 14.6350697 37.2132805)",Via Giacomo Puccini,
340131020,residential,,True,False,35.889,"LINESTRING (14.6351681 37.2134557, 14.6347986 37.2135883)",Via Silvio Pellico,
81126675,residential,,False,False,23.426,"LINESTRING (14.6393379 37.2118806, 14.6391235 37.2117572)",Via Ventiquattro Maggio,
81126675,residential,,False,True,78.259,"LINESTRING (14.6393379 37.2118806, 14.6400541 37.2122929)",Via Ventiquattro Maggio,
81126829,residential,,False,False,20.458,"LINESTRING (14.6393379 37.2118806, 14.6392052 37.2120312)",Via Giovanni Pascoli,
81126829,residential,,False,True,19.107,"LINESTRING (14.6393379 37.2118806, 14.639463 37.2117406)",Via Giovanni Pascoli,
81126776,residential,,False,False,20.646,"LINESTRING (14.6411031 37.2146565, 14.6413352 37.2146741)",Via Sicilia,
81126776,residential,,False,True,19.551,"LINESTRING (14.6411031 37.2146565, 14.6408833 37.2146399)",Via Sicilia,
900594943,residential,,False,True,59.124,"LINESTRING (14.6411031 37.2146565, 14.6411705 37.2141275)",Via Rodi,
"[900998466, 900998477]",residential,,True,False,26.034,"LINESTRING (14.6411031 37.2146565, 14.6410816 37.2148098, 14.640994 37.2148487)",Via Rodi,
56135786,residential,,False,False,19.272,"LINESTRING (14.6358199 37.2134053, 14.6357299 37.2132475)",Corso Cavour,
56135786,residential,,False,True,28.213,"LINESTRING (14.6358199 37.2134053, 14.6359517 37.2136363)",Corso Cavour,
81126657,residential,,True,False,32.923,"LINESTRING (14.6358199 37.2134053, 14.6361595 37.2132848)",Via Giambattista Vico,
81126853,residential,,False,False,37.81,"LINESTRING (14.6397794 37.2149218, 14.6397915 37.2145819)",Via Palermo,
900594881,residential,,False,False,29.957,"LINESTRING (14.6397794 37.2149218, 14.6401161 37.2149479)",Corso Roma,
900594883,residential,,False,True,57.684,"LINESTRING (14.6397794 37.2149218, 14.6397691 37.2154405)",Via Palermo,
"[900594881, 900594882]",residential,,False,True,47.286,"LINESTRING (14.6397794 37.2149218, 14.639502 37.2149004, 14.6394776 37.2148989, 14.6394308 37.2148952, 14.6392479 37.2148809)",Corso Roma,
304371362,residential,,False,False,48.275,"LINESTRING (14.6344801 37.2130189, 14.6347027 37.2134152)",Via Milazzo,
340263351,secondary,,False,False,22.133,"LINESTRING (14.6344801 37.2130189, 14.6342531 37.2131022)",Via Francesco Crispi,
340263351,secondary,,False,True,35.793,"LINESTRING (14.6344801 37.2130189, 14.6348493 37.2128879)",Via Francesco Crispi,
304371362,residential,,False,True,67.493,"LINESTRING (14.6344801 37.2130189, 14.6342481 37.2126253, 14.6344447 37.2125537)",Via Milazzo,
340599580,residential,,False,False,13.718,"LINESTRING (14.6386261 37.2156121, 14.6384721 37.2155987)",,
900594880,residential,,True,False,86.188,"LINESTRING (14.6386261 37.2156121, 14.6387224 37.2148408)",Via Palermo,
"[340599589, 340287695]",residential,,False,False,27.766,"LINESTRING (14.6386261 37.2156121, 14.6386008 37.2158221, 14.6385985 37.2158608)",,
81126840,residential,,False,False,47.901,"LINESTRING (14.6358803 37.2125016, 14.6356255 37.2121216)",Via Antonio Gramsci,
81126840,residential,,False,True,48.298,"LINESTRING (14.6358803 37.2125016, 14.6361209 37.2128914)",Via Antonio Gramsci,
900998423,secondary,,False,True,35.483,"LINESTRING (14.6358803 37.2125016, 14.6362447 37.2123689)",Via Francesco Crispi,
"[900998422, 900998423]",secondary,,False,False,24.732,"LINESTRING (14.6358803 37.2125016, 14.6356529 37.2125839, 14.6356262 37.2125939)",Via Francesco Crispi,
304371362,residential,,False,True,42.879,"LINESTRING (14.6362447 37.2123689, 14.6364787 37.2127065)",Via Milazzo,
900998423,secondary,,False,False,35.483,"LINESTRING (14.6362447 37.2123689, 14.6358803 37.2125016)",Via Francesco Crispi,
900998423,secondary,,False,True,19.45,"LINESTRING (14.6362447 37.2123689, 14.636443 37.2122937)",Via Francesco Crispi,
304371362,residential,,False,False,82.749,"LINESTRING (14.6362447 37.2123689, 14.6359796 37.2119906, 14.6356255 37.2121216)",Via Milazzo,
81127011,residential,,False,False,20.579,"LINESTRING (14.6346642 37.2137488, 14.634433 37.2137301)",Via Calatafimi,
340131020,residential,,True,False,87.355,"LINESTRING (14.6346642 37.2137488, 14.634578 37.2145314)",Via Silvio Pellico,
81126927,residential,,True,False,28.095,"LINESTRING (14.6369328 37.2160803, 14.636808 37.215848)",Via Venere,
81126657,residential,,True,False,112.311,"LINESTRING (14.6369328 37.2160803, 14.636347 37.2162857, 14.6358364 37.2159942)",Via Giambattista Vico,
900998445,residential,,False,True,20.895,"LINESTRING (14.6362843 37.2166684, 14.636152 37.216824)",,
189057965,residential,,False,False,22.554,"LINESTRING (14.6371864 37.2104109, 14.6371273 37.2106082)",Via dei Mille,
189057965,residential,,False,True,23.009,"LINESTRING (14.6371864 37.2104109, 14.6372179 37.2102055)",Via dei Mille,
223950857,residential,,False,True,94.724,"LINESTRING (14.6371864 37.2104109, 14.6380481 37.2109156)",Via Benedetto Croce,
81126697,residential,,False,False,90.327,"LINESTRING (14.6383039 37.2119429, 14.6374709 37.2114741)",Via Vittorio Veneto,
81126697,residential,,False,True,46.947,"LINESTRING (14.6383039 37.2119429, 14.6387377 37.2121856)",Via Vittorio Veneto,
81127003,residential,,False,True,20.149,"LINESTRING (14.6383039 37.2119429, 14.638439 37.2117971)",,
81126750,residential,,False,False,107.083,"LINESTRING (14.638189 37.2107793, 14.6372179 37.2102055)",Via Raffaello Lambruschini,
81126750,residential,,False,True,110.012,"LINESTRING (14.638189 37.2107793, 14.6391862 37.2113693)",Via Raffaello Lambruschini,
81126832,residential,,False,False,20.524,"LINESTRING (14.638189 37.2107793, 14.6383363 37.2106368)",Via Giacomo De Luca,
81126832,residential,,False,True,19.631,"LINESTRING (14.638189 37.2107793, 14.6380481 37.2109156)",Via Giacomo De Luca,
81126657,residential,,True,False,33.677,"LINESTRING (14.6358364 37.2159942, 14.6355312 37.2158135)",Via Giambattista Vico,
900998440,tertiary,,False,False,20.349,"LINESTRING (14.6358339 37.2168716, 14.6360257 37.2169724)",Via Francesco Crispi,
900998440,tertiary,,False,True,18.139,"LINESTRING (14.6358339 37.2168716, 14.6356628 37.2167819)",Via Francesco Crispi,
456393624,residential,,False,False,78.448,"LINESTRING (14.6358339 37.2168716, 14.6360994 37.2165677, 14.6357538 37.2163762)",Via Solferino,
456393624,residential,,False,True,66.999,"LINESTRING (14.6358339 37.2168716, 14.6355109 37.2172411, 14.6353539 37.2171541)",Via Solferino,
81126657,residential,,True,False,32.843,"LINESTRING (14.6376127 37.2158351, 14.6372766 37.21596)",Via Giambattista Vico,
81126780,residential,,False,False,27.603,"LINESTRING (14.6373142 37.2143083, 14.6374936 37.2141053)",Via Ciullo d'Alcamo,
340131024,residential,,True,False,32.737,"LINESTRING (14.6373142 37.2143083, 14.6370139 37.2141366)",Via Giuseppe Garibaldi,
81126903,residential,,False,True,13.014,"LINESTRING (14.636831 37.2108839, 14.6369506 37.2109519)",Via Filippo Turati,
189057965,residential,,False,True,18.953,"LINESTRING (14.636831 37.2108839, 14.6369864 37.2107667)",Via dei Mille,
189057965,residential,,False,False,38.224000000000004,"LINESTRING (14.636831 37.2108839, 14.6366063 37.2109593, 14.6364332 37.2110173)",Via dei Mille,
81126705,residential,,True,False,27.921,"LINESTRING (14.6373996 37.2144446, 14.6377137 37.2144665)",Via Iacopo da Lentini,
340131024,residential,,True,False,19.54,"LINESTRING (14.6373996 37.2144446, 14.6374089 37.2143615, 14.6373142 37.2143083)",Via Giuseppe Garibaldi,
340131017,residential,,False,False,17.309,"LINESTRING (14.6395815 37.2169118, 14.6395037 37.216769)",Via Glicine,
340131027,residential,,False,True,20.158,"LINESTRING (14.6395815 37.2169118, 14.6393721 37.2169829)",Via Zagara,
340131027,residential,,False,False,88.941,"LINESTRING (14.6395815 37.2169118, 14.6401209 37.2167289, 14.6401688 37.2163981)",Via Zagara,
900594881,residential,,False,False,21.914,"LINESTRING (14.6403366 37.2149649, 14.6405829 37.214984)",Corso Roma,
900594881,residential,,False,True,19.617,"LINESTRING (14.6403366 37.2149649, 14.6401161 37.2149479)",Corso Roma,
81126982,residential,,False,False,194.09,"LINESTRING (14.6403366 37.2149649, 14.6404893 37.2138112, 14.6397588 37.213746)",Via Principe di Butera,
81126982,residential,,False,True,207.682,"LINESTRING (14.6403366 37.2149649, 14.6401859 37.216214, 14.6394258 37.216118)",Via Principe di Butera,
81126821,residential,,False,False,19.932,"LINESTRING (14.6363876 37.2114587, 14.6362689 37.2113064)",Via Federico II di Svevia,
81126821,residential,,False,True,19.334,"LINESTRING (14.6363876 37.2114587, 14.6365028 37.2116064)",Via Federico II di Svevia,
81127006,residential,,False,True,110.245,"LINESTRING (14.6363876 37.2114587, 14.6368013 37.2112974, 14.637268 37.2115642, 14.6371463 37.2117003)",Via Rodolfo Morandi,
340131020,residential,,True,False,33.732,"LINESTRING (14.6345913 37.2155194, 14.6349021 37.2156948)",Via Silvio Pellico,
900998444,residential,,False,True,19.396,"LINESTRING (14.6345913 37.2155194, 14.6344657 37.2156623)",,
346315677,residential,,False,False,20.261,"LINESTRING (14.6419017 37.2120819, 14.6420334 37.2119329)",Via Domenico Tempio,
346315677,residential,,False,True,19.22,"LINESTRING (14.6419017 37.2120819, 14.6417767 37.2122232)",Via Domenico Tempio,
900594891,residential,,True,False,26.549,"LINESTRING (14.6370199 37.2127911, 14.6372642 37.2129295)",Via Vittorio Alfieri,
81993394,residential,,False,True,20.633,"LINESTRING (14.6421409 37.2154579, 14.6419091 37.2154391)",Via Fiume,
340131024,residential,,True,False,31.914,"LINESTRING (14.6357637 37.2143286, 14.6357268 37.2146141)",Via Giuseppe Garibaldi,
81126743,residential,,False,False,19.686,"LINESTRING (14.6358756 37.2162281, 14.6357538 37.2163762)",Via Don Salvatore Astuto,
340131020,residential,,True,False,62.193000000000005,"LINESTRING (14.6358756 37.2162281, 14.6363404 37.2164744, 14.636473 37.2164296)",Via Silvio Pellico,
81126789,residential,,True,False,31.116,"LINESTRING (14.6354144 37.2145916, 14.635446 37.2143129)",Via Filippo Cordova,
304371326,residential,,False,False,27.288,"LINESTRING (14.6354144 37.2145916, 14.6351075 37.2145695)",Corso Roma,
304371326,residential,,False,True,27.777,"LINESTRING (14.6354144 37.2145916, 14.6357268 37.2146141)",Corso Roma,
81126821,residential,,False,False,19.334,"LINESTRING (14.6365028 37.2116064, 14.6363876 37.2114587)",Via Federico II di Svevia,
81126821,residential,,False,True,20.934,"LINESTRING (14.6365028 37.2116064, 14.6366247 37.2117677)",Via Federico II di Svevia,
81126953,residential,,False,True,66.793,"LINESTRING (14.6365028 37.2116064, 14.6367773 37.2114981, 14.6371463 37.2117003)",Via Enrico De Nicola,
340287699,residential,,False,False,45.087,"LINESTRING (14.63855 37.2163496, 14.6383585 37.2159739)",Via Volturno,
900594879,tertiary,,False,True,24.426,"LINESTRING (14.63855 37.2163496, 14.6382986 37.21644)",Via Francesco Crispi,
340287699,residential,,False,True,78.45,"LINESTRING (14.63855 37.2163496, 14.6387892 37.2167837, 14.6385231 37.2168768)",Via Volturno,
"[900594878, 900594879]",tertiary,,False,False,20.487000000000002,"LINESTRING (14.63855 37.2163496, 14.6387132 37.2162908, 14.6387576 37.2162689)",Via Francesco Crispi,
81126932,residential,,True,False,27.722,"LINESTRING (14.6360131 37.2157884, 14.6358364 37.2159942)",Via Mercurio,
81126648,residential,,True,False,81.19800000000001,"LINESTRING (14.6360131 37.2157884, 14.6363834 37.2159965, 14.636808 37.215848)",Via Vincenzo Gioberti,
900998426,residential,,True,False,31.736,"LINESTRING (14.6379565 37.2130651, 14.638164 37.2128324)",,
239127930,residential,,True,False,63.756,"LINESTRING (14.6379565 37.2130651, 14.6376617 37.2128983, 14.6378693 37.2126657)",,
223950850,residential,,True,False,8.21,"LINESTRING (14.6402759 37.2104845, 14.6403509 37.2105279)",Via Alessandro Volta,
900594948,residential,,True,False,18.081,"LINESTRING (14.6402759 37.2104845, 14.6401565 37.2106164)",Corso Vittorio Emanuele,
81126780,residential,,False,False,26.45,"LINESTRING (14.6374936 37.2141053, 14.637661 37.2139083)",Via Ciullo d'Alcamo,
81126780,residential,,False,True,27.603,"LINESTRING (14.6374936 37.2141053, 14.6373142 37.2143083)",Via Ciullo d'Alcamo,
81126789,residential,,True,False,51.608999999999995,"LINESTRING (14.6374936 37.2141053, 14.6377422 37.214247, 14.6377137 37.2144665)",Via Filippo Cordova,
304371370,residential,,True,False,20.584,"LINESTRING (14.6376726 37.2133881, 14.637806 37.2132365)",Corso Vittorio Emanuele,
340131020,residential,,True,False,112.69800000000001,"LINESTRING (14.6376726 37.2133881, 14.6367503 37.2128654, 14.636623 37.212913)",Via Silvio Pellico,
81126705,residential,,True,False,27.006,"LINESTRING (14.6377137 37.2144665, 14.6380177 37.2144858)",Via Iacopo da Lentini,
81126789,residential,,True,False,32.854,"LINESTRING (14.6377137 37.2144665, 14.6376756 37.2147604)",Via Filippo Cordova,
81126675,residential,,False,False,78.259,"LINESTRING (14.6400541 37.2122929, 14.6393379 37.2118806)",Via Ventiquattro Maggio,
81126771,residential,,False,False,19.061,"LINESTRING (14.6400541 37.2122929, 14.6401776 37.2121525)",Via Giuseppe De Maio,
81126771,residential,,False,True,18.171,"LINESTRING (14.6400541 37.2122929, 14.6399363 37.2124267)",Via Giuseppe De Maio,
900594932,tertiary,,False,False,20.217,"LINESTRING (14.6337805 37.21579, 14.6339715 37.2158896)",Via Francesco Crispi,
900594932,tertiary,,False,True,3.492,"LINESTRING (14.6337805 37.21579, 14.6337475 37.2157728)",Via Francesco Crispi,
340599609,residential,,False,False,64.925,"LINESTRING (14.6337805 37.21579, 14.6334903 37.2161185, 14.633362 37.2162694)",Via Ruggero Bonghi,
340131023,residential,,False,True,59.315,"LINESTRING (14.6336762 37.2156159, 14.6330098 37.215562)",Via Quintino Sella,
900594932,tertiary,,False,False,5.096,"LINESTRING (14.6336762 37.2156159, 14.6336704 37.2156615)",Via Francesco Crispi,
900594932,tertiary,,False,True,22.568,"LINESTRING (14.6336762 37.2156159, 14.6336986 37.2154418, 14.6337022 37.215414)",Via Francesco Crispi,
81126677,residential,,True,False,112.677,"LINESTRING (14.6379044 37.2110556, 14.6389357 37.2116491)",Via Ventiquattro Maggio,
81126832,residential,,False,False,20.107,"LINESTRING (14.6379044 37.2110556, 14.6380481 37.2109156)",Via Giacomo De Luca,
81126832,residential,,False,True,20.609,"LINESTRING (14.6379044 37.2110556, 14.6377559 37.2111983)",Via Giacomo De Luca,
81126697,residential,,False,False,69.424,"LINESTRING (14.6374709 37.2114741, 14.6368376 37.2111061)",Via Vittorio Veneto,
81126697,residential,,False,True,90.327,"LINESTRING (14.6374709 37.2114741, 14.6383039 37.2119429)",Via Vittorio Veneto,
81126832,residential,,False,False,20.578,"LINESTRING (14.6374709 37.2114741, 14.6376187 37.2113313)",Via Giacomo De Luca,
81126743,residential,,False,False,42.098,"LINESTRING (14.6357538 37.2163762, 14.6354931 37.2166928)",Via Don Salvatore Astuto,
81126743,residential,,False,True,19.686,"LINESTRING (14.6357538 37.2163762, 14.6358756 37.2162281)",Via Don Salvatore Astuto,
456393624,residential,,False,False,52.296,"LINESTRING (14.6357538 37.2163762, 14.6352691 37.2161075)",Via Solferino,
456393624,residential,,False,True,78.448,"LINESTRING (14.6357538 37.2163762, 14.6360994 37.2165677, 14.6358339 37.2168716)",Via Solferino,
81126648,residential,,True,False,33.188,"LINESTRING (14.6357069 37.2156163, 14.6360131 37.2157884)",Via Vincenzo Gioberti,
220326385,residential,,False,False,26.887,"LINESTRING (14.6357069 37.2156163, 14.6355312 37.2158135)",Corso Vittorio Emanuele,
220326385,residential,,False,True,27.807,"LINESTRING (14.6357069 37.2156163, 14.6358887 37.2154124)",Corso Vittorio Emanuele,
239127930,residential,,True,False,17.654,"LINESTRING (14.6382148 37.2122783, 14.6383303 37.2121489)",,
"[900998430, 340263287]",residential,,True,False,125.491,"LINESTRING (14.6382148 37.2122783, 14.6381401 37.212237, 14.637527 37.211898, 14.6371964 37.2122773)",Via Alfonso Lamarmora,
81126657,residential,,True,False,33.024,"LINESTRING (14.6372375 37.2133651, 14.6375417 37.2135369)",Via Giambattista Vico,
81126908,residential,,False,True,27.012,"LINESTRING (14.6372375 37.2133651, 14.6370675 37.2135668)",Via Carlo Marx,
81126811,residential,,False,False,44.667,"LINESTRING (14.6346247 37.2157504, 14.63434 37.216082)",Via dell'Unità d'Italia,
456393624,residential,,False,False,17.152,"LINESTRING (14.6346247 37.2157504, 14.6344657 37.2156623)",Via Solferino,
456393624,residential,,False,True,16.895,"LINESTRING (14.6346247 37.2157504, 14.6347813 37.2158372)",Via Solferino,
81126645,residential,,False,False,46.585,"LINESTRING (14.6365833 37.2166045, 14.6368021 37.2169855)",Via Volturno,
81126645,residential,,False,True,31.421,"LINESTRING (14.6365833 37.2166045, 14.636906 37.216487)",Via Volturno,
900998436,residential,,False,False,21.763,"LINESTRING (14.6365833 37.2166045, 14.636473 37.2164296)",,
81126914,residential,,True,False,26.481,"LINESTRING (14.6358612 37.2142004, 14.6357287 37.2139869)",Via Giuseppe Verdi,
340131024,residential,,True,False,19.168999999999997,"LINESTRING (14.6358612 37.2142004, 14.6357763 37.2142309, 14.6357637 37.2143286)",Via Giuseppe Garibaldi,
81126771,residential,,False,False,18.171,"LINESTRING (14.6399363 37.2124267, 14.6400541 37.2122929)",Via Giuseppe De Maio,
81126771,residential,,False,True,18.043,"LINESTRING (14.6399363 37.2124267, 14.6398194 37.2125596)",Via Giuseppe De Maio,
81126815,residential,,False,False,31.346,"LINESTRING (14.6399363 37.2124267, 14.6402291 37.2125851)",Via Giovanni Boccaccio,
81126815,residential,,False,True,78.267,"LINESTRING (14.6399363 37.2124267, 14.6392052 37.2120312)",Via Giovanni Boccaccio,
81126787,residential,,False,True,48.685,"LINESTRING (14.6346249 37.2124882, 14.6348493 37.2128879)",Via Giacomo Puccini,
304371362,residential,,False,False,17.541,"LINESTRING (14.6346249 37.2124882, 14.6344447 37.2125537)",Via Milazzo,
304371362,residential,,False,True,13.175,"LINESTRING (14.6346249 37.2124882, 14.6347599 37.2124384)",Via Milazzo,
81126744,residential,,False,False,19.268,"LINESTRING (14.6413988 37.2141439, 14.6416155 37.2141595)",Via Luigi Pirandello,
81126744,residential,,False,True,20.299,"LINESTRING (14.6413988 37.2141439, 14.6411705 37.2141275)",Via Luigi Pirandello,
81126803,residential,,False,False,56.466,"LINESTRING (14.6413988 37.2141439, 14.6414595 37.2136384)",Via Vincenzo Bellini,
81126803,residential,,False,True,59.224,"LINESTRING (14.6413988 37.2141439, 14.6413352 37.2146741)",Via Vincenzo Bellini,
