osmid,bridge,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,access,junction,tunnel
310347521,,False,2,SS16,Via Francesco Podesti,secondary,False,70.344,,"LINESTRING (13.2226902 43.7138459, 13.2228139 43.7137964, 13.2232165 43.713661, 13.2233445 43.7136153, 13.2234763 43.7135682)",,,
310347521,,False,2,SS16,Via Francesco Podesti,secondary,True,17.396,,"LINESTRING (13.2226902 43.7138459, 13.2226027 43.7138863, 13.2225085 43.7139309)",,,
310347521,,False,2,SS16,Via Francesco Podesti,secondary,True,70.34400000000001,,"LINESTRING (13.2234763 43.7135682, 13.2233445 43.7136153, 13.2232165 43.713661, 13.2228139 43.7137964, 13.2226902 43.7138459)",,,
1102421809,,True,2,,Viale Giacomo Leopardi,secondary,False,35.25,30,"LINESTRING (13.2177078 43.7117375, 13.2175501 43.7117253, 13.2173932 43.7116874, 13.2172929 43.7116474)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,61.900999999999996,,"LINESTRING (13.2183757 43.7119826, 13.2183471 43.7120338, 13.2183068 43.7120851, 13.2182719 43.7121195, 13.2182272 43.7121636, 13.2179511 43.7124452)",,,
1102421809,,True,2,,Viale Giacomo Leopardi,secondary,False,61.156000000000006,30,"LINESTRING (13.2183757 43.7119826, 13.2182487 43.7119134, 13.2181414 43.7118528, 13.2179351 43.7117755, 13.2177078 43.7117375)",,,
273501503,,True,2,,Viale Giacomo Leopardi,secondary,False,170.301,30,"LINESTRING (13.2216247 43.7139686, 13.2214167 43.7138811, 13.2210726 43.7137326, 13.2209538 43.7136814, 13.2203685 43.7134218, 13.2199748 43.7132214, 13.2198513 43.713136)",,,
50315927,,True,2,,Viale Quattro Novembre,secondary,False,62.577,,"LINESTRING (13.2186355 43.7112945, 13.2192294 43.7116584)",,,
257353803,,True,2,,Via Luigi Mercantini,tertiary,False,31.263,,"LINESTRING (13.2186355 43.7112945, 13.2183842 43.7115091)",,,
22732895,,False,2,,Via Gioacchino Antonio Rossini,tertiary,False,159.94400000000002,,"LINESTRING (13.2151839 43.7162191, 13.2151473 43.7161474, 13.2151076 43.7160806, 13.2149917 43.7159977, 13.2143427 43.7157312, 13.214214 43.7156736, 13.214076 43.7156118, 13.2136124 43.715384)",,,
22732922,,True,,,Via Gorizia,residential,False,73.685,,"LINESTRING (13.2151839 43.7162191, 13.2149768 43.7162769, 13.2142912 43.7163585)",,,
22741241,,False,2,,Via Annibal Caro,tertiary,False,39.797,,"LINESTRING (13.2151839 43.7162191, 13.2152032 43.7163052, 13.2152118 43.7163752, 13.2152101 43.7165756)",,,
22732895,,False,2,,Via Gioacchino Antonio Rossini,tertiary,False,98.351,,"LINESTRING (13.2136124 43.715384, 13.2125951 43.7148924)",,,
22732899,,False,2,,Via Montenero,residential,True,65.38,,"LINESTRING (13.2136124 43.715384, 13.2131578 43.7158716)",,,
22732895,,False,2,,Via Gioacchino Antonio Rossini,tertiary,True,159.944,,"LINESTRING (13.2136124 43.715384, 13.214076 43.7156118, 13.214214 43.7156736, 13.2143427 43.7157312, 13.2149917 43.7159977, 13.2151076 43.7160806, 13.2151473 43.7161474, 13.2151839 43.7162191)",,,
"[22732928, 236788996, 236788998]",yes,True,1,,Ponte Garibaldi,residential,False,58.910000000000004,,"LINESTRING (13.2136124 43.715384, 13.213675 43.7153211, 13.2136952 43.7153008, 13.2139472 43.7150477, 13.2140404 43.7149539)",no,,
297432915,,False,2,,Via Gioacchino Antonio Rossini,tertiary,True,61.871,,"LINESTRING (13.2119884 43.7145499, 13.2125951 43.7148924)",,,
22732913,,True,1,,Via dello Stadio,residential,False,92.012,,"LINESTRING (13.2121262 43.7154033, 13.2130761 43.7158652)",,,
307027157,,False,2,,Via Campo Boario,residential,False,68.173,,"LINESTRING (13.2121262 43.7154033, 13.2125951 43.7148924)",,,
22732895,,False,2,,Via Gioacchino Antonio Rossini,tertiary,True,98.351,,"LINESTRING (13.2125951 43.7148924, 13.2136124 43.715384)",,,
297432915,,False,2,,Via Gioacchino Antonio Rossini,tertiary,False,61.871,,"LINESTRING (13.2125951 43.7148924, 13.2119884 43.7145499)",,,
307027157,,False,2,,Via Campo Boario,residential,True,68.173,,"LINESTRING (13.2125951 43.7148924, 13.2121262 43.7154033)",,,
22732899,,False,2,,Via Montenero,residential,False,65.38,,"LINESTRING (13.2131578 43.7158716, 13.2136124 43.715384)",,,
1102421801,,True,1,,,residential,False,7.5760000000000005,,"LINESTRING (13.2131578 43.7158716, 13.2131756 43.7158827, 13.2131889 43.7158968, 13.2131966 43.7159129, 13.2131983 43.7159299)",,roundabout,
22732908,,True,1,,Via Campo Boario,residential,False,34.288,,"LINESTRING (13.2118269 43.715197, 13.2120695 43.715316, 13.2121262 43.7154033)",,,
22732915,,True,1,,Via dello Stadio,residential,False,24.649,,"LINESTRING (13.2130587 43.7159805, 13.2130103 43.7159679, 13.2128005 43.7158628)",,,
1102421804,,True,1,,,residential,False,11.802,,"LINESTRING (13.2130587 43.7159805, 13.2130372 43.715966, 13.2130232 43.7159474, 13.2130182 43.7159265, 13.2130228 43.7159055, 13.2130365 43.7158867)",,roundabout,
236788990,,False,2,,Via Piave,residential,False,33.321,,"LINESTRING (13.2133897 43.7161602, 13.2134543 43.7162914, 13.2134984 43.7164486)",,,
236788991,,True,1,,Via Piave,residential,False,30.012999999999998,,"LINESTRING (13.2133897 43.7161602, 13.2132959 43.7160842, 13.2131999 43.7160308, 13.213103 43.7159911)",,,
355258596,,False,,,Via Gorizia,residential,False,64.499,,"LINESTRING (13.2142912 43.7163585, 13.2134984 43.7164486)",,,
22741218,,False,,,Via Palestro,residential,True,48.967,,"LINESTRING (13.2142912 43.7163585, 13.2143188 43.7166025, 13.2143128 43.716701, 13.2142939 43.716797)",,,
355258596,,False,,,Via Gorizia,residential,True,64.499,,"LINESTRING (13.2134984 43.7164486, 13.2142912 43.7163585)",,,
236788990,,False,2,,Via Piave,residential,True,33.321,,"LINESTRING (13.2134984 43.7164486, 13.2134543 43.7162914, 13.2133897 43.7161602)",,,
1102421808,,False,2,,Via Piave,residential,False,64.561,,"LINESTRING (13.2134984 43.7164486, 13.2135037 43.7165509, 13.2134816 43.7167123, 13.2134064 43.7168705, 13.2132878 43.7169921)",,,
22732976,,True,1,,Via Felice Cavallotti,residential,False,9.159,,"LINESTRING (13.2140404 43.7149539, 13.2141057 43.7148864)",,,
22732929,,True,1,,Via Portici Ercolani,residential,False,48.713,,"LINESTRING (13.2140404 43.7149539, 13.2144718 43.7151528, 13.214545 43.7151959)",,,
22732924,,True,1,,Via 20 settembre,residential,False,24.047,,"LINESTRING (13.2175592 43.7163525, 13.2172652 43.7163123)",,,
22732950,,True,1,,Via Dogana Vecchia,residential,False,20.138,,"LINESTRING (13.2175592 43.7163525, 13.2178057 43.716385)",,,
"[22732946, 307027787]",,False,2,,Via Mederico Perilli,residential,True,109.183,,"LINESTRING (13.2195861 43.7168323, 13.2195062 43.716728, 13.2191802 43.7162984, 13.2190895 43.7162142, 13.2189368 43.71613, 13.2187761 43.7160782)",,,
279360516,,True,1,,Via Giovanni Bovio,residential,False,134.53099999999998,,"LINESTRING (13.2195861 43.7168323, 13.219591 43.7169104, 13.2196229 43.7169826, 13.2197856 43.717193, 13.22007 43.7175562, 13.220233 43.7178338, 13.2202737 43.7178723, 13.2203264 43.7179007)",,,
444336823,,False,2,,Via Mederico Perilli,residential,False,54.797000000000004,,"LINESTRING (13.2195861 43.7168323, 13.2196835 43.7169569, 13.2197969 43.7171021, 13.2199214 43.7172614)",,,
314238772,,False,,,Via Dogana Vecchia,residential,True,7.27,,"LINESTRING (13.2193218 43.7173902, 13.2192889 43.7173293)",,,
30239447,,False,,,Via Dogana Vecchia,residential,True,7.15,,"LINESTRING (13.2193218 43.7173902, 13.21929 43.7174168, 13.2192798 43.717445)",,,
314238772,,False,,,Via Dogana Vecchia,residential,False,23.326999999999998,,"LINESTRING (13.2193218 43.7173902, 13.2194133 43.7175444, 13.2194362 43.717583)",,,
22732950,,True,1,,Via Dogana Vecchia,residential,False,99.613,,"LINESTRING (13.2186968 43.7165572, 13.2189281 43.7167212, 13.2190611 43.7169465, 13.2192889 43.7173293)",,,
22733170,,False,,,Via Gherardi,residential,True,29.741,,"LINESTRING (13.2179282 43.7155583, 13.2182513 43.7156887)",,,
"[22732929, 863641931]",,True,1,,Via Portici Ercolani,residential,False,278.709,,"LINESTRING (13.2153771 43.7155864, 13.2154752 43.7156129, 13.2163778 43.7157363, 13.2164097 43.7157408, 13.2176285 43.715912, 13.2177224 43.7159251, 13.2178259 43.7159402, 13.2187761 43.7160782)",,,
"[50396450, 50399548]",,True,,,"['Via Fratelli Bandiera', 'Via Carlo Armellini']",residential,False,102.49799999999999,,"LINESTRING (13.2153771 43.7155864, 13.2158946 43.7150892, 13.2155557 43.7149167)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,38.869,,"LINESTRING (13.2179511 43.7124452, 13.2176659 43.7127275)",,,
22733044,,False,,,Via Giuseppe Mazzini,residential,False,50.458,,"LINESTRING (13.2179511 43.7124452, 13.2177251 43.7123368, 13.2176668 43.7123247, 13.2176037 43.7123291, 13.2175581 43.7123189, 13.2174636 43.7122729, 13.2173963 43.7122569)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,51.011,,"LINESTRING (13.2176659 43.7127275, 13.2173091 43.7131069)",,,
50399544,,False,,,Via Cesare Battisti,residential,False,46.355,,"LINESTRING (13.2176659 43.7127275, 13.2171953 43.7124865)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,69.647,,"LINESTRING (13.2169546 43.7134642, 13.216458 43.7139775)",,,
50396438,,False,,,Via Francesco Arsilli,residential,False,48.954,,"LINESTRING (13.2169546 43.7134642, 13.2164681 43.7131993)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,34.916,,"LINESTRING (13.216458 43.7139775, 13.2162078 43.7142342)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,71.027,,"LINESTRING (13.2155557 43.7149167, 13.2150413 43.7154361)",,,
50399548,,True,,,Via Carlo Armellini,residential,False,47.597,,"LINESTRING (13.2155557 43.7149167, 13.2150783 43.7146634)",,,
22732929,,True,1,,Via Portici Ercolani,residential,False,31.747,,"LINESTRING (13.2150413 43.7154361, 13.2151215 43.7154742, 13.2153771 43.7155864)",,,
22732974,,True,1,,Via Fabrizio Testaferrata,residential,False,30.212,,"LINESTRING (13.2173963 43.7122569, 13.2171953 43.7124865)",,,
22733044,,False,,,Via Giuseppe Mazzini,residential,False,47.635999999999996,,"LINESTRING (13.2173963 43.7122569, 13.2173527 43.7122395, 13.2171047 43.712095, 13.2169229 43.712)",,,
22733044,,False,,,Via Giuseppe Mazzini,residential,True,50.458,,"LINESTRING (13.2173963 43.7122569, 13.2174636 43.7122729, 13.2175581 43.7123189, 13.2176037 43.7123291, 13.2176668 43.7123247, 13.2177251 43.7123368, 13.2179511 43.7124452)",,,
22732974,,True,1,,Via Fabrizio Testaferrata,residential,False,50.566,,"LINESTRING (13.2171953 43.7124865, 13.2168219 43.7128525)",,,
50399544,,False,,,Via Cesare Battisti,residential,False,47.96,,"LINESTRING (13.2171953 43.7124865, 13.2167043 43.7122414)",,,
50399544,,False,,,Via Cesare Battisti,residential,True,46.355,,"LINESTRING (13.2171953 43.7124865, 13.2176659 43.7127275)",,,
22732974,,True,1,,Via Fabrizio Testaferrata,residential,False,47.913,,"LINESTRING (13.2168219 43.7128525, 13.2164681 43.7131993)",,,
50396431,,False,,,Via Giovanni Marchetti,residential,False,48.348,,"LINESTRING (13.2168219 43.7128525, 13.2163313 43.7126009)",,,
50396431,,False,,,Via Giovanni Marchetti,residential,True,48.307,,"LINESTRING (13.2168219 43.7128525, 13.2173091 43.7131069)",,,
22732974,,True,1,,Via Fabrizio Testaferrata,residential,False,69.605,,"LINESTRING (13.2164681 43.7131993, 13.2159541 43.7137031)",,,
50396438,,False,,,Via Francesco Arsilli,residential,False,47.512,,"LINESTRING (13.2164681 43.7131993, 13.2159879 43.7129501)",,,
50396438,,False,,,Via Francesco Arsilli,residential,True,48.954,,"LINESTRING (13.2164681 43.7131993, 13.2169546 43.7134642)",,,
49923239,,True,1,,Piazza Garibaldi,residential,False,36.534,,"LINESTRING (13.2159541 43.7137031, 13.215702 43.7139765)",,,
50396444,,True,1,,Via Maierini,residential,False,50.707,,"LINESTRING (13.2159541 43.7137031, 13.216458 43.7139775)",,,
49923240,,True,1,,Via Fabrizio Testaferrata,residential,False,73.096,,"LINESTRING (13.2150783 43.7146634, 13.214545 43.7151959)",,,
315271811,,True,,,Piazza Garibaldi,residential,False,50.617,,"LINESTRING (13.2150783 43.7146634, 13.2145812 43.7143839)",,,
22732929,,True,1,,Via Portici Ercolani,residential,False,48.004,,"LINESTRING (13.214545 43.7151959, 13.2147823 43.7153107, 13.2150413 43.7154361)",,,
22733044,,False,,,Via Giuseppe Mazzini,residential,True,47.635999999999996,,"LINESTRING (13.2169229 43.712, 13.2171047 43.712095, 13.2173527 43.7122395, 13.2173963 43.7122569)",,,
"[305105608, 22733049, 416574336, 416574335]",,True,1,,,residential,False,42.437,,"LINESTRING (13.2169229 43.712, 13.2169495 43.7119533, 13.21706 43.7118505, 13.2171376 43.7118062, 13.2171969 43.7117592, 13.2172464 43.7117039)",,,building_passage
50396431,,False,,,Via Giovanni Marchetti,residential,True,48.348,,"LINESTRING (13.2163313 43.7126009, 13.2168219 43.7128525)",,,
311085125,,True,1,,Via Felice Cavallotti,residential,False,49.97,,"LINESTRING (13.2163313 43.7126009, 13.2166154 43.7123304, 13.2167043 43.7122414)",,,
50396438,,False,,,Via Francesco Arsilli,residential,True,47.512,,"LINESTRING (13.2159879 43.7129501, 13.2164681 43.7131993)",,,
311085124,,True,,,Via Francesco Arsilli,residential,False,53.279,,"LINESTRING (13.2159879 43.7129501, 13.2154473 43.7126728)",,,
311085125,,True,1,,Via Felice Cavallotti,residential,False,37.661,,"LINESTRING (13.2159879 43.7129501, 13.2162589 43.7126738)",,,
22732978,,True,,,Via delle Caserme,residential,False,38.526,,"LINESTRING (13.2154473 43.7126728, 13.2151614 43.7129509)",,,
22732995,,False,,,Via dell'Angelo,residential,True,120.38000000000001,,"LINESTRING (13.2154473 43.7126728, 13.2151449 43.7125239, 13.2153537 43.7123056, 13.2156561 43.7120142, 13.2158036 43.7118588)",,,
22732997,,True,,,Via Enrico Mazzolani,residential,False,65.274,,"LINESTRING (13.2154473 43.7126728, 13.2156484 43.7126822, 13.2162589 43.7126738)",,,
22732978,,True,,,Via delle Caserme,residential,False,31.182,,"LINESTRING (13.2151614 43.7129509, 13.2149155 43.7131678)",,,
315271814,,False,,,Via Maierini,residential,True,56.144,,"LINESTRING (13.2149155 43.7131678, 13.2154845 43.7134607)",,,
315269365,,False,,,Via delle Caserme,residential,False,270.421,,"LINESTRING (13.2149155 43.7131678, 13.2146256 43.7134124, 13.2133341 43.7144896, 13.2141057 43.7148864)",,,
22732976,,True,1,,Via Felice Cavallotti,residential,False,67.695,,"LINESTRING (13.2141057 43.7148864, 13.2145812 43.7143839)",,,
315269365,,False,,,Via delle Caserme,residential,True,270.421,,"LINESTRING (13.2141057 43.7148864, 13.2133341 43.7144896, 13.2146256 43.7134124, 13.2149155 43.7131678)",,,
315271812,,True,,,Piazza Garibaldi,residential,False,46.379,,"LINESTRING (13.2154845 43.7134607, 13.2159541 43.7137031)",,,
315271813,,True,1,,Via Felice Cavallotti,residential,False,30.943,,"LINESTRING (13.2154845 43.7134607, 13.2157066 43.7132334)",,,
315271814,,False,,,Via Maierini,residential,False,56.144,,"LINESTRING (13.2154845 43.7134607, 13.2149155 43.7131678)",,,
22732990,,True,,,Via della Cereria,residential,False,53.915,,"LINESTRING (13.2157066 43.7132334, 13.2151614 43.7129509)",,,
315271813,,True,1,,Via Felice Cavallotti,residential,False,38.775,,"LINESTRING (13.2157066 43.7132334, 13.2159879 43.7129501)",,,
22732995,,False,,,Via dell'Angelo,residential,False,120.38,,"LINESTRING (13.2158036 43.7118588, 13.2156561 43.7120142, 13.2153537 43.7123056, 13.2151449 43.7125239, 13.2154473 43.7126728)",,,
311085125,,True,1,,Via Felice Cavallotti,residential,False,9.978,,"LINESTRING (13.2162589 43.7126738, 13.2163313 43.7126009)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,48.89,,"LINESTRING (13.2173091 43.7131069, 13.2169546 43.7134642)",,,
50396431,,False,,,Via Giovanni Marchetti,residential,False,48.307,,"LINESTRING (13.2173091 43.7131069, 13.2168219 43.7128525)",,,
1220650322,,True,2,,Viale Giacomo Leopardi,secondary,False,20.908,50,"LINESTRING (13.2218418 43.7140722, 13.2216247 43.7139686)",,,
15527380,,False,2,SS16,Viale Pietro Bonopera,secondary,True,50.156000000000006,50,"LINESTRING (13.2218418 43.7140722, 13.2219635 43.7141299, 13.2220242 43.7141653, 13.2220959 43.7142206, 13.2222 43.7143107, 13.2222762 43.7143897)",,,
22733038,,False,,,Piazza Aurelio Saffi,residential,False,35.159,,"LINESTRING (13.2198513 43.713136, 13.2196952 43.7132647, 13.2195696 43.7133778)",,,
209104213,,True,,,Largo Mario Puccini,tertiary,False,38.266,,"LINESTRING (13.2198513 43.713136, 13.2198594 43.713061, 13.2198745 43.7130337, 13.2199082 43.7129951, 13.2200258 43.7129059, 13.2201057 43.7128652)",,,
1102421809,,True,2,,Viale Giacomo Leopardi,secondary,False,175.023,30,"LINESTRING (13.2198513 43.713136, 13.2197612 43.7130617, 13.2197487 43.7130514, 13.2197321 43.7130379, 13.2194823 43.7128352, 13.2192399 43.7126384, 13.218867 43.7123182, 13.2185925 43.7121061, 13.2183757 43.7119826)",,,
50399544,,False,,,Via Cesare Battisti,residential,True,47.96,,"LINESTRING (13.2167043 43.7122414, 13.2171953 43.7124865)",,,
311085125,,True,1,,Via Felice Cavallotti,residential,False,32.081,,"LINESTRING (13.2167043 43.7122414, 13.2169229 43.712)",,,
416574333,,False,,,,residential,True,7.31,,"LINESTRING (13.2172929 43.7116474, 13.2172464 43.7117039)",,,
1102421809,,True,2,,Viale Giacomo Leopardi,secondary,False,157.454,30,"LINESTRING (13.2172929 43.7116474, 13.2172143 43.7116029, 13.2168726 43.7113677, 13.2167744 43.7113001, 13.216069 43.7108091, 13.2158728 43.7106725)",,,
416574333,,False,,,,residential,False,7.31,,"LINESTRING (13.2172464 43.7117039, 13.2172929 43.7116474)",,,
257353803,,True,2,,Via Luigi Mercantini,tertiary,False,21.467,,"LINESTRING (13.2183842 43.7115091, 13.218204 43.7116516)",,,
273493010,,True,,,Via Bolzano,residential,False,73.937,,"LINESTRING (13.2192193 43.7106952, 13.2198988 43.7111434)",,,
257353804,,True,1,,Via Luigi Mercantini,tertiary,False,81.536,,"LINESTRING (13.2192193 43.7106952, 13.2189713 43.7109681, 13.2186355 43.7112945)",,,
178950767,,True,1,,Via Luigi Mercantini,residential,False,42.236000000000004,,"LINESTRING (13.218204 43.7116516, 13.2181812 43.7116989, 13.2181835 43.7117237, 13.218215 43.7117635, 13.2183387 43.7118575, 13.2183643 43.7119009, 13.2183757 43.7119826)",,,
324756421,,True,1,,Via Luigi Mercantini,tertiary,False,41.205,,"LINESTRING (13.218204 43.7116516, 13.2180872 43.7116864, 13.2179273 43.7117143, 13.2177078 43.7117375)",,,
315271810,,True,1,,Piazza Garibaldi,residential,False,125.751,,"LINESTRING (13.2145812 43.7143839, 13.214607 43.7143529, 13.2149074 43.7140489, 13.2152358 43.7137216, 13.2154845 43.7134607)",,,
50396448,,False,,,Via Fratelli Cattabeni,residential,False,49.736,,"LINESTRING (13.2162078 43.7142342, 13.215702 43.7139765)",,,
22733050,,True,1,,Via Carlo Pisacane,residential,False,92.24000000000001,,"LINESTRING (13.2162078 43.7142342, 13.2161035 43.714339, 13.2157571 43.7147127, 13.2155557 43.7149167)",,,
50396448,,False,,,Via Fratelli Cattabeni,residential,True,49.736,,"LINESTRING (13.215702 43.7139765, 13.2162078 43.7142342)",,,
49923239,,True,1,,Piazza Garibaldi,residential,False,91.36099999999999,,"LINESTRING (13.215702 43.7139765, 13.2156018 43.7140894, 13.2150783 43.7146634)",,,
22733170,,False,,,Via Gherardi,residential,False,45.784,,"LINESTRING (13.218747 43.7158916, 13.2182513 43.7156887)",,,
"[135092515, 22733164]",,False,,,Via dei Macelli,residential,"[False, True]",69.089,,"LINESTRING (13.218747 43.7158916, 13.2188438 43.7157203, 13.2190665 43.7157034, 13.2194396 43.7156524)",,,
"[135092514, 279358902]",,False,,,Via Ottorino Manni,residential,False,24.381999999999998,,"LINESTRING (13.218747 43.7158916, 13.2188353 43.7159599, 13.2187761 43.7160782)",,,
22733172,,False,,,Piazza Girolamo Simoncelli,residential,False,63.899,,"LINESTRING (13.2186636 43.7151975, 13.2184649 43.7154225, 13.2182513 43.7156887)",,,
22733170,,False,,,Via Gherardi,residential,False,29.741,,"LINESTRING (13.2182513 43.7156887, 13.2179282 43.7155583)",,,
22733170,,False,,,Via Gherardi,residential,True,45.784,,"LINESTRING (13.2182513 43.7156887, 13.218747 43.7158916)",,,
22733172,,False,,,Piazza Girolamo Simoncelli,residential,True,63.899,,"LINESTRING (13.2182513 43.7156887, 13.2184649 43.7154225, 13.2186636 43.7151975)",,,
"[135092514, 279358902]",,False,,,Via Ottorino Manni,residential,True,24.381999999999998,,"LINESTRING (13.2187761 43.7160782, 13.2188353 43.7159599, 13.218747 43.7158916)",,,
"[22732946, 307027787]",,False,2,,Via Mederico Perilli,residential,False,109.18299999999999,,"LINESTRING (13.2187761 43.7160782, 13.2189368 43.71613, 13.2190895 43.7162142, 13.2191802 43.7162984, 13.2195062 43.716728, 13.2195861 43.7168323)",,,
"[135092515, 22733164]",,False,,,Via dei Macelli,residential,"[False, True]",69.089,,"LINESTRING (13.2194396 43.7156524, 13.2190665 43.7157034, 13.2188438 43.7157203, 13.218747 43.7158916)",,,
22733254,,True,,,Via Lauro De Bosis,residential,False,85.136,,"LINESTRING (13.2206122 43.7125201, 13.2208814 43.71252, 13.2216634 43.7124387)",,,
22733262,,False,2,,Corso Giacomo Matteotti,tertiary,False,149.985,,"LINESTRING (13.2206122 43.7125201, 13.2206369 43.7124451, 13.2206587 43.712396, 13.2207154 43.7123299, 13.2217964 43.7114965)",,,
22739620,,True,,,Via Bolzano,residential,False,34.67,,"LINESTRING (13.2206122 43.7125201, 13.2204908 43.7123173, 13.2204492 43.7122316)",,,
50315927,,True,2,,Viale Quattro Novembre,secondary,False,125.822,,"LINESTRING (13.2206122 43.7125201, 13.2208322 43.7126582, 13.221794 43.7132622)",,,
1120605934,,True,,,Largo Mario Puccini,tertiary,False,27.147,,"LINESTRING (13.2206122 43.7125201, 13.220591 43.712586, 13.2205533 43.712629, 13.2205085 43.7126558, 13.2204278 43.7127156)",,,
226011215,,True,,,Via Giovanni Amendola,residential,False,75.99,,"LINESTRING (13.2205486 43.710647, 13.2198988 43.7111434)",,,
