osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed,width
47131575,True,Corso Ventisei Aprile,residential,False,135.823,,,"LINESTRING (9.3004149 45.0760955, 9.2988561 45.0762038, 9.2987714 45.0762143, 9.2986943 45.0762192)",,
49426394,False,Via Martiri Partigiani,residential,True,161.888,,,"LINESTRING (9.3004149 45.0760955, 9.3004209 45.0761408, 9.3004652 45.0764733, 9.3006078 45.077545)",,
177273416,False,Via Fratelli Gay,unclassified,True,5.857,,,"LINESTRING (9.2940073 45.0759092, 9.2939436 45.0758818)",,
49426357,False,Via Giuseppe Pozzone,residential,True,39.034,,,"LINESTRING (9.2940073 45.0759092, 9.2940091 45.0759522, 9.294047 45.0761596, 9.2940561 45.0762583)",,
177273416,False,Via Fratelli Gay,unclassified,False,34.917,,,"LINESTRING (9.2940073 45.0759092, 9.2942934 45.0759674, 9.2943491 45.075974, 9.2944356 45.0759553)",,
49426357,False,Via Giuseppe Pozzone,residential,False,112.267,,,"LINESTRING (9.2939874 45.0772641, 9.2939728 45.0771933, 9.2939836 45.076813, 9.2939974 45.076631, 9.2940218 45.0764883, 9.2940455 45.076397, 9.2940561 45.0762583)",,
49426357,False,Via Giuseppe Pozzone,residential,True,189.066,,,"LINESTRING (9.2939874 45.0772641, 9.2940642 45.077345, 9.2946137 45.0775243, 9.2946791 45.0775687, 9.2946876 45.0776419, 9.2947352 45.0786793)",,
400064840,False,,residential,True,33.356,,,"LINESTRING (9.2939874 45.0772641, 9.2939375 45.0773478, 9.2939091 45.077556)",,
49426356,False,Via Nazionale,primary,True,42.495,2,,"LINESTRING (9.2939652 45.078929, 9.2945063 45.0789366)",,
49426355,True,Via Nazionale,unclassified,False,53.887,,,"LINESTRING (9.2939652 45.078929, 9.2941912 45.0788776, 9.2943114 45.0788364, 9.2945803 45.0787202)",,
49426362,False,Via Nazionale,primary,False,149.81,2,SS10,"LINESTRING (9.2939652 45.078929, 9.2933935 45.0789227, 9.2920574 45.0789338)",50,
49426367,True,Via Edmondo De Amicis,residential,False,68.752,,,"LINESTRING (9.2948047 45.0737818, 9.2952355 45.0738372, 9.295569 45.0739182, 9.2956359 45.0739552)",,
400467710,False,Via Riledaronco,residential,True,8.591,,,"LINESTRING (9.2973406 45.0732091, 9.2973174 45.0732846)",,
400467729,True,,residential,False,48.732,,,"LINESTRING (9.2973406 45.0732091, 9.2975641 45.0732408, 9.297949 45.0732955)",,
49426369,False,,residential,False,10.398,,,"LINESTRING (9.2986438 45.0734032, 9.2986866 45.07343, 9.2987227 45.0734766)",,
49426369,False,,residential,True,41.417,,,"LINESTRING (9.2986438 45.0734032, 9.298541 45.0733716, 9.2981315 45.0733227)",,
49426369,False,,residential,False,7.594,,,"LINESTRING (9.2987227 45.0734766, 9.2987402 45.0735091, 9.2987443 45.0735425)",,
49426369,False,,residential,True,10.398,,,"LINESTRING (9.2987227 45.0734766, 9.2986866 45.07343, 9.2986438 45.0734032)",,
177273415,False,Via Giovanni Falcone,residential,False,127.95,,,"LINESTRING (9.2987227 45.0734766, 9.2990605 45.0735118, 9.2997984 45.0735887, 9.3000902 45.073551, 9.3003133 45.0734788)",,
49426369,False,,residential,True,7.594,,,"LINESTRING (9.2987443 45.0735425, 9.2987402 45.0735091, 9.2987227 45.0734766)",,
400467709,True,Via Luisa Battistotti Sassi,residential,False,86.192,,,"LINESTRING (9.2987443 45.0735425, 9.2986518 45.0739253, 9.2986351 45.0739962, 9.2986023 45.0741996, 9.2985812 45.0742811, 9.2985721 45.0743077)",,
799208794,True,Via Bottini,residential,False,18.635,,,"LINESTRING (9.2964993 45.0751465, 9.296704 45.0752313)",,
49476969,True,Via Montebello,residential,False,34.022999999999996,,,"LINESTRING (9.2964993 45.0751465, 9.296242 45.0750574, 9.2960973 45.0750403)",,
400332662,True,Via Montebello,residential,False,127.501,,,"LINESTRING (9.2960973 45.0750403, 9.2953558 45.0749728, 9.294559 45.0749444, 9.2944809 45.0749481)",,
47131564,True,Via Carini,residential,False,92.37799999999999,,,"LINESTRING (9.296239 45.0742156, 9.2962052 45.074434, 9.2960973 45.0750403)",,
49426367,True,Via Edmondo De Amicis,residential,False,46.054,,,"LINESTRING (9.296239 45.0742156, 9.2964535 45.0742104, 9.2968249 45.0741974)",,
49426377,True,Via Bottini,residential,False,79.911,,,"LINESTRING (9.296704 45.0752313, 9.296817 45.0752798, 9.2969433 45.0753202, 9.2971031 45.075366, 9.2973762 45.075425, 9.2976465 45.0754967)",,
49426368,True,Via Riledaronco,residential,False,103.101,,,"LINESTRING (9.2970395 45.0741908, 9.2973174 45.0732846)",,
49476968,True,Via San Martino,residential,False,46.091,,,"LINESTRING (9.2964169 45.0755569, 9.2964993 45.0751465)",,
177273410,True,Via Fossa,residential,False,117.77899999999998,,,"LINESTRING (9.2964169 45.0755569, 9.2967096 45.0755894, 9.2969996 45.0756352, 9.297228 45.0756783, 9.2974188 45.0757044, 9.2978942 45.0756924)",,
174897799,True,Via Edmondo De Amicis,residential,False,14.864,,,"LINESTRING (9.2985721 45.0743077, 9.2983902 45.0742707)",,
49426377,True,Via Bottini,residential,False,25.481,,,"LINESTRING (9.2983479 45.0757124, 9.2984966 45.0757874, 9.2986167 45.0758406)",,
47131574,True,Via Trento,residential,False,66.179,,,"LINESTRING (9.2986167 45.0758406, 9.2986906 45.0757661, 9.2990296 45.0756468, 9.2991243 45.0756161, 9.2993464 45.0755712)",,
104013664,True,Via Chiozzi,residential,False,150.622,,,"LINESTRING (9.2986167 45.0758406, 9.2987231 45.0758906, 9.2987623 45.0759058, 9.3005061 45.0758488)",,
177273415,False,Via Giovanni Falcone,residential,True,127.95,,,"LINESTRING (9.3003133 45.0734788, 9.3000902 45.073551, 9.2997984 45.0735887, 9.2990605 45.0735118, 9.2987227 45.0734766)",,
49426372,True,Via Andrea Costa,residential,False,95.036,,,"LINESTRING (9.3008256 45.0754824, 9.3008696 45.0752697, 9.3011106 45.0747326, 9.3011599 45.0746647)",,
49426386,True,,unclassified,False,7.074,,,"LINESTRING (9.2947352 45.0786793, 9.2947249 45.0787425)",,
49426357,False,Via Giuseppe Pozzone,residential,False,189.06600000000003,,,"LINESTRING (9.2947352 45.0786793, 9.2946876 45.0776419, 9.2946791 45.0775687, 9.2946137 45.0775243, 9.2940642 45.077345, 9.2939874 45.0772641)",,
49426385,True,,unclassified,False,23.262,,,"LINESTRING (9.2947249 45.0787425, 9.2947711 45.0788147, 9.294823 45.0789394)",,
1071268410,True,,unclassified,False,29.753,,,"LINESTRING (9.2947249 45.0787425, 9.2946793 45.0788319, 9.2946373 45.078894, 9.2945859 45.0789215, 9.2945063 45.0789366)",,
49426388,False,Via Nazionale,primary,False,24.869,2,,"LINESTRING (9.294823 45.0789394, 9.2945063 45.0789366)",,
49426387,False,Via Nazionale,primary,True,282.341,2,SS10,"LINESTRING (9.294823 45.0789394, 9.2950443 45.0789413, 9.2954266 45.078941, 9.2956425 45.0789344, 9.295855 45.0789248, 9.296565 45.0788737, 9.2970631 45.0788451, 9.2973739 45.0788359, 9.2976751 45.0788374, 9.2984119 45.0788602)",,
49426356,False,Via Nazionale,primary,False,42.495,2,,"LINESTRING (9.2945063 45.0789366, 9.2939652 45.078929)",,
49426388,False,Via Nazionale,primary,True,24.869,2,,"LINESTRING (9.2945063 45.0789366, 9.294823 45.0789394)",,
58725760,True,,unclassified,False,25.18,,,"LINESTRING (9.2945063 45.0789366, 9.2945114 45.0788764, 9.294514 45.0788259, 9.294546 45.0787758, 9.2945803 45.0787202)",,
59458677,False,Via Baldrighi,residential,False,32.87,,,"LINESTRING (9.298342 45.0776886, 9.2983813 45.0779829)",,
59458686,True,Via Baldrighi,residential,False,28.648,,,"LINESTRING (9.298342 45.0776886, 9.2983302 45.0776355, 9.2983332 45.0775514, 9.2983777 45.0775031, 9.298463 45.0774878)",,
59458677,False,Via Baldrighi,residential,True,32.87,,,"LINESTRING (9.2983813 45.0779829, 9.298342 45.0776886)",,
98115364,False,Via Baldrighi,residential,True,63.492,,,"LINESTRING (9.2983813 45.0779829, 9.2984074 45.0785536)",,
49426392,True,Via Civardi,residential,False,133.20999999999998,,,"LINESTRING (9.2983813 45.0779829, 9.2969495 45.0781943, 9.2967229 45.0782348)",,
49426390,True,Via Tizzoni,residential,False,116.527,,,"LINESTRING (9.3011318 45.0775243, 9.3012788 45.0785671)",,
49476970,False,Via Carlo Pisacane,residential,False,25.486,,,"LINESTRING (9.3011318 45.0775243, 9.3008078 45.077538)",,
49426394,False,Via Martiri Partigiani,residential,True,115.52,,,"LINESTRING (9.3006078 45.077545, 9.3007533 45.0785788)",,
49426395,False,Via Civardi,residential,False,42.322,,,"LINESTRING (9.3006078 45.077545, 9.3000689 45.077538)",,
49426394,False,Via Martiri Partigiani,residential,False,161.888,,,"LINESTRING (9.3006078 45.077545, 9.3004652 45.0764733, 9.3004209 45.0761408, 9.3004149 45.0760955)",,
49426387,False,Via Nazionale,primary,False,140.676,2,SS10,"LINESTRING (9.3007882 45.0789858, 9.3005791 45.0789844, 9.3004035 45.0789724, 9.3001537 45.0789594, 9.2990024 45.0788888)",,
49426394,False,Via Martiri Partigiani,residential,False,45.341,,,"LINESTRING (9.3007882 45.0789858, 9.3007666 45.0787065, 9.3007533 45.0785788)",,
49476970,False,Via Carlo Pisacane,residential,True,25.486,,,"LINESTRING (9.3008078 45.077538, 9.3011318 45.0775243)",,
49426391,True,Via Bruni,residential,False,41.282,,,"LINESTRING (9.3007533 45.0785788, 9.3012788 45.0785671)",,
49426394,False,Via Martiri Partigiani,residential,False,115.52,,,"LINESTRING (9.3007533 45.0785788, 9.3006078 45.077545)",,
49426394,False,Via Martiri Partigiani,residential,True,45.341,,,"LINESTRING (9.3007533 45.0785788, 9.3007666 45.0787065, 9.3007882 45.0789858)",,
44716903,False,Via Primo Maggio,unclassified,True,335.206,,,"LINESTRING (9.2993009 45.0797176, 9.2990691 45.0797137, 9.2988516 45.0797029, 9.2981444 45.0796366, 9.2963697 45.0794427, 9.2960665 45.079433, 9.2958649 45.0794372, 9.2950673 45.0795134)",,
53205069,False,Via Sentirolo,residential,False,78.211,,,"LINESTRING (9.2993009 45.0797176, 9.2993966 45.0798509, 9.2997054 45.0803601)",,
53672190,False,Via Ticino,unclassified,False,19.929,,,"LINESTRING (9.2926352 45.0810289, 9.292701 45.081202)",,
85649466,True,,residential,False,333.52599999999995,,,"LINESTRING (9.2926352 45.0810289, 9.2917538 45.0811449, 9.2909271 45.0812784, 9.2908354 45.081279, 9.2907907 45.0812652, 9.2907501 45.0812202, 9.2906429 45.0807568, 9.2906317 45.0807084, 9.2906088 45.0806094, 9.2904807 45.080056, 9.2903813 45.0796263)",,
53672190,False,Via Ticino,unclassified,True,19.929,,,"LINESTRING (9.292701 45.081202, 9.2926352 45.0810289)",,
400467716,False,,unclassified,False,16.872,,,"LINESTRING (9.292701 45.081202, 9.2926202 45.0813426)",,
400467716,False,,unclassified,True,16.872,,,"LINESTRING (9.2926202 45.0813426, 9.292701 45.081202)",,
"[47131563, 400064823]",True,Via Agostino Depretis,unclassified,False,212.81199999999998,,,"LINESTRING (9.2905371 45.0757171, 9.2918618 45.075542, 9.2925294 45.0754526, 9.2931418 45.0754034, 9.293208 45.0753981)",,
47131566,False,Via Fratelli Cairoli,unclassified,True,52.864999999999995,,,"LINESTRING (9.2905371 45.0757171, 9.2905336 45.0754709, 9.2905303 45.0752417)",,
49426355,True,Via Nazionale,unclassified,False,12.985,,,"LINESTRING (9.2945803 45.0787202, 9.2947352 45.0786793)",,
47131574,True,Via Trento,residential,False,90.21199999999999,,,"LINESTRING (9.2993464 45.0755712, 9.2997358 45.0755263, 9.3001577 45.0755136, 9.3004891 45.0754993)",,
177273416,False,Via Fratelli Gay,unclassified,False,5.857,,,"LINESTRING (9.2939436 45.0758818, 9.2940073 45.0759092)",,
177273416,False,Via Fratelli Gay,unclassified,True,13.399,,,"LINESTRING (9.2939436 45.0758818, 9.2938097 45.0758071)",,
177273410,True,Via Fossa,residential,False,232.23,,,"LINESTRING (9.2939436 45.0758818, 9.2944349 45.0753401, 9.2944883 45.0753093, 9.2947522 45.0752973, 9.2950218 45.075303, 9.2953699 45.0753447, 9.2960097 45.0754919, 9.2964169 45.0755569)",,
49426393,True,Via Baldrighi,residential,False,30.752000000000002,,,"LINESTRING (9.2986131 45.0775191, 9.2984911 45.0775389, 9.2984328 45.0775702, 9.2983885 45.0776059, 9.298342 45.0776886)",,
49426395,False,Via Civardi,residential,True,112.256,,,"LINESTRING (9.2986131 45.0775191, 9.2986881 45.0775201, 9.2988094 45.0775217, 9.2993554 45.0775287, 9.2995486 45.0775307, 9.3000425 45.0775376)",,
53205069,False,Via Sentirolo,residential,False,65.703,,,"LINESTRING (9.2997054 45.0803601, 9.2997919 45.080504, 9.2998432 45.0806312, 9.2998898 45.0809317)",,
53205069,False,Via Sentirolo,residential,True,78.211,,,"LINESTRING (9.2997054 45.0803601, 9.2993966 45.0798509, 9.2993009 45.0797176)",,
85649455,False,Via Sicilia,residential,False,93.93,,,"LINESTRING (9.2998898 45.0809317, 9.30107 45.0807935)",,3
53205069,False,Via Sentirolo,residential,True,65.70299999999999,,,"LINESTRING (9.2998898 45.0809317, 9.2998432 45.0806312, 9.2997919 45.080504, 9.2997054 45.0803601)",,
85470526,False,Via Sentirolo,residential,True,189.899,,,"LINESTRING (9.2998898 45.0809317, 9.2989495 45.0810328, 9.2988498 45.0810198, 9.2987512 45.0810069, 9.2985986 45.0809358, 9.298504 45.0808281, 9.2981336 45.0802462)",,
85649462,False,Via Volturno,residential,True,124.788,,,"LINESTRING (9.2941708 45.0808604, 9.293824 45.0797652)",,
85649454,True,Via Ticino,residential,False,123.77600000000001,,,"LINESTRING (9.2941708 45.0808604, 9.2940275 45.0809276, 9.2932297 45.0809451, 9.2926352 45.0810289)",,
"[85649451, 85649462]",False,"['Via Volturno', 'Largo Caduti di Nassiriya']",residential,False,176.68099999999998,,,"LINESTRING (9.2941708 45.0808604, 9.2942868 45.0813129, 9.2943661 45.081453, 9.2944668 45.0815111, 9.2945828 45.0815327, 9.2946474 45.0815312, 9.2946774 45.0815305, 9.2948514 45.0815051, 9.2950463 45.0814767, 9.2952401 45.0814485, 9.2954487 45.081418, 9.2956966 45.0813819)",,
85649457,False,Via Tevere,residential,True,213.562,,,"LINESTRING (9.2956966 45.0813819, 9.2950673 45.0795134)",,
"[85649451, 85649462]",False,"['Via Volturno', 'Largo Caduti di Nassiriya']",residential,True,176.681,,,"LINESTRING (9.2956966 45.0813819, 9.2954487 45.081418, 9.2952401 45.0814485, 9.2950463 45.0814767, 9.2948514 45.0815051, 9.2946774 45.0815305, 9.2946474 45.0815312, 9.2945828 45.0815327, 9.2944668 45.0815111, 9.2943661 45.081453, 9.2942868 45.0813129, 9.2941708 45.0808604)",,
85649460,False,Via Trentino Alto Adige,residential,False,118.799,,,"LINESTRING (9.2923478 45.0799995, 9.293824 45.0797652)",,
53672189,True,Via Ticino,unclassified,False,116.667,,,"LINESTRING (9.2923478 45.0799995, 9.2924872 45.0805047, 9.2926352 45.0810289)",,
85649457,False,Via Tevere,residential,False,213.562,,,"LINESTRING (9.2950673 45.0795134, 9.2956966 45.0813819)",,
44716903,False,Via Primo Maggio,unclassified,False,335.20599999999996,,,"LINESTRING (9.2950673 45.0795134, 9.2958649 45.0794372, 9.2960665 45.079433, 9.2963697 45.0794427, 9.2981444 45.0796366, 9.2988516 45.0797029, 9.2990691 45.0797137, 9.2993009 45.0797176)",,
44716903,False,Via Primo Maggio,unclassified,True,65.609,,,"LINESTRING (9.2950673 45.0795134, 9.294945 45.0795233, 9.2948004 45.0795263, 9.2946642 45.0795118, 9.2942412 45.0794569)",,
85649460,False,Via Trentino Alto Adige,residential,True,118.799,,,"LINESTRING (9.293824 45.0797652, 9.2923478 45.0799995)",,
85649462,False,Via Volturno,residential,False,124.788,,,"LINESTRING (9.293824 45.0797652, 9.2941708 45.0808604)",,
85649462,False,Via Volturno,residential,True,43.196,,,"LINESTRING (9.293824 45.0797652, 9.2937225 45.0793834)",,
44716903,False,Via Primo Maggio,unclassified,False,41.539,,,"LINESTRING (9.2937225 45.0793834, 9.2942412 45.0794569)",,
85649462,False,Via Volturno,residential,False,43.196,,,"LINESTRING (9.2937225 45.0793834, 9.293824 45.0797652)",,
44716903,False,Via Primo Maggio,unclassified,True,123.632,,,"LINESTRING (9.2937225 45.0793834, 9.2932077 45.0793258, 9.2931077 45.0793232, 9.2929823 45.0793309, 9.2928072 45.0793554, 9.2927107 45.0793693, 9.2925603 45.0793909, 9.2921694 45.0794396)",,
44716902,False,Via Badia,unclassified,False,9.363,,,"LINESTRING (9.2903813 45.0796263, 9.290498 45.079609)",,
85470526,False,Via Sentirolo,residential,False,189.899,,,"LINESTRING (9.2981336 45.0802462, 9.298504 45.0808281, 9.2985986 45.0809358, 9.2987512 45.0810069, 9.2988498 45.0810198, 9.2989495 45.0810328, 9.2998898 45.0809317)",,
98115379,False,Rampa Giacomo Leopardi,residential,False,15.01,,,"LINESTRING (9.2984506 45.0771407, 9.2983925 45.0770121)",,
98115379,False,Rampa Giacomo Leopardi,residential,True,38.608,,,"LINESTRING (9.2984506 45.0771407, 9.298463 45.0774878)",,
98115375,False,Rampa Giosuè Carducci,residential,False,36.014,,,"LINESTRING (9.2984506 45.0771407, 9.2981189 45.0771299, 9.2980027 45.0770944)",,
49426387,False,Via Nazionale,primary,False,46.477000000000004,2,SS10,"LINESTRING (9.2990024 45.0788888, 9.2987246 45.0788731, 9.2984119 45.0788602)",,
49426387,False,Via Nazionale,primary,True,140.67600000000002,2,SS10,"LINESTRING (9.2990024 45.0788888, 9.3001537 45.0789594, 9.3004035 45.0789724, 9.3005791 45.0789844, 9.3007882 45.0789858)",,
98115372,False,Via Generale Dalla Chiesa,residential,False,77.107,,,"LINESTRING (9.2990024 45.0788888, 9.2990028 45.0788175, 9.2989974 45.078789, 9.2989729 45.0787696, 9.2988347 45.0787505, 9.2988159 45.0787305, 9.2987782 45.0785643, 9.2987499 45.0785377, 9.2984074 45.0785536)",,
98115380,False,Rampa Giacomo Leopardi,residential,True,32.674,,,"LINESTRING (9.2986943 45.0762192, 9.2987016 45.076513)",,
"[47131561, 47131575]",True,"['Piazza Vittorio Veneto', 'Corso Ventisei Aprile']",residential,False,15.062000000000001,,,"LINESTRING (9.2986943 45.0762192, 9.2985613 45.0762289, 9.2985039 45.0762353)",,
98115380,False,Rampa Giacomo Leopardi,residential,False,32.674,,,"LINESTRING (9.2987016 45.076513, 9.2986943 45.0762192)",,
49426392,True,Via Civardi,residential,False,36.79,,,"LINESTRING (9.2967229 45.0782348, 9.296585 45.0782693, 9.2962829 45.0783485)",,
98115371,False,Rampa Giovanni Pascoli,residential,True,167.304,,,"LINESTRING (9.2967229 45.0782348, 9.2966866 45.0781621, 9.2964646 45.0777876, 9.2964627 45.0777521, 9.2964918 45.0777322, 9.296755 45.0776498, 9.2968072 45.0776166, 9.2968293 45.0775584, 9.2966767 45.0770104, 9.2966853 45.0769726, 9.2967389 45.076944)",,
98115379,False,Rampa Giacomo Leopardi,residential,True,15.01,,,"LINESTRING (9.2983925 45.0770121, 9.2984506 45.0771407)",,
98115364,False,Via Baldrighi,residential,False,63.492,,,"LINESTRING (9.2984074 45.0785536, 9.2983813 45.0779829)",,
98115372,False,Via Generale Dalla Chiesa,residential,True,77.107,,,"LINESTRING (9.2984074 45.0785536, 9.2987499 45.0785377, 9.2987782 45.0785643, 9.2988159 45.0787305, 9.2988347 45.0787505, 9.2989729 45.0787696, 9.2989974 45.078789, 9.2990028 45.0788175, 9.2990024 45.0788888)",,
98115379,False,Rampa Giacomo Leopardi,residential,False,38.608,,,"LINESTRING (9.298463 45.0774878, 9.2984506 45.0771407)",,
59458686,True,Via Baldrighi,residential,False,12.509,,,"LINESTRING (9.298463 45.0774878, 9.2985199 45.0774892, 9.2986131 45.0775191)",,
