osmid,name,highway,oneway,reversed,length,geometry,junction,bridge,lanes,maxspeed,tunnel,ref
48555299,Via Guglielmo Marconi,tertiary,False,True,78.0,"LINESTRING (11.5725872 43.5208462, 11.5726962 43.5207781, 11.5734785 43.5205916)",,,,,,
813238802,,tertiary,True,False,29.96,"LINESTRING (11.5725872 43.5208462, 11.5726163 43.5208675, 11.5726356 43.5208939, 11.5726435 43.5209233, 11.5726394 43.5209531, 11.5726234 43.5209807, 11.5725972 43.5210038, 11.5725628 43.5210204, 11.5725233 43.521029, 11.572482 43.5210289)",roundabout,,,,,
40872183,Viale Armando Diaz,tertiary,False,True,57.509,"LINESTRING (11.5715498 43.5228379, 11.5717926 43.5223516)",,,,,,
41338020,Via Amerigo Vespucci,residential,False,False,96.172,"LINESTRING (11.5715498 43.5228379, 11.5726928 43.5230852)",,,,,,
"[40916700, 40916702, 40872183]","['Via Fiorentina', 'Viale Armando Diaz']",tertiary,False,False,160.595,"LINESTRING (11.5715498 43.5228379, 11.5713496 43.5231311, 11.571127 43.5233842, 11.5709577 43.5235673, 11.5707744 43.5237527, 11.5707403 43.5237819, 11.5704504 43.5240364)",,yes,,,,
40872188,Via Gorizia,residential,True,False,217.12099999999998,"LINESTRING (11.5715498 43.5228379, 11.5701776 43.5225417, 11.5701193 43.5224841, 11.5698098 43.5216715)",,,,,,
40916700,Viale Armando Diaz,tertiary,False,True,104.761,"LINESTRING (11.5666721 43.5279677, 11.5673875 43.5271812)",,,,,,
23457581,Via Giovanni Pascoli,residential,False,False,105.575,"LINESTRING (11.5657603 43.5275553, 11.5664586 43.5267521)",,,,,,
41467958,Via Giacomo Puccini,residential,False,False,26.13,"LINESTRING (11.5657603 43.5275553, 11.5660357 43.5276792)",,,,,,
41467958,Via Giacomo Puccini,residential,False,True,157.447,"LINESTRING (11.5657603 43.5275553, 11.56427 43.5268696, 11.5641114 43.5267966)",,,,,,
59016985,Via Giovanni Pascoli,residential,True,False,132.494,"LINESTRING (11.567326 43.5259435, 11.5682775 43.524972)",,,,,,
845388933,Via Giovanni Pascoli,residential,False,False,33.19,"LINESTRING (11.567326 43.5259435, 11.5670713 43.526178)",,,,,,
41467957,Via Dante Alighieri,residential,False,False,85.28800000000001,"LINESTRING (11.567326 43.5259435, 11.5679897 43.5262783, 11.5681882 43.5263877)",,,,,,
41467957,Via Dante Alighieri,residential,False,True,89.078,"LINESTRING (11.567326 43.5259435, 11.566715 43.5256325, 11.5665836 43.5255455, 11.5664504 43.5254573)",,,,,,
41467957,Via Dante Alighieri,residential,False,True,2.5,"LINESTRING (11.5698663 43.5272884, 11.569841 43.5272754)",,,,,,
48660942,Via del Pestello,residential,True,False,44.504000000000005,"LINESTRING (11.5672983 43.5196837, 11.5674058 43.5197861, 11.5676185 43.5199479, 11.5676593 43.5199857)",,,,,,
308902617,Via del Pestello,tertiary,True,False,35.894,"LINESTRING (11.5672983 43.5196837, 11.5673348 43.5197656, 11.5673415 43.5198108, 11.5673415 43.5199637, 11.5673248 43.5200001)",,,2,50,,
23466557,,tertiary,True,False,6.936999999999999,"LINESTRING (11.567381 43.5200389, 11.5673992 43.5200672, 11.5674066 43.5200979)",roundabout,,2,50,,
40796087,Via del Pestello,tertiary,True,False,24.48,"LINESTRING (11.567381 43.5200389, 11.5674454 43.5200012, 11.5675052 43.5199824, 11.5675485 43.5199774, 11.5675984 43.5199776, 11.5676593 43.5199857)",,,,,,
23466557,,tertiary,True,False,8.725,"LINESTRING (11.5672202 43.5199858, 11.5672562 43.5199849, 11.5672917 43.5199897, 11.5673248 43.5200001)",roundabout,,2,50,,
56696500,Via del Pestello,tertiary,True,False,34.332,"LINESTRING (11.5672202 43.5199858, 11.5672748 43.5198535, 11.5672983 43.5196837)",,,2,50,,
23466557,,tertiary,True,False,9.833,"LINESTRING (11.5671166 43.5200289, 11.5671458 43.5200084, 11.567181 43.5199937, 11.5672202 43.5199858)",roundabout,,2,50,,
23466557,,tertiary,True,False,18.632,"LINESTRING (11.5671247 43.5201831, 11.5670983 43.5201555, 11.5670837 43.5201238, 11.5670819 43.5200903, 11.5670932 43.5200578, 11.5671166 43.5200289)",roundabout,,2,50,,
24944132,Piazzale Europa,residential,True,False,28.548000000000002,"LINESTRING (11.5671247 43.5201831, 11.5669802 43.5201192, 11.5668142 43.5200603)",,,,,,
23466557,,tertiary,True,False,3.187,"LINESTRING (11.567155 43.5202015, 11.5671247 43.5201831)",roundabout,,2,50,,
23466557,,tertiary,True,False,9.543,"LINESTRING (11.5672684 43.5202193, 11.567229 43.5202202, 11.5671904 43.5202141, 11.567155 43.5202015)",roundabout,,2,50,,
23466558,Via della Sugherella,tertiary,True,False,33.79600000000001,"LINESTRING (11.5672684 43.5202193, 11.5672766 43.5203096, 11.5672979 43.5204717, 11.5672966 43.5205223)",,,,50,,
23466557,,tertiary,True,False,2.519,"LINESTRING (11.5672987 43.5202138, 11.5672684 43.5202193)",roundabout,,2,50,,
23466557,,tertiary,True,False,16.57,"LINESTRING (11.5674066 43.5200979, 11.5674005 43.5201349, 11.5673788 43.5201687, 11.5673437 43.5201959, 11.5672987 43.5202138)",roundabout,,2,50,,
48660947,,residential,True,False,59.556,"LINESTRING (11.5674066 43.5200979, 11.5674871 43.5202114, 11.5675575 43.5203067, 11.5676289 43.5204469, 11.5676551 43.5205961)",,,,,,
23466557,,tertiary,True,False,6.301,"LINESTRING (11.5673248 43.5200001, 11.5673561 43.5200171, 11.567381 43.5200389)",roundabout,,2,50,,
52035934,Via della Sugherella,tertiary,False,False,58.991,"LINESTRING (11.5672966 43.5205223, 11.5673581 43.5206589, 11.5674529 43.5208749, 11.5674972 43.5210318)",,,,50,,
52035941,Via della Sugherella,tertiary,True,False,37.522,"LINESTRING (11.5672966 43.5205223, 11.5672584 43.5204623, 11.567155 43.5202015)",,,,,,
52035934,Via della Sugherella,tertiary,False,True,58.991,"LINESTRING (11.5674972 43.5210318, 11.5674529 43.5208749, 11.5673581 43.5206589, 11.5672966 43.5205223)",,,,50,,
951537257,Via della Sugherella,tertiary,False,False,31.763,"LINESTRING (11.5674972 43.5210318, 11.5674994 43.5211397, 11.5674772 43.5212216, 11.5673977 43.5212962)",,,,50,,
951537257,Via della Sugherella,tertiary,False,True,31.763000000000005,"LINESTRING (11.5673977 43.5212962, 11.5674772 43.5212216, 11.5674994 43.5211397, 11.5674972 43.5210318)",,,,50,,
951537259,Via della Sugherella,tertiary,False,False,581.071,"LINESTRING (11.5673977 43.5212962, 11.5671879 43.5214376, 11.5668806 43.5216583, 11.56666 43.5218345, 11.5664493 43.5220363, 11.5661622 43.5223454, 11.5659431 43.5226133, 11.5658993 43.5226669, 11.5657778 43.5228142, 11.5656967 43.5229125, 11.5652154 43.5234831, 11.5648393 43.5239496, 11.5645989 43.5242532, 11.5642857 43.5246438, 11.5641273 43.5248339, 11.5639243 43.5250932, 11.5638879 43.5251359, 11.5637649 43.5252698, 11.5635602 43.5253749, 11.5632384 43.525481)",,,,50,,
951537259,Via della Sugherella,tertiary,False,True,581.071,"LINESTRING (11.5632384 43.525481, 11.5635602 43.5253749, 11.5637649 43.5252698, 11.5638879 43.5251359, 11.5639243 43.5250932, 11.5641273 43.5248339, 11.5642857 43.5246438, 11.5645989 43.5242532, 11.5648393 43.5239496, 11.5652154 43.5234831, 11.5656967 43.5229125, 11.5657778 43.5228142, 11.5658993 43.5226669, 11.5659431 43.5226133, 11.5661622 43.5223454, 11.5664493 43.5220363, 11.56666 43.5218345, 11.5668806 43.5216583, 11.5671879 43.5214376, 11.5673977 43.5212962)",,,,50,,
41083351,Via Ammiraglio Ernesto Burzagli,residential,True,False,244.32500000000002,"LINESTRING (11.5641114 43.5267966, 11.5645059 43.5263331, 11.5648716 43.525938, 11.5649222 43.5258783, 11.565027 43.5257572, 11.5651502 43.5256148, 11.5651596 43.5256057, 11.5651833 43.525578, 11.5652403 43.5255061, 11.5654477 43.525278, 11.5656168 43.5250933, 11.5656645 43.5250424, 11.5657515 43.5249495)",,,,50,,
41467958,Via Giacomo Puccini,residential,False,False,157.447,"LINESTRING (11.5641114 43.5267966, 11.56427 43.5268696, 11.5657603 43.5275553)",,,,,,
40916697,Via dei Mille,residential,True,False,173.707,"LINESTRING (11.5668033 43.5227597, 11.5674898 43.5220801, 11.567885 43.5218306, 11.568233 43.521603)",,,,50,,
40916698,Via Vittorio Emanuele,residential,True,False,253.34400000000002,"LINESTRING (11.5668033 43.5227597, 11.5664668 43.5225802, 11.5664482 43.5225544, 11.5664523 43.5225215, 11.5665187 43.5224311, 11.5667804 43.5221811, 11.5672933 43.5217565, 11.5677523 43.5214508, 11.567919 43.521372, 11.5679707 43.5213725, 11.5680223 43.5214147, 11.568233 43.521603)",,,,,,
40916697,Via dei Mille,residential,True,False,54.864000000000004,"LINESTRING (11.568233 43.521603, 11.5684624 43.5215467, 11.5687227 43.5215097, 11.5688595 43.5214329)",,,,50,,
"[23770250, 23770251, 40916693]",,residential,False,False,143.393,"LINESTRING (11.5688595 43.5214329, 11.5688215 43.5214093, 11.5685531 43.5213365, 11.5683883 43.5212984, 11.5682523 43.5212643, 11.5681643 43.5212204, 11.5679105 43.520997, 11.5678405 43.5209178, 11.5677019 43.5207597, 11.5676616 43.5206421, 11.5676551 43.5205961)",,,,50,yes,
40916693,,residential,False,True,45.641999999999996,"LINESTRING (11.5688595 43.5214329, 11.5689137 43.5214603, 11.5690689 43.5215954, 11.5692268 43.5217429)",,,,50,,
48660940,,residential,True,False,23.374000000000002,"LINESTRING (11.5675279 43.5204273, 11.5674797 43.5204271, 11.5674314 43.5204286, 11.5673704 43.5204484, 11.5673354 43.5204754, 11.5672966 43.5205223)",,,,,,
48660945,,residential,True,False,30.267,"LINESTRING (11.5675279 43.5204273, 11.5674335 43.520322, 11.5673892 43.5202754, 11.5672987 43.5202138)",,,,,,
48660945,,residential,True,False,21.389,"LINESTRING (11.5676551 43.5205961, 11.5675279 43.5204273)",,,,,,
"[23770250, 23770251, 40916693]",,residential,False,True,143.393,"LINESTRING (11.5676551 43.5205961, 11.5676616 43.5206421, 11.5677019 43.5207597, 11.5678405 43.5209178, 11.5679105 43.520997, 11.5681643 43.5212204, 11.5682523 43.5212643, 11.5683883 43.5212984, 11.5685531 43.5213365, 11.5688215 43.5214093, 11.5688595 43.5214329)",,,,50,yes,
56696498,Piazzale Europa,residential,False,True,69.526,"LINESTRING (11.566144 43.5196965, 11.5663977 43.5199186, 11.5665129 43.5199809, 11.5666504 43.5200222, 11.5668142 43.5200603)",,,2,50,,
40916700,Viale Armando Diaz,tertiary,False,False,86.379,"LINESTRING (11.5697557 43.5247581, 11.5691415 43.5253946)",,,,,,
41338580,Via Piave,residential,True,False,56.795,"LINESTRING (11.5697557 43.5247581, 11.5703145 43.5250691)",,,,,,
40916700,Viale Armando Diaz,tertiary,False,True,97.875,"LINESTRING (11.5697557 43.5247581, 11.5699849 43.5245313, 11.5704504 43.5240364)",,,,,,
48660943,Via del Pestello,tertiary,True,False,99.708,"LINESTRING (11.5676593 43.5199857, 11.5683764 43.5206013, 11.5684667 43.5206643)",,,,,,41
48555899,Via Isonzo,tertiary,False,False,120.602,"LINESTRING (11.5686764 43.5205323, 11.5686251 43.5204749, 11.5681607 43.5201405, 11.5676829 43.5197242)",,,1,,,
48555900,Via Antonio Pacinotti,unclassified,False,True,115.72,"LINESTRING (11.5686764 43.5205323, 11.5693179 43.5203231, 11.56997 43.5200823)",,,,,,
"[308902616, 308902609, 48660937]",Via delle Ginestre,tertiary,False,True,22.605,"LINESTRING (11.5686764 43.5205323, 11.5686013 43.5205626, 11.5685101 43.5206324, 11.5684667 43.5206643)",,yes,,,,41
