osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed,tunnel,junction
131703925,,Via Eugenio Villoresi,unclassified,True,False,184.59,"LINESTRING (9.1987837 45.5866782, 9.1989326 45.5866959, 9.1999002 45.5868477, 9.2004724 45.586928, 9.2008605 45.586965, 9.2011143 45.5869746)",,,,,
45736476,2,Via Eugenio Villoresi,unclassified,False,False,122.396,"LINESTRING (9.1966113 45.5863598, 9.1979722 45.5865629, 9.1981503 45.5865868)",,,,,
45736476,2,Via Eugenio Villoresi,unclassified,False,True,48.606,"LINESTRING (9.1966113 45.5863598, 9.1962094 45.586314, 9.1960629 45.5863368, 9.1959976 45.5863483)",,,,,
194139324,,Via Palmiro Togliatti,residential,False,True,71.476,"LINESTRING (9.1966113 45.5863598, 9.1966203 45.5863086, 9.1967268 45.5857221)",,,,,
22766007,2,Via Giuseppe Garibaldi,secondary,False,False,44.746,"LINESTRING (9.1961365 45.5867388, 9.1961305 45.5867219, 9.1959976 45.5863483)",,,,,
"[45703361, 45703362, 22766007]",2,Via Giuseppe Garibaldi,secondary,False,"[False, True]",31.643,"LINESTRING (9.1961365 45.5867388, 9.1961496 45.5867793, 9.1961702 45.5868451, 9.1962052 45.5869482, 9.1962238 45.586984, 9.1962347 45.5870147)",,yes,,,
45737249,1,Via Fabio Filzi,residential,True,False,51.451,"LINESTRING (9.1961365 45.5867388, 9.1959995 45.586763, 9.1959268 45.5867755, 9.1954971 45.5868565)",,,,,
"[237541188, 45739109]",2,Via Fabio Filzi,residential,False,"[False, True]",107.357,"LINESTRING (9.1954971 45.5868565, 9.1952112 45.5869043, 9.1949194 45.586959, 9.1948431 45.58697, 9.1947255 45.5869905, 9.1944779 45.5870291, 9.1941586 45.5869686)",,,,,
911298183,,Via Capitano Bottego,residential,False,False,43.615,"LINESTRING (9.1953743 45.5872563, 9.1952326 45.5876358)",,,,,
911298183,,Via Capitano Bottego,residential,False,True,64.205,"LINESTRING (9.1949806 45.5881815, 9.1951548 45.5877215, 9.1952326 45.5876358)",,,,,
45703361,2,Via Giuseppe Garibaldi,secondary,False,False,12.424,"LINESTRING (9.1963895 45.5874474, 9.1964233 45.5875566)",,,,,
45703361,2,Via Giuseppe Garibaldi,secondary,False,True,49.599,"LINESTRING (9.1963895 45.5874474, 9.1962347 45.5870147)",,,,,
45739901,,Via Cesare Battisti,residential,True,False,83.102,"LINESTRING (9.1963895 45.5874474, 9.1955012 45.587237, 9.1954212 45.5872463, 9.1953743 45.5872563)",,,,,
45703361,2,Via Giuseppe Garibaldi,secondary,False,False,49.599,"LINESTRING (9.1962347 45.5870147, 9.1963895 45.5874474)",,,,,
"[45703361, 45703362, 22766007]",2,Via Giuseppe Garibaldi,secondary,False,"[False, True]",31.643000000000004,"LINESTRING (9.1962347 45.5870147, 9.1962238 45.586984, 9.1962052 45.5869482, 9.1961702 45.5868451, 9.1961496 45.5867793, 9.1961365 45.5867388)",,yes,,,
"[45759331, 963619372]",1,Via Piave,residential,False,False,79.13300000000001,"LINESTRING (9.1962347 45.5870147, 9.1962784 45.5870048, 9.1962947 45.5870011, 9.1967351 45.586918, 9.1972283 45.5868712)",,,,,
45759331,1,Via Piave,residential,False,False,121.31700000000001,"LINESTRING (9.1972283 45.5868712, 9.1973833 45.5868648, 9.1975296 45.586869, 9.1979646 45.5869845, 9.1981991 45.587037, 9.1987312 45.5871222)",,,,,
"[45759331, 963619372]",1,Via Piave,residential,False,True,79.133,"LINESTRING (9.1972283 45.5868712, 9.1967351 45.586918, 9.1962947 45.5870011, 9.1962784 45.5870048, 9.1962347 45.5870147)",,,,,
197551393,,Via Giacomo Balconi,residential,True,False,131.66000000000003,"LINESTRING (9.1972283 45.5868712, 9.1970661 45.5875755, 9.1970339 45.5875978, 9.1969963 45.587616, 9.1969283 45.5876206, 9.1964627 45.5875616, 9.1964233 45.5875566)",,,,,
"[106412162, 106412164]",,"['Piazza Guglielmo Marconi', 'Via Madonnina']",residential,True,False,150.07000000000002,"LINESTRING (9.2000888 45.5897431, 9.2001363 45.5896207, 9.2001482 45.5895899, 9.2001655 45.5895388, 9.2001743 45.5895114, 9.2001881 45.5894929, 9.2002045 45.5894805, 9.2002157 45.5894756, 9.2002347 45.5894711, 9.2002595 45.5894689, 9.2002854 45.589471, 9.2003185 45.5894755, 9.2003608 45.5894775, 9.200391 45.5894755, 9.2004171 45.5894725, 9.2004654 45.5894614, 9.2005065 45.5894451, 9.2005408 45.5894263, 9.2005624 45.5894128, 9.2005952 45.5893805, 9.2006316 45.5893323, 9.2009322 45.5891776, 9.2009639 45.5891804, 9.2010104 45.5891821, 9.2013461 45.5891975, 9.2014119 45.5892005, 9.2014777 45.5892035, 9.2015671 45.5892123)",,,,,
"[106412160, 107220805]",,"['Via Roma', 'Via Paolo Mariani']",residential,True,False,195.017,"LINESTRING (9.2000888 45.5897431, 9.2000809 45.5895836, 9.2000638 45.5893636, 9.2000576 45.5893499, 9.2000426 45.5893339, 9.2000288 45.589326, 9.200003 45.5893196, 9.1999723 45.589316, 9.1999436 45.5893115, 9.199905 45.5893029, 9.1998016 45.5892731, 9.1997267 45.5892484, 9.1992978 45.5891195, 9.1992179 45.5890915, 9.1987738 45.5889335, 9.1984326 45.5888112, 9.1983504 45.5887878, 9.1983042 45.5887784)",,,,,
165753311,2,Via Vittorio Veneto,primary,False,False,10.137,"LINESTRING (9.1995592 45.591708, 9.1994309 45.5917238)",,,,,
55717580,,Via Roma,residential,True,False,117.538,"LINESTRING (9.1995592 45.591708, 9.1995895 45.5916006, 9.1997022 45.5912046, 9.1998171 45.5908106, 9.199859 45.590672)",,,,,
1035164282,2,Via Vittorio Veneto,primary,False,True,159.138,"LINESTRING (9.1995592 45.591708, 9.199758 45.5916776, 9.2009238 45.5914708, 9.2015399 45.5913521)",,,,,
1043512143,,Viale Rimembranze,unclassified,False,True,144.371,"LINESTRING (9.1995592 45.591708, 9.1995216 45.5918318, 9.1991796 45.5929789)",,,,,
106467995,,Via Resegone,residential,True,False,97.35,"LINESTRING (9.2045135 45.5916234, 9.2047332 45.590868, 9.204763 45.5907655)",,,,,
133549397,2,Via Silvio Pellico,residential,False,True,105.91499999999999,"LINESTRING (9.2045135 45.5916234, 9.2048911 45.5917222, 9.2049329 45.5917331, 9.2051171 45.5917757, 9.2058003 45.5919335)",,,,,
1035164282,2,Via Vittorio Veneto,primary,False,False,43.127,"LINESTRING (9.2032248 45.5910454, 9.2026878 45.5911414)",,,,,
1035164282,2,Via Vittorio Veneto,primary,False,True,74.427,"LINESTRING (9.2032248 45.5910454, 9.2040295 45.5909042, 9.2041522 45.5908816)",,,,,
45703361,2,Via Giuseppe Garibaldi,secondary,False,False,52.037,"LINESTRING (9.1967002 45.5884515, 9.1968341 45.58891)",,,,,
45703361,2,Via Giuseppe Garibaldi,secondary,False,True,70.242,"LINESTRING (9.1967002 45.5884515, 9.1965092 45.5878341)",,,,,
106467998,,Via Madonnina,residential,False,False,68.08500000000001,"LINESTRING (9.2015671 45.5892123, 9.2016443 45.5892278, 9.2017164 45.5892514, 9.2020719 45.589368, 9.2022433 45.5894228, 9.2023645 45.5894628)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,False,43.165,"LINESTRING (9.1991796 45.5929789, 9.1995647 45.5930335, 9.1997228 45.5930577)",,,,,
1043512143,,Viale Rimembranze,unclassified,False,False,144.371,"LINESTRING (9.1991796 45.5929789, 9.1995216 45.5918318, 9.1995592 45.591708)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,False,12.639,"LINESTRING (9.2007685 45.5932229, 9.2009265 45.5932493)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,True,43.309,"LINESTRING (9.2007685 45.5932229, 9.2002274 45.5931316)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,False,76.562,"LINESTRING (9.2015078 45.5933325, 9.2024629 45.5934981)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,True,46.166,"LINESTRING (9.2015078 45.5933325, 9.2009265 45.5932493)",,,,,
106468006,,Via Bainsizza,residential,True,False,137.891,"LINESTRING (9.2015078 45.5933325, 9.2019104 45.592154, 9.2019198 45.5921264)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,False,43.309,"LINESTRING (9.2002274 45.5931316, 9.2007685 45.5932229)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,True,40.113,"LINESTRING (9.2002274 45.5931316, 9.1997228 45.5930577)",,,,,
106468000,,Via Trieste,residential,False,False,74.315,"LINESTRING (9.2028153 45.5923677, 9.2037471 45.5925144)",,,,,
55717561,,Via Monte Pasubio,residential,True,False,150.447,"LINESTRING (9.2028153 45.5923677, 9.2029549 45.5919182, 9.2032104 45.591095, 9.2032248 45.5910454)",,,,,
106468002,,Via Monte Pasubio,residential,True,False,128.655,"LINESTRING (9.2028153 45.5923677, 9.2026862 45.5927733, 9.2025743 45.5931474, 9.2024885 45.5934212, 9.2024629 45.5934981)",,,,,
106468001,,Via Trieste,residential,True,False,50.49,"LINESTRING (9.2013177 45.5919571, 9.2019198 45.5921264)",,,,,
106468007,,Via Monte Sabotino,residential,True,False,146.90099999999998,"LINESTRING (9.2013177 45.5919571, 9.2009296 45.593222, 9.2009265 45.5932493)",,,,,
106468001,,Via Trieste,residential,True,False,34.847,"LINESTRING (9.2019198 45.5921264, 9.2022252 45.5922156, 9.2023331 45.5922471)",,,,,
106468001,,Via Trieste,residential,True,False,39.844,"LINESTRING (9.2023331 45.5922471, 9.2028153 45.5923677)",,,,,
106468004,,Via Silvio Pellico,residential,True,False,41.782,"LINESTRING (9.2040114 45.5914902, 9.2045135 45.5916234)",,,,,
106412165,,Via Fiume,residential,True,False,115.794,"LINESTRING (9.2040114 45.5914902, 9.2037752 45.592453, 9.2037471 45.5925144)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,False,40.113,"LINESTRING (9.1997228 45.5930577, 9.2002274 45.5931316)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,True,43.165,"LINESTRING (9.1997228 45.5930577, 9.1995647 45.5930335, 9.1991796 45.5929789)",,,,,
"[106468001, 106468005]",,"['Via Trieste', 'Via Trento']",residential,True,False,246.127,"LINESTRING (9.1997228 45.5930577, 9.2002022 45.5917816, 9.2002336 45.5917081, 9.2002729 45.591687, 9.2003268 45.591685, 9.2013177 45.5919571)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,False,46.166,"LINESTRING (9.2009265 45.5932493, 9.2015078 45.5933325)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,True,12.639,"LINESTRING (9.2009265 45.5932493, 9.2007685 45.5932229)",,,,,
1035164282,2,Via Vittorio Veneto,primary,False,True,43.127,"LINESTRING (9.2026878 45.5911414, 9.2032248 45.5910454)",,,,,
106468008,,Via Giovanni Segantini,residential,True,False,126.00800000000001,"LINESTRING (9.2026878 45.5911414, 9.2026563 45.5912395, 9.2023515 45.5921898, 9.2023331 45.5922471)",,,,,
1035164282,2,Via Vittorio Veneto,primary,False,False,92.341,"LINESTRING (9.2026878 45.5911414, 9.2025153 45.5911731, 9.2019965 45.5912683, 9.2017141 45.5913201, 9.2015399 45.5913521)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,False,39.58,"LINESTRING (9.2024629 45.5934981, 9.2029562 45.593585)",,,,,
106412166,,Via Ugo Orsenigo,residential,False,True,76.562,"LINESTRING (9.2024629 45.5934981, 9.2015078 45.5933325)",,,,,
131703927,,Via Zara,unclassified,True,False,131.58800000000002,"LINESTRING (9.2011143 45.5869746, 9.2011224 45.5869085, 9.2012051 45.5865243, 9.2013534 45.5858352, 9.2013601 45.5858039)",,,,,
"[232973571, 232973572, 156231871]",2,Via Eugenio Villoresi,unclassified,True,False,191.91500000000002,"LINESTRING (9.2011143 45.5869746, 9.2012083 45.5869743, 9.2017905 45.5869839, 9.2019936 45.5869794, 9.202107 45.5869629, 9.2021857 45.5869574, 9.2025705 45.5869474, 9.2028767 45.5869489, 9.2034017 45.5869682, 9.2035761 45.5869759)",,,30,building_passage,
"[232973574, 232973575]",,Via Giovanni Giussani,residential,True,False,19.982,"LINESTRING (9.2011143 45.5869746, 9.2011095 45.5870111, 9.2011057 45.5870452, 9.2010952 45.5871538)",,yes,,,
131703927,,Via Zara,unclassified,True,False,72.872,"LINESTRING (9.2013601 45.5858039, 9.2015717 45.5851655)",,,,,
232973573,,Via Giovanni Giussani,residential,False,False,169.053,"LINESTRING (9.2010952 45.5871538, 9.201093 45.5871965, 9.2010883 45.5873667, 9.2010806 45.587487, 9.2009974 45.5883788, 9.2009696 45.5886714)",,,20,,
131703926,,Via Croce Rossa Italiana,residential,False,True,98.4,"LINESTRING (9.2035761 45.5869759, 9.2036963 45.5869869, 9.2039523 45.5870049, 9.2042789 45.5870287, 9.2047283 45.5870635, 9.204777 45.58707, 9.2048007 45.5870752, 9.2048286 45.5870848)",,,,,
156231889,2,Via per Cinisello,unclassified,False,True,115.83700000000002,"LINESTRING (9.2035761 45.5869759, 9.2035881 45.5868977, 9.2037139 45.5862094, 9.2037507 45.5860232, 9.203761 45.5859423)",,,,,
"[78652818, 1082122590, 78652863]",2,Via Giorgio Biondi,residential,False,False,282.333,"LINESTRING (9.2035761 45.5869759, 9.2035622 45.5870408, 9.203559 45.5870606, 9.2035449 45.5871623, 9.2035354 45.5872037, 9.2034695 45.5875455, 9.2034453 45.5876709, 9.2033892 45.5879877, 9.2033129 45.5884499, 9.2031554 45.5894043, 9.2031594 45.5894532, 9.2031851 45.5894931)",,yes,,,
106468003,,Via Fiume,residential,False,True,65.44200000000001,"LINESTRING (9.2034104 45.5934299, 9.2034544 45.5933065, 9.2035207 45.5931369, 9.2035436 45.5930783, 9.2036246 45.5928608)",,,,,
452826017,,Via Fiume,residential,True,False,22.463,"LINESTRING (9.2034104 45.5934299, 9.2034039 45.5935008, 9.2033867 45.5935321, 9.2033617 45.5935628, 9.2033134 45.5936149)",,,,,
139120252,,Via Fratelli Cervi,residential,False,False,86.25,"LINESTRING (9.1944652 45.5862232, 9.1941586 45.5869686)",,,,,
139120252,,Via Fratelli Cervi,residential,False,True,86.25,"LINESTRING (9.1941586 45.5869686, 9.1944652 45.5862232)",,,,,
"[237541188, 45739109]",2,Via Fabio Filzi,residential,False,"[False, True]",107.35699999999999,"LINESTRING (9.1941586 45.5869686, 9.1944779 45.5870291, 9.1947255 45.5869905, 9.1948431 45.58697, 9.1949194 45.586959, 9.1952112 45.5869043, 9.1954971 45.5868565)",,,,,
191938751,2,Via Giuseppe Garibaldi,secondary,False,True,136.615,"LINESTRING (9.1978029 45.5916498, 9.197583 45.5910031, 9.1973764 45.5904581)",,,,,
197551389,,Via Enrico Poldemengo,residential,False,True,127.94999999999999,"LINESTRING (9.1978029 45.5916498, 9.1978855 45.5916406, 9.197913 45.5916375, 9.1993181 45.5916842, 9.1994309 45.5917238)",,,,,
225847294,2,Piazzale Libertà,secondary,False,False,40.483999999999995,"LINESTRING (9.1978029 45.5916498, 9.1978516 45.5917941, 9.1979227 45.5920041)",SS527,,,,
225847290,2,Via Antonio Locatelli,primary,False,True,19.681,"LINESTRING (9.1943894 45.5926162, 9.1946392 45.5925884)",,,,,
156231889,2,Via per Cinisello,unclassified,False,False,39.38000000000001,"LINESTRING (9.2043527 45.5855248, 9.2041977 45.5855346, 9.2041056 45.5855489, 9.2040235 45.5855788, 9.2039441 45.5856173, 9.2038959 45.5856498)",,,,,
156231889,2,Via per Cinisello,unclassified,False,True,64.643,"LINESTRING (9.2043527 45.5855248, 9.2046855 45.5855108, 9.2047845 45.5855109, 9.2048889 45.5855136, 9.2049677 45.5855249, 9.2051727 45.5855663)",,,,,
156231889,2,Via per Cinisello,unclassified,False,False,64.643,"LINESTRING (9.2051727 45.5855663, 9.2049677 45.5855249, 9.2048889 45.5855136, 9.2047845 45.5855109, 9.2046855 45.5855108, 9.2043527 45.5855248)",,,,,
156231889,2,Via per Cinisello,unclassified,False,True,16.963,"LINESTRING (9.2051727 45.5855663, 9.2053333 45.5855983, 9.205383 45.5856063)",,,,,
48661024,2,Via Dalmazia,unclassified,False,False,84.812,"LINESTRING (9.20641 45.5858615, 9.2057541 45.5856952, 9.205383 45.5856063)",,,,,
131703926,,Via Croce Rossa Italiana,residential,False,False,98.4,"LINESTRING (9.2048286 45.5870848, 9.2048007 45.5870752, 9.204777 45.58707, 9.2047283 45.5870635, 9.2042789 45.5870287, 9.2039523 45.5870049, 9.2036963 45.5869869, 9.2035761 45.5869759)",,,,,
131703926,,Via Croce Rossa Italiana,residential,False,True,56.225,"LINESTRING (9.2048286 45.5870848, 9.2048575 45.5870955, 9.2048897 45.5871054, 9.2049187 45.5871102, 9.2055369 45.5871739)",,,,,
156231904,,Via Vincenzo Bellini,residential,True,False,170.96200000000002,"LINESTRING (9.2048286 45.5870848, 9.2051589 45.5856381, 9.2051727 45.5855663)",,,,,
131703926,,Via Croce Rossa Italiana,residential,False,False,56.225,"LINESTRING (9.2055369 45.5871739, 9.2049187 45.5871102, 9.2048897 45.5871054, 9.2048575 45.5870955, 9.2048286 45.5870848)",,,,,
194139324,,Via Palmiro Togliatti,residential,False,False,56.531,"LINESTRING (9.1968028 45.5852165, 9.1967785 45.5853823, 9.1967268 45.5857221)",,,,,
194139332,,Via Giovanni Vismara,residential,False,False,24.948,"LINESTRING (9.1987312 45.5871222, 9.1987941 45.5869022)",,,,,
45759331,1,Via Piave,residential,False,False,199.333,"LINESTRING (9.1987312 45.5871222, 9.1997928 45.5872754, 9.1994967 45.5882885)",,,,,
45759331,1,Via Piave,residential,False,True,121.31700000000001,"LINESTRING (9.1987312 45.5871222, 9.1981991 45.587037, 9.1979646 45.5869845, 9.1975296 45.586869, 9.1973833 45.5868648, 9.1972283 45.5868712)",,,,,
