osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,ref,lanes,junction,tunnel
24147364,True,Via Giuseppe Verdi,secondary,False,14.205000000000002,"LINESTRING (10.6283658 43.6222775, 10.6284062 43.6222647, 10.6284499 43.6222603, 10.6284936 43.6222645, 10.6285342 43.6222771)",,,SP23,,roundabout,
24147374,True,Via Rospicciano,unclassified,False,21.662,"LINESTRING (10.6283658 43.6222775, 10.6283776 43.6222293, 10.6283838 43.6221796, 10.6283793 43.6220837)",,,,,,
24147364,True,Via Giuseppe Verdi,secondary,False,6.404,"LINESTRING (10.628601 43.6224216, 10.6285818 43.6224468, 10.6285547 43.6224679)",,,SP23,,roundabout,
15793814,False,Via Augusto Vanni,secondary,True,80.095,"LINESTRING (10.6300642 43.6212532, 10.6300106 43.6215132, 10.629982 43.6217605, 10.6299628 43.6219693)",,,SS439,,,
24147371,True,Piazza d'Appiano,secondary,False,15.05,"LINESTRING (10.6300642 43.6212532, 10.6300264 43.6212439, 10.6299941 43.621227, 10.6299702 43.6212039, 10.629956 43.6211743, 10.6299558 43.6211569)",,,SS439,,roundabout,
226056210,True,Via Rospicciano,unclassified,False,28.32,"LINESTRING (10.6270689 43.6199823, 10.6270089 43.6199297, 10.6269713 43.6198887, 10.626939 43.6198573, 10.6268957 43.6198184, 10.6268563 43.6197796)",,,,,,
226056211,False,Via Rospicciano,unclassified,True,108.92000000000002,"LINESTRING (10.6270689 43.6199823, 10.6270778 43.6199976, 10.6271764 43.6201353, 10.6272655 43.6202491, 10.6272834 43.6202731, 10.6274519 43.6205084, 10.6276372 43.6207554, 10.6276963 43.6208498)",,,,,,
226056208,False,Via Giuseppe Verdi,secondary,False,14.917,"LINESTRING (10.6289726 43.621973, 10.6290746 43.621861)",,,SP23,,,
226056208,False,Via Giuseppe Verdi,secondary,True,29.587,"LINESTRING (10.6289726 43.621973, 10.6287764 43.622198)",,,SP23,,,
226056208,False,Via Giuseppe Verdi,secondary,True,14.917,"LINESTRING (10.6290746 43.621861, 10.6289726 43.621973)",,,SP23,,,
198282915,True,Largo della Pace,unclassified,False,41.685,"LINESTRING (10.6290746 43.621861, 10.6291706 43.6218764, 10.6295797 43.6219437)",,,,,,
226056208,False,Via Giuseppe Verdi,secondary,False,106.925,"LINESTRING (10.6290746 43.621861, 10.6291683 43.6217634, 10.6295687 43.6214057, 10.6296249 43.6213567, 10.6297896 43.621221, 10.629859 43.621183, 10.6299132 43.6211651, 10.6299558 43.6211569)",,,SP23,,,
24147380,True,Via Giosuè Carducci,secondary,False,46.342,"LINESTRING (10.6336826 43.6206611, 10.6334211 43.6207326, 10.6331462 43.6208124)",30,,,,,
400108677,True,Via Melegnano,unclassified,False,118.977,"LINESTRING (10.6336826 43.6206611, 10.6337006 43.6207033, 10.6338042 43.6209222, 10.6338351 43.6209984, 10.6338869 43.6211391, 10.6339123 43.6212249, 10.6340183 43.6217004)",30,,,,,
29872590,True,Via di Gello Est,secondary,False,19.782,"LINESTRING (10.627072 43.6235471, 10.6270108 43.6235506, 10.6269509 43.6235406, 10.6268981 43.6235179, 10.6268573 43.6234846)",,,SP23,,roundabout,
226056212,True,Via di Gello Est,secondary,False,40.381,"LINESTRING (10.627072 43.6235471, 10.6269469 43.6236421, 10.6268917 43.6236788, 10.6268397 43.6237113, 10.626689 43.6237781)",,,SP23,,,
24151814,True,Via Caduti di Nassiriya,tertiary,False,22.953,"LINESTRING (10.6266408 43.6232235, 10.6267199 43.6232572, 10.6267835 43.6232805, 10.6268429 43.6232894, 10.6269043 43.6232904)",,,,,,
"[487698830, 226056214]",False,Via Caduti di Nassiriya,tertiary,False,452.843,"LINESTRING (10.6266408 43.6232235, 10.6264843 43.623032, 10.6264185 43.6229379, 10.6263678 43.6228541, 10.6263288 43.6227766, 10.6262902 43.6226894, 10.6262291 43.6225511, 10.6261249 43.6222812, 10.626055 43.6220974, 10.6259365 43.621786, 10.6256719 43.6211236, 10.6255695 43.6208439, 10.6254394 43.6204932, 10.6253874 43.6203624, 10.6253605 43.6202824, 10.6253514 43.6202236, 10.6253543 43.6201631, 10.6253643 43.6201268, 10.6253817 43.6200913, 10.6254002 43.6200639, 10.6254307 43.6200322, 10.6254776 43.6200083, 10.6255154 43.6199943, 10.6256563 43.6199493, 10.625721 43.6199289, 10.6259112 43.6198748, 10.6263061 43.6197622, 10.6263392 43.6197524)","['50', '30']",,,2,,
24439994,False,Via Silvio Pellico,residential,False,2.828,"LINESTRING (10.6327294 43.6240854, 10.6327275 43.62406)",,,,,,
30244523,True,Via Bagnaia,residential,False,88.432,"LINESTRING (10.6327294 43.6240854, 10.6322552 43.6241768, 10.6316669 43.6242877)",,,,,,
174296850,True,Viale Primo Maggio,unclassified,False,92.814,"LINESTRING (10.6325403 43.6224713, 10.6315633 43.6229146)",30,,,,,
828090139,True,Via Silvio Pellico,residential,False,177.945,"LINESTRING (10.6325403 43.6224713, 10.6325818 43.6225239, 10.6327275 43.62406)",,,,,,
30244523,True,Via Bagnaia,residential,False,57.023,"LINESTRING (10.6316669 43.6242877, 10.6309738 43.6243938)",,,,,,
138348957,False,Via Nazario Sauro,secondary,True,154.42000000000002,"LINESTRING (10.6289293 43.6187257, 10.62885 43.6186692, 10.6287524 43.6186135, 10.6286064 43.6185512, 10.6284736 43.6184832, 10.6284198 43.6184492, 10.6283726 43.6184155, 10.6283182 43.6183711, 10.6282737 43.6183318, 10.6281612 43.6182042, 10.6277213 43.6176763)",,,,,,
226056209,False,Via Palmiro Togliatti,tertiary,True,156.04000000000002,"LINESTRING (10.6289293 43.6187257, 10.6288669 43.6187982, 10.6288261 43.6188473, 10.6287861 43.6188892, 10.6287216 43.6189441, 10.6286555 43.6189874, 10.6285964 43.6190227, 10.6285301 43.6190584, 10.6284265 43.6191025, 10.6281974 43.6191913, 10.6281206 43.6192158, 10.6280345 43.6192448, 10.6275199 43.6194033, 10.6273294 43.6194577)",50,,,,,
487698829,False,Via Nazario Sauro,secondary,False,20.659,"LINESTRING (10.6289293 43.6187257, 10.6290339 43.6187512, 10.6291716 43.6187869)",,,,2,,
29872590,True,Via di Gello Est,secondary,False,26.763000000000005,"LINESTRING (10.6269043 43.6232904, 10.6269632 43.623268, 10.6270289 43.6232608, 10.6270943 43.6232695, 10.6271521 43.6232933, 10.6271961 43.6233294)",,,SP23,,roundabout,
24439994,False,Via Silvio Pellico,residential,True,2.828,"LINESTRING (10.6327275 43.62406, 10.6327294 43.6240854)",,,,,,
30244522,True,Via Bagnaia,residential,False,83.30800000000002,"LINESTRING (10.6309738 43.6243938, 10.6310668 43.6243312, 10.6311653 43.6242738, 10.6312711 43.6242195, 10.6313705 43.6241757, 10.6314682 43.6241423, 10.6315887 43.6241042, 10.6317027 43.6240764, 10.6318724 43.6240436)",,,,,,
30244551,False,Via Bagnaia,residential,False,44.256,"LINESTRING (10.6309738 43.6243938, 10.6307118 43.6244494, 10.6304413 43.6244919)",,,,,,
139791770,False,Via Valdera,secondary,False,15.007,"LINESTRING (10.6297119 43.6244879, 10.6297256 43.6243533)",,,SS439,,,
30244551,False,Via Bagnaia,residential,True,58.73,"LINESTRING (10.6297119 43.6244879, 10.6297673 43.6244889, 10.6301737 43.6244966, 10.6304413 43.6244919)",,,,,,
"[165522851, 24147380]",True,"['Via Giosuè Carducci', 'Via Roma']",secondary,False,83.816,"LINESTRING (10.631334 43.62135, 10.6313209 43.6213477, 10.6313007 43.6213437, 10.6312843 43.6213404, 10.6312457 43.6213291, 10.6312133 43.6213106, 10.6311799 43.6212921, 10.6311487 43.6212666, 10.6310957 43.6212054, 10.6308233 43.620864, 10.630752 43.6207496)",30,,,,,
174296850,True,Viale Primo Maggio,unclassified,False,4.365,"LINESTRING (10.6315633 43.6229146, 10.6315174 43.6229355)",30,,,,,
139791765,False,Via Vittorio Veneto,residential,False,128.687,"LINESTRING (10.6315633 43.6229146, 10.6316331 43.6230222, 10.6316652 43.6230813, 10.63169 43.6231352, 10.6317314 43.6232933, 10.6318724 43.6240436)",,,,,,
30244522,True,Via Bagnaia,residential,False,68.943,"LINESTRING (10.6318724 43.6240436, 10.6320573 43.6240364, 10.6322476 43.6240392, 10.6324689 43.6240432, 10.6327275 43.62406)",,,,,,
139791765,False,Via Vittorio Veneto,residential,True,128.68699999999998,"LINESTRING (10.6318724 43.6240436, 10.6317314 43.6232933, 10.63169 43.6231352, 10.6316652 43.6230813, 10.6316331 43.6230222, 10.6315633 43.6229146)",,,,,,
165522852,True,Via Cesare Battisti,secondary,False,73.279,"LINESTRING (10.63327 43.6192525, 10.6332658 43.6192783, 10.6332675 43.619318, 10.6332758 43.6193716, 10.6334106 43.6198514, 10.6334253 43.6199)",50,,SP13,1,,
487762814,True,Via Trieste,residential,False,126.684,"LINESTRING (10.6302209 43.6199492, 10.6288139 43.6204596)",,,,,,
464075068,True,Via Nazario Sauro,secondary,False,119.165,"LINESTRING (10.6302209 43.6199492, 10.62983 43.619435, 10.6296191 43.6191526, 10.6295044 43.6190115)",,,,,,
139791760,False,Via Cavour,residential,False,90.361,"LINESTRING (10.6321395 43.6202398, 10.6325743 43.620989)",,,,,,
30244926,False,Via Riotta,residential,False,127.57600000000002,"LINESTRING (10.6348244 43.6201073, 10.6347538 43.6201226, 10.6346988 43.620145, 10.6346953 43.6202023, 10.6347597 43.6203849, 10.6348031 43.6205163, 10.6348394 43.6206022, 10.6349399 43.6205823, 10.6349851 43.620543, 10.6348244 43.6201073)",,,,,,
30244926,False,Via Riotta,residential,True,127.57600000000001,"LINESTRING (10.6348244 43.6201073, 10.6349851 43.620543, 10.6349399 43.6205823, 10.6348394 43.6206022, 10.6348031 43.6205163, 10.6347597 43.6203849, 10.6346953 43.6202023, 10.6346988 43.620145, 10.6347538 43.6201226, 10.6348244 43.6201073)",,,,,,
30244926,False,Via Riotta,residential,False,75.661,"LINESTRING (10.6348244 43.6201073, 10.6347114 43.6198354, 10.6346095 43.6196346, 10.634429 43.6195071)",,,,,,
30244926,False,Via Riotta,residential,True,75.661,"LINESTRING (10.634429 43.6195071, 10.6346095 43.6196346, 10.6347114 43.6198354, 10.6348244 43.6201073)",,,,,,
"[174296829, 174296828, 392150413]",False,Via Guglielmo Marconi,secondary,False,93.66399999999999,"LINESTRING (10.634429 43.6195071, 10.634362 43.6195561, 10.6342568 43.6196405, 10.6342335 43.6196583, 10.6342039 43.6196781, 10.6341706 43.6196915, 10.6337865 43.6197988, 10.6334253 43.6199)",,yes,SS439,,,
392150413,False,Via Guglielmo Marconi,secondary,True,46.792,"LINESTRING (10.634429 43.6195071, 10.6347026 43.6192744, 10.6348147 43.6191926)",,,SS439,,,
201272496,False,Via Achille Chiavaccini,tertiary,True,42.015,"LINESTRING (10.6348147 43.6191926, 10.6353366 43.619197)",,,,,,
165522855,False,Via Valdera Capannoli,secondary,True,140.024,"LINESTRING (10.6348147 43.6191926, 10.635013 43.6190762, 10.6353458 43.6188784, 10.6354914 43.6187857, 10.6361555 43.6183905)",,,SS439,,,
392150413,False,Via Guglielmo Marconi,secondary,False,46.792,"LINESTRING (10.6348147 43.6191926, 10.6347026 43.6192744, 10.634429 43.6195071)",,,SS439,,,
201272496,False,Via Achille Chiavaccini,tertiary,False,42.015,"LINESTRING (10.6353366 43.619197, 10.6348147 43.6191926)",,,,,,
30245092,False,Via Puntale,residential,False,329.9959999999999,"LINESTRING (10.6353366 43.619197, 10.6358238 43.6200637, 10.6359915 43.6207627, 10.6360009 43.6209257, 10.635914 43.6215272, 10.6358998 43.6217233, 10.6359019 43.6218861, 10.635914 43.6220265, 10.6359302 43.62208)",,,,,,
30245092,False,Via Puntale,residential,True,329.996,"LINESTRING (10.6359302 43.62208, 10.635914 43.6220265, 10.6359019 43.6218861, 10.6358998 43.6217233, 10.635914 43.6215272, 10.6360009 43.6209257, 10.6359915 43.6207627, 10.6358238 43.6200637, 10.6353366 43.619197)",,,,,,
201274214,False,Via Puntale,residential,False,104.24799999999999,"LINESTRING (10.6359302 43.62208, 10.6360903 43.6223201, 10.6361849 43.6224563, 10.6362309 43.6225057, 10.6362807 43.6225431, 10.6363504 43.6225943, 10.6364891 43.6227996, 10.6365674 43.6228898)",,,,,,
138348953,False,Via Arrigo Boito,residential,False,62.095,"LINESTRING (10.635307 43.6176242, 10.6357869 43.6180614)",,,,,,
138348953,False,Via Arrigo Boito,residential,True,57.956,"LINESTRING (10.635307 43.6176242, 10.634859 43.6172162)",,,,,,
30245215,False,Via Raffaello Sanzio,residential,True,129.86,"LINESTRING (10.635307 43.6176242, 10.6357641 43.6173639, 10.6359344 43.6171995, 10.6360714 43.6170804, 10.6364444 43.6168041)",,,,,,
138348953,False,Via Arrigo Boito,residential,True,47.112,"LINESTRING (10.6361555 43.6183905, 10.6357869 43.6180614)",,,,,,
165522855,False,Via Valdera Capannoli,secondary,False,140.024,"LINESTRING (10.6361555 43.6183905, 10.6354914 43.6187857, 10.6353458 43.6188784, 10.635013 43.6190762, 10.6348147 43.6191926)",,,SS439,,,
30245219,False,Via Michelangelo Buonarroti,residential,False,53.456,"LINESTRING (10.6364444 43.6168041, 10.6359737 43.616465)",,,,,,
30245215,False,Via Raffaello Sanzio,residential,False,129.86,"LINESTRING (10.6364444 43.6168041, 10.6360714 43.6170804, 10.6359344 43.6171995, 10.6357641 43.6173639, 10.635307 43.6176242)",,,,,,
138348953,False,Via Arrigo Boito,residential,False,47.112,"LINESTRING (10.6357869 43.6180614, 10.6361555 43.6183905)",,,,,,
138348953,False,Via Arrigo Boito,residential,True,62.095,"LINESTRING (10.6357869 43.6180614, 10.635307 43.6176242)",,,,,,
138348957,False,Via Nazario Sauro,secondary,False,113.397,"LINESTRING (10.6270052 43.6167981, 10.6271338 43.6169558, 10.6277213 43.6176763)",,,,,,
138348957,False,Via Nazario Sauro,secondary,True,29.463,"LINESTRING (10.6270052 43.6167981, 10.6269253 43.6167013, 10.6268153 43.6165716)",,,,,,
30408644,True,Via Giuseppe Giusti,residential,False,96.048,"LINESTRING (10.6333579 43.6170148, 10.6322276 43.6172914)",,,,,,
314482391,False,Via Antonio Gramsci,secondary,False,61.117,"LINESTRING (10.6333579 43.6170148, 10.6333693 43.6171006, 10.633361 43.617564)",50,,SP13,2,,
24147366,False,Via San Piero e Casato,residential,True,35.101,"LINESTRING (10.6279491 43.6234076, 10.6279321 43.6233466, 10.6279219 43.623313, 10.627901 43.6232846, 10.6278663 43.6232418, 10.6278072 43.6231989, 10.6277119 43.6231655)",,,,,,
198766123,False,Via San Piero e Casato,residential,True,97.451,"LINESTRING (10.6279491 43.6234076, 10.6279508 43.6234429, 10.6279965 43.6241756, 10.6279983 43.6242156, 10.6280151 43.6242821)",,,,,,
443246804,False,Via San Piero e Casato,residential,False,49.267,"LINESTRING (10.6279491 43.6234076, 10.6279792 43.6231962, 10.6279899 43.6231038, 10.6279994 43.6230435, 10.6280254 43.6229687)",,,,,,
58561973,False,Via di Gello Est,secondary,False,44.721999999999994,"LINESTRING (10.6252565 43.624233, 10.6254902 43.6241698, 10.625777 43.6240923)",50,,SP23,,,
1022706520,False,Via di Gello,residential,True,67.223,"LINESTRING (10.6252565 43.624233, 10.6252576 43.6242676, 10.6252652 43.6245142, 10.6252752 43.6248374)",,,,,,
209342526,False,Via Edmondo De Amicis,residential,True,51.297,"LINESTRING (10.625696 43.6164529, 10.6260381 43.6168421)",,,,,,
209342526,False,Via Edmondo De Amicis,residential,False,51.297,"LINESTRING (10.6260381 43.6168421, 10.625696 43.6164529)",,,,,,
56681634,False,Via Giovanni Verga,residential,True,104.75,"LINESTRING (10.6260381 43.6168421, 10.6259815 43.6168989, 10.6257607 43.6170027, 10.6257469 43.6170289, 10.6257535 43.6170556, 10.6257702 43.6170893, 10.6259369 43.6173087, 10.6259378 43.6173368, 10.6259224 43.6173628, 10.6258687 43.6173968, 10.6255764 43.6174919)",,,,,,
209342917,True,Via Giovanni Verga,residential,False,38.959,"LINESTRING (10.6260381 43.6168421, 10.6260902 43.6168034, 10.6261476 43.6167751, 10.6262087 43.6167561, 10.626266 43.616746, 10.6263793 43.6167349, 10.6264737 43.6167109)",,,,,,
56681616,False,Via Rospicciano,residential,True,110.676,"LINESTRING (10.6261285 43.6184019, 10.6259066 43.6179701, 10.6255764 43.6174919)",,,,,,
209343537,True,Via Rospicciano,residential,False,72.46799999999999,"LINESTRING (10.6261285 43.6184019, 10.6262492 43.6187605, 10.6262992 43.6188792, 10.6263659 43.6190302)",,,,,,
56681616,False,Via Rospicciano,residential,False,110.676,"LINESTRING (10.6255764 43.6174919, 10.6259066 43.6179701, 10.6261285 43.6184019)",,,,,,
56681634,False,Via Giovanni Verga,residential,False,104.74999999999999,"LINESTRING (10.6255764 43.6174919, 10.6258687 43.6173968, 10.6259224 43.6173628, 10.6259378 43.6173368, 10.6259369 43.6173087, 10.6257702 43.6170893, 10.6257535 43.6170556, 10.6257469 43.6170289, 10.6257607 43.6170027, 10.6259815 43.6168989, 10.6260381 43.6168421)",,,,,,
56681631,True,Via Boccaccio,residential,False,151.658,"LINESTRING (10.6277213 43.6176763, 10.6273534 43.6178516, 10.6271347 43.6179559, 10.6270137 43.6180154, 10.6269639 43.6180414, 10.6267614 43.6181409, 10.6265408 43.6182433, 10.6264246 43.6182939, 10.6262835 43.6183441, 10.6261285 43.6184019)",,,,,,
138348957,False,Via Nazario Sauro,secondary,False,154.42,"LINESTRING (10.6277213 43.6176763, 10.6281612 43.6182042, 10.6282737 43.6183318, 10.6283182 43.6183711, 10.6283726 43.6184155, 10.6284198 43.6184492, 10.6284736 43.6184832, 10.6286064 43.6185512, 10.6287524 43.6186135, 10.62885 43.6186692, 10.6289293 43.6187257)",,,,,,
138348957,False,Via Nazario Sauro,secondary,True,113.397,"LINESTRING (10.6277213 43.6176763, 10.6271338 43.6169558, 10.6270052 43.6167981)",,,,,,
"[209343536, 908659785]",False,Via Rospicciano,residential,False,70.468,"LINESTRING (10.6263659 43.6190302, 10.6264579 43.6191818, 10.6264977 43.6192367, 10.6265427 43.6192911, 10.6266959 43.6195017, 10.62674 43.6195611, 10.6267737 43.6195893)",30,,,,,
198282921,True,Via Palmiro Togliatti,tertiary,False,33.466,"LINESTRING (10.6273294 43.6194577, 10.6272688 43.6194891, 10.6272305 43.619511, 10.6271956 43.6195313, 10.6271506 43.6195632, 10.6271148 43.6195917, 10.6270872 43.6196192, 10.6270685 43.6196385, 10.6270406 43.6196702)",,,,,,
226056209,False,Via Palmiro Togliatti,tertiary,False,156.04000000000002,"LINESTRING (10.6273294 43.6194577, 10.6275199 43.6194033, 10.6280345 43.6192448, 10.6281206 43.6192158, 10.6281974 43.6191913, 10.6284265 43.6191025, 10.6285301 43.6190584, 10.6285964 43.6190227, 10.6286555 43.6189874, 10.6287216 43.6189441, 10.6287861 43.6188892, 10.6288261 43.6188473, 10.6288669 43.6187982, 10.6289293 43.6187257)",50,,,,,
139791772,True,Via Trieste,residential,False,99.89500000000001,"LINESTRING (10.6276963 43.6208498, 10.6279904 43.620742, 10.6281356 43.6206887, 10.6282738 43.6206401, 10.6287837 43.6204697, 10.6288139 43.6204596)",,,,,,
226056211,False,Via Rospicciano,unclassified,False,108.92,"LINESTRING (10.6276963 43.6208498, 10.6276372 43.6207554, 10.6274519 43.6205084, 10.6272834 43.6202731, 10.6272655 43.6202491, 10.6271764 43.6201353, 10.6270778 43.6199976, 10.6270689 43.6199823)",,,,,,
226056211,False,Via Rospicciano,unclassified,True,149.55399999999997,"LINESTRING (10.6276963 43.6208498, 10.6277242 43.6208974, 10.6277432 43.6209346, 10.6277642 43.6209855, 10.6277837 43.6210461, 10.6277979 43.6211033, 10.627823 43.6212013, 10.6278546 43.6213536, 10.6278615 43.6213729, 10.6278851 43.6214334, 10.627909 43.6214828, 10.6279332 43.6215262, 10.6279917 43.6216094, 10.6280759 43.6217156, 10.6281423 43.6217962, 10.6282757 43.6219638, 10.6283793 43.6220837)",,,,,,
165522856,True,Viale Rimembranza,secondary,False,107.375,"LINESTRING (10.6319296 43.6180923, 10.6331637 43.6177259)",50,,,1,,
56681636,True,Via Giuseppe Giusti,residential,False,77.24600000000001,"LINESTRING (10.6319296 43.6180923, 10.63191 43.6180562, 10.6318957 43.6180299, 10.6315781 43.6174459)",,,,,,
226010488,False,Via Giuseppe Giusti,residential,False,14.299,"LINESTRING (10.6315781 43.6174459, 10.6314092 43.6174857)",,,,,,
202274382,True,Via Giuseppe Giusti,residential,False,55.035000000000004,"LINESTRING (10.6315781 43.6174459, 10.6316291 43.6174338, 10.6322276 43.6172914)",,,,,,
226010488,False,Via Giuseppe Giusti,residential,True,14.299,"LINESTRING (10.6314092 43.6174857, 10.6315781 43.6174459)",,,,,,
165522856,True,Viale Rimembranza,secondary,False,99.403,"LINESTRING (10.6307896 43.6184355, 10.6308227 43.6184268, 10.6309882 43.6183784, 10.6314289 43.6182485, 10.6318528 43.6181139, 10.6319296 43.6180923)",50,,,1,,
30244689,True,Via dei Mille,tertiary,False,57.646,"LINESTRING (10.6314316 43.6196431, 10.6316402 43.6195829, 10.6319023 43.6195107, 10.6320996 43.6194563)",,,,,,
56681628,True,Via Don Giovanni Minzoni,residential,False,143.90099999999998,"LINESTRING (10.6314316 43.6196431, 10.6313119 43.6194399, 10.6309601 43.6187585, 10.6308185 43.6184903, 10.6307896 43.6184355)",,,,,,
139791768,True,Via Giuseppe Garibaldi,residential,False,82.623,"LINESTRING (10.6318176 43.6203316, 10.6314316 43.6196431)",,,,,,
"[712418432, 712418433]",False,Via Palestro,residential,True,8.917,"LINESTRING (10.6318176 43.6203316, 10.6318372 43.6203652, 10.6318606 43.6204055)",,,,,,building_passage
24147380,True,Via Giosuè Carducci,secondary,False,31.693,"LINESTRING (10.6319705 43.6211926, 10.6316062 43.6213007)",30,,,,,
30244689,True,Via dei Mille,tertiary,False,28.899,"LINESTRING (10.6320996 43.6194563, 10.6324398 43.6193733)",,,,,,
30244689,True,Via dei Mille,tertiary,False,30.105,"LINESTRING (10.6324398 43.6193733, 10.632793 43.6192843)",,,,,,
"[56681641, 139791771]",True,"['Via Giuseppe Mazzini', 'Via Magenta']",residential,False,169.824,"LINESTRING (10.6324398 43.6193733, 10.6327785 43.6200646, 10.6331462 43.6208124)",,,,,,
24147380,True,Via Giosuè Carducci,secondary,False,28.321,"LINESTRING (10.6325743 43.620989, 10.6322549 43.6210958)",30,,,,,
139791760,False,Via Cavour,residential,True,90.361,"LINESTRING (10.6325743 43.620989, 10.6321395 43.6202398)",,,,,,
