osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,access
81841214,False,1,,Via Francesco Iannello,residential,True,96.36800000000001,"LINESTRING (14.6994982 40.7818588, 14.6993178 40.7811388, 14.6992604 40.7810954, 14.6992126 40.7810952, 14.6991672 40.7811065)",,
81841261,True,,,Via Avvocato Aniello Capuano,residential,False,22.664,"LINESTRING (14.700508 40.7864416, 14.7004204 40.7864574, 14.7003495 40.7864385, 14.7002694 40.7863883)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,37.635999999999996,"LINESTRING (14.700508 40.7864416, 14.7003954 40.7866468, 14.7003292 40.7867517)",,
81841265,False,,,,residential,False,60.196,"LINESTRING (14.6994153 40.7835073, 14.6987035 40.7835581)",,
81841256,True,,SP22,Via Cerreto,residential,False,258.189,"LINESTRING (14.6994153 40.7835073, 14.6993929 40.783201, 14.6992544 40.7826522, 14.6991098 40.7822349, 14.6989702 40.7819617, 14.6987997 40.7817043, 14.6985975 40.7812874)",,
81841273,True,,,Traversa Antonio Della Monica,residential,False,95.01,"LINESTRING (14.7013837 40.7817019, 14.7002607 40.7817856)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,25.133000000000003,"LINESTRING (14.7013837 40.7817019, 14.7014045 40.78187, 14.7014087 40.7819271)",,
84331743,False,,SP22,Corso Claudio,residential,False,66.054,"LINESTRING (14.700454 40.7876738, 14.7004035 40.7872928, 14.7003659 40.7870836)",,
81841272,True,,,Via Nocelleto,residential,False,117.57700000000001,"LINESTRING (14.6994808 40.7848972, 14.6996826 40.784888, 14.7000318 40.7848683, 14.7003341 40.7848565, 14.7007042 40.7848091, 14.7008612 40.784768)",,
81841285,True,,SP22,Corso Claudio,residential,False,154.701,"LINESTRING (14.6994808 40.7848972, 14.6994355 40.7844019, 14.6994294 40.783895, 14.6994153 40.7835073)",,
81841270,True,,,Via Nicola Capuano,residential,False,95.584,"LINESTRING (14.7002203 40.7815126, 14.7013491 40.7814212)",,
81841276,True,,,Via Mercato,residential,False,84.24,"LINESTRING (14.7002203 40.7815126, 14.7001753 40.7810981, 14.7003009 40.7810472, 14.700304 40.7808134)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,188.564,"LINESTRING (14.7008612 40.784768, 14.7007915 40.785162, 14.7006947 40.7856183, 14.7006619 40.7857772, 14.7005497 40.7863311, 14.700508 40.7864416)",,
81841262,False,,,Corso Claudio,residential,True,123.65,"LINESTRING (14.7013898 40.7821936, 14.7002038 40.7821886, 14.7000631 40.7821728, 14.7000148 40.7821552, 14.6999361 40.7821276)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,181.35700000000003,"LINESTRING (14.7013898 40.7821936, 14.7013795 40.7824226, 14.7011572 40.78339, 14.7010636 40.7838039)",,
81841285,True,,SP22,Corso Claudio,residential,False,179.482,"LINESTRING (14.7002694 40.7863883, 14.7001874 40.786149, 14.7000702 40.7859396, 14.6999464 40.7857297, 14.6997682 40.7854573, 14.6995716 40.7851572, 14.6995019 40.7850161, 14.6994808 40.7848972)",,
147177643,False,,SR266/a,Via Tenente Bruno Lombardi,secondary,True,80.638,"LINESTRING (14.7000589 40.7802122, 14.7010143 40.7801619)",,
147177643,False,,SR266/a,Via Tenente Bruno Lombardi,secondary,False,92.992,"LINESTRING (14.7000589 40.7802122, 14.6998312 40.7802252, 14.6989561 40.7802566)",,
81841265,False,,,,residential,True,60.196,"LINESTRING (14.6987035 40.7835581, 14.6994153 40.7835073)",,
81841255,False,,,,residential,False,14.192,"LINESTRING (14.6999361 40.7821276, 14.6999321 40.7822552)",,
81841262,False,,,Corso Claudio,residential,False,123.64999999999999,"LINESTRING (14.6999361 40.7821276, 14.7000148 40.7821552, 14.7000631 40.7821728, 14.7002038 40.7821886, 14.7013898 40.7821936)",,
81841262,False,,,Corso Claudio,residential,True,39.669,"LINESTRING (14.6999361 40.7821276, 14.6999119 40.7821176, 14.6998077 40.7820623, 14.6997712 40.7820031, 14.6997402 40.7818305)",,
81841237,True,,,Via Francesco Conforti,residential,False,79.421,"LINESTRING (14.7012444 40.7807578, 14.700304 40.7808134)",,
538787705,True,1,,Via Giuseppe Della Monica,residential,False,123.073,"LINESTRING (14.7012444 40.7807578, 14.7026983 40.7806436)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,74.292,"LINESTRING (14.7012444 40.7807578, 14.7012997 40.781116, 14.7013491 40.7814212)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,31.348,"LINESTRING (14.7013491 40.7814212, 14.7013837 40.7817019)",,
163135131,True,,SR266/a,Via Tenente Bruno Lombardi,secondary,False,40.907,"LINESTRING (14.6979946 40.780091, 14.697861 40.7800329, 14.6975975 40.77994, 14.697559 40.7799291)",,
539593764,True,1,,1° Vicolo Casa Izzo,residential,False,69.31700000000001,"LINESTRING (14.6979946 40.780091, 14.6980466 40.7799999, 14.6980869 40.7798898, 14.6980444 40.7798201, 14.6980161 40.7797049, 14.6980338 40.7796352, 14.6980975 40.7794985)",,
147177643,False,,SR266/a,Via Tenente Bruno Lombardi,secondary,True,92.992,"LINESTRING (14.6989561 40.7802566, 14.6998312 40.7802252, 14.7000589 40.7802122)",,
163135131,True,,SR266/a,Via Tenente Bruno Lombardi,secondary,False,83.52199999999999,"LINESTRING (14.6989561 40.7802566, 14.6988538 40.7802404, 14.6984709 40.7801914, 14.6982543 40.7801558, 14.6980943 40.7801344, 14.6979946 40.780091)",,
82443528,False,,,Prolungamento Conforti Prima Traversa,residential,False,133.426,"LINESTRING (14.7026983 40.7806436, 14.7027808 40.7818419)",,
82443528,False,,,Prolungamento Conforti Prima Traversa,residential,True,64.495,"LINESTRING (14.7026983 40.7806436, 14.702643 40.7800651)",,
82443530,False,,,,residential,True,385.14,"LINESTRING (14.7030515 40.7881713, 14.7028389 40.7847114)",,
81841241,False,,,,tertiary,False,39.007,"LINESTRING (14.7030515 40.7881713, 14.7030975 40.7881395, 14.7033718 40.787918)",,
82443528,False,,,Prolungamento Conforti Prima Traversa,residential,True,89.4,"LINESTRING (14.7028361 40.7826448, 14.7027808 40.7818419)",,
82443528,False,,,Prolungamento Conforti Prima Traversa,residential,False,64.495,"LINESTRING (14.702643 40.7800651, 14.7026983 40.7806436)",,
147177643,False,,SR266/a,Via Tenente Bruno Lombardi,secondary,False,128.905,"LINESTRING (14.702643 40.7800651, 14.7019378 40.7801045, 14.7011162 40.7801504)",,
84331743,False,,SP22,Corso Claudio,residential,False,37.035,"LINESTRING (14.7003659 40.7870836, 14.7003292 40.7867517)",,
84331743,False,,SP22,Corso Claudio,residential,True,66.054,"LINESTRING (14.7003659 40.7870836, 14.7004035 40.7872928, 14.700454 40.7876738)",,
82443530,False,,,,residential,False,385.14,"LINESTRING (14.7028389 40.7847114, 14.7030515 40.7881713)",,
82443529,True,,,Via Nocelleto,residential,False,140.889,"LINESTRING (14.7028389 40.7847114, 14.7033586 40.784771, 14.7037914 40.7848137, 14.7041645 40.7847993, 14.7044888 40.7847279)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,37.203,"LINESTRING (14.700934 40.784438, 14.7008612 40.784768)",,
82443529,True,,,Via Nocelleto,residential,False,163.29399999999998,"LINESTRING (14.700934 40.784438, 14.7013995 40.7844883, 14.7020702 40.7845932, 14.7026727 40.7846882, 14.7028389 40.7847114)",,
82443528,False,,,Prolungamento Conforti Prima Traversa,residential,False,89.4,"LINESTRING (14.7027808 40.7818419, 14.7028361 40.7826448)",,
82443528,False,,,Prolungamento Conforti Prima Traversa,residential,True,133.426,"LINESTRING (14.7027808 40.7818419, 14.7026983 40.7806436)",,
84531852,False,,,,residential,True,115.915,"LINESTRING (14.7027808 40.7818419, 14.7014087 40.7819271)",,
"[81841241, 147325396]",False,2,,Via Croce,tertiary,False,381.773,"LINESTRING (14.7033718 40.787918, 14.703492 40.7878209, 14.7039029 40.7874949, 14.7041198 40.7872584, 14.7042776 40.786905, 14.7043664 40.786462, 14.7044354 40.7862081, 14.704488 40.7855386, 14.704488 40.7850109, 14.7044888 40.7847279)",,
81841241,False,,,,tertiary,True,39.007,"LINESTRING (14.7033718 40.787918, 14.7030975 40.7881395, 14.7030515 40.7881713)",,
84531852,False,,,,residential,False,115.915,"LINESTRING (14.7014087 40.7819271, 14.7027808 40.7818419)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,29.676,"LINESTRING (14.7014087 40.7819271, 14.7013898 40.7821936)",,
81841214,False,1,,Via Francesco Iannello,residential,False,96.36800000000001,"LINESTRING (14.6991672 40.7811065, 14.6992126 40.7810952, 14.6992604 40.7810954, 14.6993178 40.7811388, 14.6994982 40.7818588)",,
536826932,True,,,Via Francesco Iannello,residential,False,52.028999999999996,"LINESTRING (14.6991672 40.7811065, 14.6989477 40.7811704, 14.6985975 40.7812874)",,
81841248,False,1,,Via Francesco Conforti,residential,False,65.865,"LINESTRING (14.6991103 40.7808986, 14.6992135 40.7808902, 14.6998893 40.7808447)",,
114146152,True,,,,residential,False,23.609,"LINESTRING (14.6991103 40.7808986, 14.6991383 40.7810009, 14.6991672 40.7811065)",30,yes
539377643,False,2,SR266/a,Via Piave,secondary,True,94.18100000000001,"LINESTRING (14.6945508 40.7796401, 14.6950713 40.7796612, 14.695667 40.7796942)",,
81841248,False,1,,Via Francesco Conforti,residential,True,65.865,"LINESTRING (14.6998893 40.7808447, 14.6992135 40.7808902, 14.6991103 40.7808986)",,
147325396,False,2,,Via Croce,tertiary,True,28.911,"LINESTRING (14.7044895 40.7844679, 14.7044888 40.7847279)",,
147325396,False,2,,Via Croce,tertiary,False,28.911,"LINESTRING (14.7044888 40.7847279, 14.7044895 40.7844679)",,
"[81841241, 147325396]",False,2,,Via Croce,tertiary,True,381.773,"LINESTRING (14.7044888 40.7847279, 14.704488 40.7850109, 14.704488 40.7855386, 14.7044354 40.7862081, 14.7043664 40.786462, 14.7042776 40.786905, 14.7041198 40.7872584, 14.7039029 40.7874949, 14.703492 40.7878209, 14.7033718 40.787918)",,
300296004,False,,,via Aniello Capuano 11/1,residential,False,105.569,"LINESTRING (14.7010636 40.7838039, 14.6998102 40.7837781)",,
369560739,True,,SP435,Via Aniello Capuano,residential,False,71.348,"LINESTRING (14.7010636 40.7838039, 14.700934 40.784438)",,
300296004,False,,,via Aniello Capuano 11/1,residential,True,105.569,"LINESTRING (14.6998102 40.7837781, 14.7010636 40.7838039)",,
"[75890850, 163135131]",True,,SR266/a,"['Via Tenente Bruno Lombardi', 'Via Piave']",secondary,False,164.21300000000002,"LINESTRING (14.697559 40.7799291, 14.6970574 40.7797871, 14.6967864 40.7797115, 14.6964975 40.7796674, 14.695667 40.7796942)",,
539593765,True,1,,2° Vicolo Casa Izzo,residential,False,74.509,"LINESTRING (14.697559 40.7799291, 14.6976364 40.779797, 14.6977596 40.779594, 14.6978274 40.7795147, 14.6979476 40.7794914, 14.6980975 40.7794985)",,
81841210,False,1,,Traversa Antonio Della Monica,residential,True,32.69,"LINESTRING (14.6991222 40.7819321, 14.6994982 40.7818588)",,
