osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,tunnel,access
54305710,Via Alessandro Manzoni,living_street,False,True,524.121,"LINESTRING (9.4342291 45.8049493, 9.4340994 45.8049418, 9.433976 45.804964, 9.4338779 45.8049845, 9.4337638 45.8050208, 9.4337968 45.8051364, 9.4336878 45.8051365, 9.4335524 45.8051112, 9.433251 45.8052286, 9.432977 45.8053569, 9.4328765 45.8054028, 9.4325172 45.8054922, 9.4324188 45.8055622, 9.432231 45.8056412, 9.4321976 45.8056552, 9.4319988 45.8057319, 9.431887 45.8057422, 9.4317923 45.8057529, 9.4315909 45.8057536, 9.4314134 45.8057486, 9.4313276 45.8057303, 9.4312184 45.8056852, 9.431215 45.8056697, 9.4311975 45.8054638, 9.4312555 45.805229, 9.4312514 45.8049929, 9.431251 45.8049677, 9.4314955 45.8046403, 9.4315014 45.8046029, 9.4314878 45.8045753, 9.4314525 45.804554, 9.4314221 45.8045567, 9.431169 45.8046746, 9.4310955 45.8046966, 9.4310617 45.8046884, 9.4310241 45.8046663, 9.4310055 45.8046311, 9.4310067 45.8046083, 9.4310261 45.8045869, 9.4317027 45.8042556, 9.4317887 45.8042297)",,,30,,,
1212697764,Via don Achille Bolis,tertiary,False,True,238.45399999999998,"LINESTRING (9.4342291 45.8049493, 9.4342922 45.8049211, 9.4343505 45.8049053, 9.4346162 45.8048369, 9.4347534 45.8047966, 9.434875 45.8047392, 9.4354129 45.8044346, 9.4354675 45.804382, 9.435528 45.8043438, 9.4356519 45.8041945, 9.4357239 45.804111, 9.4357929 45.8040271, 9.4358575 45.8039471, 9.4359496 45.8038806, 9.4364682 45.803551)",2,SP180,,,,
225071282,Via Tovo,residential,False,True,17.02,"LINESTRING (9.4344931 45.8054693, 9.4346705 45.8055595)",,,,,,
53793611,Via Don Giovanni Minzoni,tertiary,False,True,68.136,"LINESTRING (9.4344931 45.8054693, 9.434416 45.80545, 9.4343607 45.8054143, 9.4343167 45.8053768, 9.4342929 45.8053351, 9.4342511 45.8052062, 9.4341742 45.8050447, 9.4341883 45.8049793, 9.4342291 45.8049493)",2,SP180,,,,
185326094,Via dei Sassi,tertiary,False,True,49.787,"LINESTRING (9.4276539 45.8002491, 9.4282032 45.8004811)",,,,,,
"[168952680, 324339462, 324339463]",Via Resegone,residential,False,True,283.80199999999996,"LINESTRING (9.4276539 45.8002491, 9.4283298 45.799748, 9.4284586 45.7992214, 9.4288403 45.7987127, 9.4289452 45.7985862, 9.429413 45.7980707)",,,,yes,,
770818545,Corso Europa,primary,False,True,17.111,"LINESTRING (9.4339002 45.7979533, 9.4337927 45.7980877)",2,SP639,50,,,
"[168952680, 130553001, 168952681]","['Via Resegone', 'Via Lavello']",residential,False,False,203.90200000000002,"LINESTRING (9.4339002 45.7979533, 9.433799 45.7979103, 9.4329957 45.7975993, 9.4323476 45.7973456, 9.4319019 45.7972204, 9.4316155 45.7971587, 9.4315487 45.797146)",,,,,yes,
770818544,Corso Europa,primary,False,False,85.291,"LINESTRING (9.4339002 45.7979533, 9.4339748 45.7978484, 9.4341437 45.7976328, 9.4344233 45.7972786)",2,SP639,50,,,
168952680,Via Resegone,residential,False,False,225.713,"LINESTRING (9.4315487 45.797146, 9.4314886 45.7971416, 9.430937 45.7971032, 9.4308726 45.7970971, 9.4306372 45.7970954, 9.4304726 45.7971034, 9.4303513 45.7971127, 9.4302734 45.797121, 9.4302119 45.7971353, 9.4301702 45.7971583, 9.4296537 45.797806, 9.429413 45.7980707)",,,,,,
"[168952680, 168952681, 130553001]","['Via Resegone', 'Via Lavello']",residential,False,True,203.902,"LINESTRING (9.4315487 45.797146, 9.4316155 45.7971587, 9.4319019 45.7972204, 9.4323476 45.7973456, 9.4329957 45.7975993, 9.433799 45.7979103, 9.4339002 45.7979533)",,,,,yes,
160489534,Via Attilio Galli,tertiary,False,False,135.744,"LINESTRING (9.4290463 45.8010814, 9.4292063 45.8011493, 9.4294597 45.8012568, 9.4297811 45.801407, 9.4300676 45.801541, 9.4303157 45.8016569, 9.4303503 45.8016731, 9.4304236 45.8017119, 9.4305078 45.8017531)",,,,,,
187421223,Via Attilio Galli,residential,False,True,162.401,"LINESTRING (9.4290463 45.8010814, 9.4288371 45.8011177, 9.4286173 45.8011869, 9.4276777 45.8017248, 9.4275403 45.8017807, 9.4273107 45.8018706)",2,,,,,
"[187421244, 185326094, 160489527]",Via dei Sassi,tertiary,False,False,100.61600000000001,"LINESTRING (9.4290463 45.8010814, 9.4290421 45.8009563, 9.4290068 45.8008731, 9.4289656 45.8008139, 9.4288127 45.800748, 9.4283936 45.8005606, 9.4283521 45.800543, 9.4282032 45.8004811)",,,,,yes,
160489534,Via Attilio Galli,tertiary,False,True,135.744,"LINESTRING (9.4305078 45.8017531, 9.4304236 45.8017119, 9.4303503 45.8016731, 9.4303157 45.8016569, 9.4300676 45.801541, 9.4297811 45.801407, 9.4294597 45.8012568, 9.4292063 45.8011493, 9.4290463 45.8010814)",,,,,,
"[305031091, 770818773, 305031093]",Corso Dante,primary,False,False,131.363,"LINESTRING (9.4305078 45.8017531, 9.4305687 45.8017151, 9.4306619 45.8016533, 9.4309589 45.8014331, 9.4310643 45.8013487, 9.4313053 45.8011514, 9.4315384 45.8009369, 9.431616 45.8008621)",3,SP639,50,,,
402054104,Corso Dante,primary,False,True,201.562,"LINESTRING (9.4305078 45.8017531, 9.4304061 45.8018154, 9.4302162 45.8019297, 9.4298397 45.8021564, 9.4297942 45.8021838, 9.4293724 45.8024146, 9.4284694 45.8028766)",2,SP639,50,,,
168452859,Via Derna,living_street,False,True,68.883,"LINESTRING (9.4365638 45.7987081, 9.4357315 45.7984912)",,,,,,
169817467,Via Fratelli Calvi,living_street,True,False,253.56600000000003,"LINESTRING (9.4365638 45.7987081, 9.4369672 45.7982972, 9.4374409 45.7979826, 9.4381423 45.797694, 9.4386692 45.7970304)",,,,,,
169817467,Via Fratelli Calvi,living_street,True,False,201.61599999999999,"LINESTRING (9.432643 45.8004921, 9.4330383 45.8002862, 9.4338371 45.8000025, 9.4347777 45.7996499, 9.4348996 45.7995979)",,,,,,
169817468,Via Montello,living_street,True,False,166.668,"LINESTRING (9.432643 45.8004921, 9.4327793 45.8005492, 9.4330431 45.8006599, 9.4331123 45.8006909, 9.4344776 45.8012736)",,,,,,
770818545,Corso Europa,primary,False,False,17.111,"LINESTRING (9.4337927 45.7980877, 9.4339002 45.7979533)",2,SP639,50,,,
305031089,Corso Europa,primary,False,True,109.03999999999999,"LINESTRING (9.4337927 45.7980877, 9.4337287 45.7981669, 9.433523 45.7984327, 9.4334955 45.7984679, 9.4333361 45.7986721, 9.4332498 45.7987922, 9.4331795 45.7988819, 9.4331261 45.7989511)",2,SP639,50,,,
169817467,Via Fratelli Calvi,living_street,True,False,33.497,"LINESTRING (9.4352068 45.799467, 9.435558 45.7992915)",,,,,,
168453591,Via Don Carlo Rosa,living_street,False,False,162.372,"LINESTRING (9.4352068 45.799467, 9.4351809 45.7995417, 9.4351711 45.7996573, 9.4351506 45.8000717, 9.4351056 45.8006942, 9.4350954 45.8007689, 9.4350647 45.8008457, 9.435008 45.8009093)",,,,,,
168452859,Via Derna,living_street,False,False,68.883,"LINESTRING (9.4357315 45.7984912, 9.4365638 45.7987081)",,,,,,
168952682,Via Nullo,living_street,True,False,10.609,"LINESTRING (9.4357315 45.7984912, 9.4356857 45.7985068, 9.4355999 45.7985044)",,,,,,
169817467,Via Fratelli Calvi,living_street,True,False,15.511,"LINESTRING (9.4324949 45.8005859, 9.432643 45.8004921)",,,,,,
"[53793608, 569931471]","['Via Martiri della Libertà', 'Largo Garibaldi']",tertiary,False,False,150.15099999999998,"LINESTRING (9.4319406 45.8010666, 9.4320037 45.8011066, 9.4320677 45.8011472, 9.4327085 45.8015302, 9.4330131 45.8017137, 9.4333076 45.8018829, 9.4333831 45.8019625)",2,SP180,,,,
53793608,Largo Garibaldi,tertiary,False,True,33.915,"LINESTRING (9.4319406 45.8010666, 9.4316992 45.8009142, 9.431616 45.8008621)",2,SP180,,,,
169817467,Via Fratelli Calvi,living_street,True,False,68.595,"LINESTRING (9.4319406 45.8010666, 9.4320232 45.8009881, 9.43245 45.8006241, 9.4324949 45.8005859)",,,,,,
168452867,Via Nullo,living_street,True,False,92.87700000000001,"LINESTRING (9.435558 45.7992915, 9.4356706 45.7990447, 9.4357535 45.7988084, 9.435764 45.7987378, 9.4356571 45.7985536, 9.4355999 45.7985044)",,,,,,
169817467,Via Fratelli Calvi,living_street,True,False,113.502,"LINESTRING (9.435558 45.7992915, 9.4356261 45.7993088, 9.4356948 45.7993102, 9.4358917 45.799271, 9.4361959 45.7991508, 9.436478 45.7989699, 9.4365638 45.7987081)",,,,,,
168453591,Via Don Carlo Rosa,living_street,False,True,57.882,"LINESTRING (9.4344776 45.8012736, 9.4345194 45.8012519, 9.4346141 45.8012028, 9.435008 45.8009093)",,,,,,
"[168453586, 569931483]","['Via Buliga', 'Via Don Carlo Rosa']",living_street,False,True,123.56700000000001,"LINESTRING (9.4344776 45.8012736, 9.4342777 45.8014362, 9.4340034 45.8016874, 9.433785 45.8019468, 9.4333831 45.8019625)",,,,,,
168453587,Via Milano,living_street,True,False,105.28,"LINESTRING (9.4325718 45.7996661, 9.4325807 45.7997982, 9.4324519 45.8001158, 9.4323945 45.8003606, 9.4324498 45.800458, 9.4324572 45.8004791, 9.4324949 45.8005859)",,,,,,
305031089,Corso Europa,primary,False,False,90.38400000000001,"LINESTRING (9.4325718 45.7996661, 9.4326228 45.7995927, 9.4327981 45.7993709, 9.4328826 45.7992641, 9.4330829 45.7990067, 9.4331261 45.7989511)",2,SP639,50,,,
305031089,Corso Europa,primary,False,True,97.776,"LINESTRING (9.4325718 45.7996661, 9.4325256 45.7997235, 9.4319545 45.8004329)",2,SP639,50,,,
168952682,Via Nullo,living_street,True,False,24.205,"LINESTRING (9.4355999 45.7985044, 9.4353905 45.7984358, 9.4353107 45.7984267)",,,,,,
53793608,Largo Garibaldi,tertiary,False,False,33.915,"LINESTRING (9.431616 45.8008621, 9.4316992 45.8009142, 9.4319406 45.8010666)",2,SP180,,,,
168952683,Viale Guglielmo Marconi,residential,False,False,217.38200000000006,"LINESTRING (9.431616 45.8008621, 9.4315468 45.8008142, 9.4313227 45.8006538, 9.4305592 45.8001498, 9.4304055 45.8000578, 9.4303528 45.7999991, 9.4303537 45.7999262, 9.4303859 45.7998468, 9.4304076 45.7997584, 9.4304122 45.7996745, 9.4304108 45.7994066, 9.4304269 45.799375, 9.4304645 45.7993412, 9.4305097 45.7993073)",,,,,,
305031089,Corso Europa,primary,False,False,54.466,"LINESTRING (9.431616 45.8008621, 9.4316933 45.8007594, 9.4319545 45.8004329)",2,SP639,50,,,
"[770818773, 305031091, 305031093]",Corso Dante,primary,False,True,131.36300000000003,"LINESTRING (9.431616 45.8008621, 9.4315384 45.8009369, 9.4313053 45.8011514, 9.4310643 45.8013487, 9.4309589 45.8014331, 9.4306619 45.8016533, 9.4305687 45.8017151, 9.4305078 45.8017531)",3,SP639,50,,,
770818544,Corso Europa,primary,False,True,85.29100000000001,"LINESTRING (9.4344233 45.7972786, 9.4341437 45.7976328, 9.4339748 45.7978484, 9.4339002 45.7979533)",2,SP639,50,,,
185322060,Piazza Mercato,residential,False,False,31.273,"LINESTRING (9.4307787 45.7995169, 9.4306587 45.7994234, 9.4305228 45.7993175, 9.4305097 45.7993073)",,,,,,
185322106,Via Istria,residential,True,False,136.835,"LINESTRING (9.4319545 45.8004329, 9.4313302 45.7999897, 9.4307787 45.7995169)",,,,,,
305031089,Corso Europa,primary,False,False,97.776,"LINESTRING (9.4319545 45.8004329, 9.4325256 45.7997235, 9.4325718 45.7996661)",2,SP639,50,,,
305031089,Corso Europa,primary,False,True,54.466,"LINESTRING (9.4319545 45.8004329, 9.4316933 45.8007594, 9.431616 45.8008621)",2,SP639,50,,,
185322069,Via Ventiquattro Maggio,living_street,True,False,61.32299999999999,"LINESTRING (9.4320078 45.8027161, 9.4321553 45.8027267, 9.4323593 45.802765, 9.4325437 45.8028224, 9.4327634 45.8028689)",,,30,,,
185597268,Piazza Arcipresbiterale,living_street,False,False,27.158,"LINESTRING (9.4320078 45.8027161, 9.4318709 45.8027062, 9.4316591 45.8027199)",,,30,,,
185322058,,living_street,False,False,35.687,"LINESTRING (9.4316591 45.8027199, 9.4317233 45.8030377)",,,,,,
185597268,Piazza Arcipresbiterale,living_street,False,False,39.197,"LINESTRING (9.4316591 45.8027199, 9.4314903 45.8027308, 9.4311966 45.8027944, 9.4311693 45.8028003)",,,30,,,
185597268,Piazza Arcipresbiterale,living_street,False,True,27.158,"LINESTRING (9.4316591 45.8027199, 9.4318709 45.8027062, 9.4320078 45.8027161)",,,30,,,
185322097,,living_street,False,False,9.216000000000001,"LINESTRING (9.4311693 45.8028003, 9.4311783 45.8028236, 9.4312004 45.8028803)",,,30,,,
185597268,Piazza Arcipresbiterale,living_street,False,True,39.197,"LINESTRING (9.4311693 45.8028003, 9.4311966 45.8027944, 9.4314903 45.8027308, 9.4316591 45.8027199)",,,30,,,
185322049,,living_street,False,False,5.936,"LINESTRING (9.4331891 45.802855, 9.433125 45.8028842)",,,30,,,
53793610,Via don Achille Bolis,tertiary,False,False,333.25199999999995,"LINESTRING (9.4331891 45.802855, 9.4332325 45.8029001, 9.433277 45.802921, 9.4333291 45.8029375, 9.4334271 45.8029568, 9.4335329 45.8029712, 9.4335919 45.8029683, 9.4336509 45.80296, 9.4337092 45.8029403, 9.4337636 45.8029188, 9.4338144 45.8028808, 9.4338601 45.8028366, 9.4341766 45.8025037, 9.4342625 45.8024514, 9.4343805 45.8024439, 9.4345414 45.8024626, 9.4346433 45.8025337, 9.4346541 45.8026458, 9.4345897 45.8027543, 9.4340318 45.8033078, 9.434005 45.8034125, 9.4340694 45.8034723, 9.4342142 45.8035135, 9.4343483 45.8034948, 9.4348353 45.8033393)",2,SP180,,,,
"[53793610, 569931471]","['Via Martiri della Libertà', 'Via don Achille Bolis']",tertiary,False,True,31.002000000000002,"LINESTRING (9.4331891 45.802855, 9.4331681 45.8028254, 9.4331467 45.8027693, 9.4331574 45.802672, 9.4331933 45.8025854)",2,SP180,,,,
185322069,Via Ventiquattro Maggio,living_street,True,False,28.253,"LINESTRING (9.4327634 45.8028689, 9.4330008 45.8028922, 9.433125 45.8028842)",,,30,,,
185597271,Via Fratelli Cittadini,living_street,False,False,37.760999999999996,"LINESTRING (9.4327634 45.8028689, 9.4328312 45.8026417, 9.4328715 45.8025379)",,,30,,,
185597271,Via Fratelli Cittadini,living_street,False,True,65.707,"LINESTRING (9.4327634 45.8028689, 9.4327345 45.8029597, 9.4325831 45.8030519, 9.4322925 45.8031206, 9.4321192 45.803165, 9.4320988 45.8031702)",,,30,,,
185322097,,living_street,False,False,99.49000000000001,"LINESTRING (9.4312004 45.8028803, 9.431237 45.8029745, 9.4307721 45.8030743, 9.430723 45.8029649, 9.4312004 45.8028803)",,,30,,,
185322097,,living_street,False,True,99.49000000000001,"LINESTRING (9.4312004 45.8028803, 9.430723 45.8029649, 9.4307721 45.8030743, 9.431237 45.8029745, 9.4312004 45.8028803)",,,30,,,
185322097,,living_street,False,True,9.216000000000001,"LINESTRING (9.4312004 45.8028803, 9.4311783 45.8028236, 9.4311693 45.8028003)",,,30,,,
185322049,,living_street,False,True,5.936,"LINESTRING (9.433125 45.8028842, 9.4331891 45.802855)",,,30,,,
185597269,Via Martiri della Libertà,living_street,True,False,104.762,"LINESTRING (9.433125 45.8028842, 9.433042 45.8029195, 9.4331106 45.8032026, 9.4330695 45.8032833, 9.4329871 45.8033393, 9.4329528 45.8033528, 9.4328066 45.8034105, 9.4326452 45.8034605, 9.4324523 45.8035202, 9.4324437 45.8035229)",,,30,,,
185322058,,living_street,False,True,35.687,"LINESTRING (9.4317233 45.8030377, 9.4316591 45.8027199)",,,,,,
"[53793610, 1212697764]",Via don Achille Bolis,tertiary,False,False,170.45900000000003,"LINESTRING (9.4348353 45.8033393, 9.4353675 45.8031694, 9.4355338 45.8031395, 9.435727 45.8031432, 9.43576 45.8031523, 9.436478 45.8032666, 9.4365692 45.8033302, 9.4365745 45.8034162, 9.4365155 45.8035172, 9.4364682 45.803551)",2,SP180,,,,
53793610,Via don Achille Bolis,tertiary,False,True,333.2519999999999,"LINESTRING (9.4348353 45.8033393, 9.4343483 45.8034948, 9.4342142 45.8035135, 9.4340694 45.8034723, 9.434005 45.8034125, 9.4340318 45.8033078, 9.4345897 45.8027543, 9.4346541 45.8026458, 9.4346433 45.8025337, 9.4345414 45.8024626, 9.4343805 45.8024439, 9.4342625 45.8024514, 9.4341766 45.8025037, 9.4338601 45.8028366, 9.4338144 45.8028808, 9.4337636 45.8029188, 9.4337092 45.8029403, 9.4336509 45.80296, 9.4335919 45.8029683, 9.4335329 45.8029712, 9.4334271 45.8029568, 9.4333291 45.8029375, 9.433277 45.802921, 9.4332325 45.8029001, 9.4331891 45.802855)",2,SP180,,,,
1212697761,Via San Antonio,residential,False,True,46.394999999999996,"LINESTRING (9.4348353 45.8033393, 9.4347959 45.8034173, 9.4346743 45.803461, 9.4343676 45.8035682)",,,30,,,
54305710,Via Alessandro Manzoni,living_street,False,False,48.14,"LINESTRING (9.4324437 45.8035229, 9.4325459 45.8036593, 9.4325637 45.8037749, 9.4325753 45.8038508, 9.4325589 45.8039365)",,,30,,,
891440422,Via San Martino,living_street,True,False,47.468999999999994,"LINESTRING (9.4324437 45.8035229, 9.4323753 45.8034495, 9.4322948 45.8033684, 9.4321283 45.8032021, 9.4320988 45.8031702)",,,30,,,
1212697761,Via San Antonio,residential,False,True,8.681,"LINESTRING (9.4343676 45.8035682, 9.434263 45.8035961)",,,30,,,
"[1093959274, 1212697766, 1212697765, 185322102]","['Piazza Casale', 'via Buliga']",residential,False,False,163.76600000000002,"LINESTRING (9.4343676 45.8035682, 9.4344506 45.8035732, 9.4347449 45.8034897, 9.4350332 45.8034514, 9.4351392 45.8034542, 9.435355 45.8035226, 9.4354076 45.8034835, 9.4354827 45.8034966, 9.4355739 45.8033956, 9.4356249 45.8033265, 9.4356759 45.8032573, 9.4357375 45.8031825, 9.4357746 45.8030982, 9.4358554 45.8029141)",,,30,,yes,
1212697761,Via San Antonio,residential,False,False,46.395,"LINESTRING (9.4343676 45.8035682, 9.4346743 45.803461, 9.4347959 45.8034173, 9.4348353 45.8033393)",,,30,,,
54305710,Via Alessandro Manzoni,living_street,False,False,70.481,"LINESTRING (9.4325589 45.8039365, 9.4325509 45.8039782, 9.432334 45.8040846, 9.4317887 45.8042297)",,,30,,,
54305710,Via Alessandro Manzoni,living_street,False,True,48.14,"LINESTRING (9.4325589 45.8039365, 9.4325753 45.8038508, 9.4325637 45.8037749, 9.4325459 45.8036593, 9.4324437 45.8035229)",,,30,,,
185322110,Via San Antonio,residential,True,False,19.969,"LINESTRING (9.4325589 45.8039365, 9.4326239 45.8039369, 9.4328165 45.8039381)",,,30,,,
185597276,Via Quattro Novembre,living_street,True,False,234.60599999999997,"LINESTRING (9.4268659 45.8040333, 9.4269101 45.8040478, 9.4270547 45.8040875, 9.4271363 45.8040734, 9.4272255 45.8040358, 9.4273807 45.8039547, 9.4275343 45.8038554, 9.4277353 45.8037485, 9.4278599 45.8037035, 9.4279117 45.8036901, 9.4282419 45.8036046, 9.4285308 45.8035622, 9.4291465 45.8034197, 9.4293992 45.8033038, 9.4295335 45.8032167)",,,30,,,
402054104,Corso Dante,primary,False,False,101.71900000000001,"LINESTRING (9.4268659 45.8040333, 9.4269378 45.8039516, 9.4271216 45.8037712, 9.4272409 45.8036707, 9.4274179 45.8035401, 9.4275595 45.8034485, 9.4277217 45.8033456)",2,SP639,50,,,
402054104,Corso Dante,primary,False,True,51.214999999999996,"LINESTRING (9.4268659 45.8040333, 9.4266813 45.8042645, 9.4266208 45.8043424, 9.4265481 45.8044371)",2,SP639,50,,,
185326094,Via dei Sassi,tertiary,False,False,49.787,"LINESTRING (9.4282032 45.8004811, 9.4276539 45.8002491)",,,,,,
"[187421244, 185326094, 160489527]",Via dei Sassi,tertiary,False,True,100.616,"LINESTRING (9.4282032 45.8004811, 9.4283521 45.800543, 9.4283936 45.8005606, 9.4288127 45.800748, 9.4289656 45.8008139, 9.4290068 45.8008731, 9.4290421 45.8009563, 9.4290463 45.8010814)",,,,,yes,
185597272,Via Fratelli Cittadini,living_street,False,True,25.498,"LINESTRING (9.4328715 45.8025379, 9.4331933 45.8025854)",,,,,,
185597271,Via Fratelli Cittadini,living_street,False,False,82.269,"LINESTRING (9.4328715 45.8025379, 9.4328376 45.8024114, 9.4328521 45.8022406, 9.4329166 45.8021339, 9.433052 45.8021159, 9.433375 45.8021529)",,,30,,,
185597271,Via Fratelli Cittadini,living_street,False,True,37.760999999999996,"LINESTRING (9.4328715 45.8025379, 9.4328312 45.8026417, 9.4327634 45.8028689)",,,30,,,
185597272,Via Fratelli Cittadini,living_street,False,False,25.498,"LINESTRING (9.4331933 45.8025854, 9.4328715 45.8025379)",,,,,,
"[53793610, 569931471]","['Via Martiri della Libertà', 'Via don Achille Bolis']",tertiary,False,False,31.002,"LINESTRING (9.4331933 45.8025854, 9.4331574 45.802672, 9.4331467 45.8027693, 9.4331681 45.8028254, 9.4331891 45.802855)",2,SP180,,,,
569931471,Via Martiri della Libertà,tertiary,False,True,50.112,"LINESTRING (9.4331933 45.8025854, 9.4332045 45.8025588, 9.433375 45.8021529)",2,SP180,,,,
185597277,Via Quattro Novembre,living_street,False,True,133.153,"LINESTRING (9.4299055 45.802929, 9.4304678 45.8040605)",,,30,,,
185597275,Via Quattro Novembre,living_street,True,False,104.67599999999999,"LINESTRING (9.4299055 45.802929, 9.4299877 45.8028662, 9.4301525 45.8028115, 9.4303016 45.802806, 9.4304781 45.8028498, 9.4307253 45.8028785, 9.430947 45.8028484, 9.4311693 45.8028003)",,,30,,,
185597271,Via Fratelli Cittadini,living_street,False,False,65.707,"LINESTRING (9.4320988 45.8031702, 9.4321192 45.803165, 9.4322925 45.8031206, 9.4325831 45.8030519, 9.4327345 45.8029597, 9.4327634 45.8028689)",,,30,,,
185597278,Via San Martino,living_street,True,False,51.864,"LINESTRING (9.4320988 45.8031702, 9.4320846 45.8031548, 9.4320579 45.8031258, 9.4320534 45.8031209, 9.4320007 45.8028946, 9.4320078 45.8027161)",,,30,,,
185597274,Via Guagnellini,living_street,False,False,149.995,"LINESTRING (9.4295335 45.8032167, 9.4296974 45.8034995, 9.4296176 45.8037093, 9.429866 45.804186, 9.4300233 45.8044863)",,,30,,,
185597275,Via Quattro Novembre,living_street,True,False,43.071,"LINESTRING (9.4295335 45.8032167, 9.4296386 45.8031328, 9.4299055 45.802929)",,,30,,,
185597270,Via Alessandro Volta,living_street,False,False,161.93800000000002,"LINESTRING (9.4281224 45.8039842, 9.4286872 45.8041534, 9.4288837 45.8041558, 9.4290797 45.8041335, 9.4291822 45.8041463, 9.429319 45.8041907, 9.429572 45.804294, 9.4298615 45.8044354, 9.4300233 45.8044863)",,,30,,,
185597277,Via Quattro Novembre,living_street,False,False,133.153,"LINESTRING (9.4304678 45.8040605, 9.4299055 45.802929)",,,30,,,
54305710,Via Alessandro Manzoni,living_street,False,False,524.1209999999999,"LINESTRING (9.4317887 45.8042297, 9.4317027 45.8042556, 9.4310261 45.8045869, 9.4310067 45.8046083, 9.4310055 45.8046311, 9.4310241 45.8046663, 9.4310617 45.8046884, 9.4310955 45.8046966, 9.431169 45.8046746, 9.4314221 45.8045567, 9.4314525 45.804554, 9.4314878 45.8045753, 9.4315014 45.8046029, 9.4314955 45.8046403, 9.431251 45.8049677, 9.4312514 45.8049929, 9.4312555 45.805229, 9.4311975 45.8054638, 9.431215 45.8056697, 9.4312184 45.8056852, 9.4313276 45.8057303, 9.4314134 45.8057486, 9.4315909 45.8057536, 9.4317923 45.8057529, 9.431887 45.8057422, 9.4319988 45.8057319, 9.4321976 45.8056552, 9.432231 45.8056412, 9.4324188 45.8055622, 9.4325172 45.8054922, 9.4328765 45.8054028, 9.432977 45.8053569, 9.433251 45.8052286, 9.4335524 45.8051112, 9.4336878 45.8051365, 9.4337968 45.8051364, 9.4337638 45.8050208, 9.4338779 45.8049845, 9.433976 45.804964, 9.4340994 45.8049418, 9.4342291 45.8049493)",,,30,,,
54305710,Via Alessandro Manzoni,living_street,False,True,70.481,"LINESTRING (9.4317887 45.8042297, 9.432334 45.8040846, 9.4325509 45.8039782, 9.4325589 45.8039365)",,,30,,,
185597270,Via Alessandro Volta,living_street,False,True,169.85099999999997,"LINESTRING (9.4317887 45.8042297, 9.4317859 45.8042231, 9.4317682 45.804181, 9.4317517 45.8041417, 9.4317324 45.804109, 9.4316918 45.8040954, 9.4315525 45.804062, 9.4314888 45.8040537, 9.4307778 45.804062, 9.4306934 45.8040811, 9.4306415 45.8041139, 9.4306017 45.804151, 9.4305654 45.8042024, 9.4305412 45.8042515, 9.4305282 45.8042995, 9.430508 45.8043324, 9.4304815 45.8043512, 9.4303636 45.8043917, 9.430192 45.8044529, 9.4300233 45.8044863)",,,30,,,
