osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,maxspeed,width,access
596645773,False,2,Via Isonzo,tertiary,True,7.19,"LINESTRING (9.1824278 45.6943296, 9.1824895 45.6942814)",,,,,
26354357,False,,Viale Piave,tertiary,False,22.847,"LINESTRING (9.1824278 45.6943296, 9.182342 45.6943908, 9.1823079 45.6944113, 9.1822118 45.6944688)",,,,,
26354445,True,,Via Cardinale Ferrari,secondary,False,114.36100000000002,"LINESTRING (9.176371 45.6986087, 9.1763668 45.698594, 9.1763595 45.6985757, 9.1763535 45.6985611, 9.1763427 45.6985458, 9.1763316 45.6985322, 9.176307 45.6985079, 9.1757057 45.6980482, 9.1755223 45.697908, 9.1754375 45.6978222)",SP36,,,,
207193071,False,2,Via Isonzo,tertiary,False,41.859,"LINESTRING (9.1836918 45.6934297, 9.1833167 45.6937)",,,,,
207193071,False,2,Via Isonzo,tertiary,True,52.904,"LINESTRING (9.1836918 45.6934297, 9.1841671 45.6930889)",,,,,
178479799,False,,Via Roberto Vitali,residential,True,107.09,"LINESTRING (9.1754593 45.6944077, 9.174583 45.6946302, 9.1741639 45.6947376)",,,,,
429914529,True,,Via Santo Stefano,residential,False,116.74099999999999,"LINESTRING (9.1754593 45.6944077, 9.1751042 45.6936979, 9.174948 45.6934206)",,,,,
200461723,True,1,,secondary,False,12.642,"LINESTRING (9.1733488 45.6949292, 9.1733572 45.6949029, 9.1733759 45.6948793, 9.1734034 45.6948604, 9.1734455 45.6948458)",,roundabout,,,
200461723,True,1,,secondary,False,9.614,"LINESTRING (9.1733934 45.695007, 9.1733673 45.6949847, 9.1733519 45.6949579, 9.1733488 45.6949292)",,roundabout,,,
200461745,True,,Via Sant'Agostino,tertiary_link,False,17.057,"LINESTRING (9.1733934 45.695007, 9.1733393 45.6950079, 9.1732722 45.6950097, 9.173174 45.6950135)",,,50,5,
84036648,True,,Via Risorgimento,residential,False,96.59200000000001,"LINESTRING (9.1782061 45.7004107, 9.1780355 45.7002402, 9.1779312 45.7001333, 9.1778051 45.7000041, 9.177781 45.6999794, 9.1777447 45.6999387, 9.1777217 45.6999099, 9.1776906 45.6998689, 9.1776503 45.6998108, 9.1776255 45.6997697, 9.17759 45.6997083, 9.1775689 45.6996686)",,,,,
404808238,False,,Via San Rocco,residential,True,92.481,"LINESTRING (9.1782061 45.7004107, 9.1781373 45.700444, 9.177615 45.7007373, 9.1773458 45.7009026, 9.1772884 45.70094)",,,50,,
176332191,True,,Via Montebello,residential,False,57.138,"LINESTRING (9.1818015 45.6985797, 9.1812456 45.6989163)",,,30,,
208880184,False,,Via Montebello,tertiary,False,60.381,"LINESTRING (9.1818015 45.6985797, 9.1822714 45.6982851, 9.1823801 45.698217)",,,30,,
176333733,False,,Via Cardinale Ferrari,secondary,True,90.188,"LINESTRING (9.1746511 45.6972254, 9.1754375 45.6978222)",SP36,,,,
176333733,False,,Via Cardinale Ferrari,secondary,False,44.882000000000005,"LINESTRING (9.1746511 45.6972254, 9.1744985 45.6970922, 9.1744046 45.6970023, 9.1743 45.6969049)",SP36,,,,
203121463,False,2,Via Giacomo Matteotti,residential,False,32.216,"LINESTRING (9.1731602 45.7008548, 9.1734411 45.7006416)",,,,,
203121463,False,2,Via Giacomo Matteotti,residential,True,42.653,"LINESTRING (9.1731602 45.7008548, 9.1727642 45.7011206)",,,,,
83694289,True,,Via Giuseppe Parini,residential,False,47.053000000000004,"LINESTRING (9.1736367 45.6973849, 9.1734091 45.6976506, 9.1733499 45.6976953, 9.1732835 45.6977202)",,,,,
816899643,True,,Via Francesco Petrarca,residential,False,94.32,"LINESTRING (9.1736367 45.6973849, 9.1741457 45.6975111, 9.1741818 45.6975143, 9.174219 45.6975122, 9.174254 45.6975052, 9.1742809 45.6974894, 9.1746511 45.6972254)",,,,,
