osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,width,access
37181822,,,secondary,True,False,50.367000000000004,"LINESTRING (11.2372418 46.0611893, 11.2372399 46.0614918, 11.237243 46.0615186, 11.2372694 46.0616408)",,,,,
1213244535,2,Viale Venezia,secondary,False,True,21.38,"LINESTRING (11.2372418 46.0611893, 11.2372448 46.0610869, 11.237276 46.0609997)",,,,,
168097022,1,,secondary,True,False,19.643,"LINESTRING (11.241918 46.0648035, 11.2418628 46.0647816, 11.2418261 46.0647455, 11.2418148 46.064702, 11.241831 46.0646593)",roundabout,,,,
24695194,,Piazza San Rocco,residential,False,False,11.488,"LINESTRING (11.239508 46.0585946, 11.2394102 46.0586725)",,,,,
24695195,,Piazza San Rocco,residential,False,False,8.295,"LINESTRING (11.239508 46.0585946, 11.2396047 46.058562)",,,,,
1218610164,,Via Dosseti,residential,True,False,19.662,"LINESTRING (11.239508 46.0585946, 11.2394201 46.0585047, 11.2393792 46.0584427)",,,,,
77499834,2,Via Dosseti,residential,False,False,179.06599999999997,"LINESTRING (11.2376304 46.0573896, 11.2376503 46.0573995, 11.2377041 46.0574262, 11.2380313 46.0575807, 11.238415 46.0577981, 11.2385909 46.0579122, 11.2389341 46.0581403, 11.2393792 46.0584427)",,,,,
77499838,,Via Dosseti,residential,True,False,27.482,"LINESTRING (11.2376304 46.0573896, 11.2375172 46.0573663, 11.2374491 46.057364, 11.237372 46.0573756, 11.2372927 46.0574066)",,,,,
24914764,,Via Cesare Battisti Marcadel,residential,True,False,67.311,"LINESTRING (11.2430896 46.0622794, 11.2432978 46.0617775, 11.243314 46.0616952)",,,,,
"[41380468, 26789071]",,"['Via Crivelli', 'Via Chimelli']",residential,True,False,272.95899999999995,"LINESTRING (11.2430896 46.0622794, 11.2429033 46.0621672, 11.2422208 46.0617689, 11.2419466 46.0616041, 11.2418482 46.0616705, 11.2417138 46.0617697, 11.2405473 46.0625206, 11.2404675 46.062575)",,,30,8,
248004555,,Via Tegazzo,residential,False,False,11.869,"LINESTRING (11.243314 46.0616952, 11.2433715 46.0615962)",,,,,
26773368,,Via Tre Novembre,residential,True,False,103.838,"LINESTRING (11.243314 46.0616952, 11.2429645 46.0615702, 11.2427074 46.0613987, 11.2422814 46.0611095)",,,,,
22328085,,Via Guglielmo Marconi,residential,True,False,17.232,"LINESTRING (11.2391611 46.0637806, 11.2393829 46.0637988)",,,,,
35673877,,Via Monte Cristallo,residential,True,False,9.326,"LINESTRING (11.2391611 46.0637806, 11.2391662 46.0638644)",,,,,
39476355,,Via Guglielmo Marconi,unclassified,False,False,6.449,"LINESTRING (11.2393829 46.0637988, 11.2394235 46.0638495)",,,,,
26772026,,Via dei Canopi,residential,False,False,108.69500000000001,"LINESTRING (11.2393829 46.0637988, 11.239395 46.063783, 11.2396368 46.0634668, 11.2396784 46.0634126, 11.2398109 46.0632409, 11.2399536 46.0630729, 11.2400094 46.0629984, 11.2400298 46.0629334)",,,,,
24695116,2,Viale degli Alpini,secondary,False,True,198.21800000000002,"LINESTRING (11.2400298 46.0629334, 11.2401853 46.0629938, 11.2407321 46.0632165, 11.241467 46.0635136, 11.2419119 46.0636964, 11.2419658 46.0637185, 11.2422158 46.0638644)",,,,,
26772026,,Via dei Canopi,residential,False,True,108.695,"LINESTRING (11.2400298 46.0629334, 11.2400094 46.0629984, 11.2399536 46.0630729, 11.2398109 46.0632409, 11.2396784 46.0634126, 11.2396368 46.0634668, 11.239395 46.063783, 11.2393829 46.0637988)",,,,,
26772027,2,Viale degli Alpini,secondary,False,False,108.825,"LINESTRING (11.2400298 46.0629334, 11.2399692 46.0629051, 11.2399039 46.0628787, 11.2393674 46.0626597, 11.2388629 46.0624537, 11.2388165 46.0624345)",,,,,
26772030,,Piazza Gavazzi,residential,True,False,18.312,"LINESTRING (11.2375743 46.0619177, 11.2377334 46.0617955)",,,,,
1235856777,2,Viale degli Alpini,secondary,False,False,1.065,"LINESTRING (11.2375743 46.0619177, 11.2375629 46.0619123)",,,,,
26772027,2,Viale degli Alpini,secondary,False,True,111.78099999999999,"LINESTRING (11.2375743 46.0619177, 11.2377448 46.061998, 11.2378933 46.0620579, 11.2384989 46.0623051, 11.2386031 46.0623466, 11.2388165 46.0624345)",,,,,
"[28920849, 109103471]",,Piazza Gavazzi,residential,False,True,32.207,"LINESTRING (11.2378923 46.0613499, 11.237987 46.0613881, 11.2380459 46.0614374, 11.2380521 46.0615019, 11.2379869 46.0615738)",,,,,
109103472,,Piazza Gavazzi,residential,True,False,17.07,"LINESTRING (11.2378923 46.0613499, 11.2377859 46.0613869, 11.2377055 46.0614307)",,,,,
1253718842,2,,secondary,True,False,3.253,"LINESTRING (11.2373174 46.0617071, 11.2373199 46.0617363)",roundabout,,,,
26788535,,,tertiary,True,False,36.952,"LINESTRING (11.2361313 46.0563173, 11.236277 46.0563673, 11.2363303 46.056377, 11.2363733 46.0563784, 11.2364148 46.0563702, 11.2365078 46.0563421, 11.2365772 46.0563251)",,,,,
1213244536,2,Viale Venezia,secondary,False,False,5.337,"LINESTRING (11.2372277 46.0589818, 11.237228 46.0590298)",,,,,
1213244536,2,Viale Venezia,secondary,False,True,4.303,"LINESTRING (11.2372277 46.0589818, 11.237228 46.0589431)",,,,,
26788515,,,residential,False,False,98.107,"LINESTRING (11.2350248 46.0579127, 11.2358549 46.0572444)",,,,,
196838024,,Via Marzola,residential,False,False,29.134,"LINESTRING (11.2350248 46.0579127, 11.2346979 46.0577816)",,,,,
196838024,,Via Marzola,residential,False,True,90.3,"LINESTRING (11.2350248 46.0579127, 11.2359391 46.0584196)",,,,,
1213244536,2,Viale Venezia,secondary,False,False,6.485,"LINESTRING (11.2372424 46.0608304, 11.2372787 46.060883)",,,,,
26773251,,Via Graberi,residential,True,False,145.281,"LINESTRING (11.2372424 46.0608304, 11.2371637 46.0608041, 11.2365351 46.0604749, 11.2363449 46.060387, 11.2362181 46.0603275, 11.2356996 46.0600836)",,,,,
1213244536,2,Viale Venezia,secondary,False,True,200.228,"LINESTRING (11.2372424 46.0608304, 11.2372334 46.0605695, 11.2372273 46.0597212, 11.2372273 46.0590787, 11.237228 46.0590298)",,,,,
26788502,,,residential,False,False,81.529,"LINESTRING (11.2343326 46.0595091, 11.2343425 46.059496, 11.2348256 46.0588606)",,,,,
26773251,,Via Graberi,residential,True,False,9.769,"LINESTRING (11.2356996 46.0600836, 11.2355951 46.060034)",,,,,
26788505,,Via Graberi,residential,False,False,61.629,"LINESTRING (11.2356996 46.0600836, 11.2356825 46.0601029, 11.2352814 46.0605558)",,,,,
86278289,,Via Tommaso Maier,residential,True,False,207.28199999999998,"LINESTRING (11.241484 46.0600286, 11.2414635 46.0599691, 11.2410415 46.0594759, 11.2407417 46.0591625, 11.2405866 46.0590135, 11.2403463 46.0587946, 11.2400985 46.0586037, 11.2399544 46.0585096)",,,,,
24695194,,Piazza San Rocco,residential,False,True,11.488,"LINESTRING (11.2394102 46.0586725, 11.239508 46.0585946)",,,,,
26773363,,Via Bortolamei,residential,True,False,84.734,"LINESTRING (11.2394102 46.0586725, 11.2394764 46.0588006, 11.2396692 46.0590381, 11.2399473 46.0593341)",,,,,
196838025,1,Via Bortolamei,residential,True,False,34.728,"LINESTRING (11.2404635 46.0599072, 11.2405157 46.0601282, 11.2405363 46.0602154)",,,,,designated
456086007,2,Via Bortolamei,residential,False,True,75.82900000000001,"LINESTRING (11.2404635 46.0599072, 11.2403482 46.0597045, 11.2401915 46.0595373, 11.2399473 46.0593341)",,,,,
41380561,,Via Roma,unclassified,False,False,10.868,"LINESTRING (11.2393405 46.0594962, 11.2394077 46.0595821)",,,,,
26789156,,Spiaz dele Oche/Piazza Pacini,residential,True,False,61.957,"LINESTRING (11.2393405 46.0594962, 11.2391878 46.059332, 11.2390462 46.0591639, 11.2389522 46.0590101)",,,30,,
391863301,,Piazza Mario Garbari,residential,True,False,29.344,"LINESTRING (11.2414515 46.0605191, 11.2417535 46.0603587)",,,,,
26789069,,Via dei Cerri,residential,False,True,63.113,"LINESTRING (11.2414515 46.0605191, 11.2413349 46.0605342, 11.2412706 46.0605358, 11.241244 46.0605364, 11.2411185 46.0605132, 11.2410363 46.0605095, 11.2408559 46.060501, 11.2407821 46.0604487, 11.2407164 46.0603876)",,,,,
26788502,,,residential,False,True,81.529,"LINESTRING (11.2348256 46.0588606, 11.2343425 46.059496, 11.2343326 46.0595091)",,,,,
26788503,,Via Graberi,residential,False,True,55.643,"LINESTRING (11.2352814 46.0605558, 11.2346582 46.060304)",,,,,
26788505,,Via Graberi,residential,False,False,96.586,"LINESTRING (11.2352814 46.0605558, 11.2351627 46.0607017, 11.2347027 46.0611921, 11.2346116 46.0612893)",,,,,
26788505,,Via Graberi,residential,False,True,61.629,"LINESTRING (11.2352814 46.0605558, 11.2356825 46.0601029, 11.2356996 46.0600836)",,,,,
26788503,,Via Graberi,residential,False,False,55.643,"LINESTRING (11.2346582 46.060304, 11.2352814 46.0605558)",,,,,
26788515,,,residential,False,True,98.107,"LINESTRING (11.2358549 46.0572444, 11.2350248 46.0579127)",,,,,
475481777,2,Via al Lago,secondary,False,False,5.369,"LINESTRING (11.2365772 46.0563251, 11.2365988 46.056371)",,,,,
28920972,2,Via Spolverine,secondary,False,False,86.98899999999999,"LINESTRING (11.2454409 46.0647032, 11.2458999 46.0648644, 11.2462628 46.0649596, 11.2464773 46.0650069)",,SP8,50,,
28920972,2,Via Spolverine,secondary,False,True,88.541,"LINESTRING (11.2454409 46.0647032, 11.2451558 46.0645969, 11.2449 46.0645015, 11.2446262 46.0644073, 11.2444125 46.0643523)",,SP8,50,,
24695114,2,Via Baratieri,secondary,False,False,64.983,"LINESTRING (11.2435902 46.0642277, 11.2442182 46.0643133, 11.2444125 46.0643523)",,SP8,,,
24695114,2,Via Baratieri,secondary,False,True,113.536,"LINESTRING (11.2435902 46.0642277, 11.2430286 46.064079, 11.2423933 46.0639229, 11.2422158 46.0638644)",,SP8,,,
26788851,,Via Guglielmo Marconi,residential,False,False,55.732,"LINESTRING (11.2435902 46.0642277, 11.2435724 46.064262, 11.2433452 46.0646992)",,,,,
26788851,,Via Guglielmo Marconi,residential,False,True,55.732,"LINESTRING (11.2433452 46.0646992, 11.2435724 46.064262, 11.2435902 46.0642277)",,,,,
228747635,,Via Guglielmo Marconi,residential,False,True,60.833,"LINESTRING (11.2427334 46.0649383, 11.2427432 46.0649054, 11.2428927 46.0644025)",,,,,
456334133,,Via Marconi,residential,False,True,53.56699999999999,"LINESTRING (11.2427334 46.0649383, 11.2422446 46.064787, 11.2421008 46.0647398)",,,,,
26789069,,Via dei Cerri,residential,False,False,63.113,"LINESTRING (11.2407164 46.0603876, 11.2407821 46.0604487, 11.2408559 46.060501, 11.2410363 46.0605095, 11.2411185 46.0605132, 11.241244 46.0605364, 11.2412706 46.0605358, 11.2413349 46.0605342, 11.2414515 46.0605191)",,,,,
456089485,,Via Tommaso Maier,residential,True,False,37.697,"LINESTRING (11.2417535 46.0603587, 11.2416347 46.0602093, 11.2415156 46.0600626)",,,,,
"[456156401, 28921115]",,"['Piazza Santa Elisabetta', 'Via Guglielmi']",residential,False,False,46.958,"LINESTRING (11.2417535 46.0603587, 11.2418291 46.0603876, 11.2418847 46.0604346, 11.2419406 46.0604541, 11.2420528 46.0604934, 11.2421936 46.0605621, 11.2422543 46.0605918)",,,,,
26789071,,Via Chimelli,residential,True,False,52.74000000000001,"LINESTRING (11.2404675 46.062575, 11.2401487 46.0627881, 11.2401106 46.0628307, 11.2400298 46.0629334)",,,,,
26773364,,Via Brenta,residential,False,True,23.583,"LINESTRING (11.2376687 46.0590327, 11.2375997 46.059028, 11.2373661 46.0590033)",,,,,
"[26789155, 28921067]",,"['Via Ruggero Rossi', 'Via Giuseppe Verdi']",residential,True,False,231.685,"LINESTRING (11.2376687 46.0590327, 11.23768 46.0590851, 11.2377484 46.0594008, 11.2378058 46.0595623, 11.2380953 46.0599032, 11.2381846 46.0600064, 11.2382686 46.0600718, 11.2385198 46.0599295, 11.2386771 46.0598384, 11.2389032 46.0597066, 11.2392489 46.059539, 11.2393405 46.0594962)",,,,,
24695195,,Piazza San Rocco,residential,False,True,20.48,"LINESTRING (11.2398562 46.0585165, 11.2397285 46.0585203, 11.2396047 46.058562)",,,,,
86277999,,Via Tommaso Maier,residential,True,False,6.775,"LINESTRING (11.2398562 46.0585165, 11.2398629 46.0584886, 11.2399043 46.0584731)",roundabout,,,,
"[26789528, 1230380858]",,Via Pontara,residential,False,False,276.21200000000005,"LINESTRING (11.2399043 46.0584731, 11.2399543 46.0583624, 11.2399367 46.0582202, 11.2399029 46.0580365, 11.2398205 46.0578606, 11.2396484 46.057662, 11.2395748 46.057562, 11.2395157 46.0573281, 11.2395225 46.0571385, 11.239343 46.0569241, 11.239126 46.056751, 11.2390928 46.0567028, 11.2390524 46.0565191, 11.2390348 46.056376, 11.239029 46.056205, 11.2390856 46.0561699)",,,30,,
86277999,,Via Tommaso Maier,residential,True,False,6.104,"LINESTRING (11.2399043 46.0584731, 11.2399409 46.058484, 11.2399544 46.0585096)",roundabout,,,,
22328085,,Via Guglielmo Marconi,residential,True,False,44.644999999999996,"LINESTRING (11.2363089 46.0628805, 11.2368046 46.0630268, 11.2368414 46.0630376)",,,,,
28920847,,Via Guglielmo Marconi,residential,False,False,92.139,"LINESTRING (11.2363089 46.0628805, 11.2362881 46.0628999, 11.2360704 46.0631027, 11.2355704 46.0635315)",,,,,
28920847,,Via Guglielmo Marconi,residential,False,True,92.13900000000001,"LINESTRING (11.2355704 46.0635315, 11.2360704 46.0631027, 11.2362881 46.0628999, 11.2363089 46.0628805)",,,,,
22328085,,Via Guglielmo Marconi,residential,True,False,71.779,"LINESTRING (11.2368414 46.0630376, 11.2373642 46.0632034, 11.2376875 46.063306)",,,,,
28920848,,Via dei Monti Pallidi,residential,False,False,93.16499999999999,"LINESTRING (11.2368414 46.0630376, 11.2368274 46.063056, 11.2366496 46.0632891, 11.2362045 46.0637482)",,,,,
28920848,,Via dei Monti Pallidi,residential,False,True,93.16499999999999,"LINESTRING (11.2362045 46.0637482, 11.2366496 46.0632891, 11.2368274 46.063056, 11.2368414 46.0630376)",,,,,
28920974,1,Via Damiano Chiesa,unclassified,True,False,83.337,"LINESTRING (11.2444466 46.0642379, 11.2444759 46.0642104, 11.2449862 46.0636882, 11.2450116 46.0636589, 11.2450511 46.0636169)",,,,5,
373734504,,Via Pive,residential,True,False,154.139,"LINESTRING (11.2444466 46.0642379, 11.2443761 46.0641777, 11.2439223 46.0638331, 11.2436795 46.0636233, 11.2432197 46.0631476)",,,,,
28920977,,Vicolo Molini,residential,True,False,72.43100000000001,"LINESTRING (11.2432197 46.0631476, 11.2434558 46.0630813, 11.2435589 46.0631117, 11.243627 46.0631472, 11.2437237 46.0631602, 11.2438105 46.0631298, 11.2438838 46.0630433, 11.2440117 46.0629937)",,,,,
373734504,,Via Pive,residential,True,False,58.434,"LINESTRING (11.2432197 46.0631476, 11.2431732 46.0630503, 11.2430603 46.0629545, 11.2429376 46.0628771, 11.2428123 46.0628243, 11.2426968 46.0628437)",,,,,
373038229,,Piazza Gavazzi,residential,True,False,16.719,"LINESTRING (11.237444 46.0615855, 11.2374088 46.0616119, 11.2373174 46.0617071)",,,,,
391864526,,Via Gramatica,residential,True,False,73.642,"LINESTRING (11.2406055 46.0602874, 11.2414576 46.0600373, 11.241484 46.0600286)",,,,,
35596332,,Via Giulio Rizzi,residential,False,False,147.167,"LINESTRING (11.2390856 46.0561699, 11.2390988 46.0563212, 11.2391655 46.0565273, 11.2392908 46.0566683, 11.2395159 46.0568267, 11.2396824 46.0569168, 11.2397917 46.0569989, 11.23997 46.0572878)",,,,,
"[26789528, 1230380858]",,Via Pontara,residential,False,True,276.212,"LINESTRING (11.2390856 46.0561699, 11.239029 46.056205, 11.2390348 46.056376, 11.2390524 46.0565191, 11.2390928 46.0567028, 11.239126 46.056751, 11.239343 46.0569241, 11.2395225 46.0571385, 11.2395157 46.0573281, 11.2395748 46.057562, 11.2396484 46.057662, 11.2398205 46.0578606, 11.2399029 46.0580365, 11.2399367 46.0582202, 11.2399543 46.0583624, 11.2399043 46.0584731)",,,30,,
35596332,,Via Giulio Rizzi,residential,False,False,364.716,"LINESTRING (11.23997 46.0572878, 11.2400039 46.0573671, 11.2402011 46.0575414, 11.240452 46.0577348, 11.2408441 46.0579737, 11.2411627 46.0582129, 11.2416605 46.0585107, 11.2422956 46.0588978, 11.242433 46.0590288, 11.2425392 46.0593344, 11.2426475 46.0594934, 11.242819 46.0598041)",,,,,
35596332,,Via Giulio Rizzi,residential,False,True,147.167,"LINESTRING (11.23997 46.0572878, 11.2397917 46.0569989, 11.2396824 46.0569168, 11.2395159 46.0568267, 11.2392908 46.0566683, 11.2391655 46.0565273, 11.2390988 46.0563212, 11.2390856 46.0561699)",,,,,
35596689,,Via alla Croce,residential,False,False,88.739,"LINESTRING (11.23997 46.0572878, 11.2399985 46.0572263, 11.2399173 46.0570038, 11.2398759 46.0568261, 11.2398178 46.0565855, 11.2398365 46.0565066)",,,,,
35596332,,Via Giulio Rizzi,residential,False,True,364.71599999999995,"LINESTRING (11.242819 46.0598041, 11.2426475 46.0594934, 11.2425392 46.0593344, 11.242433 46.0590288, 11.2422956 46.0588978, 11.2416605 46.0585107, 11.2411627 46.0582129, 11.2408441 46.0579737, 11.240452 46.0577348, 11.2402011 46.0575414, 11.2400039 46.0573671, 11.23997 46.0572878)",,,,,
35596626,,Via Tegazzo,residential,True,False,35.634,"LINESTRING (11.242819 46.0598041, 11.2429609 46.0599158, 11.2431244 46.0600445)",,,,,
228733467,,Via Rusca,residential,False,True,105.85000000000001,"LINESTRING (11.242819 46.0598041, 11.242699 46.0598269, 11.2423729 46.0598746, 11.2421768 46.0598851, 11.2420673 46.0598954, 11.2419435 46.0599124, 11.2418135 46.059946, 11.2415844 46.0600365, 11.2415156 46.0600626)",,,,,
35596689,,Via alla Croce,residential,False,True,88.739,"LINESTRING (11.2398365 46.0565066, 11.2398178 46.0565855, 11.2398759 46.0568261, 11.2399173 46.0570038, 11.2399985 46.0572263, 11.23997 46.0572878)",,,,,
22328085,,Via Guglielmo Marconi,residential,True,False,95.958,"LINESTRING (11.2380328 46.0634179, 11.2381557 46.0634586, 11.2386908 46.0636358, 11.239078 46.0637521, 11.2391611 46.0637806)",,,,,
35673879,,Viale Petri,residential,True,False,125.086,"LINESTRING (11.2380328 46.0634179, 11.2380489 46.0633791, 11.2384099 46.0629235, 11.2387375 46.062535, 11.2387544 46.0625158, 11.2388165 46.0624345)",,,,,
26772027,2,Viale degli Alpini,secondary,False,False,111.78099999999999,"LINESTRING (11.2388165 46.0624345, 11.2386031 46.0623466, 11.2384989 46.0623051, 11.2378933 46.0620579, 11.2377448 46.061998, 11.2375743 46.0619177)",,,,,
26772027,2,Viale degli Alpini,secondary,False,True,108.825,"LINESTRING (11.2388165 46.0624345, 11.2388629 46.0624537, 11.2393674 46.0626597, 11.2399039 46.0628787, 11.2399692 46.0629051, 11.2400298 46.0629334)",,,,,
22328085,,Via Guglielmo Marconi,residential,True,False,25.851999999999997,"LINESTRING (11.2350721 46.062464, 11.235264 46.0625449, 11.2353643 46.0625771)",,,,,
220921083,2,Viale Dante,secondary,False,False,46.644999999999996,"LINESTRING (11.2350721 46.062464, 11.2346551 46.0626098, 11.2345321 46.0626526)",,,,,
"[614172720, 220921083]",2,Viale Dante,secondary,False,True,131.764,"LINESTRING (11.2350721 46.062464, 11.2358989 46.0621929, 11.2362081 46.0620836, 11.2363365 46.0620375, 11.2364986 46.0619793, 11.236605 46.061942)",,,,,
220921083,2,Viale Dante,secondary,False,True,46.644999999999996,"LINESTRING (11.2345321 46.0626526, 11.2346551 46.0626098, 11.2350721 46.062464)",,,,,
24338060,2,Viale Dante,secondary,False,True,6.247,"LINESTRING (11.236605 46.061942, 11.236677 46.0619163)",,,,,
"[614172720, 220921083]",2,Viale Dante,secondary,False,False,131.764,"LINESTRING (11.236605 46.061942, 11.2364986 46.0619793, 11.2363365 46.0620375, 11.2362081 46.0620836, 11.2358989 46.0621929, 11.2350721 46.062464)",,,,,
26773364,,Via Brenta,residential,False,False,23.583,"LINESTRING (11.2373661 46.0590033, 11.2375997 46.059028, 11.2376687 46.0590327)",,,,,
1266612923,,Via Brenta,residential,True,False,11.056000000000001,"LINESTRING (11.2373661 46.0590033, 11.2372907 46.0590177, 11.237228 46.0590298)",,,,,
24338033,,Via Dosseti,residential,True,False,33.649,"LINESTRING (11.2372931 46.0572016, 11.2373982 46.0572833, 11.237495 46.0573302, 11.2376304 46.0573896)",,,,,
