osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge,junction
158522100,False,2,SP15,Strada Provinciale Bientinese,secondary,50,yes,False,18.768,"LINESTRING (10.6716128 43.815435, 10.6714036 43.8153595)",,
158522100,False,2,SP15,Strada Provinciale Bientinese,secondary,50,yes,True,92.042,"LINESTRING (10.6716128 43.815435, 10.671814 43.815495, 10.6720286 43.8155472, 10.6727045 43.8156866)",,
22920878,True,,,,secondary,,,False,24.663,"LINESTRING (10.6763142 43.8136571, 10.6764355 43.8134533)",,
184419008,False,,,Via Cavour,secondary,,,True,11.266,"LINESTRING (10.6763142 43.8136571, 10.676242 43.813744)",,
28525226,True,,,Viale Regina Margherita,unclassified,,,False,87.55,"LINESTRING (10.6763142 43.8136571, 10.6762413 43.8136368, 10.6755787 43.8130839)",,
28525226,True,,,Viale Regina Margherita,unclassified,,,False,53.184,"LINESTRING (10.6755787 43.8130839, 10.6751345 43.8127289)",,
48378790,True,,,Via Guglielmo Marconi,unclassified,,,False,165.314,"LINESTRING (10.6755787 43.8130839, 10.6749406 43.8135364, 10.6740815 43.8141049)",,
48378790,True,,,Via Guglielmo Marconi,unclassified,,,False,35.461,"LINESTRING (10.6740815 43.8141049, 10.6737105 43.8142782)",,
1251068706,False,,,Via A. Casali,unclassified,,,True,57.442,"LINESTRING (10.6740815 43.8141049, 10.6740439 43.8140696, 10.6736673 43.8136836)",,
307146744,False,,,Via Lucchese Romana,secondary,,,False,85.837,"LINESTRING (10.6787532 43.8108698, 10.6779175 43.8113517)",,
"[30903899, 28525236, 30903902]",False,,,Via Gavinana,tertiary,50,,False,398.64099999999996,"LINESTRING (10.6786912 43.8167417, 10.6789144 43.8174706, 10.6789235 43.817628, 10.6789077 43.8177998, 10.6786747 43.8185415, 10.678685 43.8186872, 10.6787346 43.8187984, 10.6788316 43.8188867, 10.6790156 43.8189538, 10.6792158 43.8189768, 10.6795078 43.8190157, 10.6798423 43.8190607, 10.6799717 43.8191073, 10.6802698 43.8193151, 10.6804633 43.8194783)",viaduct,
184967504,True,,,,tertiary,50,,False,33.263999999999996,"LINESTRING (10.6786912 43.8167417, 10.6785974 43.8165709, 10.678512 43.8164733)",,
187784444,True,,,Viale Europa,secondary,50,,False,324.80999999999995,"LINESTRING (10.6740596 43.8158004, 10.6746461 43.8158466, 10.67594 43.8159517, 10.6760371 43.8159563, 10.6760755 43.8159596, 10.6763367 43.8159822, 10.6768664 43.8160279, 10.6772328 43.8160583, 10.6780816 43.8161315)",,
461229490,False,,,Piazza Vittorio Emanuele,unclassified,,,True,193.775,"LINESTRING (10.6740596 43.8158004, 10.6738227 43.8157356, 10.6735108 43.8156037, 10.67352 43.8155389, 10.6735748 43.815401, 10.6739208 43.8152636, 10.6742799 43.815108, 10.6745578 43.8150701, 10.6745079 43.8148273, 10.6745149 43.8147739)",,
158522098,False,,,Via Firenze,unclassified,,,False,164.17399999999998,"LINESTRING (10.6794887 43.8127124, 10.6788385 43.8127776, 10.6784361 43.812818, 10.6782771 43.8128503, 10.6780791 43.8129089, 10.6778281 43.8129994, 10.6775462 43.813114)",,
184967506,True,,,Via Callone,secondary,,,False,9.877,"LINESTRING (10.6792504 43.8164387, 10.6791329 43.8164652)",,
247508882,False,,,Via Callone,secondary,,,True,73.79,"LINESTRING (10.6792504 43.8164387, 10.6795759 43.8164215, 10.6798101 43.816415, 10.6800239 43.8164183, 10.6801688 43.8164237)",,
158522098,False,,,Via Firenze,unclassified,,,True,164.174,"LINESTRING (10.6775462 43.813114, 10.6778281 43.8129994, 10.6780791 43.8129089, 10.6782771 43.8128503, 10.6784361 43.812818, 10.6788385 43.8127776, 10.6794887 43.8127124)",,
370468661,True,,,Via Cavour,secondary,,,False,92.327,"LINESTRING (10.6775462 43.813114, 10.6768709 43.8133999, 10.6765601 43.8135417)",,
158522100,False,2,SP15,Strada Provinciale Bientinese,secondary,50,yes,True,18.768,"LINESTRING (10.6714036 43.8153595, 10.6716128 43.815435)",,
156015929,False,,,Via Barcaioli,unclassified,,,True,253.80800000000002,"LINESTRING (10.6714036 43.8153595, 10.6712239 43.8153285, 10.6709074 43.8152356, 10.6698701 43.8149072, 10.6694134 43.8147963, 10.6692847 43.8147595, 10.6691666 43.8146918, 10.6690352 43.814655, 10.6684612 43.8145505)",,
158522100,False,2,SP15,Strada Provinciale Bientinese,secondary,50,yes,False,281.374,"LINESTRING (10.6714036 43.8153595, 10.6708363 43.8150402, 10.6706432 43.8149027, 10.6703465 43.8146851, 10.669574 43.8140541, 10.6689667 43.8135495)",,
28525221,True,,,Via Cavour,secondary,,,False,58.627,"LINESTRING (10.6731767 43.8153466, 10.673785 43.8150545)",,
461019785,False,,,Corte Lari,residential,,,False,82.153,"LINESTRING (10.6731767 43.8153466, 10.6729769 43.8151677, 10.6729489 43.8151357, 10.6730072 43.8151037, 10.6730423 43.8150262, 10.6730306 43.8149049, 10.6729792 43.8148156, 10.6728838 43.8147191)",,
28525234,True,,,,secondary,50,,False,3.048,"LINESTRING (10.6787646 43.8164352, 10.6787367 43.8164538)",,roundabout
28525235,True,,,Via Callone,secondary,,,False,12.146,"LINESTRING (10.6788075 43.8162714, 10.6788846 43.8163654)",,
28525234,True,,,,secondary,50,,False,19.405,"LINESTRING (10.6788075 43.8162714, 10.6788221 43.8163286, 10.6788071 43.8163858, 10.6787646 43.8164352)",,roundabout
187784433,True,,,,secondary,,,False,14.625,"LINESTRING (10.6783867 43.8162939, 10.67839 43.8161624)",,
1245214064,True,,,,secondary,50,,False,17.341,"LINESTRING (10.6783867 43.8162939, 10.6784135 43.8162457, 10.6784605 43.8162062, 10.6785226 43.8161799)",,roundabout
187784421,False,,,,residential,,,False,172.84599999999998,"LINESTRING (10.678512 43.8164733, 10.6774057 43.8169869, 10.677352 43.8169811, 10.677234 43.816923, 10.6769577 43.8169308, 10.6768826 43.8169559, 10.6769524 43.8171533)",,
1245214064,True,,,,secondary,50,,False,18.248,"LINESTRING (10.678512 43.8164733, 10.6784635 43.8164519, 10.6784242 43.8164223, 10.6783968 43.8163863, 10.678383 43.8163465)",,roundabout
48378458,False,,,,unclassified,,,True,128.618,"LINESTRING (10.669822 43.8159985, 10.6693141 43.8170956)",,
48378458,False,,,,unclassified,,,False,128.618,"LINESTRING (10.6693141 43.8170956, 10.669822 43.8159985)",,
182190926,False,,,Via Alfredo Catalani,unclassified,50,yes,False,38.888,"LINESTRING (10.6693141 43.8170956, 10.6696139 43.8173704)",,
155585202,False,2,,Via Torino,tertiary,50,yes,True,217.99299999999997,"LINESTRING (10.6708618 43.8167181, 10.6711505 43.817045, 10.6713684 43.8172622, 10.671537 43.8174598, 10.6716712 43.8176265, 10.6718267 43.8178367, 10.6722035 43.8183421, 10.6722415 43.818404)",,
184419012,False,,,Via Francesca Romea,secondary,50,,False,27.424999999999997,"LINESTRING (10.6708618 43.8167181, 10.671078 43.8166188, 10.6711513 43.816587)",,
184419012,False,,,Via Francesca Romea,secondary,50,,True,123.644,"LINESTRING (10.6708618 43.8167181, 10.6705486 43.8168748, 10.6696139 43.8173704)",,
247508273,False,,,Via Leonardo da Vinci,unclassified,,,True,136.733,"LINESTRING (10.6731318 43.8131363, 10.6743789 43.8122983)",,
1251068706,False,,,Via A. Casali,unclassified,,,False,74.497,"LINESTRING (10.6731318 43.8131363, 10.6736673 43.8136836)",,
247508318,False,,,Via Regione Emilia Romagna,unclassified,,,True,86.072,"LINESTRING (10.6731318 43.8131363, 10.6728134 43.8128216, 10.6727605 43.8127643, 10.6727178 43.8127057, 10.6726568 43.8126162, 10.6725674 43.8124812)",,
48378793,False,,,Via Regione Marche,residential,,,False,57.553,"LINESTRING (10.6705549 43.8113584, 10.6702245 43.810899)",,
