osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,access,width,tunnel
37047111,2,Via Pellegrini,residential,50,False,False,76.72,"LINESTRING (10.6916052 44.6014091, 10.6913811 44.6012058, 10.6912919 44.6011249, 10.6911768 44.6010205, 10.691004 44.600868)",,,,,
40350535,2,Via Statale,secondary,50,False,False,287.61799999999994,"LINESTRING (10.6916052 44.6014091, 10.6914609 44.601493, 10.6913766 44.6015393, 10.6912553 44.6016109, 10.6907819 44.6018905, 10.690437 44.6020914, 10.6893221 44.6027407, 10.6889956 44.6029449, 10.688804 44.6030558)",SP467R,,,,
40350535,2,Via Statale,secondary,50,False,True,101.405,"LINESTRING (10.6916052 44.6014091, 10.6916868 44.6013639, 10.6925055 44.6009096, 10.6926202 44.6008531)",SP467R,,,,
62656206,,Viale Giuseppe Mazzini,tertiary,50,True,False,7.598,"LINESTRING (10.6875887 44.6024246, 10.6875688 44.6024341, 10.6875457 44.6024388, 10.6875217 44.6024382, 10.6874991 44.6024325)",,roundabout,,,
441642577,1,Viale Giuseppe Mazzini,tertiary,50,True,False,15.573,"LINESTRING (10.6875887 44.6024246, 10.6876366 44.602499, 10.6876713 44.6025517)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,False,54.224,"LINESTRING (10.6892401 44.5966881, 10.6896542 44.5970765)",,,,,
37047105,2,Viale della Rocca,unclassified,50,False,False,52.836,"LINESTRING (10.6892401 44.5966881, 10.6891196 44.5967489, 10.6886957 44.5969629)",,,,,
37076537,1,Via J. F. Kennedy,residential,30,True,False,129.282,"LINESTRING (10.6892401 44.5966881, 10.6893386 44.5966375, 10.6905644 44.596008)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,True,65.104,"LINESTRING (10.6892401 44.5966881, 10.6891903 44.596607, 10.6889722 44.5962516, 10.6889215 44.596169, 10.6889139 44.5961508)",,,,,
37047111,2,Via Pellegrini,residential,50,False,True,75.941,"LINESTRING (10.6890016 44.5989163, 10.6890884 44.599019, 10.6895035 44.5994265, 10.6895537 44.5994743)",,,,,
40408021,2,Corso Vallisneri,unclassified,50,False,False,63.089000000000006,"LINESTRING (10.6890016 44.5989163, 10.6891373 44.5988709, 10.6895809 44.5987242, 10.6897246 44.5986778)",,,,,
"[37380186, 68678248, 65603674, 625110940, 625110941]",,"['Via Guglielmo Marconi', 'Corso Vallisneri', 'Piazza Boiardo']",residential,,False,"[False, True]",131.51399999999998,"LINESTRING (10.6890016 44.5989163, 10.6887511 44.5990221, 10.688679 44.5989971, 10.6884919 44.598929, 10.6883845 44.5988924, 10.6879994 44.598762, 10.6878044 44.5986846, 10.687566 44.5988265)",,,permissive,,
40408021,2,Corso Vallisneri,unclassified,50,False,False,91.776,"LINESTRING (10.6909651 44.5982807, 10.6912737 44.5981894, 10.6919317 44.5979998, 10.6920372 44.597967)",,,,,
40408021,2,Corso Vallisneri,unclassified,50,False,True,56.400000000000006,"LINESTRING (10.6909651 44.5982807, 10.6903958 44.5984634, 10.6903172 44.5984914)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,True,62.568,"LINESTRING (10.6909651 44.5982807, 10.6908889 44.5982063, 10.6904994 44.5978261)",,,,,
37074822,2,Via Antonio Gramsci,residential,30,False,True,64.377,"LINESTRING (10.6920372 44.597967, 10.6919457 44.5978411, 10.6916566 44.5974554)",,,,,
37076558,2,Viale della Repubblica,unclassified,50,False,False,127.185,"LINESTRING (10.6920372 44.597967, 10.6933994 44.59756, 10.6935184 44.5975244)",,,,,
40408021,2,Corso Vallisneri,unclassified,50,False,True,91.776,"LINESTRING (10.6920372 44.597967, 10.6919317 44.5979998, 10.6912737 44.5981894, 10.6909651 44.5982807)",,,,,
37074820,1,Viale Pistoni e Blosi,residential,50,True,False,81.546,"LINESTRING (10.6938075 44.6002271, 10.6937559 44.6001517, 10.6937304 44.6001192, 10.6936051 44.5999536, 10.6933346 44.5996209, 10.6933067 44.5995865)",,,,,
661363479,2,Via Statale,secondary,50,False,True,101.41000000000001,"LINESTRING (10.6938075 44.6002271, 10.693742 44.6002611, 10.6936667 44.6002984, 10.6936466 44.6003088, 10.6935967 44.6003347, 10.6934679 44.6004015, 10.6928952 44.6006966, 10.6927695 44.6007614)",SP467R,,,,
37047105,2,Viale della Rocca,unclassified,50,False,True,52.836,"LINESTRING (10.6886957 44.5969629, 10.6891196 44.5967489, 10.6892401 44.5966881)",,,,,
37074826,,Via Gilberto Fogliani,residential,50,False,False,105.94500000000001,"LINESTRING (10.6886957 44.5969629, 10.6882938 44.5965693, 10.6881919 44.5964696, 10.6881307 44.5964085, 10.6879115 44.5961909)",,,,,
37232776,1,Via Gilberto Fogliani,residential,30,True,False,105.579,"LINESTRING (10.6886957 44.5969629, 10.6887543 44.5970156, 10.6894836 44.5976723, 10.6895233 44.5977074)",,,,,
625497436,2,Viale della Rocca,unclassified,50,False,False,38.748999999999995,"LINESTRING (10.6886957 44.5969629, 10.6883708 44.5971386, 10.688306 44.5971737)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,False,38.571,"LINESTRING (10.6885187 44.5950943, 10.6886282 44.5954323)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,True,38.571,"LINESTRING (10.6886282 44.5954323, 10.6885187 44.5950943)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,True,94.788,"LINESTRING (10.6886282 44.5954323, 10.6885099 44.5954939, 10.6876621 44.5959357)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,False,14.828,"LINESTRING (10.6886282 44.5954323, 10.6886335 44.5954478, 10.6886673 44.5955627)",,,,,
37074821,1,Via Giuseppe Di Vittorio,residential,30,True,False,100.46900000000001,"LINESTRING (10.6904994 44.5978261, 10.6905277 44.597817, 10.6916566 44.5974554)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,False,62.568,"LINESTRING (10.6904994 44.5978261, 10.6908889 44.5982063, 10.6909651 44.5982807)",,,,,
614732769,2,Via Armando Diaz,unclassified,50,False,True,55.940999999999995,"LINESTRING (10.6904994 44.5978261, 10.6900963 44.5974785, 10.6900495 44.5974382)",,,,,
40429661,2,Via Giuseppe Di Vittorio,residential,30,False,False,125.499,"LINESTRING (10.6916566 44.5974554, 10.6931105 44.5970059)",,,,,
37074822,2,Via Antonio Gramsci,residential,30,False,False,64.377,"LINESTRING (10.6916566 44.5974554, 10.6919457 44.5978411, 10.6920372 44.597967)",,,,,
37074822,2,Via Antonio Gramsci,residential,30,False,True,49.546,"LINESTRING (10.6916566 44.5974554, 10.6914307 44.5971652, 10.6913582 44.5970638)",,,,,
37074822,2,Via Antonio Gramsci,residential,30,False,True,19.88,"LINESTRING (10.6898428 44.5950217, 10.6897348 44.5948603)",,,,,
37074822,2,Via Antonio Gramsci,residential,30,False,False,53.141999999999996,"LINESTRING (10.6898428 44.5950217, 10.6899695 44.5952046, 10.6901499 44.5954466)",,,,,
37074822,2,Via Antonio Gramsci,residential,30,False,False,53.787,"LINESTRING (10.6905644 44.596008, 10.6906206 44.5960833, 10.6907528 44.5962607, 10.6908854 44.5964343)",,,,,
37074822,2,Via Antonio Gramsci,residential,30,False,True,64.733,"LINESTRING (10.6905644 44.596008, 10.6904917 44.5959189, 10.6904365 44.5958511, 10.6904266 44.595839, 10.6901962 44.5955049, 10.6901868 44.595492)",,,,,
37232726,2,Via J. F. Kennedy,residential,30,False,False,125.063,"LINESTRING (10.6905644 44.596008, 10.6906509 44.5959628, 10.6918374 44.5953422)",,,,,
37074824,2,Via Roma,tertiary,50,False,True,89.887,"LINESTRING (10.686826 44.5950578, 10.6860386 44.5954534, 10.6858996 44.595525)",,,,,
37074826,,Via Gilberto Fogliani,residential,50,False,True,117.94900000000001,"LINESTRING (10.686826 44.5950578, 10.6869038 44.5951399, 10.6876621 44.5959357)",,,,,
37074826,,Via Gilberto Fogliani,residential,50,False,False,117.94900000000001,"LINESTRING (10.6876621 44.5959357, 10.6869038 44.5951399, 10.686826 44.5950578)",,,,,
37074826,,Via Gilberto Fogliani,residential,50,False,True,34.573,"LINESTRING (10.6876621 44.5959357, 10.6876959 44.5959717, 10.6879115 44.5961909)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,False,94.788,"LINESTRING (10.6876621 44.5959357, 10.6885099 44.5954939, 10.6886282 44.5954323)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,True,86.355,"LINESTRING (10.6876621 44.5959357, 10.6875915 44.5959725, 10.6867801 44.5963925)",,,,,
625231678,,Via Giacomo Matteotti,residential,50,False,False,119.018,"LINESTRING (10.6867801 44.5963925, 10.6858996 44.595525)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,False,86.355,"LINESTRING (10.6867801 44.5963925, 10.6875915 44.5959725, 10.6876621 44.5959357)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,True,78.272,"LINESTRING (10.6867801 44.5963925, 10.6860864 44.5967567, 10.6859842 44.59681)",,,,,
"[37074933, 625231678]",,Via Giacomo Matteotti,residential,50,False,True,140.84900000000002,"LINESTRING (10.6867801 44.5963925, 10.6868386 44.5964409, 10.6874863 44.5970594, 10.6878356 44.5973789, 10.6878586 44.5973996)",,,,,
"[37074933, 625231678]",,Via Giacomo Matteotti,residential,50,False,False,140.84900000000002,"LINESTRING (10.6878586 44.5973996, 10.6878356 44.5973789, 10.6874863 44.5970594, 10.6868386 44.5964409, 10.6867801 44.5963925)",,,,,
119438679,2,Viale della Rocca,unclassified,50,False,False,80.09899999999999,"LINESTRING (10.6878586 44.5973996, 10.6877181 44.5974713, 10.6871411 44.5977724, 10.6870394 44.5978222)",,,,,
625497436,2,Viale della Rocca,unclassified,50,False,True,43.432,"LINESTRING (10.6878586 44.5973996, 10.6879682 44.597341, 10.688306 44.5971737)",,,,,
119438679,2,Viale della Rocca,unclassified,50,False,False,74.433,"LINESTRING (10.6870394 44.5978222, 10.687013 44.5978369, 10.6862779 44.5982147)",,,,,
119438679,2,Viale della Rocca,unclassified,50,False,True,80.09899999999999,"LINESTRING (10.6870394 44.5978222, 10.6871411 44.5977724, 10.6877181 44.5974713, 10.6878586 44.5973996)",,,,,
200505627,,Via Ferdinando Cesari,residential,50,False,False,140.182,"LINESTRING (10.6870394 44.5978222, 10.687009 44.5977895, 10.6869889 44.5977702, 10.6868042 44.5975928, 10.6863539 44.5971605, 10.6860528 44.5968735, 10.6860023 44.5968273, 10.6859842 44.59681)",,,,,
37074824,2,Via Roma,tertiary,50,False,False,61.075,"LINESTRING (10.6823711 44.5972806, 10.682461 44.597234, 10.6829948 44.5969574)",,,,,
37232311,1,Viale Giuseppe Mazzini,tertiary,50,True,False,9.451,"LINESTRING (10.6823711 44.5972806, 10.6823889 44.5972977, 10.6823977 44.5973179, 10.6823966 44.5973392, 10.6823858 44.597359)",,roundabout,,,
37074824,2,Via Roma,tertiary,50,False,False,74.727,"LINESTRING (10.6835688 44.5966716, 10.6836926 44.5966109, 10.6840183 44.5964513, 10.684358 44.5963035)",,,,,
37074824,2,Via Roma,tertiary,50,False,True,55.46,"LINESTRING (10.6835688 44.5966716, 10.6830758 44.5969193, 10.6829948 44.5969574)",,,,,
138172015,,Via Giuseppe Garibaldi,residential,50,False,False,127.38,"LINESTRING (10.6835688 44.5966716, 10.6835456 44.5966492, 10.6826589 44.5957269)",,,unknown,,
138172015,,Via Giuseppe Garibaldi,residential,50,False,True,125.361,"LINESTRING (10.6835688 44.5966716, 10.6844121 44.5974829, 10.6845107 44.5975778)",,,unknown,,
37074824,2,Via Roma,tertiary,50,False,False,78.08300000000001,"LINESTRING (10.6850938 44.5959298, 10.6852031 44.5958738, 10.6858996 44.595525)",,,,,
37074824,2,Via Roma,tertiary,50,False,True,71.56099999999999,"LINESTRING (10.6850938 44.5959298, 10.6844244 44.596269, 10.684358 44.5963035)",,,,,
40552879,,Via Ferdinando Cesari,residential,50,False,False,128.023,"LINESTRING (10.6850938 44.5959298, 10.6850142 44.5958556, 10.6841382 44.5950011)",,,,,
40552879,,Via Ferdinando Cesari,residential,50,False,True,120.629,"LINESTRING (10.6850938 44.5959298, 10.6851688 44.5959982, 10.6859842 44.59681)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,False,78.272,"LINESTRING (10.6859842 44.59681, 10.6860864 44.5967567, 10.6867801 44.5963925)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,True,73.45400000000001,"LINESTRING (10.6859842 44.59681, 10.6853597 44.5971294, 10.6852941 44.5971646, 10.6852324 44.597197)",,,,,
40552879,,Via Ferdinando Cesari,residential,50,False,False,120.629,"LINESTRING (10.6859842 44.59681, 10.6851688 44.5959982, 10.6850938 44.5959298)",,,,,
200505627,,Via Ferdinando Cesari,residential,50,False,True,140.182,"LINESTRING (10.6859842 44.59681, 10.6860023 44.5968273, 10.6860528 44.5968735, 10.6863539 44.5971605, 10.6868042 44.5975928, 10.6869889 44.5977702, 10.687009 44.5977895, 10.6870394 44.5978222)",,,,,
625231678,,Via Giacomo Matteotti,residential,50,False,True,119.018,"LINESTRING (10.6858996 44.595525, 10.6867801 44.5963925)",,,,,
37074824,2,Via Roma,tertiary,50,False,False,89.887,"LINESTRING (10.6858996 44.595525, 10.6860386 44.5954534, 10.686826 44.5950578)",,,,,
37074824,2,Via Roma,tertiary,50,False,True,78.08300000000001,"LINESTRING (10.6858996 44.595525, 10.6852031 44.5958738, 10.6850938 44.5959298)",,,,,
625231678,,Via Giacomo Matteotti,residential,50,False,False,73.103,"LINESTRING (10.6858996 44.595525, 10.685823 44.5954489, 10.6853566 44.5949933)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,False,71.126,"LINESTRING (10.6845107 44.5975778, 10.6846244 44.5975145, 10.6851298 44.5972523, 10.6852324 44.597197)",,,,,
37074827,2,Via Vittorio Veneto,residential,50,False,True,45.72,"LINESTRING (10.6845107 44.5975778, 10.6843726 44.5976498, 10.684073 44.5978059, 10.6840447 44.5978206)",,,,,
138172015,,Via Giuseppe Garibaldi,residential,50,False,False,125.361,"LINESTRING (10.6845107 44.5975778, 10.6844121 44.5974829, 10.6835688 44.5966716)",,,unknown,,
37047111,2,Via Pellegrini,residential,50,False,False,55.108000000000004,"LINESTRING (10.6899658 44.5998737, 10.6896128 44.5995316, 10.6895537 44.5994743)",,,,,
37047111,2,Via Pellegrini,residential,50,False,True,47.123,"LINESTRING (10.6899658 44.5998737, 10.6900224 44.5999244, 10.6902804 44.6001552, 10.6903364 44.6002053)",,,,,
37047111,2,Via Pellegrini,residential,50,False,False,75.941,"LINESTRING (10.6895537 44.5994743, 10.6895035 44.5994265, 10.6890884 44.599019, 10.6890016 44.5989163)",,,,,
37047111,2,Via Pellegrini,residential,50,False,True,55.108000000000004,"LINESTRING (10.6895537 44.5994743, 10.6896128 44.5995316, 10.6899658 44.5998737)",,,,,
37075096,2,Via Venticinque Aprile,unclassified,50,False,False,125.854,"LINESTRING (10.6895537 44.5994743, 10.6894482 44.5995245, 10.6886473 44.5999059, 10.6885392 44.5999587, 10.6882453 44.6001165)",,,,,
625287217,2,Viale Giuseppe Mazzini,tertiary,50,False,False,25.749,"LINESTRING (10.6859921 44.6008944, 10.686193 44.6010765)",,,,,
"[488216220, 625232222]",2,Viale Giuseppe Mazzini,tertiary,50,False,True,237.39099999999996,"LINESTRING (10.6859921 44.6008944, 10.6859444 44.6008478, 10.6856895 44.600599, 10.6854322 44.6003523, 10.6853052 44.6002237, 10.6850545 44.5999776, 10.6849296 44.5998527, 10.6844763 44.5994086, 10.6843194 44.5992633, 10.6842276 44.5991685)",,,,,
37075084,1,Corso Vallisneri,unclassified,50,True,False,26.025,"LINESTRING (10.6863083 44.6005608, 10.6861836 44.6007088, 10.6861365 44.6007603)",,,,,
37075089,2,Corso Vallisneri,unclassified,,False,True,35.275,"LINESTRING (10.6863083 44.6005608, 10.6863532 44.6005164, 10.6864008 44.6004739, 10.6864572 44.6004319, 10.6864853 44.6004147, 10.6865048 44.6003961, 10.6865195 44.6003767, 10.6865232 44.6003538, 10.6865316 44.6003319, 10.686553 44.600303)",,,,,
37075094,1,Piazza Spallanzani,unclassified,,False,True,18.623,"LINESTRING (10.686553 44.600303, 10.6866941 44.600169)",,,,,
484730193,1,Piazza Lazzaro Spallanzani,unclassified,,True,False,120.15799999999999,"LINESTRING (10.686553 44.600303, 10.6860312 44.6000381, 10.6861986 44.5999013, 10.6866941 44.600169)",,,,,
37075089,2,Corso Vallisneri,unclassified,,False,False,35.275,"LINESTRING (10.686553 44.600303, 10.6865316 44.6003319, 10.6865232 44.6003538, 10.6865195 44.6003767, 10.6865048 44.6003961, 10.6864853 44.6004147, 10.6864572 44.6004319, 10.6864008 44.6004739, 10.6863532 44.6005164, 10.6863083 44.6005608)",,,,,
37075094,1,Piazza Spallanzani,unclassified,,False,False,18.623,"LINESTRING (10.6866941 44.600169, 10.686553 44.600303)",,,,,
37075095,1,Piazza Laura Bassi,unclassified,50,True,False,47.065,"LINESTRING (10.6866816 44.6008902, 10.6863083 44.6005608)",,,,,
625110939,2,Via Venticinque Aprile,unclassified,50,False,False,37.625,"LINESTRING (10.6866816 44.6008902, 10.6866059 44.6009253, 10.686288 44.6010798)",,,,,
"[625220803, 625220798]",2,Via Venticinque Aprile,unclassified,50,False,True,150.781,"LINESTRING (10.6866816 44.6008902, 10.6867382 44.60086, 10.6867958 44.6008277, 10.6874816 44.6004933, 10.6875675 44.6004531, 10.6881785 44.6001479, 10.6882453 44.6001165)",,,,,
37075096,2,Via Venticinque Aprile,unclassified,50,False,True,125.85399999999998,"LINESTRING (10.6882453 44.6001165, 10.6885392 44.5999587, 10.6886473 44.5999059, 10.6894482 44.5995245, 10.6895537 44.5994743)",,,,,
"[625220803, 625220798]",2,Via Venticinque Aprile,unclassified,50,False,False,150.781,"LINESTRING (10.6882453 44.6001165, 10.6881785 44.6001479, 10.6875675 44.6004531, 10.6874816 44.6004933, 10.6867958 44.6008277, 10.6867382 44.60086, 10.6866816 44.6008902)",,,,,
1173394577,,Via Tognoli,residential,50,True,False,57.741,"LINESTRING (10.6882453 44.6001165, 10.6883063 44.6001709, 10.6886815 44.6005326)",,,,7,
37075098,1,Via Romoli,residential,50,True,False,125.339,"LINESTRING (10.6886815 44.6005326, 10.688906 44.6004106, 10.6899083 44.5999028, 10.6899658 44.5998737)",,,,6,
147497727,,Via Tognoli,residential,50,False,True,48.987,"LINESTRING (10.6886815 44.6005326, 10.6889059 44.6007515, 10.6890663 44.6008768)",,,,,
37075100,1,Via Martiri della Libertà,unclassified,50,True,False,46.94,"LINESTRING (10.6917905 44.5999396, 10.6921527 44.6002738)",,,,,
37074935,,Via Giuseppe Garibaldi,residential,50,False,True,48.809,"LINESTRING (10.6855061 44.598581, 10.6856254 44.5987564, 10.6858054 44.5989641)",,,,,
119438678,2,Viale della Rocca,unclassified,50,False,False,39.741,"LINESTRING (10.6855061 44.598581, 10.6854309 44.5986063, 10.685137 44.5987298, 10.6850685 44.5987556)",,,,,
119438679,2,Viale della Rocca,unclassified,50,False,True,73.483,"LINESTRING (10.6855061 44.598581, 10.6855755 44.5985539, 10.6856921 44.598503, 10.6858114 44.5984476, 10.6862779 44.5982147)",,,,,
138172012,,Via Giuseppe Garibaldi,residential,50,True,False,136.6,"LINESTRING (10.6855061 44.598581, 10.6854587 44.5985264, 10.684539 44.5976081, 10.6845107 44.5975778)",,,yes,,
37075100,1,Via Martiri della Libertà,unclassified,50,True,False,198.84799999999998,"LINESTRING (10.6903172 44.5984914, 10.6903592 44.5985312, 10.6903854 44.598556, 10.6909787 44.5991311, 10.6911204 44.5992712, 10.69114 44.5992908, 10.6917905 44.5999396)",,,,,
40408021,2,Corso Vallisneri,unclassified,50,False,False,56.400000000000006,"LINESTRING (10.6903172 44.5984914, 10.6903958 44.5984634, 10.6909651 44.5982807)",,,,,
40408021,2,Corso Vallisneri,unclassified,50,False,True,51.298,"LINESTRING (10.6903172 44.5984914, 10.6901788 44.5985352, 10.6900381 44.5985778, 10.6898078 44.5986526, 10.6897246 44.5986778)",,,,,
37232308,2,Viale Giuseppe Mazzini,tertiary,50,False,False,41.028999999999996,"LINESTRING (10.6830798 44.598044, 10.6831343 44.5980938, 10.6832095 44.5981661, 10.6833901 44.5983395)",,,,,
37232308,2,Viale Giuseppe Mazzini,tertiary,50,False,True,93.932,"LINESTRING (10.6830798 44.598044, 10.6829685 44.5979259, 10.682911 44.59787, 10.6823858 44.597359)",,,,,
