osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction
122297099,False,Via Pietro Toselli,residential,False,72.546,"LINESTRING (9.1851708 45.5373046, 9.1849973 45.5379456)",,,,
24464994,False,Via Filippo Corridoni,tertiary,False,34.86,"LINESTRING (9.1851708 45.5373046, 9.1850098 45.5372911, 9.1847267 45.5372656)",,,,
45437515,False,Via Filippo Corridoni,tertiary,True,133.89499999999998,"LINESTRING (9.1851708 45.5373046, 9.1856682 45.5372992, 9.1858802 45.5372989, 9.1860666 45.5373012, 9.1863258 45.537317, 9.1868857 45.5373587)",,,,
24464995,True,Via Giacomo Brodolini,unclassified,False,41.088,"LINESTRING (9.183236 45.537075, 9.1830512 45.5374211)",,,,
52118171,False,Viale Carlo Borromeo,tertiary,False,72.382,"LINESTRING (9.183236 45.537075, 9.1841497 45.5371939)",2,SP199,,
52118171,False,Viale Carlo Borromeo,tertiary,True,16.669,"LINESTRING (9.183236 45.537075, 9.1830271 45.5370424)",2,SP199,,
24465104,True,Via Alessandro Manzoni,residential,False,21.148,"LINESTRING (9.1873972 45.5360116, 9.187344 45.5358251)",,,,
45437512,True,Via Alessandro Manzoni,residential,False,46.457,"LINESTRING (9.1873972 45.5360116, 9.1873354 45.5363945, 9.1873296 45.5364267)",,,,
143380475,False,Via Giuseppe Di Vittorio,residential,True,101.632,"LINESTRING (9.1848522 45.5357441, 9.1861448 45.535869)",,,,
210084270,False,Via Giuseppe Bologna,residential,False,144.501,"LINESTRING (9.1848522 45.5357441, 9.1848134 45.5359487, 9.1847207 45.5365367, 9.1847171 45.5365691, 9.1846514 45.5369309, 9.1846337 45.5370345)",,,,
210084270,False,Via Giuseppe Bologna,residential,True,247.718,"LINESTRING (9.1848522 45.5357441, 9.184859 45.5356999, 9.1850234 45.5349288, 9.1851778 45.5341449, 9.1852973 45.5335383)",,,,
143380475,False,Via Giuseppe Di Vittorio,residential,False,101.632,"LINESTRING (9.1861448 45.535869, 9.1848522 45.5357441)",,,,
"[24464998, 32870871]",False,"['Via Salvatore Allende', 'Via Seveso']",residential,"[False, True]",343.20799999999997,"LINESTRING (9.1861448 45.535869, 9.1863908 45.5349308, 9.1866727 45.5338191, 9.1852973 45.5335383)",,,,
143380475,False,Via Giuseppe Di Vittorio,residential,True,79.24300000000001,"LINESTRING (9.1861448 45.535869, 9.1870708 45.535972, 9.1871496 45.5359808)",,,,
32870869,True,Via Madonnina,residential,False,1.932,"LINESTRING (9.1889528 45.5342172, 9.1889283 45.5342145)",,,,
32870868,False,Via Milano,residential,False,196.70299999999997,"LINESTRING (9.1889528 45.5342172, 9.1889413 45.5342616, 9.1887061 45.5351685, 9.1886892 45.5352338, 9.1885228 45.5358753, 9.1885014 45.5359577)",,,,
24465105,True,Via Alessandro Volta,residential,False,205.962,"LINESTRING (9.1873547 45.5390731, 9.1847967 45.5386033)",,,,
210128376,True,Via Roma,residential,False,58.547,"LINESTRING (9.1873547 45.5390731, 9.1871613 45.5395819)",,,,
104994741,True,Via Pietro Toselli,residential,False,59.531,"LINESTRING (9.1847967 45.5386033, 9.1846441 45.5391279)",,,,
"[122297500, 45461639]",False,Via dei Bravi,unclassified,"[False, True]",154.536,"LINESTRING (9.1847967 45.5386033, 9.1842423 45.5385014, 9.1828554 45.5383195)",,,,
"[122297500, 45461639]",False,Via dei Bravi,unclassified,"[False, True]",154.536,"LINESTRING (9.1828554 45.5383195, 9.1842423 45.5385014, 9.1847967 45.5386033)",,,,
77911347,False,Via Giacomo Brodolini,unclassified,True,101.05499999999999,"LINESTRING (9.1828554 45.5383195, 9.1828918 45.5381496, 9.1830512 45.5374211)",,,,
24465106,True,Via Innocenzo Isimbardi,tertiary,False,50.538000000000004,"LINESTRING (9.1879694 45.5374377, 9.1884953 45.5375389, 9.1885672 45.5375522, 9.1885949 45.5375585)",,,,
