osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,bridge
28382523,True,1,motorway_link,40,False,324.01599999999996,"LINESTRING (9.1370046 45.038762, 9.1364272 45.038655, 9.1361536 45.0385769, 9.135936 45.0385473, 9.1355198 45.0385341, 9.1351597 45.0385555, 9.1348082 45.0386345, 9.1344479 45.0387838, 9.1341476 45.0389919, 9.1339187 45.0392398, 9.1336821 45.0396341)",,,
653815071,True,2,motorway,130,False,451.879,"LINESTRING (9.1370046 45.038762, 9.134881 45.0381334, 9.1316896 45.03721)",A21,Autostrada dei Vini,
28382529,True,1,motorway_link,40,False,58.561,"LINESTRING (9.1335372 45.0396512, 9.133763 45.0391493)",,,
28382532,True,1,motorway_link,40,False,335.135,"LINESTRING (9.1335372 45.0396512, 9.1335932 45.0392317, 9.1335843 45.0389165, 9.1334902 45.0385774, 9.1333352 45.0382896, 9.1331475 45.0380248, 9.1327816 45.0377221, 9.1323283 45.0374619, 9.1316896 45.03721)",,,
28382531,True,2,motorway_link,40,False,511.44,"LINESTRING (9.1332901 45.0364143, 9.133131 45.0366247, 9.1330594 45.036865, 9.1331386 45.0371209, 9.1333599 45.0373418, 9.133622 45.0375057, 9.1340854 45.037724, 9.1345747 45.0378939, 9.1378921 45.0389143)",,,
"[28382533, 28382534, 38865079]",False,2,motorway_link,40,True,419.03000000000003,"LINESTRING (9.1332901 45.0364143, 9.1334391 45.0363534, 9.1336585 45.03628, 9.1340061 45.0362692, 9.1343015 45.0363435, 9.134479 45.036464, 9.1346519 45.0366626, 9.134712 45.0369113, 9.1346948 45.0371478, 9.1346313 45.0373757, 9.1344591 45.037713, 9.1340968 45.0383374, 9.1339291 45.0386988, 9.133763 45.0391493)",,,yes
38865078,True,1,motorway_link,40,False,54.281,"LINESTRING (9.133763 45.0391493, 9.1336821 45.0396341)",,,
"[28382533, 28382534, 38865079]",False,2,motorway_link,40,False,419.03,"LINESTRING (9.133763 45.0391493, 9.1339291 45.0386988, 9.1340968 45.0383374, 9.1344591 45.037713, 9.1346313 45.0373757, 9.1346948 45.0371478, 9.134712 45.0369113, 9.1346519 45.0366626, 9.134479 45.036464, 9.1343015 45.0363435, 9.1340061 45.0362692, 9.1336585 45.03628, 9.1334391 45.0363534, 9.1332901 45.0364143)",,,yes
