osmid,oneway,lanes,name,highway,access,reversed,length,geometry,bridge,tunnel
179639305,False,2,Via Colonno,residential,yes,True,61.153,"LINESTRING (14.4742067 41.4847406, 14.4745179 41.4852387)",,
179639305,False,2,Via Colonno,residential,yes,False,61.153,"LINESTRING (14.4745179 41.4852387, 14.4742067 41.4847406)",,
172438290,True,1,Via dei Frentani,residential,yes,False,161.66500000000002,"LINESTRING (14.4745179 41.4852387, 14.4749151 41.4850832, 14.4753241 41.4856654, 14.4753831 41.4856794, 14.4754661 41.4857807, 14.475672 41.4860322)",,
179639305,False,2,Via Colonno,residential,yes,True,136.56099999999998,"LINESTRING (14.4745179 41.4852387, 14.4745022 41.4856729, 14.474559 41.4857726, 14.4749032 41.4863766, 14.4749097 41.4864048)",,
172438288,False,2,Via Croce,residential,yes,False,15.126,"LINESTRING (14.4748513 41.4833068, 14.4748924 41.4831743)",,
162192397,False,2,Via Barcellona,residential,yes,True,128.928,"LINESTRING (14.4748513 41.4833068, 14.4747115 41.4833252, 14.4738277 41.4835827, 14.4734013 41.4837069)",,
172438288,False,2,Via Croce,residential,yes,True,84.222,"LINESTRING (14.4748513 41.4833068, 14.4748723 41.4834421, 14.4749721 41.4836483, 14.4752461 41.4839938)",,
179749674,False,2,Via Molise,residential,yes,True,36.397,"LINESTRING (14.4772528 41.4860444, 14.4769564 41.4858039)",,
179749674,False,2,Via Molise,residential,yes,False,21.855999999999998,"LINESTRING (14.4772528 41.4860444, 14.4772991 41.4860855, 14.47734 41.4861266, 14.4773734 41.4861661, 14.4774015 41.4862056)",,
668543119,False,2,Corso dei Pentri,residential,yes,False,12.407,"LINESTRING (14.470615 41.4829967, 14.4704896 41.4830569)",,
160421316,False,2,Corso dei Pentri,residential,yes,True,109.911,"LINESTRING (14.470615 41.4829967, 14.4706579 41.4829762, 14.4712381 41.4827634, 14.4713784 41.4827119, 14.4717972 41.4825583)",,
160424592,False,2,,residential,yes,False,28.724,"LINESTRING (14.470615 41.4829967, 14.4704936 41.4829727, 14.4702817 41.4830149)",,
109581041,False,2,Via Francesco Cavadini,residential,yes,True,17.941,"LINESTRING (14.4748924 41.4831743, 14.4747448 41.4830568)",,
172438288,False,2,Via Croce,residential,yes,True,15.126,"LINESTRING (14.4748924 41.4831743, 14.4748513 41.4833068)",,
109581041,False,2,Via Francesco Cavadini,residential,yes,False,94.59700000000001,"LINESTRING (14.4748924 41.4831743, 14.4754337 41.4837482, 14.4755416 41.4838722)",,
168698679,False,2,Via Colonno,residential,yes,False,28.085,"LINESTRING (14.4755416 41.4838722, 14.4752461 41.4839938)",,
109581041,False,2,Via Francesco Cavadini,residential,yes,True,94.59700000000001,"LINESTRING (14.4755416 41.4838722, 14.4754337 41.4837482, 14.4748924 41.4831743)",,
160421316,False,2,Corso dei Pentri,residential,yes,False,16.931,"LINESTRING (14.4736638 41.4819144, 14.4734792 41.4819781)",,
1222453016,False,2,Via Turno,residential,yes,True,30.475,"LINESTRING (14.4736638 41.4819144, 14.473983 41.4817805)",,
85726566,False,2,Via Francesco Cavadini,residential,yes,False,137.30700000000002,"LINESTRING (14.4736638 41.4819144, 14.4743732 41.4826693, 14.4746138 41.4829235)",,
160576715,False,1,Salita Piaggia,unclassified,yes,True,106.102,"LINESTRING (14.4732518 41.4802429, 14.4740419 41.4801857, 14.4744711 41.4803465)",,
"[1222455376, 667577510]",False,2,Strada comunale per Civita Superiore,tertiary,yes,False,655.1120000000001,"LINESTRING (14.4732518 41.4802429, 14.4730265 41.4802449, 14.4728682 41.480265, 14.4726885 41.4803152, 14.4724766 41.4803916, 14.4722782 41.480496, 14.472085 41.4805624, 14.4718892 41.4806106, 14.4715529 41.4806347, 14.4711184 41.4806789, 14.4703566 41.4807914, 14.4701056 41.4808236, 14.4697515 41.4808799, 14.4694672 41.4808819, 14.4691963 41.4808336, 14.4689549 41.4807854, 14.4687832 41.4808075, 14.4686599 41.4808658, 14.4686196 41.4809642, 14.4686261 41.481088, 14.4686303 41.4812074, 14.4685874 41.4813002, 14.4684603 41.4814184, 14.468294 41.4814947, 14.4681062 41.481557, 14.4676637 41.4816876, 14.4675618 41.4817399, 14.467463 41.481805, 14.4672973 41.4819609, 14.4671626 41.4821008, 14.4670586 41.4821518, 14.466929 41.4821919, 14.4667098 41.4821958, 14.4666003 41.4822053, 14.4665649 41.4822154, 14.4665413 41.4822326)",,
667577510,False,2,Strada comunale per Civita Superiore,tertiary,yes,True,168.10099999999997,"LINESTRING (14.4732518 41.4802429, 14.4734208 41.4802167, 14.4735388 41.4801806, 14.4737078 41.4801263, 14.4739733 41.4800178, 14.4742657 41.4799153, 14.4744346 41.4798852, 14.4746573 41.4798711, 14.4748477 41.4798611, 14.4749765 41.479841, 14.4750542 41.4798168, 14.4750837 41.4797927, 14.4750934 41.4797473)",,
161922057,True,1,Via Conte Ugone,residential,yes,False,28.608999999999998,"LINESTRING (14.468935 41.4823427, 14.4688413 41.4825044, 14.4687982 41.4825787)",,
161922059,True,1,Via Conte Ugone,residential,yes,False,108.163,"LINESTRING (14.468935 41.4823427, 14.4690356 41.4821879, 14.4691068 41.4818978, 14.4691483 41.4815449, 14.4693375 41.4814919)",,
181744016,False,2,Via San Giovanni,tertiary,yes,False,57.541999999999994,"LINESTRING (14.468935 41.4823427, 14.4690678 41.4823607, 14.4691969 41.4823469, 14.4692812 41.4823379, 14.4695265 41.4822462, 14.4695923 41.4822414)",,
181744016,False,2,Via San Giovanni,tertiary,yes,True,129.49599999999998,"LINESTRING (14.468935 41.4823427, 14.4688358 41.4823286, 14.4686261 41.482313, 14.4684664 41.4823091, 14.4684469 41.4823086, 14.4682189 41.4822925, 14.4679609 41.4822905, 14.4678107 41.4822905, 14.4677077 41.4823001, 14.4675494 41.4823286, 14.4673921 41.4823493)",,
181744016,False,2,Via San Giovanni,tertiary,yes,False,81.697,"LINESTRING (14.4665413 41.4822326, 14.4665261 41.4822514, 14.4665239 41.4822734, 14.4665288 41.482296, 14.4665443 41.4823152, 14.4665676 41.4823275, 14.4665962 41.4823323, 14.4666922 41.482329, 14.4668091 41.4823086, 14.4669566 41.4823065, 14.4671364 41.4823286, 14.4672812 41.4823467, 14.4673921 41.4823493)",,
"[1222455376, 667577510]",False,2,Strada comunale per Civita Superiore,tertiary,yes,True,655.112,"LINESTRING (14.4665413 41.4822326, 14.4665649 41.4822154, 14.4666003 41.4822053, 14.4667098 41.4821958, 14.466929 41.4821919, 14.4670586 41.4821518, 14.4671626 41.4821008, 14.4672973 41.4819609, 14.467463 41.481805, 14.4675618 41.4817399, 14.4676637 41.4816876, 14.4681062 41.481557, 14.468294 41.4814947, 14.4684603 41.4814184, 14.4685874 41.4813002, 14.4686303 41.4812074, 14.4686261 41.481088, 14.4686196 41.4809642, 14.4686599 41.4808658, 14.4687832 41.4808075, 14.4689549 41.4807854, 14.4691963 41.4808336, 14.4694672 41.4808819, 14.4697515 41.4808799, 14.4701056 41.4808236, 14.4703566 41.4807914, 14.4711184 41.4806789, 14.4715529 41.4806347, 14.4718892 41.4806106, 14.472085 41.4805624, 14.4722782 41.480496, 14.4724766 41.4803916, 14.4726885 41.4803152, 14.4728682 41.480265, 14.4730265 41.4802449, 14.4732518 41.4802429)",,
160576723,False,1,Salita Piaggia,residential,yes,True,220.019,"LINESTRING (14.4750934 41.4797473, 14.475257 41.4797155, 14.4753956 41.4796856, 14.4755815 41.4795829, 14.4757068 41.4795209, 14.4757719 41.4795065, 14.4758175 41.4795085, 14.4758409 41.4795369, 14.4758248 41.4795751, 14.4755896 41.479828, 14.4754474 41.4798863, 14.4753447 41.479973, 14.4752186 41.4800413, 14.4744711 41.4803465)",,
667577510,False,2,Strada comunale per Civita Superiore,tertiary,yes,False,168.101,"LINESTRING (14.4750934 41.4797473, 14.4750837 41.4797927, 14.4750542 41.4798168, 14.4749765 41.479841, 14.4748477 41.4798611, 14.4746573 41.4798711, 14.4744346 41.4798852, 14.4742657 41.4799153, 14.4739733 41.4800178, 14.4737078 41.4801263, 14.4735388 41.4801806, 14.4734208 41.4802167, 14.4732518 41.4802429)",,
160421316,False,2,Corso dei Pentri,residential,yes,False,109.911,"LINESTRING (14.4717972 41.4825583, 14.4713784 41.4827119, 14.4712381 41.4827634, 14.4706579 41.4829762, 14.470615 41.4829967)",,
160421316,False,2,Corso dei Pentri,residential,yes,True,50.391999999999996,"LINESTRING (14.4717972 41.4825583, 14.4722957 41.4823866, 14.4723467 41.4823688)",,
179639305,False,2,Via Colonno,residential,yes,True,20.751,"LINESTRING (14.4741191 41.4845659, 14.4742067 41.4847406)",,
162192397,False,2,Via Barcellona,residential,yes,False,11.398,"LINESTRING (14.470662 41.4845056, 14.4707895 41.4844684)",,
162192397,False,2,Via Barcellona,residential,yes,True,115.682,"LINESTRING (14.470662 41.4845056, 14.4706564 41.4845072, 14.469359 41.4848655)",,
160423284,False,2,Via Calderari,tertiary,,False,20.15,"LINESTRING (14.4691518 41.4848716, 14.4690472 41.485035)",,
161796992,False,2,Via Filomeno Gianfrancesco,residential,yes,True,83.645,"LINESTRING (14.4691518 41.4848716, 14.4681842 41.4846705)",,
160423283,False,2,Via Barcellona,residential,,False,17.345,"LINESTRING (14.4691518 41.4848716, 14.4692598 41.4848755, 14.469359 41.4848655)",,
"[668543119, 109581241, 161797006, 161796983]",False,2,"['Corso dei Pentri', 'Via Calderari']",residential,yes,True,227.425,"LINESTRING (14.4691518 41.4848716, 14.4693496 41.4845198, 14.4695544 41.4841555, 14.46959 41.4840935, 14.4697987 41.4837443, 14.4700692 41.4833382, 14.4701704 41.4832309, 14.4702734 41.4831572, 14.4704166 41.4830907)",yes,
160423283,False,2,Via Barcellona,residential,,True,17.345,"LINESTRING (14.469359 41.4848655, 14.4692598 41.4848755, 14.4691518 41.4848716)",,
162192397,False,2,Via Barcellona,residential,yes,False,115.682,"LINESTRING (14.469359 41.4848655, 14.4706564 41.4845072, 14.470662 41.4845056)",,
162192397,False,2,Via Barcellona,residential,yes,True,32.59,"LINESTRING (14.469359 41.4848655, 14.4691903 41.4849257, 14.4690472 41.485035)",,
160423284,False,2,Via Calderari,tertiary,,True,20.15,"LINESTRING (14.4690472 41.485035, 14.4691518 41.4848716)",,
162192397,False,2,Via Barcellona,residential,yes,False,32.59,"LINESTRING (14.4690472 41.485035, 14.4691903 41.4849257, 14.469359 41.4848655)",,
160421683,False,2,Via Turno,residential,yes,False,269.62499999999994,"LINESTRING (14.4782491 41.4794688, 14.4781242 41.4794819, 14.4779825 41.4795332, 14.47778 41.4796595, 14.4776306 41.4797779, 14.4770898 41.4802066, 14.4766292 41.4805717, 14.4764795 41.4806797, 14.4763407 41.4807658, 14.4762608 41.4808138, 14.4759591 41.4809953, 14.4758524 41.4810595)",,
160421316,False,2,Corso dei Pentri,residential,yes,False,28.796,"LINESTRING (14.4734792 41.4819781, 14.4731652 41.4820864)",,
160421316,False,2,Corso dei Pentri,residential,yes,True,16.931,"LINESTRING (14.4734792 41.4819781, 14.4736638 41.4819144)",,
161793463,False,1,Largo Pagliariello,residential,yes,True,25.758,"LINESTRING (14.473983 41.4817805, 14.4738826 41.4815614)",,
1222453016,False,2,Via Turno,residential,yes,False,30.475,"LINESTRING (14.473983 41.4817805, 14.4736638 41.4819144)",,
1222453016,False,2,Via Turno,residential,yes,True,61.829,"LINESTRING (14.473983 41.4817805, 14.4742757 41.481693, 14.4745789 41.4816023, 14.4746768 41.481585)",,
26925281,True,1,Piazza Roma,residential,yes,False,60.737,"LINESTRING (14.4720443 41.4830722, 14.4717972 41.4825583)",,
160424588,True,1,Via Cavallerizza,residential,yes,False,138.296,"LINESTRING (14.4720443 41.4830722, 14.4714485 41.4832721, 14.4713621 41.4832691, 14.4706438 41.4831193, 14.4704896 41.4830569)",,
"[161796971, 161796966, 160424591]",False,2,Corso Francesco Amatuzio,residential,yes,False,106.75900000000001,"LINESTRING (14.4720443 41.4830722, 14.4723406 41.4836685, 14.4723459 41.4836791, 14.4723521 41.4836918, 14.4723729 41.4837337, 14.4724913 41.483972)",yes,
160424594,False,2,,residential,yes,False,10.521,"LINESTRING (14.4701691 41.4830076, 14.4702042 41.4830301, 14.4702817 41.4830149)",,
161425649,True,1,Piazza Pasquino,residential,yes,False,42.671,"LINESTRING (14.4701691 41.4830076, 14.4698942 41.482964, 14.469788 41.4828101)",,
160424590,True,2,Largo Duomo,residential,yes,False,24.489,"LINESTRING (14.4731758 41.4815903, 14.4733423 41.4817718)",,
161780256,True,1,Via Biferno,residential,yes,False,62.397999999999996,"LINESTRING (14.4731758 41.4815903, 14.473157 41.481546, 14.473189 41.48152, 14.4734599 41.4814256, 14.473607 41.4813851, 14.47378 41.4813375)",,
161922061,True,1,Piazza Pasquino,residential,yes,False,38.32,"LINESTRING (14.469866 41.4827496, 14.4700129 41.4828592, 14.4700693 41.4829215, 14.4701691 41.4830076)",,
161922062,False,2,Via Insorti d'Ungheria,residential,yes,True,61.099000000000004,"LINESTRING (14.469866 41.4827496, 14.4697208 41.4825332, 14.4695923 41.4822414)",,
160448962,True,1,Corso Umberto I,residential,yes,False,36.685,"LINESTRING (14.4702361 41.4825708, 14.469866 41.4827496)",,
161425262,True,1,Corso Umberto I,residential,yes,False,37.005,"LINESTRING (14.4702361 41.4825708, 14.4706259 41.4824112)",,
161428612,True,1,Via Don Stefano Gorzegno,residential,yes,False,3.367,"LINESTRING (14.4702361 41.4825708, 14.4702168 41.4825442)",,
160424592,False,2,,residential,yes,True,28.724,"LINESTRING (14.4702817 41.4830149, 14.4704936 41.4829727, 14.470615 41.4829967)",,
160424594,False,2,,residential,yes,True,10.521,"LINESTRING (14.4702817 41.4830149, 14.4702042 41.4830301, 14.4701691 41.4830076)",,
668543118,False,2,,residential,yes,False,18.168,"LINESTRING (14.4702817 41.4830149, 14.4704275 41.4830318, 14.4704896 41.4830569)",,
160421316,False,2,Corso dei Pentri,residential,yes,True,28.796,"LINESTRING (14.4731652 41.4820864, 14.4734792 41.4819781)",,
160421316,False,2,Corso dei Pentri,residential,yes,False,75.06700000000001,"LINESTRING (14.4731652 41.4820864, 14.4725067 41.4823136, 14.4723467 41.4823688)",,
368288957,True,1,Piazza della Vittoria,residential,yes,False,95.07400000000001,"LINESTRING (14.4731652 41.4820864, 14.4732221 41.4821916, 14.4732258 41.4822268, 14.4732149 41.4822612, 14.4731906 41.4822915, 14.4726846 41.4825807, 14.4727719 41.4827253)",,
160822024,False,1,Via Colle,residential,yes,False,11.898,"LINESTRING (14.4721697 41.4812809, 14.4720384 41.481323)",,
160576723,False,1,Salita Piaggia,residential,yes,False,221.142,"LINESTRING (14.4721697 41.4812809, 14.4723468 41.4811703, 14.4726552 41.4810598, 14.4727644 41.4810481, 14.473097 41.4809315, 14.4733169 41.480817, 14.4733848 41.4807584, 14.4734599 41.4807162, 14.4735637 41.4806843, 14.4736664 41.4806197, 14.4740124 41.4805394, 14.4742852 41.4804553, 14.4744711 41.4803465)",,
161754826,False,1,Salita Pandone,residential,yes,True,65.85399999999998,"LINESTRING (14.4721697 41.4812809, 14.4722342 41.4812808, 14.4722996 41.4812815, 14.4723784 41.4812767, 14.4724304 41.4813083, 14.4724918 41.4813865, 14.4724963 41.4814415, 14.4725086 41.481447, 14.4725158 41.4814497, 14.4725324 41.4814849, 14.4726107 41.4814984, 14.4727775 41.481509)",,
160576715,False,1,Salita Piaggia,unclassified,yes,False,106.102,"LINESTRING (14.4744711 41.4803465, 14.4740419 41.4801857, 14.4732518 41.4802429)",,
160576723,False,1,Salita Piaggia,residential,yes,False,220.01900000000003,"LINESTRING (14.4744711 41.4803465, 14.4752186 41.4800413, 14.4753447 41.479973, 14.4754474 41.4798863, 14.4755896 41.479828, 14.4758248 41.4795751, 14.4758409 41.4795369, 14.4758175 41.4795085, 14.4757719 41.4795065, 14.4757068 41.4795209, 14.4755815 41.4795829, 14.4753956 41.4796856, 14.475257 41.4797155, 14.4750934 41.4797473)",,
160576723,False,1,Salita Piaggia,residential,yes,True,221.14200000000002,"LINESTRING (14.4744711 41.4803465, 14.4742852 41.4804553, 14.4740124 41.4805394, 14.4736664 41.4806197, 14.4735637 41.4806843, 14.4734599 41.4807162, 14.4733848 41.4807584, 14.4733169 41.480817, 14.473097 41.4809315, 14.4727644 41.4810481, 14.4726552 41.4810598, 14.4723468 41.4811703, 14.4721697 41.4812809)",,
109581041,False,2,Via Francesco Cavadini,residential,yes,False,17.941,"LINESTRING (14.4747448 41.4830568, 14.4748924 41.4831743)",,
"[109581040, 109581041, 85726566]",False,2,Via Francesco Cavadini,"['residential', 'unclassified']",yes,True,18.424999999999997,"LINESTRING (14.4747448 41.4830568, 14.4747117 41.483028, 14.4746493 41.4829636, 14.4746138 41.4829235)",yes,
"[161796993, 160599306, 160599309]",False,2,"['Via Giuseppe Gentile', 'Via Francesco Cavadini']",residential,yes,True,792.4040000000001,"LINESTRING (14.4747448 41.4830568, 14.4760334 41.4827087, 14.476148 41.4826754, 14.4764802 41.4825789, 14.4768682 41.4824453, 14.4770893 41.4823961, 14.4772656 41.4823298, 14.477359 41.4822743, 14.4776791 41.4821046, 14.4780573 41.4818293, 14.4781351 41.4817872, 14.4786286 41.4817128, 14.4787252 41.4816807, 14.4787681 41.4816337, 14.4787761 41.4815963, 14.478732 41.4814283, 14.478695 41.4813909, 14.4786474 41.4813732, 14.4785669 41.4813692, 14.4784838 41.4813833, 14.4782826 41.4814516, 14.4775423 41.4819399, 14.4771883 41.4821207, 14.4767028 41.4823116, 14.4763755 41.4824302, 14.4760452 41.4825194, 14.4759743 41.4825386, 14.4746138 41.4829235)",yes,
"[109581040, 109581041, 85726566]",False,2,Via Francesco Cavadini,"['residential', 'unclassified']",yes,False,18.425,"LINESTRING (14.4746138 41.4829235, 14.4746493 41.4829636, 14.4747117 41.483028, 14.4747448 41.4830568)",yes,
"[161796993, 160599306, 160599309]",False,2,"['Via Francesco Cavadini', 'Via Giuseppe Gentile']",residential,yes,False,792.4040000000002,"LINESTRING (14.4746138 41.4829235, 14.4759743 41.4825386, 14.4760452 41.4825194, 14.4763755 41.4824302, 14.4767028 41.4823116, 14.4771883 41.4821207, 14.4775423 41.4819399, 14.4782826 41.4814516, 14.4784838 41.4813833, 14.4785669 41.4813692, 14.4786474 41.4813732, 14.478695 41.4813909, 14.478732 41.4814283, 14.4787761 41.4815963, 14.4787681 41.4816337, 14.4787252 41.4816807, 14.4786286 41.4817128, 14.4781351 41.4817872, 14.4780573 41.4818293, 14.4776791 41.4821046, 14.477359 41.4822743, 14.4772656 41.4823298, 14.4770893 41.4823961, 14.4768682 41.4824453, 14.4764802 41.4825789, 14.476148 41.4826754, 14.4760334 41.4827087, 14.4747448 41.4830568)",yes,
85726566,False,2,Via Francesco Cavadini,residential,yes,True,137.30700000000002,"LINESTRING (14.4746138 41.4829235, 14.4743732 41.4826693, 14.4736638 41.4819144)",,
"[182340802, 161425262]",True,1,"['Corso Umberto I', 'Largo Duomo']",residential,yes,False,74.841,"LINESTRING (14.4721541 41.4818803, 14.4723068 41.4818334, 14.4723953 41.4818535, 14.4729479 41.4816671, 14.4729797 41.4816564)",,
160820967,True,1,Salita Pandone,residential,yes,False,28.698,"LINESTRING (14.4729797 41.4816564, 14.4728994 41.4815039, 14.472827 41.4814959, 14.4727775 41.481509)",,
182340802,True,1,Largo Duomo,residential,yes,False,17.915,"LINESTRING (14.4729797 41.4816564, 14.4730049 41.481647, 14.4731758 41.4815903)",,
161754826,False,1,Salita Pandone,residential,yes,False,65.854,"LINESTRING (14.4727775 41.481509, 14.4726107 41.4814984, 14.4725324 41.4814849, 14.4725158 41.4814497, 14.4725086 41.481447, 14.4724963 41.4814415, 14.4724918 41.4813865, 14.4724304 41.4813083, 14.4723784 41.4812767, 14.4722996 41.4812815, 14.4722342 41.4812808, 14.4721697 41.4812809)",,
160822023,False,1,Via Gaspare Gargaglia,residential,yes,True,28.361,"LINESTRING (14.4699383 41.4820263, 14.4700034 41.4819878, 14.470226 41.4818908)",,
161428300,True,1,Via Numerio Decimo,residential,yes,False,62.303,"LINESTRING (14.4699383 41.4820263, 14.4699087 41.4820043, 14.4698604 41.48193, 14.4697665 41.4818275, 14.4696834 41.481725, 14.4695831 41.4815373)",,
160822024,False,1,Via Colle,residential,yes,True,11.898,"LINESTRING (14.4720384 41.481323, 14.4721697 41.4812809)",,
"[160822024, 160822023]",False,1,"['Via Colle', 'Via Gaspare Gargaglia']",residential,yes,False,169.954,"LINESTRING (14.4720384 41.481323, 14.4718963 41.4813532, 14.471569 41.4814054, 14.4714027 41.4814396, 14.4712954 41.4814838, 14.4711936 41.4815529, 14.4711828 41.4815602, 14.471105 41.4816044, 14.4710751 41.4816152, 14.4709602 41.4816566, 14.4709092 41.4816948, 14.4709146 41.481739, 14.4708309 41.4817497, 14.4708187 41.4817513, 14.4706081 41.4817794, 14.470471 41.481819, 14.4702326 41.4818879, 14.470226 41.4818908)",,
161424128,True,1,,residential,yes,False,47.986,"LINESTRING (14.4711184 41.4826996, 14.4708864 41.4823046)",,
161424131,True,1,Via Erennio Ponzio,residential,yes,False,223.26399999999998,"LINESTRING (14.4695831 41.4815373, 14.4697666 41.4814798, 14.4698372 41.4814608, 14.4699382 41.4814336, 14.4700428 41.4814175, 14.4700866 41.4814101, 14.470126 41.4814035, 14.4701313 41.4813794, 14.4702762 41.4813492, 14.4703253 41.481348, 14.470369 41.4813665, 14.470531 41.4813673, 14.4707536 41.4813412, 14.4709503 41.4812438, 14.4711586 41.4811724, 14.4712012 41.4811785, 14.4716457 41.4812419, 14.4718131 41.4812568, 14.4720008 41.4812387, 14.4720384 41.481323)",,
161425262,True,1,Corso Umberto I,residential,yes,False,2.586,"LINESTRING (14.4708864 41.4823046, 14.4709136 41.4822934)",,
161424131,True,1,Via Erennio Ponzio,residential,yes,False,16.383,"LINESTRING (14.4694018 41.4815944, 14.4695831 41.4815373)",,
562670559,True,1,Via Insorti d'Ungheria,residential,yes,False,73.91,"LINESTRING (14.4694018 41.4815944, 14.4694662 41.4818034, 14.4695172 41.4820807, 14.4695923 41.4822414)",,
161428612,True,1,Via Don Stefano Gorzegno,residential,yes,False,47.435,"LINESTRING (14.4705163 41.4829418, 14.4703405 41.4827257, 14.4702361 41.4825708)",,
161919622,False,2,Corso Garibaldi,residential,yes,False,42.8,"LINESTRING (14.469788 41.4828101, 14.4693074 41.4829462)",,
161428300,True,1,Via Numerio Decimo,residential,yes,False,34.204,"LINESTRING (14.4701061 41.4823065, 14.4700933 41.4822714, 14.4699383 41.4820263)",,
161425262,True,1,Corso Umberto I,residential,yes,False,1.654,"LINESTRING (14.4721357 41.4818859, 14.4721541 41.4818803)",,
161450616,False,1,Via Porta di Visco,residential,yes,False,56.672,"LINESTRING (14.4721357 41.4818859, 14.4721768 41.4820161, 14.4721913 41.4820434, 14.472214 41.4820864, 14.47222 41.4821151, 14.4722737 41.4822131, 14.4722957 41.4822728, 14.4723467 41.4823688)",,
162270562,False,,Via Tintiere Vecchie,residential,yes,False,122.333,"LINESTRING (14.4712905 41.4839744, 14.4712795 41.483964, 14.4709039 41.4836077, 14.4704166 41.4830907)",,
160421316,False,2,Corso dei Pentri,residential,yes,False,50.391999999999996,"LINESTRING (14.4723467 41.4823688, 14.4722957 41.4823866, 14.4717972 41.4825583)",,
160421316,False,2,Corso dei Pentri,residential,yes,True,75.06700000000001,"LINESTRING (14.4723467 41.4823688, 14.4725067 41.4823136, 14.4731652 41.4820864)",,
161450616,False,1,Via Porta di Visco,residential,yes,True,56.672000000000004,"LINESTRING (14.4723467 41.4823688, 14.4722957 41.4822728, 14.4722737 41.4822131, 14.47222 41.4821151, 14.472214 41.4820864, 14.4721913 41.4820434, 14.4721768 41.4820161, 14.4721357 41.4818859)",,
161746686,False,1,Salita San Luigi,residential,yes,True,4.925,"LINESTRING (14.4709136 41.4822934, 14.4708974 41.4822508)",,
161425262,True,1,Corso Umberto I,residential,yes,False,111.599,"LINESTRING (14.4709136 41.4822934, 14.4709303 41.4822866, 14.4715826 41.4820746, 14.4716791 41.4820263, 14.4721357 41.4818859)",,
161746686,False,1,Salita San Luigi,residential,yes,False,32.333,"LINESTRING (14.4708375 41.4819648, 14.4708398 41.4820197, 14.470861 41.4821554, 14.4708974 41.4822508)",,
161746686,False,1,Salita San Luigi,residential,yes,False,4.925,"LINESTRING (14.4708974 41.4822508, 14.4709136 41.4822934)",,
161746681,True,1,Via Corte Vecchia,residential,yes,False,151.552,"LINESTRING (14.4708974 41.4822508, 14.4713035 41.4819922, 14.4714161 41.4818671, 14.4714442 41.4818359, 14.4716146 41.4817631, 14.4719177 41.4816646, 14.472084 41.4816345, 14.4721222 41.4818186, 14.4721541 41.4818803)",,
