osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,bridge,tunnel
51203129,True,2,,secondary,False,24.566000000000003,"LINESTRING (12.802025 41.9597589, 12.8019697 41.9597191, 12.8019472 41.959696, 12.8019331 41.9596681, 12.8019244 41.9596372, 12.8019231 41.9595634)",30,,,
"[26470424, 839704470]",True,2,"['Viale Trieste', 'Largo San Giovanni']",primary,False,26.571,"LINESTRING (12.802025 41.9597589, 12.8019888 41.9597853, 12.8019486 41.9598077, 12.8019003 41.9598287, 12.801848 41.9598456, 12.8017975 41.9598541, 12.8017696 41.9598564, 12.801742 41.9598566)",30,,,
26470525,True,2,Via Aldo Moro,primary,False,14.853000000000002,"LINESTRING (12.7986695 41.9596651, 12.7986521 41.9596743, 12.7986367 41.9596835, 12.7986196 41.9596963, 12.7986052 41.9597095, 12.7985943 41.9597229, 12.7985854 41.9597377, 12.7985763 41.9597541, 12.7985684 41.9597715)",30,,,
51202949,True,2,Viale Trieste,tertiary,False,53.732,"LINESTRING (12.7986695 41.9596651, 12.7983721 41.959648, 12.7983289 41.9596432, 12.798292 41.9596357, 12.7982618 41.9596242, 12.7982296 41.9596028, 12.7982109 41.9595814, 12.798197 41.9595561, 12.7981884 41.9595308, 12.79818 41.9594991, 12.7981771 41.9594673)",30,,,
26470525,True,2,Via Aldo Moro,primary,False,103.8,"LINESTRING (12.7985684 41.9597715, 12.7985876 41.9600188, 12.7985916 41.9600493, 12.798597 41.9600758, 12.7986077 41.9601054, 12.7986198 41.9601309, 12.7987554 41.9604031, 12.7987925 41.9604819, 12.7988116 41.9605244, 12.7988288 41.9605707, 12.798847 41.960621, 12.7988639 41.9606714)",30,,,
313506750,False,,Piazza Salvo D'Acquisto,residential,True,24.915,"LINESTRING (12.7987393 41.9608512, 12.7988654 41.9610547)",,,,
26470525,True,2,Via Aldo Moro,primary,False,49.486,"LINESTRING (12.7987393 41.9608512, 12.7986792 41.9608893, 12.7986172 41.9609212, 12.7985518 41.9609498, 12.798519 41.9609623, 12.7984836 41.9609748, 12.7984448 41.9609859, 12.7984034 41.960997, 12.7983419 41.9610127, 12.7982717 41.9610249, 12.7982365 41.9610286, 12.7982027 41.9610312)",30,,,
179139647,True,2,,primary,False,9.519,"LINESTRING (12.7957589 41.9605504, 12.7956686 41.9604973)",30,,,
26471312,True,2,Piazza Giuseppe Garibaldi,primary_link,False,16.309,"LINESTRING (12.7957589 41.9605504, 12.7957724 41.960538, 12.7957852 41.9605282, 12.7957994 41.9605174, 12.7958128 41.9605092, 12.7958374 41.9604993, 12.7958646 41.9604918, 12.7958941 41.9604863, 12.7959262 41.9604834)",,,,
26471822,True,2,Piazza Giuseppe Garibaldi,primary,False,11.436,"LINESTRING (12.7959262 41.9604834, 12.7960444 41.9605368)",30,,,
101122266,True,2,,secondary,False,26.299999999999997,"LINESTRING (12.8020832 41.9654055, 12.8019446 41.9653627, 12.8018493 41.9653144, 12.8018058 41.9652923)",30,,,
665216773,False,2,Via Tiburtina Valeria,primary,True,38.285,"LINESTRING (12.8032427 41.9640203, 12.8036315 41.9638333)",,SR5,,
36921053,False,,Viale Giuseppe Mazzini,residential,True,223.637,"LINESTRING (12.8032427 41.9640203, 12.8033561 41.9638591, 12.8035871 41.9636254, 12.8039964 41.9631822, 12.8040462 41.9631243, 12.8040912 41.9630694, 12.8041362 41.9630104, 12.80416 41.9629766, 12.8041799 41.9629447, 12.804209 41.9628975, 12.8042341 41.9628522, 12.8042546 41.962807, 12.8042729 41.9627637, 12.8042928 41.9627049, 12.8043105 41.9626482, 12.8044183 41.9622414)",,,,
101122264,False,2,Viale Giuseppe Mazzini,primary,False,150.73899999999998,"LINESTRING (12.8032427 41.9640203, 12.8030038 41.9641975, 12.8024035 41.9646772, 12.8021955 41.9648369, 12.801983 41.9650001)",,,,
101122262,True,2,,primary,False,25.232999999999997,"LINESTRING (12.801983 41.9650001, 12.8019624 41.9650659, 12.8019571 41.9650915, 12.8019532 41.965117, 12.8019509 41.9651403, 12.8019499 41.9651637, 12.8019525 41.9652247)",,,,
101122264,False,2,Viale Giuseppe Mazzini,primary,True,150.739,"LINESTRING (12.801983 41.9650001, 12.8021955 41.9648369, 12.8024035 41.9646772, 12.8030038 41.9641975, 12.8032427 41.9640203)",,,,
26471787,True,2,Piazza Giuseppe Garibaldi,primary,False,39.513999999999996,"LINESTRING (12.7969514 41.9610463, 12.7969098 41.9610455, 12.7968694 41.9610417, 12.7968318 41.9610349, 12.7967915 41.9610251, 12.7967514 41.9610124, 12.7967153 41.9609987, 12.7966804 41.9609835, 12.7966044 41.960948, 12.7965202 41.9609077)",30,,,
"[101259946, 1262240212, 337605789, 1066902799]",False,2,"['Via di Ponte Gregoriano', 'Ponte Gregoriano']",residential,False,148.927,"LINESTRING (12.8010745 41.9653988, 12.8004976 41.9654997, 12.8001165 41.9655613, 12.800064 41.9655698, 12.7999953 41.9655763, 12.7999424 41.9655803, 12.7999113 41.9655819, 12.799886 41.9655824, 12.7998631 41.9655815, 12.7998439 41.9655796, 12.7998202 41.965576, 12.7998032 41.9655719, 12.7997842 41.9655663, 12.799763 41.9655576, 12.7997411 41.9655467, 12.7997228 41.9655363, 12.7997064 41.9655233, 12.7996932 41.9655109, 12.7995535 41.9653702, 12.7994807 41.9652927)",30,,cantilever,
337605795,True,2,,tertiary,False,30.633999999999997,"LINESTRING (12.8010745 41.9653988, 12.8010992 41.9653701, 12.8011198 41.9653474, 12.8011498 41.9653164, 12.8011759 41.9652915, 12.8012396 41.9652371, 12.8013032 41.9651826)",30,,,
"[101259946, 1262240212, 337605789, 1066902799]",False,2,"['Via di Ponte Gregoriano', 'Ponte Gregoriano']",residential,True,148.927,"LINESTRING (12.7994807 41.9652927, 12.7995535 41.9653702, 12.7996932 41.9655109, 12.7997064 41.9655233, 12.7997228 41.9655363, 12.7997411 41.9655467, 12.799763 41.9655576, 12.7997842 41.9655663, 12.7998032 41.9655719, 12.7998202 41.965576, 12.7998439 41.9655796, 12.7998631 41.9655815, 12.799886 41.9655824, 12.7999113 41.9655819, 12.7999424 41.9655803, 12.7999953 41.9655763, 12.800064 41.9655698, 12.8001165 41.9655613, 12.8004976 41.9654997, 12.8010745 41.9653988)",30,,cantilever,
"[36882712, 101259956, 36882716]",True,,"['Via dei Sosii', 'Via di Ponte Gregoriano']",residential,False,253.47800000000004,"LINESTRING (12.8007234 41.9634636, 12.8007861 41.9635705, 12.8005428 41.9638001, 12.8003453 41.9639596, 12.8002166 41.9640872, 12.800064 41.9642497, 12.8000314 41.964277, 12.7999879 41.9643077, 12.7999371 41.9643375, 12.799895 41.964358, 12.7998456 41.9643776, 12.799793 41.9643957, 12.7997234 41.964425, 12.7996503 41.9644654, 12.7995832 41.9645129, 12.7995261 41.964563, 12.7994773 41.9646141, 12.7994447 41.9646511, 12.7994149 41.9646913, 12.7993857 41.9647337, 12.7993703 41.9647651, 12.7993602 41.9648023, 12.799355 41.9648359, 12.7993512 41.9648849, 12.7993494 41.9649343, 12.7993535 41.964988, 12.7993595 41.9650422, 12.7993698 41.9650968, 12.7993853 41.9651588, 12.7994074 41.9652057, 12.7994389 41.9652485, 12.7994807 41.9652927)",,,,
"[101259932, 36882956, 36882958, 36882951]",True,,"['Via dei Sosii', 'Piazza del Plebiscito', 'Via del Trevio']",residential,False,197.08900000000003,"LINESTRING (12.8007234 41.9634636, 12.8003211 41.9631066, 12.8000811 41.9629106, 12.8000582 41.9628987, 12.8000353 41.9628916, 12.8000169 41.9628904, 12.7999972 41.9628912, 12.7999864 41.9628991, 12.7999797 41.9629079, 12.7999787 41.9629204, 12.7999837 41.9629346, 12.7999965 41.962973, 12.8000616 41.9631196, 12.8000643 41.9631386, 12.8000626 41.9631467, 12.8000593 41.9631568, 12.8000541 41.9631661, 12.8000476 41.9631765, 12.8000382 41.9631853, 12.8000314 41.9631961, 12.799896 41.963356, 12.7998361 41.963303, 12.7998007 41.9632742, 12.7997515 41.9632398, 12.7996297 41.9631633, 12.7996157 41.9631545, 12.7995886 41.9631403, 12.7995548 41.963125, 12.7995179 41.9631121, 12.7994743 41.9630983, 12.7994127 41.9630786)",,,,
36882715,True,,Via Domenico Giuliani,residential,False,120.505,"LINESTRING (12.8015538 41.9626348, 12.801547 41.9626577, 12.8015241 41.9627681, 12.8015079 41.9628319, 12.8014902 41.9628857, 12.8014697 41.9629385, 12.801459 41.9629579, 12.8014455 41.9629792, 12.8014293 41.9629987, 12.8014104 41.9630201, 12.8013699 41.9630548, 12.8013239 41.9630916, 12.8012793 41.9631193, 12.8012294 41.9631491, 12.8009376 41.9632959, 12.8007234 41.9634636)",,,,
205095692,False,,Vicolo Sant'Antonio,residential,False,70.12,"LINESTRING (12.8015538 41.9626348, 12.8013019 41.9626006, 12.8012746 41.9625959, 12.8012489 41.9625895, 12.8011321 41.9625579, 12.8009816 41.9625165, 12.8009684 41.9625143, 12.8009542 41.9625137, 12.8009346 41.9625156, 12.8009182 41.9625189, 12.80091 41.962521, 12.8009022 41.962524, 12.8007635 41.9625973)",,,,
101259924,False,,Via del Governo,residential,False,58.787,"LINESTRING (12.7989458 41.9635021, 12.7989417 41.9635133, 12.7989382 41.9635259, 12.7989206 41.9636586, 12.7989125 41.9636997, 12.7988991 41.9637461, 12.798883 41.9637895, 12.7988706 41.9638164, 12.7988582 41.9638404, 12.7988294 41.9638902, 12.7988036 41.9639307, 12.7987516 41.9640049)",,,,
313493561,False,,Vicolo Alessandro Olivieri,residential,False,61.771,"LINESTRING (12.797558 41.9648086, 12.7974518 41.9649703, 12.7974447 41.9649866, 12.7974403 41.9650111, 12.7974419 41.9650354, 12.7974493 41.9650551, 12.7974626 41.9650745, 12.7974779 41.9650892, 12.7977103 41.9652679)",,,,
"[36883344, 313503133, 36882950]",False,,"['Via del Duomo', 'Vicolo dei Marzi', 'Piazza Colonna']",residential,"[False, True]",99.20599999999999,"LINESTRING (12.797558 41.9648086, 12.7974671 41.9647934, 12.797278 41.9647475, 12.7971794 41.9647201, 12.7970916 41.9646927, 12.796812 41.9645964, 12.7969104 41.9644231, 12.7969141 41.9644148, 12.7969153 41.9644105, 12.7969165 41.9644041, 12.7969167 41.9643974, 12.7969156 41.9643899, 12.7969141 41.964383, 12.7969115 41.9643763, 12.796908 41.9643716, 12.7969031 41.9643679, 12.7968928 41.9643625, 12.7968442 41.9643432)",,,,
"[101259924, 313503133]",False,,"['Via del Duomo', 'Via del Governo']",residential,True,136.47099999999998,"LINESTRING (12.797558 41.9648086, 12.7976832 41.9647672, 12.7977796 41.9647296, 12.7978755 41.9646763, 12.7979188 41.9646787, 12.7980016 41.9646308, 12.7980518 41.9645943, 12.7980843 41.9645672, 12.7981 41.9645522, 12.7981566 41.9645133, 12.7982106 41.964479, 12.798247 41.9644506, 12.7984471 41.9642871, 12.7985091 41.9642363, 12.7985444 41.964209, 12.7985744 41.9641877, 12.7986792 41.9641185, 12.7987516 41.9640049)",,,,
36882970,True,,Via Due Giugno,residential,False,182.56099999999998,"LINESTRING (12.799499 41.9615025, 12.7993674 41.9615629, 12.7993286 41.9615769, 12.799293 41.9615866, 12.7992426 41.9615993, 12.7992139 41.9616051, 12.7991798 41.9616098, 12.7991542 41.9616132, 12.7991233 41.9616156, 12.798693 41.9616138, 12.7984476 41.9616029, 12.7984201 41.9616039, 12.7983953 41.9616058, 12.7983655 41.9616092, 12.7983385 41.9616137, 12.7982911 41.9616237, 12.7982628 41.9616287, 12.798245 41.9616318, 12.7982236 41.9616332, 12.7982074 41.9616343, 12.7981449 41.9616351, 12.7981528 41.9615418, 12.7982027 41.9610312)",,,,
205095692,False,,Vicolo Sant'Antonio,residential,True,70.12,"LINESTRING (12.8007635 41.9625973, 12.8009022 41.962524, 12.80091 41.962521, 12.8009182 41.9625189, 12.8009346 41.9625156, 12.8009542 41.9625137, 12.8009684 41.9625143, 12.8009816 41.9625165, 12.8011321 41.9625579, 12.8012489 41.9625895, 12.8012746 41.9625959, 12.8013019 41.9626006, 12.8015538 41.9626348)",,,,
"[26471436, 26471822]",True,2,"['Piazzale delle Nazioni Unite', 'Piazza Giuseppe Garibaldi']",primary,False,19.669999999999998,"LINESTRING (12.7963227 41.9606279, 12.7963942 41.9606401, 12.7964221 41.9606434, 12.7964487 41.9606458, 12.7964714 41.9606475, 12.7964928 41.9606481, 12.7965174 41.9606471, 12.7965395 41.9606453, 12.7965576 41.9606429)",30,,,
36883369,True,,Viale Mannelli,residential,False,14.919999999999998,"LINESTRING (12.7963227 41.9606279, 12.7963611 41.9606197, 12.7963758 41.9606155, 12.7963915 41.9606106, 12.7964051 41.9606056, 12.7964235 41.9605968, 12.7964398 41.960588, 12.7964521 41.9605807, 12.7964781 41.9605635)",,,,
"[26471787, 26470525]",True,2,"['Via Aldo Moro', 'Piazza Giuseppe Garibaldi']",primary,False,106.109,"LINESTRING (12.7982027 41.9610312, 12.7981687 41.9610313, 12.798136 41.9610304, 12.7981033 41.9610271, 12.7980746 41.9610237, 12.7980393 41.9610168, 12.7977438 41.960952, 12.7977235 41.9609478, 12.7977024 41.9609448, 12.797674 41.9609423, 12.7976469 41.9609409, 12.7976223 41.9609402, 12.797599 41.9609406, 12.7975811 41.9609419, 12.7975608 41.9609452, 12.7971796 41.9610142, 12.7970816 41.9610314, 12.7970211 41.9610396, 12.7969856 41.9610445, 12.7969514 41.9610463)",30,,,
26470424,True,2,Viale Trieste,primary,False,226.161,"LINESTRING (12.801742 41.9598566, 12.8012152 41.9598238, 12.8010355 41.9598126, 12.7997599 41.9597331, 12.7997012 41.9597294, 12.7990686 41.95969, 12.7990164 41.9596867)",30,,,
36883357,False,,Via Antonio Parrozzani,residential,False,106.916,"LINESTRING (12.801742 41.9598566, 12.8017235 41.9599285, 12.801703 41.9600081, 12.8016979 41.9600335, 12.8016946 41.9600535, 12.8016915 41.9600815, 12.8016897 41.9601115, 12.8016902 41.9601407, 12.801692 41.9601718, 12.801695 41.9602019, 12.8016977 41.9602232, 12.8017118 41.9603046, 12.8017169 41.9603247, 12.8017233 41.9603458, 12.8017307 41.9603637, 12.8017926 41.9604797, 12.8018087 41.9605137, 12.8018262 41.9605527, 12.8018388 41.9605844, 12.8018526 41.9606212, 12.8018609 41.9606457, 12.8018665 41.9606713, 12.8018665 41.9606933, 12.8018638 41.9607162, 12.8018584 41.9607371, 12.8018477 41.9607581, 12.8018338 41.9607714, 12.8018155 41.960784)",,,,
36883357,False,,Via Antonio Parrozzani,residential,True,9.773,"LINESTRING (12.8018882 41.9608533, 12.8018155 41.960784)",,,,
36882715,True,,Via Domenico Giuliani,residential,False,186.88600000000002,"LINESTRING (12.8018882 41.9608533, 12.8021819 41.96099, 12.8021958 41.9609995, 12.8022071 41.9610103, 12.8022214 41.9610314, 12.8022268 41.9610547, 12.8022295 41.961083, 12.8022288 41.9610987, 12.8022046 41.9612958, 12.8022497 41.9614598, 12.8022765 41.9615599, 12.8022462 41.9616578, 12.8022224 41.9617163, 12.8021945 41.9617728, 12.8021714 41.9618183, 12.8021443 41.9618618, 12.802019 41.9620194, 12.8019057 41.9621606, 12.8018507 41.962229, 12.801788 41.9623072)",,,,
36883357,False,,Via Antonio Parrozzani,residential,False,100.812,"LINESTRING (12.8018882 41.9608533, 12.8018745 41.9609416, 12.8018629 41.9609795, 12.8018433 41.9610155, 12.8018278 41.9610419, 12.8017152 41.9612157, 12.8015343 41.9614081, 12.8012753 41.9616162)",,,,
"[36883344, 313503133, 36882950]",False,,"['Via del Duomo', 'Vicolo dei Marzi', 'Piazza Colonna']",residential,"[False, True]",99.20600000000002,"LINESTRING (12.7968442 41.9643432, 12.7968928 41.9643625, 12.7969031 41.9643679, 12.796908 41.9643716, 12.7969115 41.9643763, 12.7969141 41.964383, 12.7969156 41.9643899, 12.7969167 41.9643974, 12.7969165 41.9644041, 12.7969153 41.9644105, 12.7969141 41.9644148, 12.7969104 41.9644231, 12.796812 41.9645964, 12.7970916 41.9646927, 12.7971794 41.9647201, 12.797278 41.9647475, 12.7974671 41.9647934, 12.797558 41.9648086)",,,,
37183945,True,,via Mauro Macera,residential,False,47.074999999999996,"LINESTRING (12.7968442 41.9643432, 12.7969824 41.9642291, 12.7970006 41.9642166, 12.7970215 41.964204, 12.7970414 41.9641948, 12.797064 41.9641855, 12.7971002 41.9641729, 12.7971291 41.9641644, 12.7971546 41.9641579, 12.7971798 41.9641528, 12.7972015 41.9641497, 12.7972298 41.9641482, 12.7972747 41.9641512, 12.7972909 41.964151, 12.7973169 41.9641502)",,,,
313493561,False,,Vicolo Alessandro Olivieri,residential,True,61.771,"LINESTRING (12.7977103 41.9652679, 12.7974779 41.9650892, 12.7974626 41.9650745, 12.7974493 41.9650551, 12.7974419 41.9650354, 12.7974403 41.9650111, 12.7974447 41.9649866, 12.7974518 41.9649703, 12.797558 41.9648086)",,,,
71516028,False,,Via Giuseppe de Camillis,residential,False,54.418,"LINESTRING (12.8010243 41.9600197, 12.8010537 41.9605086)",,,,
36883367,False,,Via Giuseppe de Camillis,residential,False,53.476,"LINESTRING (12.8010537 41.9605086, 12.8004472 41.9606756)",,,,
36883367,False,,Via Giuseppe de Camillis,residential,True,43.411,"LINESTRING (12.8010537 41.9605086, 12.8015526 41.960387)",,,,
71516028,False,,Via Giuseppe de Camillis,residential,True,54.418,"LINESTRING (12.8010537 41.9605086, 12.8010243 41.9600197)",,,,
36883367,False,,Via Giuseppe de Camillis,residential,False,43.411,"LINESTRING (12.8015526 41.960387, 12.8010537 41.9605086)",,,,
36883367,False,,Via Giuseppe de Camillis,residential,True,53.476,"LINESTRING (12.8004472 41.9606756, 12.8010537 41.9605086)",,,,
71516026,False,,Via di Sant'Anna,residential,True,22.366,"LINESTRING (12.8004472 41.9606756, 12.8003724 41.9604823)",,,,
"[71516026, 626028298, 380883004, 380883005]",False,,"['Via Colsereno', ""Via di Sant'Anna""]",residential,False,174.23699999999997,"LINESTRING (12.8004472 41.9606756, 12.8005894 41.9611096, 12.8006137 41.9612028, 12.8006174 41.9612306, 12.8008761 41.9611368, 12.8012606 41.961006, 12.8014041 41.960957, 12.8014281 41.9609487, 12.801452 41.9609396, 12.801494 41.9609223, 12.8018155 41.960784)",,,,building_passage
380883006,True,1,,residential,False,12.998999999999999,"LINESTRING (12.7964781 41.9605635, 12.7964739 41.9605745, 12.7964725 41.9605855, 12.7964742 41.9605943, 12.7964782 41.9606061, 12.7964822 41.9606121, 12.7964883 41.9606196, 12.7964983 41.9606267, 12.7965084 41.960632, 12.7965157 41.9606349, 12.796529 41.9606387, 12.7965576 41.9606429)",,,,
380883007,False,,Viale Mannelli,residential,False,59.056999999999995,"LINESTRING (12.7964781 41.9605635, 12.796524 41.9605147, 12.7967809 41.9602416, 12.7968875 41.9601283)",50,,,
36883372,True,,Via Antonio del Re,residential,False,243.30399999999997,"LINESTRING (12.7968875 41.9601283, 12.796543 41.9599515, 12.7964373 41.9598925, 12.7964044 41.9598699, 12.7963775 41.9598456, 12.7963534 41.9598153, 12.7963346 41.959785, 12.7963226 41.9597537, 12.7963141 41.9597215, 12.7962656 41.9594512, 12.7962557 41.9594114, 12.7962445 41.9593717, 12.7962328 41.9593364, 12.7962197 41.9593011, 12.7961787 41.9592104, 12.7961376 41.9591197, 12.7960134 41.9588457, 12.7959766 41.9587644, 12.7957762 41.9583892, 12.7957448 41.9583351, 12.7957072 41.9582774, 12.7956696 41.9582243)",,,,
380883007,False,,Viale Mannelli,residential,False,111.986,"LINESTRING (12.7968875 41.9601283, 12.7975324 41.9594426, 12.7976637 41.959303)",50,,,
380883007,False,,Viale Mannelli,residential,True,59.056999999999995,"LINESTRING (12.7968875 41.9601283, 12.7967809 41.9602416, 12.796524 41.9605147, 12.7964781 41.9605635)",50,,,
36884119,False,,Via Dea Bona,residential,False,88.85600000000001,"LINESTRING (12.7980604 41.9588674, 12.7978878 41.9587045, 12.7976875 41.9585253, 12.7975587 41.9583806, 12.7975505 41.9583691, 12.7975418 41.9583548, 12.7975344 41.958341, 12.7975265 41.9583246, 12.79752 41.9583087, 12.797515 41.9582932, 12.7974958 41.9582027)",,,,
"[85895969, 1163852091, 380883007]",False,,Viale Mannelli,residential,True,58.55500000000001,"LINESTRING (12.7980604 41.9588674, 12.7980493 41.9588856, 12.7980354 41.9589058, 12.7980216 41.9589219, 12.798005 41.9589401, 12.7978207 41.9591361, 12.7976637 41.959303)","['30', '50']",,,
85895974,False,,Via dei Glicini,residential,True,125.90899999999996,"LINESTRING (12.7980604 41.9588674, 12.7979614 41.9588428, 12.7978958 41.9588277, 12.79786 41.9588209, 12.7978289 41.958816, 12.7977776 41.9588099, 12.7977367 41.9588079, 12.7977176 41.9588084, 12.7976985 41.9588109, 12.7976562 41.9588229, 12.7976301 41.9588313, 12.7976036 41.9588423, 12.7975749 41.9588558, 12.7975603 41.9588612, 12.7975425 41.9588654, 12.7975247 41.958868, 12.7974557 41.9588697, 12.7974101 41.9588689, 12.7973726 41.9588672, 12.797333 41.9588651, 12.7973129 41.9588624, 12.7972941 41.9588597, 12.7972737 41.9588547, 12.7972545 41.9588497, 12.7972207 41.958835, 12.7972054 41.9588242, 12.7971935 41.9588133, 12.797185 41.9587995, 12.7971798 41.9587857, 12.7971763 41.9587713, 12.7971761 41.958756, 12.7971803 41.9587393, 12.7972083 41.9586732, 12.7972157 41.9586595, 12.7972244 41.9586448, 12.7972334 41.9586337, 12.7972438 41.9586216, 12.7972747 41.9585901, 12.7972861 41.9585744, 12.7972934 41.9585586, 12.7972988 41.9585407, 12.7973002 41.9585227, 12.7972982 41.9585099, 12.7972942 41.9584974, 12.7972868 41.9584833, 12.7972784 41.9584728, 12.7972667 41.9584607, 12.797209 41.958407)",,,,
71756333,True,,Via San Bernardino da Siena,residential,False,99.99300000000001,"LINESTRING (12.7939539 41.9572551, 12.7938644 41.9572903, 12.7938423 41.9573003, 12.7938236 41.9573151, 12.79381 41.957336, 12.7938039 41.9573595, 12.7938049 41.9573909, 12.7938131 41.9574199, 12.793996 41.9579732, 12.7939991 41.9579918, 12.7939984 41.9580102, 12.7939896 41.9580296, 12.7939712 41.9580482, 12.7939473 41.9580668)",,,,
36884170,False,2,Viale Cassiano,tertiary,True,7.432,"LINESTRING (12.7939473 41.9580668, 12.7939723 41.958131)",,,,
36884119,False,,Via Dea Bona,residential,True,88.856,"LINESTRING (12.7974958 41.9582027, 12.797515 41.9582932, 12.79752 41.9583087, 12.7975265 41.9583246, 12.7975344 41.958341, 12.7975418 41.9583548, 12.7975505 41.9583691, 12.7975587 41.9583806, 12.7976875 41.9585253, 12.7978878 41.9587045, 12.7980604 41.9588674)",,,,
36884127,False,,Via Dea Bona,residential,False,69.00399999999999,"LINESTRING (12.7974958 41.9582027, 12.7974214 41.9580811, 12.797367 41.9579921, 12.7972373 41.9577633, 12.7971689 41.9576319)",,,,
85895964,False,,Via Tiburto,residential,False,159.086,"LINESTRING (12.7974958 41.9582027, 12.7975816 41.9580623, 12.7978199 41.9578423, 12.7979249 41.9577237, 12.7980043 41.9575662, 12.7981749 41.9571946, 12.7982727 41.9570203, 12.7983085 41.9569564, 12.7983256 41.9569259)",,,,
26469313,True,2,Viale Tomei,primary,False,57.527,"LINESTRING (12.8004069 41.9594731, 12.8009537 41.9595057, 12.8011004 41.9595144)",30,,,
36884878,False,,Via IV Novembre,residential,False,136.42700000000002,"LINESTRING (12.8004069 41.9594731, 12.8004119 41.9594163, 12.8004267 41.9592489, 12.8004303 41.9592257, 12.8004339 41.9592044, 12.8004408 41.9591826, 12.8004477 41.9591629, 12.8004917 41.9590684, 12.8005084 41.9590375, 12.8005252 41.9590092, 12.8005419 41.9589858, 12.8006458 41.958841, 12.8006749 41.9587923, 12.8007029 41.9587456, 12.8007115 41.9587262, 12.8007151 41.9587156, 12.8007174 41.9587049, 12.8007193 41.9586645, 12.8007171 41.9585928, 12.8007217 41.9585753, 12.8007338 41.9585644, 12.8007595 41.9585599, 12.8010941 41.9585773)",,,,
26469313,True,2,Viale Tomei,primary,False,32.94,"LINESTRING (12.8011004 41.9595144, 12.8014975 41.9595381)",30,,,
36884876,False,,Vicolo Tomei,residential,False,97.826,"LINESTRING (12.8011004 41.9595144, 12.8011043 41.9594563, 12.80113 41.9590709, 12.8011721 41.9586363)",,,,
36884877,False,,Largo Giovanni Maria Nanino,residential,False,104.507,"LINESTRING (12.8014975 41.9595381, 12.8018883 41.9586443)",,,,
26469313,True,2,Viale Tomei,primary,False,35.304,"LINESTRING (12.8014975 41.9595381, 12.8018273 41.9595577, 12.8018581 41.9595595, 12.8019231 41.9595634)",30,,,
