osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,bridge
250827500,,secondary,50,True,False,64.654,"LINESTRING (14.7048293 36.7972175, 14.7047503 36.7972875, 14.7046872 36.7973274, 14.7046289 36.7973477, 14.7045657 36.7973529, 14.7045077 36.7973429, 14.7044666 36.7973297, 14.704423 36.7973003, 14.7043933 36.7972653, 14.7043241 36.7971259)",,,
478735084,Via Vasco Da Gama,secondary,50,False,False,51.13,"LINESTRING (14.7048293 36.7972175, 14.7052499 36.7969547, 14.705282 36.7969346)",,,
205049826,Vico Camerina,residential,,False,False,39.008,"LINESTRING (14.7028743 36.7946737, 14.7032603 36.7945078)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,13.549,"LINESTRING (14.7028743 36.7946737, 14.7029408 36.7947833)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,17.828,"LINESTRING (14.7028743 36.7946737, 14.7027835 36.7945308)",,,
25379822,Via Aurelio Saffi,residential,50,True,False,27.177,"LINESTRING (14.7021994 36.7906257, 14.7024681 36.7907416)",,,
478364181,Via Roberto Ardigò,residential,,True,False,58.921,"LINESTRING (14.7021994 36.7906257, 14.7025116 36.7901585)",,,
25379837,Corso Giuseppe Garibaldi,tertiary,50,True,False,26.911,"LINESTRING (14.7025116 36.7901585, 14.7022463 36.7900426)",,,
478364183,Via Francesco Nullo,residential,,False,False,13.95,"LINESTRING (14.7025116 36.7901585, 14.7025853 36.7900478)",,,
25379822,Via Aurelio Saffi,residential,50,True,False,42.953,"LINESTRING (14.7034167 36.7911509, 14.7038413 36.7913342)",,,
164164604,Via Carlo Pisacane,residential,,True,False,22.358,"LINESTRING (14.7034167 36.7911509, 14.7033004 36.7913291)",,,
164165683,Via Pietro Toselli,residential,,True,False,23.507,"LINESTRING (14.7038413 36.7913342, 14.7040719 36.7914371)",,,
361205862,Corso Umberto Primo,tertiary,50,True,False,31.678,"LINESTRING (14.7038413 36.7913342, 14.7038325 36.7910494)",,,
205047895,Via Santa Maria la Nova / Via Dolomiti,residential,50,False,False,14.979,"LINESTRING (14.7081435 36.7943356, 14.7083002 36.7942866)",,,
205047895,Via Santa Maria la Nova / Via Dolomiti,residential,50,False,True,97.26499999999999,"LINESTRING (14.7081435 36.7943356, 14.7075646 36.7944939, 14.7074854 36.7945168, 14.7072179 36.7945871, 14.7071303 36.7946466)",,,
"[955404200, 955266722]",Via Nazionale,tertiary,50,True,False,56.653999999999996,"LINESTRING (14.7071777 36.7933052, 14.7071722 36.7934154, 14.7071702 36.7934555, 14.7071591 36.7936416, 14.7071535 36.7937921, 14.7071524 36.7938143)",,,
478364216,,tertiary,50,True,False,6.306,"LINESTRING (14.7040652 36.7920737, 14.7040011 36.7920978)",roundabout,,
39657907,Corso Umberto Primo,tertiary,50,True,False,21.82,"LINESTRING (14.7058255 36.7965789, 14.7057031 36.7964089)",,,
250827489,Corso Umberto I,secondary,50,False,False,44.041,"LINESTRING (14.7058255 36.7965789, 14.7060119 36.7964662, 14.7062303 36.7963517)",,,
478735084,Via Vasco Da Gama,secondary,50,False,True,35.06,"LINESTRING (14.7058255 36.7965789, 14.7055965 36.7967331, 14.7055241 36.7967818)",,,
39657907,Corso Umberto Primo,tertiary,50,True,False,21.793,"LINESTRING (14.7051674 36.795605, 14.705055 36.7954309)",,,
533505727,Via Valverde,residential,50,True,False,65.617,"LINESTRING (14.7051674 36.795605, 14.7055009 36.7954948, 14.7057101 36.7954003, 14.7058084 36.7953251)",,,
39657907,Corso Umberto Primo,tertiary,50,True,False,38.186,"LINESTRING (14.7039228 36.793737, 14.7039117 36.7933937)",,,
30820672,Via Ospedale,tertiary,50,True,False,24.817999999999998,"LINESTRING (14.7039228 36.793737, 14.7038533 36.7937524, 14.703654 36.793796)",,,
30820672,Via Ospedale,tertiary,50,True,False,24.229,"LINESTRING (14.703654 36.793796, 14.7035324 36.7938131, 14.7034525 36.7938175, 14.703384 36.7938154)",,,
30820672,Via Ospedale,tertiary,50,True,False,5.4,"LINESTRING (14.7028187 36.7937391, 14.7027599 36.7937272)",,,
478364214,,tertiary,50,True,False,11.727,"LINESTRING (14.703867 36.7921533, 14.7038623 36.7920479)",,,
158406349,Via Tagliamento,tertiary,,True,False,23.721,"LINESTRING (14.703867 36.7921533, 14.7037569 36.7921859, 14.7036102 36.7922068)",,,
37065767,Via Ospedale,secondary,50,False,False,35.101,"LINESTRING (14.702235 36.7936211, 14.7018541 36.7935398)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,23.498,"LINESTRING (14.702235 36.7936211, 14.7023487 36.7938118)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,21.515,"LINESTRING (14.702235 36.7936211, 14.7021263 36.7934483)",,,
37065767,Via Ospedale,secondary,50,False,False,8.894,"LINESTRING (14.7018541 36.7935398, 14.7017584 36.7935169)",,,
37065767,Via Ospedale,secondary,50,False,True,35.101,"LINESTRING (14.7018541 36.7935398, 14.702235 36.7936211)",,,
164178281,Via Stanislao Giuseppe Carrabba,residential,,False,True,20.493,"LINESTRING (14.7018541 36.7935398, 14.7017954 36.793718)",,,
25071647,Via Dante Alighieri,tertiary,50,False,True,29.137000000000004,"LINESTRING (14.7021127 36.7896684, 14.7021536 36.7895977, 14.7022032 36.7895483, 14.7022474 36.7895247, 14.7023022 36.7895193, 14.7023445 36.7895169)",,,
242937198,Via Nino Bixio,tertiary,50,True,False,17.482,"LINESTRING (14.7021127 36.7896684, 14.7021468 36.7896833, 14.702243 36.7897253, 14.7022851 36.7897436)",,,
30820559,Corso Giuseppe Mazzini,tertiary,,True,False,14.335999999999999,"LINESTRING (14.7038421 36.7918057, 14.7038954 36.7918283, 14.7039844 36.791866)",,,
53513516,,tertiary,50,False,False,22.177,"LINESTRING (14.7038421 36.7918057, 14.7038429 36.7917752, 14.7038475 36.7916063)",,,
164165774,Via Ancona,residential,,True,False,23.554,"LINESTRING (14.7040901 36.7919108, 14.704211 36.7917224)",,,
478364216,,tertiary,50,True,False,3.446,"LINESTRING (14.7040901 36.7919108, 14.7041243 36.7919253)",roundabout,,
478364215,,residential,50,True,False,17.074,"LINESTRING (14.7042814 36.7919927, 14.7041066 36.7920558)",,,
"[478364028, 39657910]",Corso Giuseppe Mazzini,tertiary,50,True,False,28.405,"LINESTRING (14.7042814 36.7919927, 14.7043479 36.7920212, 14.7045636 36.7921118)",,,
39657910,Corso Giuseppe Mazzini,tertiary,50,True,False,40.485,"LINESTRING (14.7049112 36.7922575, 14.7053141 36.7924262)",,,
47185098,Via Guglielmo Marconi,residential,50,True,False,36.588,"LINESTRING (14.7049112 36.7922575, 14.7047548 36.7923951, 14.7046035 36.792471)",,,
164165988,Via Fiumillo,residential,50,True,False,13.672,"LINESTRING (14.7044649 36.7925405, 14.7043636 36.7924481)",,,
164166139,Via Fiumillo,residential,,False,True,3.577,"LINESTRING (14.7044649 36.7925405, 14.7044828 36.7925693)",,,
47185098,Via Guglielmo Marconi,residential,50,True,False,56.68,"LINESTRING (14.7062133 36.792075, 14.706017 36.7920062, 14.7058427 36.7919555, 14.7057333 36.7919364, 14.7056103 36.7919194)",,,
478364146,,residential,50,True,False,29.549,"LINESTRING (14.7062133 36.792075, 14.7062916 36.7919677, 14.7063806 36.7918455)",,,
982040686,,tertiary,50,True,False,4.084,"LINESTRING (14.7063806 36.7918455, 14.7064217 36.7918618)",,,
39657910,Corso Giuseppe Mazzini,tertiary,50,True,False,6.413,"LINESTRING (14.7059061 36.7926872, 14.7059702 36.7927135)",,,
47185097,Via Gesù,residential,50,True,False,24.981,"LINESTRING (14.7059061 36.7926872, 14.705933 36.7924764, 14.7059346 36.7924637)",,,
478364026,,tertiary,50,True,False,24.084,"LINESTRING (14.707185 36.7921927, 14.7071966 36.7922159, 14.7071953 36.7924075)",,,
478364026,,tertiary,50,True,False,10.486,"LINESTRING (14.7071953 36.7924075, 14.7071946 36.7925018)",,,
263087521,,tertiary,50,True,False,47.338,"LINESTRING (14.7071953 36.7924075, 14.7072315 36.7924259, 14.7072747 36.7924316, 14.707326 36.7924243, 14.7074604 36.7923698, 14.707578 36.792282, 14.7076261 36.7922294)",,,
263087523,,tertiary,50,True,False,41.778000000000006,"LINESTRING (14.7076261 36.7922294, 14.7072947 36.7921498, 14.7072466 36.7921614, 14.707185 36.7921927)",,,
"[478364129, 25378970]",Via San Bartolomeo / Via Bezzecca,tertiary,50,False,False,27.438,"LINESTRING (14.7076261 36.7922294, 14.7076678 36.7921691, 14.7077512 36.7920043)",,,
158408843,Via Vittorio Veneto,residential,,True,False,14.602,"LINESTRING (14.7017286 36.7927882, 14.7018925 36.7927839)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,12.886,"LINESTRING (14.7017286 36.7927882, 14.7017937 36.7928917)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,14.485,"LINESTRING (14.7017286 36.7927882, 14.7016597 36.7926702)",,,
25379063,,secondary,50,True,False,51.638,"LINESTRING (14.7043241 36.7971259, 14.7043861 36.7971838, 14.7044432 36.7972235, 14.704507 36.797249, 14.7045877 36.7972665, 14.7046602 36.7972694, 14.704724 36.7972553, 14.7048293 36.7972175)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,107.55099999999999,"LINESTRING (14.7043241 36.7971259, 14.7041763 36.7968727, 14.7040203 36.7966106, 14.7038134 36.7962494)",,,
478735079,,residential,50,True,False,22.259,"LINESTRING (14.707123 36.7951843, 14.7068937 36.7951946, 14.7068753 36.7951877)",,,
955266722,Via Nazionale,tertiary,50,True,False,77.721,"LINESTRING (14.707123 36.7951843, 14.7071232 36.7952168, 14.7071902 36.7954427, 14.7073063 36.7958669)",,,
205047895,Via Santa Maria la Nova / Via Dolomiti,residential,50,False,False,97.26499999999999,"LINESTRING (14.7071303 36.7946466, 14.7072179 36.7945871, 14.7074854 36.7945168, 14.7075646 36.7944939, 14.7081435 36.7943356)",,,
955266722,Via Nazionale,tertiary,50,True,False,59.793,"LINESTRING (14.7071303 36.7946466, 14.7071244 36.7951154, 14.707123 36.7951843)",,,
53513516,,tertiary,50,False,True,5.039,"LINESTRING (14.7038489 36.791561, 14.7038475 36.7916063)",,,
361205862,Corso Umberto Primo,tertiary,50,True,False,25.228,"LINESTRING (14.7038489 36.791561, 14.7038413 36.7913342)",,,
25534608,Via Mentana,residential,50,True,False,29.320999999999998,"LINESTRING (14.7038489 36.791561, 14.7036912 36.7914958, 14.7035566 36.7914396)",,,
478364217,Via Bertani,residential,,True,False,36.905,"LINESTRING (14.7038489 36.791561, 14.7038966 36.7915807, 14.704211 36.7917224)",,,
242937198,Via Nino Bixio,tertiary,50,True,False,12.79,"LINESTRING (14.7022851 36.7897436, 14.7024109 36.7897991)",,,
47291198,Via Libertà,residential,,True,False,172.137,"LINESTRING (14.7022851 36.7897436, 14.7023644 36.7897401, 14.7027797 36.7897217, 14.7035543 36.7896832, 14.7042146 36.7896498)",,,
982283908,Via San Giuseppe,residential,,True,False,12.346,"LINESTRING (14.7043996 36.789676, 14.7042644 36.7896514)",,,
164161449,Via San Giorgio,residential,,True,False,10.973,"LINESTRING (14.706487 36.7911055, 14.7064507 36.7911998)",,,
47291201,Via San Giuseppe,residential,,True,False,34.293,"LINESTRING (14.706487 36.7911055, 14.7063827 36.7909524, 14.7063025 36.7908348)",,,
"[478364024, 47291201]",Via San Giuseppe,residential,,True,False,30.256999999999998,"LINESTRING (14.7067038 36.7919788, 14.70673 36.791928, 14.7068335 36.7917273)",,,
478364026,,tertiary,50,True,False,49.162,"LINESTRING (14.7067038 36.7919788, 14.707137 36.7921586, 14.707185 36.7921927)",,,
479187084,,residential,,False,True,8.34,"LINESTRING (14.7100171 36.7907045, 14.7099956 36.7906315)",,,
513129326,Via Guadagna,tertiary,,False,True,120.022,"LINESTRING (14.7100171 36.7907045, 14.7097542 36.79069, 14.7094525 36.79066, 14.7088705 36.7906008, 14.7086782 36.7905827)",,,
164165988,Via Fiumillo,residential,50,True,False,22.043,"LINESTRING (14.7043636 36.7924481, 14.704186 36.79231)",,,
164167770,Via Celestre,residential,,True,False,48.983,"LINESTRING (14.7043636 36.7924481, 14.7048388 36.7922262)",,,
478951595,Via San Matteo,residential,,False,False,44.409,"LINESTRING (14.7088342 36.793396, 14.7088919 36.7933882, 14.7089836 36.7933732, 14.7091237 36.7933659, 14.7091547 36.7933617, 14.7092109 36.7933579, 14.709321 36.7933231)",,3,
"[478951600, 478951595]",Via San Matteo,residential,,False,True,64.608,"LINESTRING (14.7088342 36.793396, 14.7086563 36.7933617, 14.7082463 36.7932505, 14.7081922 36.7932463, 14.7081681 36.7932862)",,3,
"[478735009, 479187135]",Via Zaccaria,residential,,False,False,58.438,"LINESTRING (14.7088342 36.793396, 14.7089702 36.7934182, 14.7088847 36.7937042, 14.7088705 36.7937518, 14.7088463 36.7938205)",,3,
"[478951600, 478951595]",Via San Matteo,residential,,False,False,64.608,"LINESTRING (14.7081681 36.7932862, 14.7081922 36.7932463, 14.7082463 36.7932505, 14.7086563 36.7933617, 14.7088342 36.793396)",,3,
"[478951600, 373613974]",Via Catena,residential,,False,True,42.623000000000005,"LINESTRING (14.7081681 36.7932862, 14.7079876 36.7932164, 14.7078684 36.7933158, 14.7078028 36.7933826)",,3,
"[479187137, 478951598]",Via San Francesco di Paola,residential,,False,False,24.265,"LINESTRING (14.7081681 36.7932862, 14.7081597 36.7933555, 14.7081811 36.7933754, 14.7082623 36.793413, 14.7083105 36.7934402)",,,
478951595,Via San Matteo,residential,,False,True,44.40899999999999,"LINESTRING (14.709321 36.7933231, 14.7092109 36.7933579, 14.7091547 36.7933617, 14.7091237 36.7933659, 14.7089836 36.7933732, 14.7088919 36.7933882, 14.7088342 36.793396)",,3,
158406031,Via Emanuele Filiberto,residential,,True,False,23.677,"LINESTRING (14.7033774 36.7934101, 14.7036431 36.7934019)",,,
158409128,Via Monte Sabotino,residential,,True,False,45.071,"LINESTRING (14.7033774 36.7934101, 14.703384 36.7938154)",,,
158406031,Via Emanuele Filiberto,residential,,True,False,48.164,"LINESTRING (14.7022668 36.793444, 14.7028073 36.7934275)",,,
158409794,Via Pietro Metastasio,residential,,True,False,19.88,"LINESTRING (14.7022668 36.793444, 14.7022601 36.7932653)",,,
158406031,Via Emanuele Filiberto,residential,,True,False,25.441,"LINESTRING (14.7028073 36.7934275, 14.7030928 36.7934188)",,,
158408902,Via Edmondo De Amicis,residential,,True,False,34.663,"LINESTRING (14.7028073 36.7934275, 14.7028187 36.7937391)",,,
39657907,Corso Umberto Primo,tertiary,50,True,False,28.489,"LINESTRING (14.7039117 36.7933937, 14.7039024 36.7931376)",,,
158406031,Via Emanuele Filiberto,residential,,True,False,12.52,"LINESTRING (14.7021263 36.7934483, 14.7022668 36.793444)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,21.515,"LINESTRING (14.7021263 36.7934483, 14.702235 36.7936211)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,20.684,"LINESTRING (14.7021263 36.7934483, 14.7020279 36.7932798)",,,
158406223,Via Isonzo,residential,,True,False,25.846,"LINESTRING (14.7030815 36.7930632, 14.7027914 36.7930707)",,,
158409125,Via Monte Santo,residential,,True,False,34.515,"LINESTRING (14.7030815 36.7930632, 14.7030716 36.7927529)",,,
158406223,Via Isonzo,residential,,True,False,30.078,"LINESTRING (14.7022534 36.7930846, 14.7019158 36.7930934)",,,
158409794,Via Pietro Metastasio,residential,,True,False,19.468,"LINESTRING (14.7022534 36.7930846, 14.7022468 36.7929096)",,,
39657907,Corso Umberto Primo,tertiary,50,True,False,7.987,"LINESTRING (14.703899 36.793042, 14.7038964 36.7929702)",,,
158406223,Via Isonzo,residential,,True,False,23.663,"LINESTRING (14.703899 36.793042, 14.7036334 36.7930489)",,,
238366138,Via Lucio Schirò D'Agati,residential,50,True,False,33.921,"LINESTRING (14.7019158 36.7930934, 14.7015745 36.7932289)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,23.005,"LINESTRING (14.7019158 36.7930934, 14.7020279 36.7932798)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,4.78,"LINESTRING (14.7019158 36.7930934, 14.7018952 36.7930537)",,,
158406223,Via Isonzo,residential,,True,False,25.552,"LINESTRING (14.7033683 36.7930557, 14.7030815 36.7930632)",,,
158409128,Via Monte Sabotino,residential,,True,False,39.416,"LINESTRING (14.7033683 36.7930557, 14.7033774 36.7934101)",,,
158406223,Via Isonzo,residential,,True,False,23.618,"LINESTRING (14.7036334 36.7930489, 14.7033683 36.7930557)",,,
158409123,Via Piave,residential,,True,False,39.261,"LINESTRING (14.7036334 36.7930489, 14.7036431 36.7934019)",,,
158406349,Via Tagliamento,tertiary,,True,False,29.985,"LINESTRING (14.7022242 36.792248, 14.7018877 36.7922581)",,,
244210894,,residential,,True,False,27.238,"LINESTRING (14.7022242 36.792248, 14.7022414 36.7922198, 14.7022586 36.7921463, 14.7022885 36.7920895, 14.7023384 36.7920235)",,,
158406349,Via Tagliamento,tertiary,,True,False,26.011,"LINESTRING (14.7033467 36.7922147, 14.7030548 36.7922234)",,,
158409128,Via Monte Sabotino,residential,,True,False,33.11,"LINESTRING (14.7033467 36.7922147, 14.7033544 36.7925124)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,12.019,"LINESTRING (14.7014195 36.792272, 14.7014793 36.7923689)",,,
158406349,Via Tagliamento,tertiary,,True,False,23.916,"LINESTRING (14.7027541 36.7922323, 14.7024857 36.7922402)",,,
158408902,Via Edmondo De Amicis,residential,,True,False,32.934,"LINESTRING (14.7027541 36.7922323, 14.7027672 36.7925283)",,,
244210893,,residential,,False,False,34.836,"LINESTRING (14.7032808 36.792122, 14.7033133 36.7918098)",,,
164179459,Via Tagliamento,residential,,True,False,14.276,"LINESTRING (14.7032808 36.792122, 14.7033336 36.7921311, 14.7033443 36.7921547, 14.7033467 36.7922147)",,,
39657907,Corso Umberto Primo,tertiary,50,True,False,5.595,"LINESTRING (14.7038878 36.7927314, 14.703886 36.7926811)",,,
158408843,Via Vittorio Veneto,residential,,True,False,23.574,"LINESTRING (14.7033603 36.7927453, 14.7036249 36.7927383)",,,
158409128,Via Monte Sabotino,residential,,True,False,34.522,"LINESTRING (14.7033603 36.7927453, 14.7033683 36.7930557)",,,
158408843,Via Vittorio Veneto,residential,,True,False,25.721,"LINESTRING (14.7030716 36.7927529, 14.7033603 36.7927453)",,,
158409125,Via Monte Santo,residential,,True,False,25.883,"LINESTRING (14.7030716 36.7927529, 14.7030642 36.7925202)",,,
158408843,Via Vittorio Veneto,residential,,True,False,24.661,"LINESTRING (14.7022418 36.7927747, 14.7025186 36.7927674)",,,
158409794,Via Pietro Metastasio,residential,,True,False,25.809,"LINESTRING (14.7022418 36.7927747, 14.7022331 36.7925427)",,,
158406223,Via Isonzo,residential,,True,False,47.931,"LINESTRING (14.7027914 36.7930707, 14.7022534 36.7930846)",,,
158408902,Via Edmondo De Amicis,residential,,True,False,19.939,"LINESTRING (14.7027914 36.7930707, 14.7027994 36.7932499)",,,
158408843,Via Vittorio Veneto,residential,,True,False,26.193,"LINESTRING (14.7027776 36.7927606, 14.7030716 36.7927529)",,,
158408902,Via Edmondo De Amicis,residential,,True,False,15.822,"LINESTRING (14.7027776 36.7927606, 14.7027839 36.7929028)",,,
30820672,Via Ospedale,tertiary,50,True,False,26.332,"LINESTRING (14.7031048 36.793799, 14.7028187 36.7937391)",,,
158409125,Via Monte Santo,residential,,True,False,42.29,"LINESTRING (14.7031048 36.793799, 14.7030928 36.7934188)",,,
158406349,Via Tagliamento,tertiary,,True,False,26.795,"LINESTRING (14.7030548 36.7922234, 14.7027541 36.7922323)",,,
30820672,Via Ospedale,tertiary,50,True,False,24.928,"LINESTRING (14.703384 36.7938154, 14.7031048 36.793799)",,,
158406349,Via Tagliamento,tertiary,,True,False,23.48,"LINESTRING (14.7036102 36.7922068, 14.7033467 36.7922147)",,,
158409123,Via Piave,residential,,True,False,33.189,"LINESTRING (14.7036102 36.7922068, 14.7036184 36.7925052)",,,
158409697,Via Monte Grappa,residential,,True,False,23.254,"LINESTRING (14.7038794 36.7924981, 14.7036184 36.7925052)",,,
39657907,Corso Umberto Primo,tertiary,50,True,False,38.356,"LINESTRING (14.7038794 36.7924981, 14.7038771 36.7924351, 14.7038683 36.7921893, 14.703867 36.7921533)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,13.654,"LINESTRING (14.7015918 36.7925601, 14.7016597 36.7926702)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,6.087,"LINESTRING (14.7015918 36.7925601, 14.7015637 36.7925102)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,False,4.78,"LINESTRING (14.7018952 36.7930537, 14.7019158 36.7930934)",,,
242877976,Via Cristoforo Colombo,secondary,50,False,True,20.154,"LINESTRING (14.7018952 36.7930537, 14.7017937 36.7928917)",,,
158406349,Via Tagliamento,tertiary,,True,False,41.72,"LINESTRING (14.7018877 36.7922581, 14.7014195 36.792272)",,,
158409750,Via Luigi Negrelli,residential,,True,False,32.681,"LINESTRING (14.7018877 36.7922581, 14.7018904 36.792552)",,,
158410223,Via Tripoli,residential,,True,False,25.087,"LINESTRING (14.7027994 36.791631, 14.7025513 36.7915241)",,,
478364218,Via Gioacchino Rossini,residential,,True,False,26.469,"LINESTRING (14.7027994 36.791631, 14.7029358 36.7914195)",,,
158409123,Via Piave,residential,,True,False,25.926,"LINESTRING (14.7036184 36.7925052, 14.7036249 36.7927383)",,,
158409697,Via Monte Grappa,residential,,True,False,23.522,"LINESTRING (14.7036184 36.7925052, 14.7033544 36.7925124)",,,
158409128,Via Monte Sabotino,residential,,True,False,25.903,"LINESTRING (14.7033544 36.7925124, 14.7033603 36.7927453)",,,
158409697,Via Monte Grappa,residential,,True,False,25.856,"LINESTRING (14.7033544 36.7925124, 14.7030642 36.7925202)",,,
158409125,Via Monte Santo,residential,,True,False,33.013,"LINESTRING (14.7030642 36.7925202, 14.7030548 36.7922234)",,,
158409697,Via Monte Grappa,residential,,True,False,26.462,"LINESTRING (14.7030642 36.7925202, 14.7027672 36.7925283)",,,
158408902,Via Edmondo De Amicis,residential,,True,False,25.847,"LINESTRING (14.7027672 36.7925283, 14.7027776 36.7927606)",,,
158409697,Via Monte Grappa,residential,,True,False,23.432,"LINESTRING (14.7027672 36.7925283, 14.7025042 36.7925354)",,,
158409697,Via Monte Grappa,residential,,True,False,30.534,"LINESTRING (14.7022331 36.7925427, 14.7018904 36.792552)",,,
158409794,Via Pietro Metastasio,residential,,True,False,32.779,"LINESTRING (14.7022331 36.7925427, 14.7022242 36.792248)",,,
158409697,Via Monte Grappa,residential,,True,False,26.604,"LINESTRING (14.7018904 36.792552, 14.7015918 36.7925601)",,,
158409750,Via Luigi Negrelli,residential,,True,False,25.787,"LINESTRING (14.7018904 36.792552, 14.7018925 36.7927839)",,,
158408843,Via Vittorio Veneto,residential,,True,False,23.423,"LINESTRING (14.7036249 36.7927383, 14.7038878 36.7927314)",,,
158409123,Via Piave,residential,,True,False,34.545,"LINESTRING (14.7036249 36.7927383, 14.7036334 36.7930489)",,,
158408843,Via Vittorio Veneto,residential,,True,False,31.121,"LINESTRING (14.7018925 36.7927839, 14.7022418 36.7927747)",,,
158409750,Via Luigi Negrelli,residential,,True,False,30.001,"LINESTRING (14.7018925 36.7927839, 14.7018952 36.7930537)",,,
158406031,Via Emanuele Filiberto,residential,,True,False,23.935,"LINESTRING (14.7036431 36.7934019, 14.7039117 36.7933937)",,,
158409123,Via Piave,residential,,True,False,43.833,"LINESTRING (14.7036431 36.7934019, 14.703654 36.793796)",,,
158406031,Via Emanuele Filiberto,residential,,True,False,25.361,"LINESTRING (14.7030928 36.7934188, 14.7033774 36.7934101)",,,
158409125,Via Monte Santo,residential,,True,False,39.554,"LINESTRING (14.7030928 36.7934188, 14.7030815 36.7930632)",,,
47291201,Via San Giuseppe,residential,,True,False,79.5,"LINESTRING (14.7068335 36.7917273, 14.706879 36.7916333, 14.7067023 36.7913882, 14.7065928 36.7912444, 14.706487 36.7911055)",,,
164161449,Via San Giorgio,residential,,True,False,9.672,"LINESTRING (14.7063244 36.7915374, 14.7062858 36.7916187)",,,
164162478,Via Concezione,residential,,True,False,50.01,"LINESTRING (14.7063244 36.7915374, 14.7068335 36.7917273)",,,
982040686,,tertiary,50,True,False,19.775,"LINESTRING (14.7061817 36.7917664, 14.7063806 36.7918455)",,,
39657907,Corso Umberto Primo,tertiary,50,True,False,20.728,"LINESTRING (14.7054858 36.7960831, 14.7053763 36.7959186)",,,
167236741,Via Larga Palme,residential,,True,False,35.236,"LINESTRING (14.7054858 36.7960831, 14.7051265 36.7962159)",,,
39657910,Corso Giuseppe Mazzini,tertiary,50,True,False,34.864,"LINESTRING (14.7062008 36.7928082, 14.7065461 36.792956)",,,
25379837,Corso Giuseppe Garibaldi,tertiary,50,True,False,23.855,"LINESTRING (14.7034884 36.790585, 14.7032532 36.7904823)",,,
