osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,junction
219664038,True,Piazza del Popolo,residential,False,24.025,"LINESTRING (8.9395739 45.5049998, 8.9398815 45.5049854)",,,
219664036,True,Piazza del Popolo,residential,False,40.751000000000005,"LINESTRING (8.9395739 45.5049998, 8.9398688 45.5050666, 8.9400759 45.5051015)",,,
219664041,True,Via Ventidue Marzo,residential,False,15.624,"LINESTRING (8.9403472 45.5051207, 8.9403393 45.5049803)",,,
537453263,True,Corso Ventisei Aprile,residential,False,62.83,"LINESTRING (8.9403472 45.5051207, 8.94115 45.5051728)",30,,
23023120,False,Vicolo dei Lazzari,residential,False,63.782,"LINESTRING (8.9448325 45.5053958, 8.9448285 45.5059694)",,,
537453263,True,Corso Ventisei Aprile,residential,False,134.227,"LINESTRING (8.9448325 45.5053958, 8.9465317 45.5055933)",30,,
23136657,False,Via Filippo Turati,tertiary,False,39.743,"LINESTRING (8.9465317 45.5055933, 8.9470353 45.5056497)",,,
47935693,False,Via Eugenio Villoresi,tertiary,False,79.146,"LINESTRING (8.9465317 45.5055933, 8.9464374 45.506302)",50,,
32746574,False,,tertiary,True,171.286,"LINESTRING (8.9465317 45.5055933, 8.9465694 45.5054896, 8.9464908 45.5048553, 8.9462321 45.5040795)",,,
23023122,True,Via Guglielmo Marconi,residential,False,61.576,"LINESTRING (8.9464374 45.506302, 8.9456506 45.506353)",,,
47935693,False,Via Eugenio Villoresi,tertiary,True,79.146,"LINESTRING (8.9464374 45.506302, 8.9465317 45.5055933)",50,,
47935693,False,Via Eugenio Villoresi,tertiary,False,262.886,"LINESTRING (8.9464374 45.506302, 8.9464703 45.5069857, 8.9465336 45.5078947, 8.9465871 45.5086638)",50,,
47935710,False,Via Sant'Ambrogio,unclassified,False,113.041,"LINESTRING (8.9359031 45.5065614, 8.9362012 45.5055665)",,,
68448312,False,Via Casorezzo,unclassified,True,8.164,"LINESTRING (8.9359031 45.5065614, 8.9358515 45.5066253)",,,
183551893,False,Via Guglielmo Marconi,residential,True,46.552,"LINESTRING (8.9359031 45.5065614, 8.9364873 45.506474)",,,
27951670,False,Via Deportati di Mauthausen,residential,False,70.96,"LINESTRING (8.9418436 45.5083093, 8.9427515 45.5083585)",,,
27951670,False,Via Deportati di Mauthausen,residential,True,67.20000000000002,"LINESTRING (8.9418436 45.5083093, 8.9415043 45.5082909, 8.9414303 45.5082927, 8.9413665 45.5083025, 8.9412963 45.5083213, 8.9412419 45.5083452, 8.9410705 45.5084232, 8.9410319 45.5084194)",,,
112331290,False,Via Raffaello Sanzio,residential,False,234.472,"LINESTRING (8.9418436 45.5083093, 8.9418522 45.506772, 8.9410375 45.5067928)",,,
523502028,False,Via Olof Palme,residential,True,68.104,"LINESTRING (8.9465871 45.5086638, 8.9474608 45.5086488)",,2,
27951670,False,Via Deportati di Mauthausen,residential,True,108.68299999999999,"LINESTRING (8.9465871 45.5086638, 8.946489 45.5086604, 8.9452023 45.508549)",,,
47935693,False,Via Eugenio Villoresi,tertiary,True,262.886,"LINESTRING (8.9465871 45.5086638, 8.9465336 45.5078947, 8.9464703 45.5069857, 8.9464374 45.506302)",50,,
23023119,False,Via Sant'Apollonia,residential,False,39.612,"LINESTRING (8.9354896 45.5029314, 8.9359847 45.5028508)",,,
