osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,junction,access
35203000,False,Via Renato Luigi Sansone,residential,,True,69.132,"LINESTRING (15.3349156 41.5041698, 15.3346798 41.5041961, 15.3341076 41.5043091)",,,
627788996,False,Via Renato Luigi Sansone,residential,,False,64.071,"LINESTRING (15.3349156 41.5041698, 15.3349127 41.5041156, 15.3349375 41.504075, 15.3350006 41.5040379, 15.3351179 41.5040007, 15.335242 41.5039703, 15.3352826 41.5039534, 15.3353119 41.5039078, 15.3353818 41.5037794)",,,
35203000,False,Via Renato Luigi Sansone,residential,,False,69.132,"LINESTRING (15.3341076 41.5043091, 15.3346798 41.5041961, 15.3349156 41.5041698)",,,
231166138,True,Via Montesanto,residential,,False,42.947,"LINESTRING (15.3341076 41.5043091, 15.3341087 41.5040367, 15.3341053 41.5039229)",,,
1148192927,True,Piazza Giuseppe di Vagno,secondary,,False,3.793,"LINESTRING (15.3386484 41.5054358, 15.3386123 41.505415)",,roundabout,
235847499,False,Via Enrico Fermi,residential,,True,73.862,"LINESTRING (15.3406513 41.5112228, 15.3399487 41.5116283)",,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,True,24.877,"LINESTRING (15.3406513 41.5112228, 15.3404382 41.511066)",SP21,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,False,107.567,"LINESTRING (15.3406513 41.5112228, 15.3408432 41.5114378, 15.3411176 41.5118438, 15.3412619 41.5120109, 15.3413041 41.5120556)",SP21,,
626928646,True,Via Ruggiero Grieco,residential,,False,130.691,"LINESTRING (15.3433759 41.5106128, 15.3428362 41.5105313, 15.3418523 41.5103328)",,,
36488981,True,Via Luigi Cacciatore,residential,,False,207.447,"LINESTRING (15.342579 41.5088452, 15.3433759 41.5106128)",,,
36489086,False,Viale Ottaviano Augusto,tertiary,,False,38.843,"LINESTRING (15.342579 41.5088452, 15.3430231 41.5087383)",,,
36489086,False,Viale Ottaviano Augusto,tertiary,,True,43.703,"LINESTRING (15.342579 41.5088452, 15.3420836 41.508975)",,,
37618017,False,Via Diomede,tertiary,50,True,72.38,"LINESTRING (15.3427422 41.5081223, 15.3430231 41.5087383)",,,
626927614,False,Via Pasquale Follieri,tertiary,50,False,47.203,"LINESTRING (15.3427422 41.5081223, 15.3425509 41.5077227)",,,
36488981,True,Via Luigi Cacciatore,residential,,False,29.042,"LINESTRING (15.3422754 41.5081242, 15.3423709 41.5083754)",,,
222441574,True,Via Marco Vecilio Campo,residential,,False,40.078,"LINESTRING (15.3422754 41.5081242, 15.3426121 41.5080832, 15.3427422 41.5081223)",,,
222282955,True,Via Alfio e Fausto Lepore,residential,,False,39.849,"LINESTRING (15.3412474 41.5082391, 15.3413236 41.5085929)",,,
222441574,True,Via Marco Vecilio Campo,residential,,False,24.17,"LINESTRING (15.3412474 41.5082391, 15.3415335 41.5082024)",,,
222441574,True,Via Marco Vecilio Campo,residential,,False,101.444,"LINESTRING (15.3400616 41.5084483, 15.3412474 41.5082391)",,,
34034584,True,Via Napoleone Battaglia,secondary,50,False,76.668,"LINESTRING (15.3400616 41.5084483, 15.3401992 41.5078736, 15.34019 41.5077682)",,,
36489086,False,Viale Ottaviano Augusto,tertiary,,False,53.017,"LINESTRING (15.3414352 41.5091448, 15.3420362 41.5089874)",,,
36489086,False,Viale Ottaviano Augusto,tertiary,,True,63.216,"LINESTRING (15.3414352 41.5091448, 15.3407213 41.5093382)",,,
626928646,True,Via Ruggiero Grieco,residential,,False,20.786,"LINESTRING (15.3418523 41.5103328, 15.3416059 41.5103028)",,,
675443898,False,,residential,,False,37.212,"LINESTRING (15.3418523 41.5103328, 15.3419429 41.5100912, 15.3419731 41.5100106)",,,
37101955,False,Via Appulo Sannitica,secondary,,True,47.05,"LINESTRING (15.3333482 41.5052263, 15.3328221 41.505072)",,,
231166142,True,Via Appulo Sannitica,secondary,,False,48.262,"LINESTRING (15.3333482 41.5052263, 15.3339026 41.5053528)",,,
628864562,True,Piazza del Popolo,residential,,False,52.488,"LINESTRING (15.3333482 41.5052263, 15.3338477 41.5049384)",,,
222268867,True,Via Fiume,residential,,False,73.022,"LINESTRING (15.3316636 41.5107614, 15.3323753 41.5111451)",,,
625986769,False,,residential,,False,29.315,"LINESTRING (15.3324384 41.5114488, 15.332574 41.5112055)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,62.164,"LINESTRING (15.3324384 41.5114488, 15.3328717 41.5115854, 15.3330677 41.5116335, 15.3331352 41.5116479)",,,
36921253,False,Via Generale Ettore Cavalli,tertiary,,False,35.417,"LINESTRING (15.3331352 41.5116479, 15.3330671 41.5119623)",,,
36921267,False,Via Biagio Ciliberti,tertiary,,False,32.981,"LINESTRING (15.3331352 41.5116479, 15.3331823 41.5113534)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,57.169,"LINESTRING (15.3331352 41.5116479, 15.3334925 41.5117193, 15.3337993 41.5117784)",,,
36921267,False,Via Biagio Ciliberti,tertiary,,True,32.981,"LINESTRING (15.3331823 41.5113534, 15.3331352 41.5116479)",,,
36921267,False,Via Biagio Ciliberti,tertiary,,False,78.312,"LINESTRING (15.3331823 41.5113534, 15.3332649 41.5108277, 15.3332905 41.5106538)",,,
1012500281,True,Via IV novembre,tertiary,,False,4.801,"LINESTRING (15.3318863 41.5071499, 15.3318328 41.507166)",,,
401817129,True,Via San Domenico,tertiary,,False,36.618,"LINESTRING (15.3326546 41.5089943, 15.3325204 41.5086807)",,,
401817129,True,Via San Domenico,tertiary,,False,95.373,"LINESTRING (15.3325204 41.5086807, 15.3321449 41.5078704)",,,
36921259,True,Via Fratelli Cairoli,residential,,False,121.693,"LINESTRING (15.3325204 41.5086807, 15.3327079 41.5086532, 15.333347 41.508694, 15.3337185 41.5087045, 15.3338805 41.508689, 15.3339686 41.5086647)",,,
100468719,False,Piazza Nocelli,residential,,False,14.624,"LINESTRING (15.3340795 41.5086525, 15.3341023 41.5087829)",,,
222275073,True,Via de Nicastri,residential,,False,38.999,"LINESTRING (15.3353584 41.5077649, 15.3354358 41.5077013, 15.3357834 41.5076534)",,,
"[1011543819, 401817134]",True,Via Antonio Gramsci,residential,,False,72.552,"LINESTRING (15.3353584 41.5077649, 15.3353078 41.5077162, 15.3351381 41.507431, 15.3350238 41.5072577, 15.3349904 41.5071762)",,,
173875541,True,Corso Giuseppe Garibaldi,tertiary,,False,16.348,"LINESTRING (15.3345424 41.5064647, 15.3347341 41.506433)",,,
222278406,True,Via Pasquale Tandoia,residential,,False,71.593,"LINESTRING (15.3388971 41.5114327, 15.3382709 41.5109915)",,,
235755507,False,Via San Severo,secondary,,False,18.756,"LINESTRING (15.3388971 41.5114327, 15.3389099 41.5116011)",,,
235755507,False,Via San Severo,secondary,,True,100.68100000000001,"LINESTRING (15.3388971 41.5114327, 15.3388703 41.5106865, 15.3389125 41.5105307)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,72.349,"LINESTRING (15.3363157 41.5117081, 15.3371805 41.511645)",,,
625766981,False,Via dei Giardini,residential,,True,33.787,"LINESTRING (15.3363157 41.5117081, 15.3362774 41.5114056)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,27.593,"LINESTRING (15.3371805 41.511645, 15.3374963 41.5115698)",,,
37096968,True,Via Ettore Viglione,residential,,False,40.532,"LINESTRING (15.3371805 41.511645, 15.3372364 41.5120071)",,,
37096971,True,Via Giuseppe Colucci,residential,,False,44.836,"LINESTRING (15.3379698 41.5115423, 15.3380322 41.5119428)",,,
173875545,False,Via Gaetano Gifuni,tertiary,,False,41.287,"LINESTRING (15.3379698 41.5115423, 15.3384644 41.511516)",,,
173875545,False,Via Gaetano Gifuni,tertiary,,True,39.545,"LINESTRING (15.3379698 41.5115423, 15.3374963 41.5115698)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,12.907,"LINESTRING (15.3350983 41.5117796, 15.3352531 41.5117735)",,,
37096976,True,Via Silvio Mancini,residential,,False,51.832,"LINESTRING (15.3350983 41.5117796, 15.3352105 41.5122381)",,,
625798035,False,Via San Severo,secondary,,True,4.05,"LINESTRING (15.3389661 41.5127623, 15.3389645 41.5127259)",,,
37096998,True,Via Giovanni Boccaccio,residential,,False,37.453,"LINESTRING (15.3356707 41.5121866, 15.3357646 41.512516)",,,
222275075,True,Via Francesco de Vicentis,residential,,False,58.336,"LINESTRING (15.3356707 41.5121866, 15.3359387 41.5121844, 15.3363098 41.512182, 15.3363643 41.5121607)",,,
625714551,True,Via Ludovico Ariosto,residential,,False,26.843,"LINESTRING (15.3350112 41.5126172, 15.3347192 41.5127195)",,,
625714551,True,Via Ludovico Ariosto,residential,,False,23.439,"LINESTRING (15.3352845 41.5125667, 15.3350112 41.5126172)",,,
625714555,True,Via Michele Dandolo,residential,,False,40.407000000000004,"LINESTRING (15.3357646 41.512516, 15.3356968 41.5125178, 15.3352845 41.5125667)",,,
37096967,True,Via Raffaele De Peppo,residential,,False,28.239,"LINESTRING (15.3364275 41.5125202, 15.3363865 41.5122681)",,,
625982964,True,Via Cesare Battista,residential,,False,55.198,"LINESTRING (15.3364275 41.5125202, 15.3357646 41.512516)",,,
37097018,True,Via Cesare Battisti,residential,,False,72.899,"LINESTRING (15.3373001 41.5124668, 15.3364275 41.5125202)",,,
37096971,True,Via Giuseppe Colucci,residential,,False,17.684,"LINESTRING (15.3380955 41.5124032, 15.3381208 41.5125611)",,,
37097018,True,Via Cesare Battisti,residential,,False,29.417,"LINESTRING (15.3380955 41.5124032, 15.3377442 41.5124313)",,,
37097018,True,Via Cesare Battisti,residential,,False,71.702,"LINESTRING (15.3389521 41.5123371, 15.3380955 41.5124032)",,,
235755507,False,Via San Severo,secondary,,True,22.927,"LINESTRING (15.3389521 41.5123371, 15.3389403 41.5121311)",,,
625798035,False,Via San Severo,secondary,,False,43.245,"LINESTRING (15.3389521 41.5123371, 15.3389645 41.5127259)",,,
625798036,False,Via Ferdinando Magellano,residential,,False,52.091,"LINESTRING (15.3389521 41.5123371, 15.3395697 41.5122624)",,,
37096971,True,Via Giuseppe Colucci,residential,,False,51.465,"LINESTRING (15.3380322 41.5119428, 15.3380955 41.5124032)",,,
37097283,False,Via Emanuele e Giuseppe Cavalli,residential,,False,74.862,"LINESTRING (15.3380322 41.5119428, 15.3389252 41.5118646)",,,
37097283,False,Via Emanuele e Giuseppe Cavalli,residential,,True,66.647,"LINESTRING (15.3380322 41.5119428, 15.3372364 41.5120071)",,,
37097283,False,Via Emanuele e Giuseppe Cavalli,residential,,True,74.862,"LINESTRING (15.3389252 41.5118646, 15.3380322 41.5119428)",,,
235755507,False,Via San Severo,secondary,,False,29.66,"LINESTRING (15.3389252 41.5118646, 15.3389403 41.5121311)",,,
235755507,False,Via San Severo,secondary,,True,29.328,"LINESTRING (15.3389252 41.5118646, 15.3389099 41.5116011)",,,
37097057,True,,tertiary,,False,26.363,"LINESTRING (15.3389099 41.5116011, 15.3386239 41.5114994)",,,
235755507,False,Via San Severo,secondary,,False,29.328,"LINESTRING (15.3389099 41.5116011, 15.3389252 41.5118646)",,,
235755507,False,Via San Severo,secondary,,True,18.756,"LINESTRING (15.3389099 41.5116011, 15.3388971 41.5114327)",,,
235847549,False,Via Alessandro Volta,residential,,False,22.114,"LINESTRING (15.3389099 41.5116011, 15.3391739 41.5115794)",,,
37097082,False,Via Alessandro Volta,residential,,False,45.326,"LINESTRING (15.3391739 41.5115794, 15.3397153 41.511537)",,,
235847549,False,Via Alessandro Volta,residential,,True,22.114,"LINESTRING (15.3391739 41.5115794, 15.3389099 41.5116011)",,,
625798037,False,Via Cristoforo Colombo,residential,,False,56.43600000000001,"LINESTRING (15.3391739 41.5115794, 15.3393627 41.5119522, 15.3394329 41.5120475)",,,
37097080,False,Via Ferdinando Magellano,residential,,False,69.061,"LINESTRING (15.3397626 41.5125836, 15.34051 41.5123143)",,,
625798037,False,Via Cristoforo Colombo,residential,,True,39.161,"LINESTRING (15.3397626 41.5125836, 15.3395697 41.5122624)",,,
625798034,False,Via Antonio Toscanini,residential,,True,20.306,"LINESTRING (15.3413041 41.5120556, 15.3410805 41.5121285)",,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,False,45.109,"LINESTRING (15.3413041 41.5120556, 15.3414809 41.5121198, 15.3417981 41.5122219)",SP21,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,True,107.567,"LINESTRING (15.3413041 41.5120556, 15.3412619 41.5120109, 15.3411176 41.5118438, 15.3408432 41.5114378, 15.3406513 41.5112228)",SP21,,
37097080,False,Via Ferdinando Magellano,residential,,True,69.061,"LINESTRING (15.34051 41.5123143, 15.3397626 41.5125836)",,,
625796771,False,Via Pietro Nenni,residential,,True,46.057,"LINESTRING (15.34051 41.5123143, 15.3402268 41.5119585)",,,
625798033,False,Via Pietro Nenni,residential,,False,23.288,"LINESTRING (15.34051 41.5123143, 15.3406388 41.5125002)",,,
625798034,False,Via Antonio Toscanini,residential,,False,30.843,"LINESTRING (15.34051 41.5123143, 15.3408497 41.5122037)",,,
628907816,False,Via Ferdinando Magellano,residential,,False,72.42099999999999,"LINESTRING (15.34051 41.5123143, 15.3398381 41.5123054, 15.339731 41.5121809)",,,
625798033,False,Via Pietro Nenni,residential,,True,22.137,"LINESTRING (15.340756 41.5126789, 15.3406388 41.5125002)",,,
670986200,False,Via Arturo Labriola,residential,,True,48.32,"LINESTRING (15.340756 41.5126789, 15.3412854 41.5125009)",,,
625798031,False,Via Benedetto Croce,residential,,True,42.092,"LINESTRING (15.3421977 41.5123566, 15.3420492 41.5124728, 15.3418441 41.5126271)",,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,False,41.234,"LINESTRING (15.3421977 41.5123566, 15.3422963 41.5123831, 15.3426606 41.5124883)",SP21,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,True,36.493,"LINESTRING (15.3421977 41.5123566, 15.3420036 41.5122942, 15.3417981 41.5122219)",SP21,,
625796772,False,Via Carlo Corrado,residential,,True,53.847,"LINESTRING (15.3426606 41.5124883, 15.3425595 41.51201)",,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,False,75.675,"LINESTRING (15.3426606 41.5124883, 15.3428628 41.5125332, 15.3431529 41.5125978, 15.3435291 41.5126887)",SP21,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,True,41.234,"LINESTRING (15.3426606 41.5124883, 15.3422963 41.5123831, 15.3421977 41.5123566)",SP21,,
37097082,False,Via Alessandro Volta,residential,,True,45.326,"LINESTRING (15.3397153 41.511537, 15.3391739 41.5115794)",,,
37097116,False,Via Alessandro Volta,residential,,False,79.905,"LINESTRING (15.3397153 41.511537, 15.3398114 41.5114559, 15.3404382 41.511066)",,,
625796771,False,Via Pietro Nenni,residential,,False,23.775,"LINESTRING (15.3397153 41.511537, 15.3398229 41.5115395, 15.3398587 41.5115493, 15.339894 41.5115709, 15.3399487 41.5116283)",,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,False,24.877,"LINESTRING (15.3404382 41.511066, 15.3406513 41.5112228)",SP21,,
37097116,False,Via Alessandro Volta,residential,,True,79.905,"LINESTRING (15.3404382 41.511066, 15.3398114 41.5114559, 15.3397153 41.511537)",,,
643435270,False,Viale Maria De Peppo Serena,tertiary,,True,105.32300000000001,"LINESTRING (15.3404382 41.511066, 15.3402402 41.5109596, 15.3395344 41.5105911, 15.339397 41.5105286)",SP21,,
37097128,True,Via Giovanni Amendola,tertiary,,False,59.91,"LINESTRING (15.3364003 41.5060215, 15.3365996 41.5065392)",,,
626928645,False,Corso Giuseppe Garibaldi,tertiary,,False,32.856,"LINESTRING (15.3364003 41.5060215, 15.3365725 41.5059647, 15.3367203 41.5059256, 15.3367671 41.5059132)",,,
37096968,True,Via Ettore Viglione,residential,,False,5.362,"LINESTRING (15.3372364 41.5120071, 15.3372426 41.5120551)",,,
37097283,False,Via Emanuele e Giuseppe Cavalli,residential,,False,66.647,"LINESTRING (15.3372364 41.5120071, 15.3380322 41.5119428)",,,
37618015,True,Viale Aldo Moro,secondary,50,False,62.077,"LINESTRING (15.3374963 41.5115698, 15.338027 41.5111777)",,,
173875545,False,Via Gaetano Gifuni,tertiary,,False,39.545,"LINESTRING (15.3374963 41.5115698, 15.3379698 41.5115423)",,,
36489086,False,Viale Ottaviano Augusto,tertiary,,True,38.843,"LINESTRING (15.3430231 41.5087383, 15.342579 41.5088452)",,,
37618017,False,Via Diomede,tertiary,50,False,72.38,"LINESTRING (15.3430231 41.5087383, 15.3427422 41.5081223)",,,
625978377,False,Via Diomede,residential,,False,54.516,"LINESTRING (15.3430231 41.5087383, 15.3432463 41.5091992)",,,
37618509,True,Via San Rocco,residential,,False,66.656,"LINESTRING (15.3324554 41.5054496, 15.332256 41.5053555, 15.3317509 41.5051663)",,,
37618511,False,Via Porta a Croce,secondary,50,False,117.682,"LINESTRING (15.3324554 41.5054496, 15.3330006 41.5054686, 15.3336052 41.5055559, 15.3338524 41.5055205)",,,
235816992,False,Via Porta a Croce,secondary,50,False,66.743,"LINESTRING (15.3324554 41.5054496, 15.3321311 41.5054682, 15.3317106 41.5055003, 15.3316598 41.505513)",,,
37618511,False,Via Porta a Croce,secondary,50,True,117.682,"LINESTRING (15.3338524 41.5055205, 15.3336052 41.5055559, 15.3330006 41.5054686, 15.3324554 41.5054496)",,,
235755490,True,Piazza del Popolo,secondary,,False,8.837,"LINESTRING (15.3338524 41.5055205, 15.333826 41.5054892, 15.3338147 41.5054476)",,roundabout,
34587537,False,Via Giovanni XIII,residential,,False,58.611,"LINESTRING (15.3416404 41.5039507, 15.3409751 41.5041227)",,,
54230570,False,Via John Kennedy,residential,,True,78.17,"LINESTRING (15.3416404 41.5039507, 15.3419345 41.5046183)",,,
32091013,False,Via Porta Foggia,secondary,50,False,91.146,"LINESTRING (15.342969 41.5043506, 15.342353 41.5045087, 15.3419345 41.5046183)",,,
98504575,False,Via Ugo Foscolo,residential,,False,31.857,"LINESTRING (15.3340149 41.511802, 15.3339616 41.5120857)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,30.161,"LINESTRING (15.3340149 41.511802, 15.334165 41.5118075, 15.3343767 41.5118152)",,,
98504575,False,Via Ugo Foscolo,residential,,True,73.396,"LINESTRING (15.3338303 41.5127384, 15.3339616 41.5120857)",,,
626473487,True,Via Ludovico Ariosto,residential,,False,27.817,"LINESTRING (15.3338303 41.5127384, 15.3335008 41.5126971)",,,
37097002,True,Via Francesco Petrarca,residential,,False,36.416,"LINESTRING (15.3339616 41.5120857, 15.3343915 41.5121459)",,,
98504575,False,Via Ugo Foscolo,residential,,False,73.396,"LINESTRING (15.3339616 41.5120857, 15.3338303 41.5127384)",,,
98504575,False,Via Ugo Foscolo,residential,,True,31.857,"LINESTRING (15.3339616 41.5120857, 15.3340149 41.511802)",,,
36921253,False,Via Generale Ettore Cavalli,tertiary,,True,30.366,"LINESTRING (15.3329237 41.5126258, 15.332985 41.5123566)",,,
36921253,False,Via Generale Ettore Cavalli,tertiary,,False,44.374,"LINESTRING (15.3330671 41.5119623, 15.332985 41.5123566)",,,
36921253,False,Via Generale Ettore Cavalli,tertiary,,True,35.417,"LINESTRING (15.3330671 41.5119623, 15.3331352 41.5116479)",,,
37097002,True,Via Francesco Petrarca,residential,,False,24.265,"LINESTRING (15.3330671 41.5119623, 15.333354 41.5120006)",,,
625765835,False,Via Francesco Petrarca,residential,,False,51.988,"LINESTRING (15.3330671 41.5119623, 15.3324483 41.5119)",,,
100468719,False,Piazza Nocelli,residential,,True,10.122,"LINESTRING (15.3340133 41.5088449, 15.3341023 41.5087829)",,,
115480964,True,Via Luigi Zuppetta,residential,,False,49.898,"LINESTRING (15.3340133 41.5088449, 15.3340074 41.5091407, 15.3340101 41.5092936)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,7.527,"LINESTRING (15.3350081 41.5117841, 15.3350983 41.5117796)",,,
115480976,False,Viale Aldo Moro,residential,,False,32.768,"LINESTRING (15.3350081 41.5117841, 15.3348609 41.5115108)",,,
115480948,False,Via Eugenio Curiel,residential,,False,48.486,"LINESTRING (15.3353344 41.5112026, 15.3347729 41.5110871)",,,
115480952,False,Via Nazario Sauro,residential,,False,35.258,"LINESTRING (15.3353344 41.5112026, 15.3352244 41.5115088)",,,
115480952,False,Via Nazario Sauro,residential,,True,24.518,"LINESTRING (15.3353344 41.5112026, 15.3354229 41.5109923)",,,
115480952,False,Via Nazario Sauro,residential,,False,29.53,"LINESTRING (15.3352244 41.5115088, 15.3352531 41.5117735)",,,
115480952,False,Via Nazario Sauro,residential,,True,35.258,"LINESTRING (15.3352244 41.5115088, 15.3353344 41.5112026)",,,
404821903,False,Via Martiri della Resistenza,residential,,False,65.995,"LINESTRING (15.3352244 41.5115088, 15.3355308 41.5115009, 15.3360146 41.5114663)",,,
625712746,False,Via Martiri della Resistenza,residential,,True,33.135999999999996,"LINESTRING (15.3352244 41.5115088, 15.3349942 41.5114512, 15.3348609 41.5115108)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,18.143,"LINESTRING (15.3337993 41.5117784, 15.3340149 41.511802)",,,
"[625712864, 115480965]",False,"['Viale Aldo Moro', 'Via Martiri della Resistenza']",residential,,"[False, True]",58.143,"LINESTRING (15.3337993 41.5117784, 15.3339124 41.5114386, 15.334137 41.5114778)",,,
115480948,False,Via Eugenio Curiel,residential,,False,38.231,"LINESTRING (15.3347729 41.5110871, 15.3343311 41.5109935)",,,
115480948,False,Via Eugenio Curiel,residential,,True,48.486,"LINESTRING (15.3347729 41.5110871, 15.3353344 41.5112026)",,,
625712796,False,Via Giusepe Melchiorre,residential,,True,42.511,"LINESTRING (15.3347729 41.5110871, 15.3346454 41.5114573)",,,
36921256,True,Viale Aldo Moro,secondary,50,False,7.61,"LINESTRING (15.3343767 41.5118152, 15.3344681 41.5118152)",,,
115480969,True,Via Luigi Settembrini,residential,,False,42.496,"LINESTRING (15.3343767 41.5118152, 15.334137 41.5114778)",,,
115480980,False,Via Martiri della Resistenza,residential,,True,12.833,"LINESTRING (15.3346454 41.5114573, 15.3345738 41.5115595)",,,
625712795,False,Via Martiri della Resistenza,residential,,True,18.904,"LINESTRING (15.3346454 41.5114573, 15.3348609 41.5115108)",,,
625712796,False,Via Giusepe Melchiorre,residential,,False,42.511,"LINESTRING (15.3346454 41.5114573, 15.3347729 41.5110871)",,,
626928642,False,Piazza Tribunali,residential,,True,15.908,"LINESTRING (15.3341186 41.510487, 15.3341301 41.5103442)",,,
625766917,False,Piazza Tribunali,residential,,False,26.441000000000003,"LINESTRING (15.3341186 41.510487, 15.3341085 41.5106057, 15.3340984 41.5107243)",,,
115480976,False,Viale Aldo Moro,residential,,True,32.768,"LINESTRING (15.3348609 41.5115108, 15.3350081 41.5117841)",,,
625712795,False,Via Martiri della Resistenza,residential,,False,18.904,"LINESTRING (15.3348609 41.5115108, 15.3346454 41.5114573)",,,
