osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,bridge,junction
307028419,False,,,Viale Antonio Ferretti,residential,,False,16.236,"LINESTRING (10.4386867 45.5855832, 10.4387082 45.5856151, 10.4387524 45.5856414, 10.4388395 45.5856761)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,False,62.54,"LINESTRING (10.4426191 45.5867801, 10.4426968 45.5873399)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,True,204.053,"LINESTRING (10.4426191 45.5867801, 10.442568 45.5866174, 10.4419501 45.5850059)",,,
328366727,False,,,Via Dossolo,residential,,True,170.073,"LINESTRING (10.4426191 45.5867801, 10.4423795 45.5866929, 10.4422015 45.5866191, 10.4420615 45.5865722, 10.4413533 45.5863664, 10.4407863 45.5861946, 10.4406383 45.586138)",,,
328366717,False,,,Via Baldo Elisa,residential,,False,47.458,"LINESTRING (10.4395473 45.5843549, 10.439531 45.5843273, 10.4395411 45.5842854, 10.4395523 45.5842182, 10.4395317 45.584154, 10.4394715 45.5840703, 10.4393895 45.5840173, 10.4393242 45.5839992)",,,
328366735,True,,,Via Giuseppe Mazzini,residential,,False,109.674,"LINESTRING (10.4395473 45.5843549, 10.4396998 45.5843032, 10.4399576 45.5842362, 10.4407296 45.5840223, 10.4408548 45.5839878)",,,
328366739,False,,,Via Mangano,residential,,False,26.706000000000003,"LINESTRING (10.4395473 45.5843549, 10.4394802 45.5844324, 10.4394375 45.5844759, 10.4393719 45.5845611)",,,
132690096,True,1,,,tertiary,50,False,11.245000000000001,"LINESTRING (10.441653 45.5846556, 10.441665 45.5846229, 10.4416892 45.5845938, 10.4417237 45.5845703)",,,roundabout
129705237,False,2,,Via San Pellegrino,residential,,True,36.543,"LINESTRING (10.4407903 45.5858607, 10.4409102 45.5857354, 10.4410335 45.5855799)",,,
396979371,True,1,,Via San Pellegrino,unclassified,,False,33.036,"LINESTRING (10.4407903 45.5858607, 10.4407253 45.5859898, 10.4406383 45.586138)",,,
132690096,True,1,,,tertiary,50,False,11.47,"LINESTRING (10.4417237 45.5845703, 10.4417669 45.5845539, 10.4418148 45.5845465, 10.4418639 45.5845486)",,,roundabout
145112883,True,1,,,tertiary,50,False,124.151,"LINESTRING (10.4417237 45.5845703, 10.4417239 45.584539, 10.4417192 45.5845121, 10.4417091 45.5844723, 10.4415926 45.5841902, 10.4413638 45.5836105, 10.4413214 45.5834915)",,,
307028419,False,,,Viale Antonio Ferretti,residential,,False,4.348,"LINESTRING (10.4404827 45.5860751, 10.440532 45.5860935)",,,
307028419,False,,,Viale Antonio Ferretti,residential,,True,32.339,"LINESTRING (10.4404827 45.5860751, 10.4403328 45.5860238, 10.440098 45.5859664)",,,
396979373,True,1,,Via San Pellegrino,unclassified,,False,33.786,"LINESTRING (10.4404827 45.5860751, 10.4406509 45.5859556, 10.4407903 45.5858607)",,,
132545262,False,,,Via Schiave,residential,,False,99.364,"LINESTRING (10.4433691 45.5827298, 10.4438924 45.5819147)",,,
306754181,False,,,Via Agreste,residential,,True,39.091,"LINESTRING (10.4443715 45.5846038, 10.4438994 45.5844837)",,,
132545153,False,,,Via Schiave,residential,,False,47.927,"LINESTRING (10.4438924 45.5819147, 10.4433116 45.5817714)",,,
132545153,False,,,Via Schiave,residential,,True,56.573,"LINESTRING (10.4438924 45.5819147, 10.4445815 45.5820767)",,,
132545262,False,,,Via Schiave,residential,,True,99.364,"LINESTRING (10.4438924 45.5819147, 10.4433691 45.5827298)",,,
132545261,False,,,Via Schiave,residential,,False,114.947,"LINESTRING (10.4439834 45.5830219, 10.4445815 45.5820767)",,,
132545290,False,,,Via Suor Liliana Rivetta,residential,,False,45.553,"LINESTRING (10.442966 45.5842359, 10.4431434 45.5838455)",,,
"[390310707, 306754181, 132545287]",False,,,Via Agreste,"['unclassified', 'residential']",,False,47.417,"LINESTRING (10.442966 45.5842359, 10.4432387 45.5843086, 10.4434147 45.5843578, 10.4435346 45.5843891)",building_passage,,
132545290,False,,,Via Suor Liliana Rivetta,residential,,True,94.85199999999999,"LINESTRING (10.442966 45.5842359, 10.4426313 45.5848175, 10.4426168 45.5848479, 10.4425225 45.5850303)",,,
132545289,True,,,Via Agreste,residential,,False,122.058,"LINESTRING (10.4443884 45.5834408, 10.4442534 45.5837478, 10.4440851 45.5840977, 10.4438994 45.5844837)",,,
306754181,False,,,Via Agreste,residential,,False,39.091,"LINESTRING (10.4438994 45.5844837, 10.4443715 45.5846038)",,,
306754181,False,,,Via Agreste,residential,,True,30.275,"LINESTRING (10.4438994 45.5844837, 10.4435346 45.5843891)",,,
132545979,False,,,Via Roma,tertiary,,True,29.536,"LINESTRING (10.4421831 45.5849114, 10.4425225 45.5850303)",,,
132545979,False,,,Via Roma,tertiary,,False,25.497,"LINESTRING (10.4421831 45.5849114, 10.4420785 45.5848655, 10.4419686 45.5848087, 10.4419205 45.5847755)",,,
290412702,False,,,,residential,,False,23.343999999999998,"LINESTRING (10.4421831 45.5849114, 10.4420878 45.5849122, 10.442029 45.5849265, 10.4419874 45.5849481, 10.4419501 45.5850059)",,,
132545979,False,,,Via Roma,tertiary,,False,52.69800000000001,"LINESTRING (10.4431614 45.5851815, 10.442934 45.5851472, 10.4427217 45.5850944, 10.4425225 45.5850303)",,,
132545979,False,,,Via Roma,tertiary,,True,35.001999999999995,"LINESTRING (10.4431614 45.5851815, 10.4433753 45.5852148, 10.4435958 45.5852622)",,,
328366710,True,,,Via Agreste,residential,,False,92.896,"LINESTRING (10.4431614 45.5851815, 10.4432854 45.5848619, 10.443449 45.5845278, 10.4435346 45.5843891)",,,
132545979,False,,,Via Roma,tertiary,,False,29.536,"LINESTRING (10.4425225 45.5850303, 10.4421831 45.5849114)",,,
132545290,False,,,Via Suor Liliana Rivetta,residential,,False,94.85199999999999,"LINESTRING (10.4425225 45.5850303, 10.4426168 45.5848479, 10.4426313 45.5848175, 10.442966 45.5842359)",,,
132545979,False,,,Via Roma,tertiary,,True,52.698,"LINESTRING (10.4425225 45.5850303, 10.4427217 45.5850944, 10.442934 45.5851472, 10.4431614 45.5851815)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,False,20.18,"LINESTRING (10.4428062 45.5887628, 10.4428207 45.588944)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,True,158.452,"LINESTRING (10.4428062 45.5887628, 10.4427412 45.587826, 10.4426968 45.5873399)",,,
328366766,False,,,Via dei Ridelli,residential,,True,36.804,"LINESTRING (10.4432232 45.5891047, 10.4431124 45.5890553, 10.443019 45.588994, 10.4428732 45.5889463, 10.4428207 45.588944)",,,
328366824,False,,,,residential,,True,91.05799999999999,"LINESTRING (10.4432232 45.5891047, 10.4434176 45.5888936, 10.4435995 45.5886219, 10.4435724 45.5885729, 10.4436958 45.5883758)",,,
132546459,False,,,Viale Giuseppe Rossini,residential,,True,157.093,"LINESTRING (10.4402576 45.5875458, 10.4395177 45.5877058, 10.4387606 45.5878697, 10.4385154 45.5879398, 10.4383423 45.5879893)",,,
328366760,True,,,Via Santa Maria,residential,,False,149.359,"LINESTRING (10.4402576 45.5875458, 10.4403635 45.5876769, 10.4404946 45.5878258, 10.4409727 45.5882442, 10.4413593 45.5885709, 10.4414115 45.5886157)",,,
307028419,False,,,Viale Antonio Ferretti,residential,,False,103.299,"LINESTRING (10.4388395 45.5856761, 10.4390427 45.585702, 10.4398617 45.5859068, 10.440098 45.5859664)",,,
307028419,False,,,Viale Antonio Ferretti,residential,,True,16.236,"LINESTRING (10.4388395 45.5856761, 10.4387524 45.5856414, 10.4387082 45.5856151, 10.4386867 45.5855832)",,,
328366760,True,,,Via Santa Maria,residential,,False,118.25999999999999,"LINESTRING (10.4388395 45.5856761, 10.4388664 45.5857906, 10.4389347 45.5858957, 10.4390261 45.5859741, 10.4391187 45.586078, 10.4393722 45.5864056, 10.4395464 45.5866075)",,,
65157903,False,2,SP116,Via Andrea Gosa,secondary,50,True,86.08,"LINESTRING (10.4383423 45.5879893, 10.4382957 45.5879161, 10.4382632 45.5878721, 10.438231 45.5878244, 10.4380727 45.5875867, 10.4379486 45.5873411, 10.4379259 45.587274)",,,
132546459,False,,,Viale Giuseppe Rossini,residential,,False,157.093,"LINESTRING (10.4383423 45.5879893, 10.4385154 45.5879398, 10.4387606 45.5878697, 10.4395177 45.5877058, 10.4402576 45.5875458)",,,
132549162,True,1,,,tertiary,50,False,61.248,"LINESTRING (10.4409528 45.58254, 10.4410497 45.5826795, 10.4411405 45.5828947, 10.4411655 45.5829342, 10.4411982 45.5829708, 10.4412356 45.5830005, 10.4412884 45.5830268)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,True,62.54,"LINESTRING (10.4426968 45.5873399, 10.4426191 45.5867801)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,False,158.452,"LINESTRING (10.4426968 45.5873399, 10.4427412 45.587826, 10.4428062 45.5887628)",,,
132547286,False,,,Via dei Ridelli,residential,,True,46.354,"LINESTRING (10.4419095 45.5883915, 10.4418358 45.5884422, 10.4416486 45.5885293, 10.4415099 45.5885755, 10.4414115 45.5886157)",,,
328366742,True,,,Via Monastero,residential,,False,132.47,"LINESTRING (10.4419095 45.5883915, 10.4423347 45.5877937, 10.4425903 45.5874267, 10.4426408 45.5873746, 10.4426968 45.5873399)",,,
328366768,True,,,Via dei Ridelli,residential,,False,82.186,"LINESTRING (10.4419095 45.5883915, 10.4420735 45.5884295, 10.4427379 45.5887598, 10.4428062 45.5887628)",,,
132547286,False,,,Via dei Ridelli,residential,,False,46.354,"LINESTRING (10.4414115 45.5886157, 10.4415099 45.5885755, 10.4416486 45.5885293, 10.4418358 45.5884422, 10.4419095 45.5883915)",,,
129705237,False,2,,Via San Pellegrino,residential,,False,110.11600000000001,"LINESTRING (10.4416695 45.5847237, 10.4416324 45.5847296, 10.4415976 45.5847402, 10.4415663 45.5847552, 10.4415395 45.584774, 10.4415077 45.5848005, 10.4414859 45.5848272, 10.4414653 45.5848612, 10.4414501 45.5848929, 10.4413014 45.5852027, 10.4412469 45.5852928, 10.4411951 45.5853636, 10.4410335 45.5855799)",,,
132690096,True,1,,,tertiary,50,False,7.756,"LINESTRING (10.4416695 45.5847237, 10.4416544 45.5846905, 10.441653 45.5846556)",,,roundabout
145112878,True,1,,,tertiary,50,False,64.959,"LINESTRING (10.4411453 45.5831076, 10.4411205 45.5830448, 10.4410903 45.5829566, 10.4410543 45.5828675, 10.4409837 45.5826876, 10.4409528 45.58254)",,,
1175851003,True,1,,,tertiary,50,False,15.286000000000001,"LINESTRING (10.4411453 45.5831076, 10.4411599 45.5830821, 10.4411833 45.58306, 10.4412139 45.5830427, 10.4412497 45.5830314, 10.4412884 45.5830268)",,,roundabout
1175851004,True,1,,,tertiary,50,False,1.438,"LINESTRING (10.4412309 45.5832335, 10.4412151 45.5832268)",,,roundabout
145112881,True,1,,,tertiary,50,False,152.328,"LINESTRING (10.4413639 45.5832319, 10.4413518 45.5832877, 10.4413569 45.5833382, 10.4413746 45.5833873, 10.4416938 45.5841672, 10.4418035 45.584452, 10.4418253 45.5844986, 10.4418415 45.5845233, 10.4418639 45.5845486)",,,
1175851005,True,1,,,tertiary,50,False,10.676,"LINESTRING (10.4413639 45.5832319, 10.4413317 45.5832401, 10.4412977 45.5832432, 10.4412635 45.5832409, 10.4412309 45.5832335)",,,roundabout
1175851007,True,1,,,tertiary,50,False,3.149,"LINESTRING (10.4412884 45.5830268, 10.4413287 45.5830293)",,,roundabout
197537185,True,,,,residential,,False,8.813,"LINESTRING (10.4412151 45.5832268, 10.4411196 45.5832694)",,,
"[1175851006, 1175850999]",True,1,,,tertiary,50,False,9.849,"LINESTRING (10.4412151 45.5832268, 10.4411993 45.58322, 10.4411731 45.5832017, 10.4411546 45.5831805, 10.4411435 45.5831569)",,,roundabout
396979376,True,2,,Via Stazione,unclassified,,False,12.029,"LINESTRING (10.4413287 45.5830293, 10.4414433 45.5829567)",,,
1175851008,True,1,,,tertiary,50,False,7.486,"LINESTRING (10.4413287 45.5830293, 10.4413667 45.583039, 10.4414035 45.5830578, 10.4414096 45.5830635)",,,roundabout
65157903,False,2,SP116,Via Andrea Gosa,secondary,50,False,157.587,"LINESTRING (10.4375358 45.5853105, 10.4375775 45.5855317, 10.4377956 45.586716)",,,
65157903,False,2,SP116,Via Andrea Gosa,secondary,50,True,15.019,"LINESTRING (10.4375358 45.5853105, 10.4375199 45.585259, 10.4374738 45.5851832)",,,
129705226,True,,,Via Fossa,residential,,False,95.64999999999999,"LINESTRING (10.4375358 45.5853105, 10.437636 45.5853001, 10.4378472 45.5853387, 10.4380886 45.5854016, 10.4384627 45.5855151, 10.4386867 45.5855832)",,,
129705236,False,,,Via Capoborgo,residential,,True,136.04399999999998,"LINESTRING (10.4355156 45.5872095, 10.4354755 45.586838, 10.4355374 45.5866038, 10.4355965 45.5864888, 10.4357719 45.5862656, 10.4358851 45.5860435)",,,
151877775,False,,,Via del Signurì,residential,,True,71.12400000000001,"LINESTRING (10.4355156 45.5872095, 10.4354649 45.5872146, 10.4351546 45.5872451, 10.4347869 45.5872568, 10.4346057 45.5872617)",,,
151877775,False,,,Via del Signurì,residential,,False,86.60499999999999,"LINESTRING (10.4328807 45.5877752, 10.432916 45.5877113, 10.4329683 45.5876569, 10.4330482 45.5875885, 10.4333347 45.587463, 10.4337678 45.5873607)",,,
151877775,False,,,Via del Signurì,residential,,True,91.31799999999998,"LINESTRING (10.4328807 45.5877752, 10.4328763 45.5878077, 10.432788 45.5884534, 10.4327931 45.5885933)",,,
328366771,False,,,Via del Signurì,residential,,False,82.021,"LINESTRING (10.4328807 45.5877752, 10.4325966 45.5879341, 10.4322736 45.5881125, 10.4321393 45.5881583, 10.4320242 45.5881998)",,,
151877775,False,,,Via del Signurì,residential,,False,8.171,"LINESTRING (10.4345007 45.5872621, 10.4346057 45.5872617)",,,
328366773,False,,,Via del Signurì,residential,,True,64.377,"LINESTRING (10.4345007 45.5872621, 10.4344818 45.5866833)",,,
151877775,False,,,Via del Signurì,residential,,True,58.19500000000001,"LINESTRING (10.4345007 45.5872621, 10.4341887 45.5872946, 10.4338936 45.587331, 10.4337678 45.5873607)",,,
197537187,True,,,Via Stazione,residential,,False,60.631,"LINESTRING (10.4408548 45.5839878, 10.4408017 45.584433, 10.4408046 45.5845315)",,,
313436345,False,,,Via Stazione,residential,,True,51.095000000000006,"LINESTRING (10.4408548 45.5839878, 10.4409108 45.583591, 10.4409298 45.5835317)",,,
244427797,True,,,Via Mangano,residential,,False,56.702,"LINESTRING (10.4392214 45.5848527, 10.4391298 45.5850224, 10.4389818 45.5852786, 10.4389426 45.585323)",,,
328366739,False,,,Via Mangano,residential,,True,34.482,"LINESTRING (10.4392214 45.5848527, 10.4392658 45.5847674, 10.4392987 45.584696, 10.4393719 45.5845611)",,,
132545153,False,,,Via Schiave,residential,,False,56.573,"LINESTRING (10.4445815 45.5820767, 10.4438924 45.5819147)",,,
132545261,False,,,Via Schiave,residential,,True,114.947,"LINESTRING (10.4445815 45.5820767, 10.4439834 45.5830219)",,,
1175850993,False,,,,residential,,True,3.224,"LINESTRING (10.441097 45.5832937, 10.4411196 45.5832694)",,,
313436345,False,,,Via Stazione,residential,,False,29.606,"LINESTRING (10.441097 45.5832937, 10.4410643 45.5833306, 10.4409997 45.5834055, 10.4409298 45.5835317)",,,
197537194,False,,,Via Maldoff,residential,,True,176.546,"LINESTRING (10.4409298 45.5835317, 10.4406911 45.5834778, 10.440489 45.5833913, 10.4402532 45.5832766, 10.4401838 45.5832599, 10.4401156 45.5832618, 10.4400346 45.5832757, 10.4399633 45.5833027, 10.4399061 45.5833562, 10.4396866 45.5836577, 10.4393781 45.5839341, 10.4393242 45.5839992)",,,
313436345,False,,,Via Stazione,residential,,False,51.095000000000006,"LINESTRING (10.4409298 45.5835317, 10.4409108 45.583591, 10.4408548 45.5839878)",,,
313436345,False,,,Via Stazione,residential,,True,29.605999999999998,"LINESTRING (10.4409298 45.5835317, 10.4409997 45.5834055, 10.4410643 45.5833306, 10.441097 45.5832937)",,,
197537194,False,,,Via Maldoff,residential,,False,176.546,"LINESTRING (10.4393242 45.5839992, 10.4393781 45.5839341, 10.4396866 45.5836577, 10.4399061 45.5833562, 10.4399633 45.5833027, 10.4400346 45.5832757, 10.4401156 45.5832618, 10.4401838 45.5832599, 10.4402532 45.5832766, 10.440489 45.5833913, 10.4406911 45.5834778, 10.4409298 45.5835317)",,,
328366717,False,,,Via Baldo Elisa,residential,,False,49.595,"LINESTRING (10.4393242 45.5839992, 10.4388209 45.583867, 10.4387227 45.5838549)",,,
328366717,False,,,Via Baldo Elisa,residential,,True,47.458000000000006,"LINESTRING (10.4393242 45.5839992, 10.4393895 45.5840173, 10.4394715 45.5840703, 10.4395317 45.584154, 10.4395523 45.5842182, 10.4395411 45.5842854, 10.439531 45.5843273, 10.4395473 45.5843549)",,,
129705231,True,,,Via Copponi Teodoro,unclassified,,False,69.05,"LINESTRING (10.4408046 45.5845315, 10.441012 45.5845285, 10.4412294 45.5845342, 10.4412715 45.5845413, 10.4413118 45.5845525, 10.4414857 45.584624, 10.4415398 45.5846387, 10.4415958 45.5846493, 10.441653 45.5846556)",,,
197537184,True,,,Via Copponi Teodoro,unclassified,,False,101.91399999999999,"LINESTRING (10.4408046 45.5845315, 10.4406944 45.5845334, 10.4405249 45.5845217, 10.4404012 45.5845247, 10.4401966 45.5845236, 10.4396532 45.5844134, 10.4395473 45.5843549)",,,
"[999981507, 999981508, 197538013, 326385415]",False,,,Via Monte,"['unclassified', 'residential']",,"[False, True]",456.23199999999997,"LINESTRING (10.4324163 45.5840577, 10.4324146 45.5842073, 10.4324417 45.5842653, 10.43247 45.5843872, 10.4323621 45.5847011, 10.4321639 45.5849908, 10.4318146 45.585398, 10.4317009 45.5855968, 10.431598 45.5858076, 10.4315547 45.5858777, 10.431474 45.5860632, 10.4314647 45.5861077, 10.4315253 45.5861261, 10.4316012 45.5861194, 10.431853 45.5860335, 10.4319716 45.5859856, 10.4322025 45.5858934, 10.4324531 45.5858238, 10.4326739 45.5857486, 10.4328601 45.585663, 10.4329401 45.5856146, 10.4330436 45.5855692, 10.4331054 45.5855506, 10.4331898 45.5855416, 10.4333304 45.5855602, 10.4335168 45.5856278, 10.4338774 45.5857711)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,False,204.053,"LINESTRING (10.4419501 45.5850059, 10.442568 45.5866174, 10.4426191 45.5867801)",,,
129705242,False,2,,Viale Orsolina Avanzi,tertiary,50,True,24.820999999999998,"LINESTRING (10.4419501 45.5850059, 10.4419156 45.5849192, 10.441878 45.5847886)",,,
290412702,False,,,,residential,,True,23.344,"LINESTRING (10.4419501 45.5850059, 10.4419874 45.5849481, 10.442029 45.5849265, 10.4420878 45.5849122, 10.4421831 45.5849114)",,,
"[306753864, 306753866]",True,,,Piazza dei Caduti,residential,,False,36.885,"LINESTRING (10.4393719 45.5845611, 10.4391073 45.5844974, 10.4390824 45.5844914, 10.4389236 45.5844534)",,,
328366739,False,,,Via Mangano,residential,,False,34.482,"LINESTRING (10.4393719 45.5845611, 10.4392987 45.584696, 10.4392658 45.5847674, 10.4392214 45.5848527)",,,
328366739,False,,,Via Mangano,residential,,True,26.706000000000003,"LINESTRING (10.4393719 45.5845611, 10.4394375 45.5844759, 10.4394802 45.5844324, 10.4395473 45.5843549)",,,
"[1169792244, 306753868, 1169792245]",True,,,Via Fontana,residential,,False,103.454,"LINESTRING (10.4389236 45.5844534, 10.438953 45.584401, 10.4389475 45.5843722, 10.4386847 45.5842894, 10.4384266 45.5842312, 10.4384013 45.5842197, 10.4384085 45.5841903, 10.4384695 45.5841016, 10.4385574 45.5840027, 10.4385925 45.5839719, 10.4387227 45.5838549)",building_passage,,
