osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,tunnel,bridge,junction,access
309931429,Via Vittoria Nenni,residential,False,False,146.299,,,,"LINESTRING (7.4677393 44.9942731, 7.4691376 44.995141)",,,,
189726400,Via Susa,primary,False,True,87.403,2,SS589,50,"LINESTRING (7.4677393 44.9942731, 7.4677288 44.9943634, 7.4676484 44.9950565)",,,,
1243495937,Via Susa,primary,False,False,213.156,2,SS589,50,"LINESTRING (7.4677393 44.9942731, 7.4677611 44.9940628, 7.4679237 44.9924976, 7.4679379 44.9923613)",,,,
189726401,Via Piave,residential,False,True,95.545,,,,"LINESTRING (7.4667499 44.9917575, 7.4666775 44.9918677, 7.4666284 44.9920144, 7.4665879 44.992299, 7.4666282 44.9925986)",,,,
539897786,Via Rivalta,residential,True,False,115.237,1,,50,"LINESTRING (7.4667499 44.9917575, 7.4668505 44.9918122, 7.4670567 44.9918964, 7.4672125 44.9919632, 7.4673683 44.9920465, 7.4678838 44.9923314, 7.4679379 44.9923613)",,,,
1243495936,Via Susa,primary,False,False,116.53300000000002,2,SS589,50,"LINESTRING (7.4679379 44.9923613, 7.4679514 44.9922311, 7.4680408 44.9913696, 7.4680464 44.9913161)",,,,
1243495937,Via Susa,primary,False,True,213.156,2,SS589,50,"LINESTRING (7.4679379 44.9923613, 7.4679237 44.9924976, 7.4677611 44.9940628, 7.4677393 44.9942731)",,,,
539897791,Piazza Fiume,residential,False,False,14.96,2,,30,"LINESTRING (7.4661872 44.9909827, 7.4660542 44.9908865)",,,,
"[539897787, 539897789]","['Piazza Fiume', 'Via Piave']",residential,True,False,97.208,1,,50,"LINESTRING (7.4661872 44.9909827, 7.4662413 44.9910678, 7.4664603 44.9913584, 7.4666346 44.9915415, 7.4667499 44.9917575)",,,,
583683994,Via Roma,residential,True,False,93.03399999999999,,,,"LINESTRING (7.464582 44.9904686, 7.4645535 44.9905099, 7.4645019 44.9905458, 7.4644566 44.9905773, 7.4644032 44.9906062, 7.4640253 44.9907721, 7.4638372 44.9908702, 7.4636552 44.9909769)",,,,
583683995,Via Palestro,residential,False,False,69.11,,,,"LINESTRING (7.464582 44.9904686, 7.4646715 44.9904453, 7.4647872 44.9904496, 7.4654166 44.990607)",,,,
43901456,Via Palestro,residential,True,False,31.915,,,,"LINESTRING (7.4617921 44.9888541, 7.4620595 44.98907)",,,,
"[583651549, 389619326]",Via Antonelli,residential,False,True,116.29100000000001,,,,"LINESTRING (7.4617921 44.9888541, 7.4615897 44.9889732, 7.4614742 44.9890534, 7.4611225 44.9892791, 7.4606901 44.9895511)",yes,,,
583651554,Piazza San Giacomo,residential,False,False,13.45,,,,"LINESTRING (7.4612633 44.9885226, 7.4613854 44.9886073)",,,,
1259521906,Via Magenta,residential,False,True,11.09,,,30,"LINESTRING (7.4612633 44.9885226, 7.461147 44.988579)",,,,
58230773,Via Cesare Battisti,residential,False,False,5.805,,,,"LINESTRING (7.4596668 44.9871537, 7.4596179 44.9871146)",,,,
40355607,Via A. Piatti,residential,True,False,138.00900000000001,,,,"LINESTRING (7.4596668 44.9871537, 7.4610843 44.9866573, 7.4612573 44.9866614)",,,,
43901458,Via Cesare Battisti,residential,False,True,124.65,,,,"LINESTRING (7.4596668 44.9871537, 7.4598588 44.987324, 7.460059 44.9874625, 7.4604463 44.9877518, 7.4607311 44.9879831)",,,,
583651556,Via Alessandro Volta,residential,False,True,97.115,,,,"LINESTRING (7.4567332 44.9876933, 7.4577961 44.9881379)",,,,
85069785,Via Guglielmo Oberdan,residential,False,True,55.092,,,,"LINESTRING (7.4567332 44.9876933, 7.4568048 44.9875452, 7.456859 44.9873622, 7.4569452 44.987223)",,,,
40355602,Via Mario Davide,residential,False,False,48.199,,,,"LINESTRING (7.4574315 44.9894769, 7.4576539 44.9895773, 7.4579321 44.9897264)",,,,
40355602,Via Mario Davide,residential,False,True,62.144000000000005,,,,"LINESTRING (7.4574315 44.9894769, 7.456902 44.9891976, 7.4568037 44.9891378)",,,,
40355602,Via Mario Davide,residential,False,False,110.642,,,,"LINESTRING (7.4579321 44.9897264, 7.4581144 44.9899934, 7.4582406 44.9902997, 7.4583186 44.9904211, 7.4585707 44.9905908)",,,,
40355602,Via Mario Davide,residential,False,True,48.199,,,,"LINESTRING (7.4579321 44.9897264, 7.4576539 44.9895773, 7.4574315 44.9894769)",,,,
583651552,Via Magenta,residential,False,False,125.42800000000001,,,,"LINESTRING (7.4579321 44.9897264, 7.4576855 44.9898936, 7.4576612 44.9900444, 7.4576448 44.9904239, 7.4573929 44.9907309)",,,,
583651552,Via Magenta,residential,False,True,55.751,,,,"LINESTRING (7.4579321 44.9897264, 7.4579797 44.9896924, 7.4583216 44.9893087)",,,,
43763822,Via San Rocco,residential,True,False,176.14000000000001,,,,"LINESTRING (7.4622803 44.9931328, 7.4617349 44.9929195, 7.4615405 44.9928003, 7.461267 44.9926819, 7.4609133 44.992444, 7.4607643 44.9922622, 7.4606395 44.9921062)",,,,
497337858,Via San Rocco,residential,False,False,243.265,,,,"LINESTRING (7.4622803 44.9931328, 7.4623884 44.9932351, 7.4625246 44.9934012, 7.4626985 44.9935693, 7.4628687 44.9936839, 7.4633717 44.9938516, 7.4636239 44.9939767, 7.4638972 44.9941542, 7.4642315 44.9943768, 7.4642341 44.9943788, 7.464515 44.9945936)",,,,
43763823,Via Kennedy,residential,False,True,264.332,,,,"LINESTRING (7.464515 44.9945936, 7.4647493 44.9945052, 7.4649079 44.9944342, 7.4649701 44.9943928, 7.4649986 44.9943579, 7.4650236 44.9943118, 7.4650261 44.9942657, 7.4650315 44.9941745, 7.4650493 44.9939991, 7.4650727 44.9939312, 7.4651204 44.9938659, 7.4651821 44.9937983, 7.4652213 44.9937561, 7.4652447 44.9936811, 7.4652133 44.9936044, 7.4651554 44.9935492, 7.4650111 44.9934444, 7.4648789 44.9933212, 7.4648063 44.9932045, 7.4647841 44.9931264, 7.464784 44.9930445, 7.4648016 44.9929755, 7.4649066 44.9927701, 7.4650388 44.9925764)",,,,
497337858,Via San Rocco,residential,False,True,243.265,,,,"LINESTRING (7.464515 44.9945936, 7.4642341 44.9943788, 7.4642315 44.9943768, 7.4638972 44.9941542, 7.4636239 44.9939767, 7.4633717 44.9938516, 7.4628687 44.9936839, 7.4626985 44.9935693, 7.4625246 44.9934012, 7.4623884 44.9932351, 7.4622803 44.9931328)",,,,
620860329,Via Cellini,residential,False,False,82.773,,,,"LINESTRING (7.464515 44.9945936, 7.4643892 44.9946426, 7.4637954 44.9948034, 7.4635496 44.9948877)",,,,
620860330,Via San Rocco,residential,False,False,66.762,,,,"LINESTRING (7.464515 44.9945936, 7.4646041 44.9946997, 7.4647514 44.9950774, 7.4647999 44.9951554)",,,,
43763823,Via Kennedy,residential,False,False,264.332,,,,"LINESTRING (7.4650388 44.9925764, 7.4649066 44.9927701, 7.4648016 44.9929755, 7.464784 44.9930445, 7.4647841 44.9931264, 7.4648063 44.9932045, 7.4648789 44.9933212, 7.4650111 44.9934444, 7.4651554 44.9935492, 7.4652133 44.9936044, 7.4652447 44.9936811, 7.4652213 44.9937561, 7.4651821 44.9937983, 7.4651204 44.9938659, 7.4650727 44.9939312, 7.4650493 44.9939991, 7.4650315 44.9941745, 7.4650261 44.9942657, 7.4650236 44.9943118, 7.4649986 44.9943579, 7.4649701 44.9943928, 7.4649079 44.9944342, 7.4647493 44.9945052, 7.464515 44.9945936)",,,,
43763823,Via Kennedy,residential,False,True,227.49700000000004,,,,"LINESTRING (7.4650388 44.9925764, 7.4650918 44.9924969, 7.4652846 44.9922075, 7.4652873 44.9921252, 7.4652922 44.9919791, 7.4652708 44.9918189, 7.4652576 44.9917346, 7.4652295 44.9916653, 7.4651705 44.9914727, 7.4651534 44.9912922, 7.4652089 44.9910403, 7.4652593 44.9908858, 7.4652644 44.9908702, 7.4654166 44.990607)",,,,
"[1259751664, 136900983, 59161571, 497427047]",Via Piave,residential,False,False,135.279,,,,"LINESTRING (7.4650388 44.9925764, 7.4651484 44.9926028, 7.4653294 44.9926464, 7.4654388 44.9926737, 7.4666783 44.9929445)",,yes,,
189726401,Via Piave,residential,False,False,38.664,,,,"LINESTRING (7.4666783 44.9929445, 7.4666282 44.9925986)",,,,
"[1259751664, 59161571, 497427047, 136900983]",Via Piave,residential,False,True,135.279,,,,"LINESTRING (7.4666783 44.9929445, 7.4654388 44.9926737, 7.4653294 44.9926464, 7.4651484 44.9926028, 7.4650388 44.9925764)",,yes,,
40355603,Via Solferino,residential,True,False,113.27300000000001,,,,"LINESTRING (7.4625875 44.992156, 7.4625185 44.9922363, 7.4625443 44.9925158, 7.4622803 44.9931328)",,,,
688863021,,residential,False,False,82.63399999999999,,,,"LINESTRING (7.4625875 44.992156, 7.4626765 44.9921698, 7.4628542 44.9921927, 7.4630023 44.9921965, 7.4631988 44.992187, 7.4636297 44.9921508)",,,,
40355603,Via Solferino,residential,True,False,61.187,,,,"LINESTRING (7.4625665 44.9916294, 7.4624813 44.9917267, 7.4625875 44.992156)",,,,
497337856,Via Roma,residential,False,False,35.314,,,,"LINESTRING (7.4625665 44.9916294, 7.4626006 44.9916186, 7.462669 44.9915892, 7.4627213 44.9915627, 7.4629373 44.9914513)",,,,
43958228,Via Pinerolo,secondary,False,False,55.872,2,SP589,50,"LINESTRING (7.4645209 44.9891723, 7.4651969 44.9893269)",,,,
40355604,Via Alessandro Cruto,residential,True,False,126.982,,,,"LINESTRING (7.4645209 44.9891723, 7.4644943 44.989212, 7.4644432 44.9892431, 7.4633478 44.9897283, 7.4631979 44.9898139)",,,,
43958228,Via Pinerolo,secondary,False,True,170.866,2,SP589,50,"LINESTRING (7.4645209 44.9891723, 7.464216 44.9890755, 7.464146 44.9890456, 7.464076 44.9890136, 7.4639261 44.988917, 7.4638917 44.9888877, 7.4630823 44.9881986, 7.4629864 44.988117)",,,,
82176270,Via Gaudenzio Ferrari,residential,False,False,96.601,,,,"LINESTRING (7.4631979 44.9898139, 7.4622009 44.9903214)",,,,
43901456,Via Palestro,residential,True,False,55.93600000000001,,,,"LINESTRING (7.4631979 44.9898139, 7.4634163 44.989908, 7.4636383 44.9899947, 7.4636648 44.9900064, 7.4637477 44.9900432, 7.4638077 44.9900724)",,,,
82176270,Via Gaudenzio Ferrari,residential,False,True,96.601,,,,"LINESTRING (7.4622009 44.9903214, 7.4631979 44.9898139)",,,,
43472488,Via Giacomo Matteotti,residential,False,False,395.90000000000003,,,,"LINESTRING (7.4622009 44.9903214, 7.4620793 44.9903932, 7.4619767 44.9904381, 7.4619506 44.9904455, 7.4619183 44.9904468, 7.4617508 44.9904286, 7.4617142 44.9904309, 7.461674 44.9904408, 7.4610111 44.9907171, 7.4609739 44.9907184, 7.4609403 44.9907047, 7.4603921 44.9903041, 7.4600901 44.9901154, 7.4598875 44.9899291, 7.459547 44.9896027, 7.4595088 44.9895791, 7.4594705 44.989568, 7.4594272 44.9895656, 7.4593874 44.9895733, 7.4590912 44.9897084, 7.4590528 44.9897102, 7.4590003 44.9897044, 7.4589667 44.9896958, 7.4589224 44.9896771, 7.4583216 44.9893087)",,,,
82176270,Via Gaudenzio Ferrari,residential,False,False,173.452,,,,"LINESTRING (7.4622009 44.9903214, 7.4617758 44.9898977, 7.4615362 44.9900239, 7.4614864 44.9900284, 7.461145 44.9899949, 7.4610784 44.989953, 7.4606901 44.9895511)",,,,
583651552,Via Magenta,residential,False,True,29.238,,,,"LINESTRING (7.4583216 44.9893087, 7.4585195 44.9890861)",,,,
43472488,Via Giacomo Matteotti,residential,False,True,395.9,,,,"LINESTRING (7.4583216 44.9893087, 7.4589224 44.9896771, 7.4589667 44.9896958, 7.4590003 44.9897044, 7.4590528 44.9897102, 7.4590912 44.9897084, 7.4593874 44.9895733, 7.4594272 44.9895656, 7.4594705 44.989568, 7.4595088 44.9895791, 7.459547 44.9896027, 7.4598875 44.9899291, 7.4600901 44.9901154, 7.4603921 44.9903041, 7.4609403 44.9907047, 7.4609739 44.9907184, 7.4610111 44.9907171, 7.461674 44.9904408, 7.4617142 44.9904309, 7.4617508 44.9904286, 7.4619183 44.9904468, 7.4619506 44.9904455, 7.4619767 44.9904381, 7.4620793 44.9903932, 7.4622009 44.9903214)",,,,
583651552,Via Magenta,residential,False,False,55.751,,,,"LINESTRING (7.4583216 44.9893087, 7.4579797 44.9896924, 7.4579321 44.9897264)",,,,
583651553,Via Magenta,residential,False,False,77.26899999999999,,,30,"LINESTRING (7.4598126 44.9883595, 7.4599999 44.9885592, 7.4600326 44.988581, 7.4600777 44.9886028, 7.4601984 44.9886494, 7.460279 44.9886721, 7.4604461 44.9886975, 7.4605204 44.9886994, 7.4605947 44.9886946)",,,,
43901456,Via Palestro,residential,True,False,42.144,,,,"LINESTRING (7.4613854 44.9886073, 7.4617921 44.9888541)",,,,
583651554,Piazza San Giacomo,residential,False,True,13.45,,,,"LINESTRING (7.4613854 44.9886073, 7.4612633 44.9885226)",,,,
43901455,Via Trento,residential,False,False,138.255,,,,"LINESTRING (7.4613854 44.9886073, 7.461831 44.9883977, 7.4622146 44.9882893, 7.462462 44.9882266, 7.4627992 44.9881526, 7.4629027 44.9881345, 7.4629864 44.988117)",,,,
43901455,Via Trento,residential,False,True,138.255,,,,"LINESTRING (7.4629864 44.988117, 7.4629027 44.9881345, 7.4627992 44.9881526, 7.462462 44.9882266, 7.4622146 44.9882893, 7.461831 44.9883977, 7.4613854 44.9886073)",,,,
43958228,Via Pinerolo,secondary,False,False,170.86599999999999,2,SP589,50,"LINESTRING (7.4629864 44.988117, 7.4630823 44.9881986, 7.4638917 44.9888877, 7.4639261 44.988917, 7.464076 44.9890136, 7.464146 44.9890456, 7.464216 44.9890755, 7.4645209 44.9891723)",,,,
43958228,Via Pinerolo,secondary,False,True,105.061,2,SP589,50,"LINESTRING (7.4629864 44.988117, 7.4628851 44.9880298, 7.4621381 44.9873871)",,,,
85069432,Via Peschiera,residential,True,False,47.303999999999995,,,,"LINESTRING (7.4629864 44.988117, 7.4630419 44.9881129, 7.4635847 44.9880731)",,,,
42505574,Via Vittorio Alfieri,residential,False,False,39.011,,,,"LINESTRING (7.4651948 44.9879281, 7.4656104 44.9878645, 7.4656793 44.9878529)",,,,
"[158905995, 158905996]",Via Peschiera,residential,False,True,23.378,,,,"LINESTRING (7.4651948 44.9879281, 7.4651155 44.9879399, 7.4649037 44.9879707)",,yes,,
"[43763816, 539897791]",Piazza Fiume,residential,False,True,59.25,2,,30,"LINESTRING (7.4654166 44.990607, 7.4658805 44.9907848, 7.4660246 44.9908651, 7.4660542 44.9908865)",,,,
620813311,Via Segheria,residential,False,False,82.315,,,,"LINESTRING (7.4654166 44.990607, 7.4655479 44.9908216, 7.4657839 44.9910303, 7.4660542 44.9908865)",,,,
43763823,Via Kennedy,residential,False,False,227.497,,,,"LINESTRING (7.4654166 44.990607, 7.4652644 44.9908702, 7.4652593 44.9908858, 7.4652089 44.9910403, 7.4651534 44.9912922, 7.4651705 44.9914727, 7.4652295 44.9916653, 7.4652576 44.9917346, 7.4652708 44.9918189, 7.4652922 44.9919791, 7.4652873 44.9921252, 7.4652846 44.9922075, 7.4650918 44.9924969, 7.4650388 44.9925764)",,,,
479949807,Via Nazario Sauro,residential,False,True,135.857,,,50,"LINESTRING (7.4654166 44.990607, 7.4654529 44.990498, 7.4654671 44.9894919, 7.4654709 44.9894073, 7.4654718 44.9893883)",,,,
583683995,Via Palestro,residential,False,True,69.11,,,,"LINESTRING (7.4654166 44.990607, 7.4647872 44.9904496, 7.4646715 44.9904453, 7.464582 44.9904686)",,,,
43958228,Via Pinerolo,secondary,False,False,106.348,2,SP589,50,"LINESTRING (7.4612573 44.9866614, 7.461719 44.9870418, 7.4620621 44.9873245, 7.4621381 44.9873871)",,,,
620861787,Via Gabelli,residential,False,False,83.621,,,,"LINESTRING (7.4677993 44.9899153, 7.4674961 44.9906361)",,,,
441622734,Via Pinerolo,secondary,True,False,22.008000000000003,1,SP589,50,"LINESTRING (7.4677993 44.9899153, 7.4679257 44.9899018, 7.468076 44.9898857)",,,,
479949806,Via Pinerolo,secondary,False,True,86.97800000000001,2,SP589,50,"LINESTRING (7.4677993 44.9899153, 7.4673185 44.9898249, 7.4670723 44.9897667, 7.4667414 44.9896884)",,,,
85069432,Via Peschiera,residential,True,False,8.702,,,,"LINESTRING (7.4647949 44.9879842, 7.4648469 44.9879754, 7.4649037 44.9879707)",,,,
252338415,,residential,False,True,69.385,,,,"LINESTRING (7.4647949 44.9879842, 7.4649331 44.9881633, 7.4650624 44.9883155, 7.4652131 44.9885332)",,,,
43901458,Via Cesare Battisti,residential,False,False,124.65,,,,"LINESTRING (7.4607311 44.9879831, 7.4604463 44.9877518, 7.460059 44.9874625, 7.4598588 44.987324, 7.4596668 44.9871537)",,,,
583651555,Via Cesare Battisti,residential,True,False,73.602,,,,"LINESTRING (7.4607311 44.9879831, 7.4610961 44.9882904, 7.4612633 44.9885226)",,,,
43958228,Via Pinerolo,secondary,False,False,105.061,2,SP589,50,"LINESTRING (7.4621381 44.9873871, 7.4628851 44.9880298, 7.4629864 44.988117)",,,,
43958228,Via Pinerolo,secondary,False,True,106.34800000000001,2,SP589,50,"LINESTRING (7.4621381 44.9873871, 7.4620621 44.9873245, 7.461719 44.9870418, 7.4612573 44.9866614)",,,,
1259521905,Via Trieste,residential,False,False,40.167,,,,"LINESTRING (7.4621381 44.9873871, 7.4620014 44.9874632, 7.4617099 44.9875825)",,,,
86123924,Via Volvera,primary,False,True,123.069,2,SP141,50,"LINESTRING (7.4686163 44.9867435, 7.4685967 44.9868363, 7.4685105 44.9876052, 7.4685045 44.9876585, 7.4684835 44.9878461)",,,,
40530783,Via Torino,secondary,True,False,21.067,1,,50,"LINESTRING (7.468317 44.9898964, 7.4684839 44.9899358, 7.4685711 44.9899564)",,,,
42505162,Via Torino,primary,True,False,11.015,1,SS589,50,"LINESTRING (7.468317 44.9898964, 7.4683321 44.9899276, 7.4683322 44.9899607, 7.4683171 44.9899919)",,,roundabout,
42505162,Via Torino,primary,True,False,5.186,1,SS589,50,"LINESTRING (7.468076 44.9898857, 7.4680982 44.9898684, 7.4681253 44.9898552)",,,roundabout,
42505162,Via Torino,primary,True,False,3.754,1,SS589,50,"LINESTRING (7.4682876 44.9898698, 7.468317 44.9898964)",,,roundabout,
42505162,Via Torino,primary,True,False,13.653,1,SS589,50,"LINESTRING (7.4681253 44.9898552, 7.4681664 44.9898452, 7.4682098 44.9898444, 7.4682515 44.9898528, 7.4682876 44.9898698)",,,roundabout,
42505164,,primary,True,False,19.759,1,SP141,50,"LINESTRING (7.4681253 44.9898552, 7.4681972 44.989762, 7.4682456 44.9896992)",,,,
42505162,Via Torino,primary,True,False,12.004,1,SS589,50,"LINESTRING (7.468064 44.9899885, 7.468052 44.9899629, 7.46805 44.9899359, 7.4680582 44.9899096, 7.468076 44.9898857)",,,roundabout,
86123925,Via Pinerolo,secondary,True,False,22.351,1,SP589,50,"LINESTRING (7.468064 44.9899885, 7.467924 44.9899498, 7.4677993 44.9899153)",,,,
