osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,access,tunnel
51078877,2,Lungomare Nazario Sauro,tertiary,False,True,66.123,"LINESTRING (15.9146122 41.6258633, 15.9148274 41.6259342, 15.9152427 41.626123, 15.9153062 41.6261518)",,,,
51154764,,Via Gaetano Palatella,tertiary,True,False,43.741,"LINESTRING (15.9146122 41.6258633, 15.9144939 41.6259373, 15.9144025 41.6260446, 15.9143359 41.626187)",,,,
51154762,,Piazza Guglielmo Marconi,tertiary,True,False,92.40799999999999,"LINESTRING (15.914114 41.6266162, 15.9138252 41.6265784, 15.9136763 41.6265589, 15.9136268 41.6265524, 15.9130202 41.6264674)",,,,
135933992,,Piazza Guglielmo Marconi,secondary,True,False,41.328,"LINESTRING (15.914114 41.6266162, 15.9139646 41.6267986, 15.9138544 41.6269332)",,,,
51336295,,Viale Aldo Moro,secondary,False,False,52.142,"LINESTRING (15.9094653 41.6247181, 15.9089804 41.6244206)",50,,,
51336295,,Viale Aldo Moro,secondary,False,True,67.73,"LINESTRING (15.9094653 41.6247181, 15.9100041 41.6249849, 15.9101411 41.6250583)",50,,,
135933992,,Piazza Guglielmo Marconi,secondary,True,False,26.831000000000003,"LINESTRING (15.9142567 41.6264, 15.9141365 41.6265898, 15.914114 41.6266162)",,,,
51154777,,Corso Roma,secondary,True,False,46.147,"LINESTRING (15.9138544 41.6269332, 15.9143038 41.6271769)",,,,
51154765,,Piazza Guglielmo Marconi,secondary,True,False,42.669999999999995,"LINESTRING (15.9138544 41.6269332, 15.9136522 41.6268172, 15.9135015 41.6267308, 15.9134471 41.6266996)",,,,
237603640,2,Via Gaetano Palatella,secondary,False,True,105.97800000000001,"LINESTRING (15.9138544 41.6269332, 15.9135561 41.6272595, 15.9132994 41.6275403, 15.913135 41.6277201)",,,,
51154767,,Via del Seminario,secondary,True,False,19.986,"LINESTRING (15.9147254 41.6274493, 15.9145773 41.6275909)",,,,
51035979,,Via Tribuna,secondary,True,False,34.692,"LINESTRING (15.9140921 41.6281054, 15.914421 41.6282975)",,,,
51154768,,Via del Seminario,residential,False,False,8.901,"LINESTRING (15.9140921 41.6281054, 15.9140294 41.6281703)",,,,
51336306,2,Via Gaetano Palatella,secondary,False,True,119.5,"LINESTRING (15.913135 41.6277201, 15.9123238 41.6286074)",,,,
237603641,,Via di Porta Pugliese,residential,True,False,45.244,"LINESTRING (15.913135 41.6277201, 15.9126703 41.6275082)",,,,
237603640,2,Via Gaetano Palatella,secondary,False,False,105.97800000000001,"LINESTRING (15.913135 41.6277201, 15.9132994 41.6275403, 15.9135561 41.6272595, 15.9138544 41.6269332)",,,,
51166289,2,Via della Croce,residential,False,True,30.681,"LINESTRING (15.9052822 41.622701, 15.9055432 41.6228961)",,,,
237602603,,Via di Parco Pellegrino,residential,False,True,46.896,"LINESTRING (15.9052822 41.622701, 15.9048755 41.6229933)",,,,
237602604,,Via di Parco Pellegrino,residential,False,False,17.556,"LINESTRING (15.9052822 41.622701, 15.9054293 41.6225877)",,,,
237602604,,Via di Parco Pellegrino,residential,False,True,39.941,"LINESTRING (15.905996 41.6221512, 15.9056614 41.622409)",,,,
51339561,,Via Giuseppe Di Vittorio,secondary,False,True,39.713,"LINESTRING (15.905996 41.6221512, 15.906237 41.6223317, 15.9063313 41.6224056)",50,,,
"[165589338, 143868355, 237602596]",2,Via Giuseppe Di Vittorio,secondary,False,False,138.775,"LINESTRING (15.905996 41.6221512, 15.9057473 41.62196, 15.9056026 41.6218502, 15.9051094 41.6214521, 15.90484 41.621251)",50,yes,,
51336295,,Viale Aldo Moro,secondary,False,False,27.616,"LINESTRING (15.9116911 41.6258983, 15.9114269 41.6257477)",50,,,
27195904,,,secondary,True,False,36.714,"LINESTRING (15.9116911 41.6258983, 15.9118375 41.6257271, 15.911929 41.6256201)",,,,
51398455,2,Viale John Fitzgerald Kennedy,secondary,True,False,160.661,"LINESTRING (15.911929 41.6256201, 15.9121948 41.625755, 15.9127808 41.6260525, 15.9131986 41.6262075, 15.9136229 41.6262852)",,,,
165589338,2,Via Giuseppe Di Vittorio,secondary,False,True,38.643,"LINESTRING (15.9045119 41.6210048, 15.90484 41.621251)",50,,,
31149030,,Via del Ponte Lungo,residential,False,True,42.538,"LINESTRING (15.90484 41.621251, 15.9044784 41.6215217)",,,,
165589338,2,Via Giuseppe Di Vittorio,secondary,False,False,38.643,"LINESTRING (15.90484 41.621251, 15.9045119 41.6210048)",50,,,
"[165589338, 143868355, 237602596]",2,Via Giuseppe Di Vittorio,secondary,False,True,138.775,"LINESTRING (15.90484 41.621251, 15.9051094 41.6214521, 15.9056026 41.6218502, 15.9057473 41.62196, 15.905996 41.6221512)",50,yes,,
31149071,,Via degli Iris,tertiary,False,False,63.703,"LINESTRING (15.9066249 41.6269727, 15.9059461 41.6272387)",,,,
51336334,,Via Elvio Giustino,tertiary,False,False,21.955,"LINESTRING (15.9066249 41.6269727, 15.9067875 41.6268171)",,,,
165589339,,Via dei Mandorli,residential,False,False,27.143,"LINESTRING (15.9066249 41.6269727, 15.9068446 41.6271533)",,,,
165589339,,Via dei Mandorli,residential,False,True,53.92,"LINESTRING (15.9066249 41.6269727, 15.9061658 41.6266301)",,,,
51339540,,Via Canne,residential,False,True,57.817,"LINESTRING (15.9036697 41.6238596, 15.9041507 41.6242352)",,,,
51166289,2,Via della Croce,residential,False,False,24.593,"LINESTRING (15.9102792 41.6260464, 15.9100381 41.6259182)",,,,
51336287,,Via Tito Minniti,residential,True,False,25.39,"LINESTRING (15.9102792 41.6260464, 15.910451 41.6258576)",,,,
51166289,2,Via della Croce,residential,False,True,58.363,"LINESTRING (15.9102792 41.6260464, 15.910767 41.6263046, 15.9108514 41.6263506)",,,,
51336295,,Viale Aldo Moro,secondary,False,False,71.334,"LINESTRING (15.9108348 41.625436, 15.9101411 41.6250583)",50,,,
51336295,,Viale Aldo Moro,secondary,False,True,60.194,"LINESTRING (15.9108348 41.625436, 15.9114269 41.6257477)",50,,,
31149045,,Via Enrico Toti,residential,True,False,34.915,"LINESTRING (15.9108514 41.6263506, 15.9106074 41.6266062)",,,,
51166289,2,Via della Croce,residential,False,True,45.286,"LINESTRING (15.9108514 41.6263506, 15.9112944 41.6265877)",,,,
51166289,2,Via della Croce,residential,False,False,58.363,"LINESTRING (15.9108514 41.6263506, 15.910767 41.6263046, 15.9102792 41.6260464)",,,,
31149045,,Via Enrico Toti,residential,True,False,29.247,"LINESTRING (15.9114269 41.6257477, 15.9112225 41.6259618)",,,,
51336295,,Viale Aldo Moro,secondary,False,False,60.194,"LINESTRING (15.9114269 41.6257477, 15.9108348 41.625436)",50,,,
51336295,,Viale Aldo Moro,secondary,False,True,27.616,"LINESTRING (15.9114269 41.6257477, 15.9116911 41.6258983)",50,,,
51336299,,Piazza Salvo D'Acquisto,residential,True,False,49.039,"LINESTRING (15.9123696 41.6271763, 15.9126786 41.6268006)",,,,
51166289,2,Via della Croce,residential,False,False,110.772,"LINESTRING (15.9123696 41.6271763, 15.9115033 41.6266995, 15.9112944 41.6265877)",,,,
51336293,2,Viale Aldo Moro,secondary,True,False,72.191,"LINESTRING (15.9130202 41.6264674, 15.9127149 41.6263928, 15.9124414 41.6262985, 15.9122334 41.6262001)",,,,
31149135,,Via Generale Alfonso Lamarmora,residential,True,False,62.509,"LINESTRING (15.904724 41.6255226, 15.9052642 41.6251315)",,,,
51276272,,Via dei Mandorli,residential,False,False,12.126,"LINESTRING (15.904724 41.6255226, 15.9048227 41.6256029)",,,,
206662503,,Via delle More,residential,False,True,45.939,"LINESTRING (15.904724 41.6255226, 15.9043276 41.6252347)",,,,
31149135,,Via Generale Alfonso Lamarmora,residential,True,False,39.144,"LINESTRING (15.9069471 41.6239131, 15.9072854 41.6236682)",,,,
51166289,2,Via della Croce,residential,False,False,57.949,"LINESTRING (15.9069471 41.6239131, 15.9064448 41.6235517)",,,,
51166289,2,Via della Croce,residential,False,True,33.614,"LINESTRING (15.9069471 41.6239131, 15.907238 41.6241231)",,,,
31149136,,Via Gaetano Palatella,residential,False,False,68.846,"LINESTRING (15.9112679 41.629707, 15.9117509 41.629204)",,,,
40646999,,Via Martin Luther King,residential,True,False,38.455,"LINESTRING (15.9050022 41.6236127, 15.9046704 41.6238537)",,,,
51339572,,Via Luigi Allegato,residential,True,False,76.68299999999999,"LINESTRING (15.9050022 41.6236127, 15.9050612 41.6236572, 15.9056515 41.6241026)",,,,
206662503,,Via delle More,residential,False,False,32.798,"LINESTRING (15.9040326 41.6250388, 15.9043276 41.6252347)",,,,
269570899,,Parco degli Aranci,residential,False,True,40.189,"LINESTRING (15.9040326 41.6250388, 15.9040647 41.6251591, 15.9040647 41.6252393, 15.9040057 41.6253916)",,,,
51339540,,Via Canne,residential,False,False,43.663,"LINESTRING (15.9056169 41.6254225, 15.9052642 41.6251315)",,,,
51339540,,Via Canne,residential,False,True,35.19,"LINESTRING (15.9056169 41.6254225, 15.9059173 41.6256455)",,,,
40647025,,Via Emanuele Tulliano,residential,True,False,51.315,"LINESTRING (15.907238 41.6241231, 15.9068074 41.6244538)",,,,
51166289,2,Via della Croce,residential,False,False,33.614,"LINESTRING (15.907238 41.6241231, 15.9069471 41.6239131)",,,,
51166289,2,Via della Croce,residential,False,True,69.78,"LINESTRING (15.907238 41.6241231, 15.9078418 41.6245591)",,,,
40647025,,Via Emanuele Tulliano,residential,True,False,40.443,"LINESTRING (15.9078589 41.6235794, 15.9075368 41.623852)",,,,
51336295,,Viale Aldo Moro,secondary,False,False,26.087,"LINESTRING (15.9078589 41.6235794, 15.9076337 41.623416)",50,,,
51336295,,Viale Aldo Moro,secondary,False,True,73.897,"LINESTRING (15.9078589 41.6235794, 15.9084687 41.624063)",50,,,
"[51261544, 51261545]",,Largo De Nicastro,residential,False,False,55.301,"LINESTRING (15.9154841 41.6289187, 15.9153546 41.6290587, 15.9151915 41.6289759, 15.9153405 41.6288348)",,,,
42416642,,Via delle Felci,residential,False,True,129.675,"LINESTRING (15.9065191 41.6293208, 15.9067799 41.6292031, 15.9069856 41.6292141, 15.9074699 41.6299099)",,,,
51166289,2,Via della Croce,residential,False,False,61.597,"LINESTRING (15.9083642 41.624952, 15.9078418 41.6245591)",,,,
51166289,2,Via della Croce,residential,False,True,42.343,"LINESTRING (15.9083642 41.624952, 15.9087233 41.6252221)",,,,
51339566,,Via Piero Gobetti,residential,True,False,41.993,"LINESTRING (15.9083642 41.624952, 15.9086972 41.624668)",,,,
51099640,,Via San Lorenzo,residential,True,False,34.137,"LINESTRING (15.9144223 41.6277633, 15.9147469 41.6279514)",,,,
51154767,,Via del Seminario,secondary,True,False,46.907,"LINESTRING (15.9144223 41.6277633, 15.9140921 41.6281054)",,,,
51154757,,Largo San Francesco,residential,True,False,35.855,"LINESTRING (15.9141555 41.6285906, 15.9137994 41.6284086)",,,,
51154772,,Via San Francesco,residential,True,False,39.359,"LINESTRING (15.9141555 41.6285906, 15.914421 41.6282975)",,,,
51154758,,Largo San Francesco,residential,False,False,9.569,"LINESTRING (15.9137994 41.6284086, 15.9137021 41.6283626)",,,,
237602601,,Via del Seminario,residential,False,True,32.674,"LINESTRING (15.9137994 41.6284086, 15.9140294 41.6281703)",,,,
"[51154758, 207228895]",,"['Largo San Francesco', 'Via di Porta Pugliese']",residential,False,True,34.259,"LINESTRING (15.9136074 41.6281546, 15.9135098 41.6282719, 15.9135866 41.6283082, 15.9137021 41.6283626)",,,,
51154772,,Via San Francesco,residential,True,False,30.677,"LINESTRING (15.9139467 41.6288181, 15.9141555 41.6285906)",,,,
406292132,,Largo San Francesco,residential,False,False,39.285000000000004,"LINESTRING (15.9139467 41.6288181, 15.9139144 41.6288035, 15.9135399 41.6286382)",,,destination,
51154760,,Lungomare Nazario Sauro,residential,False,False,42.57,"LINESTRING (15.9151839 41.6262768, 15.9155977 41.6265024)",,,,
51154776,,Via dei Celestini,residential,True,False,34.458,"LINESTRING (15.9151839 41.6262768, 15.9149393 41.626527)",,,,
51154760,,Lungomare Nazario Sauro,residential,False,True,42.57,"LINESTRING (15.9155977 41.6265024, 15.9151839 41.6262768)",,,,
51154763,,,residential,True,False,21.144,"LINESTRING (15.9141193 41.626113, 15.9142485 41.6261204, 15.9143359 41.626187)",,,,
51398456,,Lungomare Nazario Sauro,tertiary,True,False,52.724999999999994,"LINESTRING (15.9141193 41.626113, 15.9144226 41.6258763, 15.9145026 41.6258537, 15.9146122 41.6258633)",,,,
51154764,,Via Gaetano Palatella,tertiary,True,False,24.582,"LINESTRING (15.9143359 41.626187, 15.9142567 41.6264)",,,,
51154791,,Via Maddalena,residential,True,False,62.834999999999994,"LINESTRING (15.9143359 41.626187, 15.9144576 41.6262642, 15.9149393 41.626527)",,,,
51154765,,Piazza Guglielmo Marconi,secondary,True,False,43.882,"LINESTRING (15.9134471 41.6266996, 15.9130202 41.6264674)",,,,
"[51336300, 51336302]",,"[""Piazza Salvo D'Acquisto"", 'Via degli Orti']",residential,False,"[False, True]",64.1,"LINESTRING (15.9134471 41.6266996, 15.9131127 41.6270276, 15.9129328 41.6269336)",,,,
51035979,,Via Tribuna,secondary,True,False,39.826,"LINESTRING (15.9147542 41.6284922, 15.9151317 41.6287128)",,,,
51154767,,Via del Seminario,secondary,True,False,23.097,"LINESTRING (15.9145773 41.6275909, 15.9144223 41.6277633)",,,,
51154771,,Largo del Seminario,residential,False,False,44.671,"LINESTRING (15.9145773 41.6275909, 15.9142697 41.6274367, 15.9143628 41.627333)",,,destination,
51154771,,Largo del Seminario,residential,False,True,44.671,"LINESTRING (15.9143628 41.627333, 15.9142697 41.6274367, 15.9145773 41.6275909)",,,destination,
51154772,,Via San Francesco,residential,True,False,42.569,"LINESTRING (15.9135784 41.629258, 15.913851 41.6289339)",,,,
237603012,,Via delle Antiche Mura,secondary,True,False,67.047,"LINESTRING (15.9135784 41.629258, 15.9129156 41.6289143)",,,,
51035979,,Via Tribuna,secondary,True,False,35.152,"LINESTRING (15.914421 41.6282975, 15.9147542 41.6284922)",,,,
51154772,,Via San Francesco,residential,True,False,47.062,"LINESTRING (15.914421 41.6282975, 15.9147469 41.6279514)",,,,
51154772,,Via San Francesco,residential,True,False,45.061,"LINESTRING (15.9147469 41.6279514, 15.9150419 41.6276114)",,,,
51099640,,Via San Lorenzo,residential,True,False,75.836,"LINESTRING (15.9147469 41.6279514, 15.9151042 41.6281581, 15.9154689 41.6283684)",,,,
1020526887,,Corso Roma,residential,True,False,31.889,"LINESTRING (15.9150419 41.6276114, 15.9147254 41.6274493)",,,,
51154776,,Via dei Celestini,residential,True,False,17.22,"LINESTRING (15.9153062 41.6261518, 15.9151839 41.6262768)",,,,
51078877,2,Lungomare Nazario Sauro,tertiary,False,False,66.123,"LINESTRING (15.9153062 41.6261518, 15.9152427 41.626123, 15.9148274 41.6259342, 15.9146122 41.6258633)",,,,
51154791,,Via Maddalena,residential,True,False,61.079,"LINESTRING (15.9149393 41.626527, 15.9155328 41.6268509)",,,,
51154776,,Via dei Celestini,residential,True,False,89.512,"LINESTRING (15.9149393 41.626527, 15.9146224 41.6268511, 15.9143038 41.6271769)",,,,
51154777,,Corso Roma,secondary,True,False,47.159,"LINESTRING (15.9143038 41.6271769, 15.914655 41.627369, 15.9147043 41.6274039, 15.9147254 41.6274493)",,,,
237603012,,Via delle Antiche Mura,secondary,True,False,32.221,"LINESTRING (15.9149353 41.6299616, 15.9146168 41.6297964)",,,,
30588601,,Via De Florio,residential,True,False,47.455,"LINESTRING (15.9154689 41.6283684, 15.9151317 41.6287128)",,,,
237603012,,Via delle Antiche Mura,secondary,True,False,3.724,"LINESTRING (15.9138696 41.629409, 15.9138328 41.6293899)",,,,
237603012,,Via delle Antiche Mura,secondary,True,False,45.417,"LINESTRING (15.9146168 41.6297964, 15.9141678 41.6295636)",,,,
31149136,,Via Gaetano Palatella,residential,False,True,40.309,"LINESTRING (15.9123238 41.6286074, 15.912041 41.6289019)",,,,
51336306,2,Via Gaetano Palatella,secondary,False,False,119.5,"LINESTRING (15.9123238 41.6286074, 15.913135 41.6277201)",,,,
51035979,,Via Tribuna,secondary,True,False,22.027,"LINESTRING (15.9151317 41.6287128, 15.9153405 41.6288348)",,,,
51398456,,Lungomare Nazario Sauro,tertiary,True,False,48.618,"LINESTRING (15.9136229 41.6262852, 15.9137716 41.6262745, 15.9139079 41.6262646, 15.91399 41.6262333, 15.9140985 41.6261324, 15.9141193 41.626113)",,,,
207173625,,Piazza Guglielmo Marconi,secondary,True,False,54.204,"LINESTRING (15.9136229 41.6262852, 15.9137623 41.6263105, 15.9142567 41.6264)",,,,
51154768,,Via del Seminario,residential,False,True,8.901,"LINESTRING (15.9140294 41.6281703, 15.9140921 41.6281054)",,,,
237602601,,Via del Seminario,residential,False,False,32.674,"LINESTRING (15.9140294 41.6281703, 15.9137994 41.6284086)",,,,
27195901,,Via di Porta Pugliese,residential,True,False,89.64,"LINESTRING (15.9140294 41.6281703, 15.913728 41.6280096, 15.913135 41.6277201)",,,,
51261547,,Vicolo Gradisca,residential,True,False,38.479,"LINESTRING (15.9141678 41.6295636, 15.9138833 41.6298366)",,,,
237603012,,Via delle Antiche Mura,secondary,True,False,14.928,"LINESTRING (15.9141678 41.6295636, 15.9140202 41.6294871)",,,,
237603012,,Via delle Antiche Mura,secondary,True,False,15.235,"LINESTRING (15.9140202 41.6294871, 15.9138696 41.629409)",,,,
51261556,,Vicolo Clemente,residential,True,False,42.555,"LINESTRING (15.9138328 41.6293899, 15.9141358 41.6290814)",,,,
237603012,,Via delle Antiche Mura,secondary,True,False,25.733,"LINESTRING (15.9138328 41.6293899, 15.9135784 41.629258)",,,,
31149136,,Via Gaetano Palatella,residential,False,False,40.309,"LINESTRING (15.912041 41.6289019, 15.9123238 41.6286074)",,,,
31149136,,Via Gaetano Palatella,residential,False,True,12.965,"LINESTRING (15.912041 41.6289019, 15.91195 41.6289966)",,,,
51261541,,Via Primo Maggio,residential,False,True,27.404,"LINESTRING (15.912041 41.6289019, 15.9117629 41.6287695)",,,,
51261542,,Via Primo Maggio,residential,True,False,61.05,"LINESTRING (15.912041 41.6289019, 15.9126488 41.6292102)",,,,
51261541,,Via Primo Maggio,residential,False,False,32.616,"LINESTRING (15.911431 41.628613, 15.9117629 41.6287695)",,,,
51261541,,Via Primo Maggio,residential,False,False,27.404,"LINESTRING (15.9117629 41.6287695, 15.912041 41.6289019)",,,,
51261541,,Via Primo Maggio,residential,False,True,32.616,"LINESTRING (15.9117629 41.6287695, 15.911431 41.628613)",,,,
51336311,,Vicolo Sant'Isidoro,residential,False,True,38.937,"LINESTRING (15.9117629 41.6287695, 15.9120474 41.6284913)",,,,
51154772,,Via San Francesco,residential,True,False,38.861,"LINESTRING (15.9133143 41.6295464, 15.9135784 41.629258)",,,,
51261542,,Via Primo Maggio,residential,True,False,28.19,"LINESTRING (15.9133143 41.6295464, 15.913594 41.6296898)",,,,
42416617,,Via Podgora,residential,True,False,38.725,"LINESTRING (15.913594 41.6296898, 15.9138696 41.629409)",,,,
51261542,,Via Primo Maggio,residential,True,False,29.062,"LINESTRING (15.913594 41.6296898, 15.9138833 41.6298366)",,,,
51261543,,Vico dei Ferrai,residential,True,False,32.5,"LINESTRING (15.914951 41.6294517, 15.9151955 41.6292236)",,,,
51261554,,Vico dei Ferrai,residential,False,True,10.619,"LINESTRING (15.914951 41.6294517, 15.9148802 41.6295312)",,,,
51261562,,Via Rivera,residential,True,False,33.228,"LINESTRING (15.914951 41.6294517, 15.9152798 41.6296217)",,,,
51261551,,Via delle Benedettine,residential,True,False,38.431,"LINESTRING (15.9151955 41.6292236, 15.9148205 41.6290214)",,,,
51035979,,Via Tribuna,secondary,True,False,15.149,"LINESTRING (15.9153405 41.6288348, 15.9154841 41.6289187)",,,,
"[51261544, 51261545]",,Largo De Nicastro,residential,False,True,55.301,"LINESTRING (15.9153405 41.6288348, 15.9151915 41.6289759, 15.9153546 41.6290587, 15.9154841 41.6289187)",,,,
51261546,,Via Opacchiasella,residential,True,False,33.667,"LINESTRING (15.914601 41.6289031, 15.9143608 41.6291469)",,,,
51261551,,Via delle Benedettine,residential,True,False,19.429,"LINESTRING (15.914601 41.6289031, 15.9144114 41.6288009)",,,,
51261546,,Via Opacchiasella,residential,True,False,47.248,"LINESTRING (15.9143608 41.6291469, 15.9140202 41.6294871)",,,,
51261562,,Via Rivera,residential,True,False,23.23,"LINESTRING (15.9143608 41.6291469, 15.9145908 41.6292656)",,,,
51154778,,Via Antico Ospedale Orsini,residential,True,False,31.825,"LINESTRING (15.9155125 41.6293944, 15.9152798 41.6296217)",,,,
51261551,,Via delle Benedettine,residential,True,False,32.479,"LINESTRING (15.9155125 41.6293944, 15.9151955 41.6292236)",,,,
