osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,junction
186622606,False,2,Piazza Sant'Agostino,tertiary,50,False,13.755,,"LINESTRING (8.5788305 40.7984551, 8.5786826 40.7984025)",
186622606,False,2,Piazza Sant'Agostino,tertiary,50,True,22.655,,"LINESTRING (8.5788305 40.7984551, 8.5790578 40.7985642)",
186620697,True,,Piazza Marginesu,tertiary,,False,22.506,,"LINESTRING (8.5764913 40.7974413, 8.576717 40.7975498)",
456416899,True,,Piazza Marginesu,residential,50,False,49.866,,"LINESTRING (8.5764913 40.7974413, 8.5768086 40.7970626)",
190340620,True,2,Viale Salvatore Cottoni,tertiary,50,False,23.644,,"LINESTRING (8.5750926 40.7967744, 8.5753325 40.796885)",
190340969,False,2,Via Porto Torres,tertiary,50,False,11.604,,"LINESTRING (8.5750926 40.7967744, 8.5749762 40.7967185)",
186621053,False,2,Via Porto Torres,tertiary,50,True,55.756,SP25,"LINESTRING (8.5750926 40.7967744, 8.5750116 40.7968764, 8.5747012 40.7971781)",
28145451,True,,Via Salvatore Farina,residential,50,False,64.33,,"LINESTRING (8.5786826 40.7984025, 8.5790132 40.7978809)",
186622606,False,2,Piazza Sant'Agostino,tertiary,50,True,13.755,,"LINESTRING (8.5786826 40.7984025, 8.5788305 40.7984551)",
28145864,False,2,Via Guglielmo Marconi,residential,50,True,194.031,,"LINESTRING (8.5786826 40.7984025, 8.5785828 40.7984573, 8.5784162 40.7984986, 8.5781267 40.7985987, 8.5778284 40.7987259, 8.5776693 40.7988434, 8.577463 40.7990184, 8.5767561 40.7993235)",
279179052,True,,Via Capo Corso,residential,50,False,97.302,,"LINESTRING (8.579764 40.7966602, 8.578746 40.7962457)",
28145521,True,,Via Murgia,residential,50,False,24.406,,"LINESTRING (8.5799495 40.7969036, 8.580214 40.7969935)",
28145474,True,,Via Pace,residential,50,False,196.60899999999998,,"LINESTRING (8.5799495 40.7969036, 8.579087 40.7980636, 8.5788305 40.7984551)",
450079311,False,2,Via Misor,secondary,50,True,47.135,SS200,"LINESTRING (8.5810311 40.7972209, 8.5814481 40.7975038)",
186620004,False,2,Via Sennori,secondary,50,False,18.527,SS200,"LINESTRING (8.5810311 40.7972209, 8.5810642 40.7971855, 8.5811698 40.7970917)",
186622606,False,2,Piazza Sant'Agostino,tertiary,50,False,22.655,,"LINESTRING (8.5790578 40.7985642, 8.5788305 40.7984551)",
28145551,True,,Via Barisone,residential,50,False,44.922,,"LINESTRING (8.5790578 40.7985642, 8.5791824 40.7983569, 8.5792747 40.7981951)",
186620285,True,2,Corso Vittorio Emanuele II,tertiary,50,False,78.714,,"LINESTRING (8.5790578 40.7985642, 8.5791922 40.7986416, 8.5798218 40.7989722)",
28145551,True,,Via Barisone,residential,50,False,26.144,,"LINESTRING (8.5792747 40.7981951, 8.5794367 40.7979945)",
28145648,False,,Vicolo Senes,residential,50,False,55.972,,"LINESTRING (8.5792747 40.7981951, 8.5796276 40.7983427, 8.5798517 40.7984451)",
28145521,True,,Via Murgia,residential,50,False,73.282,,"LINESTRING (8.580214 40.7969935, 8.5810311 40.7972209)",
28145575,True,,Via Umberto I,residential,50,False,28.142,,"LINESTRING (8.5806334 40.7977369, 8.5807956 40.7975156)",
28145619,False,,Via Amsicora,residential,50,False,13.895,,"LINESTRING (8.5806334 40.7977369, 8.5804823 40.7976866)",
445214247,False,,Via Oruspe,residential,50,True,45.674,,"LINESTRING (8.5806334 40.7977369, 8.581076 40.7979745)",
28145575,True,,Via Umberto I,residential,50,False,22.051,,"LINESTRING (8.5808886 40.7973873, 8.5810311 40.7972209)",
28145604,False,,Via Cantone Nieddu,residential,50,False,70.598,,"LINESTRING (8.5808886 40.7973873, 8.5801261 40.7971229)",
450079308,False,,Via Iennos,residential,,True,51.93899999999999,,"LINESTRING (8.5808886 40.7973873, 8.5809344 40.7974093, 8.5810471 40.7974997, 8.5811812 40.7976317, 8.5812677 40.79775)",
28145551,True,,Via Barisone,residential,50,False,16.18,,"LINESTRING (8.5801261 40.7971229, 8.580214 40.7969935)",
28145604,False,,Via Cantone Nieddu,residential,50,True,70.598,,"LINESTRING (8.5801261 40.7971229, 8.5808886 40.7973873)",
28145575,True,,Via Umberto I,residential,50,False,16.273,,"LINESTRING (8.5807956 40.7975156, 8.5808886 40.7973873)",
28145614,False,,Via Eleonora d’Arborea,residential,50,True,69.882,,"LINESTRING (8.5807956 40.7975156, 8.5800529 40.7972348)",
28145551,True,,Via Barisone,residential,50,False,13.885,,"LINESTRING (8.5800529 40.7972348, 8.5801261 40.7971229)",
28145614,False,,Via Eleonora d’Arborea,residential,50,False,69.882,,"LINESTRING (8.5800529 40.7972348, 8.5807956 40.7975156)",
28145619,False,,Via Amsicora,residential,50,False,17.886,,"LINESTRING (8.5804823 40.7976866, 8.5802964 40.7976087)",
28145619,False,,Via Amsicora,residential,50,True,13.895,,"LINESTRING (8.5804823 40.7976866, 8.5806334 40.7977369)",
28145659,False,,Vicolo Cossu,residential,50,False,81.509,,"LINESTRING (8.5804823 40.7976866, 8.5801715 40.797925, 8.579818 40.7982197)",
28145551,True,,Via Barisone,residential,50,False,27.76,,"LINESTRING (8.579891 40.7974523, 8.5800529 40.7972348)",
28145619,False,,Via Amsicora,residential,50,True,38.301,,"LINESTRING (8.579891 40.7974523, 8.5802964 40.7976087)",
28145619,False,,Via Amsicora,residential,50,False,38.301,,"LINESTRING (8.5802964 40.7976087, 8.579891 40.7974523)",
28145619,False,,Via Amsicora,residential,50,True,17.886,,"LINESTRING (8.5802964 40.7976087, 8.5804823 40.7976866)",
28145694,False,,Vicolo Carta,residential,50,False,78.577,,"LINESTRING (8.5802964 40.7976087, 8.5799809 40.7978745, 8.5797022 40.7981529)",
28145712,False,,Vicolo Senes,residential,50,True,29.393,,"LINESTRING (8.5797682 40.7987011, 8.5797806 40.7986307, 8.5798061 40.798555, 8.5798517 40.7984451)",
28145712,False,,Vicolo Senes,residential,50,True,18.855,,"LINESTRING (8.5798517 40.7984451, 8.5799893 40.7983113)",
28145648,False,,Vicolo Senes,residential,50,True,55.972,,"LINESTRING (8.5798517 40.7984451, 8.5796276 40.7983427, 8.5792747 40.7981951)",
28145712,False,,Vicolo Senes,residential,50,False,29.393,,"LINESTRING (8.5798517 40.7984451, 8.5798061 40.798555, 8.5797806 40.7986307, 8.5797682 40.7987011)",
118747042,True,,Via Romangia,residential,50,False,105.35,,"LINESTRING (8.5768086 40.7970626, 8.5757272 40.7965857)",
118747086,True,,Via Piave,residential,50,False,56.174,,"LINESTRING (8.5768086 40.7970626, 8.5771812 40.7966435)",
118747009,True,,Via Antonio Maria Virdis,residential,50,False,16.7,,"LINESTRING (8.575381 40.7964262, 8.5752122 40.7963473)",
186613416,False,,Via Leonardo da Vinci,residential,50,True,12.551,,"LINESTRING (8.575381 40.7964262, 8.57548 40.7963418)",
456416900,True,,Via Leonardo da Vinci,residential,50,False,47.091,,"LINESTRING (8.575381 40.7964262, 8.5749762 40.7967185)",
28145575,True,,Via Umberto I,residential,50,False,20.581,,"LINESTRING (8.5798218 40.7989722, 8.5799374 40.7988091)",
1157122229,True,2,Corso Vittorio Emanuele II,tertiary,50,False,78.241,,"LINESTRING (8.5798218 40.7989722, 8.5806093 40.799346)",
450079307,False,2,Via G. Borio,tertiary,50,False,122.665,,"LINESTRING (8.5775352 40.8005568, 8.576395 40.7998698)",
