osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,width,junction,tunnel,bridge
25337098,False,1,Strada Del Colombaiolo,residential,False,143.68,"LINESTRING (11.3241966 43.3425379, 11.3242518 43.3425361, 11.3242706 43.34254, 11.324297 43.3425474, 11.324325 43.3425605, 11.3243832 43.3425955, 11.3244692 43.3426561, 11.3246524 43.3427803, 11.3247796 43.3428668, 11.3248177 43.342898, 11.3248505 43.3429304, 11.3249073 43.3430031, 11.325058 43.3432346, 11.3252366 43.3434666, 11.3252656 43.3435169)",,,,,
27927605,False,2,Via Enrico Berlinguer,tertiary,False,111.676,"LINESTRING (11.3241966 43.3425379, 11.3242138 43.3425955, 11.3242239 43.3426793, 11.3242765 43.3431258, 11.3242922 43.3432154, 11.3243067 43.3432719, 11.3243251 43.3433271, 11.324346 43.3433824, 11.324379 43.3434525, 11.3244206 43.3435234)",,,,,
27927605,False,2,Via Enrico Berlinguer,tertiary,False,146.279,"LINESTRING (11.3244206 43.3435234, 11.3244793 43.3436129, 11.3245496 43.3437094, 11.3246421 43.3438037, 11.3246984 43.3438535, 11.3247577 43.3439003, 11.3248119 43.3439366, 11.3248742 43.3439743, 11.3249384 43.3440074, 11.3250108 43.3440405, 11.3250723 43.3440655, 11.3251399 43.3440876, 11.3252342 43.3441109, 11.3253062 43.3441236, 11.3253957 43.344136, 11.3255427 43.3441532, 11.3257191 43.3441746, 11.3257576 43.3441806, 11.325788 43.344188, 11.3258147 43.3441971, 11.3258398 43.3442091)",,,,,
27927605,False,2,Via Enrico Berlinguer,tertiary,True,111.676,"LINESTRING (11.3244206 43.3435234, 11.324379 43.3434525, 11.324346 43.3433824, 11.3243251 43.3433271, 11.3243067 43.3432719, 11.3242922 43.3432154, 11.3242765 43.3431258, 11.3242239 43.3426793, 11.3242138 43.3425955, 11.3241966 43.3425379)",,,,,
55045888,False,2,Via Enrico De Nicola,residential,True,97.34499999999998,"LINESTRING (11.3244206 43.3435234, 11.324368 43.3435317, 11.3243287 43.3435372, 11.3242959 43.3435372, 11.3242667 43.3435359, 11.324223 43.3435257, 11.3241907 43.343512, 11.3241694 43.3434984, 11.3241022 43.343424, 11.3238834 43.3430646, 11.3238656 43.3430394, 11.3238405 43.3430142, 11.3238109 43.3429902, 11.3237662 43.3429616, 11.3236978 43.3429216)",,,,,
25337098,False,1,Strada Del Colombaiolo,residential,True,143.68,"LINESTRING (11.3252656 43.3435169, 11.3252366 43.3434666, 11.325058 43.3432346, 11.3249073 43.3430031, 11.3248505 43.3429304, 11.3248177 43.342898, 11.3247796 43.3428668, 11.3246524 43.3427803, 11.3244692 43.3426561, 11.3243832 43.3425955, 11.324325 43.3425605, 11.324297 43.3425474, 11.3242706 43.34254, 11.3242518 43.3425361, 11.3241966 43.3425379)",,,,,
27927605,False,2,Via Enrico Berlinguer,tertiary,False,13.001000000000001,"LINESTRING (11.3258398 43.3442091, 11.3258716 43.3442295, 11.3258948 43.3442528, 11.3259368 43.3443013)",,,,,
27927605,False,2,Via Enrico Berlinguer,tertiary,True,146.279,"LINESTRING (11.3258398 43.3442091, 11.3258147 43.3441971, 11.325788 43.344188, 11.3257576 43.3441806, 11.3257191 43.3441746, 11.3255427 43.3441532, 11.3253957 43.344136, 11.3253062 43.3441236, 11.3252342 43.3441109, 11.3251399 43.3440876, 11.3250723 43.3440655, 11.3250108 43.3440405, 11.3249384 43.3440074, 11.3248742 43.3439743, 11.3248119 43.3439366, 11.3247577 43.3439003, 11.3246984 43.3438535, 11.3246421 43.3438037, 11.3245496 43.3437094, 11.3244793 43.3436129, 11.3244206 43.3435234)",,,,,
1206567223,True,2,Strada delle Scotte,tertiary,False,49.645,"LINESTRING (11.3258398 43.3442091, 11.3258881 43.3441952, 11.3259495 43.3441838, 11.3260371 43.3441821, 11.3261816 43.3441848, 11.3262979 43.3441988, 11.3264426 43.3442232)",,,,,
"[40795138, 972881150]",False,2,"['Piazza Palmiro Togliatti', 'Via Achille Grandi']",residential,True,282.36400000000003,"LINESTRING (11.3274384 43.3478545, 11.3273962 43.3478556, 11.3273673 43.3478553, 11.3272908 43.3478535, 11.3272328 43.3478483, 11.3271855 43.3478411, 11.3271501 43.3478321, 11.3271147 43.3478202, 11.3270833 43.3478066, 11.3270412 43.3477842, 11.326984 43.3477481, 11.3269201 43.3477003, 11.3267922 43.3475988, 11.3265446 43.3474057, 11.3265178 43.3474228, 11.3264305 43.3474816, 11.3261188 43.3476924, 11.325901 43.3478403, 11.3257236 43.3479609, 11.3255791 43.3480586, 11.3255043 43.3481098, 11.3253232 43.3482336, 11.3250297 43.3484387, 11.3249413 43.348492, 11.3248854 43.3485183, 11.3248457 43.3485336, 11.3247974 43.3485412)",,,,,
