osmid,name,highway,oneway,reversed,length,geometry,bridge,junction,ref,tunnel,lanes
30533080,Via Guglielmo Marconi,unclassified,False,False,38.285,"LINESTRING (9.5861802 45.7011438, 9.5857636 45.7013279)",,,,,
"[171502149, 220054981]",,unclassified,False,True,185.58499999999998,"LINESTRING (9.5861802 45.7011438, 9.5871862 45.6999454, 9.5873737 45.6996981)",,,,,
30533080,Via Guglielmo Marconi,unclassified,False,True,38.285,"LINESTRING (9.5857636 45.7013279, 9.5861802 45.7011438)",,,,,
30533080,Via Guglielmo Marconi,unclassified,False,False,136.403,"LINESTRING (9.5857636 45.7013279, 9.5850388 45.7016517, 9.5843832 45.7020783)",,,,,
688261226,,residential,False,False,102.8,"LINESTRING (9.5857636 45.7013279, 9.5857293 45.7012066, 9.5857197 45.7011534, 9.5857101 45.7011099, 9.5856814 45.7008846, 9.5856761 45.7008092, 9.5857001 45.7005534, 9.5856948 45.7005319, 9.5856707 45.7005168, 9.5855297 45.7004954)",,,,,
31782599,Via Adda,unclassified,False,True,70.45400000000001,"LINESTRING (9.5830454 45.6943969, 9.5828271 45.6943456, 9.5827 45.6943177, 9.582173 45.6942247)",,,,,
31782601,Via Roma,unclassified,False,False,144.998,"LINESTRING (9.5830454 45.6943969, 9.5831831 45.6944291, 9.5833508 45.6944926, 9.5835418 45.6945961, 9.5838006 45.6947432, 9.5844273 45.6950703, 9.5845669 45.6951419)",,,,,
219265003,Via Roma,unclassified,False,True,44.521,"LINESTRING (9.5830454 45.6943969, 9.583036 45.6943534, 9.5829715 45.6943086, 9.5828605 45.6942499, 9.5826309 45.6941379)",,,,,
195997030,Via Roma,unclassified,False,False,7.208,"LINESTRING (9.5864861 45.6960191, 9.5865589 45.6960593)",,,,,
32610571,,unclassified,False,False,102.814,"LINESTRING (9.5864861 45.6960191, 9.5863731 45.6958717, 9.5857023 45.6953304, 9.5856631 45.6952992)",,,,,
"[1249035915, 1249035916, 195997500]",Via Roma,unclassified,False,True,178.25,"LINESTRING (9.5864861 45.6960191, 9.5862928 45.6959301, 9.5862506 45.6959114, 9.5862042 45.6958912, 9.5861349 45.6958597, 9.5856914 45.6956583, 9.5848048 45.695273, 9.5845669 45.6951419)",,,,,
195997030,Via Roma,unclassified,False,True,7.208,"LINESTRING (9.5865589 45.6960593, 9.5864861 45.6960191)",,,,,
195997031,Via Roma,unclassified,False,False,104.539,"LINESTRING (9.5865589 45.6960593, 9.5868709 45.6962114, 9.5871778 45.696306, 9.5876333 45.6964139, 9.5877687 45.6964575)",,,,,
195997499,Via Monte Grappa,unclassified,True,False,199.058,"LINESTRING (9.5865589 45.6960593, 9.5866495 45.6962042, 9.586956 45.6964385, 9.587053 45.6966147, 9.587051 45.6966872, 9.587009 45.6967442, 9.586909 45.6968754, 9.5866124 45.6971185, 9.5860694 45.6974761)",,,,,
195997031,Via Roma,unclassified,False,False,83.357,"LINESTRING (9.5877687 45.6964575, 9.5879742 45.6965012, 9.588786 45.6966962)",,,,,
195997031,Via Roma,unclassified,False,True,104.539,"LINESTRING (9.5877687 45.6964575, 9.5876333 45.6964139, 9.5871778 45.696306, 9.5868709 45.6962114, 9.5865589 45.6960593)",,,,,
337474459,Via Rampinelli,unclassified,False,True,142.955,"LINESTRING (9.5877687 45.6964575, 9.5878562 45.6962704, 9.5879829 45.6959158, 9.5880803 45.6956476, 9.5882092 45.695348, 9.5882839 45.6952248)",,,,,
412481203,,unclassified,True,False,106.303,"LINESTRING (9.5877687 45.6964575, 9.5877471 45.6965111, 9.5873951 45.6973772)",,,,,
108756450,Via Giovanni Moroni,residential,True,False,189.32600000000002,"LINESTRING (9.588786 45.6966962, 9.5889343 45.6962166, 9.5890264 45.6958334, 9.5890235 45.6957544, 9.5889551 45.6956686, 9.5884527 45.6953304, 9.588338 45.6952672, 9.5882839 45.6952248)",,,,,
195997031,Via Roma,unclassified,False,False,43.985,"LINESTRING (9.588786 45.6966962, 9.589267 45.6968429, 9.5893025 45.6968579)",,,,,
195997031,Via Roma,unclassified,False,True,83.357,"LINESTRING (9.588786 45.6966962, 9.5879742 45.6965012, 9.5877687 45.6964575)",,,,,
31782602,Largo Quattro Novembre,unclassified,False,False,20.685,"LINESTRING (9.5909239 45.6969609, 9.5906593 45.6969397)",,,,,
161291016,Via Vitali,residential,False,False,99.074,"LINESTRING (9.5909239 45.6969609, 9.5910901 45.69682, 9.5918589 45.6963579)",,,,,
196031070,Largo Quattro Novembre,unclassified,False,True,63.52400000000001,"LINESTRING (9.5909239 45.6969609, 9.5909634 45.6969664, 9.5912798 45.6970107, 9.5915942 45.6970763, 9.5916852 45.697138)",,,,,
31782602,Largo Quattro Novembre,unclassified,False,True,20.685,"LINESTRING (9.5906593 45.6969397, 9.5909239 45.6969609)",,,,,
"[196031081, 1249035913, 1249035914, 31782765]",Via Vittorio Emanuele II,unclassified,True,False,136.47899999999998,"LINESTRING (9.5906593 45.6969397, 9.5906621 45.6968629, 9.5906684 45.6963339, 9.5907319 45.6962342, 9.5908115 45.6961455, 9.5910553 45.6960426, 9.5911875 45.6960051, 9.591261 45.6959901, 9.591338 45.6959759)",,,,,
196030555,Via Vittorio Emanuele II,unclassified,False,False,59.89,"LINESTRING (9.5906593 45.6969397, 9.5903354 45.6971601, 9.5900978 45.6973087)",,,,,
37634014,Via Piazzini,unclassified,True,False,3.401,"LINESTRING (9.5900978 45.6973087, 9.5901151 45.6973368)",,,,,
"[195997031, 30537202, 196028431]",Via Roma,unclassified,False,"[False, True]",79.995,"LINESTRING (9.5900978 45.6973087, 9.5898869 45.6971631, 9.5898474 45.6971389, 9.5895396 45.6969505, 9.5893025 45.6968579)",yes,,,,
196030555,Via Vittorio Emanuele II,unclassified,False,True,59.89,"LINESTRING (9.5900978 45.6973087, 9.5903354 45.6971601, 9.5906593 45.6969397)",,,,,
31782772,Via Mozart,residential,True,False,72.345,"LINESTRING (9.593489 45.6954855, 9.5934878 45.6954305, 9.5935212 45.6951872, 9.5935822 45.6948386)",,,,,
31782776,Via Mozart,residential,False,False,53.27199999999999,"LINESTRING (9.5935822 45.6948386, 9.593564 45.694762, 9.5935326 45.6947011, 9.5934759 45.6946644, 9.5933554 45.6946143, 9.5931641 45.6944867)",,,,,
161291024,,residential,False,True,27.122,"LINESTRING (9.5929192 45.6942434, 9.593188 45.6940877)",,,,,
31782774,,residential,True,False,162.07,"LINESTRING (9.5929192 45.6942434, 9.5921246 45.6946982, 9.5913019 45.6951644)",,,,,
