osmid,oneway,highway,reversed,length,geometry,name,junction,tunnel
46738523,True,tertiary,False,21.372,"LINESTRING (16.5582462 40.3905371, 16.5584882 40.3905916)",Via Domenico Cirillo,,
"[1025089321, 663261729]",False,residential,"[False, True]",25.724999999999998,"LINESTRING (16.5582462 40.3905371, 16.5581688 40.3907365, 16.5581418 40.3907477)","['Piazza dei Caduti', 'Via Enrico Cialdini']",,
46738523,True,tertiary,False,79.191,"LINESTRING (16.5592312 40.3900248, 16.5592875 40.3899975, 16.5594209 40.3899762, 16.5599809 40.3898828, 16.5600767 40.3898855, 16.5601342 40.3899049)",Via Domenico Cirillo,,
830013585,False,residential,True,53.01599999999999,"LINESTRING (16.5592312 40.3900248, 16.5591963 40.3899881, 16.5591492 40.3898982, 16.5590584 40.3897447, 16.5590009 40.3896408, 16.5589841 40.3895888)",Via Vittorio Dabormida,,
144066581,True,residential,False,49.486,"LINESTRING (16.560463 40.3905799, 16.5610165 40.3904373)",Via Luigi La Vista,,
40197765,True,tertiary,False,22.665,"LINESTRING (16.560463 40.3905799, 16.5604802 40.3906145, 16.5605307 40.3906726, 16.5606053 40.3907149, 16.560639 40.3907207)",Via Ludovico Ariosto,,
164654723,False,tertiary,False,10.231,"LINESTRING (16.5620352 40.3901563, 16.5620451 40.390248)",Via Ludovico Ariosto,,
164654723,False,tertiary,True,12.931,"LINESTRING (16.5620352 40.3901563, 16.5620412 40.3900401)",Via Ludovico Ariosto,,
1025439484,True,residential,False,91.759,"LINESTRING (16.5620352 40.3901563, 16.5610165 40.3904373)",Via Luigi La Vista,,
164654722,False,tertiary,True,104.20999999999998,"LINESTRING (16.5619734 40.3894299, 16.5618614 40.38944, 16.5617961 40.3894459, 16.5617405 40.3894508, 16.5616737 40.3894337, 16.5616321 40.3894163, 16.5615788 40.3893808, 16.5614747 40.3892821, 16.561372 40.3891895, 16.5613261 40.38917, 16.5612392 40.3891332, 16.5609268 40.3890526)",Corso Metaponto,,
164654723,False,tertiary,False,52.150999999999996,"LINESTRING (16.5619734 40.3894299, 16.5619914 40.3895248, 16.5620052 40.3895913, 16.5620311 40.3897596, 16.5620357 40.3898959)",Via Ludovico Ariosto,,
378001135,False,tertiary,True,27.117,"LINESTRING (16.5619734 40.3894299, 16.5620986 40.3893907, 16.5622661 40.3893312)",Via Amerigo Vespucci,,
143954847,False,residential,False,155.455,"LINESTRING (16.558857 40.3875241, 16.5589278 40.3874541, 16.5590022 40.3874346, 16.5591183 40.3874225, 16.559182 40.3874214, 16.5592688 40.3874307, 16.559367 40.3874602, 16.559497 40.3875244, 16.5598983 40.3878267, 16.5599488 40.3878545, 16.5600186 40.3878742, 16.5600885 40.3878742, 16.560429 40.387866)",Via per Rione Dirupo,,
489797062,False,residential,False,51.317,"LINESTRING (16.558857 40.3875241, 16.55903 40.3875148, 16.5591667 40.3875316, 16.5592376 40.3875593, 16.5592808 40.3876044, 16.5592887 40.3876567, 16.5592805 40.3877111)",Via Giovanni Paisiello,,
827062591,False,residential,True,281.292,"LINESTRING (16.558857 40.3875241, 16.5583306 40.3876493, 16.5578895 40.3878134, 16.5575112 40.3879786, 16.5573168 40.3880635, 16.5567169 40.3883274, 16.5562307 40.3886395, 16.5559986 40.3887721)",Via per Rione Dirupo,,
144066603,False,residential,False,61.019000000000005,"LINESTRING (16.5592805 40.3877111, 16.5592108 40.3876685, 16.5591743 40.3876728, 16.5590545 40.3877455, 16.5589404 40.3878496, 16.5587647 40.3879986)",Via Gaetano Donizetti,,
489797062,False,residential,False,53.867,"LINESTRING (16.5592805 40.3877111, 16.5592339 40.3877889, 16.5589816 40.3879848, 16.5589628 40.3880371, 16.5589845 40.3881054)",Via Giovanni Paisiello,,
489797062,False,residential,True,51.317,"LINESTRING (16.5592805 40.3877111, 16.5592887 40.3876567, 16.5592808 40.3876044, 16.5592376 40.3875593, 16.5591667 40.3875316, 16.55903 40.3875148, 16.558857 40.3875241)",Via Giovanni Paisiello,,
143954847,False,residential,True,155.455,"LINESTRING (16.560429 40.387866, 16.5600885 40.3878742, 16.5600186 40.3878742, 16.5599488 40.3878545, 16.5598983 40.3878267, 16.559497 40.3875244, 16.559367 40.3874602, 16.5592688 40.3874307, 16.559182 40.3874214, 16.5591183 40.3874225, 16.5590022 40.3874346, 16.5589278 40.3874541, 16.558857 40.3875241)",Via per Rione Dirupo,,
827058887,False,residential,False,224.469,"LINESTRING (16.560429 40.387866, 16.5622584 40.3886021, 16.562354 40.3886501, 16.5624333 40.3887105, 16.5625595 40.388963)",Via Ferdinando Magellano,,
213835720,False,residential,False,22.081,"LINESTRING (16.5589845 40.3881054, 16.5587647 40.3879986)",,,
489797062,False,residential,False,18.216,"LINESTRING (16.5589845 40.3881054, 16.5590736 40.3882545)",Via Giovanni Paisiello,,
489797062,False,residential,True,53.867000000000004,"LINESTRING (16.5589845 40.3881054, 16.5589628 40.3880371, 16.5589816 40.3879848, 16.5592339 40.3877889, 16.5592805 40.3877111)",Via Giovanni Paisiello,,
827062591,False,residential,False,281.29200000000003,"LINESTRING (16.5559986 40.3887721, 16.5562307 40.3886395, 16.5567169 40.3883274, 16.5573168 40.3880635, 16.5575112 40.3879786, 16.5578895 40.3878134, 16.5583306 40.3876493, 16.558857 40.3875241)",Via per Rione Dirupo,,
"[1024991206, 827062591]",False,residential,True,172.458,"LINESTRING (16.5559986 40.3887721, 16.5558087 40.388877, 16.5556895 40.388953, 16.5555542 40.3890254, 16.5554537 40.3890552, 16.5553937 40.3890761, 16.5551692 40.3891083, 16.5548335 40.3891765, 16.5546973 40.389212, 16.5546832 40.3892157, 16.5545413 40.3892697, 16.5543433 40.3893867, 16.5541949 40.3894382)","['Via per Rione Dirupo', 'Via Magenta']",,
164654722,False,tertiary,True,26.969,"LINESTRING (16.5609268 40.3890526, 16.5606216 40.3889834)",Corso Metaponto,,
164654722,False,tertiary,False,104.20999999999998,"LINESTRING (16.5609268 40.3890526, 16.5612392 40.3891332, 16.5613261 40.38917, 16.561372 40.3891895, 16.5614747 40.3892821, 16.5615788 40.3893808, 16.5616321 40.3894163, 16.5616737 40.3894337, 16.5617405 40.3894508, 16.5617961 40.3894459, 16.5618614 40.38944, 16.5619734 40.3894299)",Corso Metaponto,,
489797062,False,residential,True,203.58599999999998,"LINESTRING (16.5609268 40.3890526, 16.5608162 40.3889123, 16.5607557 40.3887397, 16.560738 40.3886986, 16.5607232 40.3886789, 16.5606963 40.3886655, 16.5606499 40.3886564, 16.5605461 40.3886598, 16.5601256 40.3886835, 16.5598702 40.3886525, 16.5598635 40.3886512, 16.5597651 40.3886295, 16.559609 40.3885844, 16.5593724 40.3885154, 16.5592624 40.388475, 16.5592195 40.388452, 16.5591947 40.3884306, 16.559157 40.3883908, 16.5590736 40.3882545)",Via Giovanni Paisiello,,
143954854,False,residential,False,48.644,"LINESTRING (16.5525341 40.3892866, 16.5527059 40.3893236, 16.552737 40.3893384, 16.552752 40.3893617, 16.5527628 40.3893857, 16.5527637 40.3894126, 16.5527453 40.3894553, 16.5526956 40.3895333, 16.5526632 40.389592)",Via Meridionale,,
1024873042,False,residential,False,17.23,"LINESTRING (16.5525341 40.3892866, 16.5525324 40.3893407, 16.5525285 40.3894415)",,,
831710203,False,residential,True,59.91,"LINESTRING (16.5541949 40.3894382, 16.5541569 40.3894791, 16.5541152 40.3894929, 16.5540172 40.3895195, 16.5538939 40.3895574, 16.5538502 40.3895692, 16.5535555 40.389649)",Via Giovanni Prati,,
"[1024991206, 827062591]",False,residential,False,172.45799999999997,"LINESTRING (16.5541949 40.3894382, 16.5543433 40.3893867, 16.5545413 40.3892697, 16.5546832 40.3892157, 16.5546973 40.389212, 16.5548335 40.3891765, 16.5551692 40.3891083, 16.5553937 40.3890761, 16.5554537 40.3890552, 16.5555542 40.3890254, 16.5556895 40.388953, 16.5558087 40.388877, 16.5559986 40.3887721)","['Via per Rione Dirupo', 'Via Magenta']",,
1024991206,False,residential,True,140.439,"LINESTRING (16.5541949 40.3894382, 16.553531 40.3895651, 16.55343 40.3896101, 16.5528548 40.3898663, 16.5526674 40.3898919)",Via Magenta,,
144066590,False,residential,False,4.318,"LINESTRING (16.5526674 40.3898919, 16.5526172 40.3898987)",Via Magenta,,
143954854,False,residential,True,26.256999999999998,"LINESTRING (16.5526674 40.3898919, 16.5526381 40.3898618, 16.552602 40.3898235, 16.5525751 40.389792, 16.552566 40.3897585, 16.5525911 40.3896811)",Via Meridionale,,
1024991206,False,residential,False,140.439,"LINESTRING (16.5526674 40.3898919, 16.5528548 40.3898663, 16.55343 40.3896101, 16.553531 40.3895651, 16.5541949 40.3894382)",Via Magenta,,
1025439480,False,residential,True,19.101,"LINESTRING (16.5590792 40.3900788, 16.5588547 40.3900952)",Via Generale Giuseppe Grieco,,
1025439480,False,residential,False,19.101,"LINESTRING (16.5588547 40.3900952, 16.5590792 40.3900788)",Via Generale Giuseppe Grieco,,
143954855,True,residential,False,51.11,"LINESTRING (16.5588547 40.3900952, 16.5588853 40.3903834, 16.5589025 40.3905534)",Via Regina Elena,,
"[213833474, 143954860]",True,residential,False,63.992999999999995,"LINESTRING (16.5585203 40.3901237, 16.5584886 40.3899204, 16.5584162 40.3897443, 16.5586546 40.3897029)","['Via Vittorio Emanuele II', 'Via Roma']",,
830648023,True,residential,False,24.145,"LINESTRING (16.5585203 40.3901237, 16.5586376 40.3901136, 16.5588036 40.3900994)",Via Generale Giuseppe Grieco,,
164654723,False,tertiary,False,4.155,"LINESTRING (16.5620451 40.390248, 16.5620294 40.3902834)",Via Ludovico Ariosto,,
164654723,False,tertiary,True,10.231,"LINESTRING (16.5620451 40.390248, 16.5620352 40.3901563)",Via Ludovico Ariosto,,
830009132,False,residential,True,21.275,"LINESTRING (16.5620451 40.390248, 16.5622952 40.3902659)",Via Ludovico Antonio Muratori,,
46738525,True,tertiary,False,35.594,"LINESTRING (16.5570644 40.3902915, 16.5574743 40.3903622)",Via Mario Pagano,,
"[164654224, 164732789]",False,residential,False,39.884,"LINESTRING (16.5570644 40.3902915, 16.5571242 40.3901155, 16.5571545 40.3900885, 16.5571917 40.38995)",Via Principe di Piemonte,,
663261729,False,residential,True,25.09,"LINESTRING (16.556987 40.3904955, 16.5572773 40.3905405)",Via Enrico Cialdini,,
831702674,True,residential,False,23.612,"LINESTRING (16.556987 40.3904955, 16.5570644 40.3902915)",Via Principe di Piemonte,,
46738523,True,tertiary,False,93.31299999999999,"LINESTRING (16.5589025 40.3905534, 16.5592805 40.390544, 16.5593171 40.3905373, 16.5593342 40.3905023, 16.5592925 40.3903466, 16.5592558 40.3902007, 16.5592282 40.3900713, 16.5592312 40.3900248)",Via Domenico Cirillo,,
830018723,True,residential,False,53.341,"LINESTRING (16.5589025 40.3905534, 16.5589173 40.3906068, 16.558976 40.390609, 16.5590609 40.3908033, 16.559152 40.3909646)",Via Basilio Puoti,,
46738523,True,tertiary,False,35.424,"LINESTRING (16.5584882 40.3905916, 16.5585837 40.3905739, 16.5586894 40.390565, 16.5589025 40.3905534)",Via Domenico Cirillo,,
143954860,True,residential,False,52.184,"LINESTRING (16.5584882 40.3905916, 16.5585157 40.390434, 16.5585203 40.3901237)",Via Vittorio Emanuele II,,
143954845,True,tertiary,False,22.276,"LINESTRING (16.5612849 40.3906414, 16.5613463 40.3908362)",Via Sottotenente Gaetano Giannace,,
164654723,False,tertiary,True,61.629,"LINESTRING (16.5612849 40.3906414, 16.5618843 40.3904664, 16.5619492 40.3904237)",Via Ludovico Ariosto,,
831702673,False,residential,True,46.285,"LINESTRING (16.5569055 40.3907823, 16.557437 40.3908792)",Via Columella Onorati,,
831702674,True,residential,False,17.706,"LINESTRING (16.5569055 40.3907823, 16.5569468 40.3906262)",Via Principe di Piemonte,,
144066564,False,residential,False,18.519,"LINESTRING (16.5601191 40.3911583, 16.5603334 40.3911252)",Via Antonio Rinaldi,,
213833489,False,residential,True,30.11,"LINESTRING (16.5601191 40.3911583, 16.5601976 40.3914224)",Via Sacerdote Francesco Grieco,,
"[144066564, 213833478]",False,residential,"[False, True]",51.724000000000004,"LINESTRING (16.5601191 40.3911583, 16.5598781 40.3911974, 16.5599769 40.3914645)","['Via Pietro Marrese', 'Via Antonio Rinaldi']",,
830018723,True,residential,False,4.832,"LINESTRING (16.5593287 40.3912703, 16.559351 40.3913103)",Via Basilio Puoti,,
831704217,False,residential,False,19.407,"LINESTRING (16.5593287 40.3912703, 16.5591364 40.3913208, 16.5591132 40.3913293)",Via Duca d'Aosta,,
831704217,False,residential,False,12.864,"LINESTRING (16.5591132 40.3913293, 16.5589808 40.391386)",Via Duca d'Aosta,,
"[213833488, 143954858]",False,residential,False,123.91699999999999,"LINESTRING (16.5591132 40.3913293, 16.5588584 40.3908774, 16.5587581 40.390908, 16.5587988 40.3910261, 16.5587536 40.3911279, 16.5589808 40.391386)","['Via Pola', 'Via Francesco Giannantonio']",,
"[143954858, 213833462]",False,residential,"[False, True]",45.894000000000005,"LINESTRING (16.5591132 40.3913293, 16.5591776 40.3914869, 16.5589117 40.3916295)","['Via Basento', 'Via Francesco Giannantonio']",,
831704217,False,residential,True,19.407,"LINESTRING (16.5591132 40.3913293, 16.5591364 40.3913208, 16.5593287 40.3912703)",Via Duca d'Aosta,,
213833476,False,residential,True,17.712,"LINESTRING (16.5608044 40.3913255, 16.5607585 40.3911701)",Via Sottotenente Michelangelo Di Tursi,,
213833490,False,residential,False,13.094,"LINESTRING (16.5608044 40.3913255, 16.560654 40.3913528)",Via Aurelio Saffi,,
213833490,False,residential,True,13.303,"LINESTRING (16.5608044 40.3913255, 16.5609588 40.3913035)",Via Aurelio Saffi,,
213833489,False,residential,False,30.11,"LINESTRING (16.5601976 40.3914224, 16.5601191 40.3911583)",Via Sacerdote Francesco Grieco,,
213833489,False,residential,True,18.689,"LINESTRING (16.5601976 40.3914224, 16.5602596 40.3915837)",Via Sacerdote Francesco Grieco,,
1025283140,False,residential,False,19.268,"LINESTRING (16.5601976 40.3914224, 16.5599769 40.3914645)",Via Aurelio Saffi,,
830019330,False,residential,False,20.257,"LINESTRING (16.5587882 40.3914885, 16.5586441 40.3913431)",Via Raffaele Cadorna,,
830019330,False,residential,True,18.847,"LINESTRING (16.5587882 40.3914885, 16.5589117 40.3916295)",Via Raffaele Cadorna,,
831704217,False,residential,False,35.644,"LINESTRING (16.5587882 40.3914885, 16.558438 40.3916663)",Via Duca d'Aosta,,
831704217,False,residential,True,19.899,"LINESTRING (16.5587882 40.3914885, 16.5589808 40.391386)",Via Duca d'Aosta,,
143954857,False,residential,False,18.676,"LINESTRING (16.558438 40.3916663, 16.5583077 40.3915308)",Via Principessa di Piemonte,,
143954857,False,residential,True,19.98,"LINESTRING (16.558438 40.3916663, 16.5585731 40.3918136)",Via Principessa di Piemonte,,
831704217,False,residential,True,35.644,"LINESTRING (16.558438 40.3916663, 16.5587882 40.3914885)",Via Duca d'Aosta,,
143954846,True,secondary,False,16.745,"LINESTRING (16.5623769 40.3919154, 16.5624231 40.3919289, 16.562462 40.3919521, 16.5624903 40.391983, 16.5625054 40.3920188)",,roundabout,
143954846,True,secondary,False,22.634,"LINESTRING (16.5621772 40.3920178, 16.5622015 40.3919704, 16.5622483 40.3919341, 16.5623101 40.3919147, 16.5623769 40.3919154)",,roundabout,
259741473,True,secondary_link,False,32.616,"LINESTRING (16.5625065 40.3920535, 16.5625897 40.3923399)",,,
143954846,True,secondary,False,23.538,"LINESTRING (16.5625065 40.3920535, 16.5624911 40.3920942, 16.5624589 40.3921287, 16.5624136 40.3921532, 16.5623602 40.392165, 16.5623047 40.3921628)",,roundabout,
143954846,True,secondary,False,3.977,"LINESTRING (16.5623047 40.3921628, 16.5622608 40.3921501)",,roundabout,
144066549,False,residential,True,13.031,"LINESTRING (16.5606216 40.3889834, 16.5606357 40.3891001)",Via Sedici Agosto,,
164654722,False,tertiary,False,26.969,"LINESTRING (16.5606216 40.3889834, 16.5609268 40.3890526)",Corso Metaponto,,
164732795,True,tertiary,False,76.85100000000001,"LINESTRING (16.5606216 40.3889834, 16.560576 40.3889743, 16.5605161 40.3889623, 16.5603671 40.3889329, 16.5601874 40.3889177, 16.5600214 40.3889189, 16.5598849 40.3889309, 16.5597762 40.3889405, 16.5597257 40.3889444)",Corso Metaponto,,
144066603,False,residential,True,132.52,"LINESTRING (16.5564808 40.3891097, 16.5567221 40.3890217, 16.5569039 40.3889913, 16.5572012 40.3889464, 16.5572739 40.3889304, 16.5574915 40.388855, 16.5578524 40.3887, 16.5579171 40.3886656)",Via Gaetano Donizetti,,
144066549,False,residential,False,13.031,"LINESTRING (16.5606357 40.3891001, 16.5606216 40.3889834)",Via Sedici Agosto,,
144066549,False,residential,True,21.247,"LINESTRING (16.5606357 40.3891001, 16.5606768 40.3892886)",Via Sedici Agosto,,
830012447,False,residential,True,80.75,"LINESTRING (16.5606357 40.3891001, 16.5601177 40.3890631, 16.5600592 40.3890675, 16.5596866 40.3890953)",Via Giovanni Boccaccio,,
830012447,False,residential,True,30.545,"LINESTRING (16.5596866 40.3890953, 16.5594108 40.3892723)",Via Giovanni Boccaccio,,
"[570670425, 830650885]",False,residential,False,118.544,"LINESTRING (16.5596866 40.3890953, 16.5593495 40.3890886, 16.5590532 40.3891235, 16.5585415 40.3891605, 16.5585013 40.3891461, 16.5584812 40.3891313, 16.5584133 40.3890074)","['Via Ugo Foscolo', 'Via Giuseppe Giusti']",,
830012447,False,residential,False,80.75,"LINESTRING (16.5596866 40.3890953, 16.5600592 40.3890675, 16.5601177 40.3890631, 16.5606357 40.3891001)",Via Giovanni Boccaccio,,
830013687,False,residential,True,14.462,"LINESTRING (16.560102 40.3892616, 16.5601357 40.3893891)",Via Cavallerizza,,
"[144066573, 1025597207]",False,residential,True,127.708,"LINESTRING (16.560102 40.3892616, 16.5598713 40.3892667, 16.5598056 40.3892764, 16.559743 40.3892965, 16.5594276 40.3895053, 16.5601357 40.3893891)","['Via Giotto', 'Via Pasquale Galluppi']",,
"[830012794, 144066573]",False,residential,False,48.776,"LINESTRING (16.560102 40.3892616, 16.5604817 40.3892775, 16.5606768 40.3892886)","['Via Giotto', 'Largo Madonna del Casale']",,
144066549,False,residential,False,21.247,"LINESTRING (16.5606768 40.3892886, 16.5606357 40.3891001)",Via Sedici Agosto,,
144066549,False,residential,True,19.203,"LINESTRING (16.5606768 40.3892886, 16.5607398 40.3894545)",Via Sedici Agosto,,
"[830012794, 144066573]",False,residential,True,48.776,"LINESTRING (16.5606768 40.3892886, 16.5604817 40.3892775, 16.560102 40.3892616)","['Via Giotto', 'Largo Madonna del Casale']",,
"[1025597206, 1025597207]",False,residential,False,47.17,"LINESTRING (16.5606768 40.3892886, 16.5604851 40.3893239, 16.5601357 40.3893891)",Via Pasquale Galluppi,,
"[830012326, 1025597206]",False,residential,True,57.282999999999994,"LINESTRING (16.5606768 40.3892886, 16.5607094 40.3892892, 16.5609948 40.3892446, 16.5610729 40.3892488, 16.5612544 40.3893044, 16.5612894 40.3893579)",Via Pasquale Galluppi,,
144066588,False,residential,False,22.969,"LINESTRING (16.5622661 40.3893312, 16.5623896 40.3895151)",Via Adua,,
378001135,False,tertiary,False,27.117,"LINESTRING (16.5622661 40.3893312, 16.5620986 40.3893907, 16.5619734 40.3894299)",Via Amerigo Vespucci,,
830013588,False,residential,True,47.77,"LINESTRING (16.5612894 40.3893579, 16.5607398 40.3894545)",Via Cristoforo Colombo,,
"[830012326, 1025597206]",False,residential,False,57.283,"LINESTRING (16.5612894 40.3893579, 16.5612544 40.3893044, 16.5610729 40.3892488, 16.5609948 40.3892446, 16.5607094 40.3892892, 16.5606768 40.3892886)",Via Pasquale Galluppi,,
"[830013586, 830012326]",False,residential,True,67.167,"LINESTRING (16.5612894 40.3893579, 16.5613421 40.3895229, 16.5607878 40.3896245)","['Via Archimede', 'Via Pasquale Galluppi']",,
830013687,False,residential,False,14.462,"LINESTRING (16.5601357 40.3893891, 16.560102 40.3892616)",Via Cavallerizza,,
"[144066573, 1025597207]",False,residential,False,127.70800000000001,"LINESTRING (16.5601357 40.3893891, 16.5594276 40.3895053, 16.559743 40.3892965, 16.5598056 40.3892764, 16.5598713 40.3892667, 16.560102 40.3892616)","['Via Giotto', 'Via Pasquale Galluppi']",,
830013687,False,residential,True,18.406,"LINESTRING (16.5601357 40.3893891, 16.5601771 40.3895516)",Via Cavallerizza,,
"[1025597206, 1025597207]",False,residential,True,47.17,"LINESTRING (16.5601357 40.3893891, 16.5604851 40.3893239, 16.5606768 40.3892886)",Via Pasquale Galluppi,,
144066595,False,residential,True,22.519,"LINESTRING (16.5626264 40.389423, 16.5623896 40.3895151)",Via Giovanni e Sebastiano Caboto,,
830012447,False,residential,False,28.962,"LINESTRING (16.5591507 40.3894394, 16.5592108 40.3894143, 16.5594108 40.3892723)",Via Giovanni Boccaccio,,
144066549,False,residential,False,19.203,"LINESTRING (16.5607398 40.3894545, 16.5606768 40.3892886)",Via Sedici Agosto,,
144066549,False,residential,True,19.335,"LINESTRING (16.5607398 40.3894545, 16.5607878 40.3896245)",Via Sedici Agosto,,
830013588,False,residential,False,47.77,"LINESTRING (16.5607398 40.3894545, 16.5612894 40.3893579)",Via Cristoforo Colombo,,
830013588,False,residential,True,48.864,"LINESTRING (16.5607398 40.3894545, 16.5601771 40.3895516)",Via Cristoforo Colombo,,
144066588,False,residential,False,83.867,"LINESTRING (16.5623896 40.3895151, 16.5622952 40.3902659)",Via Adua,,
144066588,False,residential,True,22.969,"LINESTRING (16.5623896 40.3895151, 16.5622661 40.3893312)",Via Adua,,
144066595,False,residential,False,22.519,"LINESTRING (16.5623896 40.3895151, 16.5626264 40.389423)",Via Giovanni e Sebastiano Caboto,,
830651282,False,residential,False,16.597,"LINESTRING (16.5587883 40.3895117, 16.5587521 40.3894372, 16.5586626 40.3894523)",Via Dante Alighieri,,
827065037,False,residential,False,23.455000000000002,"LINESTRING (16.5519538 40.3895352, 16.5521808 40.3895646, 16.5522274 40.3895668)",Via Silvio Pellico,,
827065037,False,residential,True,7.6579999999999995,"LINESTRING (16.5519538 40.3895352, 16.5519065 40.3895215, 16.5518889 40.3894943)",Via Silvio Pellico,,
"[827064755, 1024482380]",False,residential,True,26.661,"LINESTRING (16.5519538 40.3895352, 16.5519232 40.3896693, 16.5518846 40.3897687)",,,
830013588,False,residential,False,48.864,"LINESTRING (16.5601771 40.3895516, 16.5607398 40.3894545)",Via Cristoforo Colombo,,
830013588,False,residential,True,58.244,"LINESTRING (16.5601771 40.3895516, 16.5595064 40.3896674)",Via Cristoforo Colombo,,
830013687,False,residential,False,18.406,"LINESTRING (16.5601771 40.3895516, 16.5601357 40.3893891)",Via Cavallerizza,,
830013687,False,residential,True,18.822,"LINESTRING (16.5601771 40.3895516, 16.5602157 40.3897183)",Via Cavallerizza,,
143954854,False,residential,False,11.639,"LINESTRING (16.5526632 40.389592, 16.5526363 40.3896251, 16.5525911 40.3896811)",Via Meridionale,,
