osmid,oneway,name,highway,reversed,length,geometry,lanes,width,bridge,junction,ref,tunnel,maxspeed,access
"[23333476, 238540820]",False,"['Via del Mausoleo', 'Via Salvador Allende']",residential,True,214.886,"LINESTRING (12.5738866 43.3487707, 12.5747599 43.3483847, 12.5754782 43.3480541, 12.5761779 43.3477946)",,,,,,,,
187924853,False,Via Campo di Marte,secondary,False,27.838,"LINESTRING (12.5794317 43.3486622, 12.5791631 43.3488188)",,,,,,,,
"[1173031000, 23092165, 187924830, 1173030999]",False,"['Via Campo di Marte', 'Viale della Rimembranza']",secondary,True,120.48199999999999,"LINESTRING (12.5794317 43.3486622, 12.5799848 43.3483847, 12.5805277 43.3481436, 12.5806482 43.3480867, 12.5806803 43.3480716)",2,,yes,,,,,
289694255,True,Via Sabina Falcucci,residential,False,73.13000000000001,"LINESTRING (12.5794317 43.3486622, 12.5796091 43.3488329, 12.5797429 43.3489604, 12.5800061 43.3491693)",,,,,,,,
31729485,True,Via Bruno Buozzi,residential,False,98.99,"LINESTRING (12.5724815 43.3492446, 12.5723873 43.3491367, 12.5723599 43.3491108, 12.5723246 43.3490871, 12.5722841 43.3490642, 12.5721923 43.3490239, 12.5716739 43.348907, 12.5714212 43.3488871)",,,,,,,,
238540820,False,Via Salvador Allende,residential,True,125.76499999999999,"LINESTRING (12.5724815 43.3492446, 12.5728808 43.3490759, 12.5729719 43.3490428, 12.5731865 43.3489648, 12.5733931 43.3489248, 12.573664 43.3488526, 12.5738866 43.3487707)",,,,,,,,
23107163,True,Via Montello,unclassified,False,59.742,"LINESTRING (12.5785691 43.3491142, 12.5789894 43.3488429, 12.5791631 43.3488188)",,,,,,,,
542939557,False,Viale Umberto Parruccini,secondary,False,13.15,"LINESTRING (12.5714084 43.3527075, 12.571495 43.3528076)",,,,,,,,
23137070,True,Via Cairoli,residential,False,51.697,"LINESTRING (12.5788541 43.3509914, 12.578647 43.3507961, 12.5784616 43.3506244)",,,,,,,,
23137070,True,Via Cairoli,residential,False,31.254,"LINESTRING (12.5797215 43.351764, 12.5796274 43.3516752, 12.5794694 43.3515513)",,,,,,,,
187924849,True,Corso Garibaldi,residential,False,100.84899999999999,"LINESTRING (12.5797215 43.351764, 12.579403 43.3520675, 12.5792788 43.3521641, 12.5789097 43.3524511)",,,,,,,,
152896514,True,Via Palmerucci,residential,False,86.666,"LINESTRING (12.5804641 43.3512199, 12.5806718 43.3513883, 12.5811593 43.351813)",,,,,,,,
187924849,True,Corso Garibaldi,residential,False,85.265,"LINESTRING (12.5804641 43.3512199, 12.5802353 43.3513753, 12.5799182 43.3516163, 12.5797215 43.351764)",,,,,,,,
187924852,True,Via Mazzini,residential,False,80.382,"LINESTRING (12.5794055 43.3503899, 12.5788541 43.3509914)",,,,,,,,
23096945,True,Via Saffi,residential,False,99.03399999999999,"LINESTRING (12.5794055 43.3503899, 12.5795945 43.3505485, 12.5797122 43.3506444, 12.5799117 43.3508069, 12.5800439 43.3508806, 12.5802131 43.3510548)",,,,,,,,
23137076,True,Via Reposati,residential,False,74.725,"LINESTRING (12.5784616 43.3506244, 12.5790495 43.3501059)",,,,,,,,
"[154180016, 238554844, 238554845]",False,Via Mazzatinti,residential,False,127.908,"LINESTRING (12.5784616 43.3506244, 12.5782496 43.3506345, 12.578105 43.3506369, 12.57775 43.3506571, 12.5774975 43.3506675, 12.5773371 43.3506773, 12.5771811 43.3506894, 12.5770184 43.3506943, 12.5768833 43.3506964)",,,yes,,,,,
23137076,True,Via Reposati,residential,False,66.451,"LINESTRING (12.5790495 43.3501059, 12.5795482 43.3496309)",,,,,,,,
23096945,True,Via Saffi,residential,False,42.769,"LINESTRING (12.5790495 43.3501059, 12.5791611 43.3501842, 12.579211 43.3502284, 12.5794055 43.3503899)",,,,,,,,
200858162,False,Viale Umberto Parruccini,secondary,True,100.582,"LINESTRING (12.572976 43.353862, 12.5727488 43.3537251, 12.5720215 43.3532819)",,,,,,,,
238955286,True,Viale Parruccini,secondary,False,22.785,"LINESTRING (12.572976 43.353862, 12.5731008 43.3538965, 12.5732473 43.3539132)",,,,,,,,
238955288,True,Viale del Teatro Romano,secondary,False,22.023,"LINESTRING (12.5735361 43.3537999, 12.5734147 43.3539772)",,,,,,,,
"[23174188, 187924845, 542939550]",False,Viale del Teatro Romano,secondary,True,306.45099999999996,"LINESTRING (12.5735361 43.3537999, 12.5737939 43.3535124, 12.5740105 43.3532695, 12.5740849 43.3531878, 12.5742325 43.3530301, 12.5744047 43.3528024, 12.5745529 43.3525362, 12.5751043 43.351542, 12.5751361 43.3514966, 12.5751898 43.35142, 12.5752448 43.3513524)",2,,,,,,,
23174248,True,Viale del Teatro Romano,secondary,False,15.98,"LINESTRING (12.5733219 43.3540695, 12.5732206 43.3541929)",,,,,,,,
70579725,True,Viale del Teatro Romano,secondary,False,10.745000000000001,"LINESTRING (12.5733219 43.3540695, 12.5732887 43.3540706, 12.5732565 43.3540647, 12.573228 43.3540523, 12.5732055 43.3540345)",,,,roundabout,,,,
70579725,True,Viale del Teatro Romano,secondary,False,4.7509999999999994,"LINESTRING (12.5732055 43.3540345, 12.5731921 43.3540155, 12.5731859 43.3539946)",,,,roundabout,,,,
70579725,True,Viale del Teatro Romano,secondary,False,7.292999999999999,"LINESTRING (12.5732473 43.3539132, 12.5732755 43.3539057, 12.5733055 43.3539038, 12.5733351 43.3539076)",,,,roundabout,,,,
70579725,True,Viale del Teatro Romano,secondary,False,10.597999999999999,"LINESTRING (12.5733351 43.3539076, 12.5733646 43.3539179, 12.5733889 43.3539339, 12.5734061 43.3539542, 12.5734147 43.3539772)",,,,roundabout,,,,
238955291,True,Viale del Teatro Romano,secondary,False,20.213,"LINESTRING (12.5733351 43.3539076, 12.5734167 43.3538694, 12.5735361 43.3537999)",,,,,,,,
70579725,True,Viale del Teatro Romano,secondary,False,13.964,"LINESTRING (12.5734147 43.3539772, 12.573415 43.3539952, 12.5734091 43.3540149, 12.5733969 43.354033, 12.5733767 43.35405, 12.5733512 43.3540625, 12.5733219 43.3540695)",,,,roundabout,,,,
23137079,False,Viale del Teatro Romano,secondary,False,83.02100000000002,"LINESTRING (12.5732206 43.3541929, 12.5729139 43.354533, 12.5727924 43.3547033, 12.5727524 43.3548485)",,,,,,,,
23176712,True,Viale del Teatro Romano,secondary,False,17.826,"LINESTRING (12.5732206 43.3541929, 12.5732268 43.3541003, 12.5732055 43.3540345)",,,,,,,,
238955256,True,Largo della Pentapoli,secondary,False,19.223,"LINESTRING (12.5728828 43.3553013, 12.5726877 43.3552025)",1,,,,SR298,,,
"[699839758, 699859598, 699859599]",False,Borgo di Santa Lucia,secondary,True,89.383,"LINESTRING (12.5728828 43.3553013, 12.5729504 43.3553331, 12.5730347 43.3553727, 12.5736189 43.3556651, 12.5738157 43.3557288)",,,,,SR298,yes,,
105531816,True,Via del Popolo,unclassified,False,40.946,"LINESTRING (12.5738157 43.3557288, 12.5740153 43.3557269, 12.5743221 43.355724)",,,,,,,,
"[699859598, 699839758, 699859599]",False,Borgo di Santa Lucia,secondary,False,89.38300000000001,"LINESTRING (12.5738157 43.3557288, 12.5736189 43.3556651, 12.5730347 43.3553727, 12.5729504 43.3553331, 12.5728828 43.3553013)",,,,,SR298,yes,,
31476275,True,Viale Don Minzoni,residential,False,168.85,"LINESTRING (12.5760403 43.3493098, 12.5761779 43.3477946)",,,,,,,,
31476277,False,Via Fratelli Rosselli,residential,False,80.66600000000001,"LINESTRING (12.5760403 43.3493098, 12.5757372 43.3493529, 12.5756166 43.349271, 12.5753508 43.3490023, 12.5753108 43.3489618)",,,,,,,,
"[23333476, 238540820]",False,"['Via Salvador Allende', 'Via del Mausoleo']",residential,False,214.886,"LINESTRING (12.5761779 43.3477946, 12.5754782 43.3480541, 12.5747599 43.3483847, 12.5738866 43.3487707)",,,,,,,,
23333476,False,Via del Mausoleo,residential,True,84.625,"LINESTRING (12.5761779 43.3477946, 12.5769632 43.3474941, 12.5771175 43.3474657)",,,,,,,,
187924830,False,Viale della Rimembranza,secondary,False,71.11,"LINESTRING (12.5814109 43.3477157, 12.5807761 43.3480274, 12.5806803 43.3480716)",2,,,,,,,
23096934,False,Via Luigi Bellucci,residential,True,166.45000000000002,"LINESTRING (12.5753108 43.3489618, 12.5751365 43.3490594, 12.5750775 43.3490652, 12.5750292 43.3490301, 12.5749568 43.3489579, 12.5748897 43.3489657, 12.5743372 43.3492642, 12.5742675 43.3492466, 12.5740518 43.3489984, 12.5738866 43.3487707)",,,,,,,,
31476277,False,Via Fratelli Rosselli,residential,False,48.268,"LINESTRING (12.5753108 43.3489618, 12.575262 43.3489107, 12.5749471 43.3486177)",,,,,,,,
31476277,False,Via Fratelli Rosselli,residential,True,80.666,"LINESTRING (12.5753108 43.3489618, 12.5753508 43.3490023, 12.5756166 43.349271, 12.5757372 43.3493529, 12.5760403 43.3493098)",,,,,,,,
31748789,True,Via del Cavarello,residential,False,97.697,"LINESTRING (12.5806803 43.3480716, 12.5808116 43.3481601, 12.5810771 43.3482744, 12.5813984 43.3483804, 12.5817597 43.3484306)",,,,,,,,
"[1173031000, 23092165, 187924830, 1173030999]",False,"['Via Campo di Marte', 'Viale della Rimembranza']",secondary,False,120.482,"LINESTRING (12.5806803 43.3480716, 12.5806482 43.3480867, 12.5805277 43.3481436, 12.5799848 43.3483847, 12.5794317 43.3486622)",2,,yes,,,,,
187924830,False,Viale della Rimembranza,secondary,True,71.11,"LINESTRING (12.5806803 43.3480716, 12.5807761 43.3480274, 12.5814109 43.3477157)",2,,,,,,,
"[174973628, 154191959]",True,Via del Cavarello,residential,False,149.641,"LINESTRING (12.5834771 43.3490304, 12.5833694 43.3490904, 12.5819775 43.3485614, 12.5818645 43.348496)",,,,,,,,
1173030998,True,Via del Cavarello,residential,False,2.453,"LINESTRING (12.5818956 43.3483951, 12.5819139 43.3484127)",,,,roundabout,,,,
154191745,True,Via Nino Bixio,unclassified,False,147.221,"LINESTRING (12.5818956 43.3483951, 12.5819383 43.3483314, 12.5833774 43.3476421)",,,,,,,,
31760115,True,Via Epicuro,residential,False,46.228,"LINESTRING (12.5720215 43.3532819, 12.5718717 43.3534218, 12.5718344 43.3534461, 12.5717832 43.353474, 12.5717242 43.3535035, 12.571667 43.3535278, 12.5715949 43.3535453)",,,,,,,,
200858162,False,Viale Umberto Parruccini,secondary,False,100.582,"LINESTRING (12.5720215 43.3532819, 12.5727488 43.3537251, 12.572976 43.353862)",,,,,,,,
542939557,False,Viale Umberto Parruccini,secondary,True,68.253,"LINESTRING (12.5720215 43.3532819, 12.5718631 43.3531833, 12.5718257 43.3531548, 12.5717864 43.3531225, 12.571753 43.3530908, 12.5717081 43.353043, 12.5715477 43.3528696, 12.571495 43.3528076)",,,,,,,,
168456302,False,Via del Perilasio,residential,False,54.489,"LINESTRING (12.5715949 43.3535453, 12.5718893 43.3539861)",,,,,,,,
238415304,True,Via del Perilasio,residential,False,49.947,"LINESTRING (12.5723295 43.3545835, 12.5724855 43.3548022, 12.5725905 43.3548389, 12.5727524 43.3548485)",,,,,,,,
238955273,False,Via Tifernate,secondary,True,19.887999999999998,"LINESTRING (12.5711801 43.3551539, 12.5713198 43.3551587, 12.5714258 43.3551551)",,,,,,,,
23137079,False,Viale del Teatro Romano,secondary,True,83.021,"LINESTRING (12.5727524 43.3548485, 12.5727924 43.3547033, 12.5729139 43.354533, 12.5732206 43.3541929)",,,,,,,,
238955290,True,Viale del Teatro Romano,secondary,False,30.023000000000003,"LINESTRING (12.5727524 43.3548485, 12.5727642 43.3550413, 12.572748 43.3551174)",,,,,,,,
542974357,True,Piazza 40 Martiri,residential,False,72.434,"LINESTRING (12.5762829 43.3519344, 12.5763612 43.3518944, 12.5764043 43.3518706, 12.5764449 43.3518565, 12.5765575 43.3518191, 12.5766614 43.3517861, 12.5767846 43.3517549, 12.5769064 43.351727, 12.5769603 43.3517112, 12.5769888 43.3516978, 12.5770136 43.3516759, 12.5770282 43.3516584, 12.5770345 43.3516249)",,,,,,,,
174870174,True,Piazza 40 Martiri,residential,False,81.86500000000001,"LINESTRING (12.5774516 43.3518166, 12.5774365 43.3518565, 12.5774123 43.3518927, 12.5773667 43.3519519, 12.5773003 43.3520406, 12.5772207 43.3521915, 12.5770813 43.3523439, 12.5769651 43.3524569)",,,,,,,,
443773984,True,Piazza 40 Martiri,residential,False,44.098,"LINESTRING (12.5774516 43.3518166, 12.5773979 43.3518372, 12.5773515 43.3518369, 12.5773081 43.351821, 12.5772576 43.3518028, 12.5772014 43.3517743, 12.5771378 43.3517214, 12.5770345 43.3516249)",,,,,,,,
"[547281025, 176595583]",True,Piazza 40 Martiri,residential,False,123.44599999999998,"LINESTRING (12.5761715 43.3528018, 12.5760892 43.3527652, 12.5759567 43.352695, 12.5758982 43.3526578, 12.5758465 43.3526199, 12.5757928 43.3525472, 12.5757879 43.3524587, 12.5758213 43.3523888, 12.5758993 43.3523044, 12.5759513 43.3522503, 12.5760874 43.3521131, 12.5762485 43.3519563, 12.5762829 43.3519344)",,,,,,,,
551301598,True,Via Camillo Benso Conte di Cavour,residential,False,41.625,"LINESTRING (12.5761715 43.3528018, 12.5759932 43.352882, 12.5757379 43.3529789, 12.5757235 43.3529857)",,,,,,,,
136397344,False,Via Ducale,residential,False,138.713,"LINESTRING (12.5804847 43.3525833, 12.5804356 43.3527212, 12.5802611 43.3529962, 12.5802484 43.3530168, 12.5801948 43.3530866, 12.5801648 43.3531469, 12.5801424 43.353181, 12.5801269 43.3532091, 12.5798011 43.3534998, 12.5797034 43.3535715, 12.579643 43.3536518)",,,,,,,,
152896507,True,Via Venti Settembre,residential,False,169.139,"LINESTRING (12.5804847 43.3525833, 12.5806856 43.3524505, 12.58085 43.3523341, 12.5812811 43.3520514, 12.581473 43.3519255, 12.5820542 43.3515786)",,,,,,,,
174870174,True,Piazza 40 Martiri,residential,False,5.895,"LINESTRING (12.5762411 43.352786, 12.5761715 43.3528018)",,,,,,,,
572316310,True,Piazza 40 Martiri,residential,False,37.91,"LINESTRING (12.5770345 43.3516249, 12.5769761 43.3514953, 12.5768916 43.3513002)",,,,,,,,
67383486,True,,residential,False,123.303,"LINESTRING (12.5768816 43.3525191, 12.5768543 43.3527126, 12.5768443 43.3527814, 12.5768392 43.3528173, 12.5768358 43.3528409, 12.5768355 43.3528633, 12.5768096 43.3531038, 12.5767131 43.3530546, 12.5766586 43.3530226, 12.5766551 43.3530205, 12.5766396 43.3530114, 12.5765458 43.352957, 12.5765308 43.3529479, 12.5764379 43.3528913, 12.5764093 43.3528739, 12.5762411 43.352786)",,,,,,,,
174870174,True,Piazza 40 Martiri,residential,False,59.884,"LINESTRING (12.5768816 43.3525191, 12.5766091 43.3526533, 12.5765334 43.3526874, 12.5762652 43.3527806, 12.5762411 43.352786)",,,,,,,,
187924852,True,Via Mazzini,residential,False,70.702,"LINESTRING (12.5798356 43.3498363, 12.5794055 43.3503899)",,,,,,,,
67385061,True,Via Maffei,unclassified,False,145.94,"LINESTRING (12.5798356 43.3498363, 12.5801116 43.3500861, 12.5802336 43.3501765, 12.5804515 43.3503379, 12.5805817 43.3504344, 12.5810672 43.3507941)",,,,,,,,
154175697,False,Via Francesco Fabiani,residential,False,89.738,"LINESTRING (12.5810672 43.3507941, 12.5812953 43.3509616, 12.5818252 43.3513834)",,,,,,,,
187924849,True,Corso Garibaldi,residential,False,67.97,"LINESTRING (12.5810672 43.3507941, 12.580763 43.351006, 12.5804641 43.3512199)",,,,,,,,
67385061,True,Via Maffei,unclassified,False,32.583,"LINESTRING (12.5795482 43.3496309, 12.5798356 43.3498363)",,,,,,,,
"[23137076, 289700749]",True,"['Piazza San Pietro', 'Via Reposati']",residential,False,63.296,"LINESTRING (12.5795482 43.3496309, 12.5799645 43.3492069, 12.5800061 43.3491693)",,,,,,,,
136397346,False,,unclassified,False,74.02199999999999,"LINESTRING (12.582864 43.3510951, 12.5830799 43.3512666, 12.5834714 43.3515931)",,,,,,,,
152896507,True,Via Venti Settembre,residential,False,62.43599999999999,"LINESTRING (12.582864 43.3510951, 12.583261 43.3508237, 12.5834164 43.3507031)",,,,,,,,
70579725,True,Viale del Teatro Romano,secondary,False,10.907,"LINESTRING (12.5731859 43.3539946, 12.5731879 43.3539701, 12.5731996 43.3539471, 12.57322 43.3539276, 12.5732473 43.3539132)",,,,roundabout,,,,
70579726,True,Viale Parruccini,secondary,False,22.482,"LINESTRING (12.5731859 43.3539946, 12.5731403 43.353966, 12.572976 43.353862)",,,,,,,,
256604765,True,Via Nicola Vantaggi,residential,False,77.972,"LINESTRING (12.5753143 43.3552948, 12.5753107 43.3552003, 12.5753192 43.3551162, 12.5753649 43.3547947, 12.5753827 43.3547004, 12.5754052 43.3546145, 12.5754016 43.3545982)",,,,,,,30,
114060698,True,Largo della Pentapoli,secondary,False,4.41,"LINESTRING (12.5726877 43.3552025, 12.5726605 43.3552013, 12.5726354 43.3551935)",,,,roundabout,,,,
238955273,False,Via Tifernate,secondary,False,67.66900000000001,"LINESTRING (12.5722619 43.3551348, 12.5720739 43.3551316, 12.5714258 43.3551551)",,,,,,,,
238955278,True,Largo della Pentapoli,secondary,False,28.293999999999997,"LINESTRING (12.5722619 43.3551348, 12.5724505 43.3551299, 12.5726106 43.355116)",,,,,,,,
114060696,True,Largo della Pentapoli,secondary,False,20.045,"LINESTRING (12.5727579 43.3551458, 12.5727906 43.3551909, 12.5728292 43.3552425, 12.5728828 43.3553013)",1,,,,SR298,,,
114060698,True,Largo della Pentapoli,secondary,False,9.251999999999999,"LINESTRING (12.5727579 43.3551458, 12.5727555 43.3551596, 12.5727485 43.3551725, 12.5727376 43.3551838, 12.5727232 43.3551929, 12.5727062 43.3551993, 12.5726877 43.3552025)",,,,roundabout,,,,
114060698,True,Largo della Pentapoli,secondary,False,11.22,"LINESTRING (12.5726282 43.355101, 12.5726449 43.3550933, 12.5726638 43.3550888, 12.5726836 43.3550878, 12.5727031 43.3550905, 12.572721 43.3550966, 12.5727363 43.3551058, 12.572748 43.3551174)",,,,roundabout,,,,
238955289,True,Viale del Teatro Romano,secondary,False,29.929000000000002,"LINESTRING (12.5726282 43.355101, 12.5726995 43.3549902, 12.5727524 43.3548485)",,,,,,,,
15007279,True,Largo della Pentapoli,secondary,False,31.052999999999997,"LINESTRING (12.5726354 43.3551935, 12.5725173 43.3551882, 12.5723223 43.3551474, 12.5722619 43.3551348)",,,,,,,,
114060698,True,Largo della Pentapoli,secondary,False,9.727,"LINESTRING (12.5726354 43.3551935, 12.5726175 43.3551818, 12.5726053 43.3551667, 12.5725998 43.3551497, 12.5726017 43.3551322, 12.5726106 43.355116)",,,,roundabout,,,,
114060698,True,Largo della Pentapoli,secondary,False,3.285,"LINESTRING (12.572748 43.3551174, 12.5727555 43.3551312, 12.5727579 43.3551458)",,,,roundabout,,,,
114060698,True,Largo della Pentapoli,secondary,False,2.2,"LINESTRING (12.5726106 43.355116, 12.5726185 43.355108, 12.5726282 43.355101)",,,,roundabout,,,,
136397345,False,Via del Monte,living_street,True,317.94499999999994,"LINESTRING (12.5834714 43.3515931, 12.5830936 43.3517631, 12.5825897 43.3520203, 12.5822223 43.3522041, 12.581926 43.3524215, 12.5816988 43.3527085, 12.581334 43.3529929, 12.5809293 43.3533154, 12.5807291 43.353475, 12.5807095 43.3535594)",,,,,,,,
136397346,False,,unclassified,True,74.02199999999999,"LINESTRING (12.5834714 43.3515931, 12.5830799 43.3512666, 12.582864 43.3510951)",,,,,,,,
136397345,False,Via del Monte,living_street,False,317.945,"LINESTRING (12.5807095 43.3535594, 12.5807291 43.353475, 12.5809293 43.3533154, 12.581334 43.3529929, 12.5816988 43.3527085, 12.581926 43.3524215, 12.5822223 43.3522041, 12.5825897 43.3520203, 12.5830936 43.3517631, 12.5834714 43.3515931)",,,,,,,,
382327207,False,Via Sant'Ubaldo,residential,False,115.89499999999998,"LINESTRING (12.5807095 43.3535594, 12.5808006 43.3535924, 12.5811481 43.3534708, 12.5813918 43.3533984, 12.5817569 43.3533575, 12.5819018 43.3533152, 12.5820585 43.3533065)",,,,,,,,
382327207,False,Via Sant'Ubaldo,residential,True,116.366,"LINESTRING (12.5807095 43.3535594, 12.5805054 43.3536637, 12.5799745 43.3539507, 12.5797557 43.3537601, 12.579643 43.3536518)",,,,,,,,
382327207,False,Via Sant'Ubaldo,residential,True,6.851,"LINESTRING (12.582143 43.3533019, 12.5820585 43.3533065)",,,,,,,,
152896505,True,Via Savelli Della Porta,residential,False,138.339,"LINESTRING (12.5818252 43.3513834, 12.5822954 43.3510364, 12.5829909 43.3505489, 12.5830516 43.3505169)",,,,,,,,
154175697,False,Via Francesco Fabiani,residential,True,89.738,"LINESTRING (12.5818252 43.3513834, 12.5812953 43.3509616, 12.5810672 43.3507941)",,,,,,,,
152896505,True,Via Savelli Della Porta,residential,False,52.846,"LINESTRING (12.5811593 43.351813, 12.5815204 43.3515812, 12.5816487 43.351498)",,,,,,,,
647798261,True,Via Savelli Della Porta,residential,False,186.66199999999995,"LINESTRING (12.5811593 43.351813, 12.5810444 43.3518844, 12.5806821 43.3520641, 12.5802525 43.3522504, 12.5801022 43.3523157, 12.5797036 43.3525132, 12.579413 43.3526821, 12.579303 43.3527302, 12.5792487 43.3527502)",,,,,,,,
187924848,True,Via della Repubblica,residential,False,19.252,"LINESTRING (12.5785822 43.3521954, 12.5783847 43.3520987)",,,,,,,,
152896513,True,Via della Repubblica,residential,False,43.098,"LINESTRING (12.5792487 43.3527502, 12.5790487 43.3525737, 12.5789097 43.3524511)",,,,,,,,
"[699301753, 154186259]",True,"['Via San Giuliano', 'Via Baldassini']",unclassified,False,284.14400000000006,"LINESTRING (12.5792487 43.3527502, 12.5784847 43.3530993, 12.5780413 43.3533019, 12.5775687 43.3535563, 12.5770754 43.3538927, 12.576913 43.3540714, 12.5768834 43.3541146, 12.5768555 43.3541682, 12.5768326 43.3542367, 12.5768295 43.3543096, 12.5768297 43.35433, 12.5768337 43.3543632, 12.576841 43.3543896, 12.5768455 43.3544058, 12.576856 43.3544438)",,,,,,,,
23137070,True,Via Cairoli,residential,False,27.599,"LINESTRING (12.5790546 43.3511914, 12.5790291 43.3511542, 12.5788541 43.3509914)",,,,,,,,
154171178,False,Via Gioia,residential,False,76.99199999999999,"LINESTRING (12.5790546 43.3511914, 12.5788598 43.3514693, 12.578807 43.3516523, 12.5787313 43.3518378)",,2.8,,,,,,
187924848,True,Via della Repubblica,residential,False,38.855000000000004,"LINESTRING (12.5789097 43.3524511, 12.5786868 43.3522747, 12.5785822 43.3521954)",,,,,,,,
237738212,False,Via Remosetti,residential,True,49.059000000000005,"LINESTRING (12.576856 43.3544438, 12.576913 43.3545725, 12.5770095 43.3547452, 12.5770765 43.3548544)",,,,,,,,
"[152896507, 152896502, 255420911]",True,"['Via Venti Settembre', 'Via dei Consoli', 'Piazza Grande']",residential,False,360.172,"LINESTRING (12.576856 43.3544438, 12.576998 43.3544001, 12.5771203 43.3543369, 12.5773 43.3542258, 12.5777735 43.3539311, 12.5782574 43.3536759, 12.5785745 43.3535414, 12.5789415 43.3533769, 12.5790719 43.3533214, 12.5794069 43.3531851, 12.5796053 43.3530938, 12.5799334 43.3528939, 12.5804491 43.3526029, 12.5804847 43.3525833)",,,,,,,,
168456302,False,Via del Perilasio,residential,True,54.489,"LINESTRING (12.5718893 43.3539861, 12.5715949 43.3535453)",,,,,,,,
