osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,width,junction,ref,bridge
"[148306562, 148306563, 99013959, 204640058, 204640059, 204640061, 204640062]",,"['Via Monastero Maggiore', 'Via Borgo Brossana', 'Piazzetta San Biagio']",residential,,False,True,333.82599999999996,"LINESTRING (13.4363425 46.093881, 13.4362953 46.0938878, 13.4362664 46.093892, 13.4360461 46.0939296, 13.435842 46.0939679, 13.4358133 46.0939732, 13.4357163 46.0939913, 13.435645 46.0940121, 13.4355043 46.0940694, 13.4353636 46.0941253, 13.4352341 46.09418, 13.4351628 46.0942125, 13.4350634 46.0942333, 13.4348195 46.0942658, 13.4346238 46.0942718, 13.4345356 46.0942641, 13.4344249 46.0942345, 13.4342805 46.0941935, 13.434272 46.0941911, 13.4342267 46.0941865, 13.4341648 46.0941774, 13.4341104 46.0941813, 13.4340028 46.09417, 13.433924 46.0941639, 13.4336993 46.0941062, 13.4335938 46.0940992, 13.4333894 46.0941578, 13.4333426 46.0941889, 13.4333109 46.0942099, 13.4331106 46.0944317, 13.432978 46.094382, 13.4328865 46.0943477, 13.4328659 46.094323, 13.4327134 46.0941211, 13.4326832 46.0940599)",building_passage,,,,,yes
295829355,,Via Monte Nero,residential,,False,False,57.25,"LINESTRING (13.4343019 46.0958047, 13.4349546 46.0960501)",,,,,,
98993847,,Via delle Mura,residential,,False,False,276.812,"LINESTRING (13.4343019 46.0958047, 13.4343707 46.095727, 13.435079 46.0953271, 13.4355122 46.095088, 13.4357706 46.0948908, 13.4359523 46.0946976, 13.4359794 46.0946603, 13.4362494 46.0942895, 13.4363669 46.0940986, 13.436369 46.0939953, 13.4363425 46.093881)",,,6.5,,,
198801304,,Via Monte Nero,residential,,False,True,99.05699999999999,"LINESTRING (13.4343019 46.0958047, 13.4341468 46.0957467, 13.4331324 46.0954369)",,,,,,
99013958,,Via Monte Matajur,residential,,True,False,133.95499999999998,"LINESTRING (13.4331324 46.0954369, 13.4331102 46.0954762, 13.433078 46.0955333, 13.4329948 46.095678, 13.4329112 46.0958212, 13.43286 46.0959272, 13.4328293 46.0960443, 13.4327144 46.0965987)",,,4,,,
198801304,,Via Monte Nero,residential,,False,False,99.05699999999999,"LINESTRING (13.4331324 46.0954369, 13.4341468 46.0957467, 13.4343019 46.0958047)",,,,,,
"[1189169707, 1189169708, 80573036, 198801304, 255831068]",,"['Piazza San Giovanni', 'Via Monte Nero']",residential,30,False,True,154.464,"LINESTRING (13.4331324 46.0954369, 13.4330352 46.0954087, 13.4329564 46.0953924, 13.4326538 46.0953297, 13.4325696 46.0953122, 13.4322678 46.0952551, 13.4320449 46.0952123, 13.4320176 46.0952074, 13.4317152 46.095101, 13.4316443 46.095074, 13.4315833 46.0949227, 13.4314987 46.0948024)",,,6,,,yes
168552848,,Via Peribola,residential,,True,False,46.204,"LINESTRING (13.4346373 46.0968726, 13.4348233 46.0964776)",,,,,,
147555713,2,Viale Libertà,primary,50,False,False,98.929,"LINESTRING (13.4346373 46.0968726, 13.4352463 46.0969981, 13.4358522 46.0971568)",,,,,SS54,
147555713,2,Viale Libertà,primary,50,False,True,87.958,"LINESTRING (13.4346373 46.0968726, 13.4342511 46.0968042, 13.4340172 46.0967611, 13.4335282 46.0966884)",,,,,SS54,
219741296,2,Via Bottego,tertiary,50,False,False,94.166,"LINESTRING (13.4264459 46.097572, 13.4264727 46.0975512, 13.4264992 46.097514, 13.426551 46.0974007, 13.4267501 46.096933, 13.4268221 46.0967695)",,,,,,
320879757,2,Viale Gemona,tertiary,50,False,True,12.628,"LINESTRING (13.4264459 46.097572, 13.4263947 46.0975967, 13.4263015 46.0976244)",,,,,,
122375607,,Via Velliscig,residential,,True,False,136.385,"LINESTRING (13.4285409 46.097059, 13.4268221 46.0967695)",,,,,,
200132965,,Via Borgo San Domenico,residential,50,True,False,4.477,"LINESTRING (13.4285409 46.097059, 13.4285167 46.0970956)",,,,,,
147554558,,Piazzetta Pietro Zorutti,residential,,True,False,9.048,"LINESTRING (13.4320242 46.0911292, 13.4319189 46.0910933)",,,,,,
198779309,,Via Borgo di Ponte,residential,30,True,False,30.409,"LINESTRING (13.4320242 46.0911292, 13.4319186 46.0913199, 13.4318761 46.0913825)",,,,,,
147554559,,Via San Lazzaro,residential,,False,True,44.979,"LINESTRING (13.4293423 46.0895327, 13.4289974 46.0892065)",,destination,,,,
"[103019696, 204628724, 1035364799]",,Piazza della Resistenza,residential,,True,False,16.549,"LINESTRING (13.4330965 46.0899134, 13.4331712 46.0899574, 13.4332063 46.0899781, 13.4332636 46.0900066)",,,,,,
"[1035364800, 320879756, 204628725]",,"['Via Borgo di Ponte', 'Viale Trieste']",residential,,False,True,33.076,"LINESTRING (13.4330965 46.0899134, 13.4330317 46.0899715, 13.4328682 46.0901174, 13.4328323 46.0901477)",,,,,,
320860931,2,Viale Trieste,residential,50,False,False,50.329,"LINESTRING (13.4330965 46.0899134, 13.4333384 46.0896047, 13.4334081 46.0895157)",,,,,,
"[1110112802, 204628727]",,Via Santa Chiara,residential,,True,False,40.086000000000006,"LINESTRING (13.4340847 46.0906406, 13.4342764 46.0907761, 13.4343865 46.0908528, 13.4344654 46.0908829)",,,,,,
147553337,2,Viale Gemona,tertiary,50,True,False,22.184,"LINESTRING (13.4246008 46.0980838, 13.4243144 46.0980648)",,,,,,
178439774,2,Viale Gemona,tertiary,50,False,False,141.276,"LINESTRING (13.4246008 46.0980838, 13.4246836 46.0980838, 13.4247748 46.0980679, 13.426098 46.0976891, 13.4263015 46.0976244)",,,,,,
303542845,,Via Carlo Alberto,residential,,False,False,26.672,"LINESTRING (13.4295858 46.0956315, 13.4294336 46.0958469)",,,,,,
122375631,,Via Niccolò Canussio,residential,,True,False,107.859,"LINESTRING (13.4295858 46.0956315, 13.429135 46.0955077, 13.4287505 46.0953042, 13.4285956 46.0950809, 13.4285635 46.0950355)",,permit,,,,
122375642,,Via Carlo Alberto,residential,,False,True,33.699,"LINESTRING (13.4295858 46.0956315, 13.4295973 46.0956163, 13.4296311 46.0955072, 13.4297044 46.0953698, 13.4297151 46.095343)",,permit,,,,
"[228276724, 204640060]",,Via Monastero Maggiore,residential,,True,False,170.104,"LINESTRING (13.4321122 46.0926094, 13.43222 46.0927351, 13.4323617 46.0929332, 13.4324244 46.0930546, 13.4324033 46.0931953, 13.4324085 46.0933075, 13.4325815 46.0939019, 13.4326305 46.0939656, 13.4326832 46.0940599)",building_passage,permit,,,,
147554569,1,Corso Paolino d'Aquileia,residential,30,False,True,26.074,"LINESTRING (13.4313433 46.0925156, 13.4314607 46.0922957)",,,,,,
110443980,,Stretta Cornelio Gallo,residential,,True,False,60.872,"LINESTRING (13.4313433 46.0925156, 13.4313809 46.0925251, 13.4316892 46.0925936, 13.431698 46.0925936, 13.4320144 46.0925936, 13.4321122 46.0926094)",,permit,,,,
"[1188916168, 147554569, 1188916169]",1,Corso Paolino d'Aquileia,residential,30,False,False,67.371,"LINESTRING (13.4313433 46.0925156, 13.4313251 46.0925551, 13.4312654 46.0926846, 13.431233 46.0927536, 13.4312242 46.0927725, 13.431163 46.0928886, 13.4311171 46.0929756, 13.431057 46.0930879)",,,,,,
147553317,2,Viale Libertà,primary,50,False,True,117.868,"LINESTRING (13.4295619 46.0962626, 13.4301293 46.0963589, 13.4303724 46.0963896, 13.4309135 46.0964402, 13.4310635 46.0964543)",,,,,SS54,
198351564,1,Via Gaetano Perusini,primary,50,True,False,29.243000000000002,"LINESTRING (13.4295619 46.0962626, 13.4294818 46.0962527, 13.4291926 46.0962032)",,,,,,
295829355,,Via Monte Nero,residential,,False,True,6.923,"LINESTRING (13.4350301 46.0960838, 13.4349546 46.0960501)",,,,,,
216935552,,Via Peribola,residential,,False,True,46.623000000000005,"LINESTRING (13.4350301 46.0960838, 13.4349789 46.0961743, 13.4348992 46.096315, 13.4348233 46.0964776)",,,,,,
122375612,,Piazzetta De Portis,residential,,False,False,68.003,"LINESTRING (13.4297151 46.095343, 13.4301417 46.0954226, 13.4300742 46.0957242)",,permit,,,,
122375642,,Via Carlo Alberto,residential,,False,False,33.699,"LINESTRING (13.4297151 46.095343, 13.4297044 46.0953698, 13.4296311 46.0955072, 13.4295973 46.0956163, 13.4295858 46.0956315)",,permit,,,,
"[122375642, 147554563]",,"['Via Carlo Alberto', 'Corso Giuseppe Mazzini']",residential,,False,"[False, True]",176.08700000000002,"LINESTRING (13.4297151 46.095343, 13.429727 46.0953173, 13.4298649 46.0950102, 13.4298836 46.0949748, 13.4300276 46.0948154, 13.4300674 46.0947771, 13.4301024 46.0947381, 13.4302553 46.0945036, 13.4303067 46.0944558, 13.4305488 46.0943435, 13.4306213 46.0942362, 13.4306949 46.0940396, 13.4307223 46.0939666)",,permit,,,,
"[122375651, 258605563]",,Via Amalia Piccoli,residential,,False,"[False, True]",136.57,"LINESTRING (13.4298614 46.0975095, 13.4307647 46.097465, 13.4308203 46.098064)",,,,,,
53586658,,Viale Guglielmo Marconi,residential,,False,False,125.012,"LINESTRING (13.427096 46.0938626, 13.4259987 46.0946902)",,,6,,,
53586658,,Viale Guglielmo Marconi,residential,,False,True,74.709,"LINESTRING (13.427096 46.0938626, 13.4277294 46.0933542)",,,6,,,
122375636,,Via Domenico Rubini,residential,,False,False,73.614,"LINESTRING (13.427096 46.0938626, 13.4271202 46.0938769, 13.4275153 46.0941099, 13.4275787 46.0941464, 13.4275911 46.0941535, 13.4278346 46.0942817)",,,,,,
200825505,2,Via monsignor Valentino Liva,residential,,False,False,97.55,"LINESTRING (13.4282182 46.0946083, 13.4281325 46.0946836, 13.4276299 46.0951248, 13.4274421 46.095301)",,,,,,
200825505,2,Via monsignor Valentino Liva,residential,,False,True,32.771,"LINESTRING (13.4282182 46.0946083, 13.4282948 46.0945419, 13.4284823 46.0943774)",,,,,,
210713499,,Piazza Alberto Picco,residential,,False,True,55.29,"LINESTRING (13.4282182 46.0946083, 13.4283014 46.0946606, 13.4283907 46.0947435, 13.4284747 46.0948689, 13.4285635 46.0950355)",,,,,,
122375602,,Via Camillo Benso Cavour,residential,,False,False,62.544,"LINESTRING (13.4307223 46.0939666, 13.4311481 46.0940301, 13.4314951 46.0941297)",,permit,,,,
147554563,,Corso Giuseppe Mazzini,residential,,False,False,72.021,"LINESTRING (13.4307223 46.0939666, 13.4307511 46.0939085, 13.4308088 46.0937909, 13.4308611 46.0936496, 13.4309202 46.0934681, 13.4309615 46.0933412)",,permit,,,,
"[122375642, 147554563]",,"['Via Carlo Alberto', 'Corso Giuseppe Mazzini']",residential,,False,"[False, True]",176.08700000000002,"LINESTRING (13.4307223 46.0939666, 13.4306949 46.0940396, 13.4306213 46.0942362, 13.4305488 46.0943435, 13.4303067 46.0944558, 13.4302553 46.0945036, 13.4301024 46.0947381, 13.4300674 46.0947771, 13.4300276 46.0948154, 13.4298836 46.0949748, 13.4298649 46.0950102, 13.429727 46.0953173, 13.4297151 46.095343)",,permit,,,,
"[122375604, 122375621]",,"['Via Borgo San Pietro', 'Piazza Dante Alighieri']",residential,,False,False,51.615,"LINESTRING (13.4281938 46.0934778, 13.4282528 46.0934897, 13.4283137 46.0935002, 13.4283448 46.0935069, 13.4284312 46.0935251, 13.4287682 46.0936031, 13.4288298 46.0936214)",building_passage,,,,,
"[148306562, 148306563, 99013959, 204640058, 204640059, 204640061, 204640062]",,"['Via Monastero Maggiore', 'Via Borgo Brossana', 'Piazzetta San Biagio']",residential,,False,False,333.82599999999996,"LINESTRING (13.4326832 46.0940599, 13.4327134 46.0941211, 13.4328659 46.094323, 13.4328865 46.0943477, 13.432978 46.094382, 13.4331106 46.0944317, 13.4333109 46.0942099, 13.4333426 46.0941889, 13.4333894 46.0941578, 13.4335938 46.0940992, 13.4336993 46.0941062, 13.433924 46.0941639, 13.4340028 46.09417, 13.4341104 46.0941813, 13.4341648 46.0941774, 13.4342267 46.0941865, 13.434272 46.0941911, 13.4342805 46.0941935, 13.4344249 46.0942345, 13.4345356 46.0942641, 13.4346238 46.0942718, 13.4348195 46.0942658, 13.4350634 46.0942333, 13.4351628 46.0942125, 13.4352341 46.09418, 13.4353636 46.0941253, 13.4355043 46.0940694, 13.435645 46.0940121, 13.4357163 46.0939913, 13.4358133 46.0939732, 13.435842 46.0939679, 13.4360461 46.0939296, 13.4362664 46.093892, 13.4362953 46.0938878, 13.4363425 46.093881)",building_passage,,,,,yes
53586657,,Via Prepositura di Santo Stefano,residential,,True,False,108.536,"LINESTRING (13.4255651 46.09259, 13.4257054 46.0923644, 13.4257316 46.0922893, 13.4258727 46.0920919, 13.4263776 46.0918375)",,official,,,,
211892023,,Via Borgo San Pietro,residential,,True,False,187.482,"LINESTRING (13.4255651 46.09259, 13.4258949 46.0926826, 13.4262865 46.0928379, 13.4267528 46.0930224, 13.4276766 46.0933368, 13.4277294 46.0933542)",,,,,,
1106606988,,Via Carlo Alberto,residential,,False,True,5.338,"LINESTRING (13.4291926 46.0962032, 13.4292203 46.0961592)",,,,,,
198351564,1,Via Gaetano Perusini,primary,50,True,False,61.25099999999999,"LINESTRING (13.4291926 46.0962032, 13.4290131 46.0961706, 13.428727 46.0961142, 13.4284364 46.0960367)",,,,,,
200132965,,Via Borgo San Domenico,residential,50,True,False,109.092,"LINESTRING (13.4291926 46.0962032, 13.4290857 46.0962516, 13.4289348 46.0964303, 13.4286971 46.0968098, 13.4285409 46.097059)",,,,,,
303427690,,Via Quattro Novembre,residential,,True,False,157.19,"LINESTRING (13.4291926 46.0962032, 13.4291895 46.0962297, 13.4292004 46.0963342, 13.4291984 46.0965489, 13.4294825 46.0968773, 13.4298614 46.0975095)",,,3.1,,,
219741296,2,Via Bottego,tertiary,50,False,False,60.512,"LINESTRING (13.4268221 46.0967695, 13.4269282 46.0965128, 13.4270517 46.0962492)",,,,,,
219741296,2,Via Bottego,tertiary,50,False,True,94.16600000000001,"LINESTRING (13.4268221 46.0967695, 13.4267501 46.096933, 13.426551 46.0974007, 13.4264992 46.097514, 13.4264727 46.0975512, 13.4264459 46.097572)",,,,,,
122375612,,Piazzetta De Portis,residential,,False,True,68.003,"LINESTRING (13.4300742 46.0957242, 13.4301417 46.0954226, 13.4297151 46.095343)",,permit,,,,
122375602,,Via Camillo Benso Cavour,residential,,False,True,62.544,"LINESTRING (13.4314951 46.0941297, 13.4311481 46.0940301, 13.4307223 46.0939666)",,permit,,,,
"[147554575, 255831069, 198801303]",,"['Piazzetta Giuseppe Garibaldi', 'Via Patriarcato']",residential,,True,False,82.79700000000001,"LINESTRING (13.4314951 46.0941297, 13.4314425 46.0942088, 13.4313381 46.0943808, 13.4312738 46.0945408, 13.4313968 46.0946952, 13.4314987 46.0948024)",,,3,,,
192224911,,Via 9 Agosto 1509,residential,,True,False,93.214,"LINESTRING (13.4285635 46.0950355, 13.4281487 46.0951792, 13.4275641 46.0953202, 13.4275053 46.0953169, 13.4274421 46.095301)",,,,,,
210713499,,Piazza Alberto Picco,residential,,False,False,55.29,"LINESTRING (13.4285635 46.0950355, 13.4284747 46.0948689, 13.4283907 46.0947435, 13.4283014 46.0946606, 13.4282182 46.0946083)",,,,,,
138098383,,Piazza della Resistenza,residential,,False,False,32.796,"LINESTRING (13.4332636 46.0900066, 13.4334237 46.090108, 13.4335748 46.0902076)",,,,,,
138098383,,Piazza della Resistenza,residential,,False,True,32.796,"LINESTRING (13.4335748 46.0902076, 13.4334237 46.090108, 13.4332636 46.0900066)",,,,,,
138098385,,Piazza della Resistenza,residential,,True,False,62.42100000000001,"LINESTRING (13.4335748 46.0902076, 13.4337646 46.090333, 13.4339888 46.0905381, 13.4340847 46.0906406)",,,,,,
332516152,,Via Borgo di Ponte,residential,,False,False,4.79,"LINESTRING (13.4328323 46.0901477, 13.4327922 46.0901806)",,,,,,
"[1035364800, 320879756, 204628725]",,"['Via Borgo di Ponte', 'Viale Trieste']",residential,,False,False,33.076,"LINESTRING (13.4328323 46.0901477, 13.4328682 46.0901174, 13.4330317 46.0899715, 13.4330965 46.0899134)",,,,,,
686448345,,Piazzetta San Nicolò,residential,,True,False,13.105,"LINESTRING (13.4328323 46.0901477, 13.4328621 46.0901642, 13.4329677 46.0902189)",,,,,,
332516152,,Via Borgo di Ponte,residential,,False,True,25.191,"LINESTRING (13.4325903 46.0903587, 13.4327922 46.0901806)",,,,,,
332516152,,Via Borgo di Ponte,residential,,False,False,76.85099999999998,"LINESTRING (13.4325903 46.0903587, 13.4324685 46.090482, 13.4321494 46.0908654, 13.4320961 46.0909428, 13.4320867 46.0909543)",,,,,,
"[138098744, 905073463]",,Piazzetta San Nicolò,residential,,True,False,14.395,"LINESTRING (13.4327412 46.0904347, 13.4326109 46.0903715, 13.4325903 46.0903587)",,,4,,,
138098745,,Via Arnaldo Nussi,residential,,False,False,109.25300000000001,"LINESTRING (13.4327412 46.0904347, 13.4328453 46.0904964, 13.4333641 46.0907728, 13.4335268 46.0908766, 13.4338197 46.0910701)",,,,,,
138098745,,Via Arnaldo Nussi,residential,,False,True,109.253,"LINESTRING (13.4338197 46.0910701, 13.4335268 46.0908766, 13.4333641 46.0907728, 13.4328453 46.0904964, 13.4327412 46.0904347)",,,,,,
661133665,,Piazza del Duomo,residential,,True,False,28.222,"LINESTRING (13.4311938 46.0933349, 13.4310929 46.0931967, 13.4310284 46.0931085)",,,,,,
935917582,,Piazza del Duomo,residential,,True,False,19.26,"LINESTRING (13.4311938 46.0933349, 13.4310702 46.0933066, 13.4310344 46.093318, 13.4309615 46.0933412)",,,,,,
661133662,,Piazza del Duomo,residential,,True,False,54.436,"LINESTRING (13.4318577 46.0935013, 13.4311938 46.0933349)",,,,,,
