osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access
"[1182663898, 35142091]","['Piazza Guglielmo Marconi', 'Viale Riccardo Filangieri']",tertiary,False,False,19.789,"LINESTRING (14.3449805 40.6108568, 14.3450162 40.6107888, 14.3450194 40.6107827, 14.3450149 40.6107444, 14.3450095 40.6106848)",,,,,
"[35141971, 1056268307]",Viale Riccardo Filangieri,secondary,True,False,49.36000000000001,"LINESTRING (14.3452938 40.6110993, 14.345257 40.6110972, 14.3452087 40.6111019, 14.3451677 40.6111139, 14.3450891 40.6111485, 14.3449977 40.6111887, 14.3449235 40.611222, 14.3448972 40.611234, 14.3448735 40.6112403, 14.3448196 40.6112533, 14.3447666 40.6112749)",SP98,30,1,,
"[1111715721, 1178305830]",Via Massa Turro,secondary,False,False,65.361,"LINESTRING (14.3452938 40.6110993, 14.3453215 40.6111055, 14.3453543 40.6111168, 14.3453653 40.6111223, 14.3454107 40.6111482, 14.34543 40.6111637, 14.34545 40.6111797, 14.3454548 40.6111835, 14.3454789 40.6112028, 14.3456476 40.6113445, 14.345773 40.6114416, 14.3458532 40.6114983)",SP98,50,,,
"[1054418473, 1054418474, 1040000853, 35142069]","['Largo Vescovado', 'Viale Riccardo Filangieri']",secondary,False,True,84.855,"LINESTRING (14.3436222 40.6117472, 14.3436983 40.6117186, 14.3437262 40.6117113, 14.3437731 40.6116978, 14.3438591 40.6116613, 14.3439542 40.6116172, 14.3443831 40.6114236, 14.3444483 40.6113942, 14.3444859 40.6113772, 14.3444978 40.6113755)",SP98,30,2,,
"[1056252776, 1054418472, 932873455, 932873456, 748794710]","['Via Partenope', 'Largo Vescovado']",secondary,False,False,262.112,"LINESTRING (14.3436222 40.6117472, 14.3434748 40.6118039, 14.3434273 40.611821, 14.3433011 40.6118601, 14.3431982 40.6119037, 14.3431499 40.6119378, 14.343125 40.6119576, 14.3431057 40.6119817, 14.3430947 40.612006, 14.3430903 40.6120324, 14.3430993 40.6121066, 14.3431099 40.6121574, 14.3431318 40.6122768, 14.3431489 40.6123663, 14.3431624 40.6124128, 14.3431668 40.612428, 14.3432165 40.6125329, 14.3432625 40.6125962, 14.3432888 40.6126246, 14.3433028 40.6126397, 14.3433862 40.6127247, 14.3434294 40.6127638, 14.3434412 40.6127725, 14.3434963 40.6128132, 14.3435857 40.6128615, 14.3436377 40.6128881, 14.3436838 40.6129074, 14.3437217 40.6129234, 14.3438121 40.6129574, 14.3439402 40.6130082, 14.3440631 40.6130697, 14.3441047 40.6130996, 14.3441138 40.6131082, 14.3441392 40.6131324, 14.3441436 40.6131375, 14.3441652 40.6131625, 14.3441977 40.6132317, 14.3442084 40.6132631, 14.34422 40.613308, 14.3442264 40.6133457, 14.3442293 40.6133801, 14.3442295 40.6134164, 14.3442246 40.6134444, 14.3442156 40.6134714, 14.3442029 40.6135063)","['SP7', 'SP98']","['40', '30']",2,yes,
"[1160749232, 1056267449, 35142022]","['Via Palma', 'Via Roma']",unclassified,False,False,125.977,"LINESTRING (14.3436222 40.6117472, 14.3435997 40.6117101, 14.3435678 40.6116356, 14.3435608 40.6116058, 14.3435566 40.6115686, 14.3435223 40.6114333, 14.3435114 40.6114011, 14.3434823 40.6112779, 14.3433875 40.6108997, 14.3433742 40.610861, 14.3433514 40.6108179, 14.3433022 40.6107617, 14.34325 40.6107236, 14.3431892 40.6106918)",,,,,
"[1056252778, 1056252779]",Via Massa Turro,secondary,False,True,396.05099999999993,"LINESTRING (14.34709 40.6079157, 14.34711 40.6079397, 14.3471677 40.6080129, 14.3472469 40.6081006, 14.3473244 40.6081643, 14.3474058 40.608205, 14.3475446 40.6082817, 14.347626 40.608338, 14.3477033 40.6084108, 14.3477599 40.6085053, 14.3478987 40.608783, 14.3479492 40.6088615, 14.3479969 40.6089236, 14.3480688 40.609003, 14.3481401 40.6091127, 14.3481798 40.6091896, 14.3482123 40.609255, 14.3482203 40.6093107, 14.3482223 40.609341, 14.3482164 40.609385, 14.3481984 40.609492, 14.3481855 40.6095389, 14.3481556 40.609611, 14.348141 40.6096343, 14.3481241 40.6096611, 14.3480935 40.6097252, 14.3480708 40.6098107, 14.3480645 40.6099115, 14.3480721 40.6100024, 14.3480858 40.6100565, 14.3481066 40.6101136, 14.3481725 40.6102351, 14.3482266 40.6103108, 14.3482868 40.6103867, 14.3485546 40.6107234, 14.3486081 40.6108051, 14.3486575 40.6108987, 14.348682 40.6109568, 14.3486853 40.6109973, 14.3486845 40.6110403, 14.3486799 40.6110671)",SP98,50,,,
"[1056252778, 1056252779]",Via Massa Turro,secondary,False,False,396.05100000000004,"LINESTRING (14.3486799 40.6110671, 14.3486845 40.6110403, 14.3486853 40.6109973, 14.348682 40.6109568, 14.3486575 40.6108987, 14.3486081 40.6108051, 14.3485546 40.6107234, 14.3482868 40.6103867, 14.3482266 40.6103108, 14.3481725 40.6102351, 14.3481066 40.6101136, 14.3480858 40.6100565, 14.3480721 40.6100024, 14.3480645 40.6099115, 14.3480708 40.6098107, 14.3480935 40.6097252, 14.3481241 40.6096611, 14.348141 40.6096343, 14.3481556 40.609611, 14.3481855 40.6095389, 14.3481984 40.609492, 14.3482164 40.609385, 14.3482223 40.609341, 14.3482203 40.6093107, 14.3482123 40.609255, 14.3481798 40.6091896, 14.3481401 40.6091127, 14.3480688 40.609003, 14.3479969 40.6089236, 14.3479492 40.6088615, 14.3478987 40.608783, 14.3477599 40.6085053, 14.3477033 40.6084108, 14.347626 40.608338, 14.3475446 40.6082817, 14.3474058 40.608205, 14.3473244 40.6081643, 14.3472469 40.6081006, 14.3471677 40.6080129, 14.34711 40.6079397, 14.34709 40.6079157)",SP98,50,,,
"[1178306667, 1178307038]",Via Massa Turro,secondary,False,True,57.555,"LINESTRING (14.3486799 40.6110671, 14.3486669 40.6110983, 14.34863 40.6111741, 14.3485855 40.61124, 14.3484325 40.6114477, 14.3483907 40.6115341)",SP98,50,,,
1179769347,Piazza Guglielmo Marconi,tertiary,False,True,3.275,"LINESTRING (14.3449963 40.6106571, 14.3450095 40.6106848)",,,,,
"[190382968, 1160749233]","['Via Santa Teresa', 'Via Roma']",residential,True,False,153.13099999999997,"LINESTRING (14.3449963 40.6106571, 14.3449362 40.6106545, 14.3447754 40.610657, 14.3447549 40.6106554, 14.3446516 40.6106501, 14.344551 40.6106498, 14.3443599 40.6106456, 14.3442972 40.6106445, 14.3441705 40.6106424, 14.3440072 40.6106403, 14.343908 40.6106378, 14.3436398 40.6106404, 14.3434655 40.6106543, 14.343388 40.6106578, 14.3433796 40.610658, 14.343364 40.6106613, 14.3431892 40.6106918)",,,,,
"[1178305688, 190383405]",Via Quattro Novembre,tertiary,False,False,136.547,"LINESTRING (14.3449963 40.6106571, 14.3449577 40.6105013, 14.3449247 40.6103996, 14.3449127 40.6103592, 14.3449101 40.6103502, 14.3449072 40.6103257, 14.3448981 40.6102734, 14.3448902 40.6102266, 14.3448835 40.6101895, 14.3448803 40.61017, 14.344881 40.6101529, 14.3448837 40.6101362, 14.3449226 40.6098302, 14.3449556 40.6096067, 14.3449771 40.6094413)",SP383,40,,,
30344411,Viale Riccardo Filangieri,secondary,True,False,45.813,"LINESTRING (14.3446688 40.611194, 14.3447696 40.6110902, 14.3448212 40.6110337, 14.3448766 40.6109702, 14.3449805 40.6108568)",SP98,30,1,,
190382969,Viale Riccardo Filangieri,secondary,True,False,13.325,"LINESTRING (14.3447666 40.6112749, 14.3447549 40.6112734, 14.3447216 40.6112642, 14.344706 40.6112557, 14.3446856 40.611237, 14.344675 40.6112175, 14.3446688 40.611194)",,30,1,,
988233334,Viale Riccardo Filangieri,secondary,True,False,25.374000000000002,"LINESTRING (14.3447666 40.6112749, 14.3446767 40.6113156, 14.3445546 40.6113612, 14.3444978 40.6113755)",SP98,30,1,,
"[1178305807, 226362327]",Via Massa Turro,secondary,False,False,232.623,"LINESTRING (14.3458532 40.6114983, 14.3459464 40.6115547, 14.3460383 40.6116264, 14.346245 40.6117714, 14.3465319 40.6119755, 14.3465727 40.6120013, 14.3466291 40.612026, 14.3467434 40.6120663, 14.3468896 40.6121148, 14.3468976 40.6121189, 14.3469321 40.6121362, 14.346966 40.6121634, 14.3470075 40.6122067, 14.3470696 40.6122771, 14.3471148 40.6123276, 14.3471411 40.6123566, 14.3471989 40.6124252, 14.3472468 40.6124641, 14.3472903 40.6124858, 14.3473741 40.6125128, 14.347476 40.6125275, 14.3476076 40.6125401, 14.3477172 40.6125483, 14.347776 40.6125473, 14.3478351 40.6125431, 14.3479327 40.6125273, 14.3480511 40.6124827)",SP98,50,,,
"[1111715721, 1178305830]",Via Massa Turro,secondary,False,True,65.36099999999999,"LINESTRING (14.3458532 40.6114983, 14.345773 40.6114416, 14.3456476 40.6113445, 14.3454789 40.6112028, 14.3454548 40.6111835, 14.34545 40.6111797, 14.34543 40.6111637, 14.3454107 40.6111482, 14.3453653 40.6111223, 14.3453543 40.6111168, 14.3453215 40.6111055, 14.3452938 40.6110993)",SP98,50,,,
1165602158,Via Molini,unclassified,False,False,114.405,"LINESTRING (14.3458532 40.6114983, 14.3458541 40.6115281, 14.3458546 40.6115441, 14.3458774 40.6115728, 14.3459331 40.6116418, 14.346032 40.6117819, 14.3462159 40.6120131, 14.3462541 40.6120701, 14.3463706 40.6121699, 14.3464926 40.6122612, 14.3465941 40.6123428)",,30,1,,no
302378645,Via Molini,unclassified,False,False,17.255,"LINESTRING (14.3473276 40.6134872, 14.3473261 40.6135185, 14.3473042 40.613576, 14.3472771 40.6136366)",,30,1,,
974067500,Via Molini,residential,False,False,68.088,"LINESTRING (14.3473276 40.6134872, 14.3474009 40.6134839, 14.3477508 40.6133857, 14.3477665 40.6133617, 14.3477831 40.6133427, 14.3480436 40.6132379)",,,,,
1176622959,Via Molini,unclassified,False,True,150.649,"LINESTRING (14.3473276 40.6134872, 14.3473223 40.6134333, 14.3472625 40.6133903, 14.3471495 40.6133348, 14.3471153 40.6133041, 14.3469857 40.6130606, 14.3469275 40.6129502, 14.3469015 40.6128825, 14.3468742 40.6128167, 14.3468336 40.612493, 14.3467981 40.6124427, 14.3467282 40.6123754, 14.3465941 40.6123428)",,30,1,,
661230687,Via Canale di Mortella,residential,False,False,154.364,"LINESTRING (14.3463861 40.6089321, 14.346379 40.6089078, 14.3463619 40.6088761, 14.3463223 40.6088541, 14.3462811 40.6088456, 14.3462221 40.6088427, 14.3461597 40.6088524, 14.3461052 40.6088689, 14.346029 40.6089088, 14.3459491 40.6089379, 14.345774 40.6089801, 14.3456494 40.6089773, 14.3456131 40.609, 14.3454605 40.6091125, 14.3454147 40.6092286, 14.3453345 40.6093553, 14.3453227 40.6093716, 14.3453079 40.6093797, 14.3450247 40.6094316, 14.3449771 40.6094413)",,,,,
661230685,Via Mortella,residential,False,False,173.63799999999998,"LINESTRING (14.3451639 40.6103749, 14.3452837 40.6103153, 14.3453043 40.6103021, 14.3453218 40.6102872, 14.3453404 40.6102625, 14.3454106 40.6101515, 14.3455047 40.6099997, 14.3455412 40.6099401, 14.3455779 40.6099047, 14.3456105 40.6098727, 14.3457088 40.6097785, 14.3458732 40.6096031, 14.3459333 40.6095383, 14.3460137 40.6094576, 14.3460793 40.6093985, 14.3461665 40.6093183, 14.3463383 40.6091969, 14.3464037 40.6091527)",,,,,
686829030,Via Pozzillo,residential,False,True,11.099,"LINESTRING (14.3451639 40.6103749, 14.3451548 40.610358, 14.3451319 40.610337, 14.345116 40.6103212, 14.3450805 40.6102998)",,,,,
"[662602778, 1050521940]",Via Rachione,residential,False,"[False, True]",53.474,"LINESTRING (14.3451639 40.6103749, 14.3451773 40.6103957, 14.3452809 40.6105851, 14.3452913 40.6106071, 14.3451387 40.6106344, 14.3450095 40.6106848)",,,,,
"[1178306667, 1178307038]",Via Massa Turro,secondary,False,False,57.555,"LINESTRING (14.3483907 40.6115341, 14.3484325 40.6114477, 14.3485855 40.61124, 14.34863 40.6111741, 14.3486669 40.6110983, 14.3486799 40.6110671)",SP98,50,,,
"[1178306667, 1176622958]",Via Massa Turro,secondary,False,True,113.90200000000002,"LINESTRING (14.3483907 40.6115341, 14.3483671 40.6116182, 14.3483296 40.6117856, 14.3483049 40.6119109, 14.3483049 40.6119571, 14.3482956 40.6122168, 14.3482848 40.6122528, 14.3482726 40.6122924, 14.3482193 40.612363, 14.3481626 40.6124207, 14.3480511 40.6124827)",SP98,50,,,
686829030,Via Pozzillo,residential,False,False,11.099,"LINESTRING (14.3450805 40.6102998, 14.345116 40.6103212, 14.3451319 40.610337, 14.3451548 40.610358, 14.3451639 40.6103749)",,,,,
1179769347,Piazza Guglielmo Marconi,tertiary,False,False,3.275,"LINESTRING (14.3450095 40.6106848, 14.3449963 40.6106571)",,,,,
"[1182663898, 35142091]","['Piazza Guglielmo Marconi', 'Viale Riccardo Filangieri']",tertiary,False,True,19.789,"LINESTRING (14.3450095 40.6106848, 14.3450149 40.6107444, 14.3450194 40.6107827, 14.3450162 40.6107888, 14.3449805 40.6108568)",,,,,
"[662602778, 1050521940]",Via Rachione,residential,False,"[False, True]",53.474000000000004,"LINESTRING (14.3450095 40.6106848, 14.3451387 40.6106344, 14.3452913 40.6106071, 14.3452809 40.6105851, 14.3451773 40.6103957, 14.3451639 40.6103749)",,,,,
190383405,Via Quattro Novembre,tertiary,False,False,188.92700000000002,"LINESTRING (14.3449771 40.6094413, 14.3449819 40.6094151, 14.3449903 40.6093682, 14.3449982 40.6093318, 14.3450171 40.6091921, 14.3450378 40.609036, 14.3450724 40.608775, 14.3450875 40.6086559, 14.345079 40.608486, 14.3450532 40.6084117, 14.345025 40.6083695, 14.3449694 40.6083143, 14.3448875 40.6082633, 14.3446703 40.6081942, 14.3445949 40.6081662, 14.344522 40.6081137, 14.3444935 40.6080955, 14.3444091 40.6079965)",SP383,40,,,
"[1178305688, 190383405]",Via Quattro Novembre,tertiary,False,True,136.54700000000003,"LINESTRING (14.3449771 40.6094413, 14.3449556 40.6096067, 14.3449226 40.6098302, 14.3448837 40.6101362, 14.344881 40.6101529, 14.3448803 40.61017, 14.3448835 40.6101895, 14.3448902 40.6102266, 14.3448981 40.6102734, 14.3449072 40.6103257, 14.3449101 40.6103502, 14.3449127 40.6103592, 14.3449247 40.6103996, 14.3449577 40.6105013, 14.3449963 40.6106571)",SP383,40,,,
661230687,Via Canale di Mortella,residential,False,True,154.364,"LINESTRING (14.3449771 40.6094413, 14.3450247 40.6094316, 14.3453079 40.6093797, 14.3453227 40.6093716, 14.3453345 40.6093553, 14.3454147 40.6092286, 14.3454605 40.6091125, 14.3456131 40.609, 14.3456494 40.6089773, 14.345774 40.6089801, 14.3459491 40.6089379, 14.346029 40.6089088, 14.3461052 40.6088689, 14.3461597 40.6088524, 14.3462221 40.6088427, 14.3462811 40.6088456, 14.3463223 40.6088541, 14.3463619 40.6088761, 14.346379 40.6089078, 14.3463861 40.6089321)",,,,,
302378645,Via Molini,unclassified,False,False,127.27400000000002,"LINESTRING (14.3472771 40.6136366, 14.3472809 40.6137819, 14.347293 40.6138703, 14.3472994 40.6140247, 14.3473171 40.6141871, 14.3473251 40.6142227, 14.3473531 40.6142794, 14.3473694 40.6143118, 14.347464 40.6143665, 14.3475882 40.6144458, 14.3475991 40.6145993, 14.347593 40.6146936)",,30,1,,
302378645,Via Molini,unclassified,False,True,17.255,"LINESTRING (14.3472771 40.6136366, 14.3473042 40.613576, 14.3473261 40.6135185, 14.3473276 40.6134872)",,30,1,,
661230697,Via Molini,residential,False,True,358.853,"LINESTRING (14.3472771 40.6136366, 14.347135 40.613615, 14.347025 40.6136193, 14.3468987 40.6136328, 14.3467989 40.6136582, 14.346641 40.6137007, 14.3465578 40.613739, 14.346392 40.6138191, 14.3462052 40.6139234, 14.3458313 40.6140413, 14.3457595 40.6140419, 14.345701 40.6140477, 14.3455355 40.6140398, 14.3454843 40.6140384, 14.3452965 40.6140405, 14.3451712 40.6140497, 14.3450325 40.6140701, 14.3449463 40.6140892, 14.3446797 40.6141599, 14.3445685 40.6141999, 14.3444727 40.6142564, 14.3441469 40.6145182, 14.3439947 40.6146751, 14.3437899 40.6148641, 14.3437857 40.6148684, 14.3437939 40.615009)",,,,,
190383405,Via Quattro Novembre,tertiary,False,True,188.927,"LINESTRING (14.3444091 40.6079965, 14.3444935 40.6080955, 14.344522 40.6081137, 14.3445949 40.6081662, 14.3446703 40.6081942, 14.3448875 40.6082633, 14.3449694 40.6083143, 14.345025 40.6083695, 14.3450532 40.6084117, 14.345079 40.608486, 14.3450875 40.6086559, 14.3450724 40.608775, 14.3450378 40.609036, 14.3450171 40.6091921, 14.3449982 40.6093318, 14.3449903 40.6093682, 14.3449819 40.6094151, 14.3449771 40.6094413)",SP383,40,,,
686828687,Via Sant'Aniello vecchio,unclassified,False,False,85.50699999999999,"LINESTRING (14.3444091 40.6079965, 14.3444887 40.6079352, 14.3445852 40.6078673, 14.344948 40.6076297, 14.3450083 40.6075727, 14.3450385 40.6075588, 14.3450855 40.6075639, 14.3451431 40.6075567, 14.3451914 40.6075435)",,,,,
"[1056267450, 662602779]",Via Roma,unclassified,False,False,195.33,"LINESTRING (14.3431892 40.6106918, 14.3431261 40.6106895, 14.3430423 40.6106895, 14.3429135 40.6106904, 14.3427907 40.6106937, 14.3427198 40.6106956, 14.3426474 40.6106907, 14.3426178 40.6106883, 14.342516 40.6106666, 14.3424462 40.6106416, 14.3423803 40.6106106, 14.3423217 40.6105704, 14.342302 40.6105519, 14.3422595 40.6104927, 14.3422201 40.6104263, 14.3421589 40.6102999, 14.34212 40.6101769, 14.342058 40.6099556, 14.3420148 40.6098428, 14.3419229 40.6096779, 14.3418958 40.6096308, 14.3418624 40.6095706)",,30,,,
"[1160749232, 1056267449, 35142022]","['Via Palma', 'Via Roma']",unclassified,False,True,125.97699999999999,"LINESTRING (14.3431892 40.6106918, 14.34325 40.6107236, 14.3433022 40.6107617, 14.3433514 40.6108179, 14.3433742 40.610861, 14.3433875 40.6108997, 14.3434823 40.6112779, 14.3435114 40.6114011, 14.3435223 40.6114333, 14.3435566 40.6115686, 14.3435608 40.6116058, 14.3435678 40.6116356, 14.3435997 40.6117101, 14.3436222 40.6117472)",,,,,
661230685,Via Mortella,residential,False,True,173.638,"LINESTRING (14.3464037 40.6091527, 14.3463383 40.6091969, 14.3461665 40.6093183, 14.3460793 40.6093985, 14.3460137 40.6094576, 14.3459333 40.6095383, 14.3458732 40.6096031, 14.3457088 40.6097785, 14.3456105 40.6098727, 14.3455779 40.6099047, 14.3455412 40.6099401, 14.3455047 40.6099997, 14.3454106 40.6101515, 14.3453404 40.6102625, 14.3453218 40.6102872, 14.3453043 40.6103021, 14.3452837 40.6103153, 14.3451639 40.6103749)",,,,,
"[1056267450, 662602779]",Via Roma,unclassified,False,True,195.33,"LINESTRING (14.3418624 40.6095706, 14.3418958 40.6096308, 14.3419229 40.6096779, 14.3420148 40.6098428, 14.342058 40.6099556, 14.34212 40.6101769, 14.3421589 40.6102999, 14.3422201 40.6104263, 14.3422595 40.6104927, 14.342302 40.6105519, 14.3423217 40.6105704, 14.3423803 40.6106106, 14.3424462 40.6106416, 14.342516 40.6106666, 14.3426178 40.6106883, 14.3426474 40.6106907, 14.3427198 40.6106956, 14.3427907 40.6106937, 14.3429135 40.6106904, 14.3430423 40.6106895, 14.3431261 40.6106895, 14.3431892 40.6106918)",,30,,,
974067500,Via Molini,residential,False,True,68.088,"LINESTRING (14.3480436 40.6132379, 14.3477831 40.6133427, 14.3477665 40.6133617, 14.3477508 40.6133857, 14.3474009 40.6134839, 14.3473276 40.6134872)",,,,,
302378626,Via Molini,residential,False,False,80.55499999999999,"LINESTRING (14.3481294 40.6131533, 14.348121 40.6131359, 14.3480348 40.6130313, 14.3479743 40.6129635, 14.3479572 40.6129035, 14.3479481 40.6128517, 14.3479491 40.6127468, 14.3479815 40.6126768, 14.3480372 40.6125741, 14.3480645 40.6125255, 14.3480511 40.6124827)",,,,,
302378645,Via Molini,unclassified,False,True,127.27399999999999,"LINESTRING (14.347593 40.6146936, 14.3475991 40.6145993, 14.3475882 40.6144458, 14.347464 40.6143665, 14.3473694 40.6143118, 14.3473531 40.6142794, 14.3473251 40.6142227, 14.3473171 40.6141871, 14.3472994 40.6140247, 14.347293 40.6138703, 14.3472809 40.6137819, 14.3472771 40.6136366)",,30,1,,
302378661,Via Molini,residential,False,True,138.793,"LINESTRING (14.347593 40.6146936, 14.3475477 40.6147211, 14.3475167 40.614758, 14.3474866 40.614865, 14.3474826 40.6148902, 14.3474284 40.6150625, 14.3473427 40.6152791, 14.3473291 40.6153064, 14.3473192 40.6153612, 14.3472979 40.6155107, 14.3472849 40.6155874, 14.347263 40.6156991, 14.3472867 40.615753, 14.34737 40.6158783)",,,,,
661230697,Via Molini,residential,False,False,358.8530000000001,"LINESTRING (14.3437939 40.615009, 14.3437857 40.6148684, 14.3437899 40.6148641, 14.3439947 40.6146751, 14.3441469 40.6145182, 14.3444727 40.6142564, 14.3445685 40.6141999, 14.3446797 40.6141599, 14.3449463 40.6140892, 14.3450325 40.6140701, 14.3451712 40.6140497, 14.3452965 40.6140405, 14.3454843 40.6140384, 14.3455355 40.6140398, 14.345701 40.6140477, 14.3457595 40.6140419, 14.3458313 40.6140413, 14.3462052 40.6139234, 14.346392 40.6138191, 14.3465578 40.613739, 14.346641 40.6137007, 14.3467989 40.6136582, 14.3468987 40.6136328, 14.347025 40.6136193, 14.347135 40.613615, 14.3472771 40.6136366)",,,,,
302378661,Via Molini,residential,False,False,138.79299999999998,"LINESTRING (14.34737 40.6158783, 14.3472867 40.615753, 14.347263 40.6156991, 14.3472849 40.6155874, 14.3472979 40.6155107, 14.3473192 40.6153612, 14.3473291 40.6153064, 14.3473427 40.6152791, 14.3474284 40.6150625, 14.3474826 40.6148902, 14.3474866 40.614865, 14.3475167 40.614758, 14.3475477 40.6147211, 14.347593 40.6146936)",,,,,
