osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,tunnel
142159698,,Via Alcide de Gasperi,residential,,True,False,221.349,,"LINESTRING (11.004725 45.2696274, 11.0064916 45.2693927, 11.0075144 45.269303)",,
128196439,,Via Rimembranza,residential,,True,False,37.978,,"LINESTRING (11.005229 45.2715101, 11.0051396 45.2711744)",,
349869370,,Via Giuseppe Garibaldi,secondary,,False,False,69.019,,"LINESTRING (11.0072021 45.2712832, 11.0073193 45.270668)",,
349869370,,Via Giuseppe Garibaldi,secondary,,False,True,81.294,,"LINESTRING (11.0072021 45.2712832, 11.0070292 45.2720041)",,
32136292,,Via Cardinale Bevilacqua,residential,,True,False,156.576,,"LINESTRING (11.0072021 45.2712832, 11.0069708 45.2712915, 11.005229 45.2715101)",,
128196431,,Via 28 Gennaio,residential,,False,True,222.906,,"LINESTRING (11.0074724 45.2699295, 11.0103089 45.2697462)",,
385142725,2,Via Verona,secondary,,False,False,69.741,,"LINESTRING (11.0074724 45.2699295, 11.0075144 45.269303)",,
349869370,,Via Giuseppe Garibaldi,secondary,,False,True,15.266000000000002,,"LINESTRING (11.0074724 45.2699295, 11.0074584 45.2700435, 11.0074534 45.2700661)",,
128196433,,Via Primo Maggio,residential,,False,False,20.048,,"LINESTRING (11.0104756 45.2696093, 11.0103089 45.2697462)",,
128196433,,Via Primo Maggio,residential,,False,True,120.845,,"LINESTRING (11.0104756 45.2696093, 11.0115645 45.2688387)",,
32136327,,Via della Repubblica,residential,,False,False,77.178,,"LINESTRING (11.0104756 45.2696093, 11.0103974 45.269239, 11.0103395 45.2689219)",,
128196431,,Via 28 Gennaio,residential,,False,False,222.906,,"LINESTRING (11.0103089 45.2697462, 11.0074724 45.2699295)",,
128196433,,Via Primo Maggio,residential,,False,True,20.048,,"LINESTRING (11.0103089 45.2697462, 11.0104756 45.2696093)",,
32136330,,Via Primo Maggio,residential,,False,True,362.377,,"LINESTRING (11.0103089 45.2697462, 11.0089074 45.271, 11.0084847 45.2712645, 11.0081689 45.2714555, 11.007406 45.2717994, 11.0070292 45.2720041)",,
81416920,,Via Cefalonia,residential,,False,True,118.28,,"LINESTRING (11.0122665 45.2731362, 11.0121011 45.273196, 11.0110301 45.2732896, 11.0107847 45.2732743)",,
81416952,,Via Cefalonia,residential,,False,False,67.725,,"LINESTRING (11.0122665 45.2731362, 11.0123352 45.2731771, 11.0123481 45.2732371, 11.0122969 45.2733094, 11.0120993 45.273689)",,
81416962,,Via Vittorio Veneto,residential,,False,False,226.36399999999998,,"LINESTRING (11.0122665 45.2731362, 11.0121402 45.273051, 11.0120512 45.2729664, 11.0119898 45.2728017, 11.0119783 45.272483, 11.0118593 45.272175, 11.0111324 45.2713168)",,
162108151,,Via del Bersagliere,residential,,False,False,47.174,,"LINESTRING (11.009548 45.2749591, 11.0093467 45.2745592)",,
81416952,,Via Cefalonia,residential,,False,True,265.886,,"LINESTRING (11.009548 45.2749591, 11.0109518 45.2747738, 11.0110527 45.2747559, 11.0111335 45.2747286, 11.0112144 45.2746852, 11.0115369 45.2743817, 11.0120551 45.273774, 11.0120993 45.273689)",,
162108138,,Via Prato Fiera,residential,,False,False,165.597,,"LINESTRING (11.009548 45.2749591, 11.0090293 45.2749419, 11.0074324 45.2749289)",,
81419475,,Via Mandella,residential,,False,False,49.444,,"LINESTRING (11.0111324 45.2713168, 11.0105825 45.2715358)",,
81416962,,Via Vittorio Veneto,residential,,False,True,226.36400000000003,,"LINESTRING (11.0111324 45.2713168, 11.0118593 45.272175, 11.0119783 45.272483, 11.0119898 45.2728017, 11.0120512 45.2729664, 11.0121402 45.273051, 11.0122665 45.2731362)",,
81419475,,Via Mandella,residential,,False,True,116.63499999999999,,"LINESTRING (11.0111324 45.2713168, 11.0119004 45.271059, 11.0124918 45.2708876)",,
27359171,,Via Vittorio Veneto,tertiary,,False,True,13.652,SP24,"LINESTRING (11.0107847 45.2732743, 11.0106157 45.2733048)",,
81416920,,Via Cefalonia,residential,,False,False,118.27999999999999,,"LINESTRING (11.0107847 45.2732743, 11.0110301 45.2732896, 11.0121011 45.273196, 11.0122665 45.2731362)",,
349869370,,Via Giuseppe Garibaldi,secondary,,False,False,14.104,,"LINESTRING (11.0068723 45.2730379, 11.0068542 45.2729117)",,
162113093,,Piazza Martiri della Libertà,residential,,True,False,47.866,,"LINESTRING (11.0068723 45.2730379, 11.0067842 45.273059, 11.0065188 45.2731323, 11.006311 45.2732073)",,
385142724,,Via Gracco Spaziani,secondary,,False,True,75.049,,"LINESTRING (11.0068723 45.2730379, 11.0069668 45.2732771, 11.0071845 45.2736753)",,
32136327,,Via della Repubblica,residential,,False,True,77.178,,"LINESTRING (11.0103395 45.2689219, 11.0103974 45.269239, 11.0104756 45.2696093)",,
385142725,2,Via Verona,secondary,,False,True,69.741,,"LINESTRING (11.0075144 45.269303, 11.0074724 45.2699295)",,
128196439,,Via Rimembranza,residential,,True,False,102.605,,"LINESTRING (11.0050916 45.270997, 11.0048489 45.2700902)",,
142159703,,Via Matteotti,residential,,True,False,178.128,,"LINESTRING (11.0050916 45.270997, 11.0066728 45.2707588, 11.0073193 45.270668)",,
128196439,,Via Rimembranza,residential,,True,False,20.08,,"LINESTRING (11.0051396 45.2711744, 11.0050916 45.270997)",,
342707596,,Via Monsignor Fontana,residential,,False,True,157.426,,"LINESTRING (11.0051396 45.2711744, 11.0031617 45.271433)",,
342707596,,Via Monsignor Fontana,residential,,False,False,157.426,,"LINESTRING (11.0031617 45.271433, 11.0051396 45.2711744)",,
27359171,,Via Vittorio Veneto,tertiary,,False,True,40.647,SP24,"LINESTRING (11.0094152 45.2734562, 11.0089028 45.2735162)",,
27359171,,Via Vittorio Veneto,tertiary,,False,False,95.48,SP24,"LINESTRING (11.0094152 45.2734562, 11.0104454 45.2733355, 11.0104731 45.2733305, 11.0106157 45.2733048)",,
1125646642,2,Via Giuseppe Mazzini,secondary,50,False,False,10.564,,"LINESTRING (11.0057365 45.2739391, 11.0058672 45.2739153)",,
142159700,,Via Martin Luther King,residential,,True,False,96.633,,"LINESTRING (11.0057365 45.2739391, 11.0058726 45.2745291, 11.0054919 45.274572)",,
318256937,2,Via Guglielmo Marconi,secondary,50,False,True,85.925,SP24,"LINESTRING (11.0057365 45.2739391, 11.005347 45.2740059, 11.0046842 45.2741581)",,
162113117,,Via Martin Luther King,residential,,False,True,83.724,,"LINESTRING (11.0054919 45.274572, 11.0056644 45.2753151)",,
162113096,,Via Borsellino,residential,,True,False,115.612,,"LINESTRING (11.0054919 45.274572, 11.0047231 45.2746504, 11.0046842 45.2741581)",,
162113117,,Via Martin Luther King,residential,,False,False,83.724,,"LINESTRING (11.0056644 45.2753151, 11.0054919 45.274572)",,
142159707,,Via Falcone,residential,,False,True,182.85699999999997,,"LINESTRING (11.0056644 45.2753151, 11.0053734 45.2753455, 11.0054921 45.2759979, 11.0065856 45.275872)",,
184779522,,Via Martin Luther King,residential,,False,True,82.273,,"LINESTRING (11.0056644 45.2753151, 11.0064503 45.2752525, 11.0064098 45.2750714)",,
142159707,,Via Falcone,residential,,False,False,182.857,,"LINESTRING (11.0065856 45.275872, 11.0054921 45.2759979, 11.0053734 45.2753455, 11.0056644 45.2753151)",,
27359171,,Via Vittorio Veneto,tertiary,,False,False,13.652,SP24,"LINESTRING (11.0106157 45.2733048, 11.0107847 45.2732743)",,
27359171,,Via Vittorio Veneto,tertiary,,False,True,95.48,SP24,"LINESTRING (11.0106157 45.2733048, 11.0104731 45.2733305, 11.0104454 45.2733355, 11.0094152 45.2734562)",,
162108155,,Via della Pace,residential,,False,False,158.625,,"LINESTRING (11.0106157 45.2733048, 11.0108133 45.2738004, 11.0120993 45.273689)",,
27359171,,Via Vittorio Veneto,tertiary,,False,False,40.647,SP24,"LINESTRING (11.0089028 45.2735162, 11.0094152 45.2734562)",,
27359171,,Via Vittorio Veneto,tertiary,,False,True,135.622,SP24,"LINESTRING (11.0089028 45.2735162, 11.0083657 45.2735608, 11.0071845 45.2736753)",,
162108151,,Via del Bersagliere,residential,,False,True,121.11399999999999,,"LINESTRING (11.0089028 45.2735162, 11.0092214 45.2743103, 11.0093467 45.2745592)",,
81416952,,Via Cefalonia,residential,,False,False,265.88599999999997,,"LINESTRING (11.0120993 45.273689, 11.0120551 45.273774, 11.0115369 45.2743817, 11.0112144 45.2746852, 11.0111335 45.2747286, 11.0110527 45.2747559, 11.0109518 45.2747738, 11.009548 45.2749591)",,
81416952,,Via Cefalonia,residential,,False,True,67.725,,"LINESTRING (11.0120993 45.273689, 11.0122969 45.2733094, 11.0123481 45.2732371, 11.0123352 45.2731771, 11.0122665 45.2731362)",,
162108155,,Via della Pace,residential,,False,True,158.625,,"LINESTRING (11.0120993 45.273689, 11.0108133 45.2738004, 11.0106157 45.2733048)",,
162108152,,Via del Fante,residential,,False,False,105.42099999999999,,"LINESTRING (11.0103915 45.274531, 11.0102658 45.274297, 11.0093467 45.2745592)",,
162108151,,Via del Bersagliere,residential,,False,True,47.174,,"LINESTRING (11.0093467 45.2745592, 11.009548 45.2749591)",,
162108151,,Via del Bersagliere,residential,,False,False,121.11399999999999,,"LINESTRING (11.0093467 45.2745592, 11.0092214 45.2743103, 11.0089028 45.2735162)",,
162108152,,Via del Fante,residential,,False,True,105.42099999999999,,"LINESTRING (11.0093467 45.2745592, 11.0102658 45.274297, 11.0103915 45.274531)",,
162108138,,Via Prato Fiera,residential,,False,True,165.597,,"LINESTRING (11.0074324 45.2749289, 11.0090293 45.2749419, 11.009548 45.2749591)",,
349869369,2,Via Camillo Benso Conte di Cavour,secondary,50,False,False,140.822,SS 12,"LINESTRING (11.0074324 45.2749289, 11.0073684 45.274451, 11.0071845 45.2736753)",,
349869369,2,Via Camillo Benso Conte di Cavour,secondary,50,False,True,145.13499999999996,SS 12,"LINESTRING (11.0074324 45.2749289, 11.0074359 45.2749547, 11.0074788 45.2752751, 11.0075886 45.2760246, 11.0076025 45.2761198, 11.0076144 45.2762278)",,
162108115,,Via Anna Frank,residential,,False,False,14.081,,"LINESTRING (11.0118712 45.2765064, 11.0118661 45.276565, 11.011852 45.2766322)",,
342719049,,Via Santo Stefano,unclassified,,False,True,71.939,,"LINESTRING (11.0101586 45.2759116, 11.009259 45.2760451)",,
162108150,,Via Zenobria,residential,,False,True,86.482,,"LINESTRING (11.0101586 45.2759116, 11.010234 45.2760404, 11.0104714 45.2766566)",,
342719049,,Via Santo Stefano,unclassified,,False,False,159.673,,"LINESTRING (11.0101586 45.2759116, 11.0118351 45.2756538, 11.0120481 45.2756222, 11.0120776 45.2756111, 11.0120931 45.2755606)",,
162108146,,Via Santo Stefano,residential,,False,True,13.055,,"LINESTRING (11.0091838 45.2759403, 11.009259 45.2760451)",,
40852229,,Via Tavole di Casalbergo,secondary,,False,True,56.684,SP21,"LINESTRING (11.0091838 45.2759403, 11.0088794 45.2760304, 11.0087198 45.2760675, 11.0085026 45.2761117)",,
162108146,,Via Santo Stefano,residential,,False,False,13.055,,"LINESTRING (11.009259 45.2760451, 11.0091838 45.2759403)",,
342719049,,Via Santo Stefano,unclassified,,False,False,71.939,,"LINESTRING (11.009259 45.2760451, 11.0101586 45.2759116)",,
342719047,,Via Santo Stefano,unclassified,,True,False,59.691,,"LINESTRING (11.009259 45.2760451, 11.0091114 45.2760647, 11.0087908 45.2760949, 11.0085026 45.2761117)",,
162113113,,Via Giovanni Ventitreesimo,residential,,False,True,155.116,,"LINESTRING (11.0076144 45.2762278, 11.0056696 45.2764982)",,
27359500,,Via Verona,secondary,,False,True,121.49100000000001,,"LINESTRING (11.0076144 45.2762278, 11.0076605 45.2766369, 11.0077074 45.276813, 11.0078775 45.2773016)",,
32136171,,Via Santo Stefano,secondary,,False,False,70.715,SP21,"LINESTRING (11.0076144 45.2762278, 11.0076927 45.2762191, 11.008002 45.2761848, 11.0082859 45.2761467, 11.0085026 45.2761117)",,
349869369,2,Via Camillo Benso Conte di Cavour,secondary,50,False,False,145.135,SS 12,"LINESTRING (11.0076144 45.2762278, 11.0076025 45.2761198, 11.0075886 45.2760246, 11.0074788 45.2752751, 11.0074359 45.2749547, 11.0074324 45.2749289)",,
162108112,,Via Adami,residential,,False,True,108.061,,"LINESTRING (11.011852 45.2766322, 11.0104714 45.2766566)",,
162108115,,Via Anna Frank,residential,,False,False,66.7,,"LINESTRING (11.011852 45.2766322, 11.0117274 45.2772256)",,
162108115,,Via Anna Frank,residential,,False,True,14.081,,"LINESTRING (11.011852 45.2766322, 11.0118661 45.276565, 11.0118712 45.2765064)",,
162108112,,Via Adami,residential,,False,False,108.061,,"LINESTRING (11.0104714 45.2766566, 11.011852 45.2766322)",,
162108150,,Via Zenobria,residential,,False,True,58.445,,"LINESTRING (11.0104714 45.2766566, 11.0104754 45.2771822)",,
162108150,,Via Zenobria,residential,,False,False,86.482,,"LINESTRING (11.0104714 45.2766566, 11.010234 45.2760404, 11.0101586 45.2759116)",,
162108116,,Via Anna Frank,residential,,False,False,20.391,,"LINESTRING (11.0104754 45.2771822, 11.0107359 45.2771872)",,
162108150,,Via Zenobria,residential,,False,False,58.445,,"LINESTRING (11.0104754 45.2771822, 11.0104714 45.2766566)",,
162108116,,Via Anna Frank,residential,,False,False,77.698,,"LINESTRING (11.0107359 45.2771872, 11.0117274 45.2772256)",,
162108116,,Via Anna Frank,residential,,False,True,20.391,,"LINESTRING (11.0107359 45.2771872, 11.0104754 45.2771822)",,
162108115,,Via Anna Frank,residential,,False,True,66.7,,"LINESTRING (11.0117274 45.2772256, 11.011852 45.2766322)",,
162108116,,Via Anna Frank,residential,,False,True,77.698,,"LINESTRING (11.0117274 45.2772256, 11.0107359 45.2771872)",,
162108119,,Via Corte Padovana,residential,,False,True,104.787,,"LINESTRING (11.0078775 45.2773016, 11.0065635 45.2774836)",,
27359500,,Via Verona,secondary,,False,False,121.49100000000001,,"LINESTRING (11.0078775 45.2773016, 11.0077074 45.276813, 11.0076605 45.2766369, 11.0076144 45.2762278)",,
162108119,,Via Corte Padovana,residential,,False,False,104.787,,"LINESTRING (11.0065635 45.2774836, 11.0078775 45.2773016)",,
128196433,,Via Primo Maggio,residential,,False,False,120.845,,"LINESTRING (11.0115645 45.2688387, 11.0104756 45.2696093)",,
81419475,,Via Mandella,residential,,False,True,49.444,,"LINESTRING (11.0105825 45.2715358, 11.0111324 45.2713168)",,
81419475,,Via Mandella,residential,,False,False,109.285,,"LINESTRING (11.0105825 45.2715358, 11.0099554 45.2717856, 11.0093671 45.2720199)",,
162113116,,Via Italiani sul Don,residential,,False,True,110.958,,"LINESTRING (11.0105825 45.2715358, 11.0110227 45.2720809, 11.0109803 45.2722175, 11.0110394 45.2724448)",,
162113116,,Via Italiani sul Don,residential,,False,False,210.823,,"LINESTRING (11.0110394 45.2724448, 11.0103595 45.2725356, 11.0104672 45.2729931, 11.0111516 45.2728907, 11.0110394 45.2724448)",,
162113116,,Via Italiani sul Don,residential,,False,True,210.823,,"LINESTRING (11.0110394 45.2724448, 11.0111516 45.2728907, 11.0104672 45.2729931, 11.0103595 45.2725356, 11.0110394 45.2724448)",,
162113116,,Via Italiani sul Don,residential,,False,False,110.958,,"LINESTRING (11.0110394 45.2724448, 11.0109803 45.2722175, 11.0110227 45.2720809, 11.0105825 45.2715358)",,
128196439,,Via Rimembranza,residential,,True,False,187.878,,"LINESTRING (11.0062559 45.2728086, 11.006184 45.2727994, 11.0059484 45.2727694, 11.0056505 45.2727102, 11.0055927 45.2726843, 11.0055588 45.2726359, 11.0053944 45.2721282, 11.005229 45.2715101)",,
162113121,1,Piazza Martiri della Libertà,residential,30,True,False,48.252,,"LINESTRING (11.0062559 45.2728086, 11.0064751 45.2728398, 11.0065962 45.272857, 11.0067526 45.2728902, 11.0068542 45.2729117)",,
162113092,,Piazza Martiri della Libertà,residential,,True,False,44.543,,"LINESTRING (11.006311 45.2732073, 11.0062559 45.2728086)",,
169039443,,Piazza Nazario Sauro,residential,,False,False,96.233,,"LINESTRING (11.006311 45.2732073, 11.006236 45.2732573, 11.0060058 45.2733789, 11.0059055 45.2734471, 11.005831 45.2735431, 11.0058004 45.2736047, 11.0057914 45.2736785, 11.0058164 45.2737954, 11.0058672 45.2739153)",,
1125646642,2,Via Giuseppe Mazzini,secondary,50,False,False,106.477,,"LINESTRING (11.0058672 45.2739153, 11.0071845 45.2736753)",,
1125646642,2,Via Giuseppe Mazzini,secondary,50,False,True,10.564,,"LINESTRING (11.0058672 45.2739153, 11.0057365 45.2739391)",,
169039443,,Piazza Nazario Sauro,residential,,False,True,96.233,,"LINESTRING (11.0058672 45.2739153, 11.0058164 45.2737954, 11.0057914 45.2736785, 11.0058004 45.2736047, 11.005831 45.2735431, 11.0059055 45.2734471, 11.0060058 45.2733789, 11.006236 45.2732573, 11.006311 45.2732073)",,
"[318256936, 318256937, 161765899]",2,"['Via Guglielmo Marconi', 'Via degli Emili']",secondary,50,False,False,199.29999999999998,SP24,"LINESTRING (11.0023018 45.2747786, 11.0025145 45.2747187, 11.00303 45.2745609, 11.0033471 45.2744488, 11.0033894 45.2744367, 11.0035974 45.2743775, 11.0039456 45.2743012, 11.0042459 45.2742397, 11.0046842 45.2741581)",yes,
161765899,,Via degli Emili,secondary,,False,True,96.479,SP24,"LINESTRING (11.0023018 45.2747786, 11.0017688 45.2748984, 11.0016187 45.2749262, 11.0013384 45.2749454, 11.0011019 45.2749506)",,
162113129,,Via della Mondina,residential,,False,True,305.402,,"LINESTRING (11.0023018 45.2747786, 11.0024396 45.2765312, 11.0010526 45.2767044)",,
162113114,,Via Antonio Gramsci,residential,,False,True,195.052,,"LINESTRING (11.0011019 45.2749506, 11.0010526 45.2767044)",,
161765899,,Via degli Emili,secondary,,False,False,96.479,SP24,"LINESTRING (11.0011019 45.2749506, 11.0013384 45.2749454, 11.0016187 45.2749262, 11.0017688 45.2748984, 11.0023018 45.2747786)",,
162113113,,Via Giovanni Ventitreesimo,residential,,False,False,155.116,,"LINESTRING (11.0056696 45.2764982, 11.0076144 45.2762278)",,
162113114,,Via Antonio Gramsci,residential,,False,False,195.052,,"LINESTRING (11.0010526 45.2767044, 11.0011019 45.2749506)",,
162113129,,Via della Mondina,residential,,False,False,305.402,,"LINESTRING (11.0010526 45.2767044, 11.0024396 45.2765312, 11.0023018 45.2747786)",,
184779522,,Via Martin Luther King,residential,,False,False,82.273,,"LINESTRING (11.0064098 45.2750714, 11.0064503 45.2752525, 11.0056644 45.2753151)",,
342719049,,Via Santo Stefano,unclassified,,False,True,159.673,,"LINESTRING (11.0120931 45.2755606, 11.0120776 45.2756111, 11.0120481 45.2756222, 11.0118351 45.2756538, 11.0101586 45.2759116)",,
32136171,,Via Santo Stefano,secondary,,False,True,70.715,SP21,"LINESTRING (11.0085026 45.2761117, 11.0082859 45.2761467, 11.008002 45.2761848, 11.0076927 45.2762191, 11.0076144 45.2762278)",,
40852229,,Via Tavole di Casalbergo,secondary,,False,False,56.684,SP21,"LINESTRING (11.0085026 45.2761117, 11.0087198 45.2760675, 11.0088794 45.2760304, 11.0091838 45.2759403)",,
349869370,,Via Giuseppe Garibaldi,secondary,,False,True,67.746,,"LINESTRING (11.0074534 45.2700661, 11.0073193 45.270668)",,
349869370,,Via Giuseppe Garibaldi,secondary,,False,False,15.266000000000002,,"LINESTRING (11.0074534 45.2700661, 11.0074584 45.2700435, 11.0074724 45.2699295)",,
"[695994188, 695994189, 695994190]",,,residential,,True,False,67.615,,"LINESTRING (11.0074534 45.2700661, 11.0073292 45.2700566, 11.0071414 45.2700423, 11.0065944 45.2700006)",,yes
128196439,,Via Rimembranza,residential,,True,False,52.367,,"LINESTRING (11.0048489 45.2700902, 11.004725 45.2696274)",,
695994187,,Piazzale Vincenzo Muccioli,residential,,False,True,150.36700000000002,,"LINESTRING (11.0048489 45.2700902, 11.0055581 45.2699965, 11.0055726 45.2700453, 11.0055956 45.2701245, 11.0065944 45.2700006)",,
695994187,,Piazzale Vincenzo Muccioli,residential,,False,False,150.36700000000002,,"LINESTRING (11.0065944 45.2700006, 11.0055956 45.2701245, 11.0055726 45.2700453, 11.0055581 45.2699965, 11.0048489 45.2700902)",,
