osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,tunnel,bridge,width
732175265,,Viale Saturnino Muzii,residential,50,True,False,53.078,"LINESTRING (13.2909545 42.626736, 13.2910276 42.6272103)",,,,,
1072561263,,Piazza Augusto Sagnotti,unclassified,,False,False,34.183,"LINESTRING (13.2909545 42.626736, 13.2909429 42.6264287)",,,,,
79868430,,,residential,,False,False,9.174,"LINESTRING (13.2925247 42.6263232, 13.2924129 42.6263295)",,,,,
933774379,,,residential,,False,True,73.309,"LINESTRING (13.2925247 42.6263232, 13.2932818 42.6259706)",,,,,
438784364,SS260,Strada Statale 260 Picente,primary,,False,False,84.54700000000001,"LINESTRING (13.2925247 42.6263232, 13.2925133 42.6255734, 13.2925131 42.6255629)",2,,,,
933774378,SS260,Strada Statale 260 Picente,primary,,False,True,178.961,"LINESTRING (13.2925247 42.6263232, 13.2925286 42.6264424, 13.2925413 42.627126, 13.2925678 42.6279323)",2,,,,
79868374,,Viale Francesco Grifoni,primary,,False,False,44.83,"LINESTRING (13.2875307 42.6301764, 13.2870196 42.6303218)",,,,,
79868374,,Viale Francesco Grifoni,primary,,False,True,92.256,"LINESTRING (13.2875307 42.6301764, 13.2878492 42.6300829, 13.2885792 42.629871)",,,,,
268003414,SS260,Corso Umberto I,primary,50,False,True,2.451,"LINESTRING (13.2914067 42.6284015, 13.2914334 42.6283915)",2,,,,
814585911,SS260,Corso Umberto I,primary,50,False,False,10.467,"LINESTRING (13.2914067 42.6284015, 13.2912931 42.6284448)",2,,,,
"[814585912, 438807627, 438807628]",,Via del Castagneto,residential,30,False,True,37.661,"LINESTRING (13.2914067 42.6284015, 13.2916613 42.6285433, 13.2916998 42.628565, 13.2917726 42.628607)",,,building_passage,,
933774379,,,residential,,False,False,73.309,"LINESTRING (13.2932818 42.6259706, 13.2925247 42.6263232)",,,,,
79868384,,,residential,,False,True,91.93999999999998,"LINESTRING (13.2904339 42.626764, 13.29039 42.6264334, 13.2903933 42.6264101, 13.2904138 42.6263793, 13.290445 42.6263703, 13.2907011 42.6263564, 13.2908907 42.6263584, 13.2909295 42.626385, 13.2909429 42.6264287)",,,,,
"[906798448, 299122308]",,Via Madonna della Porta,residential,30,True,False,169.174,"LINESTRING (13.2904339 42.626764, 13.2901343 42.6267895, 13.2900492 42.6267967, 13.2899262 42.626787, 13.2897462 42.6267698, 13.289675 42.6267741, 13.2896078 42.6268054, 13.2895272 42.6268695, 13.2894645 42.626929, 13.2894335 42.6269583, 13.2893015 42.6270887, 13.2892647 42.6271565, 13.2892511 42.6272135, 13.289255 42.6272512, 13.2892861 42.6273246, 13.2892966 42.6274127, 13.2893012 42.6274517, 13.2893038 42.6274833, 13.2893029 42.6274946, 13.2892993 42.6275167, 13.2892958 42.6275381, 13.2892816 42.6275549, 13.2892785 42.6275593, 13.2892718 42.627566, 13.2892635 42.6275697, 13.2892578 42.6275791, 13.2892207 42.6275727)",,,,,
79868430,,,residential,,False,True,53.477,"LINESTRING (13.2909429 42.6264287, 13.2915938 42.6263848)",,,,,
1072561263,,Piazza Augusto Sagnotti,unclassified,,False,True,34.183,"LINESTRING (13.2909429 42.6264287, 13.2909545 42.626736)",,,,,
79868384,,,residential,,False,False,91.94,"LINESTRING (13.2909429 42.6264287, 13.2909295 42.626385, 13.2908907 42.6263584, 13.2907011 42.6263564, 13.290445 42.6263703, 13.2904138 42.6263793, 13.2903933 42.6264101, 13.29039 42.6264334, 13.2904339 42.626764)",,,,,
388690558,,Strada Comunale per Sommati,tertiary,,False,False,18.518,"LINESTRING (13.2866874 42.6323645, 13.2864666 42.6324012)",,,,,
"[438784384, 915978849, 732175275, 438784374, 485971353, 388690558]",,Strada Comunale per Sommati,tertiary,,False,"[False, True]",733.4689999999999,"LINESTRING (13.2866874 42.6323645, 13.2867039 42.6323598, 13.28672 42.6323549, 13.2867307 42.6323529, 13.2867393 42.6323498, 13.2867569 42.6323436, 13.2868002 42.632321, 13.2868266 42.6323011, 13.2868412 42.6322916, 13.2872922 42.6317499, 13.2874225 42.6316185, 13.2875486 42.6315169, 13.2877227 42.6313985, 13.2882967 42.6310265, 13.2885464 42.6308933, 13.2887462 42.6307996, 13.2889472 42.6307276, 13.2892478 42.6306457, 13.2896486 42.6305411, 13.2903508 42.6303977, 13.2908435 42.6303304, 13.2910618 42.6303231, 13.2912477 42.6303579, 13.291436 42.6304491, 13.2914714 42.6304684, 13.2919227 42.6310999, 13.2921534 42.6314119, 13.2922228 42.6314985, 13.2924066 42.6316789, 13.2931864 42.6321514, 13.2933436 42.6322099)",,,,yes,
438784390,,,tertiary,,False,True,15.045000000000002,"LINESTRING (13.2866874 42.6323645, 13.286642 42.6323567, 13.2866076 42.6323469, 13.2865725 42.6323183, 13.286554 42.6322857)",,,,,
388680750,SS260,Strada Statale 260 Picente,primary,,False,True,14.699,"LINESTRING (13.2864666 42.6324012, 13.286554 42.6322857)",2,,,,
388690558,,Strada Comunale per Sommati,tertiary,,False,True,18.518,"LINESTRING (13.2864666 42.6324012, 13.2866874 42.6323645)",,,,,
388654738,SS260,Strada Statale 260 Picente,primary,,False,False,22.281,"LINESTRING (13.2864666 42.6324012, 13.2864021 42.6324492, 13.2862518 42.6325229)",2,,,,
732175267,SS260,Corso Umberto I,primary,50,False,True,29.512,"LINESTRING (13.2921322 42.6281305, 13.292439 42.6279909)",2,,,,
268003414,SS260,Corso Umberto I,primary,50,False,False,64.116,"LINESTRING (13.2921322 42.6281305, 13.2917334 42.6282795, 13.2914334 42.6283915)",2,,,,
299122287,,Via Roma,residential,30,True,False,27.275,"LINESTRING (13.2890502 42.6288413, 13.2889992 42.6285989)",,,,,
438803532,,Via Nicola Rosei,residential,30,True,False,142.216,"LINESTRING (13.2890502 42.6288413, 13.2891955 42.6287979, 13.2906776 42.6283919)",,,,,
299122306,,Via Madonna della Porta,residential,,True,False,33.33,"LINESTRING (13.2884788 42.6296363, 13.2883522 42.6293514)",,,,,
438780004,,Via Cola,residential,30,True,False,93.69399999999999,"LINESTRING (13.2884788 42.6296363, 13.2884224 42.629652, 13.2873986 42.6299162)",,,,,
299122285,,,residential,,False,True,97.939,"LINESTRING (13.2938271 42.6285596, 13.2933935 42.6281587, 13.2930817 42.6278704)",,,,,
438797405,,Via Antonio Nibbi,residential,30,False,False,117.543,"LINESTRING (13.288258 42.6290533, 13.2869012 42.629401)",,,,,
299122284,,Via Antonio Nibbi,residential,30,True,False,68.97,"LINESTRING (13.288258 42.6290533, 13.2883975 42.6290188, 13.2890502 42.6288413)",,,,,
439249637,,Via Madonna della Porta,residential,30,True,False,34.054,"LINESTRING (13.288258 42.6290533, 13.2883313 42.6293036, 13.2883522 42.6293514)",,,,,
813351815,SS260,Corso Umberto I,primary,50,False,False,88.631,"LINESTRING (13.2883522 42.6293514, 13.2873224 42.6295989)",2,no,,,
813351815,SS260,Corso Umberto I,primary,50,False,True,65.25800000000001,"LINESTRING (13.2883522 42.6293514, 13.2884226 42.6293361, 13.2890981 42.6291439)",2,no,,,
299122287,,Via Roma,residential,30,True,False,4.969,"LINESTRING (13.2889656 42.6283686, 13.2889587 42.6283242)",,,,,
299122288,,Via Teatro Vecchio,residential,30,True,False,69.545,"LINESTRING (13.2889656 42.6283686, 13.2881649 42.6285786)",,,,,
299122298,,Via dei Bastioni,primary,,True,False,73.252,"LINESTRING (13.289256 42.6298511, 13.2886566 42.6300405, 13.2885792 42.629871)",,,,,
439249637,,Via Madonna della Porta,residential,30,True,False,26.519,"LINESTRING (13.2881649 42.6285786, 13.2882034 42.6288154)",,,,,
299122295,,Via del Castagneto,residential,30,False,False,37.384,"LINESTRING (13.2930817 42.6278704, 13.2927187 42.6280746)",,,,,
299122285,,,residential,,False,False,97.939,"LINESTRING (13.2930817 42.6278704, 13.2933935 42.6281587, 13.2938271 42.6285596)",,,,,
299122295,,Via del Castagneto,residential,30,False,True,34.862,"LINESTRING (13.2930817 42.6278704, 13.2933229 42.6277347, 13.2933202 42.6276446)",,,,,
299122292,,Via della Madonnella,residential,30,False,False,32.804,"LINESTRING (13.2870498 42.6296741, 13.287016 42.6296339, 13.2869012 42.629401)",,,,,3.5
"[439249979, 439249980, 814585910]",SS260,Corso Umberto I,primary,50,False,False,78.423,"LINESTRING (13.2870498 42.6296741, 13.2870086 42.6296975, 13.2869732 42.629734, 13.2869371 42.6297856, 13.2869249 42.6298543, 13.2869371 42.6299287, 13.2870331 42.6301113, 13.2870747 42.6301904, 13.2870623 42.6302575, 13.2870196 42.6303218)",2,no,,,
813351815,SS260,Corso Umberto I,primary,50,False,True,23.828,"LINESTRING (13.2870498 42.6296741, 13.2872453 42.6296172, 13.2873224 42.6295989)",2,no,,,
268003414,SS260,Corso Umberto I,primary,50,False,False,2.451,"LINESTRING (13.2914334 42.6283915, 13.2914067 42.6284015)",2,,,,
268003414,SS260,Corso Umberto I,primary,50,False,True,64.116,"LINESTRING (13.2914334 42.6283915, 13.2917334 42.6282795, 13.2921322 42.6281305)",2,,,,
813351814,,Via del Castagneto,residential,,False,True,65.605,"LINESTRING (13.2933202 42.6276446, 13.2939972 42.6273284)",,,,,
"[299122291, 1226970764]",,,residential,,False,True,25.000999999999998,"LINESTRING (13.2933202 42.6276446, 13.2932271 42.6276881, 13.2931374 42.6276951, 13.2930329 42.6277033)",,,,,
299122295,,Via del Castagneto,residential,30,False,False,34.862,"LINESTRING (13.2933202 42.6276446, 13.2933229 42.6277347, 13.2930817 42.6278704)",,,,,
299122302,,Via Roma,residential,30,True,False,28.417,"LINESTRING (13.2891671 42.6294393, 13.2892142 42.6296925)",,,,,
438783671,,Via Cola,residential,30,True,False,60.422,"LINESTRING (13.2891671 42.6294393, 13.2884788 42.6296363)",,,,,
732175270,,Via del Castagneto,residential,30,False,True,84.377,"LINESTRING (13.2917726 42.628607, 13.2925918 42.628146)",,,,,
"[732175271, 438791311]",,Via Guglielmo Farchioni,residential,30,False,False,102.086,"LINESTRING (13.2917726 42.628607, 13.2917902 42.6286154, 13.2918126 42.6286262, 13.2921924 42.6288102, 13.2923774 42.6289089, 13.2925772 42.6289937, 13.2927711 42.6291485)",,,,,
"[814585912, 438807627, 438807628]",,Via del Castagneto,residential,30,False,False,37.661,"LINESTRING (13.2917726 42.628607, 13.2916998 42.628565, 13.2916613 42.6285433, 13.2914067 42.6284015)",,,building_passage,,
299122301,,,residential,,False,False,38.174,"LINESTRING (13.2918369 42.6260083, 13.2918027 42.6259758, 13.2914295 42.6258496)",,,,,
299122301,,,residential,,False,True,62.440000000000005,"LINESTRING (13.2918369 42.6260083, 13.2921742 42.6260939, 13.2922259 42.6261212, 13.292294 42.626172, 13.2923262 42.6262034, 13.2923561 42.6262398, 13.2923804 42.6262762, 13.2924129 42.6263295)",,,,,
438889390,,,residential,,False,False,100.27000000000001,"LINESTRING (13.2918369 42.6260083, 13.2916916 42.6259788, 13.2913483 42.625899, 13.2909462 42.6258169, 13.2908766 42.6258041, 13.2906576 42.6257638)",,,,,
813351815,SS260,Corso Umberto I,primary,50,False,False,164.213,"LINESTRING (13.2909662 42.628571, 13.2906537 42.6286974, 13.2905426 42.6287344, 13.2902027 42.6288339, 13.2897114 42.6289745, 13.2892181 42.6291115, 13.2891163 42.6291389)",2,no,,,
813351815,SS260,Corso Umberto I,primary,50,False,True,30.204,"LINESTRING (13.2909662 42.628571, 13.2912105 42.628476, 13.2912275 42.6284694, 13.2912931 42.6284448)",2,no,,,
"[438791311, 732175271]",,Via Guglielmo Farchioni,residential,30,False,True,102.086,"LINESTRING (13.2927711 42.6291485, 13.2925772 42.6289937, 13.2923774 42.6289089, 13.2921924 42.6288102, 13.2918126 42.6286262, 13.2917902 42.6286154, 13.2917726 42.628607)",,,,,
"[299122300, 299122287]",,"['Via San Francesco', 'Via Roma']",residential,30,True,False,89.969,"LINESTRING (13.2889587 42.6283242, 13.2889396 42.6282265, 13.2889273 42.6281309, 13.2888921 42.6281396, 13.2883393 42.6282783, 13.2881399 42.6283351)",,,,,
299122309,,Via Garibaldi,residential,30,True,False,127.635,"LINESTRING (13.2889587 42.6283242, 13.2895087 42.6282114, 13.2901533 42.6280591, 13.2903896 42.6282091)",,,,,
438797405,,Via Antonio Nibbi,residential,30,False,True,117.543,"LINESTRING (13.2869012 42.629401, 13.288258 42.6290533)",,,,,
"[299122292, 438797124]",,Via della Madonnella,residential,30,False,False,143.095,"LINESTRING (13.2869012 42.629401, 13.2869259 42.6291385, 13.2869347 42.6290972, 13.2869546 42.629079, 13.2870071 42.6290698, 13.2871085 42.6290587, 13.2872323 42.6290495, 13.2873522 42.6290229, 13.2877067 42.6289347, 13.2882034 42.6288154)",,,,,"['3.5', '4']"
299122292,,Via della Madonnella,residential,30,False,True,32.804,"LINESTRING (13.2869012 42.629401, 13.287016 42.6296339, 13.2870498 42.6296741)",,,,,3.5
813351815,SS260,Corso Umberto I,primary,50,False,False,1.589,"LINESTRING (13.2891163 42.6291389, 13.2890981 42.6291439)",2,no,,,
299122287,,Via Roma,residential,30,True,False,33.581,"LINESTRING (13.2891163 42.6291389, 13.2891114 42.629113, 13.2890686 42.6289706, 13.2890502 42.6288413)",,,,,
813351815,SS260,Corso Umberto I,primary,50,False,True,164.21300000000002,"LINESTRING (13.2891163 42.6291389, 13.2892181 42.6291115, 13.2897114 42.6289745, 13.2902027 42.6288339, 13.2905426 42.6287344, 13.2906537 42.6286974, 13.2909662 42.628571)",2,no,,,
79868407,,Via dei Bastioni,primary,,False,True,56.833999999999996,"LINESTRING (13.290573 42.6293372, 13.2906787 42.6293112, 13.2908098 42.6292402, 13.29088 42.6291459, 13.2910118 42.6289689)",,,,,
299122298,,Via dei Bastioni,primary,,True,False,128.30700000000002,"LINESTRING (13.290573 42.6293372, 13.290576 42.6294208, 13.29054 42.6294565, 13.2902947 42.6295496, 13.2899468 42.6296284, 13.2896061 42.6297405, 13.289256 42.6298511)",,,,,
813351814,,Via del Castagneto,residential,,False,False,65.605,"LINESTRING (13.2939972 42.6273284, 13.2933202 42.6276446)",,,,,
299122280,,,unclassified,,False,False,147.79699999999997,"LINESTRING (13.2939972 42.6273284, 13.2946142 42.6278986, 13.294676 42.6279435, 13.2947171 42.627992, 13.2947042 42.6280313, 13.2944936 42.628206, 13.2944923 42.6282336, 13.2944708 42.6283076, 13.2943863 42.6283885)",,,,,
299122287,,Via Roma,residential,30,True,False,25.755,"LINESTRING (13.2889992 42.6285989, 13.2889656 42.6283686)",,,,,
438796073,,Via Conte Caponi,residential,30,True,False,69.415,"LINESTRING (13.2889992 42.6285989, 13.2882034 42.6288154)",,,,,
438801776,,Via Piersilvestro Leopardi,residential,30,True,False,121.732,"LINESTRING (13.2889992 42.6285989, 13.2897715 42.6283849, 13.2903896 42.6282091)",,,,,
79868430,,,residential,,False,False,67.297,"LINESTRING (13.2924129 42.6263295, 13.2915938 42.6263848)",,,,,
79868430,,,residential,,False,True,9.174,"LINESTRING (13.2924129 42.6263295, 13.2925247 42.6263232)",,,,,
299122301,,,residential,,False,False,62.440000000000005,"LINESTRING (13.2924129 42.6263295, 13.2923804 42.6262762, 13.2923561 42.6262398, 13.2923262 42.6262034, 13.292294 42.626172, 13.2922259 42.6261212, 13.2921742 42.6260939, 13.2918369 42.6260083)",,,,,
299122295,,Via del Castagneto,residential,30,False,True,37.384,"LINESTRING (13.2927187 42.6280746, 13.2930817 42.6278704)",,,,,
732175269,,Via del Castagneto,residential,30,False,False,13.07,"LINESTRING (13.2927187 42.6280746, 13.2925918 42.628146)",,,,,
"[732175272, 299122304]",,,residential,,False,False,202.971,"LINESTRING (13.2927187 42.6280746, 13.2930639 42.6283437, 13.2931198 42.6283873, 13.2936134 42.6288446, 13.2937816 42.6289142, 13.2939961 42.6288431, 13.2941463 42.6287819, 13.2943529 42.6287583, 13.2946157 42.6286616)",,,,,
299122302,,Via Roma,residential,30,True,False,17.964,"LINESTRING (13.2892142 42.6296925, 13.289256 42.6298511)",,,,,
438790411,,Via Francesco Grifoni,primary,,True,False,118.03599999999999,"LINESTRING (13.2892142 42.6296925, 13.2893969 42.6296372, 13.2902055 42.6294189, 13.290573 42.6293372)",,,,,
439249637,,Via Madonna della Porta,residential,30,True,False,26.828,"LINESTRING (13.2882034 42.6288154, 13.288258 42.6290533)",,,,,
"[299122292, 438797124]",,Via della Madonnella,residential,30,False,True,143.09499999999997,"LINESTRING (13.2882034 42.6288154, 13.2877067 42.6289347, 13.2873522 42.6290229, 13.2872323 42.6290495, 13.2871085 42.6290587, 13.2870071 42.6290698, 13.2869546 42.629079, 13.2869347 42.6290972, 13.2869259 42.6291385, 13.2869012 42.629401)",,,,,"['3.5', '4']"
299122309,,Via Garibaldi,residential,30,True,False,30.889,"LINESTRING (13.2906776 42.6283919, 13.290862 42.6285064, 13.2909419 42.6285559, 13.2909662 42.628571)",,,,,
299122309,,Via Garibaldi,residential,30,True,False,31.118,"LINESTRING (13.2903896 42.6282091, 13.2906776 42.6283919)",,,,,
"[438784384, 915978849, 732175275, 438784374, 485971353, 388690558]",,Strada Comunale per Sommati,tertiary,,False,"[False, True]",733.4689999999998,"LINESTRING (13.2933436 42.6322099, 13.2931864 42.6321514, 13.2924066 42.6316789, 13.2922228 42.6314985, 13.2921534 42.6314119, 13.2919227 42.6310999, 13.2914714 42.6304684, 13.291436 42.6304491, 13.2912477 42.6303579, 13.2910618 42.6303231, 13.2908435 42.6303304, 13.2903508 42.6303977, 13.2896486 42.6305411, 13.2892478 42.6306457, 13.2889472 42.6307276, 13.2887462 42.6307996, 13.2885464 42.6308933, 13.2882967 42.6310265, 13.2877227 42.6313985, 13.2875486 42.6315169, 13.2874225 42.6316185, 13.2872922 42.6317499, 13.2868412 42.6322916, 13.2868266 42.6323011, 13.2868002 42.632321, 13.2867569 42.6323436, 13.2867393 42.6323498, 13.2867307 42.6323529, 13.28672 42.6323549, 13.2867039 42.6323598, 13.2866874 42.6323645)",,,,yes,
388654738,SS260,Strada Statale 260 Picente,primary,,False,True,22.281,"LINESTRING (13.2862518 42.6325229, 13.2864021 42.6324492, 13.2864666 42.6324012)",2,,,,
79868407,,Via dei Bastioni,primary,,False,False,56.833999999999996,"LINESTRING (13.2910118 42.6289689, 13.29088 42.6291459, 13.2908098 42.6292402, 13.2906787 42.6293112, 13.290573 42.6293372)",,,,,
79868407,,Via dei Bastioni,primary,,False,True,64.91,"LINESTRING (13.2910118 42.6289689, 13.2911903 42.6287513, 13.2913012 42.6286041, 13.291305 42.6285834, 13.2913142 42.6285341, 13.2912931 42.6284448)",,,,,
"[438783672, 79868410]",,Via Luigi Spinosi,residential,30,True,False,162.20199999999997,"LINESTRING (13.2910118 42.6289689, 13.2909421 42.6289424, 13.2908636 42.6289515, 13.2907507 42.6290057, 13.2902276 42.6291504, 13.2893158 42.6294038, 13.2892833 42.6294125, 13.2891671 42.6294393)",,,,,
"[906362184, 906362185, 439249636]",,Via Madonna della Porta,residential,30,False,True,158.306,"LINESTRING (13.2892207 42.6275727, 13.2891623 42.627614, 13.2890965 42.6276515, 13.2890512 42.6276633, 13.289006 42.6276686, 13.2886444 42.6276843, 13.2885174 42.6276786, 13.2883882 42.6276791, 13.2883293 42.6276837, 13.2882791 42.6277374, 13.288244 42.6277894, 13.2882219 42.6278382, 13.2881975 42.6278495, 13.288177 42.6278645, 13.2881474 42.6278658, 13.2881096 42.6278689, 13.2881115 42.6278977, 13.2881031 42.6279999, 13.2881041 42.6280872, 13.2881045 42.6281227, 13.2881067 42.6281461, 13.288108 42.6281519, 13.2881399 42.6283351)",,,,,
388680750,SS260,Strada Statale 260 Picente,primary,,False,False,14.699,"LINESTRING (13.286554 42.6322857, 13.2864666 42.6324012)",2,,,,
"[935526720, 438765969, 388654742, 388680750]",SS260,Strada Statale 260 Picente,primary,50,False,"[False, True]",954.948,"LINESTRING (13.286554 42.6322857, 13.2866819 42.6320549, 13.2867788 42.6318406, 13.2868177 42.6317271, 13.2868234 42.6316069, 13.2868002 42.631509, 13.2867556 42.631433, 13.2864506 42.6308997, 13.2863521 42.6307554, 13.2862718 42.6306398, 13.286186 42.6305776, 13.2859741 42.6304746, 13.285834 42.630401, 13.2857569 42.6303457, 13.2856981 42.630247, 13.2856683 42.6301484, 13.285655 42.6300151, 13.285663 42.629876, 13.2857099 42.6297132, 13.2857699 42.6295219, 13.2858985 42.6291407, 13.2860311 42.628755, 13.2860881 42.6285785, 13.2861224 42.6284132, 13.2861525 42.628098, 13.2861828 42.6279574, 13.2862378 42.6278177, 13.2863506 42.6275987, 13.2864086 42.6275454, 13.2864799 42.6275026, 13.2865548 42.6274822, 13.2866461 42.6274864, 13.2867318 42.6275109, 13.2867825 42.6275341, 13.2868297 42.627572, 13.2868725 42.62763, 13.2868941 42.6276983, 13.2868847 42.6277901, 13.2868378 42.6279026, 13.2866902 42.6282095, 13.2866554 42.628319, 13.2866339 42.6284226, 13.2866178 42.6285311, 13.2866111 42.6286515, 13.2865923 42.6289831, 13.2865709 42.6291469, 13.2864341 42.6296461, 13.2864234 42.6297369, 13.2864285 42.6298404, 13.2864644 42.6299704, 13.2865146 42.6300833, 13.2865695 42.630173, 13.2866297 42.6302453, 13.2867023 42.6303158, 13.2868022 42.630358, 13.2868838 42.6303622, 13.2869564 42.6303489, 13.2870196 42.6303218)",2,,,,
438784390,,,tertiary,,False,False,15.045000000000002,"LINESTRING (13.286554 42.6322857, 13.2865725 42.6323183, 13.2866076 42.6323469, 13.286642 42.6323567, 13.2866874 42.6323645)",,,,,
299122302,,Via Roma,residential,30,True,False,33.329,"LINESTRING (13.2890981 42.6291439, 13.2891671 42.6294393)",,,,,
813351815,SS260,Corso Umberto I,primary,50,False,True,1.589,"LINESTRING (13.2890981 42.6291439, 13.2891163 42.6291389)",2,no,,,
813351815,SS260,Corso Umberto I,primary,50,False,False,65.25800000000001,"LINESTRING (13.2890981 42.6291439, 13.2884226 42.6293361, 13.2883522 42.6293514)",2,no,,,
813351815,SS260,Corso Umberto I,primary,50,False,True,88.631,"LINESTRING (13.2873224 42.6295989, 13.2883522 42.6293514)",2,no,,,
"[438788433, 438788434, 438788411]",,Via della Marina,residential,30,False,True,35.83,"LINESTRING (13.2873224 42.6295989, 13.2873299 42.629631, 13.2873504 42.6297154, 13.2873986 42.6299162)",,,building_passage,,
813351815,SS260,Corso Umberto I,primary,50,False,False,23.828,"LINESTRING (13.2873224 42.6295989, 13.2872453 42.6296172, 13.2870498 42.6296741)",2,no,,,
814585911,SS260,Corso Umberto I,primary,50,False,True,10.467,"LINESTRING (13.2912931 42.6284448, 13.2914067 42.6284015)",2,,,,
79868407,,Via dei Bastioni,primary,,False,False,64.91,"LINESTRING (13.2912931 42.6284448, 13.2913142 42.6285341, 13.291305 42.6285834, 13.2913012 42.6286041, 13.2911903 42.6287513, 13.2910118 42.6289689)",,,,,
813351815,SS260,Corso Umberto I,primary,50,False,False,30.204,"LINESTRING (13.2912931 42.6284448, 13.2912275 42.6284694, 13.2912105 42.628476, 13.2909662 42.628571)",2,no,,,
438791312,,,residential,30,False,False,21.301,"LINESTRING (13.292439 42.6279909, 13.2925918 42.628146)",,,,,
732175267,SS260,Corso Umberto I,primary,50,False,False,29.512,"LINESTRING (13.292439 42.6279909, 13.2921322 42.6281305)",2,,,,
