osmid,oneway,highway,maxspeed,reversed,length,name,geometry,lanes,ref,tunnel
71894272,False,unclassified,,True,38.353,Via Sciacca,"LINESTRING (13.527408 38.0496782, 13.527064 38.0498917)",,,
71406419,False,tertiary,,False,20.136000000000003,Via Ugo La Malfa,"LINESTRING (13.527408 38.0496782, 13.5272969 38.0496992, 13.5271824 38.0497123)",,SP61,
71892839,False,residential,,False,11.091,Via Montagnola,"LINESTRING (13.5267962 38.0513487, 13.5267455 38.0512573)",,,
71892872,False,residential,50,False,29.854,Via Torre di Chiarandà,"LINESTRING (13.5267962 38.0513487, 13.5271158 38.0512552)",,,
71892872,False,residential,50,True,12.197,Via Torre di Chiarandà,"LINESTRING (13.5267962 38.0513487, 13.5266666 38.0513889)",,,
71892839,False,residential,,True,17.558,Via Montagnola,"LINESTRING (13.5267962 38.0513487, 13.5268366 38.0514214, 13.5268776 38.051493)",,,
71892821,False,residential,,False,19.666,Via Palermo,"LINESTRING (13.5288281 38.0512985, 13.5289083 38.0514637)",,,
71892821,False,residential,,True,20.543,Via Palermo,"LINESTRING (13.5288281 38.0512985, 13.5287441 38.051126)",,,
71892855,False,residential,,False,53.528,Via Caltanisetta,"LINESTRING (13.5288281 38.0512985, 13.5294069 38.0511436)",,,
71892828,False,residential,50,False,45.484,Via Bellacera,"LINESTRING (13.5263182 38.0516444, 13.5258271 38.0517777)",,,
71892828,False,residential,50,True,18.816,Via Bellacera,"LINESTRING (13.5263182 38.0516444, 13.5265243 38.0515965)",,,
71892865,False,residential,,True,16.336,Via Zolfari,"LINESTRING (13.5263182 38.0516444, 13.5262535 38.0515066)",,,
71892865,False,residential,,False,26.072,Via Zolfari,"LINESTRING (13.5263182 38.0516444, 13.5263665 38.0517475, 13.5264242 38.0518635)",,,
71892831,False,residential,,False,55.643,Via Siracusa,"LINESTRING (13.5302193 38.0514842, 13.529618 38.0516461)",,,
497356460,False,residential,,True,18.839,Via Messina,"LINESTRING (13.5302193 38.0514842, 13.5301531 38.051323)",,,
497356467,False,residential,,False,72.621,Largo Salaparuta,"LINESTRING (13.5302193 38.0514842, 13.5302321 38.0515154, 13.5302764 38.051621, 13.529988 38.0517431, 13.5296855 38.051823)",,,
71892808,True,residential,50,False,33.017,Via Giuseppe Mazzini,"LINESTRING (13.5301563 38.0532222, 13.5298846 38.0530163)",,,
730331368,False,residential,50,False,17.894,Via Pedone,"LINESTRING (13.5301563 38.0532222, 13.5299881 38.0533136)",,,
43380095,False,tertiary,,False,10.627,Via Navurra,"LINESTRING (13.5295535 38.0497178, 13.5296284 38.049793)",,,
43380095,False,tertiary,,True,9.357,Via Navurra,"LINESTRING (13.5295535 38.0497178, 13.5294803 38.0496565)",,,
71892830,False,residential,,False,32.492,Via Pola,"LINESTRING (13.5295535 38.0497178, 13.5292791 38.0499145)",,,
71892811,True,residential,,False,23.696,Via Ippolito Pindemonte,"LINESTRING (13.5294648 38.0556893, 13.5296342 38.0558555)",,,
71892840,False,residential,50,True,39.004,Via Lazio,"LINESTRING (13.5294648 38.0556893, 13.5297519 38.0554211)",,,
71892812,False,residential,50,True,73.983,Via Campania,"LINESTRING (13.530063 38.054752, 13.5295127 38.0552569)",,,
525728112,True,residential,50,False,4.979,Via Volante,"LINESTRING (13.530063 38.054752, 13.5300209 38.0547219)",,,
71892824,False,residential,,True,22.15,Via Giuseppe Garibaldi,"LINESTRING (13.5282503 38.0513285, 13.5283177 38.0515205)",,,
71892836,False,residential,50,True,85.052,Via Serradifalco,"LINESTRING (13.5282503 38.0513285, 13.5273374 38.0515898)",,,
71892824,False,residential,,False,21.64,Via Giuseppe Garibaldi,"LINESTRING (13.5282503 38.0513285, 13.5282087 38.0512102, 13.5281811 38.0511417)",,,
71406405,False,tertiary,50,False,81.365,Via Lungarini,"LINESTRING (13.5314184 38.0549355, 13.5321256 38.0554102)",,SP61,
71892793,False,residential,,False,33.217,Via Umbria,"LINESTRING (13.5314184 38.0549355, 13.5311709 38.0551619)",,,
71892826,False,residential,50,True,91.366,Vicolo del Girato,"LINESTRING (13.5314184 38.0549355, 13.5320958 38.0543105)",,,
"[730331352, 71406405]",False,tertiary,50,"[False, True]",133.034,Via Lungarini,"LINESTRING (13.5314184 38.0549355, 13.5302997 38.0541696, 13.5302718 38.0541505)",,SP61,
71892800,True,residential,50,False,11.417,Via Allò,"LINESTRING (13.5271158 38.0512552, 13.5270547 38.0511645)",,,
71892872,False,residential,50,False,92.76,Via Torre di Chiarandà,"LINESTRING (13.5271158 38.0512552, 13.5281159 38.0509801)",,,
71892872,False,residential,50,True,29.854,Via Torre di Chiarandà,"LINESTRING (13.5271158 38.0512552, 13.5267962 38.0513487)",,,
71892817,False,residential,,True,75.11,Via Torquato Tasso,"LINESTRING (13.5302954 38.0507467, 13.5309469 38.0503073)",,,
730331341,True,tertiary,,False,18.078,Via Navurra,"LINESTRING (13.5302954 38.0507467, 13.5303275 38.0509073)",,,
71892835,False,residential,,True,16.209,Via Alcide De Gasperi,"LINESTRING (13.5307405 38.0517547, 13.5306211 38.0518661)",,,
71892818,True,tertiary,50,False,13.644,Via Pedone,"LINESTRING (13.5290923 38.0540571, 13.5291944 38.0539644)",,,
71892822,False,residential,,True,19.155,Via delle Cave,"LINESTRING (13.5270075 38.0524739, 13.5271019 38.0526293)",,,
71892827,False,unclassified,,True,21.127,Via Livoti,"LINESTRING (13.5270075 38.0524739, 13.5272146 38.0523764)",,,
71892822,False,residential,,False,61.92100000000001,Via delle Cave,"LINESTRING (13.5270075 38.0524739, 13.526928 38.0523266, 13.5267101 38.0519688)",,,
71892828,False,residential,50,True,45.484,Via Bellacera,"LINESTRING (13.5258271 38.0517777, 13.5263182 38.0516444)",,,
71892824,False,residential,,False,3.143,Via Giuseppe Garibaldi,"LINESTRING (13.5284857 38.0520063, 13.5284764 38.051979)",,,
71892824,False,residential,,True,20.271,Via Giuseppe Garibaldi,"LINESTRING (13.5284857 38.0520063, 13.5285656 38.0521774)",,,
71892848,False,residential,50,True,67.994,Via Giovanni Meli,"LINESTRING (13.5284857 38.0520063, 13.5277876 38.0522741)",,,
71892808,True,residential,50,False,53.445,Via Giuseppe Mazzini,"LINESTRING (13.5306251 38.05353, 13.5301563 38.0532222)",,,
730331361,False,residential,,False,18.253,Via Balate,"LINESTRING (13.5306251 38.05353, 13.5307683 38.0534107)",,,
71892799,False,residential,50,False,20.863,Via della Manca,"LINESTRING (13.5269348 38.0519064, 13.5267101 38.0519688)",,,
71892799,False,residential,50,True,17.226,Via della Manca,"LINESTRING (13.5269348 38.0519064, 13.5271203 38.0518548)",,,
71892843,False,residential,,False,57.719,Via Saranella,"LINESTRING (13.5269348 38.0519064, 13.5272146 38.0523764)",,,
71892843,False,residential,,True,20.531,Via Saranella,"LINESTRING (13.5269348 38.0519064, 13.5268476 38.051735)",,,
71892799,False,residential,50,False,30.491,Via della Manca,"LINESTRING (13.5274487 38.0517636, 13.5271203 38.0518548)",,,
71892799,False,residential,50,True,80.75,Via della Manca,"LINESTRING (13.5274487 38.0517636, 13.5283177 38.0515205)",,,
71892800,True,residential,50,False,21.644,Via Allò,"LINESTRING (13.5274487 38.0517636, 13.5273374 38.0515898)",,,
71892864,False,residential,,False,31.338,Via Enna,"LINESTRING (13.5302893 38.050713, 13.5299504 38.0508036)",,,
730331341,True,tertiary,,False,3.785,Via Navurra,"LINESTRING (13.5302893 38.050713, 13.5302954 38.0507467)",,,
71892824,False,residential,,False,14.384,Via Giuseppe Garibaldi,"LINESTRING (13.5281159 38.0509801, 13.5280662 38.0508568)",,,
71892824,False,residential,,True,18.854,Via Giuseppe Garibaldi,"LINESTRING (13.5281159 38.0509801, 13.5281811 38.0511417)",,,
71892872,False,residential,50,True,92.76,Via Torre di Chiarandà,"LINESTRING (13.5281159 38.0509801, 13.5271158 38.0512552)",,,
71892835,False,residential,,False,16.209,Via Alcide De Gasperi,"LINESTRING (13.5306211 38.0518661, 13.5307405 38.0517547)",,,
71892835,False,residential,,True,128.348,Via Alcide De Gasperi,"LINESTRING (13.5306211 38.0518661, 13.52961 38.0527018)",,,
71892791,True,residential,,False,134.142,Via Antico Pozzo,"LINESTRING (13.5306211 38.0518661, 13.5306087 38.0520005, 13.5305221 38.0521659, 13.530449 38.0522732, 13.5303729 38.0523603, 13.5297761 38.0528311)",,,
71892870,False,residential,,False,104.999,Via Suppietro,"LINESTRING (13.5313387 38.050813, 13.5304378 38.0514362)",,,
71892862,False,residential,,False,55.929,Via Marsala,"LINESTRING (13.528664 38.0509611, 13.5292651 38.050791)",,,
1112228953,False,residential,,False,19.632,Via Palermo,"LINESTRING (13.528664 38.0509611, 13.5287441 38.051126)",,,
1112228953,False,residential,,True,19.98,Via Palermo,"LINESTRING (13.528664 38.0509611, 13.5285824 38.0507933)",,,
71892790,False,residential,50,True,20.017,Via Butera,"LINESTRING (13.5294713 38.0543284, 13.5293178 38.0544618)",,,
525728112,True,residential,50,False,44.847,Via Volante,"LINESTRING (13.5294713 38.0543284, 13.5290923 38.0540571)",,,
43380095,False,tertiary,,True,11.759,Via Navurra,"LINESTRING (13.5297113 38.0498762, 13.5296284 38.049793)",,,
730331341,True,tertiary,,False,23.918,Via Navurra,"LINESTRING (13.5297113 38.0498762, 13.5298654 38.0500538)",,,
71892850,False,unclassified,,False,31.633,Largo Trieste,"LINESTRING (13.5297113 38.0498762, 13.5296043 38.0499638, 13.5296685 38.0501187)",,,
71892810,False,residential,50,False,45.443,Via Emilia,"LINESTRING (13.530149 38.0556949, 13.5304913 38.0553877)",,,
71892810,False,residential,50,True,47.333,Via Emilia,"LINESTRING (13.530149 38.0556949, 13.5297963 38.0560175)",,,
71892834,False,residential,50,False,28.874,Via Calabria,"LINESTRING (13.530149 38.0556949, 13.5304011 38.0558623)",,,
71892834,False,residential,50,True,22.576,Via Calabria,"LINESTRING (13.530149 38.0556949, 13.5299563 38.05556)",,,
71892871,True,tertiary,50,False,39.159,Via Carlo Cattaneo,"LINESTRING (13.5307683 38.0534107, 13.5311073 38.0536404)",,,
497365652,False,unclassified,,False,14.308,Via Balate,"LINESTRING (13.5307683 38.0534107, 13.5308788 38.0533159)",,,
730331361,False,residential,,True,18.253,Via Balate,"LINESTRING (13.5307683 38.0534107, 13.5306251 38.05353)",,,
71892827,False,unclassified,,False,21.127,Via Livoti,"LINESTRING (13.5272146 38.0523764, 13.5270075 38.0524739)",,,
71892827,False,unclassified,,True,23.979,Via Livoti,"LINESTRING (13.5272146 38.0523764, 13.527448 38.0522636)",,,
71892843,False,residential,,True,57.719,Via Saranella,"LINESTRING (13.5272146 38.0523764, 13.5269348 38.0519064)",,,
71892843,False,residential,,False,30.236,Via Saranella,"LINESTRING (13.5272146 38.0523764, 13.5273686 38.0525889, 13.5273908 38.0526098)",,,
71892807,False,residential,,True,52.535,Via Ragusa,"LINESTRING (13.529474 38.0513063, 13.5289083 38.0514637)",,,
71892861,False,residential,,False,19.83,Via Catania,"LINESTRING (13.529474 38.0513063, 13.5295467 38.0514752)",,,
71892861,False,residential,,True,19.023,Via Catania,"LINESTRING (13.529474 38.0513063, 13.5294466 38.0512427, 13.5294069 38.0511436)",,,
71892818,True,tertiary,50,False,19.17,Via Pedone,"LINESTRING (13.5291944 38.0539644, 13.5293379 38.0538342)",,,
71892823,False,unclassified,,False,76.0,,"LINESTRING (13.5291944 38.0539644, 13.5297211 38.0543374, 13.5296102 38.0544278)",,,
71892805,False,residential,50,False,12.28,Via delle Pergole,"LINESTRING (13.528779 38.0523034, 13.5286582 38.0523595)",,,
71892869,False,residential,50,True,40.103,Via Ospizio,"LINESTRING (13.528779 38.0523034, 13.5286982 38.0519484)",,,
71892869,False,residential,50,False,33.1,Via Ospizio,"LINESTRING (13.528779 38.0523034, 13.5288512 38.0523893, 13.5290648 38.0522913)",,,
71892853,False,unclassified,,True,39.427,Via dei Cordari,"LINESTRING (13.5275007 38.0506025, 13.5279239 38.0504814)",,,
497349447,False,unclassified,,False,23.773,Via Serbatoio,"LINESTRING (13.5275007 38.0506025, 13.5276276 38.0507915)",,,
497352771,False,unclassified,,False,24.53,Via Serbatoio,"LINESTRING (13.5275007 38.0506025, 13.5273798 38.0504035)",,,
71892810,False,residential,50,True,27.953,Via Emilia,"LINESTRING (13.5306999 38.0551974, 13.5304913 38.0553877)",,,
360408351,True,residential,50,False,23.138,Via Lucania,"LINESTRING (13.5306999 38.0551974, 13.5304988 38.0550624)",,,
71892795,False,residential,,True,70.466,Via Francesco Paolo Perez,"LINESTRING (13.5310103 38.0505719, 13.5303275 38.0509073)",,,
71892790,False,residential,50,False,20.017,Via Butera,"LINESTRING (13.5293178 38.0544618, 13.5294713 38.0543284)",,,
71892790,False,residential,50,True,54.405,Via Butera,"LINESTRING (13.5293178 38.0544618, 13.528913 38.054833)",,,
71892868,False,residential,50,True,62.766,Via Colletta,"LINESTRING (13.5293178 38.0544618, 13.5287868 38.0540826)",,,
71892866,False,residential,50,True,44.199,Via Provvidenza,"LINESTRING (13.5287367 38.0552383, 13.5289445 38.055055, 13.5290722 38.0549413)",,,
71892813,False,residential,50,True,73.164,Via Salvo D'Acquisto,"LINESTRING (13.5284178 38.0518081, 13.5276557 38.0520779)",,,
71892824,False,residential,,False,9.951,Via Giuseppe Garibaldi,"LINESTRING (13.5284178 38.0518081, 13.5283882 38.0517217)",,,
71892824,False,residential,,True,19.684,Via Giuseppe Garibaldi,"LINESTRING (13.5284178 38.0518081, 13.5284764 38.051979)",,,
71892836,False,residential,50,False,32.96,Via Serradifalco,"LINESTRING (13.5260703 38.0519645, 13.5264242 38.0518635)",,,
730331365,True,residential,50,False,44.623,Via Roma,"LINESTRING (13.5308052 38.0539811, 13.5304184 38.0537198)",,,
71892808,True,residential,50,False,67.677,Via Giuseppe Mazzini,"LINESTRING (13.5308052 38.0539811, 13.5309626 38.0538284, 13.5309528 38.0537679, 13.5306251 38.05353)",,,
71892843,False,residential,,False,42.745,Via Saranella,"LINESTRING (13.5262103 38.050558, 13.5264027 38.0509113)",,,
71892861,False,residential,,True,20.539,Via Catania,"LINESTRING (13.5296855 38.051823, 13.529618 38.0516461)",,,
497356462,False,unclassified,,False,8.416,Largo Salaparuta,"LINESTRING (13.5296855 38.051823, 13.5297079 38.0518966)",,,
"[497356465, 71892821]",False,residential,,True,68.96,"['Via Agrigento', 'Via Palermo']","LINESTRING (13.5296855 38.051823, 13.5291489 38.0519587, 13.5290688 38.051794)",,,
497356467,False,residential,,True,72.621,Largo Salaparuta,"LINESTRING (13.5296855 38.051823, 13.529988 38.0517431, 13.5302764 38.051621, 13.5302321 38.0515154, 13.5302193 38.0514842)",,,
71892829,False,residential,,True,24.916,Via Virruso,"LINESTRING (13.5276294 38.0524877, 13.5273908 38.0526098)",,,
71892839,False,residential,,False,29.55,Via Montagnola,"LINESTRING (13.5276294 38.0524877, 13.527448 38.0522636)",,,
71892839,False,residential,,True,46.268,Via Montagnola,"LINESTRING (13.5276294 38.0524877, 13.5277386 38.0526225, 13.5279213 38.0528345)",,,
71892804,True,tertiary,,False,53.02,Via Moncada,"LINESTRING (13.5299031 38.0521617, 13.5298847 38.0521775, 13.5294838 38.0525057)",,,
497356462,False,unclassified,,True,35.306,Largo Salaparuta,"LINESTRING (13.5299031 38.0521617, 13.5297502 38.0520365, 13.5297079 38.0518966)",,,
71892845,False,unclassified,,False,17.132,Via Francesco Petrarca,"LINESTRING (13.5260103 38.0510225, 13.5261934 38.0509682)",,,
71892865,False,residential,,False,30.796,Via Zolfari,"LINESTRING (13.5260103 38.0510225, 13.526142 38.0512793)",,,
71892865,False,residential,,True,29.403,Via Zolfari,"LINESTRING (13.5260103 38.0510225, 13.5258846 38.0507773)",,,
71892814,False,unclassified,,False,21.353,,"LINESTRING (13.5279213 38.0528345, 13.528109 38.0527119)",,,
71892814,False,unclassified,,True,12.407,,"LINESTRING (13.5279213 38.0528345, 13.5278122 38.0529057)",,,
71892839,False,residential,,False,46.268,Via Montagnola,"LINESTRING (13.5279213 38.0528345, 13.5277386 38.0526225, 13.5276294 38.0524877)",,,
71892800,True,residential,50,False,15.363,Via Allò,"LINESTRING (13.5277876 38.0522741, 13.5277055 38.052152)",,,
71892848,False,residential,50,False,67.994,Via Giovanni Meli,"LINESTRING (13.5277876 38.0522741, 13.5284857 38.0520063)",,,
71892799,False,residential,50,False,80.75,Via della Manca,"LINESTRING (13.5283177 38.0515205, 13.5274487 38.0517636)",,,
71892824,False,residential,,False,22.15,Via Giuseppe Garibaldi,"LINESTRING (13.5283177 38.0515205, 13.5282503 38.0513285)",,,
71892824,False,residential,,True,19.361,Via Giuseppe Garibaldi,"LINESTRING (13.5283177 38.0515205, 13.5283767 38.0516883)",,,
71892832,False,residential,50,False,72.923,Via Basilicata,"LINESTRING (13.5299563 38.05556, 13.5304988 38.0550624)",,,
71892832,False,residential,50,True,43.301,Via Basilicata,"LINESTRING (13.5299563 38.05556, 13.5296342 38.0558555)",,,
71892834,False,residential,50,False,22.576,Via Calabria,"LINESTRING (13.5299563 38.05556, 13.530149 38.0556949)",,,
71892834,False,residential,50,True,23.64,Via Calabria,"LINESTRING (13.5299563 38.05556, 13.5297519 38.0554211)",,,
71892793,False,residential,,False,30.29,Via Umbria,"LINESTRING (13.5311709 38.0551619, 13.5309441 38.0553676)",,,
71892793,False,residential,,True,33.217,Via Umbria,"LINESTRING (13.5311709 38.0551619, 13.5314184 38.0549355)",,,
71892820,False,residential,50,False,22.715,Via Puglie,"LINESTRING (13.5311709 38.0551619, 13.5313677 38.055295)",,,
71892820,False,residential,50,True,51.868,Via Puglie,"LINESTRING (13.5311709 38.0551619, 13.5307286 38.0548516)",,,
71892854,False,residential,50,False,18.108,Via del Calvario,"LINESTRING (13.5262126 38.0514194, 13.5264032 38.0513562)",,,
71892854,False,residential,50,True,43.695,Via del Calvario,"LINESTRING (13.5262126 38.0514194, 13.5257475 38.0515618)",,,
71892865,False,residential,,False,10.336,Via Zolfari,"LINESTRING (13.5262126 38.0514194, 13.5262535 38.0515066)",,,
71892865,False,residential,,True,16.762,Via Zolfari,"LINESTRING (13.5262126 38.0514194, 13.5262 38.0513924, 13.526142 38.0512793)",,,
71892818,True,tertiary,50,False,58.49,Via Pedone,"LINESTRING (13.5293379 38.0538342, 13.5297751 38.0534365)",,,
71892800,True,residential,50,False,23.500999999999998,Via Allò,"LINESTRING (13.5293379 38.0538342, 13.5292009 38.0537235, 13.5291744 38.0536707)",,,
71892811,True,residential,,False,29.751,Via Ippolito Pindemonte,"LINESTRING (13.5292528 38.0554802, 13.5294648 38.0556893)",,,
71892812,False,residential,50,False,33.68,Via Campania,"LINESTRING (13.5292528 38.0554802, 13.5295127 38.0552569)",,,
71892790,False,residential,50,False,54.405,Via Butera,"LINESTRING (13.528913 38.054833, 13.5293178 38.0544618)",,,
71892858,False,unclassified,,False,18.421,,"LINESTRING (13.528913 38.054833, 13.5290722 38.0549413)",,,
71892858,False,unclassified,,True,29.765,,"LINESTRING (13.528913 38.054833, 13.5286573 38.0546566)",,,
235018789,False,residential,50,False,5.505,Via Lucania,"LINESTRING (13.5313894 38.05567, 13.531341 38.0556384)",,,
71892810,False,residential,50,False,47.333,Via Emilia,"LINESTRING (13.5297963 38.0560175, 13.530149 38.0556949)",,,
71892811,True,residential,,False,30.883000000000003,Via Ippolito Pindemonte,"LINESTRING (13.5297963 38.0560175, 13.529923 38.0561678, 13.5299652 38.0562593)",,,
71892796,True,tertiary,50,False,58.819,Via Roma,"LINESTRING (13.5299881 38.0533136, 13.5304184 38.0537198)",,,
730331360,True,residential,50,False,23.121,Via Pedone,"LINESTRING (13.5299881 38.0533136, 13.5297751 38.0534365)",,,
730331368,False,residential,50,True,17.894,Via Pedone,"LINESTRING (13.5299881 38.0533136, 13.5301563 38.0532222)",,,
71892838,False,residential,,False,58.282,Via Gibellina,"LINESTRING (13.5285064 38.0506369, 13.5291304 38.0504545)",,,
1112228953,False,residential,,False,18.621,Via Palermo,"LINESTRING (13.5285064 38.0506369, 13.5285824 38.0507933)",,,
212758702,False,unclassified,,False,36.571,Via Pola,"LINESTRING (13.5285064 38.0506369, 13.5284877 38.0505307, 13.5285267 38.0504368, 13.5286364 38.0503494)",,,
71892840,False,residential,50,False,73.883,Via Lazio,"LINESTRING (13.5303031 38.054918, 13.5297519 38.0554211)",,,
71892840,False,residential,50,True,29.737,Via Lazio,"LINESTRING (13.5303031 38.054918, 13.5305218 38.0547134)",,,
360408351,True,residential,50,False,27.976,Via Lucania,"LINESTRING (13.5303031 38.054918, 13.530063 38.054752)",,,
71892800,True,residential,50,False,9.322,Via Allò,"LINESTRING (13.5277055 38.052152, 13.5276557 38.0520779)",,,
71892827,False,unclassified,,False,25.736,Via Livoti,"LINESTRING (13.5277055 38.052152, 13.527448 38.0522636)",,,
71892815,False,residential,50,True,76.231,Via Novelli,"LINESTRING (13.5283767 38.0516883, 13.5275823 38.0519688)",,,
71892824,False,residential,,False,19.361,Via Giuseppe Garibaldi,"LINESTRING (13.5283767 38.0516883, 13.5283177 38.0515205)",,,
71892824,False,residential,,True,3.848,Via Giuseppe Garibaldi,"LINESTRING (13.5283767 38.0516883, 13.5283882 38.0517217)",,,
71892822,False,residential,,False,19.155,Via delle Cave,"LINESTRING (13.5271019 38.0526293, 13.5270075 38.0524739)",,,
71892829,False,residential,,False,25.475,Via Virruso,"LINESTRING (13.5271019 38.0526293, 13.5272566 38.0526283, 13.5273908 38.0526098)",,,
