osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,junction
183035348,unclassified,False,False,7.201,,,,,"LINESTRING (9.9162313 44.1643683, 9.9163208 44.1643598)",
523626639,primary,False,True,59.406,2,SS62,Piazza Garibaldi,60,"LINESTRING (9.9162313 44.1643683, 9.9161867 44.1642897, 9.9160488 44.1641278, 9.9159688 44.1639986, 9.9159418 44.1639372, 9.9159315 44.1639118, 9.9159192 44.1638858)",
527377865,primary,False,False,256.444,2,SS62,Via Cisa nord,60,"LINESTRING (9.9162313 44.1643683, 9.916226 44.164406, 9.9162244 44.1644176, 9.9161004 44.1647321, 9.9160698 44.1648337, 9.9160591 44.1649062, 9.9160692 44.1649729, 9.9161027 44.1650193, 9.9161527 44.1650617, 9.9165783 44.1652834, 9.9168341 44.1654884, 9.9171304 44.1657486, 9.9172488 44.1658343, 9.9174135 44.165909, 9.9177627 44.1660393, 9.9178203 44.1660616)",
527377867,primary,False,True,18.272,2,SS62,Via Cisa sud,40,"LINESTRING (9.9159192 44.1638858, 9.9159155 44.1637215)",
351750768,residential,False,False,20.3,,,Via Luciano Tavilla,30,"LINESTRING (9.9159192 44.1638858, 9.9158274 44.1638914, 9.9156963 44.1638993, 9.915666 44.1639033)",
523626639,primary,False,False,59.406,2,SS62,Piazza Garibaldi,60,"LINESTRING (9.9159192 44.1638858, 9.9159315 44.1639118, 9.9159418 44.1639372, 9.9159688 44.1639986, 9.9160488 44.1641278, 9.9161867 44.1642897, 9.9162313 44.1643683)",
683353360,primary,False,False,81.292,2,SS62,Via Cisa sud,60,"LINESTRING (9.915879 44.1612798, 9.9158829 44.1612978, 9.9158935 44.1613764, 9.9159136 44.1615363, 9.9159265 44.16168, 9.9159269 44.1617737, 9.9159209 44.1620093)",
1197024755,primary,True,False,50.06099999999999,2,SS62,Via Cisa sud,60,"LINESTRING (9.915879 44.1612798, 9.9158032 44.1610125, 9.9157663 44.1608889, 9.9157469 44.1608398)",
"[307705928, 316439805]",residential,False,False,81.703,,,,,"LINESTRING (9.9178203 44.1660616, 9.9178153 44.1660959, 9.9177982 44.1661283, 9.9176973 44.1662179, 9.9175761 44.1662608, 9.9174794 44.1662509, 9.9170576 44.1661904, 9.9169533 44.1661871)",
527377865,primary,False,False,54.259,2,SS62,Via Cisa nord,60,"LINESTRING (9.9178203 44.1660616, 9.9181553 44.1661873, 9.9184427 44.1662543)",
527377865,primary,False,True,256.444,2,SS62,Via Cisa nord,60,"LINESTRING (9.9178203 44.1660616, 9.9177627 44.1660393, 9.9174135 44.165909, 9.9172488 44.1658343, 9.9171304 44.1657486, 9.9168341 44.1654884, 9.9165783 44.1652834, 9.9161527 44.1650617, 9.9161027 44.1650193, 9.9160692 44.1649729, 9.9160591 44.1649062, 9.9160698 44.1648337, 9.9161004 44.1647321, 9.9162244 44.1644176, 9.916226 44.164406, 9.9162313 44.1643683)",
519244890,residential,False,True,67.109,,,,,"LINESTRING (9.9145651 44.1622274, 9.9137771 44.1624388)",
527377866,unclassified,False,False,30.789,,,Via Luciano Tavilla,,"LINESTRING (9.9145651 44.1622274, 9.914407 44.1619748)",
527377866,unclassified,False,True,32.207,,,Via Luciano Tavilla,,"LINESTRING (9.9145651 44.1622274, 9.9146379 44.1625123)",
527377866,unclassified,False,False,57.966,,,Via Luciano Tavilla,,"LINESTRING (9.9147104 44.163031, 9.9146379 44.1625123)",
183035347,residential,False,True,250.159,,,,,"LINESTRING (9.9147104 44.163031, 9.9145747 44.1630432, 9.9142332 44.1630738, 9.9141451 44.1630729, 9.9139992 44.1630713, 9.9135667 44.1630574, 9.9135105 44.1630648, 9.9134635 44.1630771, 9.9134164 44.1631092, 9.9133935 44.1631331, 9.913382 44.1631693, 9.9133843 44.1632154, 9.9133958 44.1632409, 9.9136424 44.163538, 9.9137021 44.1636992, 9.9138042 44.1640144, 9.9138948 44.1640984, 9.9141242 44.1642465)",
351750768,residential,False,True,97.414,,,Via Luciano Tavilla,30,"LINESTRING (9.9147104 44.163031, 9.9147384 44.1632234, 9.9148085 44.1634002, 9.9148609 44.16351, 9.9150648 44.1638637)",
183035347,residential,False,False,88.056,,,,,"LINESTRING (9.9150648 44.1638637, 9.9142929 44.1641025, 9.9142011 44.1641675, 9.9141242 44.1642465)",
351750768,residential,False,False,97.414,,,Via Luciano Tavilla,30,"LINESTRING (9.9150648 44.1638637, 9.9148609 44.16351, 9.9148085 44.1634002, 9.9147384 44.1632234, 9.9147104 44.163031)",
351750768,residential,False,True,58.504,,,Via Luciano Tavilla,30,"LINESTRING (9.9150648 44.1638637, 9.9151141 44.1639182, 9.9152049 44.1639947, 9.9152422 44.1640104, 9.9152844 44.1640144, 9.9153201 44.1640139, 9.9153607 44.164004, 9.9154189 44.1639769, 9.9155594 44.1639254, 9.9156268 44.1639085, 9.915666 44.1639033)",
249207866,unclassified,False,True,113.151,,,Via Circonvallazione,,"LINESTRING (9.9184427 44.1662543, 9.9185635 44.1659396, 9.9186078 44.1658242, 9.9186455 44.165751, 9.9188493 44.1653847, 9.9188694 44.1652867)",
527377865,primary,False,True,54.259,2,SS62,Via Cisa nord,60,"LINESTRING (9.9184427 44.1662543, 9.9181553 44.1661873, 9.9178203 44.1660616)",
527377866,unclassified,False,True,30.789,,,Via Luciano Tavilla,,"LINESTRING (9.914407 44.1619748, 9.9145651 44.1622274)",
183035344,residential,False,True,25.161,,,Via Vecchia del Piano,,"LINESTRING (9.914407 44.1619748, 9.9144276 44.1618465, 9.9144452 44.1617502)",
"[527377866, 351750779]",unclassified,False,"[False, True]",175.656,,,Via Luciano Tavilla,,"LINESTRING (9.914407 44.1619748, 9.9142305 44.1618477, 9.9139764 44.1616954, 9.9137069 44.1615179, 9.9131694 44.1611459, 9.9129839 44.1610706, 9.9126986 44.1610168)",
527377866,unclassified,False,False,32.207,,,Via Luciano Tavilla,,"LINESTRING (9.9146379 44.1625123, 9.9145651 44.1622274)",
527377866,unclassified,False,True,57.966,,,Via Luciano Tavilla,,"LINESTRING (9.9146379 44.1625123, 9.9147104 44.163031)",
