osmid,highway,oneway,reversed,length,ref,name,geometry,junction,lanes
1063376774,residential,False,True,20.924,,,"LINESTRING (12.8057186 37.8151433, 12.8055549 37.8150066)",,
992035305,secondary,False,False,74.163,SP50,Strada Provinciale 50 Mazara-Salemi,"LINESTRING (12.8057186 37.8151433, 12.8059904 37.8149276, 12.806021 37.8149016, 12.8060381 37.814888, 12.8060562 37.8148773, 12.8060789 37.814869, 12.8061032 37.8148696, 12.8061214 37.8148741, 12.8061406 37.8148812, 12.8061585 37.8148896, 12.8061825 37.8149077, 12.8061925 37.814921, 12.8061895 37.8149586, 12.8061774 37.8150036, 12.8061774 37.8150396, 12.8061798 37.8150611, 12.8061935 37.8150778)",,
992035305,secondary,False,True,106.82,SP50,Strada Provinciale 50 Mazara-Salemi,"LINESTRING (12.8057186 37.8151433, 12.8056925 37.8151557, 12.8052841 37.8153496, 12.8050262 37.8154247, 12.8046311 37.8154893, 12.8046012 37.815495)",,
1062678085,residential,False,False,30.973,,,"LINESTRING (12.8057186 37.8151433, 12.8058433 37.8152395, 12.8059721 37.8153369)",,
48842623,residential,False,False,170.06799999999998,,Via Brandi,"LINESTRING (12.7991662 37.8185399, 12.7993026 37.81807, 12.7993692 37.8178569, 12.799421 37.8177225, 12.7994476 37.8176501, 12.7994592 37.8176091, 12.7994995 37.817547, 12.7995433 37.8175232, 12.7995886 37.8175023, 12.799683 37.8174877, 12.7997895 37.8171575)",,
1180260371,tertiary,True,False,9.187000000000001,,Piazza Libertà,"LINESTRING (12.7991662 37.8185399, 12.7992119 37.8185479, 12.7992621 37.8185705)",roundabout,
1010713697,residential,False,True,56.286,,Vicolo Giuseppe Palermo,"LINESTRING (12.8037799 37.8189503, 12.8037227 37.8188806, 12.80372 37.8187262, 12.8037662 37.8186035, 12.803787 37.818509, 12.8037796 37.8184646)",,
1118395618,residential,False,True,43.375,,Via Mazara,"LINESTRING (12.8037799 37.8189503, 12.8036731 37.8190398, 12.8036119 37.8190851, 12.8035311 37.8191338, 12.8034066 37.8192035)",,
1180260364,residential,False,False,35.359,,Via Mazara,"LINESTRING (12.8037799 37.8189503, 12.8038622 37.818861, 12.8039397 37.8186627)",,
108505664,residential,False,False,294.01500000000004,,Via Mazara,"LINESTRING (12.8040428 37.818112, 12.8040526 37.8179569, 12.8040581 37.8177584, 12.8040366 37.8175989, 12.8040225 37.8173697, 12.8040598 37.817286, 12.8041126 37.817226, 12.8042069 37.8171783, 12.8043166 37.8171428, 12.8044337 37.8171237, 12.8047878 37.8170948, 12.8050414 37.8170802, 12.8051425 37.8170632, 12.8052679 37.8170192, 12.805394 37.8169664, 12.8054789 37.8169135, 12.8055233 37.8168528, 12.8057582 37.8165492, 12.8057953 37.8164885, 12.8058171 37.8163916)",,
