osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width
18922821,True,2,SS240,Viale Damiano Chiesa,primary,50,False,108.537,"LINESTRING (10.8454646 45.8860121, 10.8454955 45.886095, 10.8455934 45.8863578, 10.8455982 45.8863706, 10.8456214 45.8864328, 10.8457906 45.8868867, 10.8458022 45.8869177, 10.8458168 45.8869569)",,
636946337,True,2,SS240,Largo Bensheim,primary,50,False,43.145999999999994,"LINESTRING (10.8454646 45.8860121, 10.8451729 45.8860776, 10.8451164 45.8860785, 10.8450573 45.8860708, 10.8450312 45.8860603, 10.8450027 45.8860364, 10.8449911 45.8860165, 10.844989 45.8859966)",roundabout,
18922834,True,1,,Largo Guglielmo Marconi,secondary,30,False,23.084,"LINESTRING (10.8428982 45.8891672, 10.8427469 45.8889883)",,
18922840,True,1,,Largo Guglielmo Marconi,secondary,30,False,13.983,"LINESTRING (10.8428982 45.8891672, 10.8429058 45.8891372, 10.8429245 45.8891149, 10.8429401 45.8891031, 10.8429624 45.8890909, 10.8430063 45.8890767)",roundabout,
18922834,True,1,,Largo Guglielmo Marconi,secondary,30,False,85.89499999999998,"LINESTRING (10.8427469 45.8889883, 10.8426048 45.888851, 10.8425737 45.8888202, 10.8424627 45.8887183, 10.8423806 45.8886554, 10.8422852 45.8885996, 10.8421808 45.8885675, 10.8421406 45.8885602, 10.8419239 45.8885144)",,
18922846,True,1,,Largo Guglielmo Marconi,secondary,30,False,115.82199999999999,"LINESTRING (10.8419239 45.8885144, 10.8420262 45.8884993, 10.8421379 45.8884908, 10.8422348 45.8884964, 10.8423263 45.8885133, 10.8424118 45.8885449, 10.8425117 45.8885954, 10.8425544 45.8886271, 10.8425756 45.8886476, 10.8425847 45.8886567, 10.8426938 45.8888095, 10.8427648 45.8889209, 10.8428535 45.8889964, 10.8429272 45.8890431, 10.8430063 45.8890767)",,
306458073,False,2,,Viale Canella,secondary,30,True,158.201,"LINESTRING (10.8419239 45.8885144, 10.8416137 45.8885367, 10.8415822 45.888539, 10.8415172 45.8885436, 10.8413301 45.8885513, 10.8410363 45.8885646, 10.8407978 45.8885747, 10.8407636 45.8885762, 10.8404584 45.8885894, 10.8404081 45.8885927, 10.8403945 45.8885934, 10.8402049 45.8886055, 10.8400867 45.8886119, 10.839886 45.8886217)",,
72407132,True,1,SS45bis,Via Monte Oro,primary,30,False,18.623,"LINESTRING (10.8379182 45.8870311, 10.8380381 45.8871763)",,
80747105,False,2,SS45bis,Via Monte Oro,primary,40,True,2.521,"LINESTRING (10.8379182 45.8870311, 10.8379026 45.8870112)",,
27254096,True,,,Via Bastione,residential,,False,12.957999999999998,"LINESTRING (10.8379182 45.8870311, 10.8380024 45.8870372, 10.8380849 45.8870418)",,
