osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel,maxspeed
203288047,2,SR71,Strada Regionale Umbro Casentinese,primary,False,False,31.731,"LINESTRING (11.9218776 43.3380978, 11.9221691 43.3379068)",,
203288047,2,SR71,Strada Regionale Umbro Casentinese,primary,False,True,65.201,"LINESTRING (11.9218776 43.3380978, 11.9212794 43.3384909)",,
1266928354,,,,unclassified,False,False,13.668,"LINESTRING (11.9218776 43.3380978, 11.9218003 43.3380619, 11.9217332 43.338034)",,
78093917,,,Via Madonna del Rivaio,tertiary,False,False,104.63799999999999,"LINESTRING (11.9176963 43.3452585, 11.9179263 43.3451765, 11.9182581 43.3449389, 11.9183592 43.3448769, 11.9186541 43.3447251, 11.9187232 43.3446978)",,
83480531,,,,tertiary,False,False,10.780999999999999,"LINESTRING (11.9211358 43.3438423, 11.9211741 43.3437932, 11.9211781 43.3437528)",,
"[83480531, 78093917]",,,Via Madonna del Rivaio,tertiary,False,True,26.218,"LINESTRING (11.9211358 43.3438423, 11.9210495 43.343969, 11.9209756 43.3440466)",,
"[715189724, 83480534]",,,Viale Guglielmo Marconi,tertiary,False,True,143.17499999999998,"LINESTRING (11.9211358 43.3438423, 11.9213084 43.3438601, 11.9216585 43.3440223, 11.9218352 43.3441075, 11.9220786 43.3442248, 11.9222528 43.3443065, 11.9223131 43.3443314, 11.9226325 43.3445071)",,
413166672,,,Via Adua,secondary,False,True,6.754,"LINESTRING (11.923614 43.3394511, 11.923572 43.3393986)",,
39641440,,SP39,Strada Provinciale 39 Polvano e valle del Nestore,secondary,False,False,210.43200000000002,"LINESTRING (11.923614 43.3394511, 11.9237858 43.3394996, 11.9240602 43.3396027, 11.9243034 43.3397224, 11.9247651 43.3399839, 11.9253844 43.3403268, 11.9254919 43.3404047, 11.9256176 43.3405336, 11.9256596 43.3405854)",,
78093666,,,Via San Michele,residential,False,False,33.836000000000006,"LINESTRING (11.923614 43.3394511, 11.9236768 43.3395384, 11.9237295 43.3395864, 11.923795 43.339646, 11.9238184 43.3396673, 11.9238218 43.339708)",,
39641440,,SP39,Strada Provinciale 39 Polvano e valle del Nestore,secondary,False,False,169.152,"LINESTRING (11.925942 43.3409355, 11.9260125 43.341056, 11.9260332 43.3411363, 11.9260636 43.3413338, 11.926123 43.3415322, 11.9262228 43.3417289, 11.9263651 43.3418812, 11.9268732 43.342237)",,
39641440,,SP39,Strada Provinciale 39 Polvano e valle del Nestore,secondary,False,True,45.134,"LINESTRING (11.925942 43.3409355, 11.925822 43.3407855, 11.9256596 43.3405854)",,
188085660,,,Via San Quirico,residential,False,False,174.00900000000001,"LINESTRING (11.925942 43.3409355, 11.9265923 43.3406841, 11.9270965 43.3405202, 11.9273004 43.3403486, 11.9275373 43.3399867)",,
244420924,,,Via Trento,tertiary,True,False,161.471,"LINESTRING (11.9239589 43.3425083, 11.9239761 43.3426023, 11.9239815 43.3426318, 11.9239981 43.3429324, 11.92401 43.3431532, 11.9240416 43.3435448, 11.9240162 43.3436272, 11.9239581 43.343709, 11.9237518 43.3438924)",,
586540818,,,,tertiary,True,False,12.199,"LINESTRING (11.9237518 43.3438924, 11.9236467 43.3439711)",,
"[715189724, 83480534]",,,Viale Guglielmo Marconi,tertiary,False,False,143.17499999999998,"LINESTRING (11.9226325 43.3445071, 11.9223131 43.3443314, 11.9222528 43.3443065, 11.9220786 43.3442248, 11.9218352 43.3441075, 11.9216585 43.3440223, 11.9213084 43.3438601, 11.9211358 43.3438423)",,
"[83480534, 244420919]",,,Via Trento,tertiary,False,True,84.006,"LINESTRING (11.9226325 43.3445071, 11.9227319 43.3445433, 11.9227861 43.3445433, 11.9228449 43.3445071, 11.9229535 43.344434, 11.923034 43.3443461, 11.9230979 43.3442849, 11.9231563 43.3442203, 11.9232553 43.3440211)",,
"[1121632796, 83480535]",,,,tertiary,False,True,68.439,"LINESTRING (11.9226325 43.3445071, 11.9232301 43.3447835, 11.9232871 43.3448114, 11.9233477 43.344836)",,
24875023,,,Via Adua,secondary,True,False,39.234,"LINESTRING (11.9227601 43.3375197, 11.9227738 43.3378724)",,
203288047,2,SR71,Strada Regionale Umbro Casentinese,primary,False,True,64.322,"LINESTRING (11.9227601 43.3375197, 11.9226428 43.3375965, 11.9221691 43.3379068)",,
44674510,,,Via dell'Arco,unclassified,False,False,81.014,"LINESTRING (11.9246248 43.338871, 11.9243933 43.3387, 11.92417 43.3386273, 11.9238402 43.338577, 11.9237524 43.3385621)",,
44674510,,,Via dell'Arco,unclassified,False,True,269.347,"LINESTRING (11.9246248 43.338871, 11.9248218 43.3389947, 11.925062 43.339105, 11.92542 43.33926, 11.9257366 43.339358, 11.9265354 43.3395121, 11.9274506 43.3399662, 11.9275373 43.3399867)",,
183218487,,,Via Adua,secondary,True,False,118.49000000000001,"LINESTRING (11.9228143 43.3384879, 11.9229249 43.3386559, 11.923262 43.3390517, 11.9235093 43.3393253, 11.923572 43.3393986)",,
"[413166664, 413166675, 44674510]",,,Via dell'Arco,unclassified,False,True,76.893,"LINESTRING (11.9228143 43.3384879, 11.922891 43.3384842, 11.9229991 43.338478, 11.923275 43.3384856, 11.9234397 43.3385041, 11.9237524 43.3385621)",building_passage,
985766506,,,Piazza Sant'Agostino,residential,False,False,17.549,"LINESTRING (11.9221894 43.3404598, 11.9223148 43.340331)",,
244420913,,,Via Roma,residential,False,False,33.177,"LINESTRING (11.9236456 43.3399136, 11.9237156 43.3399038, 11.9239501 43.3398981, 11.9240037 43.3399632)",,
"[244420913, 985766506]",,,"['Via Roma', ""Piazza Sant'Agostino""]",residential,False,True,126.41499999999999,"LINESTRING (11.9236456 43.3399136, 11.9235935 43.3399079, 11.9235603 43.3398982, 11.9233289 43.3398303, 11.9232438 43.3398054, 11.9231741 43.339794, 11.9231517 43.3397952, 11.9231067 43.3397975, 11.9229845 43.3398177, 11.9229542 43.3398227, 11.9229278 43.3398297, 11.9227727 43.339871, 11.9225163 43.339945, 11.9223885 43.3400229, 11.9223854 43.340049, 11.922373 43.3401546, 11.922371 43.3401694)",,
720065067,,,,residential,False,True,26.001,"LINESTRING (11.9236456 43.3399136, 11.9236573 43.3398872, 11.9237405 43.3397, 11.9237445 43.3396911)",,
413166677,,,,residential,False,False,60.715,"LINESTRING (11.9241452 43.3408591, 11.9241001 43.3408162, 11.9240643 43.3407571, 11.9240281 43.3406752, 11.9238497 43.340523, 11.9236836 43.3404495)",,
827515857,,,Via San Michele,residential,True,False,39.833,"LINESTRING (11.9241452 43.3408591, 11.9241186 43.3407211, 11.9240499 43.340508)",,
"[244420916, 413167510]",,,Via della Patalecchia,unclassified,False,False,45.31500000000001,"LINESTRING (11.9206008 43.3380947, 11.9205533 43.3381171, 11.9205164 43.3381433, 11.9204396 43.3382159, 11.9203631 43.3382843, 11.9203001 43.3383236, 11.9201845 43.3383519)",,
83480531,,,,tertiary,False,True,10.780999999999999,"LINESTRING (11.9211781 43.3437528, 11.9211741 43.3437932, 11.9211358 43.3438423)",,
"[715189725, 183218479]",,,Via Trieste,tertiary,True,False,317.466,"LINESTRING (11.9211781 43.3437528, 11.9211854 43.3436802, 11.921139 43.3434468, 11.9211309 43.3434077, 11.921113 43.3433579, 11.9210934 43.3432608, 11.921112 43.3430194, 11.9211781 43.3427694, 11.9212532 43.3425229, 11.9213216 43.3422985, 11.9213344 43.3421722, 11.9213708 43.3418519, 11.9214042 43.3414981, 11.9214781 43.3411843, 11.9215247 43.340929)",,30
"[284799445, 284799446]",,,Corso Italia,residential,False,True,35.752,"LINESTRING (11.9211781 43.3437528, 11.92142 43.34349, 11.9214223 43.3434873, 11.9214238 43.3434855)",building_passage,
1116254955,,,,tertiary,False,True,14.233,"LINESTRING (11.9233477 43.344836, 11.9234719 43.3449267)",,
78094036,,,Via Crocina,residential,False,False,223.389,"LINESTRING (11.9233477 43.344836, 11.9237297 43.3449611, 11.9245824 43.3453951, 11.9251087 43.3456881, 11.9255085 43.3460515)",,
"[1121632796, 83480535]",,,,tertiary,False,False,68.439,"LINESTRING (11.9233477 43.344836, 11.9232871 43.3448114, 11.9232301 43.3447835, 11.9226325 43.3445071)",,
"[125804898, 125804884, 78093773]",,,,unclassified,True,False,94.877,"LINESTRING (11.9217332 43.338034, 11.9216759 43.3380188, 11.9215939 43.3380216, 11.9214498 43.3380619, 11.9212972 43.3381146, 11.9212298 43.3381319, 11.9211517 43.3381337, 11.9210026 43.3381263, 11.9207935 43.3381029, 11.9206975 43.338089, 11.9206509 43.3380861, 11.9206008 43.3380947)",yes,
1266928354,,,,unclassified,False,True,13.668,"LINESTRING (11.9217332 43.338034, 11.9218003 43.3380619, 11.9218776 43.3380978)",,
39641440,,SP39,Strada Provinciale 39 Polvano e valle del Nestore,secondary,False,False,26.413,"LINESTRING (11.9268732 43.342237, 11.9271151 43.3423966)",,
39641440,,SP39,Strada Provinciale 39 Polvano e valle del Nestore,secondary,False,True,169.15200000000002,"LINESTRING (11.9268732 43.342237, 11.9263651 43.3418812, 11.9262228 43.3417289, 11.926123 43.3415322, 11.9260636 43.3413338, 11.9260332 43.3411363, 11.9260125 43.341056, 11.925942 43.3409355)",,
586540814,2,,via Bartolomeo della Gatta,tertiary,False,False,472.1189999999999,"LINESTRING (11.9268732 43.342237, 11.9267446 43.3422141, 11.926439 43.3422322, 11.9262765 43.342251, 11.9254918 43.3424219, 11.9252279 43.3424944, 11.9250995 43.3425576, 11.9249765 43.3426461, 11.9248718 43.3427448, 11.9247912 43.3428669, 11.9247266 43.3430175, 11.9245958 43.3434099, 11.92454 43.3436639, 11.9242035 43.3444207, 11.9241352 43.34454, 11.9241007 43.3445931, 11.9240528 43.3446236, 11.9239694 43.3446482, 11.9238888 43.3446504, 11.9238117 43.344644, 11.9237146 43.3446059, 11.9235984 43.3445327, 11.9235247 43.3443664, 11.9234878 43.344258)",,
715182604,,,,residential,False,True,14.357,"LINESTRING (11.9209756 43.3440466, 11.9210486 43.3441643)",,
"[83480531, 78093917]",,,Via Madonna del Rivaio,tertiary,False,False,26.218,"LINESTRING (11.9209756 43.3440466, 11.9210495 43.343969, 11.9211358 43.3438423)",,
78093917,,,Via Madonna del Rivaio,tertiary,False,True,197.712,"LINESTRING (11.9209756 43.3440466, 11.9209557 43.3440615, 11.9208093 43.344151, 11.9205152 43.3442079, 11.9202038 43.3442716, 11.9196265 43.3444174, 11.9191436 43.3445321, 11.9188005 43.3446673, 11.9187232 43.3446978)",,
78093673,,,Via 19 Luglio 1849,residential,False,False,183.148,"LINESTRING (11.9231499 43.3450261, 11.9227747 43.3451093, 11.9224314 43.3451073, 11.9222839 43.3450878, 11.9211201 43.3451247, 11.9210435 43.3450829, 11.9210206 43.3449982)",,
1116254954,,,Via 19 Luglio 1849,residential,False,True,32.786,"LINESTRING (11.9231499 43.3450261, 11.9234558 43.3449961, 11.9234719 43.3449267)",,
244420909,,,Corso Italia,residential,True,False,30.727999999999998,"LINESTRING (11.9221659 43.3428253, 11.9223667 43.3426725, 11.9224313 43.3426276)",,
604310268,,,,living_street,False,False,28.074,"LINESTRING (11.9210486 43.3441643, 11.921353 43.3440429)",,
715182604,,,,residential,False,False,14.357,"LINESTRING (11.9210486 43.3441643, 11.9209756 43.3440466)",,
"[715189584, 715182604]",,,Via Fratelli Rosselli,residential,False,True,155.006,"LINESTRING (11.9210486 43.3441643, 11.9208352 43.3442901, 11.9199161 43.34485, 11.9196907 43.3451275)",,
1116254955,,,,tertiary,False,False,14.233,"LINESTRING (11.9234719 43.3449267, 11.9233477 43.344836)",,
1116254954,,,Via 19 Luglio 1849,residential,False,False,32.786,"LINESTRING (11.9234719 43.3449267, 11.9234558 43.3449961, 11.9231499 43.3450261)",,
78093917,,,Via Madonna del Rivaio,tertiary,False,False,197.712,"LINESTRING (11.9187232 43.3446978, 11.9188005 43.3446673, 11.9191436 43.3445321, 11.9196265 43.3444174, 11.9202038 43.3442716, 11.9205152 43.3442079, 11.9208093 43.344151, 11.9209557 43.3440615, 11.9209756 43.3440466)",,
78093917,,,Via Madonna del Rivaio,tertiary,False,True,104.638,"LINESTRING (11.9187232 43.3446978, 11.9186541 43.3447251, 11.9183592 43.3448769, 11.9182581 43.3449389, 11.9179263 43.3451765, 11.9176963 43.3452585)",,
78093977,,,Via Piave,residential,False,True,99.362,"LINESTRING (11.9187232 43.3446978, 11.9188292 43.3446143, 11.9189298 43.344527, 11.9190255 43.3443893, 11.9193434 43.3439586, 11.9193554 43.3439374)",,
