osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction,bridge,tunnel
68415317,Via Meolde,secondary,False,False,180.90599999999998,"LINESTRING (12.0023937 45.6088289, 12.0023892 45.6087811, 12.0023721 45.608589, 12.0023549 45.6083368, 12.0023488 45.6081937, 12.0023444 45.6081501, 12.0023431 45.6073515, 12.0023226 45.6072036)",,SP34,,,
68415317,Via Meolde,secondary,False,True,98.913,"LINESTRING (12.0023937 45.6088289, 12.0024127 45.609197, 12.0024218 45.6093034, 12.0024493 45.6094176, 12.0025182 45.609623, 12.0025674 45.6097038)",,SP34,,,
244433737,,residential,False,True,57.726,"LINESTRING (12.0023937 45.6088289, 12.0024462 45.608827, 12.0025323 45.6088238, 12.0028821 45.6088189, 12.0031355 45.6088154)",,,,,
244433719,Via Meolde,secondary,True,False,13.375,"LINESTRING (12.0026156 45.6101284, 12.0025564 45.6101288, 12.0025004 45.6101151, 12.0024583 45.6100921)",,SP34,roundabout,,
29500205,Via Meolde,secondary,True,False,22.515,"LINESTRING (12.0025096 45.6099015, 12.0025428 45.6098257, 12.0025559 45.6097775, 12.0025674 45.6097038)",,SP34,,,
244433719,Via Meolde,secondary,True,False,12.185,"LINESTRING (12.0025096 45.6099015, 12.0025466 45.6098925, 12.0025855 45.6098896, 12.0026244 45.6098929, 12.0026612 45.6099023)",,SP34,roundabout,,
244433719,Via Meolde,secondary,True,False,16.682000000000002,"LINESTRING (12.0026612 45.6099023, 12.0027049 45.609924, 12.0027368 45.6099542, 12.002754 45.6099897, 12.0027547 45.6100272)",,SP34,roundabout,,
61965797,Viale della Vittoria,unclassified,False,False,46.031,"LINESTRING (11.997955 45.6097341, 11.9979719 45.6101479)",,,,,
61965797,Viale della Vittoria,unclassified,False,True,65.969,"LINESTRING (11.997955 45.6097341, 11.9979145 45.6091415)",,,,,
61965803,Via Dante Alighieri,unclassified,False,False,84.42999999999999,"LINESTRING (11.997955 45.6097341, 11.9980796 45.6097098, 11.9990003 45.6095296)",,,,,
61965803,Via Dante Alighieri,unclassified,False,True,112.42500000000001,"LINESTRING (11.997955 45.6097341, 11.9977637 45.6097727, 11.9975223 45.6098159, 11.997387 45.6098269, 11.9970113 45.6098258, 11.9965263 45.6098341)",,,,,
61965803,Via Dante Alighieri,unclassified,False,False,35.761,"LINESTRING (11.9939354 45.6098518, 11.9943951 45.6098557)",,,,,
61965803,Via Dante Alighieri,unclassified,False,True,36.941,"LINESTRING (11.9939354 45.6098518, 11.9934607 45.6098617)",,,,,
61965812,Via Giovanni Pascoli,unclassified,False,True,175.9,"LINESTRING (11.9939354 45.6098518, 11.9941323 45.611367, 11.9941216 45.611427)",,,,,
61965803,Via Dante Alighieri,unclassified,False,False,44.184,"LINESTRING (11.9951826 45.6098625, 11.9957503 45.609849)",,,,,
61965803,Via Dante Alighieri,unclassified,False,True,61.261,"LINESTRING (11.9951826 45.6098625, 11.9943951 45.6098557)",,,,,
61965803,Via Dante Alighieri,unclassified,False,False,6.645,"LINESTRING (11.9964409 45.6098355, 11.9965263 45.6098341)",,,,,
61965803,Via Dante Alighieri,unclassified,False,True,53.74,"LINESTRING (11.9964409 45.6098355, 11.9957503 45.609849)",,,,,
65160365,Via Dante Alighieri,unclassified,False,True,250.011,"LINESTRING (11.9964409 45.6098355, 11.9963685 45.6091262, 11.9963519 45.6089545, 11.9963276 45.608704, 11.9962662 45.6075907)",,,,,
61965803,Via Dante Alighieri,unclassified,False,True,88.672,"LINESTRING (12.0001001 45.6093199, 11.9997249 45.6093942, 11.9990003 45.6095296)",,,,,
65158231,Viale della Stazione,unclassified,False,False,24.229,"LINESTRING (12.0001001 45.6093199, 12.0001532 45.6092799, 12.0002058 45.6092023, 12.000203 45.6091249)",,,,,
133749936,Via Aggio,residential,False,True,28.252,"LINESTRING (11.9941216 45.611427, 11.9941499 45.6116803)",,,,,
61965812,Via Giovanni Pascoli,unclassified,False,False,175.9,"LINESTRING (11.9941216 45.611427, 11.9941323 45.611367, 11.9939354 45.6098518)",,,,,
61965812,Via Giovanni Pascoli,unclassified,False,True,64.01400000000001,"LINESTRING (11.9941216 45.611427, 11.9940036 45.6114833, 11.9933876 45.611685)",,,,,
65157857,Viale della Stazione,unclassified,False,False,138.321,"LINESTRING (11.9998526 45.6074616, 11.999928 45.607685, 11.9999733 45.6079016, 12.000115 45.6086909)",,,,,
68414619,Via Roma,tertiary,False,False,158.478,"LINESTRING (11.9998526 45.6074616, 11.999637 45.6074891, 11.9992294 45.6075442, 11.9990867 45.6075554, 11.9987735 45.6075649, 11.9987044 45.6075644, 11.9984915 45.6075642, 11.9979809 45.6075674, 11.9978276 45.6075683)",50,,,,
68414619,Via Roma,tertiary,False,True,54.768,"LINESTRING (11.9998526 45.6074616, 12.0001559 45.6074154, 12.0005386 45.6073509)",50,,,,
65157857,Viale della Stazione,unclassified,False,True,48.744,"LINESTRING (12.000203 45.6091249, 12.0001965 45.6090945, 12.0001412 45.6088342, 12.000115 45.6086909)",,,,,
65158231,Viale della Stazione,unclassified,False,True,24.229,"LINESTRING (12.000203 45.6091249, 12.0002058 45.6092023, 12.0001532 45.6092799, 12.0001001 45.6093199)",,,,,
141646129,Viale della Stazione,unclassified,True,False,50.709,"LINESTRING (12.000203 45.6091249, 12.0002476 45.6091438, 12.0003669 45.6092074, 12.0003808 45.6092402, 12.0003758 45.6092861, 12.0003461 45.6093279, 12.0002898 45.6093541, 12.0002247 45.6093571, 12.0001001 45.6093199)",,,,,
65157857,Viale della Stazione,unclassified,False,False,48.744,"LINESTRING (12.000115 45.6086909, 12.0001412 45.6088342, 12.0001965 45.6090945, 12.000203 45.6091249)",,,,,
65157857,Viale della Stazione,unclassified,False,True,138.321,"LINESTRING (12.000115 45.6086909, 11.9999733 45.6079016, 11.999928 45.607685, 11.9998526 45.6074616)",,,,,
61965797,Viale della Vittoria,unclassified,False,False,65.969,"LINESTRING (11.9979145 45.6091415, 11.997955 45.6097341)",,,,,
61965797,Viale della Vittoria,unclassified,False,True,175.062,"LINESTRING (11.9979145 45.6091415, 11.9978969 45.6088222, 11.9978827 45.6085563, 11.9978677 45.6082748, 11.9978402 45.6077895, 11.9978276 45.6075683)",,,,,
65158232,Via Silvio Pellico,residential,True,False,178.559,"LINESTRING (11.9979145 45.6091415, 11.9979637 45.6091381, 11.9980057 45.6091321, 11.9987965 45.6089512, 11.9989938 45.6089061, 11.9996481 45.6087685, 11.9998426 45.6087285, 11.999975 45.6087102, 12.000115 45.6086909)",,,,,
287855398,Via Pozzetto,secondary,False,True,6.615,"LINESTRING (11.9954188 45.6051783, 11.9953822 45.6051246)",,SP71,,,
65159329,Via Draganziolo,unclassified,False,True,111.375,"LINESTRING (11.9954188 45.6051783, 11.9953457 45.6052018, 11.9953021 45.6052065, 11.9952537 45.605201, 11.9947489 45.6050471, 11.9944949 45.6050164, 11.9940518 45.6049627)",50,,,,
"[29087665, 287855397, 287855398]",Via Pozzetto,secondary,False,"[False, True]",140.40500000000003,"LINESTRING (11.9954188 45.6051783, 11.9955109 45.6053257, 11.9955845 45.6054694, 11.9956205 45.6055509, 11.9956483 45.6056295, 11.9956836 45.6057624, 11.99571 45.6058812, 11.9957238 45.605983, 11.9957252 45.6062277, 11.9957154 45.6064081)",,SP71,,yes,
65160363,Via Alessandro Manzoni,unclassified,True,False,239.507,"LINESTRING (11.9948616 45.6077203, 11.9951826 45.6098625)",,,,,
68414672,Via Roma,secondary,False,False,71.31,"LINESTRING (11.9948616 45.6077203, 11.99461 45.6077644, 11.9939749 45.607883)",,,,,
68414672,Via Roma,secondary,False,True,66.40700000000001,"LINESTRING (11.9948616 45.6077203, 11.9952912 45.6076458, 11.9956959 45.6075953)",,,,,
65160365,Via Dante Alighieri,unclassified,False,False,250.011,"LINESTRING (11.9962662 45.6075907, 11.9963276 45.608704, 11.9963519 45.6089545, 11.9963685 45.6091262, 11.9964409 45.6098355)",,,,,
68414619,Via Roma,tertiary,False,False,44.379000000000005,"LINESTRING (11.9962662 45.6075907, 11.9959775 45.607598, 11.9956959 45.6075953)",50,,,,
68414619,Via Roma,tertiary,False,True,121.516,"LINESTRING (11.9962662 45.6075907, 11.9964138 45.6075856, 11.9966407 45.607575, 11.9972973 45.6075718, 11.9978276 45.6075683)",50,,,,
41851792,Via Meolde,secondary,True,False,17.801000000000002,"LINESTRING (12.0027547 45.6100272, 12.0027827 45.6100964, 12.0028223 45.6101801)",,SP34,,,
244433719,Via Meolde,secondary,True,False,16.596,"LINESTRING (12.0027547 45.6100272, 12.002739 45.6100628, 12.0027084 45.6100934, 12.0026659 45.610116, 12.0026156 45.6101284)",,SP34,roundabout,,
68415317,Via Meolde,secondary,False,False,98.913,"LINESTRING (12.0025674 45.6097038, 12.0025182 45.609623, 12.0024493 45.6094176, 12.0024218 45.6093034, 12.0024127 45.609197, 12.0023937 45.6088289)",,SP34,,,
129383887,Via Meolde,secondary,True,False,23.247999999999998,"LINESTRING (12.0025674 45.6097038, 12.0026145 45.6098074, 12.0026612 45.6099023)",,SP34,,,
"[29087665, 287855397, 287855398]",Via Pozzetto,secondary,False,"[False, True]",140.405,"LINESTRING (11.9957154 45.6064081, 11.9957252 45.6062277, 11.9957238 45.605983, 11.99571 45.6058812, 11.9956836 45.6057624, 11.9956483 45.6056295, 11.9956205 45.6055509, 11.9955845 45.6054694, 11.9955109 45.6053257, 11.9954188 45.6051783)",,SP71,,yes,
29087665,Via Pozzetto,secondary,False,True,132.01999999999998,"LINESTRING (11.9957154 45.6064081, 11.9956968 45.607538, 11.9956959 45.6075953)",,SP71,,,
133749103,Via Marcantonio Memmo,residential,False,False,167.85100000000003,"LINESTRING (11.9957154 45.6064081, 11.995616 45.6064115, 11.9952197 45.6064249, 11.9946017 45.6064648, 11.9941723 45.6064861, 11.994037 45.6064965, 11.9939531 45.606503, 11.9938892 45.6065228, 11.9938397 45.606548, 11.9938102 45.6066028, 11.9937874 45.6066773, 11.993761 45.6067197)",,,,,
133749103,Via Marcantonio Memmo,residential,False,True,167.851,"LINESTRING (11.993761 45.6067197, 11.9937874 45.6066773, 11.9938102 45.6066028, 11.9938397 45.606548, 11.9938892 45.6065228, 11.9939531 45.606503, 11.994037 45.6064965, 11.9941723 45.6064861, 11.9946017 45.6064648, 11.9952197 45.6064249, 11.995616 45.6064115, 11.9957154 45.6064081)",,,,,
497751813,Via Marcantonio Memmo,residential,False,False,132.192,"LINESTRING (11.993761 45.6067197, 11.9938384 45.6067819, 11.9938596 45.6068313, 11.9939749 45.607883)",,,,,
68414672,Via Roma,secondary,False,True,71.31,"LINESTRING (11.9939749 45.607883, 11.99461 45.6077644, 11.9948616 45.6077203)",,,,,
497751813,Via Marcantonio Memmo,residential,False,True,132.192,"LINESTRING (11.9939749 45.607883, 11.9938596 45.6068313, 11.9938384 45.6067819, 11.993761 45.6067197)",,,,,
61965803,Via Dante Alighieri,unclassified,False,False,61.261,"LINESTRING (11.9943951 45.6098557, 11.9951826 45.6098625)",,,,,
61965803,Via Dante Alighieri,unclassified,False,True,35.761,"LINESTRING (11.9943951 45.6098557, 11.9939354 45.6098518)",,,,,
133749107,Via Giacomo Zanella,residential,True,False,221.77599999999998,"LINESTRING (11.9943951 45.6098557, 11.9943558 45.6096772, 11.9939749 45.607883)",,,,,
287855398,Via Pozzetto,secondary,False,False,6.615,"LINESTRING (11.9953822 45.6051246, 11.9954188 45.6051783)",,SP71,,,
61965797,Viale della Vittoria,unclassified,False,False,19.626,"LINESTRING (11.9979719 45.6101479, 11.9979721 45.6103244)",,,,,
61965797,Viale della Vittoria,unclassified,False,True,46.031,"LINESTRING (11.9979719 45.6101479, 11.997955 45.6097341)",,,,,
133749925,Via Fratelli Marulli,residential,False,True,78.457,"LINESTRING (11.9979719 45.6101479, 11.9969705 45.6102323)",,,,,
68415321,Via Guglielmo Marconi,secondary,False,False,94.864,"LINESTRING (12.0025983 45.6047418, 12.0026903 45.6038911)",,SP34,,,
68415321,Via Guglielmo Marconi,secondary,False,True,274.624,"LINESTRING (12.0025983 45.6047418, 12.0025655 45.6050176, 12.0024174 45.6062294, 12.0023241 45.6070578, 12.0023226 45.6072036)",,SP34,,,
216415189,Via Regina Cornaro,residential,False,False,60.393,"LINESTRING (12.0007492 45.6055176, 12.0006874 45.6049762)",,,,,
133749941,Via San Salvatore,residential,True,False,117.26699999999998,"LINESTRING (12.0007492 45.6055176, 12.0011363 45.6054996, 12.0018334 45.6049352, 12.0018779 45.6049147)",,,,,
61965812,Via Giovanni Pascoli,unclassified,False,True,29.857,"LINESTRING (11.9933876 45.611685, 11.99304 45.6117989)",,,,,
61965812,Via Giovanni Pascoli,unclassified,False,False,64.01400000000001,"LINESTRING (11.9933876 45.611685, 11.9940036 45.6114833, 11.9941216 45.611427)",,,,,
61965812,Via Giovanni Pascoli,unclassified,False,False,29.857,"LINESTRING (11.99304 45.6117989, 11.9933876 45.611685)",,,,,
61965803,Via Dante Alighieri,unclassified,False,False,88.672,"LINESTRING (11.9990003 45.6095296, 11.9997249 45.6093942, 12.0001001 45.6093199)",,,,,
61965803,Via Dante Alighieri,unclassified,False,True,84.42999999999999,"LINESTRING (11.9990003 45.6095296, 11.9980796 45.6097098, 11.997955 45.6097341)",,,,,
133749935,Via Cesare Battisti,residential,False,True,164.052,"LINESTRING (11.9990003 45.6095296, 11.9992142 45.6100694, 11.9989934 45.6101613, 11.9986131 45.6102447, 11.9981042 45.6103217, 11.9979721 45.6103244)",,,,,
133749925,Via Fratelli Marulli,residential,False,False,78.457,"LINESTRING (11.9969705 45.6102323, 11.9979719 45.6101479)",,,,,
61965803,Via Dante Alighieri,unclassified,False,False,36.941,"LINESTRING (11.9934607 45.6098617, 11.9939354 45.6098518)",,,,,
133749923,Via Dante Alighieri,residential,False,True,97.124,"LINESTRING (11.9934607 45.6098617, 11.9933151 45.6089942)",,,,,
133749923,Via Dante Alighieri,residential,False,False,97.124,"LINESTRING (11.9933151 45.6089942, 11.9934607 45.6098617)",,,,,
133749956,Via Edifizio,residential,False,False,54.5,"LINESTRING (12.0034717 45.6031695, 12.0027712 45.6031632)",,,,,
133749932,Via Serenissima Repubblica,residential,False,True,109.178,"LINESTRING (12.004064 45.606766, 12.0040407 45.6066153, 12.0039894 45.6057858)",,,,,
133750860,Via Roma,tertiary,False,False,144.196,"LINESTRING (12.004064 45.606766, 12.0035052 45.6069433, 12.0026968 45.6071289, 12.0024504 45.6071814, 12.0023226 45.6072036)",,,,,
"[129383907, 133750860]","['Via Roma', 'Via Albere']",tertiary,False,True,77.854,"LINESTRING (12.004064 45.606766, 12.0042701 45.6066953, 12.0049527 45.6064441)",,,,,
41851794,Via Meolde,secondary,False,True,60.651,"LINESTRING (12.0035317 45.6109762, 12.003917 45.6114504)",,SP34,,,
41851794,Via Meolde,secondary,False,False,91.621,"LINESTRING (12.0035317 45.6109762, 12.0033761 45.6107785, 12.0029401 45.6102638)",,SP34,,,
244433718,Contrà dei Vegri,unclassified,False,True,79.673,"LINESTRING (12.0035317 45.6109762, 12.0034039 45.6109935, 12.0029675 45.6109479, 12.0025312 45.610863)",,,,,
61965797,Viale della Vittoria,unclassified,False,True,19.626,"LINESTRING (11.9979721 45.6103244, 11.9979719 45.6101479)",,,,,
133749935,Via Cesare Battisti,residential,False,False,164.05200000000002,"LINESTRING (11.9979721 45.6103244, 11.9981042 45.6103217, 11.9986131 45.6102447, 11.9989934 45.6101613, 11.9992142 45.6100694, 11.9990003 45.6095296)",,,,,
133749945,Via Fraccalanza,residential,False,False,49.662,"LINESTRING (12.0046908 45.6040044, 12.0040538 45.6039751)",,,,,
133749956,Via Edifizio,residential,False,True,54.5,"LINESTRING (12.0027712 45.6031632, 12.0034717 45.6031695)",,,,,
"[301228944, 301228945, 173184067]",Via Bortoloni,residential,True,False,32.772999999999996,"LINESTRING (12.0027712 45.6031632, 12.0027694 45.6032187, 12.0027654 45.6033394, 12.0027489 45.6033875, 12.0026678 45.6034268)",,,,yes,
68415321,Via Guglielmo Marconi,secondary,False,True,94.864,"LINESTRING (12.0026903 45.6038911, 12.0025983 45.6047418)",,SP34,,,
133749945,Via Fraccalanza,residential,False,True,96.763,"LINESTRING (12.0026903 45.6038911, 12.0039293 45.6039678)",,,,,
68415321,Via Guglielmo Marconi,secondary,False,False,51.864000000000004,"LINESTRING (12.0026903 45.6038911, 12.0026928 45.6038442, 12.0027026 45.6036591, 12.0027025 45.6036005, 12.0026967 45.6035421, 12.0026851 45.6034841, 12.0026678 45.6034268)",,SP34,,,
244433718,Contrà dei Vegri,unclassified,False,False,79.673,"LINESTRING (12.0025312 45.610863, 12.0029675 45.6109479, 12.0034039 45.6109935, 12.0035317 45.6109762)",,,,,
244433718,Contrà dei Vegri,unclassified,False,True,48.495000000000005,"LINESTRING (12.0025312 45.610863, 12.0024308 45.6107227, 12.0024253 45.6104435)",,,,,
41851794,Via Meolde,secondary,False,False,60.651,"LINESTRING (12.003917 45.6114504, 12.0035317 45.6109762)",,SP34,,,
133750868,Contrà dei Pizzon,residential,False,True,107.20899999999999,"LINESTRING (12.003917 45.6114504, 12.0039493 45.6114376, 12.0039838 45.6114274, 12.004017 45.6114176, 12.0044572 45.6113237, 12.0046769 45.6112897, 12.0050142 45.6112941, 12.0052593 45.6112932)",,,,,
133749941,Via San Salvatore,residential,True,False,59.306,"LINESTRING (12.0018779 45.6049147, 12.0019337 45.6048945, 12.0025983 45.6047418)",,,,,
216415189,Via Regina Cornaro,residential,False,True,38.299,"LINESTRING (12.0005024 45.6032936, 12.0005344 45.6036373)",,,,,
216415219,,residential,False,False,54.656,"LINESTRING (12.0005024 45.6032936, 12.0004175 45.6032919, 11.9998002 45.6033063)",,,,,
216415219,,residential,False,True,65.29,"LINESTRING (12.0005024 45.6032936, 12.000585 45.603296, 12.0013403 45.6033269)",,,,,
216415219,,residential,False,True,54.656,"LINESTRING (11.9998002 45.6033063, 12.0004175 45.6032919, 12.0005024 45.6032936)",,,,,
216415219,,residential,False,False,65.29,"LINESTRING (12.0013403 45.6033269, 12.000585 45.603296, 12.0005024 45.6032936)",,,,,
216415189,Via Regina Cornaro,residential,False,False,38.299,"LINESTRING (12.0005344 45.6036373, 12.0005024 45.6032936)",,,,,
216415189,Via Regina Cornaro,residential,False,True,57.682,"LINESTRING (12.0005344 45.6036373, 12.0005935 45.6041544)",,,,,
1081153367,,residential,False,True,37.496,"LINESTRING (12.0005344 45.6036373, 12.0000531 45.6036553)",,,,,
216415208,,residential,False,True,161.671,"LINESTRING (12.000073 45.6062207, 12.0005192 45.6062094, 12.0005386 45.6073509)",,,,,
68414619,Via Roma,tertiary,False,False,26.002,"LINESTRING (12.0008641 45.6072978, 12.0008301 45.6073031, 12.0006494 45.6073313, 12.0005386 45.6073509)",50,,,,
68414619,Via Roma,tertiary,False,True,113.993,"LINESTRING (12.0008641 45.6072978, 12.0010238 45.6072833, 12.0016912 45.6072558, 12.0018909 45.6072402, 12.0021063 45.6072234, 12.0023226 45.6072036)",50,,,,
"[216415188, 133749973, 216415191]",Via Regina Cornaro,residential,True,False,198.187,"LINESTRING (12.0008641 45.6072978, 12.0008632 45.6072536, 12.0008584 45.6071453, 12.0008575 45.6070578, 12.0008046 45.6060528, 12.0007492 45.6055176)",,,,,yes
68414619,Via Roma,tertiary,False,False,54.768,"LINESTRING (12.0005386 45.6073509, 12.0001559 45.6074154, 11.9998526 45.6074616)",50,,,,
68414619,Via Roma,tertiary,False,True,26.002000000000002,"LINESTRING (12.0005386 45.6073509, 12.0006494 45.6073313, 12.0008301 45.6073031, 12.0008641 45.6072978)",50,,,,
216415208,,residential,False,False,161.671,"LINESTRING (12.0005386 45.6073509, 12.0005192 45.6062094, 12.000073 45.6062207)",,,,,
244433737,,residential,False,False,39.566,"LINESTRING (12.0036439 45.6088046, 12.0033629 45.6088098, 12.0031355 45.6088154)",,,,,
244433725,,residential,True,False,14.162,"LINESTRING (12.00152 45.6100054, 12.0015363 45.6100319, 12.0015387 45.6100604, 12.001527 45.6100879, 12.0015027 45.6101109, 12.0014876 45.6101179)",,,roundabout,,
921826937,,residential,True,False,20.279,"LINESTRING (12.00152 45.6100054, 12.0016166 45.6100249, 12.0016963 45.6100385, 12.0017741 45.6100435)",,,,,
244433719,Via Meolde,secondary,True,False,14.517,"LINESTRING (12.0024583 45.6100921, 12.0024284 45.6100611, 12.0024135 45.6100251, 12.0024151 45.6099877, 12.0024239 45.6099705)",,SP34,roundabout,,
921826938,,residential,True,False,23.859,"LINESTRING (12.0024583 45.6100921, 12.0023669 45.6100595, 12.002305 45.6100447, 12.002167 45.6100348)",,,,,
244433727,,residential,False,True,134.731,"LINESTRING (12.004998 45.6100954, 12.0052593 45.6112932)",,,,,
41851781,,residential,False,False,182.769,"LINESTRING (12.0029401 45.6102638, 12.0029599 45.610243, 12.0030023 45.6102198, 12.003067 45.6101981, 12.0032933 45.6101825, 12.0032816 45.6101366, 12.0031565 45.6090053, 12.0031355 45.6088154)",,,,,
41851794,Via Meolde,secondary,False,False,13.065999999999999,"LINESTRING (12.0029401 45.6102638, 12.0028865 45.6102232, 12.0028223 45.6101801)",,SP34,,,
41851794,Via Meolde,secondary,False,True,91.621,"LINESTRING (12.0029401 45.6102638, 12.0033761 45.6107785, 12.0035317 45.6109762)",,SP34,,,
244433718,Contrà dei Vegri,unclassified,False,False,48.495000000000005,"LINESTRING (12.0024253 45.6104435, 12.0024308 45.6107227, 12.0025312 45.610863)",,,,,
244433727,,residential,False,False,134.731,"LINESTRING (12.0052593 45.6112932, 12.004998 45.6100954)",,,,,
133750868,Contrà dei Pizzon,residential,False,False,107.20899999999999,"LINESTRING (12.0052593 45.6112932, 12.0050142 45.6112941, 12.0046769 45.6112897, 12.0044572 45.6113237, 12.004017 45.6114176, 12.0039838 45.6114274, 12.0039493 45.6114376, 12.003917 45.6114504)",,,,,
65159329,Via Draganziolo,unclassified,False,True,57.593,"LINESTRING (11.9940518 45.6049627, 11.9933199 45.6048847)",50,,,,
65159329,Via Draganziolo,unclassified,False,False,111.375,"LINESTRING (11.9940518 45.6049627, 11.9944949 45.6050164, 11.9947489 45.6050471, 11.9952537 45.605201, 11.9953021 45.6052065, 11.9953457 45.6052018, 11.9954188 45.6051783)",50,,,,
279113500,Via Draganziolo,residential,False,False,93.902,"LINESTRING (11.9940518 45.6049627, 11.9940855 45.6048039, 11.9940578 45.6047417, 11.9940084 45.6046863, 11.9934903 45.604268)",40,,,,
279113500,Via Draganziolo,residential,False,True,93.902,"LINESTRING (11.9934903 45.604268, 11.9940084 45.6046863, 11.9940578 45.6047417, 11.9940855 45.6048039, 11.9940518 45.6049627)",40,,,,
65159329,Via Draganziolo,unclassified,False,False,57.593,"LINESTRING (11.9933199 45.6048847, 11.9940518 45.6049627)",50,,,,
133749932,Via Serenissima Repubblica,residential,False,False,54.642,"LINESTRING (12.0039576 45.6052949, 12.0039894 45.6057858)",,,,,
133749932,Via Serenissima Repubblica,residential,False,True,147.682,"LINESTRING (12.0039576 45.6052949, 12.0039209 45.6048397, 12.0039124 45.6047336, 12.0039248 45.6046395, 12.0039546 45.6044909, 12.0039921 45.6043585, 12.0040204 45.6042656, 12.0040538 45.6039751)",,,,,
673014778,Via Serenissima Repubblica,residential,False,False,70.42,"LINESTRING (12.0039576 45.6052949, 12.0041808 45.6052857, 12.0048616 45.6052619)",,,,,
673014778,Via Serenissima Repubblica,residential,False,True,70.42,"LINESTRING (12.0048616 45.6052619, 12.0041808 45.6052857, 12.0039576 45.6052949)",,,,,
133749932,Via Serenissima Repubblica,residential,False,True,54.642,"LINESTRING (12.0039894 45.6057858, 12.0039576 45.6052949)",,,,,
133749932,Via Serenissima Repubblica,residential,False,False,109.178,"LINESTRING (12.0039894 45.6057858, 12.0040407 45.6066153, 12.004064 45.606766)",,,,,
