osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,maxspeed,tunnel
31887711,True,,tertiary,False,23.641,"LINESTRING (10.8815416 44.7866529, 10.8816246 44.7866923, 10.8816619 44.786758, 10.8816407 44.7868273)",roundabout,,,
31887711,True,,tertiary,False,26.102999999999998,"LINESTRING (10.8816407 44.7868273, 10.8815582 44.7868792, 10.8814482 44.7868843, 10.8813571 44.7868402)",roundabout,,,
31887712,False,Via Alessandro Volta,tertiary,False,119.391,"LINESTRING (10.8816407 44.7868273, 10.881736 44.786909, 10.8817398 44.7869186, 10.8821091 44.7878397)",,2,,
707058614,False,Via Francesco De Sanctis,unclassified,True,64.764,"LINESTRING (10.8821091 44.7878397, 10.8813468 44.7880554)",,,30,
31887712,False,Via Alessandro Volta,tertiary,True,119.39099999999999,"LINESTRING (10.8821091 44.7878397, 10.8817398 44.7869186, 10.881736 44.786909, 10.8816407 44.7868273)",,2,,
707335396,False,Via Giovanni XXIII,tertiary,False,9.024,"LINESTRING (10.8815173 44.7863574, 10.8815214 44.7862763)",,,,
707335396,False,Via Giovanni XXIII,tertiary,True,12.918,"LINESTRING (10.8815173 44.7863574, 10.8815154 44.7863969, 10.8815117 44.7864735)",,,,
200178924,False,Via 3 Febbraio 1831,tertiary,True,12.568,"LINESTRING (10.8813208 44.7859792, 10.8814139 44.7860709)",,,,
174960771,True,Piazzale Guglielmo Marconi,residential,False,21.269000000000002,"LINESTRING (10.8813208 44.7859792, 10.8813949 44.7860046, 10.8814633 44.7860075, 10.8815819 44.7860042)",,,,
200178924,False,Via 3 Febbraio 1831,tertiary,False,117.233,"LINESTRING (10.8813208 44.7859792, 10.8811651 44.7857717, 10.880966 44.7855064, 10.8805801 44.785066)",,,,
200178924,False,Via 3 Febbraio 1831,tertiary,False,14.618,"LINESTRING (10.8805801 44.785066, 10.8804962 44.7849488)",,,,
200178924,False,Via 3 Febbraio 1831,tertiary,True,117.233,"LINESTRING (10.8805801 44.785066, 10.880966 44.7855064, 10.8811651 44.7857717, 10.8813208 44.7859792)",,,,
186171964,False,Corso Sandro Cabassi,residential,True,35.565,"LINESTRING (10.8872058 44.784133, 10.887628 44.7840212)",,,,
193634247,False,Corso Sandro Cabassi,residential,False,24.869,"LINESTRING (10.8872058 44.784133, 10.8869049 44.7841994)",,,,
393038316,True,Via 20 Settembre 1870,residential,False,126.39099999999999,"LINESTRING (10.8872058 44.784133, 10.8875823 44.7847287, 10.887823 44.7851813)",,,,
185648824,True,Viale Guido Fassi,residential,False,129.175,"LINESTRING (10.880644 44.7836488, 10.8813013 44.7847127)",,,,
166013705,True,Via Jacopo Berengario,unclassified,False,80.452,"LINESTRING (10.880644 44.7836488, 10.8805941 44.7836697, 10.8797073 44.7839333)",,,,
707121957,True,Via San Bernardino Da Siena,residential,False,72.109,"LINESTRING (10.882398 44.7812141, 10.8814878 44.7812702)",,,,
707121958,True,Via San Bernardino Da Siena,residential,False,97.694,"LINESTRING (10.882398 44.7812141, 10.8835559 44.7809036)",,,,
707121956,True,Via Trento e Trieste,residential,False,198.14300000000003,"LINESTRING (10.882398 44.7812141, 10.8824054 44.7812269, 10.88334 44.7828515, 10.8833471 44.7828638)",,,,
31887731,True,Via Trento e Trieste,residential,False,172.527,"LINESTRING (10.8819073 44.7797047, 10.8820034 44.7801512, 10.8821686 44.7806733, 10.882398 44.7812141)",,,,
707121955,False,Via San Francesco,residential,False,68.56700000000001,"LINESTRING (10.8819073 44.7797047, 10.8825315 44.7796526, 10.8827666 44.7796176)",,,,
165345504,True,Via Jacopo Berengario,unclassified,False,10.835,"LINESTRING (10.8833471 44.7828638, 10.8832257 44.7829093)",,,,
193634247,False,Corso Sandro Cabassi,residential,True,36.938,"LINESTRING (10.8864543 44.7842892, 10.8869049 44.7841994)",,,,
"[185648819, 1186461813]",True,Via Duomo,residential,False,123.958,"LINESTRING (10.8864543 44.7842892, 10.8865473 44.7845377, 10.8866356 44.7846491, 10.8866994 44.78471, 10.8868441 44.785046, 10.8870186 44.7853221)",,,,
185315763,False,Via Piazzale della Stazione,residential,False,23.118,"LINESTRING (10.8907762 44.780038, 10.8906385 44.7798545)",,,,
185648844,False,Via Piazzale della Stazione,residential,True,19.899,"LINESTRING (10.8907762 44.780038, 10.8908927 44.7801967)",,,,
43890857,False,Via Giuseppe Verdi,residential,True,100.669,"LINESTRING (10.8912725 44.780703, 10.8901251 44.7810984)",,,,
185648844,False,Via Piazzale della Stazione,residential,False,63.781,"LINESTRING (10.8912725 44.780703, 10.8908927 44.7801967)",,,,
185648844,False,Via Piazzale della Stazione,residential,True,62.383,"LINESTRING (10.8912725 44.780703, 10.8916106 44.7812101)",,,,
43890858,True,Via Giacomo Puccini,residential,False,98.448,"LINESTRING (10.8916106 44.7812101, 10.8904981 44.7816105)",,,,
185648844,False,Via Piazzale della Stazione,residential,False,62.383,"LINESTRING (10.8916106 44.7812101, 10.8912725 44.780703)",,,,
"[393529794, 393529795, 185648844]",False,Via Piazzale della Stazione,residential,True,180.673,"LINESTRING (10.8916106 44.7812101, 10.8917615 44.7814374, 10.8917896 44.7815024, 10.8918063 44.7815796, 10.8917917 44.7816645, 10.8915448 44.7827929)",,,,
29023444,True,Viale Nicolò Biondo,secondary,False,83.41799999999999,"LINESTRING (10.887021 44.7807673, 10.887 44.780737, 10.8869325 44.7806394, 10.8865552 44.7800939)",,,,
43890961,True,Via Pietro Gobetti,residential,False,51.041000000000004,"LINESTRING (10.887021 44.7807673, 10.8868492 44.7808263, 10.8864381 44.7809661)",,,,
43890850,False,Via quattro Novembre 1918,residential,True,99.647,"LINESTRING (10.8865552 44.7800939, 10.8876822 44.77969)",,,,
29023444,True,Viale Nicolò Biondo,secondary,False,80.42,"LINESTRING (10.8865552 44.7800939, 10.8864162 44.7798965, 10.8860996 44.779447)",,,,
43890850,False,Via quattro Novembre 1918,residential,False,105.161,"LINESTRING (10.8888713 44.7792634, 10.8876822 44.77969)",,,,
43890851,False,Via ventiquattro Maggio 1915,residential,False,80.179,"LINESTRING (10.8888713 44.7792634, 10.889305 44.7799008, 10.8893131 44.7799127)",,,,
43890850,False,Via quattro Novembre 1918,residential,False,99.647,"LINESTRING (10.8876822 44.77969, 10.8865552 44.7800939)",,,,
43890850,False,Via quattro Novembre 1918,residential,True,105.161,"LINESTRING (10.8876822 44.77969, 10.8888713 44.7792634)",,,,
145816584,False,Via Giulio e Geminiano Bisi,residential,True,80.584,"LINESTRING (10.8876822 44.77969, 10.8881252 44.7803288, 10.8881331 44.7803402)",,,,
43890851,False,Via ventiquattro Maggio 1915,residential,False,81.519,"LINESTRING (10.8893131 44.7799127, 10.8897725 44.7805693)",,,,
43890854,True,Viale Odoardo Focherini,residential,False,104.565,"LINESTRING (10.8893131 44.7799127, 10.8881331 44.7803402)",,,,
43890851,False,Via ventiquattro Maggio 1915,residential,True,80.179,"LINESTRING (10.8893131 44.7799127, 10.889305 44.7799008, 10.8888713 44.7792634)",,,,
43890851,False,Via ventiquattro Maggio 1915,residential,False,65.083,"LINESTRING (10.8897725 44.7805693, 10.8901251 44.7810984)",,,,
43890851,False,Via ventiquattro Maggio 1915,residential,True,81.519,"LINESTRING (10.8897725 44.7805693, 10.8893131 44.7799127)",,,,
43890855,False,Via Gaetano Donizetti,residential,True,97.641,"LINESTRING (10.8897725 44.7805693, 10.8908927 44.7801967)",,,,
43890851,False,Via ventiquattro Maggio 1915,residential,True,65.083,"LINESTRING (10.8901251 44.7810984, 10.8897725 44.7805693)",,,,
43890857,False,Via Giuseppe Verdi,residential,False,100.669,"LINESTRING (10.8901251 44.7810984, 10.8912725 44.780703)",,,,
43890857,False,Via Giuseppe Verdi,residential,True,51.239,"LINESTRING (10.8901251 44.7810984, 10.8895458 44.7813064)",,,,
59306122,False,Via Bellini,residential,False,64.103,"LINESTRING (10.8901251 44.7810984, 10.8904981 44.7816105)",,,,
43890858,True,Via Giacomo Puccini,residential,False,104.119,"LINESTRING (10.8904981 44.7816105, 10.8893211 44.7820334)",,,,
59306122,False,Via Bellini,residential,False,63.33,"LINESTRING (10.8904981 44.7816105, 10.8908481 44.782123)",,,,
59306122,False,Via Bellini,residential,True,64.103,"LINESTRING (10.8904981 44.7816105, 10.8901251 44.7810984)",,,,
43890859,False,Via Antonio Vivaldi,residential,False,66.883,"LINESTRING (10.8908481 44.782123, 10.8916057 44.7818535)",,,,
43890859,False,Via Antonio Vivaldi,residential,True,105.57,"LINESTRING (10.8908481 44.782123, 10.889658 44.7825564)",,,,
59306122,False,Via Bellini,residential,False,87.251,"LINESTRING (10.8908481 44.782123, 10.8913253 44.7828308)",,,,
59306122,False,Via Bellini,residential,True,63.33,"LINESTRING (10.8908481 44.782123, 10.8904981 44.7816105)",,,,
59306122,False,Via Bellini,residential,True,87.251,"LINESTRING (10.8913253 44.7828308, 10.8908481 44.782123)",,,,
185315763,False,Via Piazzale della Stazione,residential,True,23.118,"LINESTRING (10.8906385 44.7798545, 10.8907762 44.780038)",,,,
43890854,True,Viale Odoardo Focherini,residential,False,110.793,"LINESTRING (10.8906385 44.7798545, 10.8903988 44.7798033, 10.8900482 44.7797416, 10.8899792 44.779733, 10.8899126 44.77973, 10.8898064 44.7797461, 10.8897352 44.7797637, 10.8893131 44.7799127)",,,,
43890855,False,Via Gaetano Donizetti,residential,False,97.641,"LINESTRING (10.8908927 44.7801967, 10.8897725 44.7805693)",,,,
185648844,False,Via Piazzale della Stazione,residential,False,19.899,"LINESTRING (10.8908927 44.7801967, 10.8907762 44.780038)",,,,
185648844,False,Via Piazzale della Stazione,residential,True,63.781,"LINESTRING (10.8908927 44.7801967, 10.8912725 44.780703)",,,,
43890860,False,Via Gioacchino Rossini,residential,False,64.155,"LINESTRING (10.8893211 44.7820334, 10.8889334 44.7815263)",,,,
43890860,False,Via Gioacchino Rossini,residential,True,63.945,"LINESTRING (10.8893211 44.7820334, 10.889658 44.7825564)",,,,
29023444,True,Viale Nicolò Biondo,secondary,False,126.802,"LINESTRING (10.8885794 44.782946, 10.8878843 44.7819179)",,,,
43890859,False,Via Antonio Vivaldi,residential,False,95.517,"LINESTRING (10.8885794 44.782946, 10.889658 44.7825564)",,,,
43890859,False,Via Antonio Vivaldi,residential,False,105.57,"LINESTRING (10.889658 44.7825564, 10.8908481 44.782123)",,,,
43890859,False,Via Antonio Vivaldi,residential,True,95.517,"LINESTRING (10.889658 44.7825564, 10.8885794 44.782946)",,,,
43890860,False,Via Gioacchino Rossini,residential,False,63.945,"LINESTRING (10.889658 44.7825564, 10.8893211 44.7820334)",,,,
43890861,False,Viale Darfo Dallai,residential,True,187.308,"LINESTRING (10.8912778 44.7830167, 10.8894606 44.7835075, 10.8890597 44.7836158)",,,,
62319331,False,Via Piazzale della Stazione,residential,False,32.977000000000004,"LINESTRING (10.8912778 44.7830167, 10.8913604 44.7829726, 10.8914007 44.7829424, 10.8914145 44.7829321, 10.8914691 44.7828821, 10.8915448 44.7827929)",,,,
43890884,True,Via Piazzale della Stazione,residential,False,46.581,"LINESTRING (10.8915448 44.7827929, 10.8915676 44.7828116, 10.8916395 44.7828706, 10.8915972 44.7830509, 10.8914682 44.7831479)",,,,
62319331,False,Via Piazzale della Stazione,residential,True,32.977,"LINESTRING (10.8915448 44.7827929, 10.8914691 44.7828821, 10.8914145 44.7829321, 10.8914007 44.7829424, 10.8913604 44.7829726, 10.8912778 44.7830167)",,,,
"[393529794, 393529795, 185648844]",False,Via Piazzale della Stazione,residential,False,180.673,"LINESTRING (10.8915448 44.7827929, 10.8917917 44.7816645, 10.8918063 44.7815796, 10.8917896 44.7815024, 10.8917615 44.7814374, 10.8916106 44.7812101)",,,,
43890886,True,Via Piazzale della Stazione,residential,False,21.562,"LINESTRING (10.8914682 44.7831479, 10.8913515 44.7830996, 10.8912778 44.7830167)",,,,
43890887,False,Via Piazzale della Stazione,residential,False,267.67400000000004,"LINESTRING (10.8914682 44.7831479, 10.8914471 44.7841445, 10.8912998 44.7848494, 10.8911475 44.7855389)",,,30,
43890887,False,Via Piazzale della Stazione,residential,True,267.674,"LINESTRING (10.8911475 44.7855389, 10.8912998 44.7848494, 10.8914471 44.7841445, 10.8914682 44.7831479)",,,30,
43890888,True,,unclassified,False,28.534,"LINESTRING (10.8911475 44.7855389, 10.8911228 44.785631, 10.8911038 44.7856578, 10.8910711 44.7856888, 10.8909749 44.7857536)",,,,
25069643,False,Via Ludovico Ariosto,secondary,True,14.524,"LINESTRING (10.8909749 44.7857536, 10.8908826 44.7856406)",,,,
25069643,False,Via Ludovico Ariosto,secondary,False,237.135,"LINESTRING (10.8909749 44.7857536, 10.8910138 44.7858213, 10.89104 44.785887, 10.8910642 44.7860012, 10.8910587 44.7861082, 10.8906744 44.7878557)",,,,
25069643,False,Via Ludovico Ariosto,secondary,False,14.524,"LINESTRING (10.8908826 44.7856406, 10.8909749 44.7857536)",,,,
25069643,False,Via Ludovico Ariosto,secondary,True,5.672,"LINESTRING (10.8908826 44.7856406, 10.8908493 44.7855954)",,,,
43890890,True,,unclassified,False,15.764,"LINESTRING (10.8908826 44.7856406, 10.890988 44.7856038, 10.8910623 44.7855787)",,,,
25069643,False,Via Ludovico Ariosto,secondary,False,20.648000000000003,"LINESTRING (10.8906965 44.7854447, 10.8907767 44.7855263, 10.8908493 44.7855954)",,,,
25069643,False,Via Ludovico Ariosto,secondary,True,100.65,"LINESTRING (10.8906965 44.7854447, 10.890575 44.7853092, 10.8905527 44.7852843, 10.8900119 44.784681)",,,,
43890891,True,,unclassified,False,32.702,"LINESTRING (10.8906965 44.7854447, 10.8908489 44.7855176, 10.8909171 44.7855417, 10.8909822 44.7855605, 10.8910623 44.7855787)",,,,
25069643,False,Via Ludovico Ariosto,secondary,True,60.423,"LINESTRING (10.8900119 44.784681, 10.889605 44.7842207)",,,,
25069643,False,Via Ludovico Ariosto,secondary,False,100.65,"LINESTRING (10.8900119 44.784681, 10.8905527 44.7852843, 10.890575 44.7853092, 10.8906965 44.7854447)",,,,
25069643,False,Via Ludovico Ariosto,secondary,False,60.423,"LINESTRING (10.889605 44.7842207, 10.8900119 44.784681)",,,,
25069643,False,Via Ludovico Ariosto,secondary,True,79.85300000000001,"LINESTRING (10.889605 44.7842207, 10.8893099 44.7838907, 10.8890597 44.7836158)",,,,
25069511,False,Via Francesco Petrarca,unclassified,False,81.572,"LINESTRING (10.8890032 44.784424, 10.8885468 44.7837658)",,,,
25069511,False,Via Francesco Petrarca,unclassified,True,55.708,"LINESTRING (10.8890032 44.784424, 10.8893091 44.7848755)",,,,
43890955,True,,residential,False,52.601,"LINESTRING (10.8890032 44.784424, 10.889605 44.7842207)",,,,
43890956,True,Via Antonio Vivaldi,residential,False,42.372,"LINESTRING (10.8880932 44.7831076, 10.8885794 44.782946)",,,,
29023417,True,Viale Giosuè Carducci,secondary,False,81.476,"LINESTRING (10.8880932 44.7831076, 10.8885003 44.7836963, 10.8885468 44.7837658)",,,,
29023417,True,Viale Giosuè Carducci,secondary,False,124.902,"LINESTRING (10.8873183 44.7821282, 10.8880932 44.7831076)",,,,
185315772,False,Via Giacomo Matteotti,residential,False,51.513,"LINESTRING (10.885605 44.7812177, 10.8858389 44.7816502)",,,,
185315771,True,Via Giacomo Matteotti,residential,False,93.493,"LINESTRING (10.885605 44.7812177, 10.8855981 44.7812051, 10.8851741 44.7804345)",,,,
43890962,True,Via Aldrovandi,residential,False,40.025,"LINESTRING (10.8856426 44.779603, 10.8860996 44.779447)",,,,
29023417,True,Viale Giosuè Carducci,secondary,False,164.06,"LINESTRING (10.8856426 44.779603, 10.8864278 44.7809485, 10.8864381 44.7809661)",,,,
185315770,True,Via Giacomo Matteotti,residential,False,78.374,"LINESTRING (10.8848458 44.7798636, 10.8844451 44.7792187)",,,,
185315721,True,Via Aldrovandi,residential,False,69.257,"LINESTRING (10.8848458 44.7798636, 10.8855523 44.7796366, 10.8856426 44.779603)",,,,
185315772,False,Via Giacomo Matteotti,residential,True,51.513,"LINESTRING (10.8858389 44.7816502, 10.885605 44.7812177)",,,,
185315772,False,Via Giacomo Matteotti,residential,False,97.625,"LINESTRING (10.8858389 44.7816502, 10.8862725 44.7823809, 10.8863167 44.78246)",,,,
"[571233289, 211929186, 211929187]",True,"['Via Giuseppe Mazzini', 'Via Aldrovandi', 'Via Nova']",residential,False,339.978,"LINESTRING (10.8858389 44.7816502, 10.8858206 44.7816564, 10.8851769 44.7818743, 10.8851687 44.781861, 10.8847207 44.7811352, 10.8842921 44.7804585, 10.8840599 44.780125, 10.8848458 44.7798636)",,,,
571232564,False,Via San Bernardino Da Siena,residential,True,29.819,"LINESTRING (10.8835559 44.7809036, 10.8839085 44.7808073)",,,,
"[43898288, 165345504]",True,"['Via Jacopo Berengario', 'Via Giulio Rovighi']","['residential', 'unclassified']",False,276.909,"LINESTRING (10.8835559 44.7809036, 10.8837139 44.7812791, 10.8840465 44.7820828, 10.8842921 44.7825378, 10.8843071 44.7825655, 10.8833471 44.7828638)",,,,
200178924,False,Via 3 Febbraio 1831,tertiary,False,128.946,"LINESTRING (10.8804962 44.7849488, 10.8797073 44.7839333)",,,,
200178924,False,Via 3 Febbraio 1831,tertiary,True,14.618,"LINESTRING (10.8804962 44.7849488, 10.8805801 44.785066)",,,,
166013707,True,Via Paolo Guaitoli,residential,False,68.749,"LINESTRING (10.8804962 44.7849488, 10.8812305 44.7847335, 10.8813013 44.7847127)",,,,
707058614,False,Via Francesco De Sanctis,unclassified,False,64.764,"LINESTRING (10.8813468 44.7880554, 10.8821091 44.7878397)",,,30,
707121206,True,Viale Edmondo De Amicis,unclassified,False,53.428,"LINESTRING (10.8827502 44.7876853, 10.8821091 44.7878397)",,,,
166013701,False,Corso Manfredo Fanti,residential,True,39.238,"LINESTRING (10.8843325 44.7850519, 10.8838903 44.7852132)",,,,
173071677,True,Via Ciro Menotti,residential,False,126.44300000000001,"LINESTRING (10.8843325 44.7850519, 10.8841115 44.7846776, 10.8837168 44.7840021)",,,,
145816582,True,Via Andrea Costa,residential,False,130.724,"LINESTRING (10.8834259 44.7853672, 10.8828106 44.7842757)",,,,
166013701,False,Corso Manfredo Fanti,residential,False,40.454,"LINESTRING (10.8834259 44.7853672, 10.8838903 44.7852132)",,,,
166013701,False,Corso Manfredo Fanti,residential,True,57.338,"LINESTRING (10.8834259 44.7853672, 10.8827772 44.7855994)",,,,
165345504,True,Via Jacopo Berengario,unclassified,False,69.054,"LINESTRING (10.8814543 44.7834166, 10.8806939 44.7836261, 10.880644 44.7836488)",,,,
62319332,False,Via Galileo Galilei,residential,False,33.78,"LINESTRING (10.8819931 44.785882, 10.8820473 44.7859711, 10.8821628 44.7861609)",,,,
166013701,False,Corso Manfredo Fanti,residential,False,69.441,"LINESTRING (10.8819931 44.785882, 10.8820539 44.785861, 10.8822202 44.7857914, 10.8827772 44.7855994)",,,,
172394188,False,,residential,True,14.36,"LINESTRING (10.8819931 44.785882, 10.8819389 44.785904, 10.8818327 44.7859429)",,,,
43890859,False,Via Antonio Vivaldi,residential,True,66.883,"LINESTRING (10.8916057 44.7818535, 10.8908481 44.782123)",,,,
59265857,True,Via Cesare Battisti,residential,False,33.181,"LINESTRING (10.887823 44.7851813, 10.8880615 44.7851322, 10.8882268 44.7850982)",,,,
"[409873210, 410093091, 185648822]",True,"['Via Giordano Bruno', 'Via San Rocco', 'Via 20 Settembre 1870']",residential,False,154.711,"LINESTRING (10.887823 44.7851813, 10.888031 44.7855402, 10.8880486 44.7855457, 10.8880711 44.7855528, 10.8881107 44.785554, 10.8882524 44.7855182, 10.888696 44.7854062, 10.8888423 44.7853732, 10.8888597 44.7853538, 10.8886861 44.7850037)",,,,
707121207,True,Viale Edmondo De Amicis,unclassified,False,165.246,"LINESTRING (10.8850256 44.7870994, 10.8849826 44.7871098, 10.8830579 44.7876075)",,,,
62319332,False,Via Galileo Galilei,residential,True,102.367,"LINESTRING (10.8830579 44.7876075, 10.8825309 44.7867663)",,,,
707121206,True,Viale Edmondo De Amicis,unclassified,False,25.778,"LINESTRING (10.8830579 44.7876075, 10.8827502 44.7876853)",,,,
166013701,False,Corso Manfredo Fanti,residential,False,39.238,"LINESTRING (10.8838903 44.7852132, 10.8843325 44.7850519)",,,,
166013701,False,Corso Manfredo Fanti,residential,True,40.454,"LINESTRING (10.8838903 44.7852132, 10.8834259 44.7853672)",,,,
59267171,True,Via Santa Chiara,residential,False,111.036,"LINESTRING (10.8838903 44.7852132, 10.8839069 44.7852405, 10.8844479 44.78613)",,,,
200179022,False,Via Giovanni XXIII,tertiary,False,48.765,"LINESTRING (10.8808066 44.7870394, 10.8813571 44.7868402)",,,,
42869340,True,Via Luigi Galvani,residential,False,120.75,"LINESTRING (10.8808066 44.7870394, 10.8808495 44.7871209, 10.8813468 44.7880554)",,,,
200179022,False,Via Giovanni XXIII,tertiary,True,73.56599999999999,"LINESTRING (10.8808066 44.7870394, 10.8800321 44.7872266, 10.8799242 44.7872527)",,,,
62319329,False,Via Curta Santa Chiara,residential,True,33.299,"LINESTRING (10.8825309 44.7867663, 10.8829176 44.7866465)",,,,
62319332,False,Via Galileo Galilei,residential,False,102.367,"LINESTRING (10.8825309 44.7867663, 10.8830579 44.7876075)",,,,
62319332,False,Via Galileo Galilei,residential,True,73.318,"LINESTRING (10.8825309 44.7867663, 10.8821628 44.7861609)",,,,
62319334,False,Via Caduti del Lavoro,residential,False,93.29,"LINESTRING (10.8877219 44.7875192, 10.8872688 44.7867443)",,,,
62319329,False,Via Curta Santa Chiara,residential,False,33.299,"LINESTRING (10.8829176 44.7866465, 10.8825309 44.7867663)",,,,
97302412,False,Via Guglielmo Maggi,residential,True,98.268,"LINESTRING (10.8901045 44.7868194, 10.8889495 44.7871496)",,,,
97302512,False,Via Luca Tornini,residential,False,82.838,"LINESTRING (10.8892105 44.7876265, 10.8901852 44.78735)",,,,
